"InphaseC4_008","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_008.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\results\008\InphaseC4_008_POMM.csv","Maximum (Extracted from Time Series)",          2.2352,          0.1584,          0.5891,          1.5627,          1.9040,          0.0748,          0.4904,          1.2351,          0.1145,          0.2814,          0.7959,          1.3963,          1.0523,          0.4871,          0.4804,          2.1034,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.0000,          0.0021
"","Time of Maximum",          0.0167,          2.8333,          5.2917,          1.8417,          0.1167,          2.2667,          2.0750,          2.1000,          5.2167,          4.0833,          3.8167,          4.5750,          0.8917,          2.7083,          4.4167,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1583,          0.0000,          0.1083
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -8.0010,         -8.0003,         -8.0011,         -8.0004,         -8.0011,         -8.0004,         -8.0004,         -8.0011
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          4.4333,          3.1583,          2.7667,          4.4833,          5.8417,          3.1750,          5.1250,          2.1333
