"InphaseC4_004 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\runs\InphaseC4_004.tcf]","Time (h)","V 2 [InphaseC4_004]","V 3 [InphaseC4_004]","V 4 [InphaseC4_004]","V 5 [InphaseC4_004]","V 6 [InphaseC4_004]","V 7 [InphaseC4_004]","V 8 [InphaseC4_004]","V 9 [InphaseC4_004]","V 10 [InphaseC4_004]","V 11 [InphaseC4_004]","V 12 [InphaseC4_004]","V 13 [InphaseC4_004]","V 14 [InphaseC4_004]","V 15 [InphaseC4_004]","V 16 [InphaseC4_004]","V  1 [InphaseC4_004]"
          21,        0.166667,          1.4521,          0.5437,          1.2213,          2.2428,          1.4614,          0.5036,          1.0290,          2.1757,          0.6397,          0.7868,          1.3933,          2.0054,          1.5773,          1.1733,          1.0228,          1.8178
          22,        0.175000,          1.4520,          0.5438,          1.2214,          2.2430,          1.4601,          0.5045,          1.0303,          2.1552,          0.6483,          0.7933,          1.4000,          2.0293,          1.5954,          1.1963,          1.0499,          1.8175
          23,        0.183333,          1.4520,          0.5438,          1.2214,          2.2431,          1.4593,          0.5054,          1.0310,          2.1442,          0.6544,          0.7976,          1.4045,          2.0481,          1.6086,          1.2107,          1.0664,          1.8175
          24,        0.191667,          1.4519,          0.5439,          1.2215,          2.2432,          1.4588,          0.5059,          1.0317,          2.1367,          0.6586,          0.8006,          1.4077,          2.0619,          1.6185,          1.2198,          1.0765,          1.8173
          25,        0.200000,          1.4519,          0.5439,          1.2215,          2.2432,          1.4584,          0.5062,          1.0319,          2.1317,          0.6614,          0.8028,          1.4100,          2.0713,          1.6253,          1.2259,          1.0827,          1.8173
          26,        0.208333,          1.4519,          0.5439,          1.2214,          2.2432,          1.4581,          0.5064,          1.0321,          2.1279,          0.6632,          0.8043,          1.4113,          2.0777,          1.6298,          1.2301,          1.0869,          1.8172
          27,        0.216667,          1.4519,          0.5439,          1.2215,          2.2432,          1.4580,          0.5066,          1.0323,          2.1195,          0.6647,          0.8054,          1.4124,          2.0816,          1.6328,          1.2331,          1.0897,          1.8173
          28,        0.225000,          1.4519,          0.5439,          1.2214,          2.2432,          1.4579,          0.5067,          1.0324,          2.1143,          0.6657,          0.8061,          1.4131,          2.0841,          1.6348,          1.2353,          1.0919,          1.8172
          29,        0.233333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4578,          0.5067,          1.0325,          2.1112,          0.6663,          0.8066,          1.4136,          2.0858,          1.6362,          1.2367,          1.0934,          1.8172
          30,        0.241667,          1.4519,          0.5439,          1.2214,          2.2433,          1.4578,          0.5068,          1.0325,          2.1094,          0.6668,          0.8069,          1.4139,          2.0870,          1.6371,          1.2377,          1.0943,          1.8172
          31,        0.250000,          1.4519,          0.5440,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1084,          0.6671,          0.8071,          1.4141,          2.0878,          1.6377,          1.2383,          1.0951,          1.8172
          32,        0.258333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1079,          0.6673,          0.8072,          1.4143,          2.0884,          1.6382,          1.2387,          1.0955,          1.8172
          33,        0.266667,          1.4519,          0.5439,          1.2214,          2.2432,          1.4577,          0.5068,          1.0326,          2.1075,          0.6675,          0.8073,          1.4144,          2.0888,          1.6384,          1.2390,          1.0958,          1.8172
          34,        0.275000,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5068,          1.0326,          2.1073,          0.6676,          0.8074,          1.4144,          2.0890,          1.6387,          1.2393,          1.0961,          1.8172
          35,        0.283333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1071,          0.6677,          0.8075,          1.4145,          2.0893,          1.6388,          1.2394,          1.0962,          1.8173
          36,        0.291667,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5068,          1.0326,          2.1070,          0.6677,          0.8074,          1.4146,          2.0893,          1.6389,          1.2395,          1.0963,          1.8172
          37,        0.300000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1069,          0.6677,          0.8075,          1.4146,          2.0895,          1.6389,          1.2395,          1.0963,          1.8172
          38,        0.308333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0325,          2.1068,          0.6678,          0.8075,          1.4145,          2.0895,          1.6390,          1.2396,          1.0963,          1.8172
          39,        0.316667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5069,          1.0326,          2.1068,          0.6678,          0.8075,          1.4145,          2.0895,          1.6390,          1.2396,          1.0964,          1.8172
          40,        0.325000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5069,          1.0326,          2.1067,          0.6677,          0.8075,          1.4145,          2.0895,          1.6390,          1.2397,          1.0964,          1.8172
          41,        0.333333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0327,          2.1068,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
          42,        0.341667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6677,          0.8075,          1.4146,          2.0896,          1.6390,          1.2396,          1.0964,          1.8172
          43,        0.350000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6677,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0964,          1.8172
          44,        0.358333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5069,          1.0327,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6390,          1.2396,          1.0965,          1.8172
          45,        0.366667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4145,          2.0896,          1.6390,          1.2396,          1.0964,          1.8172
          46,        0.375000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0895,          1.6391,          1.2397,          1.0965,          1.8172
          47,        0.383333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6677,          0.8076,          1.4146,          2.0896,          1.6390,          1.2397,          1.0964,          1.8172
          48,        0.391667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4145,          2.0896,          1.6390,          1.2396,          1.0965,          1.8172
          49,        0.400000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8076,          1.4146,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
          50,        0.408333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6677,          0.8075,          1.4145,          2.0896,          1.6391,          1.2397,          1.0964,          1.8172
          51,        0.416667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8076,          1.4146,          2.0896,          1.6391,          1.2397,          1.0964,          1.8172
          52,        0.425000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
          53,        0.433333,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
          54,        0.441667,          1.4519,          0.5439,          1.2214,          2.2432,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
          55,        0.450000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5069,          1.0327,          2.1067,          0.6678,          0.8075,          1.4145,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
          56,        0.458333,          1.4519,          0.5439,          1.2214,          2.2433,          1.4576,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6390,          1.2397,          1.0964,          1.8172
          57,        0.466667,          1.4519,          0.5440,          1.2215,          2.2433,          1.4576,          0.5069,          1.0327,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6390,          1.2396,          1.0965,          1.8172
          58,        0.475000,          1.4518,          0.5439,          1.2214,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8076,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8173
          59,        0.483333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0327,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
          60,        0.491667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0327,          2.1067,          0.6677,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0964,          1.8172
          61,        0.500000,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6677,          0.8075,          1.4146,          2.0896,          1.6390,          1.2397,          1.0964,          1.8171
          62,        0.508333,          1.4518,          0.5439,          1.2215,          2.2433,          1.4577,          0.5069,          1.0327,          2.1067,          0.6678,          0.8076,          1.4145,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
          63,        0.516667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6677,          0.8075,          1.4147,          2.0896,          1.6391,          1.2397,          1.0964,          1.8172
          64,        0.525000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8076,          1.4146,          2.0896,          1.6391,          1.2396,          1.0965,          1.8173
          65,        0.533333,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4145,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
          66,        0.541667,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
          67,        0.550000,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6677,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0964,          1.8172
          68,        0.558333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
          69,        0.566667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8076,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
          70,        0.575000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0964,          1.8171
          71,        0.583333,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6390,          1.2396,          1.0965,          1.8172
          72,        0.591667,          1.4519,          0.5439,          1.2214,          2.2433,          1.4576,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0964,          1.8172
          73,        0.600000,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6390,          1.2396,          1.0964,          1.8172
          74,        0.608333,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
          75,        0.616667,          1.4518,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6390,          1.2397,          1.0964,          1.8172
          76,        0.625000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5069,          1.0327,          2.1068,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
          77,        0.633333,          1.4518,          0.5439,          1.2215,          2.2432,          1.4577,          0.5069,          1.0326,          2.1068,          0.6677,          0.8075,          1.4146,          2.0896,          1.6390,          1.2396,          1.0965,          1.8172
          78,        0.641667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5069,          1.0325,          2.1067,          0.6678,          0.8075,          1.4145,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
          79,        0.650000,          1.4518,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0325,          2.1067,          0.6677,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
          80,        0.658333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5069,          1.0327,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8173
          81,        0.666667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5069,          1.0326,          2.1068,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
          82,        0.675000,          1.4519,          0.5439,          1.2214,          2.2433,          1.4576,          0.5068,          1.0326,          2.1067,          0.6677,          0.8075,          1.4145,          2.0896,          1.6390,          1.2397,          1.0964,          1.8172
          83,        0.683333,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0964,          1.8172
          84,        0.691667,          1.4519,          0.5440,          1.2214,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6390,          1.2397,          1.0964,          1.8172
          85,        0.700000,          1.4519,          0.5439,          1.2214,          2.2433,          1.4576,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0964,          1.8172
          86,        0.708333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8076,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
          87,        0.716667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6390,          1.2397,          1.0964,          1.8172
          88,        0.725000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8076,          1.4145,          2.0896,          1.6390,          1.2396,          1.0965,          1.8172
          89,        0.733333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4145,          2.0896,          1.6391,          1.2397,          1.0964,          1.8172
          90,        0.741667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0964,          1.8172
          91,        0.750000,          1.4519,          0.5439,          1.2214,          2.2433,          1.4576,          0.5069,          1.0325,          2.1067,          0.6677,          0.8075,          1.4146,          2.0896,          1.6390,          1.2397,          1.0964,          1.8172
          92,        0.758333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
          93,        0.766667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5068,          1.0326,          2.1067,          0.6677,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0964,          1.8172
          94,        0.775000,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
          95,        0.783333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5069,          1.0327,          2.1067,          0.6678,          0.8075,          1.4146,          2.0895,          1.6391,          1.2396,          1.0964,          1.8172
          96,        0.791667,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6390,          1.2396,          1.0964,          1.8172
          97,        0.800000,          1.4519,          0.5439,          1.2214,          2.2432,          1.4576,          0.5068,          1.0326,          2.1067,          0.6677,          0.8075,          1.4146,          2.0895,          1.6390,          1.2397,          1.0964,          1.8172
          98,        0.808333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4145,          2.0896,          1.6390,          1.2397,          1.0965,          1.8172
          99,        0.816667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
         100,        0.825000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8076,          1.4146,          2.0896,          1.6390,          1.2397,          1.0964,          1.8172
         101,        0.833333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5069,          1.0327,          2.1067,          0.6678,          0.8075,          1.4145,          2.0896,          1.6391,          1.2396,          1.0964,          1.8172
         102,        0.841667,          1.4519,          0.5439,          1.2214,          2.2433,          1.4576,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6390,          1.2396,          1.0965,          1.8172
         103,        0.850000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4145,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
         104,        0.858333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6677,          0.8076,          1.4145,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
         105,        0.866667,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0964,          1.8172
         106,        0.875000,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0965,          1.8172
         107,        0.883333,          1.4519,          0.5439,          1.2214,          2.2433,          1.4576,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0964,          1.8172
         108,        0.891667,          1.4518,          0.5439,          1.2214,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6390,          1.2397,          1.0965,          1.8172
         109,        0.900000,          1.4519,          0.5439,          1.2214,          2.2433,          1.4576,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4145,          2.0896,          1.6391,          1.2397,          1.0964,          1.8172
         110,        0.908333,          1.4519,          0.5439,          1.2214,          2.2433,          1.4576,          0.5069,          1.0326,          2.1067,          0.6677,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
         111,        0.916667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6678,          0.8076,          1.4146,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
         112,        0.925000,          1.4518,          0.5439,          1.2215,          2.2433,          1.4576,          0.5068,          1.0326,          2.1067,          0.6678,          0.8076,          1.4146,          2.0896,          1.6391,          1.2397,          1.0964,          1.8172
         113,        0.933333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5069,          1.0327,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0964,          1.8172
         114,        0.941667,          1.4519,          0.5439,          1.2214,          2.2433,          1.4576,          0.5069,          1.0326,          2.1067,          0.6677,          0.8075,          1.4146,          2.0896,          1.6390,          1.2397,          1.0965,          1.8172
         115,        0.950000,          1.4518,          0.5439,          1.2215,          2.2433,          1.4576,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4145,          2.0896,          1.6390,          1.2397,          1.0965,          1.8172
         116,        0.958333,          1.4519,          0.5439,          1.2215,          2.2433,          1.4576,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4145,          2.0896,          1.6391,          1.2397,          1.0964,          1.8172
         117,        0.966667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5069,          1.0326,          2.1068,          0.6678,          0.8076,          1.4146,          2.0896,          1.6390,          1.2396,          1.0964,          1.8172
         118,        0.975000,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6677,          0.8075,          1.4145,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
         119,        0.983333,          1.4519,          0.5439,          1.2214,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6677,          0.8075,          1.4145,          2.0895,          1.6391,          1.2397,          1.0964,          1.8172
         120,        0.991667,          1.4519,          0.5439,          1.2215,          2.2432,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2397,          1.0964,          1.8172
         121,        1.000000,          1.4518,          0.5439,          1.2215,          2.2433,          1.4576,          0.5068,          1.0327,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
         122,        1.008333,          1.4519,          0.5439,          1.2215,          2.2432,          1.4576,          0.5068,          1.0326,          2.1067,          0.6677,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0965,          1.8172
         123,        1.016667,          1.4519,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1068,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0964,          1.8172
         124,        1.025000,          1.4518,          0.5439,          1.2215,          2.2433,          1.4577,          0.5068,          1.0326,          2.1067,          0.6677,          0.8075,          1.4146,          2.0896,          1.6390,          1.2396,          1.0965,          1.8172
         125,        1.033333,          1.4519,          0.5440,          1.2215,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8076,          1.4145,          2.0896,          1.6390,          1.2396,          1.0964,          1.8172
         126,        1.041667,          1.4519,          0.5439,          1.2214,          2.2432,          1.4576,          0.5068,          1.0326,          2.1067,          0.6678,          0.8075,          1.4146,          2.0896,          1.6391,          1.2396,          1.0964,          1.8172
         127,        1.050000,          1.4518,          0.5439,          1.2215,          2.2433,          1.4577,          0.5069,          1.0326,          2.1067,          0.6678,          0.8076,          1.4146,          2.0897,          1.6390,          1.2396,          1.0964,          1.8172
