"InphaseC4_004 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\runs\InphaseC4_004.tcf]","Time (h)","Q 2 [InphaseC4_004]","Q 3 [InphaseC4_004]","Q 4 [InphaseC4_004]","Q 5 [InphaseC4_004]","Q 6 [InphaseC4_004]","Q 7 [InphaseC4_004]","Q 1 [InphaseC4_004]","Q  8 [InphaseC4_004]"
          22,        0.175000,        -29.9503,        -29.9440,        -29.8789,        -29.8109,        -29.3463,        -28.9088,        -29.9536,        -28.8025
          23,        0.183333,        -29.9521,        -29.9481,        -29.9056,        -29.8607,        -29.5409,        -29.2411,        -29.9546,        -29.1888
          24,        0.191667,        -29.9537,        -29.9510,        -29.9225,        -29.8931,        -29.6732,        -29.4711,        -29.9548,        -29.4335
          25,        0.200000,        -29.9544,        -29.9526,        -29.9338,        -29.9142,        -29.7628,        -29.6243,        -29.9553,        -29.5924
          26,        0.208333,        -29.9546,        -29.9539,        -29.9411,        -29.9291,        -29.8260,        -29.7256,        -29.9553,        -29.7031
          27,        0.216667,        -29.9555,        -29.9540,        -29.9466,        -29.9382,        -29.8672,        -29.7989,        -29.9555,        -29.7808
          28,        0.225000,        -29.9545,        -29.9547,        -29.9498,        -29.9443,        -29.8953,        -29.8493,        -29.9556,        -29.8367
          29,        0.233333,        -29.9557,        -29.9551,        -29.9519,        -29.9482,        -29.9146,        -29.8839,        -29.9555,        -29.8751
          30,        0.241667,        -29.9558,        -29.9555,        -29.9529,        -29.9506,        -29.9283,        -29.9075,        -29.9560,        -29.9021
          31,        0.250000,        -29.9560,        -29.9553,        -29.9538,        -29.9519,        -29.9370,        -29.9235,        -29.9559,        -29.9198
          32,        0.258333,        -29.9556,        -29.9553,        -29.9542,        -29.9533,        -29.9435,        -29.9339,        -29.9555,        -29.9315
          33,        0.266667,        -29.9559,        -29.9556,        -29.9554,        -29.9540,        -29.9475,        -29.9409,        -29.9555,        -29.9394
          34,        0.275000,        -29.9561,        -29.9556,        -29.9548,        -29.9547,        -29.9507,        -29.9461,        -29.9555,        -29.9443
          35,        0.283333,        -29.9558,        -29.9554,        -29.9549,        -29.9555,        -29.9521,        -29.9491,        -29.9555,        -29.9483
          36,        0.291667,        -29.9557,        -29.9557,        -29.9552,        -29.9553,        -29.9529,        -29.9512,        -29.9557,        -29.9513
          37,        0.300000,        -29.9553,        -29.9556,        -29.9553,        -29.9558,        -29.9535,        -29.9528,        -29.9555,        -29.9529
          38,        0.308333,        -29.9564,        -29.9557,        -29.9556,        -29.9557,        -29.9547,        -29.9536,        -29.9560,        -29.9535
          39,        0.316667,        -29.9559,        -29.9556,        -29.9547,        -29.9553,        -29.9563,        -29.9540,        -29.9555,        -29.9551
          40,        0.325000,        -29.9558,        -29.9554,        -29.9554,        -29.9558,        -29.9553,        -29.9549,        -29.9559,        -29.9544
          41,        0.333333,        -29.9557,        -29.9558,        -29.9554,        -29.9563,        -29.9550,        -29.9552,        -29.9556,        -29.9550
          42,        0.341667,        -29.9557,        -29.9557,        -29.9557,        -29.9558,        -29.9552,        -29.9553,        -29.9558,        -29.9550
          43,        0.350000,        -29.9566,        -29.9554,        -29.9559,        -29.9552,        -29.9554,        -29.9553,        -29.9557,        -29.9555
          44,        0.358333,        -29.9556,        -29.9559,        -29.9555,        -29.9556,        -29.9561,        -29.9555,        -29.9555,        -29.9562
          45,        0.366667,        -29.9565,        -29.9558,        -29.9556,        -29.9556,        -29.9558,        -29.9556,        -29.9556,        -29.9560
          46,        0.375000,        -29.9555,        -29.9558,        -29.9563,        -29.9557,        -29.9559,        -29.9556,        -29.9558,        -29.9552
          47,        0.383333,        -29.9556,        -29.9563,        -29.9557,        -29.9557,        -29.9559,        -29.9554,        -29.9559,        -29.9555
          48,        0.391667,        -29.9557,        -29.9557,        -29.9555,        -29.9562,        -29.9554,        -29.9559,        -29.9556,        -29.9554
          49,        0.400000,        -29.9552,        -29.9554,        -29.9554,        -29.9558,        -29.9553,        -29.9559,        -29.9559,        -29.9559
          50,        0.408333,        -29.9555,        -29.9557,        -29.9553,        -29.9563,        -29.9552,        -29.9559,        -29.9558,        -29.9553
          51,        0.416667,        -29.9558,        -29.9558,        -29.9558,        -29.9557,        -29.9546,        -29.9553,        -29.9556,        -29.9559
          52,        0.425000,        -29.9556,        -29.9557,        -29.9562,        -29.9553,        -29.9560,        -29.9558,        -29.9560,        -29.9553
          53,        0.433333,        -29.9560,        -29.9556,        -29.9555,        -29.9560,        -29.9560,        -29.9559,        -29.9561,        -29.9550
          54,        0.441667,        -29.9557,        -29.9561,        -29.9561,        -29.9559,        -29.9558,        -29.9560,        -29.9555,        -29.9560
          55,        0.450000,        -29.9552,        -29.9556,        -29.9553,        -29.9559,        -29.9558,        -29.9560,        -29.9560,        -29.9559
          56,        0.458333,        -29.9561,        -29.9555,        -29.9562,        -29.9561,        -29.9561,        -29.9557,        -29.9557,        -29.9558
          57,        0.466667,        -29.9559,        -29.9556,        -29.9559,        -29.9558,        -29.9553,        -29.9560,        -29.9561,        -29.9557
          58,        0.475000,        -29.9555,        -29.9559,        -29.9556,        -29.9558,        -29.9563,        -29.9557,        -29.9559,        -29.9558
          59,        0.483333,        -29.9554,        -29.9558,        -29.9557,        -29.9555,        -29.9557,        -29.9556,        -29.9557,        -29.9560
          60,        0.491667,        -29.9557,        -29.9554,        -29.9552,        -29.9561,        -29.9561,        -29.9556,        -29.9556,        -29.9555
          61,        0.500000,        -29.9557,        -29.9557,        -29.9559,        -29.9558,        -29.9557,        -29.9554,        -29.9558,        -29.9549
          62,        0.508333,        -29.9559,        -29.9559,        -29.9560,        -29.9559,        -29.9561,        -29.9557,        -29.9557,        -29.9557
          63,        0.516667,        -29.9551,        -29.9558,        -29.9555,        -29.9561,        -29.9563,        -29.9558,        -29.9564,        -29.9557
          64,        0.525000,        -29.9558,        -29.9555,        -29.9555,        -29.9553,        -29.9557,        -29.9557,        -29.9558,        -29.9554
          65,        0.533333,        -29.9556,        -29.9556,        -29.9559,        -29.9561,        -29.9562,        -29.9557,        -29.9559,        -29.9550
          66,        0.541667,        -29.9553,        -29.9559,        -29.9558,        -29.9559,        -29.9547,        -29.9558,        -29.9558,        -29.9559
          67,        0.550000,        -29.9561,        -29.9558,        -29.9553,        -29.9563,        -29.9556,        -29.9556,        -29.9559,        -29.9559
          68,        0.558333,        -29.9558,        -29.9556,        -29.9558,        -29.9564,        -29.9552,        -29.9558,        -29.9558,        -29.9557
          69,        0.566667,        -29.9564,        -29.9562,        -29.9560,        -29.9564,        -29.9561,        -29.9557,        -29.9557,        -29.9556
          70,        0.575000,        -29.9554,        -29.9558,        -29.9556,        -29.9555,        -29.9555,        -29.9558,        -29.9557,        -29.9559
          71,        0.583333,        -29.9559,        -29.9557,        -29.9555,        -29.9558,        -29.9557,        -29.9556,        -29.9561,        -29.9558
          72,        0.591667,        -29.9554,        -29.9563,        -29.9559,        -29.9555,        -29.9556,        -29.9558,        -29.9558,        -29.9558
          73,        0.600000,        -29.9556,        -29.9554,        -29.9553,        -29.9558,        -29.9563,        -29.9559,        -29.9556,        -29.9556
          74,        0.608333,        -29.9556,        -29.9558,        -29.9550,        -29.9558,        -29.9556,        -29.9558,        -29.9557,        -29.9560
          75,        0.616667,        -29.9552,        -29.9559,        -29.9559,        -29.9563,        -29.9554,        -29.9557,        -29.9559,        -29.9545
          76,        0.625000,        -29.9557,        -29.9559,        -29.9558,        -29.9559,        -29.9556,        -29.9556,        -29.9555,        -29.9566
          77,        0.633333,        -29.9556,        -29.9559,        -29.9558,        -29.9555,        -29.9556,        -29.9557,        -29.9558,        -29.9554
          78,        0.641667,        -29.9557,        -29.9557,        -29.9557,        -29.9560,        -29.9550,        -29.9559,        -29.9552,        -29.9565
          79,        0.650000,        -29.9558,        -29.9553,        -29.9557,        -29.9562,        -29.9563,        -29.9558,        -29.9556,        -29.9559
          80,        0.658333,        -29.9559,        -29.9556,        -29.9553,        -29.9553,        -29.9553,        -29.9556,        -29.9557,        -29.9559
          81,        0.666667,        -29.9554,        -29.9558,        -29.9555,        -29.9561,        -29.9558,        -29.9559,        -29.9558,        -29.9559
          82,        0.675000,        -29.9561,        -29.9557,        -29.9555,        -29.9549,        -29.9553,        -29.9557,        -29.9560,        -29.9554
          83,        0.683333,        -29.9558,        -29.9557,        -29.9555,        -29.9563,        -29.9560,        -29.9559,        -29.9558,        -29.9556
          84,        0.691667,        -29.9561,        -29.9553,        -29.9558,        -29.9558,        -29.9552,        -29.9558,        -29.9557,        -29.9555
          85,        0.700000,        -29.9554,        -29.9557,        -29.9554,        -29.9560,        -29.9561,        -29.9558,        -29.9558,        -29.9559
          86,        0.708333,        -29.9559,        -29.9556,        -29.9554,        -29.9561,        -29.9553,        -29.9557,        -29.9559,        -29.9555
          87,        0.716667,        -29.9558,        -29.9556,        -29.9555,        -29.9554,        -29.9553,        -29.9560,        -29.9558,        -29.9559
          88,        0.725000,        -29.9565,        -29.9556,        -29.9554,        -29.9559,        -29.9551,        -29.9560,        -29.9556,        -29.9555
          89,        0.733333,        -29.9560,        -29.9560,        -29.9559,        -29.9560,        -29.9563,        -29.9557,        -29.9556,        -29.9556
          90,        0.741667,        -29.9560,        -29.9556,        -29.9561,        -29.9561,        -29.9566,        -29.9556,        -29.9557,        -29.9558
          91,        0.750000,        -29.9558,        -29.9560,        -29.9558,        -29.9555,        -29.9556,        -29.9557,        -29.9554,        -29.9557
          92,        0.758333,        -29.9558,        -29.9553,        -29.9556,        -29.9559,        -29.9560,        -29.9556,        -29.9558,        -29.9557
          93,        0.766667,        -29.9552,        -29.9556,        -29.9559,        -29.9559,        -29.9569,        -29.9561,        -29.9557,        -29.9556
          94,        0.775000,        -29.9562,        -29.9559,        -29.9551,        -29.9560,        -29.9560,        -29.9559,        -29.9559,        -29.9555
          95,        0.783333,        -29.9560,        -29.9559,        -29.9556,        -29.9554,        -29.9559,        -29.9557,        -29.9556,        -29.9557
          96,        0.791667,        -29.9556,        -29.9557,        -29.9554,        -29.9558,        -29.9561,        -29.9560,        -29.9558,        -29.9564
          97,        0.800000,        -29.9559,        -29.9560,        -29.9560,        -29.9556,        -29.9555,        -29.9554,        -29.9556,        -29.9555
          98,        0.808333,        -29.9554,        -29.9554,        -29.9557,        -29.9556,        -29.9550,        -29.9559,        -29.9557,        -29.9558
          99,        0.816667,        -29.9561,        -29.9559,        -29.9557,        -29.9553,        -29.9559,        -29.9558,        -29.9558,        -29.9563
         100,        0.825000,        -29.9556,        -29.9555,        -29.9559,        -29.9557,        -29.9559,        -29.9558,        -29.9557,        -29.9556
         101,        0.833333,        -29.9557,        -29.9558,        -29.9554,        -29.9563,        -29.9559,        -29.9558,        -29.9558,        -29.9552
         102,        0.841667,        -29.9552,        -29.9555,        -29.9555,        -29.9558,        -29.9554,        -29.9556,        -29.9558,        -29.9559
         103,        0.850000,        -29.9558,        -29.9555,        -29.9561,        -29.9555,        -29.9556,        -29.9556,        -29.9557,        -29.9559
         104,        0.858333,        -29.9560,        -29.9558,        -29.9556,        -29.9558,        -29.9553,        -29.9555,        -29.9558,        -29.9561
         105,        0.866667,        -29.9556,        -29.9561,        -29.9552,        -29.9560,        -29.9558,        -29.9559,        -29.9558,        -29.9554
         106,        0.875000,        -29.9556,        -29.9558,        -29.9556,        -29.9554,        -29.9559,        -29.9559,        -29.9559,        -29.9559
         107,        0.883333,        -29.9562,        -29.9559,        -29.9560,        -29.9556,        -29.9560,        -29.9560,        -29.9556,        -29.9563
         108,        0.891667,        -29.9559,        -29.9558,        -29.9560,        -29.9558,        -29.9559,        -29.9558,        -29.9561,        -29.9566
         109,        0.900000,        -29.9564,        -29.9559,        -29.9565,        -29.9559,        -29.9557,        -29.9559,        -29.9556,        -29.9558
         110,        0.908333,        -29.9560,        -29.9557,        -29.9556,        -29.9556,        -29.9560,        -29.9559,        -29.9560,        -29.9561
         111,        0.916667,        -29.9562,        -29.9554,        -29.9558,        -29.9553,        -29.9562,        -29.9555,        -29.9559,        -29.9561
         112,        0.925000,        -29.9565,        -29.9557,        -29.9560,        -29.9556,        -29.9562,        -29.9557,        -29.9559,        -29.9554
         113,        0.933333,        -29.9557,        -29.9557,        -29.9558,        -29.9558,        -29.9561,        -29.9557,        -29.9559,        -29.9553
         114,        0.941667,        -29.9557,        -29.9554,        -29.9555,        -29.9560,        -29.9555,        -29.9557,        -29.9557,        -29.9555
         115,        0.950000,        -29.9564,        -29.9559,        -29.9557,        -29.9563,        -29.9554,        -29.9561,        -29.9556,        -29.9562
         116,        0.958333,        -29.9553,        -29.9556,        -29.9554,        -29.9558,        -29.9558,        -29.9561,        -29.9559,        -29.9561
         117,        0.966667,        -29.9557,        -29.9558,        -29.9558,        -29.9560,        -29.9557,        -29.9558,        -29.9556,        -29.9555
         118,        0.975000,        -29.9559,        -29.9557,        -29.9557,        -29.9556,        -29.9553,        -29.9557,        -29.9561,        -29.9563
         119,        0.983333,        -29.9561,        -29.9561,        -29.9561,        -29.9554,        -29.9559,        -29.9558,        -29.9553,        -29.9554
         120,        0.991667,        -29.9556,        -29.9559,        -29.9556,        -29.9553,        -29.9554,        -29.9557,        -29.9557,        -29.9551
         121,        1.000000,        -29.9554,        -29.9558,        -29.9555,        -29.9555,        -29.9564,        -29.9557,        -29.9554,        -29.9555
         122,        1.008333,        -29.9561,        -29.9560,        -29.9556,        -29.9561,        -29.9553,        -29.9556,        -29.9554,        -29.9555
         123,        1.016667,        -29.9559,        -29.9557,        -29.9552,        -29.9559,        -29.9560,        -29.9555,        -29.9560,        -29.9560
         124,        1.025000,        -29.9553,        -29.9557,        -29.9557,        -29.9557,        -29.9550,        -29.9559,        -29.9556,        -29.9557
         125,        1.033333,        -29.9558,        -29.9559,        -29.9560,        -29.9555,        -29.9554,        -29.9559,        -29.9559,        -29.9547
         126,        1.041667,        -29.9556,        -29.9555,        -29.9558,        -29.9557,        -29.9560,        -29.9558,        -29.9554,        -29.9555
         127,        1.050000,        -29.9556,        -29.9557,        -29.9560,        -29.9556,        -29.9566,        -29.9558,        -29.9556,        -29.9559
         128,        1.058333,        -29.9551,        -29.9559,        -29.9555,        -29.9558,        -29.9557,        -29.9559,        -29.9560,        -29.9553
         129,        1.066667,        -29.9554,        -29.9559,        -29.9564,        -29.9556,        -29.9550,        -29.9558,        -29.9557,        -29.9549
         130,        1.075000,        -29.9554,        -29.9559,        -29.9553,        -29.9557,        -29.9554,        -29.9556,        -29.9556,        -29.9562
         131,        1.083333,        -29.9556,        -29.9556,        -29.9561,        -29.9559,        -29.9555,        -29.9557,        -29.9559,        -29.9554
         132,        1.091667,        -29.9559,        -29.9555,        -29.9554,        -29.9553,        -29.9561,        -29.9555,        -29.9556,        -29.9562
         133,        1.100000,        -29.9557,        -29.9557,        -29.9564,        -29.9561,        -29.9550,        -29.9555,        -29.9555,        -29.9559
         134,        1.108333,        -29.9560,        -29.9559,        -29.9557,        -29.9559,        -29.9561,        -29.9556,        -29.9557,        -29.9552
         135,        1.116667,        -29.9559,        -29.9557,        -29.9558,        -29.9555,        -29.9559,        -29.9556,        -29.9556,        -29.9567
         136,        1.125000,        -29.9559,        -29.9558,        -29.9552,        -29.9560,        -29.9564,        -29.9554,        -29.9555,        -29.9551
         137,        1.133333,        -29.9557,        -29.9554,        -29.9558,        -29.9559,        -29.9553,        -29.9557,        -29.9561,        -29.9558
         138,        1.141667,        -29.9557,        -29.9558,        -29.9558,        -29.9560,        -29.9554,        -29.9558,        -29.9557,        -29.9552
         139,        1.150000,        -29.9564,        -29.9557,        -29.9553,        -29.9558,        -29.9555,        -29.9557,        -29.9555,        -29.9559
         140,        1.158333,        -29.9557,        -29.9556,        -29.9559,        -29.9557,        -29.9557,        -29.9558,        -29.9558,        -29.9555
         141,        1.166667,        -29.9562,        -29.9553,        -29.9559,        -29.9561,        -29.9554,        -29.9557,        -29.9553,        -29.9558
         142,        1.175000,        -29.9556,        -29.9560,        -29.9556,        -29.9562,        -29.9555,        -29.9560,        -29.9557,        -29.9556
         143,        1.183333,        -29.9565,        -29.9555,        -29.9561,        -29.9551,        -29.9554,        -29.9558,        -29.9557,        -29.9542
         144,        1.191667,        -29.9559,        -29.9554,        -29.9556,        -29.9561,        -29.9564,        -29.9557,        -29.9555,        -29.9563
         145,        1.200000,        -29.9557,        -29.9558,        -29.9563,        -29.9562,        -29.9546,        -29.9558,        -29.9559,        -29.9562
         146,        1.208333,        -29.9566,        -29.9560,        -29.9556,        -29.9558,        -29.9557,        -29.9555,        -29.9558,        -29.9558
         147,        1.216667,        -29.9555,        -29.9557,        -29.9562,        -29.9556,        -29.9558,        -29.9557,        -29.9557,        -29.9552
         148,        1.225000,        -29.9551,        -29.9559,        -29.9563,        -29.9560,        -29.9559,        -29.9560,        -29.9554,        -29.9554
         149,        1.233333,        -29.9558,        -29.9554,        -29.9553,        -29.9554,        -29.9559,        -29.9559,        -29.9556,        -29.9550
         150,        1.241667,        -29.9552,        -29.9555,        -29.9562,        -29.9559,        -29.9560,        -29.9557,        -29.9559,        -29.9556
         151,        1.250000,        -29.9557,        -29.9557,        -29.9559,        -29.9561,        -29.9559,        -29.9557,        -29.9557,        -29.9554
         152,        1.258333,        -29.9558,        -29.9557,        -29.9556,        -29.9557,        -29.9557,        -29.9557,        -29.9557,        -29.9558
         153,        1.266667,        -29.9557,        -29.9556,        -29.9552,        -29.9555,        -29.9555,        -29.9559,        -29.9558,        -29.9559
         154,        1.275000,        -29.9555,        -29.9552,        -29.9555,        -29.9559,        -29.9554,        -29.9556,        -29.9558,        -29.9563
         155,        1.283333,        -29.9558,        -29.9554,        -29.9558,        -29.9561,        -29.9559,        -29.9558,        -29.9553,        -29.9557
         156,        1.291667,        -29.9552,        -29.9553,        -29.9552,        -29.9555,        -29.9555,        -29.9557,        -29.9559,        -29.9564
         157,        1.300000,        -29.9557,        -29.9555,        -29.9554,        -29.9559,        -29.9557,        -29.9559,        -29.9560,        -29.9558
         158,        1.308333,        -29.9551,        -29.9556,        -29.9557,        -29.9560,        -29.9552,        -29.9555,        -29.9558,        -29.9551
         159,        1.316667,        -29.9557,        -29.9555,        -29.9550,        -29.9566,        -29.9554,        -29.9556,        -29.9559,        -29.9562
         160,        1.325000,        -29.9551,        -29.9558,        -29.9557,        -29.9560,        -29.9556,        -29.9560,        -29.9558,        -29.9563
         161,        1.333333,        -29.9559,        -29.9560,        -29.9559,        -29.9555,        -29.9552,        -29.9558,        -29.9557,        -29.9560
         162,        1.341667,        -29.9555,        -29.9559,        -29.9557,        -29.9560,        -29.9555,        -29.9557,        -29.9556,        -29.9557
         163,        1.350000,        -29.9558,        -29.9555,        -29.9550,        -29.9558,        -29.9561,        -29.9557,        -29.9561,        -29.9561
         164,        1.358333,        -29.9552,        -29.9559,        -29.9560,        -29.9554,        -29.9559,        -29.9560,        -29.9555,        -29.9552
         165,        1.366667,        -29.9559,        -29.9560,        -29.9563,        -29.9559,        -29.9556,        -29.9555,        -29.9558,        -29.9566
         166,        1.375000,        -29.9558,        -29.9558,        -29.9562,        -29.9557,        -29.9547,        -29.9561,        -29.9556,        -29.9557
         167,        1.383333,        -29.9558,        -29.9559,        -29.9563,        -29.9557,        -29.9562,        -29.9558,        -29.9556,        -29.9560
         168,        1.391667,        -29.9553,        -29.9555,        -29.9550,        -29.9561,        -29.9560,        -29.9556,        -29.9557,        -29.9562
         169,        1.400000,        -29.9556,        -29.9556,        -29.9556,        -29.9556,        -29.9557,        -29.9560,        -29.9557,        -29.9556
         170,        1.408333,        -29.9561,        -29.9560,        -29.9562,        -29.9560,        -29.9564,        -29.9558,        -29.9560,        -29.9551
         171,        1.416667,        -29.9552,        -29.9562,        -29.9545,        -29.9559,        -29.9553,        -29.9557,        -29.9559,        -29.9557
         172,        1.425000,        -29.9557,        -29.9559,        -29.9563,        -29.9560,        -29.9550,        -29.9561,        -29.9554,        -29.9558
         173,        1.433333,        -29.9558,        -29.9559,        -29.9549,        -29.9556,        -29.9551,        -29.9556,        -29.9555,        -29.9547
         174,        1.441667,        -29.9560,        -29.9555,        -29.9565,        -29.9560,        -29.9563,        -29.9557,        -29.9556,        -29.9568
         175,        1.450000,        -29.9552,        -29.9554,        -29.9560,        -29.9556,        -29.9555,        -29.9559,        -29.9557,        -29.9558
         176,        1.458333,        -29.9563,        -29.9558,        -29.9551,        -29.9556,        -29.9558,        -29.9556,        -29.9558,        -29.9559
         177,        1.466667,        -29.9555,        -29.9558,        -29.9553,        -29.9557,        -29.9558,        -29.9556,        -29.9555,        -29.9556
         178,        1.475000,        -29.9551,        -29.9558,        -29.9556,        -29.9558,        -29.9560,        -29.9555,        -29.9558,        -29.9563
         179,        1.483333,        -29.9555,        -29.9557,        -29.9556,        -29.9557,        -29.9558,        -29.9557,        -29.9555,        -29.9561
         180,        1.491667,        -29.9555,        -29.9556,        -29.9562,        -29.9563,        -29.9559,        -29.9557,        -29.9558,        -29.9558
         181,        1.500000,        -29.9555,        -29.9559,        -29.9561,        -29.9559,        -29.9555,        -29.9557,        -29.9559,        -29.9550
         182,        1.508333,        -29.9556,        -29.9558,        -29.9553,        -29.9558,        -29.9556,        -29.9554,        -29.9556,        -29.9556
         183,        1.516667,        -29.9553,        -29.9557,        -29.9557,        -29.9555,        -29.9550,        -29.9557,        -29.9558,        -29.9560
         184,        1.525000,        -29.9557,        -29.9557,        -29.9550,        -29.9563,        -29.9561,        -29.9555,        -29.9556,        -29.9555
         185,        1.533333,        -29.9558,        -29.9557,        -29.9555,        -29.9561,        -29.9562,        -29.9555,        -29.9558,        -29.9560
         186,        1.541667,        -29.9561,        -29.9555,        -29.9556,        -29.9557,        -29.9554,        -29.9559,        -29.9556,        -29.9557
         187,        1.550000,        -29.9554,        -29.9557,        -29.9553,        -29.9556,        -29.9554,        -29.9557,        -29.9558,        -29.9552
         188,        1.558333,        -29.9560,        -29.9558,        -29.9557,        -29.9553,        -29.9555,        -29.9557,        -29.9559,        -29.9553
         189,        1.566667,        -29.9564,        -29.9560,        -29.9556,        -29.9554,        -29.9557,        -29.9556,        -29.9557,        -29.9563
         190,        1.575000,        -29.9560,        -29.9563,        -29.9563,        -29.9558,        -29.9564,        -29.9558,        -29.9558,        -29.9556
         191,        1.583333,        -29.9559,        -29.9557,        -29.9558,        -29.9554,        -29.9550,        -29.9557,        -29.9558,        -29.9558
         192,        1.591667,        -29.9553,        -29.9557,        -29.9553,        -29.9561,        -29.9563,        -29.9557,        -29.9554,        -29.9556
         193,        1.600000,        -29.9558,        -29.9559,        -29.9558,        -29.9557,        -29.9561,        -29.9556,        -29.9558,        -29.9559
         194,        1.608333,        -29.9559,        -29.9555,        -29.9555,        -29.9555,        -29.9558,        -29.9559,        -29.9556,        -29.9562
         195,        1.616667,        -29.9561,        -29.9555,        -29.9551,        -29.9557,        -29.9559,        -29.9557,        -29.9558,        -29.9559
         196,        1.625000,        -29.9554,        -29.9557,        -29.9558,        -29.9557,        -29.9553,        -29.9562,        -29.9557,        -29.9549
         197,        1.633333,        -29.9562,        -29.9557,        -29.9559,        -29.9561,        -29.9557,        -29.9557,        -29.9560,        -29.9554
         198,        1.641667,        -29.9555,        -29.9556,        -29.9552,        -29.9561,        -29.9559,        -29.9557,        -29.9556,        -29.9554
         199,        1.650000,        -29.9559,        -29.9558,        -29.9554,        -29.9554,        -29.9557,        -29.9558,        -29.9556,        -29.9552
         200,        1.658333,        -29.9558,        -29.9554,        -29.9555,        -29.9557,        -29.9555,        -29.9561,        -29.9556,        -29.9546
         201,        1.666667,        -29.9559,        -29.9559,        -29.9557,        -29.9559,        -29.9553,        -29.9557,        -29.9557,        -29.9555
         202,        1.675000,        -29.9560,        -29.9555,        -29.9554,        -29.9553,        -29.9562,        -29.9556,        -29.9557,        -29.9556
         203,        1.683333,        -29.9563,        -29.9559,        -29.9558,        -29.9555,        -29.9561,        -29.9559,        -29.9557,        -29.9558
         204,        1.691667,        -29.9559,        -29.9554,        -29.9558,        -29.9559,        -29.9559,        -29.9558,        -29.9557,        -29.9556
         205,        1.700000,        -29.9550,        -29.9555,        -29.9556,        -29.9556,        -29.9560,        -29.9558,        -29.9561,        -29.9563
         206,        1.708333,        -29.9556,        -29.9558,        -29.9562,        -29.9554,        -29.9549,        -29.9557,        -29.9554,        -29.9549
         207,        1.716667,        -29.9558,        -29.9557,        -29.9553,        -29.9558,        -29.9563,        -29.9558,        -29.9557,        -29.9562
         208,        1.725000,        -29.9553,        -29.9558,        -29.9552,        -29.9556,        -29.9556,        -29.9559,        -29.9555,        -29.9559
         209,        1.733333,        -29.9559,        -29.9558,        -29.9558,        -29.9560,        -29.9554,        -29.9556,        -29.9560,        -29.9557
