"OutphaseC4_009","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_009.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\009\OutphaseC4_009_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.7517,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.016667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3566,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.7814,          0.0000
,        0.025000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,          0.3499,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.8841,          0.0000
,        0.033333,          0.5331,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.2867,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -2.4157,          0.0000
,        0.041667,          0.6138,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.2896,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -3.2453,          0.0000
,        0.050000,          0.6913,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0022,          0.2796,         -1.1554,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -3.9863,          0.0000
,        0.058333,          0.7733,          0.0000,          0.9044,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0011,          0.2844,         -2.4104,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -4.8888,          0.0000
,        0.066667,          0.8305,          0.0000,          1.3050,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0014,          0.2965,         -3.6407,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -5.6830,          0.0000
