"InphaseC4_018 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_018.tcf]","Time (h)","Q 2 [InphaseC4_018]","Q 3 [InphaseC4_018]","Q 4 [InphaseC4_018]","Q 5 [InphaseC4_018]","Q 6 [InphaseC4_018]","Q 7 [InphaseC4_018]","Q 1 [InphaseC4_018]","Q  8 [InphaseC4_018]"
          41,        0.333333,        -70.0004,        -70.0008,        -69.9995,        -70.0005,        -70.0002,        -69.9996,        -70.0004,        -70.0005
          42,        0.341667,        -69.9998,        -69.9998,        -70.0006,        -70.0002,        -70.0002,        -70.0007,        -70.0003,        -70.0000
          43,        0.350000,        -69.9999,        -69.9998,        -69.9998,        -69.9997,        -70.0007,        -69.9997,        -70.0000,        -70.0000
          44,        0.358333,        -69.9999,        -70.0001,        -69.9996,        -69.9997,        -69.9992,        -69.9997,        -69.9999,        -70.0007
          45,        0.366667,        -70.0002,        -70.0002,        -70.0003,        -70.0001,        -69.9994,        -70.0011,        -69.9998,        -69.9994
          46,        0.375000,        -69.9994,        -70.0002,        -70.0001,        -69.9995,        -70.0001,        -69.9994,        -70.0000,        -69.9999
          47,        0.383333,        -70.0000,        -69.9998,        -70.0001,        -70.0003,        -70.0007,        -69.9993,        -69.9993,        -69.9996
          48,        0.391667,        -70.0006,        -69.9998,        -70.0006,        -70.0003,        -70.0005,        -70.0003,        -69.9997,        -70.0003
          49,        0.400000,        -70.0001,        -70.0001,        -70.0001,        -69.9998,        -70.0004,        -69.9996,        -70.0002,        -69.9999
          50,        0.408333,        -69.9995,        -69.9999,        -70.0002,        -69.9997,        -69.9993,        -69.9995,        -69.9996,        -70.0004
          51,        0.416667,        -70.0000,        -69.9997,        -70.0000,        -70.0006,        -70.0006,        -70.0003,        -70.0001,        -69.9998
          52,        0.425000,        -70.0009,        -70.0000,        -69.9995,        -70.0003,        -69.9997,        -69.9999,        -70.0002,        -69.9995
          53,        0.433333,        -69.9998,        -70.0002,        -69.9998,        -69.9989,        -69.9994,        -70.0004,        -69.9995,        -70.0004
          54,        0.441667,        -69.9997,        -69.9996,        -69.9996,        -70.0006,        -69.9998,        -70.0006,        -69.9994,        -69.9995
          55,        0.450000,        -69.9998,        -70.0001,        -69.9998,        -69.9995,        -69.9995,        -70.0005,        -69.9996,        -70.0008
          56,        0.458333,        -69.9995,        -69.9999,        -70.0000,        -69.9999,        -70.0001,        -69.9998,        -69.9997,        -70.0003
          57,        0.466667,        -69.9997,        -70.0000,        -69.9996,        -69.9999,        -69.9996,        -70.0000,        -70.0002,        -70.0002
          58,        0.475000,        -70.0004,        -70.0004,        -70.0003,        -70.0003,        -69.9998,        -69.9994,        -70.0004,        -69.9992
          59,        0.483333,        -70.0001,        -70.0001,        -70.0010,        -69.9996,        -70.0002,        -69.9996,        -70.0001,        -69.9998
          60,        0.491667,        -70.0003,        -69.9997,        -69.9996,        -69.9996,        -70.0005,        -70.0008,        -70.0003,        -69.9998
          61,        0.500000,        -69.9995,        -69.9997,        -69.9998,        -70.0002,        -70.0001,        -70.0002,        -70.0002,        -70.0002
          62,        0.508333,        -69.9996,        -70.0000,        -70.0002,        -69.9998,        -70.0011,        -69.9996,        -69.9994,        -70.0000
          63,        0.516667,        -69.9996,        -69.9998,        -69.9999,        -69.9995,        -69.9998,        -70.0001,        -70.0003,        -70.0010
          64,        0.525000,        -70.0006,        -69.9998,        -69.9990,        -70.0005,        -69.9995,        -69.9998,        -70.0003,        -70.0004
          65,        0.533333,        -69.9997,        -69.9999,        -69.9999,        -70.0001,        -70.0009,        -70.0006,        -70.0006,        -70.0007
          66,        0.541667,        -70.0008,        -70.0002,        -69.9997,        -69.9995,        -69.9997,        -69.9997,        -70.0011,        -69.9996
          67,        0.550000,        -69.9997,        -69.9998,        -69.9996,        -70.0002,        -70.0001,        -70.0004,        -69.9999,        -69.9999
          68,        0.558333,        -69.9996,        -69.9996,        -70.0000,        -70.0008,        -69.9998,        -69.9987,        -69.9998,        -69.9575
          69,        0.566667,        -70.0001,        -70.0000,        -69.9999,        -70.0000,        -69.9998,        -69.9962,        -69.9993,        -70.0148
          70,        0.575000,        -69.9997,        -69.9998,        -69.9998,        -70.0005,        -70.0002,        -70.0024,        -70.0000,        -69.9802
          71,        0.583333,        -70.0002,        -69.9998,        -69.9989,        -70.0001,        -70.0011,        -69.9940,        -70.0001,        -69.9900
          72,        0.591667,        -70.0001,        -70.0000,        -70.0011,        -70.0000,        -70.0004,        -69.9966,        -69.9994,        -69.9967
          73,        0.600000,        -69.9999,        -69.9996,        -69.9998,        -70.0002,        -70.0002,        -69.9996,        -70.0000,        -69.9998
          74,        0.608333,        -70.0000,        -70.0002,        -69.9996,        -69.9995,        -70.0001,        -69.9992,        -70.0002,        -70.0004
          75,        0.616667,        -70.0003,        -69.9997,        -70.0000,        -69.9996,        -69.9993,        -70.0003,        -69.9997,        -70.0004
          76,        0.625000,        -69.9998,        -69.9996,        -69.9997,        -70.0001,        -69.9996,        -69.9995,        -70.0001,        -70.0002
          77,        0.633333,        -69.9999,        -70.0005,        -70.0001,        -70.0000,        -69.9998,        -69.9994,        -69.9997,        -69.9990
          78,        0.641667,        -69.9998,        -69.9999,        -70.0002,        -70.0008,        -69.9997,        -70.0000,        -69.9999,        -69.9997
          79,        0.650000,        -69.9997,        -70.0001,        -70.0006,        -69.9996,        -70.0002,        -70.0001,        -70.0005,        -69.9995
          80,        0.658333,        -69.9999,        -69.9999,        -69.9998,        -69.9997,        -70.0002,        -70.0000,        -70.0007,        -70.0002
          81,        0.666667,        -69.9998,        -69.9998,        -69.9999,        -70.0000,        -69.9997,        -70.0000,        -70.0001,        -69.9999
          82,        0.675000,        -69.9998,        -70.0004,        -70.0001,        -69.9998,        -70.0000,        -69.9996,        -69.9991,        -70.0003
          83,        0.683333,        -70.0004,        -70.0005,        -69.9999,        -70.0000,        -69.9997,        -70.0004,        -70.0000,        -69.9997
          84,        0.691667,        -69.9999,        -69.9992,        -70.0000,        -69.9999,        -70.0001,        -70.0000,        -69.9999,        -69.9997
          85,        0.700000,        -69.9997,        -70.0002,        -70.0004,        -69.9995,        -69.9998,        -70.0002,        -70.0003,        -70.0000
          86,        0.708333,        -69.9994,        -69.9998,        -70.0001,        -69.9998,        -70.0002,        -70.0006,        -69.9999,        -70.0002
          87,        0.716667,        -69.9998,        -70.0000,        -70.0005,        -69.9994,        -70.0002,        -70.0001,        -70.0007,        -70.0000
          88,        0.725000,        -70.0001,        -69.9999,        -70.0000,        -69.9994,        -70.0008,        -69.9992,        -70.0004,        -70.0000
          89,        0.733333,        -69.9995,        -70.0002,        -69.9997,        -69.9995,        -70.0000,        -70.0002,        -70.0003,        -70.0002
          90,        0.741667,        -69.9995,        -69.9998,        -69.9996,        -70.0005,        -70.0001,        -69.9997,        -69.9998,        -70.0004
          91,        0.750000,        -70.0001,        -69.9998,        -70.0005,        -70.0000,        -70.0000,        -69.9998,        -69.9995,        -70.0004
          92,        0.758333,        -70.0007,        -70.0004,        -70.0006,        -69.9999,        -69.9999,        -69.9995,        -69.9994,        -69.9995
          93,        0.766667,        -69.9999,        -70.0002,        -69.9997,        -69.9998,        -69.9997,        -70.0004,        -69.9996,        -69.9999
          94,        0.775000,        -70.0000,        -70.0000,        -70.0009,        -70.0001,        -69.9994,        -69.9998,        -69.9999,        -69.9999
          95,        0.783333,        -70.0001,        -70.0003,        -70.0002,        -69.9995,        -69.9991,        -69.9996,        -69.9998,        -70.0002
          96,        0.791667,        -69.9998,        -70.0004,        -69.9996,        -69.9992,        -69.9999,        -70.0006,        -70.0000,        -69.9996
          97,        0.800000,        -70.0003,        -70.0002,        -69.9997,        -70.0001,        -69.9993,        -70.0005,        -70.0003,        -69.9996
          98,        0.808333,        -69.9998,        -69.9999,        -69.9990,        -70.0001,        -70.0008,        -69.9994,        -70.0005,        -69.9993
          99,        0.816667,        -70.0004,        -69.9994,        -70.0003,        -69.9995,        -70.0002,        -69.9998,        -70.0000,        -70.0000
         100,        0.825000,        -69.9999,        -70.0003,        -70.0005,        -70.0002,        -70.0007,        -70.0008,        -69.9996,        -69.9999
         101,        0.833333,        -69.9997,        -70.0008,        -69.9997,        -70.0000,        -70.0002,        -70.0006,        -70.0005,        -70.0000
         102,        0.841667,        -70.0008,        -69.9999,        -70.0002,        -69.9998,        -69.9997,        -69.9999,        -70.0000,        -69.9993
         103,        0.850000,        -69.9996,        -70.0003,        -70.0002,        -70.0000,        -70.0000,        -70.0003,        -70.0008,        -69.9998
         104,        0.858333,        -70.0001,        -69.9998,        -69.9999,        -69.9997,        -70.0004,        -69.9998,        -69.9994,        -70.0000
         105,        0.866667,        -70.0001,        -69.9998,        -69.9999,        -70.0004,        -70.0004,        -70.0004,        -70.0000,        -70.0002
         106,        0.875000,        -70.0001,        -70.0003,        -70.0002,        -69.9998,        -70.0001,        -70.0002,        -70.0003,        -70.0012
         107,        0.883333,        -69.9997,        -70.0003,        -70.0002,        -70.0001,        -70.0002,        -69.9999,        -70.0005,        -70.0005
         108,        0.891667,        -69.9996,        -70.0004,        -70.0001,        -69.9999,        -70.0004,        -70.0001,        -70.0003,        -70.0002
         109,        0.900000,        -70.0000,        -69.9998,        -69.9997,        -70.0004,        -69.9996,        -70.0005,        -69.9994,        -69.9998
         110,        0.908333,        -70.0000,        -70.0005,        -70.0001,        -69.9994,        -69.9995,        -69.9999,        -69.9993,        -69.9993
         111,        0.916667,        -70.0004,        -69.9999,        -70.0004,        -69.9999,        -69.9998,        -70.0001,        -69.9997,        -69.9997
         112,        0.925000,        -69.9996,        -69.9999,        -70.0001,        -70.0002,        -70.0006,        -70.0004,        -69.9999,        -69.9994
         113,        0.933333,        -70.0001,        -69.9995,        -69.9999,        -69.9996,        -70.0004,        -70.0000,        -70.0000,        -70.0002
         114,        0.941667,        -70.0002,        -70.0001,        -69.9995,        -69.9997,        -69.9998,        -70.0008,        -70.0003,        -70.0005
         115,        0.950000,        -69.9999,        -69.9998,        -70.0000,        -70.0003,        -69.9996,        -70.0002,        -69.9999,        -70.0003
         116,        0.958333,        -69.9999,        -69.9999,        -70.0006,        -69.9993,        -69.9996,        -69.9988,        -70.0005,        -69.9997
         117,        0.966667,        -70.0002,        -69.9999,        -69.9991,        -70.0007,        -70.0005,        -69.9998,        -69.9992,        -70.0003
         118,        0.975000,        -70.0000,        -69.9999,        -69.9998,        -69.9999,        -70.0000,        -69.9999,        -69.9998,        -70.0003
         119,        0.983333,        -70.0002,        -70.0001,        -70.0000,        -70.0001,        -69.9998,        -70.0004,        -69.9999,        -70.0002
         120,        0.991667,        -70.0005,        -70.0001,        -70.0000,        -70.0000,        -70.0001,        -69.9995,        -69.9991,        -69.9999
         121,        1.000000,        -69.9998,        -69.9998,        -69.9999,        -69.9991,        -70.0001,        -70.0006,        -70.0003,        -70.0005
         122,        1.008333,        -69.9996,        -70.0005,        -70.0004,        -70.0001,        -70.0005,        -69.9992,        -69.9999,        -70.0000
         123,        1.016667,        -69.9998,        -70.0004,        -69.9996,        -69.9997,        -70.0000,        -69.9996,        -70.0004,        -69.9993
         124,        1.025000,        -70.0005,        -69.9997,        -69.9996,        -69.9994,        -70.0006,        -70.0008,        -70.0000,        -70.0007
         125,        1.033333,        -70.0000,        -70.0000,        -69.9996,        -69.9994,        -70.0003,        -70.0001,        -69.9997,        -69.9995
         126,        1.041667,        -69.9998,        -69.9998,        -69.9998,        -69.9997,        -70.0001,        -69.9989,        -69.9995,        -69.9997
         127,        1.050000,        -70.0000,        -69.9997,        -69.9994,        -69.9995,        -70.0004,        -70.0003,        -70.0002,        -69.9993
         128,        1.058333,        -70.0000,        -70.0001,        -69.9999,        -70.0006,        -69.9993,        -70.0009,        -70.0000,        -70.0009
         129,        1.066667,        -70.0006,        -69.9997,        -69.9996,        -69.9994,        -70.0001,        -69.9996,        -69.9997,        -69.9996
         130,        1.075000,        -70.0002,        -69.9998,        -70.0000,        -69.9995,        -69.9998,        -69.9998,        -69.9998,        -69.9998
         131,        1.083333,        -70.0002,        -69.9999,        -70.0004,        -69.9991,        -69.9988,        -70.0003,        -69.9998,        -70.0001
         132,        1.091667,        -70.0003,        -70.0001,        -70.0007,        -70.0001,        -69.9997,        -69.9996,        -70.0002,        -69.9999
         133,        1.100000,        -70.0003,        -69.9999,        -70.0002,        -69.9995,        -70.0002,        -69.9980,        -70.0002,        -69.9468
         134,        1.108333,        -70.0000,        -70.0002,        -69.9998,        -70.0011,        -70.0004,        -69.9938,        -70.0004,        -70.0080
         135,        1.116667,        -70.0000,        -70.0000,        -70.0007,        -69.9999,        -70.0001,        -70.0078,        -70.0002,        -69.9727
         136,        1.125000,        -70.0001,        -70.0001,        -69.9994,        -70.0003,        -70.0007,        -69.9896,        -70.0000,        -69.9859
         137,        1.133333,        -70.0004,        -69.9999,        -69.9997,        -70.0008,        -70.0007,        -69.9960,        -70.0002,        -69.9949
         138,        1.141667,        -69.9999,        -69.9999,        -69.9993,        -70.0006,        -70.0004,        -69.9993,        -69.9998,        -69.9987
         139,        1.150000,        -69.9999,        -69.9998,        -70.0001,        -70.0011,        -69.9996,        -69.9997,        -70.0005,        -70.0009
         140,        1.158333,        -70.0002,        -69.9999,        -70.0000,        -70.0003,        -69.9995,        -69.9998,        -70.0002,        -70.0001
         141,        1.166667,        -69.9994,        -69.9996,        -70.0006,        -69.9998,        -70.0002,        -69.9998,        -70.0002,        -70.0002
         142,        1.175000,        -70.0003,        -70.0002,        -69.9994,        -70.0001,        -69.9991,        -69.9995,        -69.9999,        -69.9998
         143,        1.183333,        -70.0002,        -69.9998,        -69.9993,        -70.0005,        -69.9998,        -69.9998,        -69.9995,        -69.9995
         144,        1.191667,        -69.9997,        -70.0002,        -70.0003,        -70.0003,        -70.0000,        -69.9990,        -70.0004,        -69.9999
         145,        1.200000,        -69.9997,        -69.9995,        -69.9995,        -70.0008,        -69.9996,        -70.0008,        -69.9998,        -70.0000
         146,        1.208333,        -69.9999,        -70.0000,        -69.9996,        -70.0001,        -69.9999,        -69.9999,        -69.9997,        -70.0002
         147,        1.216667,        -69.9995,        -69.9998,        -70.0000,        -69.9998,        -69.9996,        -69.9996,        -69.9998,        -70.0002
         148,        1.225000,        -70.0000,        -70.0002,        -69.9999,        -70.0004,        -69.9998,        -70.0002,        -69.9999,        -69.9998
         149,        1.233333,        -69.9998,        -69.9996,        -70.0001,        -70.0000,        -69.9995,        -69.9993,        -70.0000,        -69.9996
         150,        1.241667,        -70.0001,        -70.0002,        -69.9998,        -69.9997,        -70.0010,        -70.0006,        -70.0003,        -70.0006
         151,        1.250000,        -70.0005,        -69.9999,        -70.0006,        -70.0003,        -70.0003,        -69.9998,        -70.0002,        -69.9999
         152,        1.258333,        -69.9999,        -69.9999,        -70.0011,        -70.0002,        -69.9999,        -69.9999,        -70.0002,        -70.0000
         153,        1.266667,        -69.9996,        -70.0002,        -70.0002,        -70.0000,        -69.9994,        -70.0006,        -69.9996,        -70.0000
         154,        1.275000,        -69.9998,        -69.9999,        -70.0002,        -70.0000,        -70.0004,        -69.9999,        -70.0003,        -70.0004
         155,        1.283333,        -70.0000,        -70.0002,        -69.9997,        -69.9997,        -70.0004,        -70.0000,        -70.0002,        -69.9994
         156,        1.291667,        -70.0005,        -69.9999,        -69.9999,        -69.9993,        -69.9998,        -70.0001,        -70.0001,        -70.0000
         157,        1.300000,        -70.0001,        -70.0000,        -69.9997,        -70.0002,        -70.0000,        -69.9996,        -69.9993,        -69.9995
         158,        1.308333,        -69.9996,        -70.0000,        -69.9999,        -70.0005,        -70.0003,        -69.9999,        -69.9999,        -69.9999
         159,        1.316667,        -70.0004,        -69.9999,        -69.9998,        -69.9995,        -70.0005,        -70.0003,        -70.0003,        -70.0007
         160,        1.325000,        -69.9997,        -69.9999,        -69.9992,        -70.0002,        -70.0009,        -70.0002,        -70.0005,        -70.0000
         161,        1.333333,        -69.9995,        -70.0001,        -69.9996,        -70.0001,        -70.0004,        -69.9995,        -70.0004,        -70.0004
         162,        1.341667,        -70.0002,        -69.9999,        -69.9996,        -70.0004,        -69.9995,        -70.0001,        -69.9996,        -69.9995
         163,        1.350000,        -69.9999,        -70.0002,        -69.9998,        -70.0005,        -69.9996,        -69.9995,        -70.0005,        -69.9999
         164,        1.358333,        -70.0004,        -70.0000,        -69.9996,        -69.9996,        -70.0005,        -69.9994,        -69.9998,        -70.0003
         165,        1.366667,        -70.0001,        -69.9998,        -70.0004,        -69.9997,        -69.9996,        -69.9997,        -70.0003,        -70.0002
         166,        1.375000,        -70.0002,        -70.0004,        -70.0008,        -70.0000,        -70.0004,        -70.0004,        -69.9997,        -70.0002
         167,        1.383333,        -70.0000,        -69.9997,        -69.9997,        -69.9994,        -69.9998,        -69.9992,        -70.0000,        -70.0003
         168,        1.391667,        -69.9997,        -70.0000,        -69.9998,        -70.0001,        -70.0008,        -69.9999,        -69.9999,        -70.0004
         169,        1.400000,        -70.0010,        -69.9997,        -69.9996,        -69.9998,        -70.0000,        -69.9998,        -70.0003,        -70.0008
         170,        1.408333,        -70.0008,        -70.0000,        -70.0005,        -69.9991,        -69.9997,        -70.0003,        -69.9998,        -69.9996
         171,        1.416667,        -70.0001,        -70.0003,        -69.9997,        -70.0003,        -69.9999,        -69.9998,        -70.0002,        -69.9995
         172,        1.425000,        -70.0005,        -69.9998,        -69.9994,        -69.9998,        -69.9999,        -70.0007,        -70.0000,        -70.0006
         173,        1.433333,        -70.0000,        -70.0001,        -70.0005,        -69.9998,        -70.0002,        -70.0004,        -69.9997,        -69.9998
         174,        1.441667,        -69.9995,        -69.9998,        -69.9992,        -70.0006,        -70.0003,        -70.0000,        -69.9997,        -69.9995
         175,        1.450000,        -70.0002,        -70.0002,        -69.9998,        -70.0000,        -70.0006,        -69.9993,        -69.9999,        -70.0003
         176,        1.458333,        -70.0001,        -70.0002,        -69.9993,        -69.9999,        -69.9998,        -70.0005,        -70.0004,        -70.0005
         177,        1.466667,        -70.0007,        -69.9996,        -69.9995,        -70.0006,        -70.0002,        -69.9991,        -69.9993,        -70.0003
         178,        1.475000,        -70.0002,        -70.0000,        -69.9994,        -69.9995,        -69.9998,        -70.0007,        -69.9996,        -69.9996
         179,        1.483333,        -69.9997,        -69.9996,        -69.9999,        -70.0005,        -69.9994,        -69.9996,        -69.9997,        -69.9998
         180,        1.491667,        -69.9995,        -70.0003,        -70.0000,        -70.0000,        -70.0001,        -69.9994,        -70.0003,        -70.0003
         181,        1.500000,        -69.9994,        -70.0002,        -70.0001,        -70.0005,        -70.0012,        -69.9999,        -69.9995,        -70.0011
         182,        1.508333,        -70.0000,        -69.9995,        -69.9993,        -69.9999,        -69.9996,        -69.9992,        -70.0000,        -69.9996
         183,        1.516667,        -70.0001,        -70.0000,        -70.0003,        -69.9998,        -69.9997,        -69.9989,        -69.9998,        -70.0009
         184,        1.525000,        -70.0000,        -70.0000,        -69.9996,        -69.9998,        -70.0008,        -70.0004,        -69.9990,        -70.0001
         185,        1.533333,        -70.0005,        -69.9997,        -69.9996,        -69.9994,        -69.9999,        -70.0002,        -70.0004,        -69.9999
         186,        1.541667,        -70.0000,        -70.0006,        -70.0005,        -69.9997,        -70.0001,        -70.0001,        -69.9997,        -70.0003
         187,        1.550000,        -69.9994,        -70.0002,        -70.0004,        -69.9997,        -70.0004,        -69.9993,        -70.0003,        -70.0006
         188,        1.558333,        -69.9997,        -69.9999,        -69.9997,        -69.9997,        -70.0007,        -69.9998,        -69.9995,        -69.9999
         189,        1.566667,        -70.0000,        -70.0003,        -70.0002,        -69.9996,        -69.9996,        -69.9990,        -70.0000,        -70.0002
         190,        1.575000,        -69.9996,        -70.0002,        -70.0003,        -69.9998,        -69.9998,        -70.0000,        -70.0004,        -70.0000
         191,        1.583333,        -70.0006,        -70.0000,        -70.0000,        -70.0000,        -70.0005,        -69.9996,        -69.9996,        -70.0003
         192,        1.591667,        -70.0001,        -70.0002,        -70.0000,        -69.9997,        -70.0003,        -69.9993,        -69.9994,        -69.9997
         193,        1.600000,        -69.9996,        -69.9996,        -70.0004,        -70.0003,        -70.0007,        -70.0001,        -70.0009,        -69.9996
         194,        1.608333,        -70.0002,        -70.0002,        -70.0009,        -70.0004,        -70.0004,        -70.0002,        -69.9999,        -69.9999
         195,        1.616667,        -70.0002,        -69.9997,        -70.0007,        -70.0000,        -69.9991,        -69.9995,        -70.0004,        -70.0001
         196,        1.625000,        -70.0003,        -69.9996,        -70.0004,        -70.0003,        -69.9999,        -70.0003,        -69.9993,        -69.9998
         197,        1.633333,        -69.9997,        -70.0003,        -70.0014,        -70.0002,        -70.0001,        -69.9997,        -70.0002,        -70.0003
         198,        1.641667,        -69.9999,        -70.0003,        -70.0000,        -69.9999,        -69.9998,        -69.9998,        -70.0002,        -69.7635
         199,        1.650000,        -70.0002,        -70.0003,        -70.0006,        -70.0009,        -70.0003,        -69.8943,        -70.0004,        -70.0858
         200,        1.658333,        -70.0003,        -69.9997,        -69.9997,        -70.0001,        -69.9993,        -69.9733,        -70.0005,        -69.9160
         201,        1.666667,        -69.9996,        -69.9998,        -70.0007,        -69.9999,        -70.0008,        -69.9508,        -69.9999,        -69.9602
         202,        1.675000,        -69.9999,        -70.0003,        -69.9999,        -70.0000,        -70.0028,        -69.9857,        -69.9998,        -69.9803
         203,        1.683333,        -70.0002,        -70.0004,        -69.9998,        -69.9998,        -70.0017,        -69.9954,        -70.0002,        -69.9960
         204,        1.691667,        -69.9999,        -70.0000,        -70.0001,        -70.0003,        -69.9992,        -69.9985,        -70.0000,        -70.0017
         205,        1.700000,        -69.9995,        -69.9999,        -69.9999,        -69.9997,        -69.9990,        -69.9996,        -70.0005,        -70.0008
         206,        1.708333,        -70.0000,        -70.0001,        -70.0001,        -70.0001,        -69.9990,        -70.0006,        -70.0002,        -70.0004
         207,        1.716667,        -70.0000,        -69.9997,        -70.0000,        -70.0003,        -70.0005,        -70.0000,        -70.0000,        -69.9998
         208,        1.725000,        -70.0000,        -70.0001,        -69.9998,        -70.0000,        -69.9996,        -70.0000,        -69.9999,        -69.9993
         209,        1.733333,        -70.0005,        -70.0002,        -69.9998,        -69.9995,        -69.9997,        -70.0003,        -70.0002,        -69.9996
