"sfe_25","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow"
,        1.300000,          0.4581,          0.8811,          0.0146,          1.2815,          0.8803,          1.2172,          1.2587,          1.2994,          1.2901,          1.2828
,        1.316667,          0.4581,          0.8793,          0.0147,          1.2837,          0.8823,          1.2194,          1.2588,          1.3028,          1.2966,          1.2914
,        1.333333,          0.4581,          0.8783,          0.0148,          1.2850,          0.8842,          1.2210,          1.2588,          1.3050,          1.3008,          1.2976
,        1.350000,          0.4581,          0.8774,          0.0147,          1.2861,          0.8850,          1.2219,          1.2586,          1.3070,          1.3037,          1.3014
,        1.366667,          0.4581,          0.8771,          0.0148,          1.2867,          0.8857,          1.2226,          1.2589,          1.3079,          1.3058,          1.3040
,        1.383333,          0.4581,          0.8767,          0.0147,          1.2875,          0.8862,          1.2231,          1.2588,          1.3094,          1.3076,          1.3062
,        1.400000,          0.4582,          0.8766,          0.0147,          1.2879,          0.8866,          1.2235,          1.2587,          1.3104,          1.3090,          1.3078
,        1.416667,          0.4582,          0.8768,          0.0147,          1.2884,          0.8885,          1.2239,          1.2586,          1.3119,          1.3100,          1.3094
,        1.433333,          0.4581,          0.8769,          0.0146,          1.2888,          0.8889,          1.2241,          1.2588,          1.3127,          1.3112,          1.3103
,        1.450000,          0.4581,          0.8768,          0.0146,          1.2894,          0.8893,          1.2244,          1.2587,          1.3138,          1.3126,          1.3115
,        1.466667,          0.4581,          0.8770,          0.0145,          1.2898,          0.8897,          1.2247,          1.2588,          1.3149,          1.3137,          1.3128
,        1.483333,          0.4582,          0.8768,          0.0145,          1.2901,          0.8900,          1.2250,          1.2587,          1.3160,          1.3147,          1.3139
,        1.500000,          0.4581,          0.8769,          0.0146,          1.2906,          0.8904,          1.2252,          1.2587,          1.3170,          1.3157,          1.3148
,        1.516667,          0.4581,          0.8770,          0.0145,          1.2909,          0.8908,          1.2255,          1.2587,          1.3181,          1.3166,          1.3158
,        1.533333,          0.4581,          0.8771,          0.0145,          1.2912,          0.8911,          1.2258,          1.2587,          1.3188,          1.3176,          1.3169
,        1.550000,          0.4582,          0.8771,          0.0144,          1.2916,          0.8913,          1.2260,          1.2588,          1.3197,          1.3186,          1.3178
,        1.566667,          0.4581,          0.8771,          0.0145,          1.2919,          0.8916,          1.2263,          1.2588,          1.3207,          1.3194,          1.3188
,        1.583333,          0.4582,          0.8771,          0.0145,          1.2921,          0.8919,          1.2265,          1.2587,          1.3213,          1.3202,          1.3196
,        1.600000,          0.4581,          0.8774,          0.0144,          1.2925,          0.8921,          1.2266,          1.2588,          1.3223,          1.3209,          1.3204
,        1.616667,          0.4581,          0.8773,          0.0145,          1.2927,          0.8924,          1.2269,          1.2588,          1.3226,          1.3217,          1.3211
,        1.633333,          0.4582,          0.8775,          0.0145,          1.2930,          0.8926,          1.2270,          1.2586,          1.3232,          1.3224,          1.3219
,        1.650000,          0.4581,          0.8774,          0.0145,          1.2933,          0.8928,          1.2272,          1.2589,          1.3240,          1.3232,          1.3226
,        1.666667,          0.4581,          0.8774,          0.0145,          1.2935,          0.8930,          1.2273,          1.2586,          1.3245,          1.3238,          1.3232
,        1.683333,          0.4581,          0.8776,          0.0144,          1.2938,          0.8932,          1.2275,          1.2588,          1.3251,          1.3243,          1.3239
,        1.700000,          0.4581,          0.8774,          0.0145,          1.2939,          0.8933,          1.2277,          1.2587,          1.3253,          1.3248,          1.3244
,        1.716667,          0.4581,          0.8774,          0.0144,          1.2942,          0.8935,          1.2279,          1.2587,          1.3260,          1.3253,          1.3249
,        1.733333,          0.4582,          0.8775,          0.0145,          1.2942,          0.8937,          1.2279,          1.2587,          1.3265,          1.3258,          1.3254
,        1.750000,          0.4581,          0.8775,          0.0145,          1.2945,          0.8938,          1.2280,          1.2587,          1.3269,          1.3263,          1.3260
,        1.766667,          0.4581,          0.8775,          0.0144,          1.2947,          0.8940,          1.2282,          1.2586,          1.3279,          1.3268,          1.3264
,        1.783333,          0.4581,          0.8776,          0.0145,          1.2948,          0.8941,          1.2283,          1.2587,          1.3279,          1.3272,          1.3269
,        1.800000,          0.4582,          0.8775,          0.0145,          1.2950,          0.8942,          1.2283,          1.2588,          1.3285,          1.3276,          1.3273
,        1.816667,          0.4582,          0.8775,          0.0145,          1.2952,          0.8943,          1.2285,          1.2587,          1.3288,          1.3280,          1.3278
,        1.833333,          0.4581,          0.8775,          0.0146,          1.2953,          0.8945,          1.2286,          1.2588,          1.3290,          1.3285,          1.3281
,        1.850000,          0.4582,          0.8776,          0.0144,          1.2955,          0.8946,          1.2288,          1.2588,          1.3293,          1.3288,          1.3286
,        1.866667,          0.4582,          0.8776,          0.0144,          1.2955,          0.8955,          1.2287,          1.2588,          1.3296,          1.3305,          1.3290
,        1.883333,          0.4581,          0.8776,          0.0145,          1.2955,          0.8948,          1.2290,          1.2587,          1.3298,          1.3296,          1.3297
,        1.900000,          0.4581,          0.8775,          0.0145,          1.2955,          0.8949,          1.2290,          1.2587,          1.3304,          1.3299,          1.3296
,        1.916667,          0.4582,          0.8776,          0.0145,          1.2957,          0.8950,          1.2291,          1.2587,          1.3306,          1.3302,          1.3299
,        1.933333,          0.4581,          0.8776,          0.0144,          1.2959,          0.8951,          1.2291,          1.2587,          1.3307,          1.3304,          1.3302
,        1.950000,          0.4581,          0.8776,          0.0144,          1.2959,          0.8952,          1.2292,          1.2586,          1.3311,          1.3307,          1.3306
,        1.966667,          0.4581,          0.8775,          0.0145,          1.2959,          0.8953,          1.2293,          1.2588,          1.3313,          1.3310,          1.3308
,        1.983333,          0.4581,          0.8776,          0.0144,          1.2960,          0.8953,          1.2293,          1.2587,          1.3316,          1.3313,          1.3310
,        2.000000,          0.4581,          0.8774,          0.0144,          1.2961,          0.8954,          1.2294,          1.2587,          1.3317,          1.3315,          1.3313
,        2.016667,          0.4581,          0.8776,          0.0144,          1.2963,          0.8955,          1.2295,          1.2588,          1.3319,          1.3317,          1.3315
,        2.033333,          0.4581,          0.8775,          0.0144,          1.2964,          0.8955,          1.2295,          1.2588,          1.3323,          1.3319,          1.3317
,        2.050000,          0.4581,          0.8776,          0.0143,          1.2964,          0.8956,          1.2296,          1.2587,          1.3320,          1.3321,          1.3320
,        2.066667,          0.4581,          0.8775,          0.0144,          1.2964,          0.8956,          1.2296,          1.2588,          1.3325,          1.3323,          1.3321
,        2.083333,          0.4582,          0.8775,          0.0144,          1.2964,          0.8957,          1.2297,          1.2587,          1.3324,          1.3324,          1.3323
,        2.100000,          0.4582,          0.8775,          0.0145,          1.2965,          0.8957,          1.2297,          1.2587,          1.3328,          1.3326,          1.3325
,        2.116667,          0.4581,          0.8775,          0.0144,          1.2966,          0.8958,          1.2297,          1.2588,          1.3327,          1.3327,          1.3327
,        2.133333,          0.4581,          0.8776,          0.0145,          1.2967,          0.8958,          1.2298,          1.2588,          1.3331,          1.3329,          1.3328
,        2.150000,          0.4581,          0.8776,          0.0145,          1.2968,          0.8959,          1.2298,          1.2588,          1.3335,          1.3332,          1.3330
,        2.166667,          0.4581,          0.8777,          0.0144,          1.2968,          0.8959,          1.2298,          1.2588,          1.3335,          1.3332,          1.3331
,        2.183333,          0.4581,          0.8777,          0.0144,          1.2969,          0.8960,          1.2298,          1.2587,          1.3332,          1.3333,          1.3332
,        2.200000,          0.4582,          0.8777,          0.0145,          1.2969,          0.8961,          1.2299,          1.2587,          1.3336,          1.3334,          1.3334
,        2.216667,          0.4582,          0.8777,          0.0144,          1.2969,          0.8961,          1.2300,          1.2588,          1.3337,          1.3336,          1.3335
,        2.233333,          0.4581,          0.8777,          0.0144,          1.2969,          0.8961,          1.2300,          1.2589,          1.3341,          1.3337,          1.3336
,        2.250000,          0.4581,          0.8776,          0.0144,          1.2970,          0.8961,          1.2300,          1.2587,          1.3336,          1.3338,          1.3337
,        2.266667,          0.4582,          0.8777,          0.0144,          1.2970,          0.8962,          1.2300,          1.2587,          1.3337,          1.3339,          1.3338
,        2.283333,          0.4581,          0.8777,          0.0145,          1.2970,          0.8962,          1.2300,          1.2587,          1.3342,          1.3340,          1.3340
,        2.300000,          0.4581,          0.8777,          0.0144,          1.2971,          0.8962,          1.2300,          1.2586,          1.3340,          1.3341,          1.3340
,        2.316667,          0.4582,          0.8777,          0.0145,          1.2971,          0.8963,          1.2301,          1.2587,          1.3345,          1.3341,          1.3341
,        2.333333,          0.4582,          0.8777,          0.0144,          1.2971,          0.8963,          1.2301,          1.2586,          1.3343,          1.3342,          1.3342
,        2.350000,          0.4581,          0.8778,          0.0144,          1.2972,          0.8962,          1.2301,          1.2587,          1.3343,          1.3343,          1.3342
,        2.366667,          0.4581,          0.8777,          0.0144,          1.2972,          0.8963,          1.2302,          1.2588,          1.3341,          1.3344,          1.3343
,        2.383333,          0.4582,          0.8777,          0.0144,          1.2972,          0.8964,          1.2302,          1.2588,          1.3344,          1.3345,          1.3344
,        2.400000,          0.4582,          0.8777,          0.0145,          1.2972,          0.8964,          1.2301,          1.2587,          1.3346,          1.3345,          1.3344
,        2.416667,          0.4581,          0.8777,          0.0145,          1.2973,          0.8964,          1.2301,          1.2587,          1.3347,          1.3346,          1.3345
,        2.433333,          0.4582,          0.8777,          0.0145,          1.2973,          0.8964,          1.2302,          1.2588,          1.3347,          1.3346,          1.3346
,        2.450000,          0.4582,          0.8776,          0.0144,          1.2973,          0.8964,          1.2302,          1.2587,          1.3351,          1.3347,          1.3346
,        2.466667,          0.4581,          0.8777,          0.0144,          1.2973,          0.8965,          1.2302,          1.2589,          1.3349,          1.3348,          1.3348
,        2.483333,          0.4581,          0.8777,          0.0144,          1.2973,          0.8965,          1.2302,          1.2588,          1.3350,          1.3348,          1.3348
,        2.500000,          0.4581,          0.8777,          0.0144,          1.2974,          0.8965,          1.2303,          1.2588,          1.3350,          1.3349,          1.3348
,        2.516667,          0.4582,          0.8776,          0.0144,          1.2974,          0.8965,          1.2303,          1.2588,          1.3347,          1.3349,          1.3348
,        2.533333,          0.4582,          0.8776,          0.0144,          1.2974,          0.8964,          1.2304,          1.2587,          1.3351,          1.3350,          1.3350
,        2.550000,          0.4581,          0.8776,          0.0144,          1.2974,          0.8965,          1.2303,          1.2587,          1.3355,          1.3350,          1.3350
,        2.566667,          0.4581,          0.8777,          0.0144,          1.2975,          0.8965,          1.2303,          1.2587,          1.3353,          1.3350,          1.3350
,        2.583333,          0.4582,          0.8777,          0.0144,          1.2974,          0.8965,          1.2304,          1.2587,          1.3352,          1.3351,          1.3351
,        2.600000,          0.4582,          0.8777,          0.0144,          1.2974,          0.8966,          1.2304,          1.2588,          1.3353,          1.3351,          1.3351
,        2.616667,          0.4581,          0.8777,          0.0143,          1.2975,          0.8965,          1.2304,          1.2587,          1.3351,          1.3351,          1.3352
,        2.633333,          0.4581,          0.8776,          0.0146,          1.2974,          0.8966,          1.2303,          1.2588,          1.3354,          1.3352,          1.3352
,        2.650000,          0.4582,          0.8777,          0.0144,          1.2974,          0.8966,          1.2303,          1.2588,          1.3354,          1.3352,          1.3352
,        2.666667,          0.4581,          0.8778,          0.0146,          1.2975,          0.8966,          1.2303,          1.2587,          1.3352,          1.3352,          1.3352
,        2.683333,          0.4582,          0.8777,          0.0144,          1.2975,          0.8966,          1.2303,          1.2586,          1.3353,          1.3352,          1.3352
,        2.700000,          0.4581,          0.8778,          0.0145,          1.2975,          0.8966,          1.2303,          1.2587,          1.3352,          1.3353,          1.3353
,        2.716667,          0.4582,          0.8777,          0.0143,          1.2975,          0.8965,          1.2303,          1.2588,          1.3351,          1.3353,          1.3353
,        2.733333,          0.4581,          0.8777,          0.0145,          1.2975,          0.8966,          1.2303,          1.2586,          1.3351,          1.3353,          1.3353
,        2.750000,          0.4581,          0.8777,          0.0144,          1.2975,          0.8966,          1.2304,          1.2589,          1.3357,          1.3354,          1.3354
,        2.766667,          0.4582,          0.8777,          0.0145,          1.2976,          0.8967,          1.2303,          1.2586,          1.3354,          1.3353,          1.3354
,        2.783333,          0.4582,          0.8777,          0.0143,          1.2975,          0.8966,          1.2304,          1.2588,          1.3353,          1.3354,          1.3354
,        2.800000,          0.4582,          0.8777,          0.0145,          1.2976,          0.8967,          1.2303,          1.2588,          1.3351,          1.3354,          1.3354
,        2.816667,          0.4581,          0.8776,          0.0145,          1.2976,          0.8966,          1.2304,          1.2588,          1.3352,          1.3355,          1.3354
,        2.833333,          0.4582,          0.8777,          0.0144,          1.2976,          0.8966,          1.2304,          1.2586,          1.3357,          1.3354,          1.3355
,        2.850000,          0.4582,          0.8777,          0.0144,          1.2976,          0.8966,          1.2304,          1.2588,          1.3355,          1.3355,          1.3355
,        2.866667,          0.4581,          0.8776,          0.0145,          1.2976,          0.8966,          1.2304,          1.2588,          1.3357,          1.3355,          1.3355
,        2.883333,          0.4581,          0.8777,          0.0144,          1.2976,          0.8967,          1.2304,          1.2587,          1.3352,          1.3355,          1.3355
,        2.900000,          0.4582,          0.8776,          0.0144,          1.2976,          0.8967,          1.2304,          1.2587,          1.3355,          1.3355,          1.3355
,        2.916667,          0.4581,          0.8777,          0.0145,          1.2976,          0.8966,          1.2304,          1.2587,          1.3357,          1.3355,          1.3355
,        2.933333,          0.4581,          0.8777,          0.0144,          1.2976,          0.8966,          1.2304,          1.2588,          1.3354,          1.3356,          1.3355
,        2.950000,          0.4581,          0.8777,          0.0144,          1.2976,          0.8967,          1.2304,          1.2588,          1.3354,          1.3356,          1.3356
,        2.966667,          0.4582,          0.8777,          0.0144,          1.2976,          0.8967,          1.2304,          1.2588,          1.3355,          1.3356,          1.3356
,        2.983333,          0.4581,          0.8777,          0.0145,          1.2976,          0.8967,          1.2305,          1.2588,          1.3355,          1.3356,          1.3356
,        3.000000,          0.4581,          0.8777,          0.0144,          1.2976,          0.8967,          1.2304,          1.2588,          1.3356,          1.3356,          1.3356
,        3.016667,          0.4581,          0.8777,          0.0144,          1.2976,          0.8967,          1.2304,          1.2587,          1.3356,          1.3356,          1.3356
,        3.033333,          0.4582,          0.8777,          0.0145,          1.2976,          0.8967,          1.2305,          1.2588,          1.3355,          1.3356,          1.3356
,        3.050000,          0.4582,          0.8777,          0.0144,          1.2976,          0.8967,          1.2305,          1.2588,          1.3359,          1.3356,          1.3356
,        3.066667,          0.4582,          0.8777,          0.0144,          1.2976,          0.8967,          1.2305,          1.2587,          1.3355,          1.3356,          1.3356
,        3.083333,          0.4582,          0.8776,          0.0144,          1.2976,          0.8967,          1.2305,          1.2588,          1.3353,          1.3357,          1.3356
,        3.100000,          0.4581,          0.8777,          0.0145,          1.2976,          0.8967,          1.2304,          1.2587,          1.3357,          1.3356,          1.3356
,        3.116667,          0.4582,          0.8776,          0.0144,          1.2977,          0.8967,          1.2305,          1.2587,          1.3357,          1.3357,          1.3357
,        3.133333,          0.4581,          0.8776,          0.0144,          1.2977,          0.8967,          1.2304,          1.2586,          1.3358,          1.3357,          1.3356
,        3.150000,          0.4581,          0.8777,          0.0144,          1.2977,          0.8967,          1.2305,          1.2589,          1.3358,          1.3356,          1.3356
,        3.166667,          0.4581,          0.8777,          0.0145,          1.2976,          0.8967,          1.2305,          1.2587,          1.3359,          1.3356,          1.3357
,        3.183333,          0.4581,          0.8776,          0.0144,          1.2977,          0.8967,          1.2305,          1.2588,          1.3355,          1.3357,          1.3357
,        3.200000,          0.4581,          0.8777,          0.0144,          1.2976,          0.8967,          1.2305,          1.2586,          1.3357,          1.3356,          1.3356
,        3.216667,          0.4581,          0.8777,          0.0143,          1.2977,          0.8967,          1.2305,          1.2588,          1.3358,          1.3356,          1.3357
,        3.233333,          0.4581,          0.8777,          0.0145,          1.2976,          0.8967,          1.2305,          1.2588,          1.3357,          1.3358,          1.3357
,        3.250000,          0.4581,          0.8777,          0.0144,          1.2977,          0.8967,          1.2305,          1.2587,          1.3355,          1.3357,          1.3357
,        3.266667,          0.4581,          0.8777,          0.0144,          1.2977,          0.8968,          1.2305,          1.2588,          1.3354,          1.3356,          1.3357
,        3.283333,          0.4581,          0.8777,          0.0145,          1.2977,          0.8967,          1.2305,          1.2587,          1.3359,          1.3357,          1.3357
,        3.300000,          0.4582,          0.8777,          0.0144,          1.2977,          0.8967,          1.2305,          1.2588,          1.3358,          1.3357,          1.3357
,        3.316667,          0.4581,          0.8777,          0.0145,          1.2977,          0.8966,          1.2305,          1.2587,          1.3357,          1.3357,          1.3357
,        3.333333,          0.4582,          0.8777,          0.0145,          1.2976,          0.8967,          1.2305,          1.2588,          1.3355,          1.3357,          1.3357
,        3.350000,          0.4581,          0.8777,          0.0145,          1.2977,          0.8967,          1.2305,          1.2587,          1.3358,          1.3357,          1.3357
,        3.366667,          0.4581,          0.8778,          0.0144,          1.2977,          0.8967,          1.2305,          1.2587,          1.3357,          1.3357,          1.3357
,        3.383333,          0.4582,          0.8777,          0.0145,          1.2977,          0.8967,          1.2305,          1.2587,          1.3359,          1.3357,          1.3357
,        3.400000,          0.4582,          0.8777,          0.0145,          1.2977,          0.8967,          1.2306,          1.2588,          1.3359,          1.3358,          1.3357
