"InphaseC4_012","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_012.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\results\012\InphaseC4_012_POMM.csv","Maximum (Extracted from Time Series)",          2.5890,          0.2797,          0.8382,          1.8713,          2.2227,          0.2127,          0.7037,          1.6987,          0.2813,          0.4639,          1.0664,          1.8016,          1.3311,          0.7776,          0.7217,          2.4990,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0011,          0.0000,          0.0012
"","Time of Maximum",          0.0167,          4.7167,          1.0917,          5.0667,          0.0750,          2.7917,          1.5833,          1.1000,          0.8250,          1.4167,          0.5417,          4.5750,          2.8750,          2.2167,          4.4583,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0917,          0.1333,          0.0000,          0.0333
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -15.0011,        -15.0004,        -15.0011,        -15.0007,        -15.0012,        -15.0005,        -15.0210,        -15.0013
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          3.7583,          1.7167,          0.8000,          5.5167,          4.4500,          3.6000,          0.0167,          3.5917
