"VanillaC4_006 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_006.tcf]","Time (h)","Q 2 [VanillaC4_006]","Q 3 [VanillaC4_006]","Q 4 [VanillaC4_006]","Q 5 [VanillaC4_006]","Q 6 [VanillaC4_006]","Q 7 [VanillaC4_006]","Q 1 [VanillaC4_006]","Q  8 [VanillaC4_006]"
         201,        1.666667,         -6.0000,         -6.0000,         -6.0002,         -6.0002,         -5.9999,         -6.0000,         -6.0000,         -5.9999
         202,        1.675000,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0002,         -6.0000,         -6.0000,         -6.0002
         203,        1.683333,         -6.0000,         -6.0000,         -6.0002,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -5.9997
         204,        1.691667,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0001
         205,        1.700000,         -6.0001,         -6.0000,         -6.0002,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -5.9998
         206,        1.708333,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0000
         207,        1.716667,         -6.0003,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0001,         -5.9998
         208,        1.725000,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0002,         -6.0000,         -6.0001,         -5.9999
         209,        1.733333,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -6.0001,         -6.0001
         210,        1.741667,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0002,         -6.0000,         -6.0001
         211,        1.750000,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -5.9998,         -5.9998
         212,        1.758333,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -5.9998
         213,        1.766667,         -6.0000,         -6.0001,         -6.0000,         -5.9998,         -6.0000,         -5.9999,         -6.0000,         -6.0002
         214,        1.775000,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -5.9998
         215,        1.783333,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001
         216,        1.791667,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0002,         -5.9998
         217,        1.800000,         -5.9999,         -6.0000,         -6.0002,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -5.9999
         218,        1.808333,         -6.0001,         -6.0002,         -5.9999,         -6.0001,         -5.9999,         -6.0001,         -5.9999,         -5.9999
         219,        1.816667,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -6.0000
         220,        1.825000,         -5.9999,         -6.0000,         -6.0001,         -5.9998,         -6.0000,         -5.9999,         -5.9998,         -6.0002
         221,        1.833333,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -5.9999,         -6.0001,         -6.0001,         -5.9999
         222,        1.841667,         -6.0001,         -6.0001,         -6.0000,         -6.0003,         -5.9999,         -5.9999,         -6.0000,         -5.9998
         223,        1.850000,         -6.0000,         -6.0001,         -5.9998,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -5.9999
         224,        1.858333,         -5.9998,         -6.0001,         -5.9999,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -5.9999
         225,        1.866667,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -6.0001
         226,        1.875000,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -5.9997
         227,        1.883333,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -6.0000
         228,        1.891667,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -5.9997
         229,        1.900000,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -5.9998
         230,        1.908333,         -5.9999,         -6.0000,         -6.0001,         -5.9998,         -5.9999,         -5.9999,         -6.0000,         -6.0001
         231,        1.916667,         -5.9999,         -6.0001,         -6.0000,         -5.9998,         -6.0000,         -5.9998,         -5.9998,         -6.0000
         232,        1.925000,         -6.0000,         -6.0002,         -6.0000,         -5.9999,         -5.9999,         -6.0001,         -6.0002,         -5.9999
         233,        1.933333,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -5.9997
         234,        1.941667,         -6.0000,         -5.9998,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0002,         -5.9999
         235,        1.950000,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0001
         236,        1.958333,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -5.9999
         237,        1.966667,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -6.0000
         238,        1.975000,         -6.0001,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -6.0001,         -6.0000
         239,        1.983333,         -6.0002,         -6.0001,         -5.9999,         -6.0001,         -6.0000,         -6.0002,         -6.0000,         -5.9999
         240,        1.991667,         -5.9999,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -5.9997,         -5.9998
         241,        2.000000,         -5.9998,         -6.0000,         -6.0001,         -6.0001,         -6.0001,         -5.9999,         -6.0000,         -6.0002
         242,        2.008333,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -6.0002,         -5.9999
         243,        2.016667,         -5.9998,         -5.9999,         -6.0001,         -6.0000,         -6.0001,         -6.0002,         -6.0000,         -6.0005
         244,        2.025000,         -6.0001,         -5.9998,         -5.9999,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -5.9996
         245,        2.033333,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -5.9999
         246,        2.041667,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9998
         247,        2.050000,         -6.0000,         -6.0002,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -6.0001
         248,        2.058333,         -5.9999,         -5.9999,         -6.0001,         -6.0003,         -6.0000,         -6.0000,         -6.0000,         -5.9995
         249,        2.066667,         -6.0000,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0004
         250,        2.075000,         -5.9999,         -6.0002,         -6.0000,         -5.9999,         -5.9998,         -5.9999,         -5.9998,         -5.9992
         251,        2.083333,         -5.9999,         -5.9999,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -5.9995
         252,        2.091667,         -6.0000,         -5.9999,         -6.0002,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0029
         253,        2.100000,         -6.0000,         -5.9998,         -6.0000,         -6.0000,         -6.0001,         -5.9998,         -5.9999,         -5.9972
         254,        2.108333,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0002,         -6.0002,         -5.9989
         255,        2.116667,         -5.9999,         -6.0001,         -5.9999,         -5.9999,         -6.0000,         -6.0002,         -6.0001,         -5.9995
         256,        2.125000,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -5.9997
         257,        2.133333,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -6.0002,         -6.0000,         -5.9999,         -5.9999
         258,        2.141667,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -5.9999
         259,        2.150000,         -6.0001,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -5.9999
         260,        2.158333,         -5.9999,         -5.9999,         -6.0001,         -6.0001,         -5.9999,         -6.0002,         -6.0000,         -6.0000
         261,        2.166667,         -6.0001,         -6.0001,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -5.9999,         -5.9999
         262,        2.175000,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -6.0002,         -6.0001
         263,        2.183333,         -5.9999,         -6.0001,         -6.0000,         -6.0001,         -6.0001,         -6.0002,         -6.0000,         -5.9999
         264,        2.191667,         -6.0001,         -6.0001,         -6.0002,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -6.0000
         265,        2.200000,         -5.9999,         -5.9998,         -5.9999,         -6.0001,         -5.9999,         -6.0001,         -6.0000,         -5.9999
         266,        2.208333,         -5.9998,         -6.0001,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -6.0000
         267,        2.216667,         -6.0000,         -6.0000,         -5.9998,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001
         268,        2.225000,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -5.9999
         269,        2.233333,         -6.0000,         -6.0001,         -5.9999,         -6.0002,         -6.0000,         -6.0000,         -6.0000,         -6.0000
         270,        2.241667,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -6.0002,         -6.0000,         -5.9999
         271,        2.250000,         -5.9999,         -5.9999,         -6.0002,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -5.9998
         272,        2.258333,         -6.0001,         -6.0000,         -6.0001,         -6.0001,         -6.0001,         -6.0001,         -5.9997,         -5.9999
         273,        2.266667,         -5.9999,         -6.0002,         -5.9999,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -6.0001
         274,        2.275000,         -5.9999,         -6.0001,         -6.0001,         -6.0000,         -5.9999,         -5.9998,         -5.9999,         -6.0001
         275,        2.283333,         -6.0001,         -6.0000,         -5.9999,         -5.9998,         -5.9999,         -5.9998,         -5.9999,         -5.9999
         276,        2.291667,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -6.0001
         277,        2.300000,         -6.0001,         -5.9999,         -6.0002,         -6.0000,         -5.9999,         -6.0000,         -5.9998,         -5.9999
         278,        2.308333,         -5.9999,         -6.0000,         -6.0001,         -5.9999,         -5.9999,         -6.0001,         -6.0001,         -6.0000
         279,        2.316667,         -6.0001,         -5.9999,         -6.0002,         -6.0001,         -6.0001,         -6.0000,         -5.9999,         -6.0000
         280,        2.325000,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -6.0001
         281,        2.333333,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -6.0000
         282,        2.341667,         -6.0001,         -6.0000,         -6.0001,         -5.9999,         -6.0001,         -6.0001,         -5.9999,         -6.0001
         283,        2.350000,         -6.0000,         -6.0001,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -6.0001,         -6.0002
         284,        2.358333,         -6.0000,         -6.0000,         -6.0001,         -5.9998,         -6.0000,         -6.0000,         -6.0000,         -6.0002
         285,        2.366667,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0000
         286,        2.375000,         -6.0002,         -6.0001,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0000
         287,        2.383333,         -5.9998,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -5.9998,         -6.0000
         288,        2.391667,         -6.0002,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0002
         289,        2.400000,         -6.0000,         -6.0000,         -6.0001,         -5.9998,         -5.9999,         -6.0001,         -5.9999,         -6.0000
         290,        2.408333,         -5.9999,         -6.0001,         -6.0000,         -5.9998,         -5.9999,         -6.0001,         -6.0001,         -5.9999
         291,        2.416667,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -5.9998
         292,        2.425000,         -5.9999,         -6.0000,         -6.0000,         -5.9997,         -6.0003,         -5.9998,         -5.9998,         -5.9999
         293,        2.433333,         -5.9998,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -6.0002
         294,        2.441667,         -6.0001,         -6.0002,         -6.0000,         -5.9998,         -6.0002,         -6.0000,         -5.9999,         -6.0001
         295,        2.450000,         -6.0000,         -6.0000,         -5.9998,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -5.9999
         296,        2.458333,         -5.9999,         -6.0000,         -5.9999,         -5.9999,         -6.0001,         -6.0001,         -6.0000,         -6.0000
         297,        2.466667,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -5.9999
         298,        2.475000,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -5.9999,         -6.0001,         -5.9999
         299,        2.483333,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -5.9999
         300,        2.491667,         -5.9999,         -5.9998,         -5.9998,         -6.0000,         -5.9998,         -6.0000,         -6.0001,         -6.0002
         301,        2.500000,         -6.0001,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0000
         302,        2.508333,         -6.0001,         -5.9999,         -6.0001,         -5.9998,         -6.0000,         -6.0000,         -5.9999,         -6.0000
         303,        2.516667,         -6.0000,         -5.9997,         -6.0000,         -5.9998,         -5.9999,         -5.9999,         -5.9999,         -6.0002
         304,        2.525000,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9998
         305,        2.533333,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -5.9998,         -6.0001
         306,        2.541667,         -6.0001,         -5.9998,         -6.0002,         -6.0001,         -6.0001,         -6.0002,         -6.0000,         -6.0000
         307,        2.550000,         -5.9999,         -6.0000,         -5.9998,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0001
         308,        2.558333,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -5.9999,         -6.0001
         309,        2.566667,         -5.9999,         -5.9998,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -5.9998,         -6.0001
         310,        2.575000,         -6.0001,         -6.0001,         -5.9998,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0000
         311,        2.583333,         -6.0001,         -6.0002,         -6.0000,         -5.9998,         -5.9998,         -6.0002,         -6.0000,         -6.0001
         312,        2.591667,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -5.9998,         -6.0000,         -6.0000,         -6.0001
         313,        2.600000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -5.9999
         314,        2.608333,         -6.0001,         -5.9999,         -6.0002,         -6.0001,         -5.9999,         -6.0001,         -5.9999,         -5.9998
         315,        2.616667,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -6.0001
         316,        2.625000,         -5.9999,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0000
         317,        2.633333,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0002,         -6.0000,         -6.0001,         -6.0000
         318,        2.641667,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -6.0001,         -5.9999,         -6.0001,         -5.9999
         319,        2.650000,         -6.0000,         -6.0001,         -6.0001,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -6.0000
         320,        2.658333,         -6.0002,         -6.0000,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -5.9998
         321,        2.666667,         -6.0000,         -5.9998,         -6.0002,         -6.0002,         -6.0000,         -5.9999,         -6.0000,         -6.0000
         322,        2.675000,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9999
         323,        2.683333,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -5.9998,         -6.0000
         324,        2.691667,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000
         325,        2.700000,         -5.9999,         -6.0001,         -6.0002,         -6.0000,         -5.9999,         -5.9999,         -5.9999,         -6.0002
         326,        2.708333,         -5.9998,         -5.9999,         -6.0001,         -5.9998,         -6.0001,         -6.0001,         -6.0000,         -5.9998
         327,        2.716667,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -5.9999,         -5.9997
         328,        2.725000,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -6.0000
         329,        2.733333,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -6.0000
         330,        2.741667,         -5.9998,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0001
         331,        2.750000,         -6.0001,         -6.0000,         -6.0001,         -5.9999,         -5.9999,         -5.9999,         -5.9999,         -6.0001
         332,        2.758333,         -6.0000,         -6.0002,         -6.0000,         -5.9999,         -5.9998,         -6.0000,         -5.9998,         -6.0001
         333,        2.766667,         -6.0001,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -6.0001,         -6.0000,         -5.9999
         334,        2.775000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -5.9999
         335,        2.783333,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -5.9999
         336,        2.791667,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0000
         337,        2.800000,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -5.9999,         -5.9998,         -5.9999
         338,        2.808333,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -5.9999,         -5.9998,         -6.0002
         339,        2.816667,         -5.9999,         -5.9999,         -5.9999,         -6.0001,         -6.0001,         -5.9999,         -6.0000,         -6.0000
         340,        2.825000,         -5.9999,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -5.9999
         341,        2.833333,         -6.0001,         -6.0001,         -5.9999,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -5.9999
         342,        2.841667,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -5.9998
         343,        2.850000,         -6.0000,         -5.9999,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -5.9999
         344,        2.858333,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -5.9998,         -6.0000,         -6.0000,         -6.0000
         345,        2.866667,         -6.0000,         -6.0001,         -6.0001,         -5.9998,         -6.0000,         -6.0001,         -6.0000,         -6.0001
         346,        2.875000,         -5.9997,         -5.9999,         -6.0000,         -6.0001,         -6.0002,         -6.0001,         -6.0001,         -6.0000
         347,        2.883333,         -5.9999,         -5.9998,         -5.9999,         -6.0000,         -6.0000,         -5.9998,         -6.0001,         -5.9998
         348,        2.891667,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9999
         349,        2.900000,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -5.9999,         -6.0001
         350,        2.908333,         -6.0001,         -6.0000,         -5.9999,         -6.0002,         -6.0000,         -6.0001,         -6.0002,         -5.9997
         351,        2.916667,         -5.9999,         -6.0000,         -6.0002,         -6.0000,         -6.0001,         -6.0001,         -6.0001,         -6.0000
         352,        2.925000,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0001
         353,        2.933333,         -5.9999,         -6.0000,         -6.0001,         -6.0001,         -6.0002,         -6.0000,         -5.9999,         -5.9999
         354,        2.941667,         -5.9999,         -6.0002,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -5.9997
         355,        2.950000,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -5.9998,         -6.0000
         356,        2.958333,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -5.9998,         -6.0001,         -6.0000,         -6.0001
         357,        2.966667,         -5.9999,         -6.0000,         -5.9998,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9998
         358,        2.975000,         -6.0000,         -6.0000,         -6.0002,         -6.0000,         -6.0001,         -5.9998,         -6.0000,         -5.9999
         359,        2.983333,         -6.0000,         -5.9999,         -6.0001,         -5.9998,         -6.0000,         -6.0000,         -6.0001,         -5.9998
         360,        2.991667,         -5.9999,         -6.0001,         -6.0001,         -5.9998,         -6.0001,         -6.0001,         -5.9999,         -6.0000
         361,        3.000000,         -5.9998,         -6.0001,         -6.0001,         -6.0001,         -6.0001,         -6.0001,         -6.0001,         -6.0002
         362,        3.008333,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -5.9998,         -5.9998
         363,        3.016667,         -6.0000,         -6.0000,         -6.0002,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0000
         364,        3.025000,         -6.0001,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -6.0000
         365,        3.033333,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -6.0000
         366,        3.041667,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0002,         -6.0000,         -6.0000
         367,        3.050000,         -5.9999,         -6.0002,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0001,         -5.9998
         368,        3.058333,         -6.0001,         -5.9999,         -5.9997,         -6.0000,         -6.0001,         -6.0001,         -6.0001,         -6.0001
         369,        3.066667,         -6.0001,         -5.9998,         -5.9998,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -5.9999
         370,        3.075000,         -6.0001,         -5.9999,         -5.9998,         -6.0000,         -6.0000,         -6.0001,         -5.9998,         -6.0002
         371,        3.083333,         -6.0002,         -6.0000,         -6.0001,         -5.9998,         -5.9999,         -5.9998,         -5.9999,         -6.0002
         372,        3.091667,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -6.0002,         -5.9999
         373,        3.100000,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -5.9999
         374,        3.108333,         -6.0001,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -5.9998,         -6.0000,         -5.9998
         375,        3.116667,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -5.9999,         -5.9998
         376,        3.125000,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -6.0002,         -5.9999,         -6.0000,         -6.0001
         377,        3.133333,         -6.0000,         -6.0002,         -5.9999,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -5.9999
         378,        3.141667,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0001,         -5.9999
         379,        3.150000,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -5.9998,         -6.0000
         380,        3.158333,         -6.0000,         -5.9999,         -6.0001,         -5.9998,         -5.9999,         -6.0000,         -6.0001,         -5.9997
         381,        3.166667,         -5.9998,         -5.9998,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -6.0000,         -5.9999
         382,        3.175000,         -6.0000,         -6.0000,         -6.0001,         -6.0002,         -6.0001,         -6.0000,         -6.0001,         -6.0000
         383,        3.183333,         -6.0001,         -5.9998,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -5.9998,         -5.9999
         384,        3.191667,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0002
         385,        3.200000,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0002
         386,        3.208333,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -5.9998,         -6.0000
         387,        3.216667,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -6.0002,         -6.0001,         -6.0000,         -6.0001
         388,        3.225000,         -6.0001,         -6.0001,         -6.0002,         -6.0001,         -6.0001,         -6.0001,         -5.9998,         -6.0002
         389,        3.233333,         -5.9999,         -6.0000,         -6.0000,         -5.9998,         -6.0001,         -5.9999,         -6.0000,         -5.9998
         390,        3.241667,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -5.9996
         391,        3.250000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0002,         -6.0002,         -5.9998,         -5.9995
         392,        3.258333,         -5.9997,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0003
         393,        3.266667,         -6.0002,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001
         394,        3.275000,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -5.9996
         395,        3.283333,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -5.9999,         -5.9999,         -6.0038
         396,        3.291667,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9987
         397,        3.300000,         -6.0000,         -6.0001,         -5.9998,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -5.9971
         398,        3.308333,         -6.0002,         -6.0000,         -6.0001,         -6.0000,         -5.9998,         -6.0000,         -6.0000,         -5.9985
         399,        3.316667,         -6.0001,         -5.9999,         -5.9999,         -5.9999,         -5.9999,         -6.0001,         -6.0000,         -5.9993
         400,        3.325000,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -5.9994
         401,        3.333333,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -6.0001,         -5.9997
         402,        3.341667,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -5.9998
         403,        3.350000,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -5.9999
         404,        3.358333,         -5.9999,         -5.9999,         -6.0001,         -5.9998,         -6.0001,         -5.9999,         -6.0000,         -5.9998
         405,        3.366667,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0001,         -6.0000
         406,        3.375000,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0000
         407,        3.383333,         -6.0002,         -6.0000,         -5.9998,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -5.9999
         408,        3.391667,         -6.0002,         -6.0002,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0002,         -5.9999
         409,        3.400000,         -6.0003,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -5.9999
         410,        3.408333,         -6.0001,         -5.9999,         -5.9998,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -6.0000
         411,        3.416667,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9998,         -6.0000
         412,        3.425000,         -5.9998,         -6.0001,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -6.0001,         -6.0000
