"OutphaseC4_016 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_016.tcf]","Time (h)","V 2 [OutphaseC4_016]","V 3 [OutphaseC4_016]","V 4 [OutphaseC4_016]","V 5 [OutphaseC4_016]","V 6 [OutphaseC4_016]","V 7 [OutphaseC4_016]","V 8 [OutphaseC4_016]","V 9 [OutphaseC4_016]","V 10 [OutphaseC4_016]","V 11 [OutphaseC4_016]","V 12 [OutphaseC4_016]","V 13 [OutphaseC4_016]","V 14 [OutphaseC4_016]","V 15 [OutphaseC4_016]","V 16 [OutphaseC4_016]","V  1 [OutphaseC4_016]"
         156,        1.291667,          1.8289,          1.0877,          1.7606,          1.1221,          1.4770,          2.1178,          0.2536,          0.6649,          1.8106,          1.3890,          0.0949,          1.2154,          1.3947,          2.8954,          4.3398,          0.8217
         157,        1.300000,          1.8288,          1.0874,          1.7631,          1.1157,          1.4771,          2.1178,          0.2541,          0.6640,          1.8106,          1.3898,          0.0943,          1.2234,          1.3941,          2.8954,          4.3399,          0.8216
         158,        1.308333,          1.8288,          1.0871,          1.7657,          1.1093,          1.4773,          2.1177,          0.2545,          0.6629,          1.8105,          1.3904,          0.0938,          1.2315,          1.3933,          2.8954,          4.3398,          0.8217
         159,        1.316667,          1.8288,          1.0869,          1.7684,          1.1028,          1.4775,          2.1178,          0.2549,          0.6618,          1.8105,          1.3912,          0.0934,          1.2395,          1.3925,          2.8953,          4.3398,          0.8217
         160,        1.325000,          1.8288,          1.0866,          1.7712,          1.0960,          1.4777,          2.1178,          0.2554,          0.6606,          1.8104,          1.3919,          0.0933,          1.2473,          1.3915,          2.8953,          4.3398,          0.8217
         161,        1.333333,          1.8288,          1.0863,          1.7739,          1.0892,          1.4779,          2.1178,          0.2559,          0.6595,          1.8104,          1.3926,          0.0931,          1.2552,          1.3908,          2.8953,          4.3398,          0.8217
         162,        1.341667,          1.8289,          1.0861,          1.7768,          1.0821,          1.4782,          2.1179,          0.2564,          0.6583,          1.8103,          1.3933,          0.0931,          1.2630,          1.3900,          2.8953,          4.3399,          0.8217
         163,        1.350000,          1.8288,          1.0858,          1.7796,          1.0748,          1.4784,          2.1179,          0.2569,          0.6571,          1.8103,          1.3940,          0.0934,          1.2705,          1.3890,          2.8952,          4.3398,          0.8217
         164,        1.358333,          1.8288,          1.0855,          1.7826,          1.0675,          1.4787,          2.1180,          0.2574,          0.6559,          1.8102,          1.3948,          0.0937,          1.2782,          1.3883,          2.8953,          4.3399,          0.8217
         165,        1.366667,          1.8288,          1.0852,          1.7856,          1.0600,          1.4790,          2.1179,          0.2580,          0.6547,          1.8102,          1.3954,          0.0942,          1.2857,          1.3875,          2.8952,          4.3398,          0.8217
         166,        1.375000,          1.8288,          1.0849,          1.7886,          1.0523,          1.4793,          2.1180,          0.2585,          0.6534,          1.8101,          1.3961,          0.0947,          1.2932,          1.3866,          2.8952,          4.3398,          0.8217
         167,        1.383333,          1.8288,          1.0846,          1.7917,          1.0445,          1.4798,          2.1180,          0.2592,          0.6521,          1.8101,          1.3968,          0.0953,          1.3007,          1.3856,          2.8951,          4.3397,          0.8217
         168,        1.391667,          1.8288,          1.0843,          1.7949,          1.0366,          1.4802,          2.1180,          0.2597,          0.6507,          1.8100,          1.3974,          0.0961,          1.3080,          1.3845,          2.8951,          4.3398,          0.8216
         169,        1.400000,          1.8288,          1.0840,          1.7981,          1.0286,          1.4809,          2.1181,          0.2603,          0.6493,          1.8100,          1.3981,          0.0970,          1.3153,          1.3833,          2.8951,          4.3397,          0.8217
         170,        1.408333,          1.8289,          1.0836,          1.8014,          1.0204,          1.4813,          2.1181,          0.2609,          0.6478,          1.8099,          1.3987,          0.0978,          1.3224,          1.3820,          2.8951,          4.3398,          0.8217
         171,        1.416667,          1.8288,          1.0833,          1.8047,          1.0120,          1.4817,          2.1182,          0.2615,          0.6464,          1.8098,          1.3993,          0.0987,          1.3294,          1.3809,          2.8951,          4.3398,          0.8217
         172,        1.425000,          1.8288,          1.0830,          1.8080,          1.0036,          1.4822,          2.1182,          0.2621,          0.6448,          1.8097,          1.4000,          0.0996,          1.3362,          1.3797,          2.8950,          4.3397,          0.8217
         173,        1.433333,          1.8288,          1.0826,          1.8113,          0.9949,          1.4827,          2.1182,          0.2628,          0.6433,          1.8096,          1.4005,          0.1006,          1.3428,          1.3785,          2.8951,          4.3398,          0.8217
         174,        1.441667,          1.8289,          1.0823,          1.8147,          0.9862,          1.4830,          2.1182,          0.2635,          0.6418,          1.8096,          1.4011,          0.1015,          1.3492,          1.3773,          2.8951,          4.3396,          0.8216
         175,        1.450000,          1.8288,          1.0819,          1.8182,          0.9774,          1.4834,          2.1183,          0.2643,          0.6401,          1.8096,          1.4016,          0.1025,          1.3556,          1.3761,          2.8951,          4.3397,          0.8217
         176,        1.458333,          1.8288,          1.0816,          1.8216,          0.9686,          1.4837,          2.1183,          0.2650,          0.6384,          1.8095,          1.4022,          0.1035,          1.3616,          1.3748,          2.8951,          4.3398,          0.8217
         177,        1.466667,          1.8288,          1.0812,          1.8251,          0.9595,          1.4841,          2.1183,          0.2657,          0.6368,          1.8094,          1.4027,          0.1046,          1.3673,          1.3736,          2.8951,          4.3398,          0.8217
         178,        1.475000,          1.8288,          1.0808,          1.8286,          0.9506,          1.4845,          2.1183,          0.2665,          0.6351,          1.8094,          1.4032,          0.1057,          1.3727,          1.3724,          2.8952,          4.3398,          0.8217
         179,        1.483333,          1.8289,          1.0805,          1.8321,          0.9415,          1.4848,          2.1184,          0.2672,          0.6331,          1.8092,          1.4036,          0.1067,          1.3781,          1.3713,          2.8952,          4.3398,          0.8217
         180,        1.491667,          1.8288,          1.0801,          1.8357,          0.9323,          1.4851,          2.1184,          0.2680,          0.6312,          1.8092,          1.4041,          0.1078,          1.3831,          1.3702,          2.8952,          4.3398,          0.8217
         181,        1.500000,          1.8289,          1.0797,          1.8392,          0.9230,          1.4855,          2.1185,          0.2688,          0.6293,          1.8091,          1.4045,          0.1087,          1.3881,          1.3692,          2.8952,          4.3398,          0.8217
         182,        1.508333,          1.8288,          1.0794,          1.8428,          0.9138,          1.4858,          2.1185,          0.2697,          0.6273,          1.8090,          1.4049,          0.1096,          1.3929,          1.3682,          2.8952,          4.3398,          0.8217
         183,        1.516667,          1.8288,          1.0789,          1.8463,          0.9046,          1.4862,          2.1186,          0.2705,          0.6254,          1.8090,          1.4053,          0.1105,          1.3973,          1.3671,          2.8952,          4.3398,          0.8217
         184,        1.525000,          1.8288,          1.0786,          1.8498,          0.8954,          1.4866,          2.1186,          0.2715,          0.6233,          1.8089,          1.4056,          0.1114,          1.4015,          1.3662,          2.8953,          4.3398,          0.8216
         185,        1.533333,          1.8289,          1.0782,          1.8534,          0.8860,          1.4870,          2.1185,          0.2724,          0.6212,          1.8087,          1.4060,          0.1123,          1.4057,          1.3653,          2.8953,          4.3398,          0.8217
         186,        1.541667,          1.8289,          1.0779,          1.8569,          0.8768,          1.4876,          2.1186,          0.2734,          0.6190,          1.8086,          1.4064,          0.1131,          1.4095,          1.3643,          2.8953,          4.3397,          0.8217
         187,        1.550000,          1.8288,          1.0775,          1.8603,          0.8676,          1.4882,          2.1187,          0.2744,          0.6168,          1.8086,          1.4067,          0.1140,          1.4131,          1.3635,          2.8953,          4.3397,          0.8217
         188,        1.558333,          1.8288,          1.0771,          1.8638,          0.8583,          1.4890,          2.1188,          0.2754,          0.6147,          1.8085,          1.4070,          0.1147,          1.4166,          1.3627,          2.8953,          4.3398,          0.8217
         189,        1.566667,          1.8289,          1.0768,          1.8672,          0.8492,          1.4895,          2.1188,          0.2764,          0.6124,          1.8084,          1.4073,          0.1154,          1.4202,          1.3620,          2.8954,          4.3398,          0.8217
         190,        1.575000,          1.8288,          1.0764,          1.8707,          0.8402,          1.4901,          2.1188,          0.2775,          0.6100,          1.8082,          1.4075,          0.1162,          1.4234,          1.3612,          2.8953,          4.3398,          0.8217
         191,        1.583333,          1.8288,          1.0760,          1.8740,          0.8314,          1.4907,          2.1188,          0.2787,          0.6075,          1.8082,          1.4078,          0.1168,          1.4264,          1.3604,          2.8954,          4.3398,          0.8217
         192,        1.591667,          1.8288,          1.0756,          1.8774,          0.8226,          1.4913,          2.1188,          0.2798,          0.6050,          1.8081,          1.4080,          0.1173,          1.4294,          1.3599,          2.8954,          4.3397,          0.8216
         193,        1.600000,          1.8288,          1.0753,          1.8807,          0.8140,          1.4918,          2.1189,          0.2810,          0.6025,          1.8080,          1.4083,          0.1179,          1.4322,          1.3592,          2.8954,          4.3397,          0.8217
         194,        1.608333,          1.8289,          1.0749,          1.8839,          0.8053,          1.4923,          2.1189,          0.2822,          0.5999,          1.8079,          1.4085,          0.1185,          1.4347,          1.3585,          2.8954,          4.3398,          0.8217
         195,        1.616667,          1.8289,          1.0746,          1.8870,          0.7968,          1.4928,          2.1189,          0.2835,          0.5973,          1.8078,          1.4087,          0.1189,          1.4372,          1.3579,          2.8954,          4.3398,          0.8217
         196,        1.625000,          1.8288,          1.0743,          1.8900,          0.7886,          1.4933,          2.1190,          0.2848,          0.5945,          1.8078,          1.4088,          0.1195,          1.4396,          1.3573,          2.8954,          4.3397,          0.8217
         197,        1.633333,          1.8288,          1.0739,          1.8930,          0.7805,          1.4937,          2.1190,          0.2861,          0.5918,          1.8076,          1.4090,          0.1199,          1.4417,          1.3566,          2.8955,          4.3397,          0.8216
         198,        1.641667,          1.8288,          1.0736,          1.8960,          0.7726,          1.4943,          2.1191,          0.2874,          0.5888,          1.8075,          1.4092,          0.1202,          1.4439,          1.3562,          2.8955,          4.3398,          0.8217
         199,        1.650000,          1.8288,          1.0732,          1.8988,          0.7650,          1.4947,          2.1191,          0.2888,          0.5858,          1.8074,          1.4093,          0.1206,          1.4457,          1.3556,          2.8955,          4.3397,          0.8217
         200,        1.658333,          1.8288,          1.0729,          1.9015,          0.7574,          1.4952,          2.1192,          0.2902,          0.5828,          1.8073,          1.4095,          0.1210,          1.4474,          1.3551,          2.8955,          4.3398,          0.8217
         201,        1.666667,          1.8288,          1.0726,          1.9041,          0.7500,          1.4956,          2.1192,          0.2917,          0.5798,          1.8073,          1.4096,          0.1212,          1.4492,          1.3547,          2.8955,          4.3398,          0.8217
         202,        1.675000,          1.8288,          1.0723,          1.9067,          0.7430,          1.4960,          2.1192,          0.2932,          0.5765,          1.8071,          1.4097,          0.1216,          1.4507,          1.3542,          2.8956,          4.3398,          0.8217
         203,        1.683333,          1.8288,          1.0721,          1.9091,          0.7360,          1.4965,          2.1192,          0.2948,          0.5733,          1.8069,          1.4098,          0.1218,          1.4521,          1.3538,          2.8956,          4.3398,          0.8216
         204,        1.691667,          1.8289,          1.0718,          1.9115,          0.7294,          1.4970,          2.1192,          0.2965,          0.5700,          1.8069,          1.4099,          0.1220,          1.4535,          1.3535,          2.8956,          4.3398,          0.8217
         205,        1.700000,          1.8289,          1.0715,          1.9137,          0.7230,          1.4975,          2.1193,          0.2981,          0.5666,          1.8067,          1.4100,          0.1222,          1.4548,          1.3532,          2.8956,          4.3399,          0.8217
         206,        1.708333,          1.8288,          1.0712,          1.9159,          0.7169,          1.4980,          2.1194,          0.2999,          0.5632,          1.8067,          1.4101,          0.1225,          1.4559,          1.3528,          2.8956,          4.3398,          0.8217
         207,        1.716667,          1.8288,          1.0709,          1.9180,          0.7110,          1.4985,          2.1193,          0.3016,          0.5598,          1.8064,          1.4102,          0.1227,          1.4569,          1.3525,          2.8956,          4.3399,          0.8217
         208,        1.725000,          1.8288,          1.0707,          1.9200,          0.7054,          1.4990,          2.1194,          0.3034,          0.5561,          1.8064,          1.4103,          0.1228,          1.4579,          1.3524,          2.8956,          4.3398,          0.8217
         209,        1.733333,          1.8288,          1.0705,          1.9219,          0.6999,          1.4995,          2.1194,          0.3052,          0.5524,          1.8062,          1.4104,          0.1229,          1.4589,          1.3521,          2.8956,          4.3399,          0.8217
         210,        1.741667,          1.8288,          1.0703,          1.9236,          0.6947,          1.5000,          2.1194,          0.3071,          0.5486,          1.8061,          1.4104,          0.1231,          1.4597,          1.3518,          2.8957,          4.3398,          0.8217
         211,        1.750000,          1.8288,          1.0701,          1.9253,          0.6896,          1.5004,          2.1195,          0.3090,          0.5448,          1.8059,          1.4105,          0.1232,          1.4604,          1.3516,          2.8957,          4.3398,          0.8217
         212,        1.758333,          1.8288,          1.0699,          1.9269,          0.6848,          1.5008,          2.1195,          0.3110,          0.5408,          1.8057,          1.4106,          0.1234,          1.4611,          1.3514,          2.8957,          4.3398,          0.8216
         213,        1.766667,          1.8289,          1.0696,          1.9283,          0.6802,          1.5013,          2.1195,          0.3130,          0.5368,          1.8056,          1.4106,          0.1235,          1.4617,          1.3512,          2.8957,          4.3398,          0.8216
         214,        1.775000,          1.8288,          1.0695,          1.9298,          0.6759,          1.5018,          2.1195,          0.3150,          0.5327,          1.8054,          1.4107,          0.1235,          1.4625,          1.3511,          2.8957,          4.3398,          0.8217
         215,        1.783333,          1.8288,          1.0693,          1.9311,          0.6718,          1.5022,          2.1196,          0.3172,          0.5285,          1.8052,          1.4108,          0.1237,          1.4630,          1.3509,          2.8957,          4.3398,          0.8216
         216,        1.791667,          1.8288,          1.0691,          1.9324,          0.6680,          1.5026,          2.1195,          0.3193,          0.5242,          1.8050,          1.4108,          0.1237,          1.4636,          1.3508,          2.8957,          4.3399,          0.8217
         217,        1.800000,          1.8289,          1.0690,          1.9335,          0.6644,          1.5029,          2.1196,          0.3217,          0.5199,          1.8049,          1.4108,          0.1238,          1.4641,          1.3505,          2.8958,          4.3399,          0.8217
         218,        1.808333,          1.8289,          1.0688,          1.9347,          0.6610,          1.5032,          2.1196,          0.3240,          0.5155,          1.8047,          1.4109,          0.1239,          1.4646,          1.3504,          2.8958,          4.3398,          0.8216
         219,        1.816667,          1.8288,          1.0685,          1.9356,          0.6578,          1.5036,          2.1196,          0.3264,          0.5111,          1.8045,          1.4109,          0.1240,          1.4650,          1.3502,          2.8958,          4.3398,          0.8217
         220,        1.825000,          1.8288,          1.0684,          1.9365,          0.6547,          1.5038,          2.1196,          0.3288,          0.5066,          1.8044,          1.4109,          0.1240,          1.4654,          1.3502,          2.8957,          4.3399,          0.8217
         221,        1.833333,          1.8288,          1.0682,          1.9373,          0.6518,          1.5041,          2.1196,          0.3312,          0.5021,          1.8042,          1.4110,          0.1241,          1.4658,          1.3501,          2.8958,          4.3399,          0.8217
         222,        1.841667,          1.8288,          1.0681,          1.9384,          0.6489,          1.5043,          2.1197,          0.3337,          0.4975,          1.8040,          1.4110,          0.1242,          1.4662,          1.3500,          2.8958,          4.3399,          0.8217
         223,        1.850000,          1.8289,          1.0680,          1.9394,          0.6470,          1.5046,          2.1197,          0.3363,          0.4927,          1.8039,          1.4110,          0.1242,          1.4665,          1.3498,          2.8958,          4.3399,          0.8216
         224,        1.858333,          1.8289,          1.0678,          1.9402,          0.6451,          1.5052,          2.1198,          0.3388,          0.4879,          1.8036,          1.4111,          0.1243,          1.4669,          1.3497,          2.8958,          4.3399,          0.8217
         225,        1.866667,          1.8288,          1.0678,          1.9409,          0.6428,          1.5051,          2.1197,          0.3414,          0.4831,          1.8035,          1.4111,          0.1243,          1.4672,          1.3496,          2.8958,          4.3398,          0.8217
         226,        1.875000,          1.8288,          1.0677,          1.9415,          0.6406,          1.5051,          2.1198,          0.3442,          0.4782,          1.8034,          1.4112,          0.1244,          1.4675,          1.3495,          2.8957,          4.3399,          0.8216
         227,        1.883333,          1.8288,          1.0676,          1.9421,          0.6387,          1.5054,          2.1198,          0.3476,          0.4729,          1.8032,          1.4112,          0.1244,          1.4677,          1.3494,          2.8958,          4.3399,          0.8216
         228,        1.891667,          1.8289,          1.0675,          1.9425,          0.6368,          1.5055,          2.1198,          0.3508,          0.4687,          1.8029,          1.4112,          0.1245,          1.4680,          1.3494,          2.8958,          4.3398,          0.8217
         229,        1.900000,          1.8288,          1.0674,          1.9430,          0.6349,          1.5057,          2.1198,          0.3537,          0.4645,          1.8034,          1.4113,          0.1245,          1.4683,          1.3493,          2.8959,          4.3398,          0.8216
         230,        1.908333,          1.8289,          1.0674,          1.9435,          0.6334,          1.5059,          2.1198,          0.3566,          0.4594,          1.8028,          1.4112,          0.1246,          1.4685,          1.3492,          2.8958,          4.3399,          0.8217
         231,        1.916667,          1.8288,          1.0673,          1.9440,          0.6320,          1.5060,          2.1199,          0.3595,          0.4542,          1.8024,          1.4113,          0.1246,          1.4686,          1.3491,          2.8959,          4.3399,          0.8217
         232,        1.925000,          1.8288,          1.0673,          1.9443,          0.6306,          1.5062,          2.1198,          0.3624,          0.4489,          1.8024,          1.4113,          0.1246,          1.4689,          1.3492,          2.8959,          4.3399,          0.8217
         233,        1.933333,          1.8288,          1.0672,          1.9446,          0.6293,          1.5063,          2.1199,          0.3655,          0.4436,          1.8022,          1.4114,          0.1246,          1.4691,          1.3491,          2.8958,          4.3399,          0.8217
         234,        1.941667,          1.8288,          1.0672,          1.9450,          0.6281,          1.5064,          2.1199,          0.3685,          0.4384,          1.8020,          1.4114,          0.1247,          1.4691,          1.3489,          2.8958,          4.3399,          0.8217
         235,        1.950000,          1.8288,          1.0671,          1.9452,          0.6270,          1.5065,          2.1199,          0.3717,          0.4332,          1.8019,          1.4114,          0.1247,          1.4693,          1.3490,          2.8959,          4.3399,          0.8217
         236,        1.958333,          1.8288,          1.0671,          1.9455,          0.6260,          1.5067,          2.1199,          0.3749,          0.4280,          1.8017,          1.4115,          0.1248,          1.4696,          1.3490,          2.8958,          4.3399,          0.8217
         237,        1.966667,          1.8288,          1.0670,          1.9457,          0.6251,          1.5068,          2.1199,          0.3781,          0.4229,          1.8014,          1.4114,          0.1249,          1.4697,          1.3489,          2.8958,          4.3399,          0.8217
         238,        1.975000,          1.8288,          1.0670,          1.9459,          0.6242,          1.5069,          2.1199,          0.3813,          0.4177,          1.8013,          1.4114,          0.1248,          1.4699,          1.3489,          2.8959,          4.3399,          0.8217
         239,        1.983333,          1.8288,          1.0669,          1.9462,          0.6235,          1.5069,          2.1199,          0.3845,          0.4126,          1.8012,          1.4115,          0.1249,          1.4701,          1.3489,          2.8959,          4.3399,          0.8217
         240,        1.991667,          1.8288,          1.0669,          1.9463,          0.6228,          1.5070,          2.1199,          0.3877,          0.4075,          1.8010,          1.4115,          0.1249,          1.4701,          1.3487,          2.8959,          4.3399,          0.8217
         241,        2.000000,          1.8288,          1.0669,          1.9465,          0.6221,          1.5071,          2.1199,          0.3910,          0.4023,          1.8008,          1.4115,          0.1250,          1.4703,          1.3487,          2.8959,          4.3399,          0.8216
         242,        2.008333,          1.8288,          1.0668,          1.9465,          0.6216,          1.5072,          2.1199,          0.3942,          0.3972,          1.8008,          1.4115,          0.1251,          1.4704,          1.3486,          2.8958,          4.3399,          0.8217
         243,        2.016667,          1.8288,          1.0668,          1.9467,          0.6210,          1.5072,          2.1200,          0.3975,          0.3922,          1.8006,          1.4115,          0.1250,          1.4706,          1.3487,          2.8959,          4.3399,          0.8218
         244,        2.025000,          1.8288,          1.0668,          1.9468,          0.6205,          1.5073,          2.1199,          0.4007,          0.3871,          1.8005,          1.4116,          0.1251,          1.4708,          1.3487,          2.8959,          4.3399,          0.8216
         245,        2.033333,          1.8288,          1.0668,          1.9469,          0.6201,          1.5073,          2.1199,          0.4039,          0.3822,          1.8004,          1.4116,          0.1251,          1.4709,          1.3486,          2.8959,          4.3399,          0.8216
         246,        2.041667,          1.8288,          1.0668,          1.9470,          0.6197,          1.5074,          2.1199,          0.4071,          0.3772,          1.8004,          1.4116,          0.1251,          1.4710,          1.3485,          2.8959,          4.3399,          0.8217
         247,        2.050000,          1.8288,          1.0667,          1.9471,          0.6193,          1.5074,          2.1199,          0.4103,          0.3725,          1.8003,          1.4116,          0.1252,          1.4711,          1.3484,          2.8959,          4.3399,          0.8216
         248,        2.058333,          1.8288,          1.0668,          1.9472,          0.6190,          1.5075,          2.1199,          0.4134,          0.3679,          1.8003,          1.4116,          0.1252,          1.4712,          1.3485,          2.8959,          4.3400,          0.8217
         249,        2.066667,          1.8288,          1.0667,          1.9473,          0.6187,          1.5075,          2.1200,          0.4166,          0.3632,          1.8001,          1.4117,          0.1252,          1.4712,          1.3485,          2.8959,          4.3400,          0.8216
         250,        2.075000,          1.8288,          1.0667,          1.9473,          0.6184,          1.5075,          2.1200,          0.4198,          0.3585,          1.8001,          1.4117,          0.1252,          1.4713,          1.3484,          2.8959,          4.3399,          0.8217
         251,        2.083333,          1.8288,          1.0667,          1.9474,          0.6182,          1.5075,          2.1199,          0.4228,          0.3540,          1.8000,          1.4117,          0.1253,          1.4715,          1.3484,          2.8959,          4.3398,          0.8217
         252,        2.091667,          1.8288,          1.0667,          1.9474,          0.6180,          1.5076,          2.1200,          0.4258,          0.3497,          1.8000,          1.4117,          0.1253,          1.4716,          1.3484,          2.8959,          4.3399,          0.8216
         253,        2.100000,          1.8288,          1.0667,          1.9474,          0.6178,          1.5076,          2.1200,          0.4288,          0.3454,          1.8000,          1.4117,          0.1253,          1.4717,          1.3484,          2.8960,          4.3399,          0.8217
         254,        2.108333,          1.8288,          1.0667,          1.9475,          0.6176,          1.5076,          2.1200,          0.4317,          0.3411,          1.7999,          1.4118,          0.1253,          1.4718,          1.3483,          2.8959,          4.3399,          0.8216
         255,        2.116667,          1.8288,          1.0667,          1.9475,          0.6175,          1.5076,          2.1200,          0.4345,          0.3371,          1.7999,          1.4118,          0.1254,          1.4719,          1.3483,          2.8959,          4.3399,          0.8217
         256,        2.125000,          1.8288,          1.0667,          1.9476,          0.6173,          1.5076,          2.1200,          0.4372,          0.3331,          1.7999,          1.4118,          0.1254,          1.4719,          1.3482,          2.8959,          4.3399,          0.8217
         257,        2.133333,          1.8289,          1.0667,          1.9476,          0.6172,          1.5077,          2.1200,          0.4399,          0.3293,          1.7998,          1.4118,          0.1254,          1.4720,          1.3482,          2.8959,          4.3399,          0.8217
         258,        2.141667,          1.8288,          1.0667,          1.9476,          0.6171,          1.5077,          2.1200,          0.4426,          0.3255,          1.7997,          1.4118,          0.1254,          1.4721,          1.3482,          2.8958,          4.3399,          0.8216
         259,        2.150000,          1.8288,          1.0667,          1.9477,          0.6170,          1.5077,          2.1200,          0.4451,          0.3218,          1.7997,          1.4118,          0.1255,          1.4722,          1.3482,          2.8959,          4.3399,          0.8217
         260,        2.158333,          1.8288,          1.0667,          1.9477,          0.6169,          1.5076,          2.1199,          0.4476,          0.3183,          1.7998,          1.4119,          0.1255,          1.4723,          1.3482,          2.8958,          4.3399,          0.8216
         261,        2.166667,          1.8288,          1.0667,          1.9477,          0.6167,          1.5077,          2.1200,          0.4500,          0.3149,          1.7998,          1.4119,          0.1255,          1.4724,          1.3482,          2.8959,          4.3399,          0.8216
         262,        2.175000,          1.8288,          1.0666,          1.9477,          0.6167,          1.5077,          2.1200,          0.4523,          0.3117,          1.7998,          1.4119,          0.1255,          1.4724,          1.3482,          2.8959,          4.3399,          0.8217
         263,        2.183333,          1.8289,          1.0667,          1.9478,          0.6166,          1.5077,          2.1200,          0.4544,          0.3085,          1.7999,          1.4119,          0.1255,          1.4725,          1.3481,          2.8959,          4.3399,          0.8216
         264,        2.191667,          1.8288,          1.0667,          1.9478,          0.6165,          1.5077,          2.1200,          0.4565,          0.3055,          1.7999,          1.4119,          0.1256,          1.4726,          1.3481,          2.8959,          4.3399,          0.8217
         265,        2.200000,          1.8288,          1.0666,          1.9478,          0.6165,          1.5077,          2.1200,          0.4586,          0.3026,          1.8000,          1.4120,          0.1256,          1.4726,          1.3481,          2.8959,          4.3399,          0.8217
         266,        2.208333,          1.8288,          1.0666,          1.9477,          0.6164,          1.5077,          2.1200,          0.4604,          0.2998,          1.8000,          1.4120,          0.1256,          1.4727,          1.3481,          2.8959,          4.3398,          0.8217
         267,        2.216667,          1.8288,          1.0666,          1.9478,          0.6164,          1.5077,          2.1200,          0.4624,          0.2972,          1.8001,          1.4120,          0.1256,          1.4727,          1.3481,          2.8959,          4.3399,          0.8217
         268,        2.225000,          1.8289,          1.0666,          1.9478,          0.6163,          1.5078,          2.1200,          0.4642,          0.2946,          1.8001,          1.4120,          0.1256,          1.4728,          1.3481,          2.8959,          4.3399,          0.8216
         269,        2.233333,          1.8289,          1.0666,          1.9478,          0.6163,          1.5078,          2.1200,          0.4659,          0.2922,          1.8003,          1.4120,          0.1257,          1.4729,          1.3481,          2.8959,          4.3399,          0.8216
         270,        2.241667,          1.8288,          1.0667,          1.9478,          0.6162,          1.5078,          2.1200,          0.4676,          0.2900,          1.8004,          1.4120,          0.1256,          1.4729,          1.3481,          2.8959,          4.3399,          0.8217
         271,        2.250000,          1.8288,          1.0666,          1.9479,          0.6162,          1.5077,          2.1200,          0.4691,          0.2878,          1.8005,          1.4120,          0.1257,          1.4729,          1.3480,          2.8959,          4.3399,          0.8217
         272,        2.258333,          1.8288,          1.0666,          1.9478,          0.6162,          1.5078,          2.1200,          0.4706,          0.2857,          1.8004,          1.4120,          0.1256,          1.4729,          1.3480,          2.8959,          4.3399,          0.8217
         273,        2.266667,          1.8288,          1.0666,          1.9478,          0.6161,          1.5078,          2.1199,          0.4720,          0.2837,          1.8005,          1.4121,          0.1257,          1.4730,          1.3480,          2.8959,          4.3399,          0.8217
         274,        2.275000,          1.8288,          1.0667,          1.9479,          0.6161,          1.5078,          2.1200,          0.4733,          0.2819,          1.8006,          1.4121,          0.1256,          1.4731,          1.3480,          2.8959,          4.3400,          0.8216
         275,        2.283333,          1.8288,          1.0666,          1.9478,          0.6161,          1.5077,          2.1201,          0.4744,          0.2802,          1.8006,          1.4121,          0.1257,          1.4730,          1.3479,          2.8959,          4.3399,          0.8217
         276,        2.291667,          1.8288,          1.0667,          1.9479,          0.6161,          1.5078,          2.1200,          0.4756,          0.2785,          1.8007,          1.4121,          0.1256,          1.4731,          1.3480,          2.8959,          4.3399,          0.8216
         277,        2.300000,          1.8288,          1.0666,          1.9479,          0.6160,          1.5078,          2.1200,          0.4765,          0.2769,          1.8009,          1.4121,          0.1257,          1.4731,          1.3480,          2.8959,          4.3399,          0.8217
         278,        2.308333,          1.8289,          1.0666,          1.9479,          0.6160,          1.5078,          2.1200,          0.4775,          0.2754,          1.8008,          1.4121,          0.1257,          1.4731,          1.3480,          2.8960,          4.3399,          0.8217
         279,        2.316667,          1.8288,          1.0667,          1.9479,          0.6160,          1.5078,          2.1200,          0.4784,          0.2740,          1.8009,          1.4121,          0.1257,          1.4731,          1.3480,          2.8960,          4.3400,          0.8216
         280,        2.325000,          1.8288,          1.0666,          1.9479,          0.6160,          1.5078,          2.1200,          0.4792,          0.2727,          1.8010,          1.4121,          0.1257,          1.4732,          1.3480,          2.8960,          4.3400,          0.8217
         281,        2.333333,          1.8288,          1.0666,          1.9479,          0.6160,          1.5078,          2.1200,          0.4798,          0.2715,          1.8010,          1.4121,          0.1257,          1.4733,          1.3480,          2.8960,          4.3400,          0.8216
         282,        2.341667,          1.8288,          1.0666,          1.9479,          0.6160,          1.5078,          2.1200,          0.4809,          0.2701,          1.8012,          1.4121,          0.1257,          1.4733,          1.3480,          2.8960,          4.3399,          0.8217
         283,        2.350000,          1.8288,          1.0666,          1.9479,          0.6160,          1.5078,          2.1200,          0.4819,          0.2692,          1.8011,          1.4121,          0.1257,          1.4732,          1.3480,          2.8959,          4.3400,          0.8217
         284,        2.358333,          1.8288,          1.0666,          1.9479,          0.6159,          1.5078,          2.1200,          0.4826,          0.2685,          1.8015,          1.4121,          0.1257,          1.4733,          1.3480,          2.8959,          4.3400,          0.8217
         285,        2.366667,          1.8288,          1.0666,          1.9479,          0.6160,          1.5078,          2.1200,          0.4833,          0.2677,          1.8015,          1.4121,          0.1257,          1.4733,          1.3480,          2.8959,          4.3400,          0.8217
