"OutphaseC4_021 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_021.tcf]","Time (h)","Q 2 [OutphaseC4_021]","Q 3 [OutphaseC4_021]","Q 4 [OutphaseC4_021]","Q 5 [OutphaseC4_021]","Q 6 [OutphaseC4_021]","Q 7 [OutphaseC4_021]","Q 1 [OutphaseC4_021]","Q  8 [OutphaseC4_021]"
         265,        2.200000,       -100.0011,        -99.9993,       -100.0006,        -99.8910,       -100.0004,       -100.0012,        -99.9992,        -99.9997
         266,        2.208333,       -100.0003,        -99.9993,       -100.0013,        -99.8904,       -100.0003,       -100.0001,        -99.9983,        -99.9998
         267,        2.216667,        -99.9996,        -99.9992,       -100.0011,        -99.8904,        -99.9999,       -100.0002,        -99.9989,       -100.0000
         268,        2.225000,        -99.9991,        -99.9989,       -100.0010,        -99.8910,        -99.9996,       -100.0009,        -99.9993,        -99.9998
         269,        2.233333,        -99.9992,        -99.9980,       -100.0006,        -99.8910,        -99.9999,       -100.0001,        -99.9983,       -100.0000
         270,        2.241667,       -100.0002,        -99.9993,       -100.0006,        -99.8912,        -99.9999,       -100.0000,        -99.9999,        -99.9999
         271,        2.250000,       -100.0007,       -100.0007,        -99.9996,        -99.8910,       -100.0003,       -100.0004,       -100.0002,        -99.9999
         272,        2.258333,       -100.0007,       -100.0001,        -99.9987,        -99.8912,        -99.9994,       -100.0007,       -100.0003,       -100.0001
         273,        2.266667,        -99.9997,        -99.9997,        -99.9992,        -99.8907,        -99.9995,        -99.9993,       -100.0010,        -99.9999
         274,        2.275000,        -99.9989,        -99.9989,        -99.9984,        -99.8922,       -100.0002,        -99.9998,        -99.9999,       -100.0001
         275,        2.283333,        -99.9996,        -99.9997,        -99.9992,        -99.8916,       -100.0005,        -99.9998,        -99.9989,       -100.0001
         276,        2.291667,       -100.0005,       -100.0010,        -99.9996,        -99.8898,        -99.9996,        -99.9989,        -99.9985,       -100.0001
         277,        2.300000,       -100.0008,       -100.0003,       -100.0007,        -99.8901,       -100.0003,        -99.9998,       -100.0001,        -99.9996
         278,        2.308333,       -100.0009,        -99.9997,       -100.0009,        -99.8912,       -100.0000,        -99.9993,        -99.9992,       -100.0002
         279,        2.316667,        -99.9997,        -99.7972,       -100.0015,        -99.8911,       -100.0002,       -100.0000,       -100.0002,       -100.0003
         280,        2.325000,       -100.0087,       -100.0037,        -99.9803,       -100.0589,       -100.0001,        -99.9999,        -99.9996,        -99.9999
         281,        2.333333,       -100.0016,        -99.9890,        -99.9651,        -99.8500,       -100.1089,       -100.0312,       -100.0010,        -99.9999
         282,        2.341667,        -99.9980,        -99.9797,        -99.9761,        -99.9335,        -99.9912,        -99.9720,        -99.9983,       -100.0548
         283,        2.350000,       -100.0010,       -100.0002,        -99.9918,        -99.8969,       -100.0201,       -100.0306,        -99.9997,        -99.9814
         284,        2.358333,       -100.0007,        -99.9940,        -99.9918,        -99.8712,        -99.9959,       -100.0137,        -99.9987,       -100.0060
         285,        2.366667,       -100.0012,        -99.9966,        -99.9945,        -99.8876,        -99.9893,        -99.9918,       -100.0016,        -99.9956
         286,        2.375000,        -99.9998,        -99.9979,        -99.9960,        -99.8874,       -100.0017,        -99.9990,       -100.0004,        -99.9915
         287,        2.383333,        -99.9990,        -99.9984,        -99.9968,        -99.8857,        -99.9945,        -99.9984,       -100.0004,        -99.9985
         288,        2.391667,        -99.9990,        -99.9985,        -99.9972,        -99.8877,        -99.9949,        -99.9943,        -99.9987,        -99.9960
         289,        2.400000,        -99.9996,        -99.9985,        -99.9976,        -99.8878,        -99.9979,        -99.9968,        -99.9994,        -99.9956
         290,        2.408333,        -99.9998,        -99.9986,        -99.9975,        -99.8879,        -99.9967,        -99.9974,        -99.9997,        -99.9972
         291,        2.416667,       -100.0008,        -99.9993,        -99.9973,        -99.8910,        -99.9978,        -99.9973,        -99.9990,        -99.9972
         292,        2.425000,       -100.0009,       -100.0007,        -99.9977,        -99.8890,        -99.9982,        -99.9967,       -100.0001,        -99.9976
         293,        2.433333,        -99.9998,       -100.0002,        -99.9979,        -99.8911,        -99.9988,        -99.9981,       -100.0004,        -99.9975
         294,        2.441667,        -99.9998,        -99.9998,        -99.9986,        -99.8897,        -99.9984,        -99.9973,        -99.9998,        -99.9983
         295,        2.450000,        -99.9988,       -100.0011,        -99.9988,        -99.8902,        -99.9987,        -99.9992,        -99.9998,        -99.9983
         296,        2.458333,        -99.9994,        -99.9990,        -99.9993,        -99.8900,        -99.9984,        -99.9984,       -100.0003,        -99.9987
         297,        2.466667,       -100.0001,        -99.9996,        -99.9992,        -99.8920,        -99.9994,        -99.9989,        -99.9990,        -99.9988
         298,        2.475000,       -100.0011,       -100.0002,        -99.9996,        -99.8923,        -99.9994,       -100.0000,        -99.9988,        -99.9991
         299,        2.483333,       -100.0011,       -100.0008,       -100.0002,        -99.8905,        -99.9990,        -99.9999,        -99.9993,        -99.9990
         300,        2.491667,       -100.0014,       -100.0001,       -100.0003,        -99.8923,        -99.9993,        -99.9994,       -100.0016,        -99.9995
         301,        2.500000,       -100.0006,       -100.0005,       -100.0007,        -99.8893,        -99.9997,        -99.9993,       -100.0006,        -99.9990
         302,        2.508333,        -99.9994,       -100.0002,       -100.0001,        -99.8920,        -99.9995,       -100.0005,       -100.0008,        -99.9992
         303,        2.516667,        -99.9989,        -99.9997,       -100.0007,        -99.8914,        -99.9995,        -99.9997,       -100.0004,        -99.9990
         304,        2.525000,        -99.9994,        -99.9998,       -100.0009,        -99.8904,        -99.9994,        -99.9999,       -100.0004,        -99.9996
         305,        2.533333,       -100.0000,       -100.0001,       -100.0007,        -99.8907,        -99.9993,        -99.9992,        -99.9995,       -100.0000
         306,        2.541667,       -100.0006,       -100.0001,       -100.0008,        -99.8901,       -100.0003,        -99.9994,       -100.0011,       -100.0002
         307,        2.550000,       -100.0009,       -100.0003,       -100.0004,        -99.8908,       -100.0004,        -99.9989,        -99.9987,        -99.9998
         308,        2.558333,       -100.0007,       -100.0010,        -99.9999,        -99.8909,        -99.9991,        -99.9992,       -100.0007,       -100.0000
         309,        2.566667,        -99.9992,       -100.0011,       -100.0000,        -99.8897,       -100.0002,        -99.9995,       -100.0011,        -99.9998
         310,        2.575000,        -99.9991,        -99.9999,        -99.9995,        -99.8902,        -99.9999,       -100.0007,       -100.0008,       -100.0000
         311,        2.583333,        -99.9997,       -100.0006,        -99.9988,        -99.8906,       -100.0000,       -100.0002,       -100.0014,        -99.9998
         312,        2.591667,       -100.0005,       -100.0000,        -99.9989,        -99.8920,        -99.9996,        -99.9995,       -100.0004,       -100.0000
         313,        2.600000,       -100.0008,        -99.9999,        -99.9994,        -99.8890,       -100.0001,       -100.0006,        -99.9995,       -100.0002
         314,        2.608333,       -100.0010,       -100.0007,        -99.9984,        -99.8897,        -99.9994,       -100.0004,        -99.9994,        -99.9997
         315,        2.616667,        -99.9998,        -99.9998,        -99.9989,        -99.8909,        -99.9997,       -100.0006,        -99.9994,        -99.9998
         316,        2.625000,        -99.9991,        -99.9989,        -99.9998,        -99.8904,       -100.0003,       -100.0007,        -99.9989,        -99.9998
         317,        2.633333,        -99.9989,        -99.9996,       -100.0003,        -99.8899,       -100.0002,        -99.9994,        -99.9986,        -99.9999
         318,        2.641667,       -100.0001,       -100.0009,        -99.9996,        -99.8910,        -99.9999,        -99.9998,       -100.0016,       -100.0002
         319,        2.650000,       -100.0008,        -99.9996,       -100.0005,        -99.8903,       -100.0004,       -100.0001,        -99.9993,        -99.9999
         320,        2.658333,       -100.0015,        -99.9995,       -100.0008,        -99.8888,       -100.0004,       -100.0004,        -99.9988,       -100.0006
         321,        2.666667,       -100.0007,        -99.9987,       -100.0015,        -99.8918,       -100.0005,       -100.0000,       -100.0001,       -100.0000
         322,        2.675000,       -100.0003,       -100.0000,       -100.0009,        -99.8904,        -99.9998,        -99.9994,       -100.0002,       -100.0001
         323,        2.683333,        -99.9996,       -100.0000,       -100.0003,        -99.8909,       -100.0000,        -99.9997,       -100.0013,       -100.0003
         324,        2.691667,        -99.9985,       -100.0000,       -100.0000,        -99.8907,       -100.0000,        -99.9999,       -100.0014,       -100.0000
         325,        2.700000,        -99.9999,       -100.0003,        -99.9996,        -99.8898,        -99.9996,       -100.0004,        -99.9991,        -99.9999
         326,        2.708333,       -100.0008,       -100.0007,        -99.9988,        -99.8905,        -99.9998,       -100.0001,       -100.0012,        -99.9999
         327,        2.716667,       -100.0005,        -99.9999,        -99.9991,        -99.8901,       -100.0005,       -100.0002,       -100.0002,        -99.9999
         328,        2.725000,       -100.0005,       -100.0000,        -99.9995,        -99.8894,        -99.9994,       -100.0005,       -100.0005,       -100.0001
         329,        2.733333,        -99.9996,        -99.9988,        -99.9992,        -99.8909,       -100.0001,        -99.9999,       -100.0004,        -99.9998
         330,        2.741667,        -99.9991,       -100.0004,       -100.0001,        -99.8903,       -100.0003,        -99.9995,        -99.9987,       -100.0001
         331,        2.750000,        -99.9997,       -100.0005,        -99.9999,        -99.8897,       -100.0000,       -100.0010,       -100.0005,       -100.0002
         332,        2.758333,       -100.0005,       -100.0006,       -100.0008,        -99.8900,       -100.0006,        -99.9998,       -100.0005,        -99.9994
         333,        2.766667,       -100.0010,       -100.0001,       -100.0007,        -99.8910,        -99.9995,        -99.9991,        -99.9990,       -100.0001
         334,        2.775000,       -100.0005,        -99.9991,       -100.0007,        -99.8907,        -99.9998,        -99.9993,       -100.0005,       -100.0002
         335,        2.783333,        -99.9998,        -99.9990,       -100.0013,        -99.8913,       -100.0002,       -100.0001,        -99.9998,       -100.0005
         336,        2.791667,        -99.9987,        -99.9990,       -100.0007,        -99.8904,        -99.9995,       -100.0008,        -99.9994,       -100.0001
         337,        2.800000,        -99.9988,       -100.0011,       -100.0001,        -99.8896,       -100.0003,        -99.9996,       -100.0000,       -100.0002
         338,        2.808333,       -100.0002,       -100.0008,        -99.9996,        -99.8906,        -99.9997,        -99.9992,        -99.9998,        -99.9995
         339,        2.816667,       -100.0012,        -99.9991,        -99.9993,        -99.8919,       -100.0001,       -100.0006,       -100.0014,        -99.9999
         340,        2.825000,       -100.0012,       -100.0012,        -99.9988,        -99.8906,       -100.0001,        -99.9997,       -100.0005,       -100.0006
         341,        2.833333,       -100.0006,        -99.9998,        -99.9985,        -99.8901,       -100.0005,        -99.9993,        -99.9986,        -99.9999
         342,        2.841667,        -99.9987,        -99.9992,        -99.9997,        -99.8915,        -99.9993,        -99.9998,        -99.9990,        -99.9997
         343,        2.850000,        -99.9983,       -100.0009,        -99.9990,        -99.8898,       -100.0000,       -100.0007,       -100.0008,       -100.0003
         344,        2.858333,        -99.9990,        -99.9999,       -100.0004,        -99.8904,        -99.9995,        -99.9995,       -100.0004,       -100.0000
         345,        2.866667,       -100.0003,       -100.0008,       -100.0003,        -99.8931,       -100.0003,       -100.0008,       -100.0009,        -99.9998
         346,        2.875000,       -100.0005,        -99.9989,       -100.0007,        -99.8907,        -99.9998,       -100.0009,       -100.0004,       -100.0001
         347,        2.883333,       -100.0005,       -100.0005,       -100.0016,        -99.8916,        -99.9990,       -100.0000,        -99.9989,       -100.0001
         348,        2.891667,       -100.0007,        -99.9995,       -100.0011,        -99.8916,        -99.9999,       -100.0003,       -100.0004,        -99.9999
         349,        2.900000,        -99.9993,        -99.9995,       -100.0000,        -99.8907,        -99.9999,        -99.9994,        -99.9992,       -100.0005
         350,        2.908333,        -99.9994,        -99.9988,       -100.0002,        -99.8913,        -99.9994,       -100.0003,        -99.9989,       -100.0002
         351,        2.916667,       -100.0001,       -100.0002,        -99.9992,        -99.8908,       -100.0004,       -100.0008,       -100.0008,        -99.9999
         352,        2.925000,       -100.0008,        -99.9994,        -99.9994,        -99.8898,       -100.0003,       -100.0008,       -100.0006,       -100.0006
         353,        2.933333,       -100.0012,       -100.0002,        -99.9995,        -99.8923,        -99.9994,       -100.0010,        -99.9994,       -100.0001
         354,        2.941667,       -100.0004,       -100.0006,        -99.9988,        -99.8920,        -99.9997,       -100.0003,       -100.0008,        -99.9996
         355,        2.950000,        -99.9986,        -99.9990,        -99.9992,        -99.8899,        -99.9996,        -99.9997,        -99.9986,       -100.0000
         356,        2.958333,        -99.9984,        -99.9993,        -99.9999,        -99.8913,       -100.0001,        -99.9998,        -99.9989,       -100.0005
         357,        2.966667,        -99.9999,        -99.9991,       -100.0003,        -99.8904,       -100.0004,        -99.9997,       -100.0002,        -99.9998
         358,        2.975000,       -100.0007,        -99.9987,       -100.0009,        -99.8892,       -100.0005,       -100.0000,        -99.9987,       -100.0003
         359,        2.983333,       -100.0013,        -99.9994,       -100.0014,        -99.8916,       -100.0002,       -100.0006,       -100.0009,        -99.9995
         360,        2.991667,       -100.0008,       -100.0000,       -100.0008,        -99.8895,        -99.9995,       -100.0003,        -99.9987,       -100.0003
         361,        3.000000,        -99.9994,       -100.0007,       -100.0007,        -99.8907,        -99.9999,       -100.0003,       -100.0010,        -99.9997
         362,        3.008333,        -99.9983,        -99.9999,       -100.0008,        -99.8914,        -99.9998,       -100.0001,       -100.0017,        -99.9999
         363,        3.016667,        -99.9990,        -99.9991,       -100.0001,        -99.8908,       -100.0003,       -100.0000,        -99.9997,        -99.9997
         364,        3.025000,       -100.0002,       -100.0008,        -99.9998,        -99.8887,       -100.0000,        -99.9995,        -99.9989,        -99.9998
         365,        3.033333,       -100.0006,       -100.0000,        -99.9987,        -99.8918,       -100.0004,       -100.0010,       -100.0003,        -99.9999
         366,        3.041667,       -100.0007,       -100.0021,        -99.9984,        -99.8916,        -99.9999,        -99.9998,       -100.0018,       -100.0000
         367,        3.050000,        -99.9997,       -100.0010,        -99.9991,        -99.8899,        -99.9998,        -99.9995,        -99.9984,        -99.9999
         368,        3.058333,        -99.9992,       -100.0019,        -99.9990,        -99.8913,       -100.0001,       -100.0005,       -100.0010,        -99.9999
         369,        3.066667,        -99.9993,       -100.0009,        -99.9995,        -99.8918,       -100.0001,       -100.0005,       -100.0014,        -99.9998
         370,        3.075000,       -100.0000,       -100.0002,       -100.0003,        -99.8921,       -100.0001,        -99.9993,       -100.0001,        -99.9999
         371,        3.083333,       -100.0008,       -100.0001,       -100.0012,        -99.8897,       -100.0001,       -100.0004,        -99.9998,        -99.9995
         372,        3.091667,       -100.0011,       -100.0006,       -100.0011,        -99.8908,        -99.9997,        -99.9999,        -99.9990,        -99.9999
         373,        3.100000,       -100.0002,       -100.0005,       -100.0016,        -99.8919,        -99.9998,       -100.0001,        -99.9986,       -100.0001
         374,        3.108333,        -99.9990,        -99.9998,       -100.0014,        -99.8923,        -99.9999,       -100.0008,        -99.9997,       -100.0003
         375,        3.116667,        -99.9989,       -100.0002,       -100.0005,        -99.8909,        -99.9995,       -100.0006,        -99.9996,       -100.0001
         376,        3.125000,        -99.9998,        -99.9995,        -99.9999,        -99.8916,       -100.0000,        -99.9999,       -100.0006,       -100.0002
         377,        3.133333,       -100.0008,        -99.9994,       -100.0000,        -99.8914,       -100.0004,       -100.0002,        -99.9997,       -100.0005
         378,        3.141667,       -100.0009,       -100.0016,        -99.9992,        -99.8909,        -99.9998,       -100.0000,       -100.0014,        -99.9995
         379,        3.150000,       -100.0004,       -100.0010,        -99.9983,        -99.8910,       -100.0000,        -99.9999,        -99.9985,        -99.9999
         380,        3.158333,       -100.0000,        -99.9986,        -99.9986,        -99.8910,        -99.9997,        -99.9998,       -100.0010,       -100.0001
         381,        3.166667,        -99.9988,       -100.0014,        -99.9995,        -99.8920,        -99.9998,        -99.9998,       -100.0000,        -99.9999
         382,        3.175000,        -99.9988,       -100.0004,        -99.9992,        -99.8908,       -100.0002,        -99.9991,       -100.0001,        -99.9999
         383,        3.183333,       -100.0000,        -99.9321,       -100.0001,        -99.8910,        -99.9999,       -100.0005,       -100.0000,        -99.9998
         384,        3.191667,       -100.0476,       -100.0435,       -100.2506,       -100.4349,        -99.9998,        -99.9998,       -100.0003,       -100.0003
         385,        3.200000,        -99.9934,        -99.9574,        -99.9393,        -99.6435,       -100.2931,       -100.0260,       -100.0007,       -100.0000
         386,        3.208333,       -100.0009,        -99.9893,        -99.9410,        -99.9717,        -99.8976,       -100.0517,       -100.0001,       -100.1264
         387,        3.216667,        -99.9999,        -99.9819,        -99.9755,        -99.9259,       -100.0264,       -100.0856,        -99.9983,        -99.9301
         388,        3.225000,        -99.9974,        -99.9850,        -99.9698,        -99.8490,        -99.9855,       -100.0601,       -100.0000,       -100.0208
         389,        3.233333,        -99.9992,        -99.9955,        -99.9852,        -99.8749,        -99.9587,        -99.9851,        -99.9995,        -99.9964
         390,        3.241667,        -99.9989,        -99.9917,        -99.9880,        -99.8883,       -100.0015,        -99.9971,        -99.9998,        -99.9763
         391,        3.250000,        -99.9999,        -99.9938,        -99.9900,        -99.8758,        -99.9912,       -100.0035,        -99.9987,        -99.9918
         392,        3.258333,       -100.0008,        -99.9965,        -99.9926,        -99.8855,        -99.9850,        -99.9866,       -100.0004,        -99.9903
         393,        3.266667,       -100.0009,        -99.9973,        -99.9944,        -99.8852,        -99.9945,        -99.9921,        -99.9976,        -99.9878
         394,        3.275000,       -100.0011,        -99.9989,        -99.9944,        -99.8838,        -99.9922,        -99.9934,       -100.0004,        -99.9926
         395,        3.283333,       -100.0001,        -99.9979,        -99.9953,        -99.8857,        -99.9933,        -99.9921,        -99.9995,        -99.9919
         396,        3.291667,        -99.9994,        -99.9987,        -99.9961,        -99.8869,        -99.9948,        -99.9930,        -99.9996,        -99.9928
         397,        3.300000,        -99.9988,        -99.9984,        -99.9972,        -99.8875,        -99.9958,        -99.9957,       -100.0001,        -99.9937
         398,        3.308333,        -99.9994,        -99.9993,        -99.9967,        -99.8882,        -99.9959,        -99.9956,       -100.0017,        -99.9953
         399,        3.316667,       -100.0004,        -99.9988,        -99.9970,        -99.8893,        -99.9971,        -99.9970,       -100.0001,        -99.9947
         400,        3.325000,       -100.0004,        -99.9987,        -99.9978,        -99.8888,        -99.9981,        -99.9966,       -100.0013,        -99.9963
         401,        3.333333,       -100.0009,        -99.9984,        -99.9987,        -99.8900,        -99.9978,        -99.9968,        -99.9984,        -99.9967
         402,        3.341667,       -100.0002,        -99.9993,        -99.9986,        -99.8886,        -99.9981,        -99.9974,        -99.9997,        -99.9969
         403,        3.350000,        -99.9988,       -100.0014,        -99.9992,        -99.8896,        -99.9984,        -99.9981,       -100.0008,        -99.9978
         404,        3.358333,        -99.9994,       -100.0000,        -99.9996,        -99.8901,        -99.9989,        -99.9975,        -99.9994,        -99.9977
         405,        3.366667,        -99.9994,        -99.9996,       -100.0005,        -99.8905,        -99.9987,        -99.9991,        -99.9987,        -99.9980
         406,        3.375000,       -100.0007,       -100.0006,       -100.0013,        -99.8896,        -99.9991,       -100.0001,        -99.9999,        -99.9986
         407,        3.383333,       -100.0009,       -100.0004,       -100.0009,        -99.8905,        -99.9987,        -99.9992,        -99.9987,        -99.9987
         408,        3.391667,       -100.0006,       -100.0011,       -100.0004,        -99.8919,        -99.9997,        -99.9998,       -100.0006,        -99.9987
         409,        3.400000,       -100.0001,        -99.9996,       -100.0006,        -99.8910,        -99.9995,        -99.9997,        -99.9992,        -99.9992
         410,        3.408333,        -99.9999,        -99.9992,       -100.0009,        -99.8896,        -99.9994,        -99.9995,       -100.0000,        -99.9988
         411,        3.416667,        -99.9989,        -99.9991,       -100.0007,        -99.8896,        -99.9998,       -100.0000,        -99.9985,        -99.9995
         412,        3.425000,        -99.9990,        -99.9998,       -100.0006,        -99.8908,        -99.9995,        -99.9988,        -99.9999,        -99.9997
         413,        3.433333,        -99.9997,        -99.9998,       -100.0003,        -99.8898,        -99.9994,        -99.9993,       -100.0009,        -99.9992
         414,        3.441667,       -100.0007,        -99.9998,        -99.9996,        -99.8908,        -99.9998,        -99.9999,        -99.9996,       -100.0000
         415,        3.450000,       -100.0009,       -100.0005,        -99.9990,        -99.8902,       -100.0002,       -100.0002,        -99.9988,       -100.0002
         416,        3.458333,       -100.0009,        -99.9983,        -99.9993,        -99.8906,        -99.9998,       -100.0003,        -99.9991,        -99.9999
         417,        3.466667,       -100.0002,        -99.9990,        -99.9990,        -99.8912,        -99.9998,        -99.9987,       -100.0012,       -100.0000
         418,        3.475000,        -99.9990,       -100.0001,        -99.9995,        -99.8906,        -99.9998,        -99.9999,       -100.0001,       -100.0001
         419,        3.483333,        -99.9990,        -99.9995,        -99.9994,        -99.8916,        -99.9997,       -100.0001,       -100.0005,       -100.0000
         420,        3.491667,        -99.9995,       -100.0009,       -100.0001,        -99.8907,       -100.0001,        -99.9999,       -100.0018,       -100.0001
         421,        3.500000,       -100.0004,       -100.0010,       -100.0002,        -99.8895,        -99.9996,       -100.0006,        -99.9988,        -99.9996
         422,        3.508333,       -100.0007,        -99.9997,       -100.0006,        -99.8914,       -100.0004,       -100.0001,       -100.0002,        -99.9999
         423,        3.516667,       -100.0004,        -99.9989,       -100.0006,        -99.8905,       -100.0002,       -100.0004,       -100.0020,       -100.0002
         424,        3.525000,        -99.9997,       -100.0006,       -100.0017,        -99.8908,        -99.9997,       -100.0002,       -100.0002,        -99.9998
         425,        3.533333,        -99.9986,       -100.0004,       -100.0010,        -99.8909,       -100.0004,        -99.9994,       -100.0012,        -99.9997
         426,        3.541667,        -99.9991,       -100.0001,       -100.0014,        -99.8911,       -100.0006,       -100.0006,        -99.9994,        -99.9999
         427,        3.550000,        -99.9999,        -99.9995,       -100.0004,        -99.8916,        -99.9997,       -100.0006,        -99.9983,       -100.0000
         428,        3.558333,       -100.0006,       -100.0002,       -100.0001,        -99.8912,        -99.9999,        -99.9989,       -100.0012,        -99.9999
         429,        3.566667,       -100.0012,        -99.9995,        -99.9998,        -99.8901,       -100.0006,        -99.9999,       -100.0002,        -99.9997
         430,        3.575000,       -100.0011,       -100.0007,        -99.9997,        -99.8901,        -99.9998,       -100.0009,        -99.9995,        -99.9998
         431,        3.583333,        -99.9989,        -99.9984,        -99.9995,        -99.8915,        -99.9999,        -99.9999,       -100.0017,        -99.9997
         432,        3.591667,        -99.9986,       -100.0002,        -99.9983,        -99.8918,       -100.0001,        -99.9994,       -100.0012,       -100.0005
         433,        3.600000,        -99.9994,       -100.0011,        -99.9990,        -99.8925,        -99.9999,       -100.0013,       -100.0013,       -100.0000
         434,        3.608333,       -100.0001,       -100.0007,        -99.9985,        -99.8909,        -99.9999,       -100.0003,        -99.9996,        -99.9996
         435,        3.616667,       -100.0009,       -100.0011,        -99.9998,        -99.8926,       -100.0002,        -99.9997,       -100.0005,       -100.0001
         436,        3.625000,       -100.0010,       -100.0002,       -100.0000,        -99.8906,        -99.9998,       -100.0019,        -99.9993,        -99.9996
         437,        3.633333,       -100.0001,        -99.9999,       -100.0013,        -99.8899,       -100.0007,        -99.9989,        -99.9992,        -99.9999
         438,        3.641667,        -99.9993,       -100.0002,       -100.0007,        -99.8919,        -99.9997,       -100.0000,       -100.0003,        -99.9997
         439,        3.650000,        -99.9997,        -99.9989,       -100.0008,        -99.8914,       -100.0003,       -100.0004,        -99.9996,       -100.0003
         440,        3.658333,       -100.0002,       -100.0005,       -100.0008,        -99.8901,       -100.0002,       -100.0002,        -99.9984,       -100.0000
         441,        3.666667,       -100.0007,        -99.9989,       -100.0002,        -99.8918,        -99.9997,        -99.9996,        -99.9997,       -100.0001
         442,        3.675000,       -100.0009,        -99.9983,       -100.0007,        -99.8904,        -99.9995,       -100.0003,        -99.9996,        -99.9998
         443,        3.683333,       -100.0006,       -100.0007,        -99.9990,        -99.8912,       -100.0002,        -99.9996,        -99.9992,       -100.0002
         444,        3.691667,        -99.9996,        -99.9999,        -99.9988,        -99.8903,       -100.0000,       -100.0002,       -100.0016,        -99.9999
         445,        3.700000,        -99.9992,        -99.9998,        -99.9994,        -99.8911,        -99.9998,       -100.0004,        -99.9996,        -99.9999
         446,        3.708333,        -99.9998,       -100.0003,        -99.9994,        -99.8913,        -99.9996,       -100.0000,        -99.9998,       -100.0001
         447,        3.716667,       -100.0010,        -99.9999,        -99.9999,        -99.8902,       -100.0001,       -100.0003,        -99.9995,       -100.0002
         448,        3.725000,       -100.0009,        -99.9997,       -100.0009,        -99.8912,        -99.9997,       -100.0006,       -100.0011,       -100.0002
         449,        3.733333,       -100.0009,       -100.0004,       -100.0002,        -99.8928,       -100.0001,       -100.0001,        -99.9999,       -100.0002
         450,        3.741667,        -99.9997,       -100.0003,       -100.0018,        -99.8909,        -99.9999,       -100.0003,        -99.9996,       -100.0001
         451,        3.750000,        -99.9987,        -99.9999,       -100.0012,        -99.8910,       -100.0000,       -100.0000,        -99.9984,       -100.0003
         452,        3.758333,        -99.9990,       -100.0002,       -100.0009,        -99.8916,       -100.0002,        -99.9998,       -100.0007,        -99.9996
         453,        3.766667,       -100.0001,        -99.9995,       -100.0000,        -99.8908,       -100.0002,       -100.0002,       -100.0005,        -99.9997
         454,        3.775000,       -100.0010,       -100.0002,       -100.0006,        -99.8913,       -100.0000,       -100.0004,        -99.9994,        -99.9996
         455,        3.783333,       -100.0013,        -99.9996,        -99.9996,        -99.8907,       -100.0000,       -100.0006,       -100.0001,        -99.9996
         456,        3.791667,       -100.0000,       -100.0010,        -99.9992,        -99.8902,        -99.9998,       -100.0000,       -100.0014,        -99.9995
         457,        3.800000,        -99.9993,       -100.0009,        -99.9989,        -99.8917,       -100.0001,       -100.0001,       -100.0006,        -99.9999
         458,        3.808333,        -99.9988,       -100.0002,        -99.9988,        -99.8911,       -100.0000,       -100.0003,       -100.0011,        -99.9997
         459,        3.816667,        -99.9994,       -100.0003,        -99.9993,        -99.8924,        -99.9997,        -99.9997,       -100.0005,       -100.0003
         460,        3.825000,       -100.0004,       -100.0002,       -100.0005,        -99.8906,        -99.9999,       -100.0002,       -100.0004,        -99.9999
         461,        3.833333,       -100.0009,        -99.9998,       -100.0005,        -99.8919,       -100.0003,       -100.0006,        -99.9989,       -100.0005
         462,        3.841667,       -100.0005,       -100.0000,       -100.0007,        -99.8894,        -99.9999,       -100.0008,        -99.9981,        -99.9998
         463,        3.850000,        -99.9999,       -100.0000,       -100.0009,        -99.8907,        -99.9995,       -100.0010,        -99.9985,       -100.0000
         464,        3.858333,        -99.9993,        -99.9999,       -100.0002,        -99.8912,       -100.0004,       -100.0003,        -99.9985,       -100.0003
         465,        3.866667,       -100.0001,       -100.0004,       -100.0010,        -99.8886,       -100.0000,       -100.0004,       -100.0002,       -100.0000
         466,        3.875000,       -100.0004,        -99.9997,       -100.0005,        -99.8896,        -99.9995,        -99.9996,       -100.0003,       -100.0001
         467,        3.883333,       -100.0012,        -99.9996,       -100.0000,        -99.8932,       -100.0003,        -99.9997,       -100.0002,        -99.9995
         468,        3.891667,       -100.0008,       -100.0002,        -99.9993,        -99.8909,       -100.0000,       -100.0007,        -99.9989,        -99.9999
         469,        3.900000,        -99.9995,       -100.0015,        -99.9990,        -99.8904,        -99.9999,        -99.9998,       -100.0010,       -100.0001
         470,        3.908333,        -99.9987,        -99.9988,        -99.9991,        -99.8911,       -100.0007,       -100.0005,       -100.0002,        -99.9997
         471,        3.916667,        -99.9992,        -99.9998,        -99.9993,        -99.8912,       -100.0008,        -99.9995,       -100.0005,       -100.0002
         472,        3.925000,       -100.0002,       -100.0003,       -100.0002,        -99.8905,        -99.9998,       -100.0003,       -100.0011,       -100.0002
         473,        3.933333,       -100.0009,        -99.9985,       -100.0004,        -99.8898,        -99.9999,       -100.0000,       -100.0005,        -99.9998
         474,        3.941667,       -100.0011,       -100.0007,       -100.0006,        -99.8901,       -100.0001,       -100.0007,        -99.9996,        -99.9999
         475,        3.950000,       -100.0003,       -100.0007,       -100.0015,        -99.8915,       -100.0001,        -99.9987,        -99.9994,       -100.0002
         476,        3.958333,        -99.9999,       -100.0009,       -100.0007,        -99.8895,        -99.9997,       -100.0007,        -99.9999,       -100.0000
