"InphaseC4_017 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_017.tcf]","Time (h)","Q 2 [InphaseC4_017]","Q 3 [InphaseC4_017]","Q 4 [InphaseC4_017]","Q 5 [InphaseC4_017]","Q 6 [InphaseC4_017]","Q 7 [InphaseC4_017]","Q 1 [InphaseC4_017]","Q  8 [InphaseC4_017]"
         210,        1.741667,        -60.0004,        -59.9998,        -60.0000,        -60.0008,        -60.0005,        -60.0001,        -60.0001,        -59.9997
         211,        1.750000,        -60.0006,        -60.0000,        -59.9999,        -59.9996,        -59.9995,        -59.9985,        -60.0005,        -60.0502
         212,        1.758333,        -60.0003,        -59.9996,        -60.0000,        -60.0002,        -59.9990,        -59.9370,        -60.0003,        -59.9436
         213,        1.766667,        -60.0001,        -60.0005,        -60.0005,        -59.9998,        -60.0007,        -60.0197,        -59.9998,        -59.9566
         214,        1.775000,        -59.9999,        -60.0000,        -59.9999,        -60.0006,        -59.9992,        -59.9745,        -60.0005,        -59.9694
         215,        1.783333,        -59.9998,        -59.9999,        -59.9999,        -60.0000,        -60.0005,        -59.9922,        -60.0005,        -59.9913
         216,        1.791667,        -59.9999,        -60.0005,        -59.9999,        -60.0002,        -59.9998,        -59.9984,        -60.0001,        -60.0009
         217,        1.800000,        -60.0006,        -59.9999,        -60.0003,        -60.0004,        -59.9987,        -60.0008,        -60.0003,        -60.0032
         218,        1.808333,        -59.9993,        -59.9995,        -60.0003,        -59.9995,        -60.0001,        -59.9999,        -60.0001,        -60.0019
         219,        1.816667,        -59.9999,        -60.0005,        -60.0002,        -60.0005,        -59.9996,        -59.9998,        -59.9999,        -60.0001
         220,        1.825000,        -60.0002,        -59.9999,        -60.0006,        -60.0004,        -60.0003,        -60.0004,        -60.0003,        -60.0002
         221,        1.833333,        -60.0000,        -60.0002,        -60.0007,        -59.9993,        -60.0002,        -60.0001,        -60.0003,        -59.9994
         222,        1.841667,        -60.0002,        -59.9996,        -59.9988,        -59.9997,        -59.9993,        -60.0004,        -59.9998,        -59.9998
         223,        1.850000,        -59.9997,        -59.9996,        -60.0002,        -60.0001,        -60.0000,        -59.9995,        -59.9999,        -60.0002
         224,        1.858333,        -60.0000,        -60.0004,        -59.9999,        -60.0008,        -59.9995,        -60.0000,        -60.0005,        -60.0001
         225,        1.866667,        -60.0002,        -59.9993,        -60.0007,        -60.0000,        -59.9994,        -60.0002,        -60.0003,        -59.9996
         226,        1.875000,        -60.0005,        -60.0002,        -59.9997,        -60.0001,        -59.9999,        -59.9999,        -60.0002,        -60.0006
         227,        1.883333,        -59.9991,        -59.9998,        -59.9998,        -59.9997,        -59.9995,        -59.9999,        -59.9998,        -60.0000
         228,        1.891667,        -60.0003,        -60.0002,        -59.9992,        -60.0002,        -59.9992,        -60.0001,        -59.9996,        -60.0004
         229,        1.900000,        -59.9999,        -59.9999,        -59.9996,        -60.0003,        -59.9999,        -60.0002,        -59.9999,        -60.0008
         230,        1.908333,        -59.9995,        -59.9997,        -60.0005,        -60.0005,        -60.0003,        -60.0001,        -60.0002,        -59.9999
         231,        1.916667,        -60.0001,        -59.9999,        -59.9999,        -60.0010,        -59.9999,        -59.9994,        -59.9998,        -59.9993
         232,        1.925000,        -60.0003,        -60.0002,        -59.9999,        -60.0003,        -59.9998,        -59.9997,        -60.0005,        -60.0003
         233,        1.933333,        -60.0001,        -60.0000,        -60.0004,        -60.0002,        -59.9996,        -60.0008,        -60.0000,        -60.0001
         234,        1.941667,        -60.0003,        -60.0001,        -60.0007,        -59.9999,        -60.0003,        -60.0004,        -60.0007,        -59.9998
         235,        1.950000,        -60.0005,        -59.9995,        -60.0012,        -60.0005,        -59.9995,        -60.0002,        -59.9998,        -59.9997
         236,        1.958333,        -59.9997,        -59.9999,        -60.0005,        -60.0006,        -60.0004,        -60.0003,        -60.0002,        -60.0004
         237,        1.966667,        -59.9997,        -60.0000,        -60.0004,        -59.9997,        -59.9999,        -60.0004,        -59.9999,        -60.0006
         238,        1.975000,        -60.0002,        -60.0002,        -59.9997,        -60.0006,        -60.0000,        -60.0013,        -60.0005,        -59.9999
         239,        1.983333,        -59.9999,        -60.0004,        -60.0000,        -60.0000,        -59.9997,        -59.9996,        -59.9996,        -59.9995
         240,        1.991667,        -59.9999,        -60.0002,        -59.9994,        -59.9995,        -59.9991,        -59.9996,        -60.0003,        -59.9991
         241,        2.000000,        -59.9999,        -60.0000,        -60.0005,        -60.0000,        -59.9994,        -60.0000,        -59.9997,        -60.0001
         242,        2.008333,        -60.0004,        -60.0000,        -60.0003,        -59.9998,        -60.0004,        -60.0003,        -59.9998,        -60.0002
         243,        2.016667,        -60.0000,        -59.9999,        -60.0002,        -60.0000,        -59.9994,        -59.9996,        -59.9998,        -60.0005
         244,        2.025000,        -59.9999,        -59.9999,        -60.0002,        -60.0003,        -60.0006,        -60.0005,        -59.9998,        -60.0002
         245,        2.033333,        -60.0003,        -59.9998,        -60.0000,        -60.0001,        -59.9997,        -60.0003,        -60.0009,        -60.0001
         246,        2.041667,        -60.0004,        -59.9996,        -59.9994,        -60.0003,        -60.0000,        -59.9999,        -60.0005,        -59.9987
         247,        2.050000,        -60.0000,        -60.0000,        -60.0000,        -60.0002,        -59.9996,        -60.0005,        -60.0001,        -60.0004
         248,        2.058333,        -60.0004,        -60.0001,        -60.0001,        -59.9998,        -59.9995,        -60.0000,        -60.0003,        -59.9995
         249,        2.066667,        -60.0001,        -59.9997,        -60.0001,        -60.0005,        -60.0001,        -59.9993,        -60.0002,        -59.9997
         250,        2.075000,        -60.0001,        -60.0001,        -60.0000,        -59.9998,        -60.0004,        -59.9996,        -59.9999,        -60.0004
         251,        2.083333,        -60.0003,        -60.0003,        -59.9995,        -60.0007,        -60.0004,        -59.9997,        -59.9995,        -59.9992
         252,        2.091667,        -59.9999,        -60.0001,        -59.9998,        -60.0001,        -59.9995,        -60.0004,        -60.0002,        -59.9994
         253,        2.100000,        -59.9997,        -59.9998,        -60.0000,        -60.0006,        -60.0005,        -60.0001,        -59.9998,        -59.9995
         254,        2.108333,        -59.9997,        -60.0001,        -59.9999,        -59.9999,        -59.9999,        -60.0002,        -60.0000,        -60.0002
         255,        2.116667,        -60.0002,        -60.0003,        -59.9998,        -60.0005,        -59.9999,        -59.9999,        -59.9992,        -60.0000
         256,        2.125000,        -60.0001,        -59.9997,        -59.9996,        -60.0000,        -60.0003,        -60.0003,        -59.9997,        -60.0001
         257,        2.133333,        -60.0005,        -60.0000,        -60.0006,        -60.0000,        -60.0001,        -60.0000,        -60.0001,        -60.0004
         258,        2.141667,        -59.9999,        -60.0001,        -59.9994,        -59.9997,        -60.0000,        -60.0000,        -60.0000,        -60.0002
         259,        2.150000,        -59.9993,        -60.0003,        -60.0000,        -60.0000,        -60.0005,        -60.0004,        -59.9997,        -59.9999
         260,        2.158333,        -60.0001,        -60.0002,        -60.0007,        -60.0005,        -60.0003,        -59.9994,        -60.0004,        -60.0002
         261,        2.166667,        -60.0003,        -59.9998,        -59.9998,        -60.0009,        -59.9999,        -59.9995,        -59.9996,        -60.0004
         262,        2.175000,        -60.0001,        -59.9994,        -59.9987,        -59.9995,        -59.9999,        -59.9998,        -59.9997,        -60.0011
         263,        2.183333,        -60.0001,        -60.0001,        -59.9999,        -60.0003,        -59.9998,        -60.0004,        -60.0004,        -60.0000
         264,        2.191667,        -59.9998,        -60.0000,        -60.0000,        -60.0000,        -59.9996,        -60.0005,        -59.9994,        -59.9997
         265,        2.200000,        -60.0000,        -59.9997,        -60.0000,        -60.0000,        -59.9992,        -60.0003,        -59.9999,        -60.0003
         266,        2.208333,        -59.9999,        -59.9998,        -59.9997,        -59.9999,        -60.0003,        -60.0005,        -59.9995,        -60.0005
         267,        2.216667,        -60.0001,        -60.0001,        -59.9997,        -60.0002,        -60.0005,        -60.0005,        -59.9994,        -60.0003
         268,        2.225000,        -59.9999,        -60.0001,        -60.0002,        -59.9996,        -59.9998,        -60.0001,        -60.0003,        -59.9992
         269,        2.233333,        -59.9997,        -59.9999,        -59.9991,        -59.9995,        -60.0000,        -59.9996,        -59.9988,        -60.0000
         270,        2.241667,        -60.0007,        -60.0002,        -60.0004,        -59.9996,        -59.9999,        -60.0001,        -59.9995,        -60.0001
         271,        2.250000,        -59.9999,        -60.0003,        -60.0001,        -59.9994,        -60.0000,        -60.0000,        -60.0003,        -60.0006
         272,        2.258333,        -60.0006,        -60.0004,        -59.9996,        -60.0003,        -59.9996,        -60.0000,        -60.0000,        -59.9995
         273,        2.266667,        -60.0001,        -59.9999,        -59.9985,        -59.9997,        -59.9995,        -60.0004,        -59.9997,        -60.0002
         274,        2.275000,        -60.0000,        -59.9997,        -59.9996,        -60.0004,        -59.9993,        -60.0001,        -59.9998,        -60.0001
         275,        2.283333,        -60.0001,        -59.9993,        -60.0001,        -60.0006,        -59.9999,        -59.9992,        -60.0006,        -59.9996
         276,        2.291667,        -59.9998,        -60.0000,        -60.0001,        -60.0001,        -59.9997,        -60.0321,        -59.9997,        -59.9559
         277,        2.300000,        -60.0002,        -59.9998,        -59.9993,        -60.0005,        -60.0004,        -59.9616,        -59.9998,        -59.9502
         278,        2.308333,        -60.0003,        -59.9998,        -59.9990,        -59.9996,        -59.9995,        -60.0081,        -59.9999,        -59.9684
         279,        2.316667,        -60.0005,        -60.0003,        -60.0001,        -59.9995,        -60.0005,        -59.9782,        -60.0000,        -59.9738
         280,        2.325000,        -60.0001,        -59.9996,        -60.0004,        -59.9996,        -60.0000,        -59.9939,        -60.0002,        -59.9921
         281,        2.333333,        -60.0000,        -59.9995,        -60.0000,        -60.0002,        -60.0001,        -59.9995,        -60.0001,        -60.0769
         282,        2.341667,        -59.9996,        -60.0002,        -59.9992,        -59.9997,        -59.9989,        -60.0452,        -59.9999,        -59.9488
         283,        2.350000,        -60.0000,        -60.0001,        -59.9998,        -59.9996,        -59.9992,        -59.9727,        -59.9997,        -59.9629
         284,        2.358333,        -60.0002,        -60.0005,        -59.9997,        -60.0003,        -59.9997,        -59.9980,        -60.0001,        -59.9728
         285,        2.366667,        -60.0000,        -60.0004,        -60.0006,        -60.0002,        -60.0006,        -59.9874,        -60.0004,        -59.9823
         286,        2.375000,        -59.9999,        -60.0004,        -60.0002,        -60.0000,        -59.9998,        -59.9965,        -60.0002,        -59.9953
         287,        2.383333,        -60.0002,        -60.0002,        -59.9996,        -60.0004,        -59.9993,        -60.0001,        -60.0004,        -59.9998
         288,        2.391667,        -59.9996,        -59.9998,        -60.0001,        -59.9995,        -59.9991,        -60.0002,        -60.0000,        -60.0020
         289,        2.400000,        -59.9997,        -60.0001,        -60.0000,        -60.0003,        -59.9993,        -60.0009,        -59.9996,        -60.0009
         290,        2.408333,        -59.9998,        -60.0001,        -60.0001,        -59.9999,        -60.0003,        -60.0000,        -59.9992,        -60.0007
         291,        2.416667,        -59.9992,        -60.0004,        -60.0001,        -60.0003,        -60.0000,        -60.0000,        -60.0001,        -60.0004
         292,        2.425000,        -60.0005,        -60.0000,        -59.9994,        -60.0004,        -60.0007,        -59.9998,        -59.9995,        -59.9996
         293,        2.433333,        -60.0009,        -60.0000,        -60.0000,        -60.0003,        -60.0002,        -60.0002,        -60.0002,        -60.0004
         294,        2.441667,        -60.0003,        -59.9996,        -60.0007,        -59.9995,        -60.0002,        -59.9997,        -60.0004,        -59.9999
         295,        2.450000,        -59.9994,        -59.9999,        -59.9994,        -59.9998,        -59.9999,        -60.0009,        -59.9997,        -60.0006
         296,        2.458333,        -60.0002,        -60.0003,        -60.0004,        -59.9996,        -59.9998,        -60.0005,        -60.0002,        -59.9995
         297,        2.466667,        -60.0001,        -60.0001,        -60.0000,        -60.0004,        -60.0006,        -60.0003,        -60.0001,        -60.0002
         298,        2.475000,        -60.0001,        -60.0000,        -59.9996,        -60.0000,        -59.9995,        -59.9999,        -59.9995,        -59.9991
         299,        2.483333,        -59.9999,        -59.9998,        -60.0000,        -59.9999,        -60.0001,        -59.9999,        -60.0000,        -59.9999
         300,        2.491667,        -60.0002,        -60.0001,        -59.9998,        -60.0005,        -59.9996,        -60.0000,        -60.0001,        -60.0006
         301,        2.500000,        -60.0000,        -59.9995,        -59.9994,        -60.0004,        -59.9997,        -59.9998,        -59.9994,        -60.0000
         302,        2.508333,        -60.0000,        -60.0004,        -60.0005,        -60.0000,        -59.9997,        -60.0004,        -60.0003,        -60.0009
         303,        2.516667,        -60.0000,        -59.9993,        -60.0002,        -60.0002,        -60.0002,        -59.9996,        -59.9994,        -59.9999
         304,        2.525000,        -60.0002,        -60.0000,        -60.0003,        -59.9998,        -60.0003,        -60.0002,        -59.9998,        -60.0002
         305,        2.533333,        -60.0000,        -59.9993,        -59.9996,        -60.0004,        -59.9998,        -60.0005,        -59.9997,        -59.9995
         306,        2.541667,        -59.9993,        -59.9999,        -60.0004,        -60.0002,        -60.0007,        -60.0003,        -60.0005,        -60.0002
         307,        2.550000,        -59.9999,        -60.0004,        -60.0000,        -60.0000,        -60.0001,        -59.9998,        -60.0002,        -59.9995
         308,        2.558333,        -59.9993,        -59.9996,        -60.0011,        -59.9995,        -59.9995,        -60.0007,        -59.9999,        -59.9997
         309,        2.566667,        -60.0000,        -59.9996,        -60.0002,        -60.0009,        -59.9997,        -60.0000,        -60.0004,        -60.0005
         310,        2.575000,        -60.0006,        -59.9998,        -60.0001,        -60.0000,        -60.0005,        -59.9995,        -59.9992,        -59.9995
         311,        2.583333,        -59.9999,        -59.9999,        -59.9997,        -59.9999,        -60.0010,        -60.0003,        -60.0000,        -59.9987
         312,        2.591667,        -59.9999,        -60.0000,        -59.9993,        -60.0003,        -60.0000,        -59.9997,        -59.9997,        -60.0001
         313,        2.600000,        -59.9996,        -60.0001,        -59.9999,        -59.9997,        -59.9997,        -60.0003,        -59.9999,        -60.0004
         314,        2.608333,        -60.0005,        -59.9998,        -60.0000,        -60.0000,        -60.0003,        -60.0000,        -60.0003,        -59.9998
         315,        2.616667,        -60.0001,        -59.9999,        -60.0006,        -60.0002,        -60.0002,        -60.0006,        -59.9998,        -59.9998
         316,        2.625000,        -59.9995,        -60.0005,        -60.0005,        -59.9992,        -60.0005,        -60.0005,        -59.9999,        -60.0007
         317,        2.633333,        -60.0002,        -59.9996,        -60.0014,        -60.0000,        -60.0001,        -60.0000,        -60.0003,        -59.9991
         318,        2.641667,        -59.9996,        -60.0006,        -60.0002,        -60.0000,        -60.0001,        -60.0007,        -59.9998,        -59.9999
         319,        2.650000,        -60.0002,        -59.9995,        -59.9999,        -59.9996,        -60.0003,        -60.0001,        -60.0006,        -59.9996
         320,        2.658333,        -60.0001,        -59.9996,        -60.0005,        -60.0001,        -59.9996,        -60.0000,        -59.9995,        -59.9994
         321,        2.666667,        -60.0004,        -60.0002,        -60.0007,        -60.0002,        -59.9997,        -60.0002,        -60.0001,        -60.0009
         322,        2.675000,        -59.9997,        -59.9999,        -59.9993,        -59.9997,        -59.9997,        -60.0003,        -59.9996,        -59.9995
         323,        2.683333,        -60.0006,        -60.0001,        -59.9996,        -59.9988,        -59.9992,        -59.9993,        -59.9995,        -59.9999
         324,        2.691667,        -60.0003,        -60.0003,        -60.0007,        -60.0000,        -59.9998,        -59.9995,        -59.9999,        -59.9999
         325,        2.700000,        -60.0002,        -59.9999,        -60.0005,        -60.0003,        -60.0009,        -59.9999,        -60.0000,        -59.9995
         326,        2.708333,        -60.0001,        -59.9997,        -59.9994,        -60.0001,        -59.9994,        -59.9999,        -60.0002,        -59.9992
         327,        2.716667,        -60.0000,        -60.0002,        -59.9996,        -60.0002,        -59.9988,        -60.0002,        -60.0002,        -60.0006
         328,        2.725000,        -60.0001,        -59.9999,        -60.0002,        -60.0002,        -59.9997,        -59.9999,        -60.0000,        -60.0002
         329,        2.733333,        -59.9999,        -59.9992,        -60.0007,        -60.0004,        -60.0006,        -60.0007,        -60.0006,        -59.9981
         330,        2.741667,        -60.0000,        -60.0000,        -60.0007,        -59.9999,        -60.0005,        -59.9992,        -59.9995,        -60.0003
         331,        2.750000,        -60.0003,        -59.9999,        -60.0007,        -59.9998,        -60.0000,        -60.0000,        -60.0001,        -60.0008
         332,        2.758333,        -60.0002,        -60.0000,        -60.0002,        -59.9995,        -60.0004,        -59.9998,        -59.9997,        -59.9995
         333,        2.766667,        -60.0000,        -60.0004,        -59.9994,        -60.0005,        -59.9996,        -59.9999,        -59.9996,        -60.0000
         334,        2.775000,        -60.0002,        -59.9999,        -60.0005,        -59.9995,        -60.0000,        -59.9998,        -60.0003,        -59.9997
         335,        2.783333,        -59.9998,        -60.0006,        -60.0008,        -60.0000,        -59.9997,        -60.0004,        -60.0001,        -60.0008
         336,        2.791667,        -60.0004,        -60.0000,        -59.9997,        -60.0005,        -59.9995,        -60.0006,        -59.9994,        -59.9997
         337,        2.800000,        -59.9999,        -59.9999,        -60.0004,        -59.9998,        -59.9990,        -60.0000,        -59.9997,        -60.0003
         338,        2.808333,        -59.9994,        -60.0001,        -60.0003,        -59.9998,        -59.9990,        -59.9999,        -60.0006,        -59.9991
         339,        2.816667,        -60.0000,        -59.9997,        -60.0001,        -60.0005,        -60.0003,        -59.9999,        -60.0002,        -60.0001
         340,        2.825000,        -60.0000,        -60.0004,        -59.9993,        -59.9999,        -59.9994,        -60.0002,        -59.9999,        -60.0000
         341,        2.833333,        -60.0000,        -59.9999,        -60.0004,        -60.0005,        -59.9998,        -59.9997,        -60.0003,        -60.0002
         342,        2.841667,        -59.9996,        -60.0003,        -60.0000,        -59.9996,        -60.0007,        -60.0000,        -60.0000,        -59.9999
         343,        2.850000,        -60.0003,        -59.9999,        -60.0009,        -60.0001,        -59.9997,        -60.0001,        -59.9999,        -59.9998
         344,        2.858333,        -60.0000,        -60.0000,        -60.0010,        -59.9995,        -60.0000,        -59.9996,        -60.0005,        -60.0004
         345,        2.866667,        -60.0003,        -60.0000,        -60.0003,        -59.9996,        -59.9991,        -60.0003,        -59.9999,        -60.0007
         346,        2.875000,        -60.0001,        -59.9997,        -60.0007,        -60.0001,        -60.0003,        -59.9999,        -59.9996,        -60.0000
         347,        2.883333,        -60.0000,        -60.0009,        -59.9993,        -60.0000,        -59.9992,        -59.9999,        -59.9997,        -60.0001
         348,        2.891667,        -59.9998,        -59.9995,        -60.0007,        -59.9993,        -60.0001,        -59.9982,        -60.0001,        -60.0489
         349,        2.900000,        -59.9998,        -59.9999,        -59.9995,        -60.0001,        -60.0000,        -59.9702,        -60.0004,        -59.9985
         350,        2.908333,        -60.0002,        -60.0001,        -59.9999,        -59.9997,        -59.9997,        -60.0019,        -60.0001,        -59.9933
         351,        2.916667,        -59.9996,        -60.0007,        -59.9994,        -59.9999,        -59.9993,        -59.9629,        -60.0001,        -59.9589
         352,        2.925000,        -59.9996,        -59.9997,        -60.0006,        -60.0000,        -60.0008,        -60.0014,        -60.0003,        -59.9735
         353,        2.933333,        -59.9998,        -60.0002,        -60.0000,        -60.0001,        -60.0006,        -59.9895,        -59.9994,        -59.9868
         354,        2.941667,        -60.0002,        -60.0005,        -60.0003,        -60.0006,        -60.0003,        -59.9982,        -60.0004,        -59.9977
         355,        2.950000,        -60.0001,        -59.9999,        -59.9997,        -60.0002,        -60.0004,        -60.0005,        -59.9999,        -60.0007
         356,        2.958333,        -60.0001,        -60.0000,        -60.0001,        -59.9997,        -59.9991,        -60.0003,        -60.0002,        -60.0013
         357,        2.966667,        -59.9996,        -60.0002,        -59.9990,        -60.0000,        -59.9998,        -59.9994,        -59.9996,        -60.0011
         358,        2.975000,        -59.9999,        -60.0001,        -60.0005,        -60.0000,        -59.9996,        -59.9998,        -60.0000,        -59.9994
         359,        2.983333,        -60.0000,        -59.9996,        -60.0000,        -60.0003,        -60.0003,        -60.0005,        -60.0000,        -60.0002
         360,        2.991667,        -60.0002,        -60.0000,        -59.9998,        -60.0003,        -60.0003,        -60.0001,        -60.0009,        -59.9998
         361,        3.000000,        -60.0004,        -60.0002,        -59.9996,        -60.0002,        -59.9998,        -60.0002,        -59.9998,        -59.9997
         362,        3.008333,        -60.0002,        -59.9997,        -60.0000,        -60.0001,        -59.9995,        -59.9994,        -60.0000,        -59.9997
         363,        3.016667,        -60.0003,        -59.9999,        -59.9998,        -60.0001,        -60.0005,        -59.9995,        -59.9999,        -60.0002
         364,        3.025000,        -60.0001,        -60.0000,        -60.0000,        -60.0005,        -60.0000,        -60.0001,        -60.0002,        -59.9997
         365,        3.033333,        -59.9997,        -59.9999,        -59.9995,        -60.0006,        -60.0000,        -59.9999,        -60.0000,        -60.0001
         366,        3.041667,        -60.0001,        -60.0001,        -59.9999,        -60.0005,        -59.9998,        -59.9993,        -59.9999,        -59.9998
         367,        3.050000,        -60.0002,        -60.0004,        -60.0000,        -59.9999,        -59.9996,        -59.9995,        -59.9994,        -60.0003
         368,        3.058333,        -60.0000,        -60.0002,        -60.0001,        -60.0004,        -60.0002,        -59.9999,        -60.0011,        -59.9999
         369,        3.066667,        -60.0000,        -59.9999,        -59.9995,        -60.0006,        -59.9999,        -60.0003,        -60.0005,        -59.9999
         370,        3.075000,        -59.9998,        -60.0001,        -60.0005,        -59.9994,        -59.9998,        -60.0001,        -60.0004,        -60.0000
         371,        3.083333,        -60.0003,        -60.0003,        -59.9994,        -59.9997,        -59.9993,        -59.9994,        -59.9995,        -59.9999
         372,        3.091667,        -60.0002,        -59.9999,        -60.0002,        -60.0001,        -59.9999,        -59.9999,        -60.0000,        -60.0000
         373,        3.100000,        -60.0005,        -59.9995,        -59.9997,        -60.0001,        -60.0003,        -59.9997,        -60.0002,        -60.0003
         374,        3.108333,        -59.9999,        -59.9999,        -59.9993,        -59.9993,        -60.0001,        -59.9998,        -60.0007,        -60.0003
         375,        3.116667,        -59.9996,        -59.9997,        -59.9996,        -59.9997,        -60.0002,        -60.0009,        -60.0000,        -60.0007
         376,        3.125000,        -59.9999,        -60.0001,        -59.9999,        -60.0000,        -59.9996,        -60.0001,        -59.9998,        -59.9997
         377,        3.133333,        -60.0000,        -60.0002,        -59.9995,        -60.0001,        -59.9996,        -60.0004,        -59.9995,        -60.0000
         378,        3.141667,        -60.0003,        -59.9998,        -60.0012,        -60.0000,        -59.9997,        -59.9992,        -60.0000,        -59.9994
         379,        3.150000,        -59.9998,        -60.0001,        -60.0001,        -60.0001,        -60.0004,        -59.9992,        -59.9995,        -59.9998
         380,        3.158333,        -59.9998,        -59.9999,        -60.0003,        -59.9997,        -59.9998,        -59.9996,        -60.0002,        -60.0002
         381,        3.166667,        -60.0005,        -60.0004,        -60.0003,        -59.9997,        -59.9995,        -60.0002,        -59.9996,        -59.9998
         382,        3.175000,        -60.0007,        -60.0000,        -60.0006,        -60.0000,        -60.0007,        -60.0006,        -60.0003,        -60.0001
         383,        3.183333,        -59.9998,        -60.0003,        -60.0008,        -60.0002,        -60.0000,        -59.9998,        -60.0003,        -60.0000
         384,        3.191667,        -60.0004,        -60.0002,        -59.9998,        -59.9999,        -60.0002,        -60.0006,        -60.0001,        -59.9995
         385,        3.200000,        -60.0002,        -59.9998,        -60.0002,        -60.0002,        -59.9998,        -60.0005,        -59.9998,        -59.9997
         386,        3.208333,        -60.0004,        -60.0001,        -59.9999,        -60.0001,        -59.9995,        -59.9996,        -60.0007,        -60.0004
         387,        3.216667,        -59.9999,        -59.9999,        -60.0002,        -60.0002,        -59.9995,        -60.0003,        -59.9994,        -60.0006
         388,        3.225000,        -60.0003,        -60.0002,        -60.0004,        -59.9993,        -60.0005,        -60.0007,        -59.9993,        -59.9996
         389,        3.233333,        -59.9995,        -60.0002,        -60.0005,        -60.0000,        -60.0002,        -60.0002,        -59.9996,        -59.9996
         390,        3.241667,        -60.0001,        -60.0000,        -60.0002,        -59.9998,        -59.9999,        -60.0003,        -60.0003,        -60.0000
         391,        3.250000,        -60.0006,        -60.0000,        -60.0000,        -60.0003,        -59.9997,        -59.9998,        -60.0003,        -60.0005
         392,        3.258333,        -60.0003,        -59.9998,        -59.9997,        -59.9996,        -60.0005,        -60.0001,        -59.9997,        -60.0007
         393,        3.266667,        -60.0000,        -60.0001,        -60.0003,        -60.0005,        -59.9999,        -60.0001,        -60.0002,        -59.9999
         394,        3.275000,        -60.0001,        -60.0002,        -60.0001,        -60.0000,        -60.0004,        -59.9992,        -60.0002,        -59.9998
         395,        3.283333,        -60.0000,        -60.0003,        -59.9999,        -59.9997,        -60.0001,        -60.0004,        -60.0000,        -60.0003
         396,        3.291667,        -59.9997,        -60.0003,        -59.9999,        -59.9998,        -60.0000,        -60.0003,        -59.9999,        -59.9999
         397,        3.300000,        -59.9999,        -60.0001,        -59.9998,        -60.0003,        -60.0001,        -60.0013,        -59.9996,        -60.0006
         398,        3.308333,        -59.9998,        -60.0002,        -60.0002,        -60.0003,        -60.0002,        -59.9996,        -60.0001,        -59.9999
         399,        3.316667,        -60.0003,        -60.0002,        -59.9993,        -60.0003,        -60.0003,        -60.0000,        -60.0002,        -59.9999
         400,        3.325000,        -59.9996,        -60.0000,        -60.0000,        -60.0001,        -59.9997,        -60.0006,        -59.9999,        -60.0008
         401,        3.333333,        -59.9997,        -60.0004,        -60.0003,        -60.0003,        -60.0000,        -59.9997,        -59.9994,        -60.0002
         402,        3.341667,        -59.9996,        -60.0000,        -60.0001,        -59.9995,        -59.9998,        -60.0002,        -60.0003,        -59.9995
         403,        3.350000,        -60.0002,        -60.0002,        -60.0002,        -59.9999,        -59.9996,        -60.0004,        -59.9998,        -59.9996
         404,        3.358333,        -59.9997,        -60.0001,        -60.0000,        -60.0000,        -60.0001,        -60.0003,        -60.0003,        -60.0002
         405,        3.366667,        -60.0003,        -60.0002,        -60.0006,        -60.0000,        -60.0004,        -59.9992,        -60.0007,        -59.9997
         406,        3.375000,        -59.9999,        -59.9995,        -59.9998,        -60.0001,        -60.0010,        -59.9993,        -60.0002,        -60.0003
         407,        3.383333,        -60.0000,        -60.0005,        -60.0005,        -60.0003,        -60.0006,        -60.0000,        -60.0002,        -59.9996
         408,        3.391667,        -60.0001,        -59.9993,        -59.9995,        -59.9997,        -60.0000,        -59.9999,        -59.9999,        -60.0001
         409,        3.400000,        -60.0003,        -60.0001,        -60.0002,        -59.9997,        -60.0007,        -60.0001,        -60.0000,        -60.0000
         410,        3.408333,        -60.0006,        -60.0000,        -60.0000,        -59.9999,        -60.0002,        -59.9999,        -59.9996,        -59.9990
         411,        3.416667,        -59.9998,        -60.0001,        -59.9995,        -60.0002,        -59.9999,        -59.9996,        -60.0003,        -60.0006
         412,        3.425000,        -60.0002,        -60.0002,        -60.0003,        -59.9997,        -60.0000,        -60.0001,        -60.0003,        -60.0003
         413,        3.433333,        -60.0008,        -59.9998,        -59.9996,        -59.9995,        -60.0010,        -60.0001,        -60.0004,        -60.0001
         414,        3.441667,        -60.0004,        -59.9998,        -59.9998,        -60.0004,        -60.0004,        -60.0003,        -59.9997,        -59.9859
         415,        3.450000,        -59.9998,        -59.9999,        -59.9987,        -59.9998,        -59.9998,        -59.9699,        -60.0004,        -60.0280
         416,        3.458333,        -60.0004,        -60.0001,        -60.0001,        -60.0001,        -60.0002,        -59.9926,        -60.0001,        -59.9844
         417,        3.466667,        -60.0001,        -60.0002,        -60.0000,        -60.0006,        -59.9997,        -59.9883,        -60.0003,        -59.9887
         418,        3.475000,        -59.9997,        -60.0003,        -60.0001,        -60.0001,        -59.9998,        -59.9966,        -60.0001,        -59.9947
         419,        3.483333,        -60.0003,        -59.9997,        -59.9999,        -60.0007,        -60.0010,        -59.9987,        -60.0001,        -59.9989
         420,        3.491667,        -60.0003,        -59.9996,        -60.0010,        -59.9997,        -60.0002,        -60.0002,        -59.9998,        -60.0009
         421,        3.500000,        -59.9997,        -59.9999,        -60.0002,        -60.0000,        -59.9996,        -60.0001,        -60.0001,        -60.0003
