"InphaseC4_006","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\runs\InphaseC4_006.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\results\006\InphaseC4_006_POMM.csv","Maximum (Extracted from Time Series)",          3.7651,          0.8358,          1.7786,          2.4975,          2.5373,          0.8128,          1.3206,          2.4618,          1.0728,          1.1483,          1.6805,          2.1466,          1.8379,          1.6349,          1.4076,          3.1177,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.0018,          0.0000,          0.0018
"","Time of Maximum",          0.0083,          0.9750,          0.0167,          0.1167,          0.0417,          5.6167,          4.9750,          0.1000,          4.6667,          5.3500,          2.9917,          0.6917,          5.0583,          2.4250,          1.9667,          0.0167,          0.0000,          0.0000,          0.0000,          0.0000,          0.0500,          0.0333,          0.0000,          0.0250
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -46.5940,        -46.5936,        -46.5939,        -46.5938,        -46.5941,        -46.5938,        -46.6013,        -46.5943
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3250,          5.8833,          2.2583,          5.3167,          5.7167,          2.7500,          0.0250,          1.4167
