"sfe_25","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow"
"F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\004\sfe_25.tcf","Time","1","2","3","4","5","6","1","2","3","4"
"F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\results\004\sfe_25_POMM.csv","Maximum (Extracted from Time Series)",          0.6796,          0.4670,          0.3793,          0.6219,          0.4142,          0.7944,          0.3041,          0.3045,          0.3041,          0.3041
"","Time of Maximum",          0.2167,          0.3667,          0.3167,          0.4500,          3.6833,          1.6833,          1.8333,          3.9333,          1.6500,          3.2833
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
