"VanillaC4_018 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_018.tcf]","Time (h)","V 2 [VanillaC4_018]","V 3 [VanillaC4_018]","V 4 [VanillaC4_018]","V 5 [VanillaC4_018]","V 6 [VanillaC4_018]","V 7 [VanillaC4_018]","V 8 [VanillaC4_018]","V 9 [VanillaC4_018]","V 10 [VanillaC4_018]","V 11 [VanillaC4_018]","V 12 [VanillaC4_018]","V 13 [VanillaC4_018]","V 14 [VanillaC4_018]","V 15 [VanillaC4_018]","V 16 [VanillaC4_018]","V  1 [VanillaC4_018]"
         170,        1.408333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0641,          2.0039,          2.0348
         171,        1.416667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0640,          2.0039,          2.0348
         172,        1.425000,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0039,          2.0347
         173,        1.433333,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         174,        1.441667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0641,          2.0039,          2.0348
         175,        1.450000,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         176,        1.458333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         177,        1.466667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0640,          2.0039,          2.0348
         178,        1.475000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1083,          2.0641,          2.0039,          2.0348
         179,        1.483333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1081,          2.0642,          2.0038,          2.0348
         180,        1.491667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1081,          2.0641,          2.0038,          2.0348
         181,        1.500000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8280,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0640,          2.0039,          2.0348
         182,        1.508333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0347
         183,        1.516667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0642,          2.0039,          2.0348
         184,        1.525000,          2.0837,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0640,          2.0039,          2.0348
         185,        1.533333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0038,          2.0348
         186,        1.541667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0039,          2.0348
         187,        1.550000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0640,          2.0039,          2.0348
         188,        1.558333,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0641,          2.0039,          2.0347
         189,        1.566667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         190,        1.575000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0039,          2.0348
         191,        1.583333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0640,          2.0039,          2.0348
         192,        1.591667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0640,          2.0039,          2.0348
         193,        1.600000,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         194,        1.608333,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0640,          2.0039,          2.0348
         195,        1.616667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1081,          2.0641,          2.0039,          2.0348
         196,        1.625000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0039,          2.0347
         197,        1.633333,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0640,          2.0039,          2.0348
         198,        1.641667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0640,          2.0039,          2.0348
         199,        1.650000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0642,          2.0039,          2.0347
         200,        1.658333,          2.0837,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0039,          2.0347
         201,        1.666667,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8280,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0640,          2.0039,          2.0348
         202,        1.675000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0642,          2.0039,          2.0348
         203,        1.683333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0642,          2.0039,          2.0348
         204,        1.691667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0641,          2.0039,          2.0348
         205,        1.700000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1081,          2.0642,          2.0039,          2.0347
         206,        1.708333,          2.0837,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0641,          2.0039,          2.0348
         207,        1.716667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0642,          2.0039,          2.0347
         208,        1.725000,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0641,          2.0039,          2.0347
         209,        1.733333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0039,          2.0348
         210,        1.741667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0644,          2.0039,          2.0348
         211,        1.750000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1166,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0642,          2.0039,          2.0347
         212,        1.758333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0642,          2.0040,          2.0347
         213,        1.766667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0640,          2.0040,          2.0348
         214,        1.775000,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0643,          2.0038,          2.0348
         215,        1.783333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0643,          2.0039,          2.0348
         216,        1.791667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1080,          2.0641,          2.0039,          2.0348
         217,        1.800000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1080,          2.0642,          2.0040,          2.0348
         218,        1.808333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8280,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1080,          2.0640,          2.0039,          2.0347
         219,        1.816667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8280,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0640,          2.0040,          2.0347
         220,        1.825000,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1080,          2.0643,          2.0039,          2.0348
         221,        1.833333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9328,          2.1081,          2.0642,          2.0040,          2.0348
         222,        1.841667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0040,          2.0348
         223,        1.850000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8280,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1083,          2.0641,          2.0039,          2.0348
         224,        1.858333,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9230,          1.9491,          1.7776,          1.9329,          2.1080,          2.0640,          2.0039,          2.0348
         225,        1.866667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1079,          2.0645,          2.0039,          2.0348
         226,        1.875000,          2.0837,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1077,          2.0641,          2.0040,          2.0347
         227,        1.883333,          2.0837,          1.8426,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0641,          2.0048,          2.0348
         228,        1.891667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1084,          2.0648,          2.0039,          2.0348
         229,        1.900000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0655,          2.0047,          2.0348
         230,        1.908333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9331,          2.1084,          2.0673,          2.0017,          2.0348
         231,        1.916667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9331,          2.1093,          2.0650,          2.0029,          2.0348
         232,        1.925000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7777,          1.9340,          2.1078,          2.0642,          2.0036,          2.0348
         233,        1.933333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7780,          1.9330,          2.1079,          2.0640,          2.0038,          2.0348
         234,        1.941667,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9493,          1.7776,          1.9329,          2.1082,          2.0640,          2.0038,          2.0348
         235,        1.950000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9230,          1.9492,          1.7775,          1.9329,          2.1081,          2.0640,          2.0038,          2.0348
         236,        1.958333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9230,          1.9491,          1.7775,          1.9330,          2.1082,          2.0640,          2.0038,          2.0348
         237,        1.966667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8951,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0347
         238,        1.975000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8620,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0038,          2.0347
         239,        1.983333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1083,          2.0641,          2.0038,          2.0347
         240,        1.991667,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0347
         241,        2.000000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0039,          2.0347
         242,        2.008333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8280,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0038,          2.0348
         243,        2.016667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0641,          2.0038,          2.0348
         244,        2.025000,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1083,          2.0641,          2.0039,          2.0348
         245,        2.033333,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         246,        2.041667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         247,        2.050000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         248,        2.058333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0640,          2.0039,          2.0347
         249,        2.066667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0347
         250,        2.075000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0039,          2.0347
         251,        2.083333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0038,          2.0348
         252,        2.091667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0348
         253,        2.100000,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         254,        2.108333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         255,        2.116667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0640,          2.0039,          2.0348
         256,        2.125000,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         257,        2.133333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         258,        2.141667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0641,          2.0039,          2.0348
         259,        2.150000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0640,          2.0039,          2.0348
         260,        2.158333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0640,          2.0038,          2.0348
         261,        2.166667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1081,          2.0641,          2.0039,          2.0347
         262,        2.175000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0347
         263,        2.183333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1083,          2.0641,          2.0039,          2.0348
         264,        2.191667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0039,          2.0348
         265,        2.200000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1081,          2.0640,          2.0039,          2.0348
         266,        2.208333,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0039,          2.0348
         267,        2.216667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0348
         268,        2.225000,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         269,        2.233333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1083,          2.0641,          2.0040,          2.0348
         270,        2.241667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         271,        2.250000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0347
         272,        2.258333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1083,          2.0642,          2.0039,          2.0348
         273,        2.266667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1081,          2.0641,          2.0039,          2.0348
         274,        2.275000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0347
         275,        2.283333,          2.0837,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0347
         276,        2.291667,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0642,          2.0039,          2.0348
         277,        2.300000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0348
         278,        2.308333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8280,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0348
         279,        2.316667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8280,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         280,        2.325000,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0642,          2.0039,          2.0348
         281,        2.333333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0039,          2.0348
         282,        2.341667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0642,          2.0039,          2.0348
         283,        2.350000,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8280,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0642,          2.0039,          2.0348
         284,        2.358333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0039,          2.0348
         285,        2.366667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1080,          2.0643,          2.0039,          2.0348
         286,        2.375000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0642,          2.0040,          2.0348
         287,        2.383333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0643,          2.0039,          2.0348
         288,        2.391667,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0642,          2.0039,          2.0347
         289,        2.400000,          2.0837,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0348
         290,        2.408333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0348
         291,        2.416667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0642,          2.0039,          2.0348
         292,        2.425000,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9230,          1.9491,          1.7776,          1.9329,          2.1082,          2.0642,          2.0039,          2.0347
         293,        2.433333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0642,          2.0039,          2.0348
         294,        2.441667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0643,          2.0039,          2.0347
         295,        2.450000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0644,          2.0039,          2.0348
         296,        2.458333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1079,          2.0642,          2.0039,          2.0348
         297,        2.466667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1080,          2.0643,          2.0040,          2.0348
         298,        2.475000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0040,          2.0347
         299,        2.483333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9328,          2.1081,          2.0646,          2.0039,          2.0348
