"InphaseC4_002 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_002.tcf]","Time (h)","Q 2 [InphaseC4_002]","Q 3 [InphaseC4_002]","Q 4 [InphaseC4_002]","Q 5 [InphaseC4_002]","Q 6 [InphaseC4_002]","Q 7 [InphaseC4_002]","Q 1 [InphaseC4_002]","Q  8 [InphaseC4_002]"
          28,        0.225000,         -1.3906,         -0.5840,         -0.0001,          0.0000,          0.0000,         -0.0001,         -1.9186,         -0.0002
          29,        0.233333,         -1.4487,         -0.7165,         -0.2388,          0.0000,          0.0000,         -0.0007,         -1.9203,         -0.0003
          30,        0.241667,         -1.5046,         -0.8470,         -0.3094,          0.0000,          0.0000,         -0.0002,         -1.9256,          0.0003
          31,        0.250000,         -1.5592,         -0.9697,         -0.3937,          0.0000,          0.0000,         -0.0003,         -1.9339,          0.0000
          32,        0.258333,         -1.6094,         -1.0865,         -0.4759,          0.0000,          0.0000,          0.0001,         -1.9381,          0.0013
          33,        0.266667,         -1.6558,         -1.1938,         -0.5422,          0.0000,          0.0000,         -0.0002,         -1.9427,         -0.0003
          34,        0.275000,         -1.6951,         -1.2916,         -0.6175,          0.0000,          0.0000,          0.0001,         -1.9491,          0.0003
          35,        0.283333,         -1.7353,         -1.3802,         -0.6760,          0.0000,          0.0000,         -0.0001,         -1.9546,         -0.0000
          36,        0.291667,         -1.7691,         -1.4601,         -0.7270,          0.0000,          0.0000,         -0.0001,         -1.9595,         -0.0001
          37,        0.300000,         -1.7999,         -1.5310,         -0.7847,          0.0000,          0.0000,          0.0003,         -1.9653,         -0.0002
          38,        0.308333,         -1.8261,         -1.5930,         -0.8210,          0.0000,          0.0000,         -0.0004,         -1.9692,          0.0003
          39,        0.316667,         -1.8497,         -1.6486,         -0.8695,          0.0000,          0.0000,          0.0001,         -1.9737,          0.0007
          40,        0.325000,         -1.8709,         -1.6964,         -0.9007,          0.0000,          0.0000,          0.0001,         -1.9762,          0.0001
          41,        0.333333,         -1.8886,         -1.7385,         -0.9339,          0.0000,          0.0000,         -0.0005,         -1.9792,          0.0001
          42,        0.341667,         -1.9039,         -1.7752,         -0.9757,          0.0000,          0.0000,          0.0002,         -1.9823,          0.0001
          43,        0.350000,         -1.9175,         -1.8067,         -0.9799,          0.0000,          0.0000,         -0.0004,         -1.9845,          0.0003
          44,        0.358333,         -1.9292,         -1.8342,         -1.0259,          0.0000,          0.0000,         -0.0001,         -1.9867,          0.0004
          45,        0.366667,         -1.9396,         -1.8578,         -1.0562,          0.0000,          0.0000,          0.0002,         -1.9886,          0.0004
          46,        0.375000,         -1.9479,         -1.8781,         -1.0520,          0.0000,          0.0000,         -0.0000,         -1.9903,         -0.0006
          47,        0.383333,         -1.9558,         -1.8956,         -1.0733,          0.0000,          0.0000,          0.0003,         -1.9917,         -0.0002
          48,        0.391667,         -1.9616,         -1.9109,         -1.1092,          0.0000,          0.0000,         -0.0006,         -1.9930,         -0.0006
          49,        0.400000,         -1.9675,         -1.9237,         -1.1135,          0.0000,          0.0000,          0.0000,         -1.9939,          0.0000
          50,        0.408333,         -1.9720,         -1.9347,         -1.1286,          0.0000,          0.0000,          0.0002,         -1.9947,         -0.0005
          51,        0.416667,         -1.9755,         -1.9441,         -1.1516,         -0.0006,          0.0000,         -0.0002,         -1.9957,         -0.0003
          52,        0.425000,         -1.9798,         -1.9524,         -1.1745,         -0.0285,          0.0000,          0.0002,         -1.9961,         -0.0005
          53,        0.433333,         -1.9822,         -1.9593,         -1.1914,         -0.0732,          0.0000,          0.0002,         -1.9966,          0.0002
          54,        0.441667,         -1.9857,         -1.9653,         -1.2239,         -0.1351,          0.0000,         -0.0000,         -1.9973,         -0.0001
          55,        0.450000,         -1.9872,         -1.9704,         -1.2577,         -0.2172,          0.0000,         -0.0003,         -1.9978,          0.0003
          56,        0.458333,         -1.9897,         -1.9746,         -1.2969,         -0.3129,          0.0000,         -0.0001,         -1.9976,          0.0000
          57,        0.466667,         -1.9908,         -1.9784,         -1.3474,         -0.4234,         -0.0004,          0.0005,         -1.9985,         -0.0004
          58,        0.475000,         -1.9926,         -1.9816,         -1.3853,         -0.5437,          0.0000,          0.0003,         -1.9987,         -0.0004
          59,        0.483333,         -1.9932,         -1.9843,         -1.4393,         -0.6645,         -0.0221,          0.0003,         -1.9986,         -0.0009
          60,        0.491667,         -1.9942,         -1.9865,         -1.4930,         -0.7883,         -0.1211,         -0.0002,         -1.9989,         -0.0003
          61,        0.500000,         -1.9952,         -1.9886,         -1.5431,         -0.9074,         -0.0910,         -0.0004,         -1.9989,          0.0004
          62,        0.508333,         -1.9960,         -1.9901,         -1.5920,         -1.0227,         -0.1670,          0.0004,         -1.9992,          0.0003
          63,        0.516667,         -1.9956,         -1.9917,         -1.6368,         -1.1311,         -0.2590,         -0.0004,         -1.9994,          0.0000
          64,        0.525000,         -1.9970,         -1.9929,         -1.6750,         -1.2315,         -0.1615,          0.0000,         -1.9997,          0.0003
          65,        0.533333,         -1.9973,         -1.9939,         -1.7147,         -1.3227,         -0.2995,          0.0003,         -1.9997,          0.0006
          66,        0.541667,         -1.9978,         -1.9949,         -1.7507,         -1.4069,         -0.3429,          0.0000,         -1.9996,         -0.0000
          67,        0.550000,         -1.9983,         -1.9955,         -1.7808,         -1.4817,         -0.3203,         -0.0003,         -1.9997,         -0.0006
          68,        0.558333,         -1.9983,         -1.9963,         -1.8098,         -1.5484,         -0.3910,          0.0003,         -1.9995,          0.0004
          69,        0.566667,         -1.9989,         -1.9968,         -1.8355,         -1.6085,         -0.4609,          0.0003,         -1.9999,          0.0010
          70,        0.575000,         -1.9990,         -1.9972,         -1.8563,         -1.6608,         -0.4520,          0.0004,         -1.9997,         -0.0001
          71,        0.583333,         -1.9987,         -1.9977,         -1.8774,         -1.7062,         -0.4854,         -0.0000,         -1.9995,          0.0004
          72,        0.591667,         -1.9988,         -1.9980,         -1.8941,         -1.7468,         -0.5620,         -0.0002,         -1.9998,          0.0010
          73,        0.600000,         -1.9991,         -1.9983,         -1.9086,         -1.7818,         -0.5789,          0.0001,         -1.9999,          0.0004
          74,        0.608333,         -1.9990,         -1.9986,         -1.9209,         -1.8124,         -0.5914,         -0.0003,         -2.0000,          0.0008
          75,        0.616667,         -1.9997,         -1.9988,         -1.9319,         -1.8385,         -0.6492,         -0.0004,         -2.0001,         -0.0001
          76,        0.625000,         -1.9999,         -1.9989,         -1.9420,         -1.8612,         -0.6971,         -0.0000,         -1.9998,         -0.0002
          77,        0.633333,         -1.9996,         -1.9992,         -1.9499,         -1.8810,         -0.7254,         -0.0005,         -2.0000,         -0.0003
          78,        0.641667,         -1.9995,         -1.9992,         -1.9569,         -1.8981,         -0.7673,          0.0004,         -2.0000,         -0.0001
          79,        0.650000,         -1.9993,         -1.9993,         -1.9629,         -1.9126,         -0.8291,         -0.0001,         -1.9998,          0.0004
          80,        0.658333,         -1.9999,         -1.9995,         -1.9684,         -1.9253,         -0.8894,         -0.0002,         -1.9998,         -0.0002
          81,        0.666667,         -1.9995,         -1.9995,         -1.9730,         -1.9361,         -0.9597,         -0.0571,         -2.0000,          0.0004
          82,        0.675000,         -2.0005,         -1.9996,         -1.9768,         -1.9452,         -1.0310,         -0.2233,         -1.9999,         -0.0335
          83,        0.683333,         -1.9997,         -1.9997,         -1.9804,         -1.9532,         -1.1113,         -0.3577,         -2.0002,         -0.2125
          84,        0.691667,         -2.0003,         -1.9997,         -1.9833,         -1.9598,         -1.1895,         -0.4722,         -2.0001,         -0.3209
          85,        0.700000,         -1.9993,         -1.9998,         -1.9851,         -1.9656,         -1.2649,         -0.6105,         -2.0003,         -0.5519
          86,        0.708333,         -2.0007,         -1.9998,         -1.9881,         -1.9707,         -1.3400,         -0.7552,         -2.0000,         -0.7642
          87,        0.716667,         -2.0000,         -1.9999,         -1.9895,         -1.9750,         -1.4117,         -0.8875,         -2.0000,         -0.8128
          88,        0.725000,         -2.0001,         -1.9999,         -1.9907,         -1.9787,         -1.4775,         -0.9897,         -2.0003,         -0.9369
          89,        0.733333,         -2.0001,         -1.9999,         -1.9925,         -1.9816,         -1.5357,         -1.1175,         -2.0001,         -1.0268
          90,        0.741667,         -2.0003,         -1.9999,         -1.9931,         -1.9844,         -1.5911,         -1.2026,         -2.0004,         -1.1099
          91,        0.750000,         -1.9997,         -1.9999,         -1.9939,         -1.9866,         -1.6424,         -1.3048,         -2.0000,         -1.1792
          92,        0.758333,         -2.0004,         -1.9999,         -1.9952,         -1.9885,         -1.6872,         -1.3867,         -1.9999,         -1.2909
          93,        0.766667,         -1.9997,         -1.9999,         -1.9956,         -1.9902,         -1.7274,         -1.4635,         -1.9998,         -1.3597
          94,        0.775000,         -2.0001,         -2.0000,         -1.9968,         -1.9916,         -1.7638,         -1.5280,         -2.0000,         -1.4286
          95,        0.783333,         -2.0002,         -1.9999,         -1.9966,         -1.9930,         -1.7950,         -1.5927,         -1.9999,         -1.5004
          96,        0.791667,         -1.9995,         -1.9999,         -1.9971,         -1.9939,         -1.8212,         -1.6451,         -2.0000,         -1.5606
          97,        0.800000,         -1.9997,         -2.0001,         -1.9973,         -1.9947,         -1.8463,         -1.6906,         -2.0000,         -1.6111
          98,        0.808333,         -2.0001,         -2.0000,         -1.9979,         -1.9954,         -1.8662,         -1.7334,         -1.9998,         -1.6587
          99,        0.816667,         -1.9996,         -1.9999,         -1.9978,         -1.9963,         -1.8852,         -1.7691,         -1.9998,         -1.7039
         100,        0.825000,         -1.9996,         -2.0000,         -1.9985,         -1.9967,         -1.9011,         -1.8003,         -2.0000,         -1.7385
         101,        0.833333,         -1.9995,         -2.0000,         -1.9993,         -1.9972,         -1.9155,         -1.8282,         -1.9999,         -1.7725
         102,        0.841667,         -1.9992,         -2.0000,         -1.9992,         -1.9975,         -1.9265,         -1.8521,         -1.9999,         -1.8033
         103,        0.850000,         -2.0003,         -2.0000,         -1.9998,         -1.9980,         -1.9380,         -1.8721,         -1.9999,         -1.8285
         104,        0.858333,         -2.0000,         -2.0000,         -1.9989,         -1.9982,         -1.9460,         -1.8901,         -2.0000,         -1.8498
         105,        0.866667,         -1.9998,         -2.0000,         -1.9995,         -1.9986,         -1.9535,         -1.9055,         -2.0000,         -1.8714
         106,        0.875000,         -2.0003,         -2.0000,         -1.9998,         -1.9987,         -1.9604,         -1.9188,         -2.0000,         -1.8880
         107,        0.883333,         -1.9995,         -2.0000,         -1.9997,         -1.9989,         -1.9660,         -1.9301,         -2.0000,         -1.9025
         108,        0.891667,         -2.0000,         -2.0000,         -1.9994,         -1.9992,         -1.9717,         -1.9401,         -2.0000,         -1.9163
         109,        0.900000,         -2.0000,         -2.0000,         -2.0004,         -1.9992,         -1.9753,         -1.9487,         -2.0000,         -1.9279
         110,        0.908333,         -1.9996,         -2.0000,         -1.9996,         -1.9994,         -1.9783,         -1.9561,         -2.0000,         -1.9384
         111,        0.916667,         -2.0001,         -1.9999,         -1.9997,         -1.9995,         -1.9820,         -1.9619,         -2.0001,         -1.9462
         112,        0.925000,         -2.0002,         -2.0000,         -1.9997,         -1.9996,         -1.9846,         -1.9675,         -2.0002,         -1.9542
         113,        0.933333,         -2.0001,         -2.0000,         -1.9999,         -1.9994,         -1.9861,         -1.9722,         -2.0001,         -1.9600
         114,        0.941667,         -2.0004,         -2.0001,         -2.0000,         -1.9997,         -1.9884,         -1.9763,         -1.9999,         -1.9663
         115,        0.950000,         -2.0003,         -2.0000,         -1.9997,         -1.9996,         -1.9897,         -1.9795,         -2.0001,         -1.9708
         116,        0.958333,         -2.0001,         -2.0000,         -1.9994,         -1.9997,         -1.9911,         -1.9826,         -2.0001,         -1.9749
         117,        0.966667,         -1.9999,         -2.0000,         -2.0002,         -1.9998,         -1.9936,         -1.9851,         -2.0001,         -1.9781
         118,        0.975000,         -2.0000,         -2.0000,         -2.0001,         -1.9998,         -1.9933,         -1.9873,         -1.9999,         -1.9814
         119,        0.983333,         -1.9998,         -1.9999,         -2.0003,         -1.9998,         -1.9950,         -1.9891,         -2.0003,         -1.9838
         120,        0.991667,         -2.0001,         -2.0000,         -2.0001,         -1.9999,         -1.9958,         -1.9904,         -2.0000,         -1.9866
         121,        1.000000,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -1.9957,         -1.9921,         -1.9996,         -1.9883
         122,        1.008333,         -1.9996,         -2.0000,         -2.0000,         -1.9999,         -1.9965,         -1.9933,         -2.0000,         -1.9908
         123,        1.016667,         -2.0001,         -2.0000,         -2.0001,         -2.0000,         -1.9970,         -1.9942,         -1.9999,         -1.9918
         124,        1.025000,         -2.0004,         -2.0000,         -1.9996,         -1.9998,         -1.9980,         -1.9950,         -2.0000,         -1.9929
         125,        1.033333,         -1.9995,         -2.0000,         -1.9999,         -2.0000,         -1.9978,         -1.9956,         -2.0000,         -1.9931
         126,        1.041667,         -2.0003,         -2.0000,         -1.9992,         -2.0000,         -1.9990,         -1.9965,         -2.0004,         -1.9946
         127,        1.050000,         -1.9993,         -2.0000,         -1.9997,         -2.0000,         -1.9979,         -1.9967,         -2.0000,         -1.9958
         128,        1.058333,         -1.9993,         -1.9999,         -2.0003,         -1.9999,         -1.9981,         -1.9973,         -1.9999,         -1.9962
         129,        1.066667,         -1.9995,         -2.0000,         -1.9999,         -2.0000,         -1.9988,         -1.9978,         -2.0000,         -1.9965
         130,        1.075000,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -1.9990,         -1.9981,         -1.9999,         -1.9970
         131,        1.083333,         -2.0000,         -2.0000,         -2.0001,         -2.0001,         -1.9990,         -1.9982,         -1.9999,         -1.9975
         132,        1.091667,         -2.0003,         -2.0000,         -1.9998,         -1.9999,         -1.9991,         -1.9986,         -2.0001,         -1.9982
         133,        1.100000,         -1.9994,         -2.0000,         -2.0000,         -1.9999,         -1.9995,         -1.9989,         -2.0002,         -1.9980
         134,        1.108333,         -1.9998,         -2.0000,         -1.9998,         -2.0000,         -1.9992,         -1.9990,         -2.0000,         -1.9988
         135,        1.116667,         -2.0002,         -1.9999,         -2.0001,         -2.0000,         -1.9994,         -1.9991,         -2.0000,         -1.9989
         136,        1.125000,         -2.0002,         -2.0000,         -1.9996,         -2.0000,         -1.9991,         -1.9992,         -2.0001,         -1.9982
         137,        1.133333,         -1.9994,         -2.0000,         -2.0006,         -2.0001,         -1.9999,         -1.9995,         -1.9998,         -1.9986
         138,        1.141667,         -2.0000,         -2.0000,         -1.9996,         -2.0000,         -1.9998,         -1.9994,         -1.9999,         -1.9991
         139,        1.150000,         -1.9996,         -2.0000,         -2.0001,         -1.9999,         -1.9998,         -1.9995,         -1.9999,         -1.9993
         140,        1.158333,         -2.0002,         -2.0000,         -1.9999,         -2.0000,         -1.9996,         -1.9997,         -1.9999,         -1.9993
         141,        1.166667,         -2.0005,         -2.0000,         -1.9998,         -1.9999,         -1.9994,         -1.9995,         -2.0004,         -1.9993
         142,        1.175000,         -1.9996,         -1.9999,         -2.0000,         -2.0000,         -1.9997,         -1.9997,         -1.9999,         -1.9997
         143,        1.183333,         -1.9999,         -2.0000,         -1.9999,         -1.9999,         -2.0000,         -1.9999,         -1.9997,         -1.9993
         144,        1.191667,         -2.0003,         -2.0000,         -2.0000,         -2.0001,         -1.9998,         -1.9996,         -2.0000,         -2.0000
         145,        1.200000,         -1.9998,         -2.0000,         -1.9998,         -2.0000,         -1.9997,         -1.9997,         -2.0001,         -2.0003
         146,        1.208333,         -2.0001,         -2.0000,         -1.9997,         -2.0000,         -2.0002,         -2.0000,         -1.9999,         -1.9995
         147,        1.216667,         -1.9999,         -2.0000,         -2.0007,         -1.9999,         -2.0001,         -1.9998,         -2.0000,         -2.0002
         148,        1.225000,         -1.9999,         -1.9999,         -1.9998,         -2.0000,         -1.9995,         -2.0000,         -2.0000,         -2.0000
         149,        1.233333,         -1.9999,         -2.0000,         -1.9999,         -2.0000,         -2.0003,         -2.0000,         -2.0000,         -2.0000
         150,        1.241667,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -1.9998,         -1.9997,         -2.0002,         -1.9998
         151,        1.250000,         -1.9997,         -2.0000,         -1.9997,         -2.0001,         -1.9998,         -1.9999,         -2.0001,         -1.9996
         152,        1.258333,         -2.0001,         -1.9999,         -1.9998,         -2.0000,         -1.9995,         -1.9999,         -2.0000,         -2.0000
         153,        1.266667,         -2.0000,         -2.0001,         -1.9994,         -1.9999,         -2.0002,         -1.9999,         -2.0001,         -2.0001
         154,        1.275000,         -1.9999,         -2.0000,         -1.9997,         -2.0000,         -1.9998,         -1.9998,         -1.9999,         -2.0006
         155,        1.283333,         -1.9992,         -2.0000,         -2.0004,         -2.0001,         -2.0005,         -2.0000,         -2.0000,         -1.9998
         156,        1.291667,         -1.9999,         -2.0000,         -1.9996,         -2.0001,         -1.9999,         -2.0000,         -1.9999,         -2.0001
         157,        1.300000,         -2.0003,         -2.0000,         -2.0004,         -2.0000,         -1.9998,         -1.9999,         -2.0001,         -2.0006
         158,        1.308333,         -2.0007,         -2.0000,         -2.0004,         -2.0000,         -2.0002,         -1.9999,         -2.0000,         -2.0005
         159,        1.316667,         -2.0002,         -2.0000,         -1.9998,         -2.0001,         -1.9996,         -2.0000,         -2.0001,         -1.9991
         160,        1.325000,         -2.0002,         -2.0001,         -1.9997,         -2.0001,         -2.0001,         -1.9999,         -1.9999,         -1.9997
         161,        1.333333,         -1.9999,         -2.0000,         -2.0001,         -2.0001,         -1.9999,         -1.9999,         -1.9997,         -2.0000
         162,        1.341667,         -2.0004,         -2.0000,         -1.9998,         -2.0000,         -2.0004,         -1.9999,         -2.0002,         -1.9994
         163,        1.350000,         -2.0002,         -2.0000,         -2.0003,         -1.9998,         -1.9996,         -2.0000,         -2.0001,         -2.0000
         164,        1.358333,         -1.9999,         -2.0000,         -2.0001,         -2.0002,         -1.9997,         -1.9999,         -2.0002,         -2.0002
         165,        1.366667,         -2.0006,         -1.9999,         -2.0002,         -2.0000,         -1.9995,         -1.9999,         -1.9999,         -2.0001
         166,        1.375000,         -1.9997,         -1.9999,         -2.0001,         -1.9999,         -2.0004,         -1.9999,         -1.9999,         -2.0003
         167,        1.383333,         -2.0001,         -2.0000,         -1.9997,         -1.9999,         -2.0001,         -2.0001,         -2.0000,         -1.9999
         168,        1.391667,         -1.9999,         -2.0000,         -1.9996,         -2.0000,         -1.9998,         -1.9999,         -2.0001,         -2.0003
         169,        1.400000,         -1.9999,         -2.0000,         -1.9993,         -1.9999,         -1.9999,         -1.9999,         -2.0001,         -1.9999
         170,        1.408333,         -2.0002,         -2.0000,         -2.0002,         -2.0001,         -2.0007,         -2.0001,         -2.0000,         -2.0005
         171,        1.416667,         -2.0001,         -2.0000,         -2.0002,         -2.0000,         -2.0002,         -2.0000,         -1.9999,         -2.0000
         172,        1.425000,         -2.0003,         -1.9999,         -2.0001,         -1.9999,         -1.9998,         -2.0000,         -2.0004,         -2.0007
         173,        1.433333,         -1.9997,         -2.0000,         -2.0004,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -1.9998
         174,        1.441667,         -1.9997,         -2.0000,         -1.9995,         -2.0000,         -2.0002,         -2.0001,         -2.0000,         -2.0002
         175,        1.450000,         -2.0000,         -2.0000,         -2.0001,         -2.0001,         -1.9995,         -2.0000,         -1.9998,         -2.0000
         176,        1.458333,         -2.0003,         -2.0000,         -1.9998,         -1.9999,         -2.0003,         -2.0000,         -1.9998,         -1.9999
         177,        1.466667,         -1.9998,         -2.0000,         -1.9998,         -2.0000,         -1.9999,         -2.0001,         -2.0000,         -1.9998
         178,        1.475000,         -1.9990,         -2.0001,         -2.0002,         -2.0000,         -2.0008,         -2.0001,         -2.0001,         -2.0001
         179,        1.483333,         -2.0000,         -2.0000,         -1.9996,         -2.0000,         -2.0002,         -2.0000,         -2.0000,         -2.0003
         180,        1.491667,         -2.0000,         -2.0000,         -1.9998,         -2.0000,         -1.9999,         -1.9998,         -2.0003,         -1.9997
         181,        1.500000,         -2.0000,         -2.0000,         -1.9998,         -2.0000,         -1.9995,         -2.0000,         -2.0001,         -2.0003
         182,        1.508333,         -1.9998,         -2.0000,         -2.0003,         -2.0001,         -2.0002,         -1.9998,         -1.9999,         -2.0001
         183,        1.516667,         -2.0004,         -2.0000,         -2.0003,         -2.0000,         -1.9995,         -2.0000,         -2.0001,         -2.0004
         184,        1.525000,         -1.9999,         -2.0001,         -2.0001,         -2.0000,         -1.9998,         -2.0001,         -1.9998,         -2.0002
         185,        1.533333,         -2.0002,         -1.9999,         -2.0005,         -2.0000,         -1.9999,         -1.9999,         -2.0000,         -2.0001
         186,        1.541667,         -1.9998,         -2.0000,         -2.0006,         -2.0001,         -1.9997,         -2.0001,         -2.0002,         -2.0000
         187,        1.550000,         -2.0001,         -1.9999,         -1.9996,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0003
         188,        1.558333,         -1.9997,         -2.0000,         -2.0002,         -2.0001,         -1.9997,         -1.9999,         -1.9999,         -1.9999
         189,        1.566667,         -1.9992,         -2.0000,         -1.9999,         -1.9999,         -1.9996,         -1.9999,         -2.0001,         -1.9994
         190,        1.575000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0001,         -2.0001,         -1.9998,         -2.0002
         191,        1.583333,         -2.0002,         -2.0000,         -1.9996,         -2.0000,         -1.9999,         -2.0000,         -1.9998,         -2.0000
         192,        1.591667,         -2.0003,         -1.9999,         -2.0003,         -2.0001,         -1.9996,         -2.0000,         -2.0002,         -2.0004
         193,        1.600000,         -2.0007,         -2.0000,         -2.0001,         -2.0002,         -2.0000,         -2.0001,         -1.9999,         -2.0005
         194,        1.608333,         -2.0001,         -2.0000,         -2.0001,         -1.9999,         -1.9994,         -1.9998,         -2.0002,         -2.0005
         195,        1.616667,         -2.0003,         -2.0000,         -2.0006,         -2.0000,         -2.0003,         -2.0002,         -2.0001,         -2.0000
         196,        1.625000,         -2.0002,         -2.0000,         -1.9999,         -2.0000,         -1.9996,         -2.0000,         -1.9999,         -2.0003
         197,        1.633333,         -1.9998,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0002
         198,        1.641667,         -2.0006,         -1.9999,         -1.9990,         -2.0002,         -2.0000,         -2.0000,         -1.9999,         -2.0000
         199,        1.650000,         -2.0002,         -2.0000,         -1.9997,         -2.0000,         -1.9994,         -2.0001,         -1.9999,         -2.0001
         200,        1.658333,         -1.9999,         -2.0000,         -1.9996,         -2.0001,         -1.9999,         -1.9999,         -2.0000,         -1.9999
         201,        1.666667,         -1.9999,         -2.0000,         -1.9999,         -1.9999,         -1.9999,         -2.0001,         -2.0003,         -1.9994
         202,        1.675000,         -1.9996,         -2.0000,         -2.0002,         -2.0002,         -2.0003,         -2.0000,         -2.0004,         -2.0004
         203,        1.683333,         -2.0000,         -2.0000,         -2.0004,         -2.0001,         -1.9997,         -2.0000,         -2.0000,         -2.0000
         204,        1.691667,         -2.0001,         -1.9999,         -1.9995,         -2.0000,         -2.0003,         -1.9999,         -2.0002,         -1.9999
         205,        1.700000,         -2.0004,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -2.0001,         -2.0000
         206,        1.708333,         -1.9999,         -2.0000,         -1.9998,         -1.9999,         -2.0003,         -2.0000,         -2.0001,         -1.9995
         207,        1.716667,         -1.9998,         -2.0000,         -1.9998,         -1.9999,         -2.0001,         -2.0000,         -1.9999,         -2.0001
         208,        1.725000,         -2.0000,         -2.0000,         -1.9998,         -2.0000,         -1.9999,         -2.0001,         -2.0001,         -1.9997
         209,        1.733333,         -1.9998,         -2.0001,         -2.0005,         -2.0001,         -2.0001,         -2.0000,         -2.0001,         -2.0002
         210,        1.741667,         -2.0003,         -2.0000,         -1.9998,         -1.9999,         -1.9996,         -2.0000,         -2.0000,         -2.0000
         211,        1.750000,         -1.9999,         -2.0000,         -2.0003,         -2.0000,         -1.9996,         -1.9999,         -2.0001,         -1.9999
         212,        1.758333,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -2.0003,         -2.0001,         -1.9999,         -1.9997
