"InphaseC4_008","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_008.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\results\008\InphaseC4_008_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          2.0837,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0000,         -5.7009,         -0.0003
,        0.016667,          2.2284,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          2.0941,         -3.0288,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0001,         -7.9791,          0.0002
,        0.025000,          2.1294,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          2.0902,         -5.2566,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0004,         -7.9820,         -0.0004
,        0.033333,          1.5936,          0.0000,          0.2321,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          2.0906,         -3.6814,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0002,         -8.0009,         -0.0002
,        0.041667,          1.1650,          0.0000,          0.2422,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          2.0910,         -3.9421,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,         -8.0030,         -0.0005
,        0.050000,          1.0395,          0.0000,          0.3350,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0002,          2.0903,         -4.7650,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,         -7.9987,          0.0002
,        0.058333,          0.9240,          0.0011,          0.3436,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0000,          0.0001,          0.0001,          2.0905,         -4.7361,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,         -8.0001,          0.0012
,        0.066667,          0.8464,          0.0236,          0.3556,          0.6138,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0001,          0.0002,          2.1017,         -4.8971,         -0.8541,          0.0000,          0.0000,          0.0000,         -0.0003,         -7.7585,         -0.0008
,        0.075000,          0.8130,          0.0477,          0.4014,          0.9405,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0000,          0.0001,          1.7617,         -5.4414,         -1.8511,          0.0000,          0.0000,          0.0000,         -0.0004,         -7.6861,          0.0002
,        0.083333,          0.7889,          0.0705,          0.4464,          1.1207,          1.2731,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.0001,          1.5139,         -5.9416,         -2.9146,         -0.0000,          0.0000,          0.0000,         -0.0001,         -7.6727,          0.0014
,        0.091667,          0.7613,          0.0851,          0.4762,          1.2468,          1.5406,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0000,          0.0001,          1.3959,         -6.2666,         -3.9314,         -1.8750,          0.0000,          0.0000,         -0.0006,         -7.6755,         -0.0006
,        0.100000,          0.7440,          0.1009,          0.5005,          1.3299,          1.7063,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.0001,          1.3185,         -6.6177,         -4.7656,         -2.3307,          0.0000,          0.0000,         -0.0000,         -7.7175,         -0.0008
,        0.108333,          0.7337,          0.1147,          0.5223,          1.3894,          1.8155,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0002,          1.2660,         -6.9344,         -5.4618,         -2.8463,          0.0000,          0.0000,          0.0002,         -7.7686,          0.0021
,        0.116667,          0.7245,          0.1246,          0.5391,          1.4350,          1.9017,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0000,          0.0001,          0.0000,          1.2292,         -7.1779,         -6.0465,         -3.4103,          0.0000,          0.0000,          0.0003,         -7.8180,          0.0002
,        0.125000,          0.7165,          0.1307,          0.5508,          1.4679,          1.5415,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.0001,          0.0001,          0.0001,          1.2023,         -7.3556,         -6.5040,         -3.7281,          0.0000,          0.0000,          0.0002,         -7.8521,         -0.0009
,        0.133333,          0.7107,          0.1371,          0.5600,          1.4921,          1.2140,          0.0000,          0.0239,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0001,          0.0001,          1.1815,         -7.5127,         -6.8566,         -4.0571,          0.0000,          0.0000,          0.0001,         -7.8840,          0.0007
,        0.141667,          0.7063,          0.1423,          0.5671,          1.5101,          1.0519,          0.0000,          0.1460,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.0001,          0.0000,          0.0000,          1.1668,         -7.6327,         -7.1337,         -4.3875,         -0.0917,          0.0000,          0.0004,         -7.9124,          0.0005
,        0.150000,          0.7027,          0.1461,          0.5727,          1.5236,          0.9519,          0.0000,          0.2052,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0002,          1.1562,         -7.7206,         -7.3465,         -4.6869,         -0.6333,          0.0000,         -0.0001,         -7.9313,         -0.0013
,        0.158333,          0.6997,          0.1492,          0.5768,          1.5333,          0.8740,          0.0000,          0.2486,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0001,          0.0000,          1.1478,         -7.7865,         -7.5062,         -5.0111,         -1.3617,          0.0000,         -0.0005,         -7.9471,          0.0005
,        0.166667,          0.6977,          0.1516,          0.5798,          1.5407,          0.8273,          0.0000,          0.2935,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0001,          0.0001,          1.1418,         -7.8400,         -7.6271,         -5.3976,         -2.2265,          0.0000,          0.0000,         -7.9602,         -0.0006
,        0.175000,          0.6961,          0.1535,          0.5822,          1.5463,          0.7921,          0.0000,          0.3314,          0.2138,          0.0000,          0.0000,          0.0000,          0.0006,          0.0001,          0.0000,          0.0001,          1.1373,         -7.8805,         -7.7201,         -5.8096,         -3.1340,         -0.0000,          0.0003,         -7.9706,         -0.0001
,        0.183333,          0.6949,          0.1546,          0.5839,          1.5504,          0.7663,          0.0000,          0.3648,          0.5705,          0.0000,          0.1535,          0.0000,          0.0001,          0.0000,          0.0000,          0.0001,          1.1338,         -7.9104,         -7.7906,         -6.1949,         -4.0037,         -1.4116,          0.0005,         -7.9780,          0.0011
,        0.191667,          0.6940,          0.1554,          0.5852,          1.5534,          0.7497,          0.0000,          0.3918,          0.7541,          0.0640,          0.1295,          0.0000,          0.0001,          0.0002,          0.0001,          0.0001,          1.1314,         -7.9319,         -7.8421,         -6.5325,         -4.7729,         -1.3148,          0.0000,         -7.9828,          0.0001
,        0.200000,          0.6934,          0.1561,          0.5861,          1.5557,          0.7380,          0.0000,          0.4141,          0.8796,          0.0390,          0.1204,          0.0000,          0.0001,          0.0000,          0.0001,          0.0001,          1.1297,         -7.9494,         -7.8815,         -6.8397,         -5.4348,         -1.4858,         -0.0007,         -7.9872,         -0.0003
,        0.208333,          0.6928,          0.1564,          0.5868,          1.5574,          0.7277,          0.0000,          0.4316,          0.9709,          0.0356,          0.1705,          0.0000,          0.0004,          0.0000,          0.0001,          0.0000,          1.1284,         -7.9617,         -7.9109,         -7.0874,         -5.9939,         -2.2847,          0.0004,         -7.9903,         -0.0002
,        0.216667,          0.6923,          0.1570,          0.5874,          1.5588,          0.7203,          0.0299,          0.4450,          1.0359,          0.0128,          0.1878,          0.0000,          0.0002,          0.0000,          0.0000,          0.0001,          1.1275,         -7.9714,         -7.9331,         -7.2857,         -6.4369,         -2.8652,          0.0001,         -7.9929,         -0.0005
,        0.225000,          0.6921,          0.1573,          0.5877,          1.5597,          0.7143,          0.0343,          0.4553,          1.0847,          0.0188,          0.1802,          0.0511,          0.0010,          0.0001,          0.0000,          0.0001,          1.1267,         -7.9778,         -7.9498,         -7.4468,         -6.7923,         -3.1483,         -0.0007,         -7.9947,         -0.0009
,        0.233333,          0.6918,          0.1575,          0.5880,          1.5604,          0.7100,          0.0469,          0.4634,          1.1222,          0.0193,          0.1930,          0.2675,          0.1614,          0.0774,          0.0021,          0.0001,          1.1261,         -7.9836,         -7.9626,         -7.5766,         -7.0700,         -3.7542,         -0.9044,         -7.9958,         -0.0005
,        0.241667,          0.6916,          0.1576,          0.5882,          1.5609,          0.7065,          0.0545,          0.4697,          1.1505,          0.0116,          0.2029,          0.3918,          0.3100,          0.1389,          0.0646,          0.0450,          1.1257,         -7.9880,         -7.9716,         -7.6724,         -7.2893,         -4.4503,         -1.6009,         -7.9966,         -1.0247
,        0.250000,          0.6915,          0.1577,          0.5884,          1.5614,          0.7040,          0.0596,          0.4745,          1.1716,          0.0158,          0.2066,          0.4884,          0.5977,          0.2433,          0.1034,          0.0969,          1.1253,         -7.9908,         -7.9788,         -7.7499,         -7.4551,         -4.9910,         -2.5422,         -7.9977,         -1.7282
,        0.258333,          0.6914,          0.1578,          0.5885,          1.5617,          0.7020,          0.0635,          0.4783,          1.1875,          0.0248,          0.2151,          0.5606,          0.8429,          0.4362,          0.1818,          0.1847,          1.1251,         -7.9933,         -7.9843,         -7.8098,         -7.5849,         -5.4845,         -3.4032,         -7.9982,         -3.3245
,        0.266667,          0.6913,          0.1579,          0.5886,          1.5619,          0.7005,          0.0662,          0.4812,          1.1995,          0.0383,          0.2274,          0.6129,          1.0078,          0.6172,          0.2375,          0.2501,          1.1248,         -7.9948,         -7.9881,         -7.8548,         -7.6846,         -5.9649,         -4.4922,         -7.9988,         -4.4883
,        0.275000,          0.6913,          0.1579,          0.5887,          1.5621,          0.6993,          0.0680,          0.4833,          1.2080,          0.0495,          0.2369,          0.6567,          1.1175,          0.7075,          0.2598,          0.2892,          1.1247,         -7.9965,         -7.9911,         -7.8893,         -7.7604,         -6.3831,         -5.0225,         -7.9992,         -4.9534
