"OutphaseC4_013 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_013.tcf]","Time (h)","V 2 [OutphaseC4_013]","V 3 [OutphaseC4_013]","V 4 [OutphaseC4_013]","V 5 [OutphaseC4_013]","V 6 [OutphaseC4_013]","V 7 [OutphaseC4_013]","V 8 [OutphaseC4_013]","V 9 [OutphaseC4_013]","V 10 [OutphaseC4_013]","V 11 [OutphaseC4_013]","V 12 [OutphaseC4_013]","V 13 [OutphaseC4_013]","V 14 [OutphaseC4_013]","V 15 [OutphaseC4_013]","V 16 [OutphaseC4_013]","V  1 [OutphaseC4_013]"
         155,        1.283333,          1.3568,          0.0846,          0.1632,          0.7032,          0.9372,          0.2271,          0.7623,          0.1320,          1.2509,          0.3278,          1.0919,          0.1269,          0.7795,          2.2377,          3.2316,          0.5987
         156,        1.291667,          1.3499,          0.0859,          0.1630,          0.7024,          0.9373,          0.2269,          0.7702,          0.1313,          1.2504,          0.3271,          1.1003,          0.1260,          0.7798,          2.2378,          3.2314,          0.6110
         157,        1.300000,          1.3565,          0.0819,          0.1611,          0.7032,          0.9363,          0.2267,          0.7773,          0.1314,          1.2508,          0.3258,          1.1087,          0.1249,          0.7800,          2.2376,          3.2317,          0.5595
         158,        1.308333,          1.3638,          0.0804,          0.1599,          0.7023,          0.9370,          0.2272,          0.7835,          0.1309,          1.2505,          0.3249,          1.1155,          0.1241,          0.7802,          2.2377,          3.2316,          0.5366
         159,        1.316667,          1.3687,          0.0874,          0.1584,          0.7023,          0.9374,          0.2269,          0.7902,          0.1305,          1.2506,          0.3241,          1.1214,          0.1234,          0.7807,          2.2376,          3.2316,          0.6232
         160,        1.325000,          1.3585,          0.0943,          0.1569,          0.7016,          0.9372,          0.2272,          0.7958,          0.1305,          1.2510,          0.3229,          1.1261,          0.1227,          0.7808,          2.2375,          3.2316,          0.5980
         161,        1.333333,          1.3498,          0.0861,          0.1570,          0.7008,          0.9373,          0.2269,          0.8020,          0.1300,          1.2505,          0.3224,          1.1302,          0.1221,          0.7812,          2.2377,          3.2316,          0.6338
         162,        1.341667,          1.3540,          0.0996,          0.1554,          0.7017,          0.9362,          0.2267,          0.8073,          0.1302,          1.2510,          0.3212,          1.1341,          0.1214,          0.7818,          2.2374,          3.2317,          0.5655
         163,        1.350000,          1.3651,          0.0783,          0.1546,          0.7009,          0.9367,          0.2271,          0.8122,          0.1298,          1.2506,          0.3206,          1.1373,          0.1211,          0.7817,          2.2376,          3.2317,          0.5331
         164,        1.358333,          1.3676,          0.0894,          0.1532,          0.7012,          0.9371,          0.2269,          0.8176,          0.1295,          1.2506,          0.3199,          1.1396,          0.1203,          0.7822,          2.2375,          3.2316,          0.6159
         165,        1.366667,          1.3596,          0.0930,          0.1519,          0.7005,          0.9371,          0.2272,          0.8220,          0.1295,          1.2509,          0.3189,          1.1422,          0.1200,          0.7825,          2.2374,          3.2317,          0.5999
         166,        1.375000,          1.3518,          0.0858,          0.1520,          0.6999,          0.9373,          0.2269,          0.8272,          0.1290,          1.2506,          0.3187,          1.1444,          0.1197,          0.7826,          2.2375,          3.2317,          0.6488
         167,        1.383333,          1.3545,          0.0859,          0.1508,          0.7006,          0.9361,          0.2267,          0.8316,          0.1293,          1.2511,          0.3176,          1.1464,          0.1193,          0.7827,          2.2374,          3.2319,          0.5668
         168,        1.391667,          1.3618,          0.0831,          0.1502,          0.6998,          0.9367,          0.2271,          0.8358,          0.1290,          1.2506,          0.3172,          1.1480,          0.1191,          0.7826,          2.2375,          3.2318,          0.5420
         169,        1.400000,          1.3655,          0.0855,          0.1491,          0.7004,          0.9368,          0.2269,          0.8400,          0.1289,          1.2507,          0.3166,          1.1492,          0.1186,          0.7830,          2.2374,          3.2319,          0.5977
         170,        1.408333,          1.3635,          0.0874,          0.1480,          0.6996,          0.9371,          0.2273,          0.8434,          0.1290,          1.2510,          0.3159,          1.1506,          0.1184,          0.7831,          2.2374,          3.2318,          0.5938
         171,        1.416667,          1.3539,          0.0909,          0.1480,          0.6990,          0.9374,          0.2269,          0.8476,          0.1285,          1.2507,          0.3157,          1.1515,          0.1183,          0.7833,          2.2375,          3.2318,          0.6535
         172,        1.425000,          1.3538,          0.0809,          0.1472,          0.6997,          0.9362,          0.2268,          0.8512,          0.1289,          1.2511,          0.3148,          1.1526,          0.1180,          0.7833,          2.2373,          3.2319,          0.5684
         173,        1.433333,          1.3557,          0.0890,          0.1468,          0.6990,          0.9366,          0.2271,          0.8544,          0.1285,          1.2506,          0.3144,          1.1533,          0.1180,          0.7831,          2.2375,          3.2318,          0.5506
         174,        1.441667,          1.3660,          0.0724,          0.1458,          0.6997,          0.9367,          0.2269,          0.8577,          0.1284,          1.2507,          0.3139,          1.1538,          0.1176,          0.7834,          2.2374,          3.2319,          0.5807
         175,        1.450000,          1.3651,          0.0825,          0.1448,          0.6989,          0.9371,          0.2273,          0.8601,          0.1285,          1.2509,          0.3132,          1.1544,          0.1175,          0.7835,          2.2374,          3.2319,          0.5814
         176,        1.458333,          1.3526,          0.0868,          0.1447,          0.6983,          0.9374,          0.2269,          0.8635,          0.1281,          1.2507,          0.3131,          1.1547,          0.1173,          0.7836,          2.2375,          3.2319,          0.6626
         177,        1.466667,          1.3514,          0.0852,          0.1441,          0.6989,          0.9363,          0.2268,          0.8662,          0.1285,          1.2512,          0.3123,          1.1552,          0.1171,          0.7838,          2.2373,          3.2320,          0.5799
         178,        1.475000,          1.3535,          0.0848,          0.1440,          0.6984,          0.9367,          0.2270,          0.8688,          0.1281,          1.2507,          0.3121,          1.1551,          0.1172,          0.7837,          2.2375,          3.2319,          0.5541
         179,        1.483333,          1.3649,          0.0954,          0.1430,          0.6992,          0.9364,          0.2268,          0.8714,          0.1282,          1.2508,          0.3116,          1.1551,          0.1170,          0.7838,          2.2374,          3.2320,          0.5759
         180,        1.491667,          1.3634,          0.0927,          0.1422,          0.6984,          0.9370,          0.2273,          0.8732,          0.1283,          1.2508,          0.3112,          1.1555,          0.1169,          0.7837,          2.2373,          3.2320,          0.5775
         181,        1.500000,          1.3537,          0.0908,          0.1420,          0.6979,          0.9373,          0.2269,          0.8760,          0.1279,          1.2506,          0.3113,          1.1557,          0.1168,          0.7837,          2.2375,          3.2319,          0.6656
         182,        1.508333,          1.3519,          0.0801,          0.1415,          0.6983,          0.9363,          0.2269,          0.8781,          0.1283,          1.2512,          0.3105,          1.1559,          0.1167,          0.7838,          2.2374,          3.2321,          0.5926
         183,        1.516667,          1.3539,          0.0729,          0.1417,          0.6978,          0.9367,          0.2270,          0.8804,          0.1279,          1.2507,          0.3105,          1.1561,          0.1167,          0.7837,          2.2375,          3.2319,          0.5634
         184,        1.525000,          1.3601,          0.0956,          0.1408,          0.6986,          0.9362,          0.2268,          0.8825,          0.1280,          1.2508,          0.3099,          1.1561,          0.1165,          0.7841,          2.2373,          3.2321,          0.5708
         185,        1.533333,          1.3644,          0.0841,          0.1401,          0.6979,          0.9368,          0.2273,          0.8839,          0.1280,          1.2508,          0.3092,          1.1561,          0.1166,          0.7839,          2.2374,          3.2321,          0.5688
         186,        1.541667,          1.3579,          0.0841,          0.1398,          0.6976,          0.9374,          0.2270,          0.8862,          0.1276,          1.2507,          0.3092,          1.1559,          0.1164,          0.7840,          2.2374,          3.2320,          0.6589
         187,        1.550000,          1.3518,          0.0894,          0.1395,          0.6977,          0.9364,          0.2269,          0.8877,          0.1280,          1.2512,          0.3091,          1.1561,          0.1164,          0.7841,          2.2373,          3.2321,          0.5915
         188,        1.558333,          1.3523,          0.0801,          0.1399,          0.6972,          0.9366,          0.2270,          0.8896,          0.1277,          1.2507,          0.3085,          1.1561,          0.1163,          0.7839,          2.2375,          3.2320,          0.5824
         189,        1.566667,          1.3570,          0.0820,          0.1389,          0.6983,          0.9360,          0.2268,          0.8912,          0.1278,          1.2510,          0.3082,          1.1560,          0.1161,          0.7842,          2.2373,          3.2322,          0.5584
         190,        1.575000,          1.3667,          0.0827,          0.1385,          0.6976,          0.9367,          0.2273,          0.8921,          0.1279,          1.2508,          0.3079,          1.1560,          0.1162,          0.7841,          2.2374,          3.2321,          0.5525
         191,        1.583333,          1.3594,          0.0853,          0.1380,          0.6973,          0.9373,          0.2270,          0.8940,          0.1275,          1.2507,          0.3079,          1.1557,          0.1161,          0.7841,          2.2374,          3.2321,          0.6584
         192,        1.591667,          1.3500,          0.0911,          0.1377,          0.6973,          0.9365,          0.2270,          0.8951,          0.1278,          1.2511,          0.3074,          1.1557,          0.1161,          0.7842,          2.2373,          3.2321,          0.5890
         193,        1.600000,          1.3500,          0.0966,          0.1383,          0.6968,          0.9366,          0.2270,          0.8967,          0.1274,          1.2508,          0.3075,          1.1557,          0.1161,          0.7841,          2.2375,          3.2320,          0.5955
         194,        1.608333,          1.3582,          0.0826,          0.1374,          0.6978,          0.9359,          0.2268,          0.8980,          0.1277,          1.2510,          0.3070,          1.1557,          0.1160,          0.7842,          2.2373,          3.2321,          0.5511
         195,        1.616667,          1.3654,          0.0908,          0.1370,          0.6972,          0.9366,          0.2273,          0.8986,          0.1277,          1.2508,          0.3068,          1.1558,          0.1161,          0.7841,          2.2374,          3.2321,          0.5479
         196,        1.625000,          1.3606,          0.0833,          0.1366,          0.6971,          0.9372,          0.2270,          0.9000,          0.1274,          1.2507,          0.3069,          1.1558,          0.1159,          0.7841,          2.2374,          3.2321,          0.6547
         197,        1.633333,          1.3528,          0.0821,          0.1362,          0.6969,          0.9366,          0.2271,          0.9008,          0.1277,          1.2512,          0.3065,          1.1560,          0.1159,          0.7842,          2.2373,          3.2321,          0.5957
         198,        1.641667,          1.3504,          0.0769,          0.1370,          0.6964,          0.9367,          0.2269,          0.9021,          0.1273,          1.2507,          0.3067,          1.1560,          0.1160,          0.7841,          2.2375,          3.2320,          0.6006
         199,        1.650000,          1.3588,          0.0983,          0.1360,          0.6975,          0.9358,          0.2267,          0.9031,          0.1276,          1.2511,          0.3062,          1.1561,          0.1158,          0.7842,          2.2373,          3.2321,          0.5532
         200,        1.658333,          1.3633,          0.0840,          0.1359,          0.6969,          0.9365,          0.2272,          0.9036,          0.1275,          1.2507,          0.3061,          1.1561,          0.1159,          0.7842,          2.2375,          3.2321,          0.5454
         201,        1.666667,          1.3658,          0.0982,          0.1354,          0.6970,          0.9370,          0.2270,          0.9047,          0.1272,          1.2507,          0.3062,          1.1561,          0.1157,          0.7843,          2.2374,          3.2321,          0.6357
         202,        1.675000,          1.3576,          0.0817,          0.1350,          0.6966,          0.9367,          0.2272,          0.9051,          0.1277,          1.2512,          0.3057,          1.1561,          0.1157,          0.7843,          2.2373,          3.2321,          0.5993
         203,        1.683333,          1.3498,          0.0826,          0.1358,          0.6961,          0.9368,          0.2270,          0.9063,          0.1272,          1.2507,          0.3060,          1.1560,          0.1157,          0.7842,          2.2375,          3.2321,          0.6147
         204,        1.691667,          1.3557,          0.0859,          0.1350,          0.6972,          0.9357,          0.2267,          0.9070,          0.1275,          1.2511,          0.3055,          1.1560,          0.1156,          0.7843,          2.2373,          3.2321,          0.5607
         205,        1.700000,          1.3641,          0.0942,          0.1350,          0.6966,          0.9364,          0.2272,          0.9073,          0.1274,          1.2508,          0.3055,          1.1560,          0.1158,          0.7841,          2.2374,          3.2321,          0.5353
         206,        1.708333,          1.3693,          0.0878,          0.1344,          0.6969,          0.9369,          0.2270,          0.9082,          0.1272,          1.2507,          0.3055,          1.1559,          0.1156,          0.7843,          2.2373,          3.2321,          0.6220
         207,        1.716667,          1.3586,          0.0791,          0.1339,          0.6964,          0.9368,          0.2272,          0.9083,          0.1276,          1.2511,          0.3052,          1.1560,          0.1156,          0.7842,          2.2373,          3.2321,          0.5981
         208,        1.725000,          1.3496,          0.0973,          0.1348,          0.6960,          0.9369,          0.2269,          0.9094,          0.1271,          1.2507,          0.3056,          1.1559,          0.1156,          0.7842,          2.2375,          3.2320,          0.6375
         209,        1.733333,          1.3542,          0.0843,          0.1341,          0.6969,          0.9357,          0.2267,          0.9100,          0.1275,          1.2512,          0.3050,          1.1559,          0.1155,          0.7843,          2.2373,          3.2321,          0.5664
         210,        1.741667,          1.3648,          0.0873,          0.1342,          0.6964,          0.9363,          0.2272,          0.9102,          0.1273,          1.2507,          0.3050,          1.1560,          0.1156,          0.7842,          2.2374,          3.2321,          0.5338
         211,        1.750000,          1.3670,          0.0851,          0.1337,          0.6968,          0.9366,          0.2269,          0.9108,          0.1272,          1.2507,          0.3050,          1.1558,          0.1155,          0.7842,          2.2373,          3.2321,          0.6141
         212,        1.758333,          1.3599,          0.0877,          0.1331,          0.6963,          0.9368,          0.2272,          0.9109,          0.1275,          1.2510,          0.3047,          1.1560,          0.1155,          0.7843,          2.2373,          3.2321,          0.5998
         213,        1.766667,          1.3525,          0.0871,          0.1339,          0.6958,          0.9369,          0.2269,          0.9119,          0.1270,          1.2508,          0.3050,          1.1558,          0.1155,          0.7842,          2.2374,          3.2321,          0.6499
         214,        1.775000,          1.3545,          0.0789,          0.1334,          0.6967,          0.9358,          0.2268,          0.9122,          0.1274,          1.2513,          0.3046,          1.1559,          0.1154,          0.7843,          2.2373,          3.2322,          0.5664
         215,        1.783333,          1.3608,          0.0852,          0.1336,          0.6961,          0.9363,          0.2271,          0.9125,          0.1272,          1.2508,          0.3047,          1.1559,          0.1156,          0.7842,          2.2374,          3.2321,          0.5437
         216,        1.791667,          1.3657,          0.0837,          0.1330,          0.6968,          0.9365,          0.2269,          0.9130,          0.1271,          1.2509,          0.3045,          1.1559,          0.1154,          0.7843,          2.2374,          3.2322,          0.5945
         217,        1.800000,          1.3642,          0.0961,          0.1325,          0.6962,          0.9368,          0.2273,          0.9128,          0.1274,          1.2510,          0.3042,          1.1558,          0.1155,          0.7842,          2.2373,          3.2321,          0.5916
         218,        1.808333,          1.3539,          0.0872,          0.1332,          0.6957,          0.9370,          0.2269,          0.9137,          0.1269,          1.2507,          0.3046,          1.1557,          0.1155,          0.7843,          2.2374,          3.2320,          0.6551
         219,        1.816667,          1.3534,          0.0912,          0.1329,          0.6965,          0.9358,          0.2268,          0.9140,          0.1273,          1.2512,          0.3042,          1.1558,          0.1153,          0.7843,          2.2372,          3.2322,          0.5695
         220,        1.825000,          1.3548,          0.0965,          0.1330,          0.6960,          0.9363,          0.2271,          0.9142,          0.1272,          1.2508,          0.3042,          1.1558,          0.1155,          0.7842,          2.2375,          3.2320,          0.5513
         221,        1.833333,          1.3660,          0.0956,          0.1326,          0.6968,          0.9363,          0.2269,          0.9146,          0.1272,          1.2509,          0.3042,          1.1556,          0.1153,          0.7843,          2.2373,          3.2321,          0.5792
         222,        1.841667,          1.3647,          0.0824,          0.1321,          0.6961,          0.9367,          0.2273,          0.9143,          0.1273,          1.2510,          0.3040,          1.1558,          0.1154,          0.7842,          2.2374,          3.2322,          0.5794
         223,        1.850000,          1.3527,          0.0822,          0.1325,          0.6957,          0.9372,          0.2269,          0.9151,          0.1270,          1.2507,          0.3043,          1.1556,          0.1154,          0.7842,          2.2375,          3.2321,          0.6643
         224,        1.858333,          1.3516,          0.0861,          0.1323,          0.6963,          0.9360,          0.2268,          0.9153,          0.1274,          1.2512,          0.3038,          1.1557,          0.1153,          0.7843,          2.2373,          3.2322,          0.5827
         225,        1.866667,          1.3536,          0.0856,          0.1327,          0.6957,          0.9363,          0.2270,          0.9156,          0.1270,          1.2508,          0.3040,          1.1556,          0.1155,          0.7841,          2.2375,          3.2321,          0.5549
         226,        1.875000,          1.3644,          0.0885,          0.1322,          0.6967,          0.9361,          0.2268,          0.9159,          0.1271,          1.2509,          0.3039,          1.1556,          0.1153,          0.7843,          2.2374,          3.2321,          0.5758
         227,        1.883333,          1.3633,          0.0879,          0.1318,          0.6961,          0.9367,          0.2273,          0.9155,          0.1273,          1.2509,          0.3037,          1.1557,          0.1154,          0.7842,          2.2374,          3.2322,          0.5770
         228,        1.891667,          1.3547,          0.0870,          0.1320,          0.6957,          0.9371,          0.2270,          0.9162,          0.1268,          1.2507,          0.3041,          1.1555,          0.1154,          0.7842,          2.2375,          3.2321,          0.6646
         229,        1.900000,          1.3519,          0.0843,          0.1319,          0.6960,          0.9361,          0.2269,          0.9163,          0.1274,          1.2512,          0.3037,          1.1557,          0.1153,          0.7843,          2.2373,          3.2322,          0.5935
         230,        1.908333,          1.3537,          0.0811,          0.1324,          0.6956,          0.9363,          0.2270,          0.9167,          0.1271,          1.2508,          0.3039,          1.1556,          0.1154,          0.7841,          2.2375,          3.2321,          0.5664
         231,        1.916667,          1.3593,          0.0802,          0.1319,          0.6966,          0.9360,          0.2268,          0.9169,          0.1272,          1.2509,          0.3037,          1.1555,          0.1152,          0.7843,          2.2373,          3.2321,          0.5682
         232,        1.925000,          1.3648,          0.0899,          0.1315,          0.6960,          0.9366,          0.2273,          0.9165,          0.1272,          1.2508,          0.3036,          1.1557,          0.1154,          0.7841,          2.2374,          3.2321,          0.5662
         233,        1.933333,          1.3585,          0.0847,          0.1315,          0.6958,          0.9372,          0.2270,          0.9171,          0.1268,          1.2507,          0.3039,          1.1555,          0.1153,          0.7842,          2.2374,          3.2320,          0.6585
         234,        1.941667,          1.3515,          0.0856,          0.1315,          0.6959,          0.9362,          0.2269,          0.9171,          0.1273,          1.2512,          0.3035,          1.1556,          0.1153,          0.7842,          2.2373,          3.2322,          0.5908
         235,        1.950000,          1.3518,          0.0856,          0.1321,          0.6955,          0.9364,          0.2270,          0.9175,          0.1269,          1.2508,          0.3038,          1.1556,          0.1154,          0.7841,          2.2375,          3.2320,          0.5857
         236,        1.958333,          1.3572,          0.0877,          0.1315,          0.6966,          0.9358,          0.2268,          0.9177,          0.1272,          1.2510,          0.3035,          1.1556,          0.1152,          0.7843,          2.2373,          3.2322,          0.5563
         237,        1.966667,          1.3668,          0.0861,          0.1314,          0.6959,          0.9366,          0.2273,          0.9173,          0.1272,          1.2509,          0.3035,          1.1557,          0.1154,          0.7841,          2.2374,          3.2322,          0.5509
         238,        1.975000,          1.3597,          0.0874,          0.1312,          0.6959,          0.9371,          0.2270,          0.9178,          0.1269,          1.2507,          0.3037,          1.1556,          0.1153,          0.7843,          2.2374,          3.2321,          0.6587
         239,        1.983333,          1.3501,          0.0929,          0.1312,          0.6958,          0.9364,          0.2271,          0.9177,          0.1273,          1.2512,          0.3034,          1.1556,          0.1153,          0.7842,          2.2373,          3.2322,          0.5898
         240,        1.991667,          1.3501,          0.0963,          0.1320,          0.6953,          0.9365,          0.2270,          0.9181,          0.1269,          1.2508,          0.3037,          1.1556,          0.1153,          0.7841,          2.2375,          3.2320,          0.5963
         241,        2.000000,          1.3584,          0.0952,          0.1313,          0.6966,          0.9358,          0.2268,          0.9183,          0.1272,          1.2511,          0.3034,          1.1556,          0.1152,          0.7842,          2.2373,          3.2322,          0.5511
         242,        2.008333,          1.3649,          0.0832,          0.1313,          0.6958,          0.9365,          0.2273,          0.9178,          0.1272,          1.2508,          0.3034,          1.1557,          0.1153,          0.7841,          2.2374,          3.2321,          0.5485
         243,        2.016667,          1.3615,          0.0842,          0.1309,          0.6960,          0.9370,          0.2270,          0.9183,          0.1269,          1.2507,          0.3036,          1.1557,          0.1152,          0.7842,          2.2374,          3.2321,          0.6520
         244,        2.025000,          1.3535,          0.0862,          0.1308,          0.6958,          0.9366,          0.2271,          0.9181,          0.1273,          1.2512,          0.3033,          1.1558,          0.1153,          0.7842,          2.2373,          3.2322,          0.5967
         245,        2.033333,          1.3503,          0.0840,          0.1318,          0.6953,          0.9366,          0.2270,          0.9186,          0.1268,          1.2508,          0.3037,          1.1558,          0.1154,          0.7841,          2.2375,          3.2321,          0.6024
         246,        2.041667,          1.3586,          0.0854,          0.1311,          0.6965,          0.9357,          0.2268,          0.9187,          0.1272,          1.2511,          0.3033,          1.1557,          0.1152,          0.7843,          2.2373,          3.2322,          0.5542
         247,        2.050000,          1.3634,          0.0940,          0.1312,          0.6958,          0.9364,          0.2272,          0.9183,          0.1271,          1.2508,          0.3034,          1.1558,          0.1154,          0.7841,          2.2374,          3.2321,          0.5442
         248,        2.058333,          1.3665,          0.0826,          0.1308,          0.6961,          0.9369,          0.2270,          0.9187,          0.1269,          1.2507,          0.3035,          1.1557,          0.1152,          0.7842,          2.2374,          3.2322,          0.6324
         249,        2.066667,          1.3578,          0.0824,          0.1306,          0.6957,          0.9367,          0.2272,          0.9184,          0.1273,          1.2511,          0.3032,          1.1558,          0.1153,          0.7842,          2.2373,          3.2322,          0.5991
         250,        2.075000,          1.3500,          0.0912,          0.1316,          0.6953,          0.9367,          0.2270,          0.9190,          0.1268,          1.2507,          0.3036,          1.1557,          0.1153,          0.7842,          2.2375,          3.2320,          0.6180
         251,        2.083333,          1.3555,          0.0856,          0.1309,          0.6963,          0.9356,          0.2267,          0.9190,          0.1272,          1.2511,          0.3032,          1.1557,          0.1152,          0.7842,          2.2373,          3.2321,          0.5625
         252,        2.091667,          1.3643,          0.0828,          0.1310,          0.6957,          0.9364,          0.2272,          0.9187,          0.1271,          1.2508,          0.3033,          1.1558,          0.1153,          0.7841,          2.2374,          3.2321,          0.5348
         253,        2.100000,          1.3689,          0.0984,          0.1306,          0.6962,          0.9368,          0.2269,          0.9191,          0.1269,          1.2508,          0.3034,          1.1557,          0.1152,          0.7842,          2.2374,          3.2321,          0.6213
         254,        2.108333,          1.3585,          0.0871,          0.1303,          0.6957,          0.9367,          0.2272,          0.9186,          0.1273,          1.2511,          0.3031,          1.1558,          0.1152,          0.7842,          2.2373,          3.2323,          0.5983
         255,        2.116667,          1.3499,          0.0956,          0.1314,          0.6952,          0.9368,          0.2269,          0.9192,          0.1268,          1.2507,          0.3036,          1.1557,          0.1153,          0.7841,          2.2374,          3.2321,          0.6407
         256,        2.125000,          1.3541,          0.0959,          0.1309,          0.6962,          0.9356,          0.2267,          0.9193,          0.1272,          1.2512,          0.3032,          1.1557,          0.1151,          0.7843,          2.2372,          3.2322,          0.5668
         257,        2.133333,          1.3646,          0.0812,          0.1310,          0.6957,          0.9363,          0.2272,          0.9191,          0.1271,          1.2509,          0.3033,          1.1558,          0.1153,          0.7841,          2.2375,          3.2321,          0.5351
         258,        2.141667,          1.3665,          0.0912,          0.1306,          0.6962,          0.9367,          0.2269,          0.9192,          0.1270,          1.2508,          0.3033,          1.1557,          0.1151,          0.7843,          2.2374,          3.2321,          0.6115
         259,        2.150000,          1.3608,          0.0887,          0.1302,          0.6957,          0.9368,          0.2273,          0.9188,          0.1272,          1.2510,          0.3032,          1.1558,          0.1152,          0.7842,          2.2373,          3.2322,          0.5993
         260,        2.158333,          1.3530,          0.0849,          0.1311,          0.6952,          0.9370,          0.2269,          0.9195,          0.1268,          1.2508,          0.3036,          1.1557,          0.1153,          0.7842,          2.2375,          3.2320,          0.6508
         261,        2.166667,          1.3546,          0.0836,          0.1308,          0.6962,          0.9358,          0.2268,          0.9195,          0.1273,          1.2512,          0.3032,          1.1557,          0.1152,          0.7843,          2.2373,          3.2322,          0.5667
         262,        2.175000,          1.3598,          0.0907,          0.1310,          0.6956,          0.9362,          0.2271,          0.9194,          0.1270,          1.2508,          0.3033,          1.1558,          0.1153,          0.7841,          2.2375,          3.2322,          0.5452
         263,        2.183333,          1.3655,          0.0861,          0.1306,          0.6963,          0.9364,          0.2269,          0.9195,          0.1270,          1.2508,          0.3032,          1.1557,          0.1152,          0.7842,          2.2373,          3.2322,          0.5907
         264,        2.191667,          1.3646,          0.0900,          0.1302,          0.6957,          0.9368,          0.2273,          0.9190,          0.1272,          1.2510,          0.3031,          1.1558,          0.1152,          0.7842,          2.2373,          3.2322,          0.5892
         265,        2.200000,          1.3538,          0.0947,          0.1307,          0.6952,          0.9371,          0.2270,          0.9196,          0.1268,          1.2507,          0.3035,          1.1557,          0.1152,          0.7842,          2.2374,          3.2320,          0.6564
         266,        2.208333,          1.3528,          0.0878,          0.1307,          0.6959,          0.9359,          0.2268,          0.9196,          0.1272,          1.2512,          0.3031,          1.1558,          0.1151,          0.7843,          2.2373,          3.2322,          0.5709
         267,        2.216667,          1.3544,          0.0935,          0.1309,          0.6955,          0.9362,          0.2271,          0.9196,          0.1270,          1.2508,          0.3033,          1.1558,          0.1153,          0.7841,          2.2375,          3.2321,          0.5518
         268,        2.225000,          1.3660,          0.0928,          0.1305,          0.6963,          0.9362,          0.2269,          0.9197,          0.1270,          1.2509,          0.3032,          1.1557,          0.1151,          0.7843,          2.2374,          3.2322,          0.5776
         269,        2.233333,          1.3643,          0.0845,          0.1302,          0.6957,          0.9367,          0.2273,          0.9191,          0.1272,          1.2509,          0.3031,          1.1558,          0.1153,          0.7842,          2.2373,          3.2321,          0.5787
         270,        2.241667,          1.3527,          0.0784,          0.1306,          0.6953,          0.9371,          0.2270,          0.9197,          0.1268,          1.2508,          0.3035,          1.1557,          0.1153,          0.7842,          2.2375,          3.2321,          0.6655
         271,        2.250000,          1.3516,          0.0924,          0.1306,          0.6959,          0.9360,          0.2268,          0.9197,          0.1273,          1.2513,          0.3031,          1.1558,          0.1152,          0.7843,          2.2372,          3.2322,          0.5853
         272,        2.258333,          1.3537,          0.0951,          0.1310,          0.6955,          0.9363,          0.2270,          0.9198,          0.1269,          1.2508,          0.3033,          1.1558,          0.1153,          0.7841,          2.2375,          3.2321,          0.5558
         273,        2.266667,          1.3635,          0.0892,          0.1305,          0.6963,          0.9361,          0.2268,          0.9198,          0.1270,          1.2509,          0.3032,          1.1558,          0.1151,          0.7843,          2.2373,          3.2321,          0.5751
         274,        2.275000,          1.3633,          0.0854,          0.1302,          0.6957,          0.9367,          0.2273,          0.9193,          0.1272,          1.2509,          0.3031,          1.1559,          0.1152,          0.7842,          2.2374,          3.2322,          0.5765
         275,        2.283333,          1.3551,          0.0765,          0.1305,          0.6954,          0.9372,          0.2270,          0.9198,          0.1268,          1.2508,          0.3034,          1.1557,          0.1153,          0.7842,          2.2374,          3.2321,          0.6636
         276,        2.291667,          1.3520,          0.0841,          0.1304,          0.6958,          0.9361,          0.2269,          0.9197,          0.1272,          1.2512,          0.3031,          1.1558,          0.1152,          0.7842,          2.2373,          3.2322,          0.5936
         277,        2.300000,          1.3537,          0.0908,          0.1310,          0.6953,          0.9364,          0.2270,          0.9199,          0.1269,          1.2508,          0.3034,          1.1558,          0.1153,          0.7841,          2.2375,          3.2321,          0.5693
         278,        2.308333,          1.3586,          0.0933,          0.1305,          0.6964,          0.9360,          0.2268,          0.9199,          0.1271,          1.2509,          0.3031,          1.1557,          0.1151,          0.7843,          2.2373,          3.2322,          0.5661
         279,        2.316667,          1.3656,          0.0862,          0.1303,          0.6957,          0.9366,          0.2273,          0.9194,          0.1271,          1.2509,          0.3031,          1.1558,          0.1153,          0.7842,          2.2374,          3.2322,          0.5631
         280,        2.325000,          1.3587,          0.0915,          0.1302,          0.6955,          0.9371,          0.2270,          0.9198,          0.1268,          1.2507,          0.3034,          1.1557,          0.1152,          0.7842,          2.2374,          3.2321,          0.6582
         281,        2.333333,          1.3511,          0.0926,          0.1303,          0.6957,          0.9363,          0.2270,          0.9197,          0.1273,          1.2512,          0.3030,          1.1558,          0.1152,          0.7842,          2.2373,          3.2322,          0.5898
         282,        2.341667,          1.3510,          0.0813,          0.1311,          0.6953,          0.9364,          0.2270,          0.9200,          0.1269,          1.2508,          0.3034,          1.1558,          0.1153,          0.7841,          2.2375,          3.2321,          0.5881
         283,        2.350000,          1.3570,          0.0920,          0.1305,          0.6963,          0.9359,          0.2268,          0.9200,          0.1271,          1.2510,          0.3031,          1.1558,          0.1151,          0.7843,          2.2373,          3.2322,          0.5549
         284,        2.358333,          1.3667,          0.0833,          0.1304,          0.6958,          0.9365,          0.2273,          0.9195,          0.1271,          1.2509,          0.3031,          1.1559,          0.1153,          0.7841,          2.2374,          3.2322,          0.5505
