"OutphaseC4_014 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_014.tcf]","Time (h)","V 2 [OutphaseC4_014]","V 3 [OutphaseC4_014]","V 4 [OutphaseC4_014]","V 5 [OutphaseC4_014]","V 6 [OutphaseC4_014]","V 7 [OutphaseC4_014]","V 8 [OutphaseC4_014]","V 9 [OutphaseC4_014]","V 10 [OutphaseC4_014]","V 11 [OutphaseC4_014]","V 12 [OutphaseC4_014]","V 13 [OutphaseC4_014]","V 14 [OutphaseC4_014]","V 15 [OutphaseC4_014]","V 16 [OutphaseC4_014]","V  1 [OutphaseC4_014]"
          11,        0.083333,          1.5504,          0.8603,          1.6631,          0.9074,          0.6917,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.6560
          12,        0.091667,          1.5427,          0.8796,          1.5473,          0.9774,          0.7723,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.6224
          13,        0.100000,          1.5526,          0.9770,          1.4741,          1.0103,          0.8505,          0.0000,          0.7069,          0.2946,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.6491
          14,        0.108333,          1.5500,          0.9407,          1.4056,          1.0224,          0.9186,          0.0000,          1.0610,          0.2018,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.6441
          15,        0.116667,          1.5435,          0.9966,          1.3679,          1.0193,          0.9655,          0.0658,          0.7582,          0.2349,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.6319
          16,        0.125000,          1.5608,          0.9832,          1.3364,          1.0093,          1.0007,          0.1486,          0.0882,          0.2193,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.6633
          17,        0.133333,          1.5425,          0.9980,          1.3240,          1.0052,          1.0297,          0.2740,          0.2242,          0.2124,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.6162
          18,        0.141667,          1.5613,          1.0057,          1.3126,          1.0076,          1.0530,          0.3737,          0.2430,          0.2156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.6717
          19,        0.150000,          1.5434,          0.9938,          1.3075,          1.0132,          1.0782,          0.5371,          0.2361,          0.2324,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.6256
          20,        0.158333,          1.5599,          1.0076,          1.3022,          1.0150,          1.0938,          0.7094,          0.2166,          0.2564,          0.5494,          0.0000,          0.3523,          0.0000,          0.0000,          0.0000,          0.0003,          0.6542
          21,        0.166667,          1.5545,          0.9910,          1.2943,          1.0131,          1.1093,          0.8414,          0.1871,          0.2820,          0.7819,          0.1073,          0.1681,          0.2618,          0.0000,          0.0000,          0.0000,          0.6470
          22,        0.175000,          1.5537,          0.9472,          1.2930,          1.0075,          1.1142,          0.9251,          0.1644,          0.3074,          0.9366,          0.9025,          0.0843,          0.2038,          0.2294,          0.0000,          0.0001,          0.6358
          23,        0.183333,          1.5573,          0.8565,          1.2811,          1.0054,          1.1216,          0.9980,          0.1435,          0.3363,          1.0616,          1.2806,          0.1487,          0.2660,          0.3343,          0.0000,          0.0002,          0.6834
          24,        0.191667,          1.5500,          0.7973,          1.2814,          0.9964,          1.1254,          1.0398,          0.1287,          0.3747,          1.1442,          1.5363,          0.2287,          0.2306,          0.3158,          0.0000,          0.0001,          0.6399
          25,        0.200000,          1.5575,          0.6735,          1.2703,          0.9890,          1.1282,          1.0858,          0.1127,          0.3973,          1.2190,          1.7040,          0.2719,          0.2308,          0.3215,          0.0000,          0.0001,          0.6871
          26,        0.208333,          1.5510,          0.6489,          1.2655,          0.9866,          1.1299,          1.1041,          0.0957,          0.3992,          1.2820,          1.8461,          0.2751,          0.2482,          0.3479,          0.0102,          0.0000,          0.6405
          27,        0.216667,          1.5608,          0.5518,          1.2631,          0.9745,          1.1344,          1.1388,          0.0770,          0.3933,          1.3186,          1.9601,          0.2617,          0.2642,          0.3859,          1.0427,          0.0001,          0.6498
          28,        0.225000,          1.5527,          0.5553,          1.2593,          0.9719,          1.1345,          1.1508,          0.0595,          0.3951,          1.3478,          2.0538,          0.2309,          0.2970,          0.4543,          1.3505,          0.3050,          0.7107
          29,        0.233333,          1.5482,          0.5400,          1.2567,          0.9789,          1.1359,          1.1657,          0.0450,          0.4057,          1.3719,          2.1356,          0.1943,          0.3395,          0.5430,          1.5814,          1.0591,          0.6876
          30,        0.241667,          1.5505,          0.4455,          1.2536,          0.9691,          1.1443,          1.1776,          0.0334,          0.4212,          1.3973,          2.1998,          0.1636,          0.3781,          0.6301,          1.7592,          1.5664,          0.7112
          31,        0.250000,          1.5554,          0.5160,          1.2566,          0.9649,          1.1387,          1.1816,          0.0330,          0.4353,          1.4182,          2.2537,          0.1295,          0.4072,          0.7088,          1.8953,          2.1886,          0.6579
          32,        0.258333,          1.5642,          0.4147,          1.2533,          0.9713,          1.1401,          1.1925,          0.0374,          0.4534,          1.4343,          2.2228,          0.1054,          0.4428,          0.7737,          2.0075,          2.7121,          0.6558
          33,        0.266667,          1.5577,          0.4753,          1.2532,          0.9670,          1.1431,          1.1909,          0.0443,          0.4688,          1.4494,          1.7710,          0.0858,          0.4799,          0.8244,          2.0944,          2.8832,          0.7682
          34,        0.275000,          1.5522,          0.4573,          1.2533,          0.9654,          1.1441,          1.2000,          0.0490,          0.4793,          1.4600,          1.3748,          0.0747,          0.5105,          0.8672,          2.1665,          3.0308,          0.7231
          35,        0.283333,          1.5487,          0.3882,          1.2549,          0.9634,          1.1420,          1.2032,          0.0525,          0.4909,          1.4684,          1.1298,          0.0776,          0.5226,          0.8995,          2.2263,          3.1468,          0.7095
          36,        0.291667,          1.5607,          0.4749,          1.2566,          0.9642,          1.1431,          1.2053,          0.0527,          0.4912,          1.4762,          0.9829,          0.0830,          0.5117,          0.9271,          2.2751,          3.2412,          0.6725
          37,        0.300000,          1.5596,          0.3872,          1.2553,          0.9663,          1.1436,          1.2151,          0.0541,          0.4894,          1.4802,          0.8955,          0.0884,          0.5069,          0.9493,          2.3170,          3.3197,          0.6869
          38,        0.308333,          1.5562,          0.4483,          1.2563,          0.9595,          1.1437,          1.2144,          0.0542,          0.4868,          1.4837,          0.8449,          0.0916,          0.5145,          0.9663,          2.3484,          3.3850,          0.7996
          39,        0.316667,          1.5521,          0.4460,          1.2555,          0.9582,          1.1429,          1.2178,          0.0554,          0.4787,          1.4888,          0.8134,          0.0965,          0.5239,          0.9805,          2.3744,          3.4390,          0.7262
          40,        0.325000,          1.5513,          0.3611,          1.2563,          0.9570,          1.1428,          1.2202,          0.0578,          0.4792,          1.4896,          0.7917,          0.0996,          0.5394,          0.9903,          2.3956,          3.4840,          0.6660
          41,        0.333333,          1.5618,          0.4695,          1.2579,          0.9545,          1.1436,          1.2225,          0.0598,          0.4826,          1.4943,          0.7787,          0.0989,          0.5607,          0.9985,          2.4140,          3.5211,          0.7001
          42,        0.341667,          1.5629,          0.3954,          1.2565,          0.9539,          1.1431,          1.2214,          0.0617,          0.4861,          1.4980,          0.7689,          0.1001,          0.5775,          1.0042,          2.4296,          3.5514,          0.7194
          43,        0.350000,          1.5528,          0.4223,          1.2577,          0.9482,          1.1426,          1.2198,          0.0625,          0.4916,          1.5000,          0.7623,          0.0982,          0.5925,          1.0078,          2.4413,          3.5765,          0.7986
          44,        0.358333,          1.5525,          0.4502,          1.2580,          0.9469,          1.1436,          1.2225,          0.0623,          0.4932,          1.5026,          0.7578,          0.0970,          0.6024,          1.0096,          2.4533,          3.5967,          0.6863
          45,        0.366667,          1.5579,          0.3477,          1.2590,          0.9468,          1.1433,          1.2252,          0.0627,          0.4894,          1.5034,          0.7554,          0.0957,          0.6072,          1.0135,          2.4614,          3.6137,          0.6511
          46,        0.375000,          1.5667,          0.4659,          1.2624,          0.9429,          1.1431,          1.2251,          0.0632,          0.4897,          1.5024,          0.7539,          0.0950,          0.6072,          1.0167,          2.4693,          3.6276,          0.7443
          47,        0.383333,          1.5595,          0.4059,          1.2610,          0.9433,          1.1430,          1.2228,          0.0634,          0.4902,          1.5043,          0.7524,          0.0961,          0.6052,          1.0187,          2.4756,          3.6392,          0.7392
          48,        0.391667,          1.5497,          0.3968,          1.2631,          0.9391,          1.1431,          1.2222,          0.0634,          0.4884,          1.5055,          0.7522,          0.0951,          0.6078,          1.0201,          2.4811,          3.6487,          0.7644
          49,        0.400000,          1.5548,          0.4531,          1.2647,          0.9372,          1.1440,          1.2257,          0.0631,          0.4888,          1.5056,          0.7520,          0.0934,          0.6090,          1.0216,          2.4852,          3.6565,          0.6759
          50,        0.408333,          1.5649,          0.3495,          1.2657,          0.9367,          1.1428,          1.2268,          0.0629,          0.4897,          1.5063,          0.7514,          0.0960,          0.6038,          1.0229,          2.4882,          3.6631,          0.6544
          51,        0.416667,          1.5603,          0.4583,          1.2692,          0.9310,          1.1420,          1.2251,          0.0634,          0.4875,          1.5068,          0.7508,          0.0964,          0.6028,          1.0241,          2.4911,          3.6687,          0.7824
          52,        0.425000,          1.5548,          0.4188,          1.2678,          0.9303,          1.1424,          1.2229,          0.0641,          0.4857,          1.5065,          0.7506,          0.0954,          0.6095,          1.0237,          2.4943,          3.6731,          0.7362
          53,        0.433333,          1.5480,          0.3697,          1.2699,          0.9261,          1.1427,          1.2242,          0.0644,          0.4859,          1.5068,          0.7504,          0.0953,          0.6108,          1.0247,          2.4955,          3.6769,          0.7262
          54,        0.441667,          1.5602,          0.4554,          1.2729,          0.9225,          1.1430,          1.2275,          0.0649,          0.4871,          1.5076,          0.7501,          0.0963,          0.6092,          1.0251,          2.4970,          3.6800,          0.6704
          55,        0.450000,          1.5596,          0.3633,          1.2736,          0.9216,          1.1418,          1.2266,          0.0655,          0.4881,          1.5078,          0.7498,          0.0960,          0.6115,          1.0252,          2.4990,          3.6828,          0.6796
          56,        0.458333,          1.5573,          0.4448,          1.2776,          0.9151,          1.1412,          1.2239,          0.0661,          0.4883,          1.5078,          0.7484,          0.0955,          0.6138,          1.0258,          2.4999,          3.6851,          0.8002
          57,        0.466667,          1.5522,          0.4320,          1.2770,          0.9134,          1.1422,          1.2234,          0.0663,          0.4882,          1.5080,          0.7485,          0.0959,          0.6149,          1.0261,          2.5006,          3.6868,          0.7308
          58,        0.475000,          1.5511,          0.3538,          1.2795,          0.9101,          1.1422,          1.2261,          0.0660,          0.4879,          1.5080,          0.7488,          0.0942,          0.6181,          1.0264,          2.5019,          3.6885,          0.6775
          59,        0.483333,          1.5618,          0.4617,          1.2840,          0.9047,          1.1424,          1.2280,          0.0663,          0.4874,          1.5080,          0.7484,          0.0964,          0.6164,          1.0267,          2.5026,          3.6896,          0.6935
          60,        0.491667,          1.5654,          0.3827,          1.2842,          0.9032,          1.1412,          1.2257,          0.0667,          0.4866,          1.5077,          0.7483,          0.0953,          0.6226,          1.0268,          2.5031,          3.6906,          0.7114
          61,        0.500000,          1.5539,          0.4237,          1.2885,          0.8958,          1.1408,          1.2231,          0.0673,          0.4852,          1.5077,          0.7485,          0.0935,          0.6288,          1.0274,          2.5040,          3.6914,          0.8001
          62,        0.508333,          1.5520,          0.4428,          1.2893,          0.8927,          1.1421,          1.2244,          0.0677,          0.4847,          1.5080,          0.7488,          0.0938,          0.6273,          1.0280,          2.5036,          3.6921,          0.6925
          63,        0.516667,          1.5556,          0.3449,          1.2923,          0.8892,          1.1416,          1.2273,          0.0679,          0.4856,          1.5080,          0.7492,          0.0935,          0.6268,          1.0280,          2.5043,          3.6927,          0.6553
          64,        0.525000,          1.5681,          0.4603,          1.2976,          0.8819,          1.1412,          1.2274,          0.0685,          0.4859,          1.5083,          0.7491,          0.0927,          0.6285,          1.0280,          2.5050,          3.6933,          0.7352
          65,        0.533333,          1.5596,          0.3992,          1.2975,          0.8792,          1.1405,          1.2245,          0.0689,          0.4855,          1.5082,          0.7491,          0.0921,          0.6295,          1.0281,          2.5050,          3.6937,          0.7350
          66,        0.541667,          1.5508,          0.3996,          1.3023,          0.8711,          1.1405,          1.2231,          0.0691,          0.4848,          1.5080,          0.7495,          0.0914,          0.6301,          1.0282,          2.5050,          3.6942,          0.7719
          67,        0.550000,          1.5537,          0.4482,          1.3051,          0.8663,          1.1415,          1.2259,          0.0691,          0.4838,          1.5082,          0.7497,          0.0911,          0.6310,          1.0282,          2.5052,          3.6944,          0.6821
          68,        0.558333,          1.5635,          0.3438,          1.3084,          0.8622,          1.1406,          1.2275,          0.0693,          0.4832,          1.5080,          0.7499,          0.0904,          0.6328,          1.0282,          2.5054,          3.6946,          0.6500
          69,        0.566667,          1.5589,          0.4571,          1.3146,          0.8529,          1.1400,          1.2261,          0.0700,          0.4822,          1.5077,          0.7498,          0.0898,          0.6345,          1.0283,          2.5054,          3.6949,          0.7740
          70,        0.575000,          1.5555,          0.4115,          1.3151,          0.8486,          1.1401,          1.2235,          0.0703,          0.4813,          1.5077,          0.7499,          0.0892,          0.6363,          1.0283,          2.5055,          3.6949,          0.7373
          71,        0.583333,          1.5483,          0.3745,          1.3203,          0.8402,          1.1405,          1.2241,          0.0704,          0.4805,          1.5079,          0.7503,          0.0885,          0.6381,          1.0284,          2.5055,          3.6951,          0.7314
          72,        0.591667,          1.5600,          0.4517,          1.3253,          0.8329,          1.1410,          1.2272,          0.0707,          0.4796,          1.5080,          0.7506,          0.0878,          0.6400,          1.0283,          2.5055,          3.6952,          0.6682
          73,        0.600000,          1.5599,          0.3566,          1.3288,          0.8274,          1.1399,          1.2271,          0.0712,          0.4789,          1.5077,          0.7507,          0.0870,          0.6422,          1.0283,          2.5056,          3.6953,          0.6721
          74,        0.608333,          1.5594,          0.4444,          1.3359,          0.8163,          1.1392,          1.2245,          0.0720,          0.4780,          1.5076,          0.7506,          0.0862,          0.6442,          1.0284,          2.5056,          3.6954,          0.7963
          75,        0.616667,          1.5520,          0.4255,          1.3376,          0.8097,          1.1397,          1.2232,          0.0723,          0.4771,          1.5077,          0.7509,          0.0854,          0.6464,          1.0283,          2.5056,          3.6954,          0.7334
          76,        0.625000,          1.5501,          0.3497,          1.3435,          0.8008,          1.1396,          1.2252,          0.0725,          0.4762,          1.5077,          0.7515,          0.0845,          0.6487,          1.0283,          2.5056,          3.6955,          0.6933
          77,        0.633333,          1.5619,          0.4569,          1.3505,          0.7904,          1.1396,          1.2277,          0.0730,          0.4751,          1.5077,          0.7517,          0.0837,          0.6510,          1.0283,          2.5056,          3.6955,          0.6873
          78,        0.641667,          1.5670,          0.3740,          1.3543,          0.7830,          1.1384,          1.2262,          0.0737,          0.4741,          1.5073,          0.7518,          0.0828,          0.6534,          1.0282,          2.5056,          3.6956,          0.7042
          79,        0.650000,          1.5550,          0.4259,          1.3622,          0.7699,          1.1377,          1.2234,          0.0745,          0.4729,          1.5072,          0.7519,          0.0818,          0.6560,          1.0282,          2.5056,          3.6955,          0.8005
          80,        0.658333,          1.5518,          0.4365,          1.3659,          0.7607,          1.1386,          1.2234,          0.0748,          0.4716,          1.5074,          0.7524,          0.0809,          0.6589,          1.0282,          2.5056,          3.6956,          0.7037
          81,        0.666667,          1.5534,          0.3410,          1.3728,          0.7507,          1.1382,          1.2263,          0.0751,          0.4705,          1.5074,          0.7529,          0.0800,          0.6618,          1.0281,          2.5055,          3.6956,          0.6581
          82,        0.675000,          1.5672,          0.4550,          1.3816,          0.7373,          1.1379,          1.2275,          0.0760,          0.4691,          1.5072,          0.7530,          0.0790,          0.6648,          1.0280,          2.5055,          3.6957,          0.7247
          83,        0.683333,          1.5594,          0.3915,          1.3858,          0.7277,          1.1371,          1.2248,          0.0769,          0.4677,          1.5069,          0.7532,          0.0780,          0.6680,          1.0279,          2.5055,          3.6956,          0.7320
          84,        0.691667,          1.5518,          0.4003,          1.3948,          0.7128,          1.1369,          1.2225,          0.0776,          0.4662,          1.5070,          0.7536,          0.0770,          0.6714,          1.0278,          2.5054,          3.6956,          0.7802
          85,        0.700000,          1.5530,          0.4426,          1.4012,          0.7009,          1.1379,          1.2243,          0.0781,          0.4647,          1.5071,          0.7541,          0.0761,          0.6749,          1.0276,          2.5054,          3.6956,          0.6854
          86,        0.708333,          1.5623,          0.3365,          1.4092,          0.6893,          1.1374,          1.2268,          0.0787,          0.4632,          1.5069,          0.7547,          0.0751,          0.6786,          1.0274,          2.5053,          3.6956,          0.6470
          87,        0.716667,          1.5593,          0.4532,          1.4202,          0.6731,          1.1369,          1.2266,          0.0799,          0.4615,          1.5067,          0.7548,          0.0742,          0.6823,          1.0273,          2.5053,          3.6956,          0.7649
          88,        0.725000,          1.5565,          0.4015,          1.4254,          0.6610,          1.1366,          1.2235,          0.0808,          0.4598,          1.5065,          0.7552,          0.0732,          0.6864,          1.0271,          2.5052,          3.6956,          0.7411
          89,        0.733333,          1.5486,          0.3763,          1.4358,          0.6452,          1.1363,          1.2227,          0.0816,          0.4580,          1.5065,          0.7557,          0.0723,          0.6905,          1.0269,          2.5051,          3.6956,          0.7401
          90,        0.741667,          1.5595,          0.4454,          1.4451,          0.6304,          1.1367,          1.2255,          0.0824,          0.4560,          1.5066,          0.7563,          0.0715,          0.6950,          1.0266,          2.5052,          3.6956,          0.6670
          91,        0.750000,          1.5618,          0.3449,          1.4542,          0.6169,          1.1358,          1.2267,          0.0834,          0.4542,          1.5064,          0.7568,          0.0707,          0.6996,          1.0263,          2.5051,          3.6956,          0.6662
          92,        0.758333,          1.5614,          0.4402,          1.4665,          0.5989,          1.1350,          1.2252,          0.0849,          0.4520,          1.5061,          0.7571,          0.0700,          0.7044,          1.0260,          2.5050,          3.6956,          0.7929
          93,        0.766667,          1.5525,          0.4143,          1.4732,          0.5849,          1.1355,          1.2226,          0.0860,          0.4499,          1.5060,          0.7576,          0.0693,          0.7095,          1.0252,          2.5050,          3.6956,          0.7358
          94,        0.775000,          1.5489,          0.3497,          1.4844,          0.5684,          1.1357,          1.2231,          0.0870,          0.4475,          1.5059,          0.7584,          0.0688,          0.7149,          1.0245,          2.5049,          3.6955,          0.7089
          95,        0.783333,          1.5616,          0.4476,          1.4959,          0.5516,          1.1361,          1.2262,          0.0881,          0.4452,          1.5059,          0.7590,          0.0684,          0.7206,          1.0236,          2.5049,          3.6955,          0.6816
          96,        0.791667,          1.5660,          0.3597,          1.5050,          0.5369,          1.1355,          1.2264,          0.0896,          0.4427,          1.5056,          0.7596,          0.0681,          0.7266,          1.0231,          2.5048,          3.6955,          0.6982
          97,        0.800000,          1.5556,          0.4229,          1.5180,          0.5180,          1.1348,          1.2237,          0.0913,          0.4401,          1.5053,          0.7601,          0.0679,          0.7329,          1.0231,          2.5048,          3.6955,          0.8018
          98,        0.808333,          1.5523,          0.4247,          1.5259,          0.5027,          1.1352,          1.2219,          0.0927,          0.4374,          1.5053,          0.7608,          0.0680,          0.7393,          1.0231,          2.5047,          3.6955,          0.7162
          99,        0.816667,          1.5521,          0.3284,          1.5375,          0.4871,          1.1351,          1.2238,          0.0941,          0.4347,          1.5052,          0.7617,          0.0683,          0.7462,          1.0233,          2.5046,          3.6955,          0.6604
         100,        0.825000,          1.5649,          0.4461,          1.5502,          0.4696,          1.1359,          1.2267,          0.0957,          0.4318,          1.5051,          0.7624,          0.0687,          0.7534,          1.0233,          2.5046,          3.6955,          0.7139
         101,        0.833333,          1.5597,          0.3769,          1.5586,          0.4552,          1.1361,          1.2257,          0.0976,          0.4286,          1.5047,          0.7630,          0.0694,          0.7608,          1.0232,          2.5045,          3.6955,          0.7290
         102,        0.841667,          1.5521,          0.3969,          1.5716,          0.4376,          1.1358,          1.2226,          0.0996,          0.4254,          1.5043,          0.7638,          0.0703,          0.7686,          1.0232,          2.5044,          3.6954,          0.7897
         103,        0.850000,          1.5533,          0.4326,          1.5806,          0.4233,          1.1366,          1.2215,          0.1015,          0.4221,          1.5044,          0.7648,          0.0714,          0.7767,          1.0230,          2.5043,          3.6954,          0.6860
         104,        0.858333,          1.5606,          0.3212,          1.5926,          0.4095,          1.1365,          1.2245,          0.1035,          0.4187,          1.5042,          0.7658,          0.0728,          0.7852,          1.0228,          2.5042,          3.6954,          0.6467
         105,        0.866667,          1.5617,          0.4443,          1.6076,          0.3937,          1.1373,          1.2266,          0.1057,          0.4151,          1.5039,          0.7666,          0.0745,          0.7938,          1.0227,          2.5042,          3.6953,          0.7564
         106,        0.875000,          1.5578,          0.3855,          1.6167,          0.3813,          1.1382,          1.2251,          0.1083,          0.4113,          1.5036,          0.7674,          0.0764,          0.8028,          1.0225,          2.5041,          3.6953,          0.7428
         107,        0.883333,          1.5485,          0.3718,          1.6316,          0.3667,          1.1383,          1.2217,          0.1108,          0.4075,          1.5033,          0.7685,          0.0786,          0.8122,          1.0220,          2.5040,          3.6952,          0.7505
         108,        0.891667,          1.5581,          0.4344,          1.6422,          0.3548,          1.1395,          1.2220,          0.1133,          0.4034,          1.5032,          0.7696,          0.0811,          0.8221,          1.0212,          2.5038,          3.6952,          0.6684
         109,        0.900000,          1.5640,          0.3310,          1.6530,          0.3439,          1.1402,          1.2247,          0.1160,          0.3992,          1.5030,          0.7708,          0.0837,          0.8324,          1.0199,          2.5037,          3.6952,          0.6616
         110,        0.908333,          1.5622,          0.4315,          1.6654,          0.3311,          1.1411,          1.2265,          0.1189,          0.3948,          1.5026,          0.7719,          0.0866,          0.8432,          1.0193,          2.5036,          3.6952,          0.7900
         111,        0.916667,          1.5535,          0.3991,          1.6714,          0.3215,          1.1420,          1.2241,          0.1222,          0.3902,          1.5023,          0.7730,          0.0898,          0.8542,          1.0194,          2.5035,          3.6952,          0.7367
         112,        0.925000,          1.5479,          0.3459,          1.6814,          0.3110,          1.1423,          1.2214,          0.1254,          0.3856,          1.5020,          0.7742,          0.0932,          0.8653,          1.0196,          2.5035,          3.6951,          0.7195
         113,        0.933333,          1.5609,          0.4329,          1.6892,          0.3023,          1.1436,          1.2226,          0.1286,          0.3805,          1.5017,          0.7756,          0.0968,          0.8767,          1.0197,          2.5034,          3.6951,          0.6765
         114,        0.941667,          1.5633,          0.3428,          1.6960,          0.2945,          1.1451,          1.2252,          0.1323,          0.3750,          1.5015,          0.7769,          0.1006,          0.8883,          1.0197,          2.5033,          3.6951,          0.6919
         115,        0.950000,          1.5558,          0.4152,          1.7046,          0.2851,          1.1462,          1.2261,          0.1363,          0.3695,          1.5010,          0.7783,          0.1045,          0.9002,          1.0196,          2.5032,          3.6950,          0.8034
         116,        0.958333,          1.5525,          0.4116,          1.7077,          0.2785,          1.1474,          1.2231,          0.1405,          0.3641,          1.5004,          0.7796,          0.1088,          0.9122,          1.0195,          2.5031,          3.6950,          0.7255
         117,        0.966667,          1.5516,          0.3263,          1.7143,          0.2718,          1.1473,          1.2215,          0.1450,          0.3585,          1.5002,          0.7810,          0.1132,          0.9248,          1.0188,          2.5029,          3.6950,          0.6636
         118,        0.975000,          1.5628,          0.4358,          1.7202,          0.2654,          1.1485,          1.2235,          0.1495,          0.3526,          1.4998,          0.7826,          0.1177,          0.9380,          1.0177,          2.5028,          3.6949,          0.7048
         119,        0.983333,          1.5612,          0.3608,          1.7235,          0.2606,          1.1502,          1.2257,          0.1545,          0.3465,          1.4995,          0.7842,          0.1223,          0.9510,          1.0169,          2.5027,          3.6949,          0.7239
         120,        0.991667,          1.5525,          0.3915,          1.7291,          0.2537,          1.1511,          1.2254,          0.1597,          0.3403,          1.4989,          0.7856,          0.1271,          0.9638,          1.0171,          2.5027,          3.6949,          0.7968
         121,        1.000000,          1.5528,          0.4231,          1.7306,          0.2498,          1.1518,          1.2226,          0.1653,          0.3340,          1.4983,          0.7871,          0.1321,          0.9766,          1.0173,          2.5026,          3.6949,          0.6857
         122,        1.008333,          1.5591,          0.3127,          1.7350,          0.2458,          1.1520,          1.2219,          0.1710,          0.3276,          1.4980,          0.7888,          0.1370,          0.9891,          1.0174,          2.5026,          3.6948,          0.6490
         123,        1.016667,          1.5650,          0.4354,          1.7389,          0.2413,          1.1532,          1.2246,          0.1769,          0.3211,          1.4976,          0.7905,          0.1420,          1.0014,          1.0175,          2.5026,          3.6949,          0.7489
         124,        1.025000,          1.5590,          0.3729,          1.7396,          0.2385,          1.1549,          1.2260,          0.1832,          0.3144,          1.4972,          0.7922,          0.1471,          1.0143,          1.0174,          2.5024,          3.6949,          0.7413
         125,        1.033333,          1.5492,          0.3681,          1.7428,          0.2335,          1.1553,          1.2247,          0.1898,          0.3073,          1.4966,          0.7937,          0.1521,          1.0273,          1.0166,          2.5023,          3.6949,          0.7599
         126,        1.041667,          1.5560,          0.4238,          1.7434,          0.2314,          1.1554,          1.2224,          0.1968,          0.3000,          1.4958,          0.7954,          0.1572,          1.0401,          1.0156,          2.5022,          3.6948,          0.6725
