"OutphaseC4_014 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_014.tcf]","Time (h)","Q 2 [OutphaseC4_014]","Q 3 [OutphaseC4_014]","Q 4 [OutphaseC4_014]","Q 5 [OutphaseC4_014]","Q 6 [OutphaseC4_014]","Q 7 [OutphaseC4_014]","Q 1 [OutphaseC4_014]","Q  8 [OutphaseC4_014]"
          58,        0.475000,        -29.9216,        -30.0082,        -30.0035,        -29.9988,        -29.9649,        -29.8513,        -30.0635,        -29.8110
          59,        0.483333,        -29.9279,        -29.9626,        -30.0131,        -29.9954,        -29.9653,        -29.8754,        -30.1759,        -29.8423
          60,        0.491667,        -30.0507,        -29.9744,        -29.9992,        -29.9778,        -29.9704,        -29.8952,        -29.8544,        -29.8686
          61,        0.500000,        -30.0574,        -30.0208,        -29.9810,        -29.9864,        -29.9796,        -29.9158,        -29.6819,        -29.8918
          62,        0.508333,        -29.9769,        -30.0398,        -29.9963,        -30.0087,        -29.9830,        -29.9269,        -30.0319,        -29.9087
          63,        0.516667,        -29.8923,        -29.9957,        -30.0138,        -30.0038,        -29.9863,        -29.9422,        -30.4354,        -29.9255
          64,        0.525000,        -29.9586,        -29.9543,        -30.0072,        -29.9921,        -29.9845,        -29.9519,        -29.9922,        -29.9380
          65,        0.533333,        -30.0864,        -29.9977,        -29.9900,        -29.9857,        -29.9872,        -29.9567,        -29.8024,        -29.9488
          66,        0.541667,        -30.0727,        -30.0263,        -29.9838,        -29.9972,        -29.9952,        -29.9668,        -29.8272,        -29.9575
          67,        0.550000,        -29.9275,        -30.0177,        -30.0051,        -30.0158,        -29.9937,        -29.9706,        -30.4896,        -29.9638
          68,        0.558333,        -29.9111,        -29.9764,        -30.0158,        -29.9965,        -29.9928,        -29.9755,        -30.2653,        -29.9707
          69,        0.566667,        -30.0394,        -29.9707,        -29.9979,        -29.9862,        -29.9922,        -29.9827,        -29.5531,        -29.9756
          70,        0.575000,        -30.0986,        -30.0212,        -29.9844,        -29.9914,        -29.9946,        -29.9828,        -29.7584,        -29.9790
          71,        0.583333,        -29.9790,        -30.0222,        -29.9915,        -30.0064,        -30.0007,        -29.9869,        -30.1826,        -29.9831
          72,        0.591667,        -29.9069,        -29.9900,        -30.0122,        -30.0113,        -29.9967,        -29.9877,        -30.2192,        -29.9852
          73,        0.600000,        -29.9698,        -29.9647,        -30.0111,        -29.9914,        -29.9954,        -29.9912,        -30.0030,        -29.9880
          74,        0.608333,        -30.1013,        -29.9971,        -29.9878,        -29.9855,        -29.9960,        -29.9931,        -29.5861,        -29.9900
          75,        0.616667,        -30.0277,        -30.0407,        -29.9870,        -30.0016,        -29.9977,        -29.9918,        -30.1131,        -29.9908
          76,        0.625000,        -29.9199,        -30.0134,        -30.0015,        -30.0100,        -30.0015,        -29.9938,        -29.9423,        -29.9935
          77,        0.633333,        -29.9174,        -29.9633,        -30.0139,        -30.0038,        -29.9967,        -29.9959,        -30.2870,        -29.9933
          78,        0.641667,        -30.0358,        -29.9715,        -30.0014,        -29.9847,        -29.9956,        -29.9946,        -29.8005,        -29.9946
          79,        0.650000,        -30.0986,        -30.0211,        -29.9832,        -29.9902,        -29.9987,        -29.9974,        -29.7362,        -29.9955
          80,        0.658333,        -30.0012,        -30.0393,        -29.9923,        -30.0101,        -29.9999,        -29.9947,        -30.0247,        -29.9951
          81,        0.666667,        -29.8934,        -29.9971,        -30.0086,        -30.0088,        -30.0005,        -29.9973,        -30.5345,        -29.9963
          82,        0.675000,        -29.9631,        -29.9485,        -30.0088,        -29.9950,        -29.9952,        -29.9989,        -29.9945,        -29.9963
          83,        0.683333,        -30.0664,        -29.9945,        -29.9912,        -29.9840,        -29.9962,        -29.9957,        -29.8204,        -29.9967
          84,        0.691667,        -30.0826,        -30.0307,        -29.9830,        -29.9957,        -29.9995,        -29.9978,        -29.7131,        -29.9972
          85,        0.700000,        -29.9203,        -30.0193,        -29.9988,        -30.0118,        -29.9989,        -29.9965,        -30.4812,        -29.9964
          86,        0.708333,        -29.8929,        -29.9729,        -30.0098,        -29.9998,        -29.9979,        -29.9977,        -30.2204,        -29.9971
          87,        0.716667,        -30.0156,        -29.9602,        -29.9998,        -29.9880,        -29.9944,        -29.9984,        -29.6857,        -29.9969
          88,        0.725000,        -30.0815,        -30.0189,        -29.9860,        -29.9886,        -29.9971,        -29.9966,        -29.6865,        -29.9968
          89,        0.733333,        -29.9853,        -30.0247,        -29.9870,        -30.0019,        -29.9997,        -29.9967,        -30.1090,        -29.9970
          90,        0.741667,        -29.8983,        -29.9922,        -30.0044,        -30.0112,        -29.9980,        -29.9962,        -30.1616,        -29.9959
          91,        0.750000,        -29.9611,        -29.9558,        -30.0073,        -29.9901,        -29.9951,        -29.9952,        -30.1367,        -29.9964
          92,        0.758333,        -30.1016,        -29.9901,        -29.9918,        -29.9846,        -29.9939,        -29.9977,        -29.5530,        -29.9962
          93,        0.766667,        -30.0402,        -30.0299,        -29.9843,        -29.9950,        -29.9961,        -29.9953,        -30.1245,        -29.9955
          94,        0.775000,        -29.9321,        -30.0164,        -29.9922,        -30.0040,        -29.9986,        -29.9946,        -29.9504,        -29.9961
          95,        0.783333,        -29.8844,        -29.9603,        -30.0043,        -30.0011,        -29.9942,        -29.9950,        -30.3908,        -29.9949
          96,        0.791667,        -30.0362,        -29.9569,        -30.0004,        -29.9864,        -29.9928,        -29.9944,        -29.7490,        -29.9949
          97,        0.800000,        -30.1030,        -30.0161,        -29.9859,        -29.9848,        -29.9937,        -29.9928,        -29.7352,        -29.9946
          98,        0.808333,        -30.0099,        -30.0303,        -29.9843,        -29.9981,        -29.9958,        -29.9932,        -30.0363,        -29.9937
          99,        0.816667,        -29.8949,        -29.9997,        -29.9941,        -30.0011,        -29.9959,        -29.9926,        -30.5215,        -29.9940
         100,        0.825000,        -29.9579,        -29.9436,        -30.0013,        -29.9925,        -29.9920,        -29.9942,        -30.0186,        -29.9934
         101,        0.833333,        -30.0768,        -29.9731,        -29.9934,        -29.9821,        -29.9903,        -29.9929,        -29.8405,        -29.9927
         102,        0.841667,        -30.0722,        -30.0261,        -29.9846,        -29.9863,        -29.9916,        -29.9917,        -29.6182,        -29.9925
         103,        0.850000,        -29.9397,        -30.0172,        -29.9855,        -29.9977,        -29.9937,        -29.9896,        -30.3521,        -29.9919
         104,        0.858333,        -29.9090,        -29.9832,        -29.9940,        -29.9965,        -29.9921,        -29.9900,        -30.1809,        -29.9914
         105,        0.866667,        -30.0130,        -29.9376,        -29.9954,        -29.9861,        -29.9901,        -29.9900,        -29.8284,        -29.9908
         106,        0.875000,        -30.0841,        -29.9962,        -29.9902,        -29.9853,        -29.9891,        -29.9904,        -29.6834,        -29.9902
         107,        0.883333,        -30.0089,        -30.0283,        -29.9851,        -29.9883,        -29.9914,        -29.9888,        -30.0263,        -29.9898
         108,        0.891667,        -29.8981,        -30.0012,        -29.9865,        -29.9946,        -29.9918,        -29.9882,        -30.1910,        -29.9891
         109,        0.900000,        -29.9443,        -29.9527,        -29.9907,        -29.9918,        -29.9903,        -29.9872,        -30.2403,        -29.9879
         110,        0.908333,        -30.0648,        -29.9595,        -29.9927,        -29.9859,        -29.9881,        -29.9870,        -29.5220,        -29.9873
         111,        0.916667,        -30.0605,        -30.0173,        -29.9896,        -29.9864,        -29.9884,        -29.9873,        -30.0843,        -29.9871
         112,        0.925000,        -29.9424,        -30.0259,        -29.9880,        -29.9903,        -29.9883,        -29.9852,        -30.0284,        -29.9865
         113,        0.933333,        -29.9110,        -29.9785,        -29.9867,        -29.9883,        -29.9896,        -29.9859,        -30.4266,        -29.9862
         114,        0.941667,        -30.0125,        -29.9345,        -29.9876,        -29.9873,        -29.9885,        -29.9839,        -29.7429,        -29.9855
         115,        0.950000,        -30.1051,        -29.9907,        -29.9937,        -29.9914,        -29.9859,        -29.9841,        -29.6883,        -29.9848
         116,        0.958333,        -30.0072,        -30.0273,        -29.9924,        -29.9888,        -29.9875,        -29.9845,        -30.0478,        -29.9850
         117,        0.966667,        -29.9025,        -30.0226,        -29.9892,        -29.9903,        -29.9868,        -29.9836,        -30.3733,        -29.9842
         118,        0.975000,        -29.9598,        -29.9517,        -29.9846,        -29.9852,        -29.9887,        -29.9825,        -30.0571,        -29.9833
         119,        0.983333,        -30.0538,        -29.9437,        -29.9858,        -29.9903,        -29.9874,        -29.9825,        -29.8609,        -29.9828
         120,        0.991667,        -30.0598,        -30.0209,        -29.9955,        -29.9932,        -29.9860,        -29.9806,        -29.5788,        -29.9823
         121,        1.000000,        -29.9771,        -30.0258,        -29.9956,        -29.9918,        -29.9874,        -29.9828,        -30.1893,        -29.9824
         122,        1.008333,        -29.9000,        -30.0048,        -29.9876,        -29.9895,        -29.9869,        -29.9805,        -30.2259,        -29.9814
         123,        1.016667,        -30.0104,        -29.9394,        -29.9843,        -29.9882,        -29.9875,        -29.9806,        -29.9373,        -29.9813
         124,        1.025000,        -30.0935,        -29.9753,        -29.9895,        -29.9939,        -29.9883,        -29.9811,        -29.7375,        -29.9810
         125,        1.033333,        -30.0367,        -30.0348,        -30.0007,        -29.9992,        -29.9853,        -29.9783,        -29.9508,        -29.9804
         126,        1.041667,        -29.9142,        -30.0169,        -29.9973,        -29.9881,        -29.9871,        -29.9797,        -30.3067,        -29.9803
         127,        1.050000,        -29.9356,        -29.9723,        -29.9857,        -29.9869,        -29.9870,        -29.9784,        -30.3010,        -29.9797
         128,        1.058333,        -30.0387,        -29.9533,        -29.9872,        -29.9909,        -29.9879,        -29.9778,        -29.4877,        -29.9792
         129,        1.066667,        -30.0845,        -30.0096,        -29.9952,        -29.9965,        -29.9884,        -29.9791,        -29.9815,        -29.9795
         130,        1.075000,        -29.9619,        -30.0387,        -30.0038,        -29.9994,        -29.9848,        -29.9781,        -30.1394,        -29.9789
         131,        1.083333,        -29.9069,        -30.0004,        -29.9956,        -29.9876,        -29.9863,        -29.9788,        -30.3822,        -29.9794
         132,        1.091667,        -30.0002,        -29.9406,        -29.9849,        -29.9851,        -29.9878,        -29.9794,        -29.8174,        -29.9793
         133,        1.100000,        -30.1089,        -29.9834,        -29.9921,        -29.9981,        -29.9867,        -29.9773,        -29.6335,        -29.9783
         134,        1.108333,        -30.0337,        -30.0325,        -30.0016,        -29.9979,        -29.9882,        -29.9790,        -30.0653,        -29.9789
         135,        1.116667,        -29.9081,        -30.0362,        -30.0025,        -29.9983,        -29.9852,        -29.9779,        -30.1736,        -29.9782
         136,        1.125000,        -29.9331,        -29.9721,        -29.9913,        -29.9863,        -29.9856,        -29.9768,        -30.1279,        -29.9782
         137,        1.133333,        -30.0528,        -29.9389,        -29.9851,        -29.9903,        -29.9877,        -29.9801,        -29.8666,        -29.9789
         138,        1.141667,        -30.0665,        -30.0174,        -29.9998,        -30.0023,        -29.9857,        -29.9770,        -29.6252,        -29.9781
         139,        1.150000,        -29.9794,        -30.0330,        -30.0068,        -29.9968,        -29.9869,        -29.9776,        -30.0643,        -29.9790
         140,        1.158333,        -29.8888,        -30.0205,        -29.9988,        -29.9932,        -29.9849,        -29.9784,        -30.3374,        -29.9783
         141,        1.166667,        -29.9800,        -29.9474,        -29.9869,        -29.9872,        -29.9873,        -29.9770,        -29.9758,        -29.9785
         142,        1.175000,        -30.0778,        -29.9676,        -29.9903,        -29.9961,        -29.9883,        -29.9779,        -29.7889,        -29.9791
         143,        1.183333,        -30.0577,        -30.0366,        -30.0072,        -30.0048,        -29.9857,        -29.9778,        -29.8826,        -29.9778
         144,        1.191667,        -29.9312,        -30.0250,        -30.0070,        -29.9942,        -29.9857,        -29.9784,        -30.4391,        -29.9788
         145,        1.200000,        -29.9237,        -29.9891,        -29.9940,        -29.9895,        -29.9857,        -29.9792,        -30.3004,        -29.9790
         146,        1.208333,        -30.0308,        -29.9492,        -29.9874,        -29.9895,        -29.9881,        -29.9771,        -29.5178,        -29.9794
         147,        1.216667,        -30.1034,        -30.0089,        -29.9975,        -30.0001,        -29.9879,        -29.9793,        -29.8390,        -29.9799
         148,        1.225000,        -29.9618,        -30.0437,        -30.0106,        -30.0038,        -29.9852,        -29.9788,        -30.1861,        -29.9796
         149,        1.233333,        -29.8978,        -30.0068,        -30.0026,        -29.9908,        -29.9861,        -29.9801,        -30.2883,        -29.9806
         150,        1.241667,        -29.9859,        -29.9525,        -29.9879,        -29.9900,        -29.9859,        -29.9802,        -29.9284,        -29.9805
         151,        1.250000,        -30.0964,        -29.9778,        -29.9928,        -29.9977,        -29.9890,        -29.9809,        -29.6014,        -29.9806
         152,        1.258333,        -30.0263,        -30.0310,        -30.0047,        -30.0018,        -29.9890,        -29.9817,        -30.0825,        -29.9814
         153,        1.266667,        -29.9139,        -30.0401,        -30.0105,        -30.0004,        -29.9855,        -29.9812,        -30.0046,        -29.9811
         154,        1.275000,        -29.9315,        -29.9814,        -29.9954,        -29.9849,        -29.9881,        -29.9826,        -30.2237,        -29.9822
         155,        1.283333,        -30.0523,        -29.9458,        -29.9862,        -29.9919,        -29.9892,        -29.9838,        -29.8360,        -29.9828
         156,        1.291667,        -30.0787,        -30.0150,        -30.0000,        -30.0044,        -29.9901,        -29.9820,        -29.7161,        -29.9833
         157,        1.300000,        -29.9952,        -30.0356,        -30.0097,        -30.0025,        -29.9898,        -29.9850,        -30.0182,        -29.9841
         158,        1.308333,        -29.8926,        -30.0259,        -30.0043,        -29.9947,        -29.9872,        -29.9848,        -30.4846,        -29.9841
         159,        1.316667,        -29.9732,        -29.9551,        -29.9896,        -29.9862,        -29.9896,        -29.9851,        -29.9871,        -29.9848
         160,        1.325000,        -30.0717,        -29.9630,        -29.9903,        -29.9972,        -29.9926,        -29.9858,        -29.8104,        -29.9857
         161,        1.333333,        -30.0694,        -30.0376,        -30.0074,        -30.0065,        -29.9906,        -29.9866,        -29.7827,        -29.9856
         162,        1.341667,        -29.9346,        -30.0279,        -30.0111,        -29.9979,        -29.9909,        -29.9878,        -30.5061,        -29.9867
         163,        1.350000,        -29.9181,        -30.0002,        -29.9962,        -29.9911,        -29.9896,        -29.9873,        -30.2519,        -29.9870
         164,        1.358333,        -30.0171,        -29.9452,        -29.9888,        -29.9897,        -29.9924,        -29.9881,        -29.5977,        -29.9880
         165,        1.366667,        -30.1018,        -29.9966,        -29.9971,        -30.0016,        -29.9946,        -29.9901,        -29.7156,        -29.9890
         166,        1.375000,        -29.9717,        -30.0427,        -30.0117,        -30.0069,        -29.9914,        -29.9892,        -30.1589,        -29.9883
         167,        1.383333,        -29.9016,        -30.0140,        -30.0054,        -29.9937,        -29.9924,        -29.9909,        -30.1862,        -29.9901
         168,        1.391667,        -29.9707,        -29.9614,        -29.9901,        -29.9899,        -29.9940,        -29.9905,        -30.0569,        -29.9899
         169,        1.400000,        -30.0840,        -29.9724,        -29.9916,        -29.9984,        -29.9956,        -29.9905,        -29.5700,        -29.9902
         170,        1.408333,        -30.0354,        -30.0282,        -30.0033,        -30.0043,        -29.9962,        -29.9927,        -30.1257,        -29.9914
         171,        1.416667,        -29.9092,        -30.0413,        -30.0109,        -30.0027,        -29.9933,        -29.9916,        -29.9290,        -29.9914
         172,        1.425000,        -29.9053,        -29.9913,        -29.9996,        -29.9892,        -29.9937,        -29.9925,        -30.3275,        -29.9923
         173,        1.433333,        -30.0403,        -29.9444,        -29.9863,        -29.9908,        -29.9968,        -29.9943,        -29.7726,        -29.9929
         174,        1.441667,        -30.0882,        -30.0047,        -29.9980,        -30.0052,        -29.9956,        -29.9917,        -29.7429,        -29.9927
         175,        1.450000,        -30.0109,        -30.0364,        -30.0103,        -30.0051,        -29.9969,        -29.9938,        -30.0257,        -29.9943
         176,        1.458333,        -29.9029,        -30.0288,        -30.0064,        -29.9971,        -29.9937,        -29.9941,        -30.5398,        -29.9938
         177,        1.466667,        -29.9570,        -29.9626,        -29.9920,        -29.9882,        -29.9963,        -29.9943,        -30.0006,        -29.9945
         178,        1.475000,        -30.1055,        -29.9568,        -29.9887,        -29.9990,        -29.9995,        -29.9959,        -29.8240,        -29.9950
         179,        1.483333,        -30.0705,        -30.0346,        -30.0067,        -30.0087,        -29.9977,        -29.9942,        -29.6714,        -29.9950
         180,        1.491667,        -29.9412,        -30.0311,        -30.0109,        -29.9991,        -29.9968,        -29.9968,        -30.4419,        -29.9958
         181,        1.500000,        -29.9057,        -30.0033,        -29.9989,        -29.9926,        -29.9951,        -29.9970,        -30.1981,        -29.9956
         182,        1.508333,        -30.0068,        -29.9502,        -29.9889,        -29.9918,        -29.9986,        -29.9957,        -29.7438,        -29.9963
         183,        1.516667,        -30.0977,        -29.9923,        -29.9940,        -30.0016,        -30.0006,        -29.9965,        -29.6799,        -29.9970
         184,        1.525000,        -29.9975,        -30.0440,        -30.0109,        -30.0100,        -29.9974,        -29.9960,        -30.0705,        -29.9969
         185,        1.533333,        -29.9043,        -30.0182,        -30.0076,        -29.9933,        -29.9979,        -29.9983,        -30.1586,        -29.9971
         186,        1.541667,        -29.9691,        -29.9676,        -29.9920,        -29.9916,        -29.9974,        -29.9987,        -30.1753,        -29.9973
         187,        1.550000,        -30.0785,        -29.9636,        -29.9909,        -29.9982,        -29.9994,        -29.9977,        -29.5406,        -29.9972
         188,        1.558333,        -30.0635,        -30.0224,        -30.0030,        -30.0064,        -30.0006,        -29.9990,        -30.1166,        -29.9982
         189,        1.566667,        -29.9257,        -30.0417,        -30.0122,        -30.0055,        -29.9969,        -29.9983,        -29.9697,        -29.9975
         190,        1.575000,        -29.8951,        -29.9945,        -30.0010,        -29.9910,        -29.9983,        -29.9975,        -30.4060,        -29.9983
         191,        1.583333,        -30.0338,        -29.9472,        -29.9877,        -29.9923,        -30.0001,        -29.9984,        -29.7382,        -29.9981
         192,        1.591667,        -30.1005,        -29.9985,        -29.9965,        -30.0048,        -30.0005,        -29.9981,        -29.7192,        -29.9980
         193,        1.600000,        -30.0188,        -30.0359,        -30.0094,        -30.0064,        -30.0000,        -29.9997,        -30.0430,        -29.9990
         194,        1.608333,        -29.9072,        -30.0324,        -30.0083,        -30.0002,        -29.9973,        -29.9989,        -30.4793,        -29.9983
         195,        1.616667,        -29.9409,        -29.9676,        -29.9932,        -29.9901,        -29.9988,        -29.9984,        -30.0353,        -29.9989
         196,        1.625000,        -30.0670,        -29.9505,        -29.9874,        -29.9985,        -30.0013,        -30.0003,        -29.8555,        -29.9992
         197,        1.633333,        -30.0660,        -30.0309,        -30.0054,        -30.0095,        -29.9995,        -29.9978,        -29.5915,        -29.9985
         198,        1.641667,        -29.9481,        -30.0336,        -30.0121,        -30.0016,        -29.9992,        -29.9991,        -30.2923,        -29.9993
         199,        1.650000,        -29.8928,        -30.0145,        -30.0004,        -29.9926,        -29.9972,        -29.9986,        -30.1811,        -29.9987
         200,        1.658333,        -29.9988,        -29.9469,        -29.9891,        -29.9918,        -29.9997,        -29.9982,        -29.8647,        -29.9991
         201,        1.666667,        -30.0919,        -29.9819,        -29.9938,        -30.0011,        -30.0015,        -30.0007,        -29.7065,        -29.9996
         202,        1.675000,        -30.0129,        -30.0400,        -30.0107,        -30.0093,        -29.9987,        -29.9975,        -29.9975,        -29.9987
         203,        1.683333,        -29.9106,        -30.0261,        -30.0092,        -29.9977,        -29.9991,        -29.9990,        -30.2265,        -29.9998
         204,        1.691667,        -29.9294,        -29.9774,        -29.9926,        -29.9917,        -29.9995,        -30.0007,        -30.2702,        -29.9993
         205,        1.700000,        -30.0518,        -29.9596,        -29.9895,        -29.9972,        -30.0002,        -29.9981,        -29.5123,        -29.9991
         206,        1.708333,        -30.0708,        -30.0169,        -30.0008,        -30.0070,        -30.0019,        -30.0000,        -30.0539,        -29.9994
         207,        1.716667,        -29.9392,        -30.0435,        -30.0127,        -30.0069,        -29.9980,        -29.9988,        -30.0647,        -29.9992
         208,        1.725000,        -29.8879,        -30.0037,        -30.0023,        -29.9915,        -29.9984,        -29.9995,        -30.4197,        -29.9995
         209,        1.733333,        -30.0035,        -29.9483,        -29.9878,        -29.9909,        -30.0004,        -30.0007,        -29.7536,        -29.9995
         210,        1.741667,        -30.1062,        -29.9888,        -29.9957,        -30.0053,        -29.9997,        -29.9992,        -29.6630,        -29.9991
