"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8.782182    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         7.000,              ,  0.000000    ,  2181.114    ,  2482.700    ,  0.000000    ,  2482.700    ,  2181.114    ,  301.5854    ,  301.5856    , 0.1329762E-03, 0.2851234E-05,  4663.814    ,  310.3677    ,  4663.814    , 0.1329762E-03, 0.2851234E-05, 0.2851234E-05
         7.500,              ,  0.000000    ,  177.3370    ,  177.3357    ,  0.000000    ,  177.3357    ,  177.3370    ,-0.1278408E-02,-0.1190186E-02, 0.8822232E-04, 0.2487430E-04,  354.6726    ,  310.3665    ,  5018.486    , 0.2211986E-03, 0.4407675E-05, 0.4407675E-05
         8.000,              ,  0.000000    ,  177.3352    ,  177.3357    ,  0.000000    ,  177.3357    ,  177.3352    , 0.5281642E-03, 0.5493164E-03, 0.2115220E-04, 0.5963896E-05,  354.6708    ,  310.3671    ,  5373.157    , 0.2423508E-03, 0.4510398E-05, 0.4510398E-05
         8.000,              ,  0.000000    , 0.1217798E-01, 0.1217668E-01,  0.000000    , 0.1217668E-01, 0.1217798E-01,-0.1302920E-05,-0.3051758E-04,-0.2921466E-04,  0.000000    , 0.2435466E-01,  310.3671    ,  5373.181    , 0.2131361E-03, 0.3966665E-05, 0.3966665E-05
