"VanillaC4_017 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_017.tcf]","Time (h)","V 2 [VanillaC4_017]","V 3 [VanillaC4_017]","V 4 [VanillaC4_017]","V 5 [VanillaC4_017]","V 6 [VanillaC4_017]","V 7 [VanillaC4_017]","V 8 [VanillaC4_017]","V 9 [VanillaC4_017]","V 10 [VanillaC4_017]","V 11 [VanillaC4_017]","V 12 [VanillaC4_017]","V 13 [VanillaC4_017]","V 14 [VanillaC4_017]","V 15 [VanillaC4_017]","V 16 [VanillaC4_017]","V  1 [VanillaC4_017]"
          44,        0.358333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8477,          1.6739,          1.8367,          2.0192,          1.9825,          1.9330,          1.9268
          45,        0.366667,          1.9864,          1.7339,          1.9908,          1.9809,          2.0175,          1.7209,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8366,          2.0192,          1.9825,          1.9330,          1.9268
          46,        0.375000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0192,          1.9826,          1.9331,          1.9268
          47,        0.383333,          1.9865,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0192,          1.9825,          1.9331,          1.9268
          48,        0.391667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7903,          1.8198,          1.8478,          1.6740,          1.8367,          2.0193,          1.9824,          1.9330,          1.9268
          49,        0.400000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
          50,        0.408333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7560,          1.7904,          1.8198,          1.8477,          1.6740,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
          51,        0.416667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9331,          1.9268
          52,        0.425000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9331,          1.9268
          53,        0.433333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7903,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
          54,        0.441667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0192,          1.9827,          1.9331,          1.9268
          55,        0.450000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7903,          1.8197,          1.8478,          1.6740,          1.8367,          2.0192,          1.9826,          1.9331,          1.9267
          56,        0.458333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9332,          1.9268
          57,        0.466667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
          58,        0.475000,          1.9864,          1.7339,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
          59,        0.483333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7903,          1.8197,          1.8477,          1.6740,          1.8367,          2.0192,          1.9826,          1.9331,          1.9268
          60,        0.491667,          1.9864,          1.7339,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0193,          1.9827,          1.9331,          1.9268
          61,        0.500000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
          62,        0.508333,          1.9863,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8198,          1.8477,          1.6740,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
          63,        0.516667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9331,          1.9268
          64,        0.525000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0192,          1.9826,          1.9331,          1.9268
          65,        0.533333,          1.9864,          1.7339,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8197,          1.8478,          1.6739,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
          66,        0.541667,          1.9864,          1.7339,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7903,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9332,          1.9268
          67,        0.550000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7903,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9827,          1.9332,          1.9268
          68,        0.558333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8477,          1.6740,          1.8367,          2.0193,          1.9826,          1.9332,          1.9268
          69,        0.566667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0192,          1.9823,          1.9332,          1.9268
          70,        0.575000,          1.9864,          1.7339,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7903,          1.8198,          1.8478,          1.6740,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
          71,        0.583333,          1.9864,          1.7339,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0192,          1.9826,          1.9332,          1.9268
          72,        0.591667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9331,          1.9268
          73,        0.600000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0192,          1.9826,          1.9332,          1.9268
          74,        0.608333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0192,          1.9824,          1.9331,          1.9268
          75,        0.616667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0192,          1.9825,          1.9332,          1.9268
          76,        0.625000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0193,          1.9826,          1.9332,          1.9268
          77,        0.633333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0192,          1.9827,          1.9331,          1.9268
          78,        0.641667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8477,          1.6740,          1.8367,          2.0193,          1.9825,          1.9331,          1.9268
          79,        0.650000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0192,          1.9828,          1.9332,          1.9268
          80,        0.658333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0192,          1.9826,          1.9331,          1.9268
          81,        0.666667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0192,          1.9826,          1.9331,          1.9268
          82,        0.675000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0193,          1.9826,          1.9332,          1.9268
          83,        0.683333,          1.9864,          1.7339,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8477,          1.6740,          1.8367,          2.0191,          1.9825,          1.9332,          1.9268
          84,        0.691667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0191,          1.9825,          1.9331,          1.9268
          85,        0.700000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9332,          1.9268
          86,        0.708333,          1.9864,          1.7339,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0192,          1.9826,          1.9331,          1.9268
          87,        0.716667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0192,          1.9826,          1.9332,          1.9268
          88,        0.725000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7560,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0191,          1.9827,          1.9332,          1.9268
          89,        0.733333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7903,          1.8197,          1.8477,          1.6740,          1.8367,          2.0193,          1.9825,          1.9332,          1.9268
          90,        0.741667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8198,          1.8477,          1.6740,          1.8367,          2.0191,          1.9825,          1.9332,          1.9268
          91,        0.750000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0191,          1.9826,          1.9332,          1.9268
          92,        0.758333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9332,          1.9268
          93,        0.766667,          1.9864,          1.7338,          1.9908,          1.9810,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8477,          1.6740,          1.8367,          2.0192,          1.9825,          1.9332,          1.9268
          94,        0.775000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7903,          1.8198,          1.8478,          1.6740,          1.8367,          2.0191,          1.9824,          1.9332,          1.9268
          95,        0.783333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8197,          1.8477,          1.6740,          1.8367,          2.0190,          1.9823,          1.9333,          1.9268
          96,        0.791667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9823,          1.9332,          1.9268
          97,        0.800000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6739,          1.8367,          2.0192,          1.9825,          1.9333,          1.9268
          98,        0.808333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0191,          1.9826,          1.9332,          1.9268
          99,        0.816667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0191,          1.9826,          1.9333,          1.9268
         100,        0.825000,          1.9864,          1.7339,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0190,          1.9824,          1.9335,          1.9268
         101,        0.833333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0191,          1.9880,          1.9507,          1.9268
         102,        0.841667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8198,          1.8477,          1.6740,          1.8368,          2.0199,          1.9849,          1.9386,          1.9268
         103,        0.850000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8477,          1.6741,          1.8381,          2.0204,          1.9833,          1.9333,          1.9268
         104,        0.858333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8477,          1.6748,          1.8369,          2.0193,          1.9829,          1.9331,          1.9268
         105,        0.866667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8479,          1.6741,          1.8370,          2.0195,          1.9826,          1.9332,          1.9268
         106,        0.875000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8479,          1.6741,          1.8367,          2.0194,          1.9824,          1.9330,          1.9268
         107,        0.883333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0192,          1.9825,          1.9331,          1.9268
         108,        0.891667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
         109,        0.900000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
         110,        0.908333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0192,          1.9825,          1.9331,          1.9268
         111,        0.916667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9330,          1.9268
         112,        0.925000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9331,          1.9268
         113,        0.933333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8477,          1.6740,          1.8367,          2.0192,          1.9826,          1.9331,          1.9268
         114,        0.941667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7903,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9332,          1.9268
         115,        0.950000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8477,          1.6740,          1.8367,          2.0192,          1.9825,          1.9331,          1.9268
         116,        0.958333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8477,          1.6740,          1.8367,          2.0192,          1.9826,          1.9331,          1.9268
         117,        0.966667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7209,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9827,          1.9331,          1.9268
         118,        0.975000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8477,          1.6740,          1.8367,          2.0192,          1.9827,          1.9332,          1.9268
         119,        0.983333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0192,          1.9826,          1.9331,          1.9267
         120,        0.991667,          1.9864,          1.7339,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
         121,        1.000000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0192,          1.9825,          1.9331,          1.9268
         122,        1.008333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9331,          1.9268
         123,        1.016667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
         124,        1.025000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9331,          1.9268
         125,        1.033333,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8197,          1.8478,          1.6740,          1.8367,          2.0193,          1.9826,          1.9331,          1.9268
         126,        1.041667,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7904,          1.8198,          1.8478,          1.6740,          1.8367,          2.0193,          1.9825,          1.9332,          1.9267
         127,        1.050000,          1.9864,          1.7338,          1.9908,          1.9809,          2.0174,          1.7208,          1.7559,          1.7903,          1.8198,          1.8478,          1.6740,          1.8367,          2.0192,          1.9825,          1.9331,          1.9268
