"VanillaC4_017 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_017.tcf]","Time (h)","Q 2 [VanillaC4_017]","Q 3 [VanillaC4_017]","Q 4 [VanillaC4_017]","Q 5 [VanillaC4_017]","Q 6 [VanillaC4_017]","Q 7 [VanillaC4_017]","Q 1 [VanillaC4_017]","Q  8 [VanillaC4_017]"
          40,        0.325000,        -59.9998,        -59.9988,        -59.9975,        -59.9961,        -59.9917,        -59.9877,        -59.9996,        -59.9852
          41,        0.333333,        -59.9994,        -59.9992,        -59.9985,        -59.9972,        -59.9939,        -59.9906,        -59.9992,        -59.9887
          42,        0.341667,        -59.9996,        -59.9993,        -59.9988,        -59.9977,        -59.9953,        -59.9929,        -59.9998,        -59.9918
          43,        0.350000,        -59.9998,        -59.9998,        -59.9990,        -59.9983,        -59.9963,        -59.9946,        -59.9999,        -59.9927
          44,        0.358333,        -60.0003,        -60.0001,        -59.9993,        -59.9988,        -59.9974,        -59.9956,        -59.9997,        -59.9945
          45,        0.366667,        -59.9997,        -59.9998,        -59.9992,        -59.9990,        -59.9975,        -59.9969,        -60.0001,        -59.9953
          46,        0.375000,        -59.9999,        -59.9993,        -60.0000,        -59.9989,        -59.9985,        -59.9969,        -59.9999,        -59.9969
          47,        0.383333,        -59.9996,        -59.9994,        -59.9999,        -59.9993,        -59.9985,        -59.9982,        -60.0001,        -59.9980
          48,        0.391667,        -60.0002,        -60.0001,        -59.9999,        -59.9996,        -59.9989,        -59.9979,        -60.0002,        -59.9976
          49,        0.400000,        -60.0002,        -59.9997,        -59.9996,        -59.9995,        -59.9988,        -59.9991,        -59.9995,        -59.9981
          50,        0.408333,        -60.0000,        -59.9996,        -59.9996,        -60.0002,        -59.9993,        -59.9989,        -60.0002,        -59.9988
          51,        0.416667,        -60.0002,        -60.0001,        -59.9998,        -59.9997,        -59.9996,        -59.9994,        -60.0002,        -59.9986
          52,        0.425000,        -60.0002,        -60.0001,        -59.9997,        -59.9992,        -59.9996,        -59.9993,        -60.0002,        -59.9985
          53,        0.433333,        -59.9999,        -60.0001,        -59.9998,        -60.0001,        -59.9997,        -59.9999,        -59.9998,        -60.0002
          54,        0.441667,        -60.0000,        -60.0000,        -60.0001,        -59.9998,        -59.9997,        -60.0002,        -59.9996,        -59.9992
          55,        0.450000,        -60.0000,        -59.9999,        -59.9998,        -59.9997,        -60.0001,        -59.9994,        -60.0000,        -59.9997
          56,        0.458333,        -59.9998,        -60.0002,        -60.0000,        -59.9998,        -59.9997,        -59.9997,        -59.9998,        -59.9992
          57,        0.466667,        -60.0001,        -60.0002,        -59.9998,        -60.0000,        -59.9998,        -60.0003,        -59.9999,        -59.9999
          58,        0.475000,        -60.0002,        -60.0001,        -59.9999,        -60.0000,        -60.0000,        -59.9998,        -60.0000,        -60.0009
          59,        0.483333,        -59.9999,        -59.9997,        -60.0000,        -60.0001,        -59.9999,        -59.9995,        -60.0001,        -59.9998
          60,        0.491667,        -59.9998,        -60.0000,        -60.0001,        -60.0003,        -59.9999,        -59.9996,        -60.0000,        -60.0018
          61,        0.500000,        -60.0003,        -59.9999,        -60.0000,        -59.9999,        -60.0000,        -59.9997,        -59.9999,        -59.9997
          62,        0.508333,        -59.9996,        -59.9996,        -59.9996,        -59.9999,        -60.0000,        -59.9999,        -60.0002,        -60.0000
          63,        0.516667,        -60.0001,        -60.0000,        -60.0001,        -59.9996,        -59.9998,        -59.9994,        -60.0001,        -59.9991
          64,        0.525000,        -59.9998,        -59.9997,        -59.9998,        -60.0000,        -60.0005,        -60.0001,        -59.9999,        -59.9999
          65,        0.533333,        -60.0000,        -60.0000,        -60.0003,        -60.0001,        -60.0000,        -60.0001,        -60.0003,        -59.9992
          66,        0.541667,        -60.0004,        -59.9999,        -59.9996,        -60.0003,        -59.9996,        -60.0000,        -60.0004,        -59.9996
          67,        0.550000,        -60.0000,        -59.9999,        -60.0002,        -60.0001,        -59.9999,        -59.9990,        -59.9997,        -59.9990
          68,        0.558333,        -60.0001,        -60.0003,        -60.0001,        -59.9999,        -59.9998,        -60.0001,        -60.0002,        -59.9993
          69,        0.566667,        -60.0000,        -60.0001,        -60.0003,        -60.0002,        -60.0002,        -59.9997,        -60.0000,        -60.0020
          70,        0.575000,        -60.0002,        -60.0000,        -59.9998,        -59.9998,        -59.9997,        -59.9994,        -60.0002,        -59.9995
          71,        0.583333,        -59.9998,        -59.9998,        -59.9999,        -59.9997,        -60.0000,        -59.9992,        -60.0000,        -59.9998
          72,        0.591667,        -60.0000,        -60.0001,        -60.0001,        -60.0000,        -59.9997,        -60.0000,        -59.9998,        -59.9998
          73,        0.600000,        -60.0002,        -60.0000,        -60.0002,        -59.9999,        -60.0002,        -60.0000,        -59.9999,        -59.9993
          74,        0.608333,        -60.0000,        -59.9999,        -59.9998,        -59.9995,        -59.9998,        -60.0000,        -60.0001,        -59.9992
          75,        0.616667,        -59.9998,        -59.9999,        -60.0002,        -59.9999,        -60.0002,        -59.9994,        -59.9997,        -60.0004
          76,        0.625000,        -60.0001,        -59.9997,        -59.9998,        -59.9994,        -59.9996,        -59.9999,        -59.9997,        -59.9999
          77,        0.633333,        -60.0001,        -59.9996,        -60.0004,        -59.9999,        -59.9998,        -59.9997,        -59.9999,        -59.9985
          78,        0.641667,        -60.0003,        -60.0000,        -59.9999,        -59.9999,        -60.0002,        -60.0002,        -60.0000,        -60.0000
          79,        0.650000,        -60.0004,        -60.0005,        -60.0000,        -60.0000,        -60.0000,        -60.0002,        -60.0001,        -59.9984
          80,        0.658333,        -59.9997,        -60.0001,        -59.9999,        -59.9999,        -60.0002,        -59.9998,        -60.0001,        -59.9995
          81,        0.666667,        -60.0000,        -60.0003,        -59.9997,        -60.0002,        -60.0000,        -59.9999,        -60.0003,        -60.0006
          82,        0.675000,        -60.0003,        -60.0003,        -59.9998,        -60.0002,        -60.0003,        -59.9995,        -59.9996,        -59.9999
          83,        0.683333,        -60.0003,        -60.0002,        -59.9997,        -59.9995,        -60.0001,        -59.9991,        -60.0005,        -59.9995
          84,        0.691667,        -59.9999,        -60.0000,        -60.0001,        -60.0000,        -60.0002,        -59.9995,        -60.0001,        -59.9999
          85,        0.700000,        -59.9998,        -59.9999,        -59.9997,        -59.9997,        -60.0000,        -59.9999,        -60.0001,        -59.9999
          86,        0.708333,        -60.0001,        -60.0001,        -60.0002,        -59.9995,        -59.9998,        -59.9999,        -59.9997,        -60.0005
          87,        0.716667,        -60.0003,        -60.0001,        -59.9997,        -60.0001,        -59.9998,        -59.9998,        -60.0002,        -59.9997
          88,        0.725000,        -59.9998,        -60.0001,        -59.9999,        -59.9999,        -59.9998,        -60.0002,        -59.9999,        -59.9990
          89,        0.733333,        -59.9999,        -60.0000,        -60.0004,        -59.9999,        -60.0000,        -59.9994,        -60.0000,        -60.0007
          90,        0.741667,        -60.0004,        -60.0000,        -60.0001,        -59.9998,        -59.9998,        -59.9997,        -60.0003,        -60.0005
          91,        0.750000,        -59.9997,        -60.0000,        -60.0002,        -60.0001,        -59.9999,        -59.9997,        -60.0000,        -60.0000
          92,        0.758333,        -60.0002,        -60.0002,        -60.0000,        -60.0000,        -59.9997,        -59.9995,        -60.0003,        -60.0006
          93,        0.766667,        -59.9995,        -60.0000,        -59.9998,        -60.0000,        -60.0001,        -59.9990,        -59.9999,        -60.0005
          94,        0.775000,        -60.0002,        -60.0001,        -59.9999,        -60.0000,        -60.0000,        -60.0001,        -60.0005,        -59.9995
          95,        0.783333,        -60.0000,        -60.0003,        -59.9998,        -60.0001,        -60.0004,        -59.9997,        -59.9994,        -59.9994
          96,        0.791667,        -60.0000,        -60.0003,        -59.9999,        -60.0002,        -60.0000,        -59.9996,        -59.9997,        -60.0013
          97,        0.800000,        -60.0001,        -60.0000,        -59.9999,        -60.0002,        -60.0003,        -60.0006,        -60.0001,        -59.9988
          98,        0.808333,        -60.0002,        -59.9999,        -60.0002,        -59.9998,        -60.0001,        -59.9976,        -59.9999,        -60.0002
          99,        0.816667,        -60.0002,        -60.0000,        -59.9997,        -60.0000,        -60.0000,        -60.0002,        -60.0000,        -60.0011
         100,        0.825000,        -59.9996,        -60.0004,        -59.9999,        -60.0001,        -59.9993,        -59.9996,        -59.9996,        -59.9987
         101,        0.833333,        -60.0002,        -60.0002,        -59.9998,        -59.9995,        -59.9997,        -59.9998,        -59.9998,        -60.0153
         102,        0.841667,        -59.9998,        -60.0002,        -60.0000,        -60.0003,        -60.0001,        -60.0073,        -60.0001,        -59.9663
         103,        0.850000,        -59.9999,        -60.0001,        -60.0002,        -59.9998,        -60.0002,        -60.0139,        -60.0000,        -59.9576
         104,        0.858333,        -60.0000,        -59.9998,        -60.0002,        -60.0001,        -60.0004,        -59.9923,        -60.0002,        -59.9809
         105,        0.866667,        -59.9998,        -59.9997,        -60.0000,        -59.9999,        -60.0034,        -59.9982,        -60.0002,        -59.9890
         106,        0.875000,        -59.9998,        -60.0000,        -60.0000,        -60.0001,        -60.0003,        -59.9961,        -60.0002,        -59.9935
         107,        0.883333,        -60.0000,        -59.9999,        -59.9998,        -60.0000,        -59.9995,        -59.9972,        -60.0000,        -59.9965
         108,        0.891667,        -59.9999,        -60.0004,        -60.0001,        -60.0002,        -59.9991,        -59.9977,        -59.9997,        -59.9972
         109,        0.900000,        -59.9999,        -60.0000,        -60.0001,        -60.0005,        -59.9997,        -59.9990,        -59.9999,        -59.9979
         110,        0.908333,        -60.0001,        -60.0002,        -60.0002,        -60.0002,        -59.9996,        -59.9992,        -59.9998,        -59.9988
         111,        0.916667,        -60.0000,        -60.0001,        -60.0003,        -60.0001,        -59.9999,        -59.9992,        -59.9999,        -59.9983
         112,        0.925000,        -60.0002,        -60.0002,        -60.0001,        -59.9998,        -59.9997,        -59.9993,        -60.0003,        -59.9999
         113,        0.933333,        -60.0000,        -60.0003,        -60.0000,        -60.0000,        -59.9998,        -59.9994,        -60.0001,        -59.9995
         114,        0.941667,        -60.0001,        -59.9996,        -59.9999,        -60.0003,        -60.0000,        -59.9994,        -59.9999,        -59.9998
         115,        0.950000,        -59.9998,        -59.9999,        -59.9998,        -60.0002,        -59.9997,        -59.9994,        -60.0001,        -59.9992
         116,        0.958333,        -60.0000,        -60.0004,        -59.9998,        -60.0003,        -60.0001,        -60.0000,        -60.0003,        -59.9995
         117,        0.966667,        -60.0003,        -59.9998,        -60.0003,        -60.0000,        -60.0002,        -59.9997,        -60.0000,        -60.0008
         118,        0.975000,        -59.9999,        -60.0002,        -60.0003,        -59.9998,        -60.0002,        -59.9995,        -60.0000,        -59.9993
         119,        0.983333,        -59.9995,        -60.0003,        -60.0003,        -59.9995,        -59.9996,        -59.9997,        -59.9997,        -59.9991
         120,        0.991667,        -60.0002,        -60.0004,        -59.9998,        -60.0000,        -60.0000,        -59.9999,        -59.9999,        -60.0006
         121,        1.000000,        -60.0000,        -60.0000,        -60.0001,        -60.0000,        -59.9998,        -60.0000,        -60.0000,        -59.9999
         122,        1.008333,        -60.0001,        -60.0001,        -59.9999,        -59.9999,        -60.0000,        -59.9997,        -59.9995,        -59.9984
         123,        1.016667,        -60.0002,        -59.9999,        -60.0002,        -60.0003,        -60.0001,        -59.9999,        -60.0000,        -59.9997
         124,        1.025000,        -60.0002,        -60.0001,        -59.9999,        -60.0000,        -59.9999,        -59.9997,        -59.9998,        -60.0004
         125,        1.033333,        -60.0001,        -59.9998,        -59.9997,        -60.0001,        -60.0000,        -60.0000,        -60.0003,        -59.9996
         126,        1.041667,        -59.9999,        -60.0000,        -59.9999,        -60.0002,        -60.0003,        -59.9997,        -60.0001,        -59.9991
         127,        1.050000,        -59.9999,        -60.0002,        -60.0002,        -59.9998,        -60.0002,        -59.9998,        -59.9999,        -60.0010
         128,        1.058333,        -59.9997,        -59.9997,        -60.0000,        -59.9999,        -60.0005,        -59.9999,        -59.9998,        -59.9994
         129,        1.066667,        -59.9999,        -60.0001,        -60.0001,        -60.0005,        -60.0001,        -59.9998,        -60.0000,        -59.9995
         130,        1.075000,        -59.9999,        -59.9998,        -59.9998,        -60.0002,        -59.9998,        -59.9996,        -60.0001,        -60.0003
         131,        1.083333,        -60.0004,        -59.9998,        -60.0004,        -60.0000,        -59.9999,        -60.0001,        -59.9996,        -60.0007
         132,        1.091667,        -60.0001,        -60.0001,        -60.0004,        -60.0001,        -60.0001,        -60.0001,        -60.0000,        -59.9994
         133,        1.100000,        -60.0004,        -60.0001,        -60.0000,        -60.0002,        -60.0002,        -60.0002,        -59.9997,        -59.9996
         134,        1.108333,        -59.9999,        -60.0000,        -59.9999,        -60.0002,        -59.9998,        -60.0003,        -60.0000,        -59.9996
         135,        1.116667,        -59.9999,        -60.0002,        -59.9996,        -59.9999,        -60.0000,        -60.0008,        -60.0001,        -59.9993
         136,        1.125000,        -59.9998,        -59.9996,        -60.0002,        -60.0000,        -60.0002,        -59.9998,        -60.0004,        -59.9991
         137,        1.133333,        -59.9997,        -60.0002,        -60.0001,        -59.9992,        -59.9999,        -59.9999,        -60.0004,        -59.9999
         138,        1.141667,        -59.9998,        -59.9999,        -60.0004,        -60.0001,        -60.0001,        -59.9998,        -59.9997,        -59.9991
         139,        1.150000,        -59.9999,        -60.0002,        -60.0003,        -60.0002,        -59.9998,        -59.9999,        -59.9996,        -60.0001
         140,        1.158333,        -60.0001,        -59.9999,        -59.9999,        -60.0000,        -60.0001,        -59.9997,        -59.9997,        -60.0004
         141,        1.166667,        -60.0001,        -60.0001,        -59.9999,        -59.9998,        -59.9999,        -59.9998,        -59.9998,        -59.9999
         142,        1.175000,        -60.0001,        -59.9999,        -60.0000,        -59.9999,        -60.0003,        -60.0001,        -60.0001,        -59.9997
         143,        1.183333,        -59.9999,        -60.0005,        -60.0000,        -60.0002,        -59.9998,        -60.0001,        -59.9999,        -59.9994
         144,        1.191667,        -60.0004,        -60.0000,        -60.0001,        -60.0000,        -59.9999,        -60.0001,        -59.9997,        -59.9998
         145,        1.200000,        -60.0001,        -60.0001,        -60.0001,        -60.0002,        -59.9998,        -59.9995,        -59.9996,        -60.0020
         146,        1.208333,        -59.9998,        -59.9999,        -59.9998,        -60.0003,        -60.0002,        -59.9996,        -59.9998,        -60.0004
         147,        1.216667,        -60.0000,        -60.0003,        -59.9999,        -60.0001,        -60.0001,        -59.9998,        -59.9999,        -60.0000
         148,        1.225000,        -59.9998,        -60.0002,        -59.9997,        -60.0000,        -60.0001,        -60.0005,        -60.0001,        -59.9988
         149,        1.233333,        -60.0001,        -59.9999,        -60.0001,        -59.9996,        -60.0000,        -59.9999,        -59.9994,        -60.0007
         150,        1.241667,        -59.9998,        -60.0004,        -60.0000,        -60.0002,        -59.9998,        -59.9999,        -59.9998,        -60.0005
         151,        1.250000,        -59.9999,        -60.0000,        -59.9998,        -59.9998,        -59.9999,        -59.9996,        -60.0005,        -60.0007
         152,        1.258333,        -60.0003,        -60.0001,        -60.0002,        -60.0001,        -59.9999,        -60.0000,        -60.0002,        -60.0008
         153,        1.266667,        -60.0001,        -60.0002,        -59.9999,        -59.9998,        -59.9999,        -59.9999,        -60.0006,        -59.9998
         154,        1.275000,        -59.9998,        -60.0000,        -59.9999,        -60.0004,        -59.9999,        -60.0002,        -60.0000,        -59.9999
         155,        1.283333,        -60.0001,        -60.0002,        -59.9998,        -59.9998,        -59.9999,        -59.9999,        -59.9997,        -60.0001
         156,        1.291667,        -59.9997,        -59.9999,        -60.0000,        -59.9999,        -60.0001,        -59.9999,        -60.0000,        -60.0000
         157,        1.300000,        -60.0003,        -59.9998,        -60.0003,        -60.0001,        -60.0000,        -60.0004,        -59.9999,        -59.9996
         158,        1.308333,        -60.0001,        -59.9998,        -59.9997,        -60.0003,        -60.0002,        -59.9999,        -60.0000,        -60.0004
         159,        1.316667,        -59.9999,        -59.9999,        -60.0003,        -59.9999,        -60.0001,        -59.9996,        -59.9994,        -59.9991
         160,        1.325000,        -60.0001,        -59.9999,        -59.9999,        -60.0000,        -60.0001,        -59.9996,        -60.0003,        -60.0003
         161,        1.333333,        -59.9997,        -60.0002,        -60.0003,        -60.0001,        -59.9998,        -59.9998,        -60.0004,        -59.9991
         162,        1.341667,        -59.9998,        -60.0001,        -60.0002,        -59.9999,        -59.9995,        -60.0000,        -60.0000,        -59.9996
         163,        1.350000,        -60.0000,        -59.9998,        -60.0002,        -60.0001,        -60.0001,        -59.9992,        -60.0004,        -59.9991
         164,        1.358333,        -60.0001,        -60.0002,        -60.0002,        -59.9998,        -59.9999,        -60.0003,        -59.9998,        -59.9998
         165,        1.366667,        -59.9995,        -59.9999,        -60.0001,        -60.0001,        -60.0003,        -60.0000,        -60.0003,        -59.9995
         166,        1.375000,        -59.9998,        -60.0001,        -59.9999,        -60.0002,        -60.0000,        -59.9997,        -59.9999,        -60.0002
         167,        1.383333,        -60.0000,        -60.0002,        -60.0003,        -59.9998,        -60.0000,        -60.0000,        -59.9998,        -60.0000
         168,        1.391667,        -60.0003,        -60.0002,        -60.0004,        -60.0001,        -60.0003,        -59.9999,        -60.0003,        -59.9995
         169,        1.400000,        -59.9998,        -60.0002,        -60.0002,        -60.0002,        -60.0000,        -60.0001,        -60.0000,        -60.0010
         170,        1.408333,        -59.9999,        -60.0001,        -60.0003,        -59.9998,        -59.9998,        -59.9994,        -60.0002,        -59.9993
         171,        1.416667,        -59.9997,        -60.0000,        -59.9999,        -59.9999,        -60.0000,        -60.0003,        -60.0000,        -60.0004
         172,        1.425000,        -59.9997,        -60.0002,        -60.0004,        -60.0002,        -59.9998,        -59.9991,        -60.0000,        -60.0001
         173,        1.433333,        -59.9996,        -59.9998,        -60.0001,        -59.9996,        -59.9999,        -59.9990,        -59.9997,        -60.0001
         174,        1.441667,        -60.0003,        -60.0001,        -60.0001,        -59.9999,        -60.0006,        -59.9997,        -60.0002,        -60.0007
         175,        1.450000,        -60.0002,        -59.9999,        -59.9999,        -59.9999,        -60.0002,        -60.0005,        -60.0000,        -60.0012
         176,        1.458333,        -60.0003,        -60.0002,        -60.0000,        -59.9996,        -59.9995,        -60.0000,        -60.0000,        -60.0009
         177,        1.466667,        -60.0002,        -60.0001,        -59.9997,        -60.0003,        -60.0000,        -59.9991,        -59.9999,        -60.0001
         178,        1.475000,        -60.0000,        -59.9997,        -60.0000,        -60.0004,        -59.9997,        -59.9997,        -59.9999,        -60.0005
         179,        1.483333,        -59.9999,        -59.9998,        -60.0000,        -60.0003,        -60.0001,        -59.9995,        -59.9997,        -59.9764
         180,        1.491667,        -59.9998,        -60.0001,        -59.9999,        -59.9999,        -59.9997,        -60.0010,        -60.0000,        -59.9699
         181,        1.500000,        -59.9999,        -59.9997,        -59.9999,        -60.0000,        -60.0003,        -60.0168,        -59.9997,        -59.9558
         182,        1.508333,        -60.0000,        -60.0001,        -60.0003,        -59.9997,        -60.0004,        -59.9976,        -59.9995,        -59.9861
         183,        1.516667,        -60.0002,        -60.0001,        -59.9999,        -60.0000,        -60.0014,        -59.9965,        -60.0003,        -59.9910
         184,        1.525000,        -60.0000,        -60.0001,        -60.0004,        -60.0001,        -60.0008,        -59.9973,        -59.9998,        -59.9951
         185,        1.533333,        -59.9999,        -60.0000,        -60.0001,        -59.9996,        -60.0001,        -59.9981,        -59.9999,        -59.9967
         186,        1.541667,        -59.9999,        -60.0002,        -59.9999,        -60.0001,        -59.9998,        -59.9983,        -60.0000,        -59.9986
         187,        1.550000,        -59.9994,        -60.0000,        -59.9995,        -60.0000,        -59.9999,        -59.9996,        -59.9999,        -59.9996
         188,        1.558333,        -60.0000,        -60.0000,        -60.0000,        -59.9999,        -59.9996,        -59.9990,        -59.9999,        -59.9987
         189,        1.566667,        -60.0000,        -60.0002,        -60.0001,        -59.9997,        -59.9996,        -59.9996,        -59.9998,        -59.9992
         190,        1.575000,        -59.9995,        -59.9999,        -60.0001,        -60.0002,        -59.9999,        -59.9992,        -60.0001,        -59.9995
         191,        1.583333,        -60.0007,        -60.0002,        -60.0004,        -60.0005,        -59.9998,        -59.9995,        -59.9999,        -60.0002
         192,        1.591667,        -59.9997,        -59.9999,        -60.0001,        -60.0000,        -59.9999,        -60.0000,        -60.0003,        -59.9995
         193,        1.600000,        -60.0003,        -60.0000,        -60.0001,        -60.0000,        -59.9995,        -59.9998,        -60.0002,        -60.0004
         194,        1.608333,        -59.9999,        -59.9998,        -60.0000,        -60.0002,        -60.0000,        -60.0000,        -60.0001,        -60.0000
         195,        1.616667,        -59.9999,        -60.0000,        -60.0003,        -60.0001,        -59.9997,        -60.0001,        -59.9993,        -60.0007
         196,        1.625000,        -60.0004,        -59.9998,        -59.9998,        -60.0004,        -59.9998,        -59.9997,        -59.9998,        -60.0002
         197,        1.633333,        -60.0000,        -60.0003,        -60.0003,        -60.0000,        -59.9997,        -59.9998,        -59.9999,        -60.0001
         198,        1.641667,        -59.9995,        -59.9997,        -59.9998,        -60.0001,        -59.9999,        -60.0001,        -59.9997,        -60.0004
         199,        1.650000,        -60.0000,        -60.0001,        -60.0000,        -59.9999,        -60.0000,        -60.0000,        -60.0002,        -60.0004
         200,        1.658333,        -60.0002,        -60.0002,        -59.9998,        -60.0000,        -59.9999,        -59.9999,        -59.9997,        -59.9990
         201,        1.666667,        -60.0002,        -59.9998,        -60.0006,        -59.9999,        -60.0001,        -60.0000,        -60.0001,        -60.0000
         202,        1.675000,        -59.9999,        -60.0003,        -59.9997,        -59.9998,        -60.0001,        -60.0002,        -60.0001,        -60.0007
         203,        1.683333,        -60.0004,        -60.0002,        -60.0000,        -60.0000,        -59.9999,        -59.9994,        -60.0002,        -60.0013
         204,        1.691667,        -59.9995,        -60.0000,        -60.0001,        -59.9999,        -59.9999,        -60.0000,        -59.9993,        -60.0001
         205,        1.700000,        -60.0001,        -60.0000,        -60.0003,        -60.0004,        -59.9999,        -60.0003,        -60.0001,        -60.0000
         206,        1.708333,        -59.9998,        -60.0000,        -60.0005,        -59.9998,        -60.0000,        -59.9999,        -59.9998,        -59.9993
         207,        1.716667,        -60.0000,        -60.0000,        -60.0003,        -59.9999,        -60.0000,        -60.0000,        -60.0003,        -60.0014
         208,        1.725000,        -60.0001,        -60.0000,        -60.0001,        -59.9998,        -60.0002,        -59.9997,        -60.0003,        -60.0000
         209,        1.733333,        -60.0000,        -60.0000,        -59.9999,        -60.0001,        -59.9998,        -60.0000,        -60.0003,        -59.9999
