"InphaseC4_011","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_011.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\results\011\InphaseC4_011_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          2.3287,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -9.6647,          0.0007
,        0.016667,          2.4544,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.3326,         -7.4309,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -12.0589,          0.0018
,        0.025000,          2.3214,          0.0000,          0.4418,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          2.3290,         -8.0305,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,        -11.9641,         -0.0005
,        0.033333,          1.5763,          0.0000,          0.3881,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          2.3241,         -5.9927,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0001,        -11.9950,         -0.0023
,        0.041667,          1.2800,          0.0002,          0.4040,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          2.3254,         -6.6986,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0000,        -12.0045,          0.0009
,        0.050000,          1.1656,          0.0470,          0.5109,          0.6659,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.0000,          2.3193,         -8.0028,         -1.0949,          0.0000,          0.0000,          0.0000,          0.0007,        -11.9044,          0.0004
,        0.058333,          1.0682,          0.0662,          0.5510,          1.1718,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          2.2426,         -8.4194,         -3.3375,          0.0000,          0.0000,          0.0000,          0.0005,        -11.5766,          0.0004
,        0.066667,          1.0071,          0.0995,          0.5873,          1.3666,          1.6474,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.7701,         -8.9652,         -5.1825,         -0.0882,          0.0000,          0.0000,          0.0005,        -11.4599,         -0.0003
,        0.075000,          0.9823,          0.1400,          0.6308,          1.4836,          1.8941,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0000,          1.6052,         -9.7727,         -6.7046,         -3.8795,          0.0000,          0.0000,         -0.0005,        -11.5361,          0.0007
,        0.083333,          0.9593,          0.1632,          0.6647,          1.5701,          2.0446,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.0000,          1.5216,        -10.3731,         -8.0642,         -4.2307,          0.0000,          0.0000,         -0.0006,        -11.6402,          0.0001
,        0.091667,          0.9379,          0.1769,          0.6843,          1.6281,          2.1520,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.0002,          1.4631,        -10.7509,         -9.1181,         -5.0756,          0.0000,          0.0000,         -0.0007,        -11.6927,         -0.0012
,        0.100000,          0.9234,          0.1893,          0.6992,          1.6656,          1.6253,          0.0000,          0.1627,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.0000,          1.4222,        -11.0701,         -9.8797,         -6.1298,          0.0000,          0.0000,         -0.0007,        -11.7601,         -0.0003
,        0.108333,          0.9145,          0.2002,          0.7113,          1.6926,          1.3672,          0.0000,          0.2603,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          1.3943,        -11.3375,        -10.4557,         -6.5908,         -0.5530,          0.0000,         -0.0002,        -11.8285,          0.0011
,        0.116667,          0.9070,          0.2075,          0.7202,          1.7120,          1.2069,          0.0000,          0.3171,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          1.3753,        -11.5240,        -10.8884,         -7.1338,         -1.7455,          0.0000,          0.0001,        -11.8747,         -0.0012
,        0.125000,          0.9011,          0.2126,          0.7257,          1.7256,          1.1112,          0.0000,          0.3821,          0.0278,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.0001,          1.3613,        -11.6528,        -11.2010,         -7.9066,         -3.2348,          0.0000,          0.0008,        -11.9065,         -0.0001
,        0.133333,          0.8968,          0.2166,          0.7299,          1.7350,          1.0488,          0.0000,          0.4362,          0.6031,          0.1094,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.0001,          1.3513,        -11.7490,        -11.4257,         -8.6818,         -4.8468,          0.0000,         -0.0004,        -11.9314,          0.0012
,        0.141667,          0.8938,          0.2198,          0.7330,          1.7417,          1.0074,          0.0213,          0.4797,          0.9123,          0.1830,          0.2172,          0.0000,          0.0001,          0.0000,          0.0000,          0.0001,          1.3444,        -11.8222,        -11.5869,         -9.3445,         -6.3443,         -2.4750,          0.0006,        -11.9511,          0.0003
,        0.150000,          0.8918,          0.2218,          0.7351,          1.7465,          0.9788,          0.0652,          0.5130,          1.0998,          0.1514,          0.2153,          0.0000,          0.0002,          0.0000,          0.0001,          0.0000,          1.3395,        -11.8727,        -11.7051,         -9.9251,         -7.6204,         -2.8553,          0.0004,        -11.9653,         -0.0005
