"OutphaseC4_015 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_015.tcf]","Time (h)","Q 2 [OutphaseC4_015]","Q 3 [OutphaseC4_015]","Q 4 [OutphaseC4_015]","Q 5 [OutphaseC4_015]","Q 6 [OutphaseC4_015]","Q 7 [OutphaseC4_015]","Q 1 [OutphaseC4_015]","Q  8 [OutphaseC4_015]"
          29,        0.233333,        -39.8490,        -39.7205,        -39.4591,        -38.2036,        -35.2465,        -25.6132,        -39.5919,        -22.0176
          30,        0.241667,        -39.9562,        -39.7186,        -39.5905,        -38.4777,        -36.0073,        -27.8020,        -39.4666,        -24.7789
          31,        0.250000,        -40.0829,        -39.7527,        -39.6517,        -38.7406,        -36.6834,        -29.7580,        -40.0790,        -27.1521
          32,        0.258333,        -39.9430,        -39.8373,        -39.7016,        -39.0010,        -37.2057,        -31.3789,        -40.4077,        -29.2370
          33,        0.266667,        -39.8507,        -39.9084,        -39.7411,        -39.1067,        -37.6816,        -32.7823,        -39.6513,        -30.9718
          34,        0.275000,        -40.0067,        -39.8502,        -39.8255,        -39.3466,        -38.0566,        -33.9869,        -39.4027,        -32.4747
          35,        0.283333,        -40.0930,        -39.8394,        -39.8501,        -39.4411,        -38.4117,        -34.9657,        -40.4367,        -33.7207
          36,        0.291667,        -39.8912,        -39.9508,        -39.8465,        -39.5049,        -38.6686,        -35.8227,        -40.3849,        -34.7749
          37,        0.300000,        -39.9081,        -39.9973,        -39.8811,        -39.6039,        -38.8899,        -36.5219,        -39.1267,        -35.6686
          38,        0.308333,        -40.0709,        -39.8774,        -39.9296,        -39.7052,        -39.0935,        -37.1142,        -39.7857,        -36.3930
          39,        0.316667,        -40.0621,        -39.9263,        -39.9372,        -39.7503,        -39.2521,        -37.6078,        -40.5393,        -37.0096
          40,        0.325000,        -39.8519,        -40.0377,        -39.9125,        -39.7458,        -39.3825,        -38.0210,        -39.9339,        -37.5200
          41,        0.333333,        -39.9541,        -39.9706,        -39.9423,        -39.8311,        -39.4778,        -38.3571,        -39.4884,        -37.9453
          42,        0.341667,        -40.1455,        -39.9149,        -39.9942,        -39.8894,        -39.5819,        -38.6441,        -39.8373,        -38.3021
          43,        0.350000,        -39.9907,        -39.9777,        -39.9543,        -39.8661,        -39.6626,        -38.8761,        -40.5760,        -38.5930
          44,        0.358333,        -39.8345,        -40.0486,        -39.9442,        -39.8787,        -39.7059,        -39.0669,        -39.5816,        -38.8334
          45,        0.366667,        -40.0536,        -39.9559,        -39.9959,        -39.9345,        -39.7594,        -39.2350,        -39.4441,        -39.0391
          46,        0.375000,        -40.1264,        -39.9238,        -40.0020,        -39.9582,        -39.8102,        -39.3646,        -40.4410,        -39.2056
          47,        0.383333,        -39.9098,        -40.0377,        -39.9622,        -39.9270,        -39.8467,        -39.4723,        -40.3609,        -39.3445
          48,        0.391667,        -39.9130,        -40.0443,        -39.9706,        -39.9340,        -39.8639,        -39.5746,        -39.0593,        -39.4574
          49,        0.400000,        -40.1067,        -39.9337,        -40.0176,        -39.9967,        -39.8876,        -39.6445,        -39.9563,        -39.5525
          50,        0.408333,        -40.0688,        -39.9771,        -39.9999,        -39.9783,        -39.9178,        -39.7026,        -40.5905,        -39.6322
          51,        0.416667,        -39.8441,        -40.0660,        -39.9596,        -39.9417,        -39.9281,        -39.7566,        -39.8462,        -39.6940
          52,        0.425000,        -39.9924,        -39.9962,        -39.9960,        -39.9865,        -39.9330,        -39.8008,        -39.4738,        -39.7472
          53,        0.433333,        -40.1612,        -39.9364,        -40.0284,        -40.0120,        -39.9530,        -39.8383,        -40.0637,        -39.7933
          54,        0.441667,        -39.9689,        -40.0093,        -39.9821,        -39.9752,        -39.9642,        -39.8615,        -40.5590,        -39.8288
          55,        0.450000,        -39.8410,        -40.0677,        -39.9702,        -39.9661,        -39.9619,        -39.8875,        -39.4999,        -39.8583
          56,        0.458333,        -40.0924,        -39.9510,        -40.0195,        -40.0086,        -39.9687,        -39.9115,        -39.5310,        -39.8845
          57,        0.466667,        -40.1186,        -39.9411,        -40.0175,        -40.0136,        -39.9819,        -39.9236,        -40.6165,        -39.9039
          58,        0.475000,        -39.8897,        -40.0503,        -39.9715,        -39.9693,        -39.9848,        -39.9357,        -40.3148,        -39.9239
          59,        0.483333,        -39.9374,        -40.0413,        -39.9876,        -39.9780,        -39.9800,        -39.9509,        -39.0558,        -39.9354
          60,        0.491667,        -40.1413,        -39.9341,        -40.0283,        -40.0287,        -39.9861,        -39.9591,        -40.2069,        -39.9464
          61,        0.500000,        -40.0393,        -39.9908,        -40.0012,        -40.0034,        -39.9964,        -39.9633,        -40.7550,        -39.9576
          62,        0.508333,        -39.8442,        -40.0781,        -39.9676,        -39.9680,        -39.9923,        -39.9730,        -39.6899,        -39.9641
          63,        0.516667,        -40.0306,        -39.9812,        -40.0067,        -40.0064,        -39.9863,        -39.9774,        -39.4191,        -39.9695
          64,        0.525000,        -40.1651,        -39.9422,        -40.0303,        -40.0259,        -39.9966,        -39.9825,        -40.4427,        -39.9764
          65,        0.533333,        -39.9443,        -40.0232,        -39.9798,        -39.9815,        -39.9997,        -39.9815,        -40.5077,        -39.9802
          66,        0.541667,        -39.8544,        -40.0664,        -39.9763,        -39.9809,        -39.9911,        -39.9857,        -39.4760,        -39.9825
          67,        0.550000,        -40.1326,        -39.9456,        -40.0249,        -40.0179,        -39.9954,        -39.9917,        -39.6249,        -39.9867
          68,        0.558333,        -40.0978,        -39.9488,        -40.0143,        -40.0157,        -40.0013,        -39.9885,        -40.8435,        -39.9887
          69,        0.566667,        -39.8736,        -40.0615,        -39.9715,        -39.9734,        -39.9992,        -39.9914,        -40.2333,        -39.9912
          70,        0.575000,        -39.9619,        -40.0189,        -39.9927,        -39.9901,        -39.9931,        -39.9952,        -39.0266,        -39.9917
          71,        0.583333,        -40.1617,        -39.9310,        -40.0314,        -40.0292,        -39.9972,        -39.9945,        -40.5043,        -39.9935
          72,        0.591667,        -40.0145,        -40.0054,        -39.9970,        -39.9971,        -40.0044,        -39.9950,        -40.8361,        -39.9953
          73,        0.600000,        -39.8454,        -40.0823,        -39.9678,        -39.9705,        -39.9975,        -39.9957,        -39.5175,        -39.9949
          74,        0.608333,        -40.0663,        -39.9673,        -40.0124,        -40.0143,        -39.9931,        -39.9983,        -39.4156,        -39.9955
          75,        0.616667,        -40.1591,        -39.9455,        -40.0281,        -40.0242,        -40.0026,        -39.9982,        -40.7583,        -39.9975
          76,        0.625000,        -39.9223,        -40.0382,        -39.9767,        -39.9781,        -40.0033,        -39.9969,        -40.4111,        -39.9972
          77,        0.633333,        -39.8774,        -40.0546,        -39.9815,        -39.9850,        -39.9938,        -39.9978,        -39.4512,        -39.9976
          78,        0.641667,        -40.1584,        -39.9389,        -40.0289,        -40.0212,        -39.9976,        -40.0004,        -39.8024,        -39.9982
          79,        0.650000,        -40.0755,        -39.9594,        -40.0092,        -40.0114,        -40.0033,        -39.9984,        -40.8993,        -39.9975
          80,        0.658333,        -39.8516,        -40.0650,        -39.9699,        -39.9736,        -39.9999,        -39.9967,        -40.1008,        -39.9986
          81,        0.666667,        -39.9906,        -40.0009,        -39.9994,        -39.9955,        -39.9949,        -40.0009,        -39.0331,        -39.9987
          82,        0.675000,        -40.1644,        -39.9300,        -40.0315,        -40.0306,        -39.9991,        -39.9981,        -40.6607,        -39.9980
          83,        0.683333,        -39.9903,        -40.0140,        -39.9916,        -39.9918,        -40.0046,        -39.9966,        -40.7313,        -39.9992
          84,        0.691667,        -39.8558,        -40.0822,        -39.9707,        -39.9729,        -39.9973,        -39.9985,        -39.3310,        -39.9983
          85,        0.700000,        -40.0842,        -39.9556,        -40.0173,        -40.0176,        -39.9931,        -39.9989,        -39.5743,        -39.9987
          86,        0.708333,        -40.1448,        -39.9510,        -40.0230,        -40.0200,        -40.0036,        -39.9999,        -40.7882,        -39.9994
          87,        0.716667,        -39.8947,        -40.0493,        -39.9741,        -39.9742,        -40.0016,        -39.9963,        -40.2582,        -39.9985
          88,        0.725000,        -39.9085,        -40.0404,        -39.9855,        -39.9875,        -39.9938,        -39.9976,        -39.3999,        -39.9983
          89,        0.733333,        -40.1514,        -39.9348,        -40.0315,        -40.0239,        -39.9975,        -39.9999,        -39.9050,        -39.9991
          90,        0.741667,        -40.0357,        -39.9691,        -40.0028,        -40.0044,        -40.0037,        -39.9977,        -40.7852,        -39.9985
          91,        0.750000,        -39.8280,        -40.0738,        -39.9696,        -39.9710,        -39.9981,        -39.9967,        -39.8884,        -39.9987
          92,        0.758333,        -40.0017,        -39.9845,        -40.0045,        -39.9993,        -39.9945,        -39.9998,        -39.1531,        -39.9984
          93,        0.766667,        -40.1482,        -39.9291,        -40.0279,        -40.0261,        -39.9989,        -39.9980,        -40.5682,        -39.9981
          94,        0.775000,        -39.9618,        -40.0256,        -39.9868,        -39.9887,        -40.0036,        -39.9969,        -40.5427,        -39.9988
          95,        0.783333,        -39.8610,        -40.0770,        -39.9724,        -39.9742,        -39.9970,        -39.9983,        -39.1545,        -39.9977
          96,        0.791667,        -40.0836,        -39.9456,        -40.0228,        -40.0192,        -39.9935,        -39.9981,        -39.7473,        -39.9969
          97,        0.800000,        -40.1123,        -39.9534,        -40.0185,        -40.0161,        -40.0021,        -39.9974,        -40.6326,        -39.9985
          98,        0.808333,        -39.8567,        -40.0664,        -39.9705,        -39.9757,        -39.9995,        -39.9954,        -40.1019,        -39.9973
          99,        0.816667,        -39.9391,        -40.0251,        -39.9889,        -39.9894,        -39.9935,        -39.9971,        -39.4000,        -39.9973
         100,        0.825000,        -40.1512,        -39.9302,        -40.0316,        -40.0249,        -39.9978,        -39.9992,        -39.8728,        -39.9974
         101,        0.833333,        -40.0092,        -39.9814,        -39.9964,        -40.0030,        -40.0015,        -39.9951,        -40.6400,        -39.9961
         102,        0.841667,        -39.8267,        -40.0780,        -39.9714,        -39.9723,        -39.9965,        -39.9963,        -39.6748,        -39.9969
         103,        0.850000,        -40.0364,        -39.9699,        -40.0073,        -40.0039,        -39.9938,        -39.9977,        -39.3312,        -39.9962
         104,        0.858333,        -40.1396,        -39.9274,        -40.0252,        -40.0248,        -39.9978,        -39.9962,        -40.4371,        -39.9958
         105,        0.866667,        -39.9328,        -40.0351,        -39.9808,        -39.9864,        -39.9992,        -39.9950,        -40.4238,        -39.9968
         106,        0.875000,        -39.8990,        -40.0714,        -39.9773,        -39.9761,        -39.9940,        -39.9958,        -39.0585,        -39.9954
         107,        0.883333,        -40.0947,        -39.9416,        -40.0195,        -40.0186,        -39.9918,        -39.9952,        -39.8727,        -39.9946
         108,        0.891667,        -40.0923,        -39.9609,        -40.0124,        -40.0149,        -39.9986,        -39.9942,        -40.5520,        -39.9955
         109,        0.900000,        -39.8508,        -40.0781,        -39.9709,        -39.9741,        -39.9980,        -39.9938,        -39.9558,        -39.9946
         110,        0.908333,        -39.9671,        -40.0039,        -39.9922,        -39.9915,        -39.9909,        -39.9940,        -39.4535,        -39.9938
         111,        0.916667,        -40.1507,        -39.9293,        -40.0273,        -40.0210,        -39.9935,        -39.9938,        -39.9059,        -39.9939
         112,        0.925000,        -39.9768,        -39.9932,        -39.9931,        -39.9975,        -39.9972,        -39.9930,        -40.5872,        -39.9926
         113,        0.933333,        -39.8353,        -40.0828,        -39.9727,        -39.9741,        -39.9931,        -39.9907,        -39.5516,        -39.9926
         114,        0.941667,        -40.0533,        -39.9514,        -40.0067,        -40.0029,        -39.9908,        -39.9929,        -39.4630,        -39.9920
         115,        0.950000,        -40.1184,        -39.9275,        -40.0196,        -40.0198,        -39.9921,        -39.9915,        -40.4709,        -39.9915
         116,        0.958333,        -39.9074,        -40.0469,        -39.9802,        -39.9842,        -39.9955,        -39.9904,        -40.3561,        -39.9916
         117,        0.966667,        -39.9211,        -40.0475,        -39.9781,        -39.9741,        -39.9913,        -39.9899,        -39.0519,        -39.9899
         118,        0.975000,        -40.1146,        -39.9354,        -40.0198,        -40.0127,        -39.9880,        -39.9887,        -40.0246,        -39.9899
         119,        0.983333,        -40.0643,        -39.9647,        -40.0082,        -40.0073,        -39.9922,        -39.9886,        -40.6366,        -39.9895
         120,        0.991667,        -39.8437,        -40.0854,        -39.9699,        -39.9730,        -39.9923,        -39.9871,        -39.8045,        -39.9888
         121,        1.000000,        -40.0034,        -39.9883,        -39.9905,        -39.9897,        -39.9875,        -39.9866,        -39.4636,        -39.9881
         122,        1.008333,        -40.1601,        -39.9268,        -40.0232,        -40.0116,        -39.9875,        -39.9877,        -40.1625,        -39.9879
         123,        1.016667,        -39.9403,        -40.0045,        -39.9886,        -39.9946,        -39.9897,        -39.9870,        -40.5507,        -39.9863
         124,        1.025000,        -39.8441,        -40.0770,        -39.9763,        -39.9734,        -39.9896,        -39.9843,        -39.4951,        -39.9866
         125,        1.033333,        -40.0967,        -39.9468,        -40.0024,        -39.9970,        -39.9863,        -39.9842,        -39.5501,        -39.9854
         126,        1.041667,        -40.1079,        -39.9257,        -40.0109,        -40.0107,        -39.9845,        -39.9831,        -40.6870,        -39.9844
         127,        1.050000,        -39.8856,        -40.0547,        -39.9802,        -39.9843,        -39.9897,        -39.9842,        -40.2947,        -39.9843
         128,        1.058333,        -39.9333,        -40.0260,        -39.9797,        -39.9792,        -39.9874,        -39.9827,        -39.0464,        -39.9827
         129,        1.066667,        -40.1427,        -39.9321,        -40.0090,        -40.0053,        -39.9831,        -39.9802,        -40.3001,        -39.9831
         130,        1.075000,        -40.0370,        -39.9689,        -39.9993,        -39.9998,        -39.9857,        -39.9821,        -40.7945,        -39.9825
         131,        1.083333,        -39.8238,        -40.0905,        -39.9743,        -39.9778,        -39.9856,        -39.9791,        -39.6528,        -39.9812
         132,        1.091667,        -40.0378,        -39.9755,        -39.9908,        -39.9902,        -39.9840,        -39.9784,        -39.4092,        -39.9807
         133,        1.100000,        -40.1674,        -39.9288,        -40.0099,        -40.0031,        -39.9833,        -39.9799,        -40.5597,        -39.9802
         134,        1.108333,        -39.9308,        -40.0179,        -39.9843,        -39.9916,        -39.9842,        -39.9789,        -40.4857,        -39.9789
         135,        1.116667,        -39.8608,        -40.0608,        -39.9790,        -39.9788,        -39.9857,        -39.9781,        -39.4644,        -39.9788
         136,        1.125000,        -40.1462,        -39.9434,        -39.9998,        -39.9931,        -39.9831,        -39.9789,        -39.6762,        -39.9785
         137,        1.133333,        -40.0837,        -39.9291,        -40.0008,        -40.0027,        -39.9800,        -39.9768,        -40.8897,        -39.9774
         138,        1.141667,        -39.8675,        -40.0610,        -39.9798,        -39.9812,        -39.9851,        -39.9783,        -40.2033,        -39.9779
         139,        1.150000,        -39.9687,        -40.0033,        -39.9844,        -39.9856,        -39.9840,        -39.9766,        -39.0141,        -39.9773
         140,        1.158333,        -40.1599,        -39.9329,        -40.0058,        -40.0025,        -39.9814,        -39.9752,        -40.5720,        -39.9769
         141,        1.166667,        -40.0123,        -39.9804,        -39.9914,        -39.9902,        -39.9830,        -39.9772,        -40.8201,        -39.9766
         142,        1.175000,        -39.8429,        -40.0764,        -39.9764,        -39.9804,        -39.9840,        -39.9754,        -39.4642,        -39.9759
         143,        1.183333,        -40.0713,        -39.9685,        -39.9969,        -39.9919,        -39.9837,        -39.9748,        -39.4515,        -39.9770
         144,        1.191667,        -40.1615,        -39.9314,        -40.0029,        -39.9966,        -39.9825,        -39.9758,        -40.7989,        -39.9765
         145,        1.200000,        -39.9066,        -40.0340,        -39.9822,        -39.9841,        -39.9821,        -39.9746,        -40.3696,        -39.9760
         146,        1.208333,        -39.8841,        -40.0362,        -39.9839,        -39.9831,        -39.9855,        -39.9759,        -39.4390,        -39.9770
         147,        1.216667,        -40.1633,        -39.9435,        -40.0038,        -39.9950,        -39.9847,        -39.9768,        -39.8466,        -39.9769
         148,        1.225000,        -40.0588,        -39.9391,        -39.9960,        -39.9956,        -39.9809,        -39.9757,        -40.8765,        -39.9765
         149,        1.233333,        -39.8448,        -40.0613,        -39.9802,        -39.9801,        -39.9855,        -39.9781,        -40.0457,        -39.9770
         150,        1.241667,        -40.0005,        -39.9932,        -39.9899,        -39.9906,        -39.9862,        -39.9767,        -39.0626,        -39.9769
         151,        1.250000,        -40.1561,        -39.9346,        -40.0073,        -40.0015,        -39.9841,        -39.9767,        -40.6560,        -39.9775
         152,        1.258333,        -39.9864,        -39.9927,        -39.9891,        -39.9872,        -39.9859,        -39.9796,        -40.6779,        -39.9784
         153,        1.266667,        -39.8569,        -40.0726,        -39.9791,        -39.9841,        -39.9870,        -39.9785,        -39.2760,        -39.9787
         154,        1.275000,        -40.0843,        -39.9689,        -40.0018,        -40.0006,        -39.9891,        -39.9798,        -39.6279,        -39.9807
         155,        1.283333,        -40.1410,        -39.9360,        -40.0038,        -39.9956,        -39.9870,        -39.9822,        -40.7502,        -39.9805
         156,        1.291667,        -39.8761,        -40.0499,        -39.9821,        -39.9863,        -39.9866,        -39.9802,        -40.2249,        -39.9809
         157,        1.300000,        -39.9157,        -40.0351,        -39.9892,        -39.9879,        -39.9912,        -39.9814,        -39.3886,        -39.9818
         158,        1.308333,        -40.1641,        -39.9389,        -40.0069,        -40.0012,        -39.9905,        -39.9824,        -39.9077,        -39.9819
         159,        1.316667,        -40.0301,        -39.9591,        -39.9968,        -39.9974,        -39.9870,        -39.9809,        -40.7365,        -39.9831
         160,        1.325000,        -39.8299,        -40.0714,        -39.9823,        -39.9830,        -39.9928,        -39.9855,        -39.8243,        -39.9842
         161,        1.333333,        -40.0224,        -39.9824,        -39.9966,        -39.9983,        -39.9922,        -39.9850,        -39.2038,        -39.9833
         162,        1.341667,        -40.1440,        -39.9362,        -40.0099,        -40.0042,        -39.9908,        -39.9847,        -40.5255,        -39.9856
         163,        1.350000,        -39.9606,        -40.0147,        -39.9888,        -39.9907,        -39.9917,        -39.9888,        -40.5010,        -39.9863
         164,        1.358333,        -39.8787,        -40.0641,        -39.9840,        -39.9912,        -39.9934,        -39.9868,        -39.1076,        -39.9862
         165,        1.366667,        -40.0845,        -39.9676,        -40.0080,        -40.0051,        -39.9949,        -39.9872,        -39.7881,        -39.9878
         166,        1.375000,        -40.1176,        -39.9502,        -40.0049,        -39.9947,        -39.9919,        -39.9893,        -40.5902,        -39.9883
         167,        1.383333,        -39.8545,        -40.0651,        -39.9820,        -39.9899,        -39.9923,        -39.9887,        -40.0635,        -39.9888
         168,        1.391667,        -39.9448,        -40.0213,        -39.9940,        -39.9958,        -39.9973,        -39.9912,        -39.4122,        -39.9906
         169,        1.400000,        -40.1610,        -39.9393,        -40.0118,        -40.0037,        -39.9963,        -39.9911,        -39.8647,        -39.9902
         170,        1.408333,        -39.9992,        -39.9745,        -39.9973,        -39.9956,        -39.9927,        -39.9907,        -40.6248,        -39.9909
         171,        1.416667,        -39.8316,        -40.0754,        -39.9870,        -39.9880,        -39.9968,        -39.9933,        -39.6317,        -39.9924
         172,        1.425000,        -40.0440,        -39.9725,        -40.0014,        -40.0000,        -39.9977,        -39.9935,        -39.3781,        -39.9917
         173,        1.433333,        -40.1316,        -39.9344,        -40.0127,        -40.0090,        -39.9945,        -39.9926,        -40.4222,        -39.9935
         174,        1.441667,        -39.9260,        -40.0297,        -39.9902,        -39.9897,        -39.9968,        -39.9964,        -40.4087,        -39.9942
         175,        1.450000,        -39.9013,        -40.0565,        -39.9882,        -39.9933,        -39.9978,        -39.9938,        -39.0529,        -39.9932
         176,        1.458333,        -40.0973,        -39.9617,        -40.0124,        -40.0110,        -39.9977,        -39.9952,        -39.9064,        -39.9950
         177,        1.466667,        -40.0904,        -39.9597,        -40.0048,        -39.9976,        -39.9970,        -39.9965,        -40.5583,        -39.9949
         178,        1.475000,        -39.8391,        -40.0768,        -39.9843,        -39.9930,        -39.9958,        -39.9948,        -39.9183,        -39.9958
         179,        1.483333,        -39.9774,        -40.0072,        -39.9990,        -40.0005,        -40.0009,        -39.9971,        -39.4676,        -39.9963
         180,        1.491667,        -40.1660,        -39.9389,        -40.0129,        -40.0057,        -39.9987,        -39.9977,        -39.9574,        -39.9965
         181,        1.500000,        -39.9687,        -39.9904,        -39.9963,        -39.9962,        -39.9954,        -39.9952,        -40.5754,        -39.9966
         182,        1.508333,        -39.8392,        -40.0715,        -39.9892,        -39.9907,        -39.9999,        -39.9983,        -39.5302,        -39.9974
         183,        1.516667,        -40.0762,        -39.9613,        -40.0066,        -40.0026,        -40.0006,        -39.9982,        -39.4974,        -39.9973
         184,        1.525000,        -40.1173,        -39.9376,        -40.0125,        -40.0066,        -39.9960,        -39.9961,        -40.5241,        -39.9977
         185,        1.533333,        -39.9050,        -40.0442,        -39.9892,        -39.9905,        -39.9991,        -39.9992,        -40.3402,        -39.9988
         186,        1.541667,        -39.9240,        -40.0400,        -39.9910,        -39.9975,        -40.0004,        -39.9982,        -39.0590,        -39.9978
         187,        1.550000,        -40.1230,        -39.9540,        -40.0145,        -40.0099,        -40.0007,        -39.9978,        -40.0874,        -39.9990
         188,        1.558333,        -40.0604,        -39.9684,        -40.0029,        -39.9955,        -39.9977,        -39.9996,        -40.6824,        -39.9987
         189,        1.566667,        -39.8364,        -40.0812,        -39.9838,        -39.9940,        -39.9980,        -39.9982,        -39.7555,        -39.9984
         190,        1.575000,        -40.0153,        -39.9949,        -40.0037,        -40.0023,        -40.0015,        -39.9998,        -39.4468,        -39.9992
         191,        1.583333,        -40.1728,        -39.9359,        -40.0132,        -40.0046,        -39.9999,        -40.0003,        -40.2846,        -39.9991
         192,        1.591667,        -39.9428,        -40.0084,        -39.9926,        -39.9989,        -39.9960,        -39.9977,        -40.5339,        -39.9985
         193,        1.600000,        -39.8516,        -40.0673,        -39.9907,        -39.9917,        -40.0020,        -40.0008,        -39.4839,        -39.9995
         194,        1.608333,        -40.1198,        -39.9558,        -40.0092,        -40.0048,        -40.0011,        -40.0000,        -39.5838,        -39.9988
         195,        1.616667,        -40.0979,        -39.9394,        -40.0097,        -40.0075,        -39.9966,        -39.9975,        -40.7616,        -39.9994
         196,        1.625000,        -39.8837,        -40.0541,        -39.9894,        -39.9890,        -39.9999,        -40.0018,        -40.2737,        -39.9995
         197,        1.633333,        -39.9500,        -40.0273,        -39.9934,        -39.9974,        -40.0010,        -40.0000,        -39.0375,        -39.9990
         198,        1.641667,        -40.1509,        -39.9505,        -40.0154,        -40.0118,        -39.9994,        -39.9982,        -40.3962,        -39.9998
         199,        1.650000,        -40.0272,        -39.9818,        -39.9999,        -39.9956,        -39.9987,        -40.0010,        -40.8241,        -40.0001
         200,        1.658333,        -39.8373,        -40.0845,        -39.9836,        -39.9932,        -39.9988,        -39.9993,        -39.5891,        -39.9989
         201,        1.666667,        -40.0501,        -39.9861,        -40.0052,        -40.0066,        -40.0024,        -39.9990,        -39.4054,        -40.0003
         202,        1.675000,        -40.1697,        -39.9372,        -40.0118,        -40.0038,        -39.9999,        -40.0017,        -40.6646,        -39.9996
         203,        1.683333,        -39.9193,        -40.0260,        -39.9902,        -39.9968,        -39.9965,        -39.9988,        -40.4508,        -39.9991
         204,        1.691667,        -39.8725,        -40.0563,        -39.9918,        -39.9941,        -40.0024,        -40.0006,        -39.4566,        -40.0004
         205,        1.700000,        -40.1530,        -39.9475,        -40.0107,        -40.0065,        -40.0017,        -40.0007,        -39.7343,        -39.9992
         206,        1.708333,        -40.0734,        -39.9467,        -40.0075,        -40.0073,        -39.9967,        -39.9994,        -40.9094,        -39.9995
         207,        1.716667,        -39.8614,        -40.0645,        -39.9891,        -39.9880,        -40.0007,        -40.0003,        -40.1665,        -40.0002
         208,        1.725000,        -39.9797,        -40.0105,        -39.9967,        -40.0000,        -40.0012,        -39.9998,        -39.0205,        -39.9991
         209,        1.733333,        -40.1599,        -39.9452,        -40.0156,        -40.0113,        -39.9992,        -39.9982,        -40.6295,        -40.0000
