"InphaseC4_012 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_012.tcf]","Time (h)","V 2 [InphaseC4_012]","V 3 [InphaseC4_012]","V 4 [InphaseC4_012]","V 5 [InphaseC4_012]","V 6 [InphaseC4_012]","V 7 [InphaseC4_012]","V 8 [InphaseC4_012]","V 9 [InphaseC4_012]","V 10 [InphaseC4_012]","V 11 [InphaseC4_012]","V 12 [InphaseC4_012]","V 13 [InphaseC4_012]","V 14 [InphaseC4_012]","V 15 [InphaseC4_012]","V 16 [InphaseC4_012]","V  1 [InphaseC4_012]"
          78,        0.641667,          1.0092,          0.2796,          0.8382,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
          79,        0.650000,          1.0092,          0.2796,          0.8381,          1.8713,          1.0263,          0.2126,          0.7035,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
          80,        0.658333,          1.0092,          0.2796,          0.8382,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7776,          0.7217,          1.4447
          81,        0.666667,          1.0092,          0.2796,          0.8381,          1.8713,          1.0263,          0.2126,          0.7037,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
          82,        0.675000,          1.0092,          0.2796,          0.8381,          1.8713,          1.0263,          0.2127,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4447
          83,        0.683333,          1.0093,          0.2797,          0.8381,          1.8712,          1.0264,          0.2126,          0.7036,          1.6984,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7217,          1.4447
          84,        0.691667,          1.0092,          0.2796,          0.8381,          1.8712,          1.0264,          0.2126,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4447
          85,        0.700000,          1.0092,          0.2796,          0.8381,          1.8713,          1.0263,          0.2126,          0.7037,          1.6986,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
          86,        0.708333,          1.0092,          0.2796,          0.8381,          1.8712,          1.0263,          0.2125,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4447
          87,        0.716667,          1.0092,          0.2796,          0.8381,          1.8712,          1.0263,          0.2126,          0.7036,          1.6986,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7776,          0.7216,          1.4447
          88,        0.725000,          1.0092,          0.2796,          0.8382,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
          89,        0.733333,          1.0092,          0.2796,          0.8381,          1.8713,          1.0263,          0.2125,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8015,          1.3310,          0.7776,          0.7216,          1.4447
          90,        0.741667,          1.0092,          0.2796,          0.8381,          1.8713,          1.0263,          0.2127,          0.7036,          1.6986,          0.2812,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
          91,        0.750000,          1.0092,          0.2796,          0.8382,          1.8713,          1.0263,          0.2126,          0.7035,          1.6985,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7215,          1.4447
          92,        0.758333,          1.0092,          0.2797,          0.8382,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
          93,        0.766667,          1.0092,          0.2796,          0.8381,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4638,          1.0663,          1.8015,          1.3310,          0.7776,          0.7216,          1.4447
          94,        0.775000,          1.0092,          0.2797,          0.8382,          1.8713,          1.0263,          0.2125,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
          95,        0.783333,          1.0092,          0.2796,          0.8381,          1.8713,          1.0264,          0.2126,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
          96,        0.791667,          1.0091,          0.2797,          0.8381,          1.8712,          1.0263,          0.2126,          0.7036,          1.6986,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4447
          97,        0.800000,          1.0092,          0.2796,          0.8381,          1.8712,          1.0263,          0.2126,          0.7036,          1.6986,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
          98,        0.808333,          1.0092,          0.2796,          0.8382,          1.8713,          1.0263,          0.2125,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
          99,        0.816667,          1.0092,          0.2796,          0.8381,          1.8712,          1.0264,          0.2126,          0.7036,          1.6986,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
         100,        0.825000,          1.0092,          0.2797,          0.8382,          1.8713,          1.0263,          0.2126,          0.7035,          1.6985,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4447
         101,        0.833333,          1.0092,          0.2796,          0.8381,          1.8712,          1.0264,          0.2126,          0.7036,          1.6985,          0.2813,          0.4638,          1.0662,          1.8016,          1.3310,          0.7775,          0.7215,          1.4447
         102,        0.841667,          1.0092,          0.2796,          0.8382,          1.8712,          1.0263,          0.2127,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7217,          1.4447
         103,        0.850000,          1.0092,          0.2796,          0.8382,          1.8713,          1.0264,          0.2126,          0.7036,          1.6986,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
         104,        0.858333,          1.0092,          0.2796,          0.8382,          1.8712,          1.0263,          0.2126,          0.7035,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
         105,        0.866667,          1.0092,          0.2796,          0.8381,          1.8712,          1.0263,          0.2127,          0.7037,          1.6985,          0.2813,          0.4638,          1.0662,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
         106,        0.875000,          1.0092,          0.2796,          0.8382,          1.8712,          1.0264,          0.2126,          0.7036,          1.6985,          0.2812,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
         107,        0.883333,          1.0092,          0.2796,          0.8381,          1.8712,          1.0264,          0.2126,          0.7036,          1.6986,          0.2813,          0.4638,          1.0662,          1.8016,          1.3310,          0.7776,          0.7216,          1.4448
         108,        0.891667,          1.0092,          0.2796,          0.8381,          1.8713,          1.0264,          0.2127,          0.7036,          1.6985,          0.2812,          0.4639,          1.0662,          1.8015,          1.3310,          0.7775,          0.7216,          1.4447
         109,        0.900000,          1.0092,          0.2796,          0.8382,          1.8712,          1.0263,          0.2125,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4447
         110,        0.908333,          1.0093,          0.2797,          0.8381,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
         111,        0.916667,          1.0092,          0.2796,          0.8381,          1.8713,          1.0263,          0.2125,          0.7036,          1.6985,          0.2813,          0.4639,          1.0664,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
         112,        0.925000,          1.0093,          0.2796,          0.8381,          1.8712,          1.0263,          0.2126,          0.7036,          1.6986,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4448
         113,        0.933333,          1.0092,          0.2796,          0.8381,          1.8712,          1.0264,          0.2127,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4447
         114,        0.941667,          1.0092,          0.2797,          0.8381,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7215,          1.4447
         115,        0.950000,          1.0092,          0.2796,          0.8381,          1.8712,          1.0263,          0.2126,          0.7036,          1.6986,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7215,          1.4447
         116,        0.958333,          1.0092,          0.2796,          0.8381,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7776,          0.7216,          1.4447
         117,        0.966667,          1.0092,          0.2796,          0.8382,          1.8713,          1.0263,          0.2126,          0.7036,          1.6986,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
         118,        0.975000,          1.0092,          0.2796,          0.8381,          1.8712,          1.0263,          0.2125,          0.7036,          1.6985,          0.2813,          0.4638,          1.0662,          1.8015,          1.3310,          0.7775,          0.7216,          1.4447
         119,        0.983333,          1.0092,          0.2796,          0.8381,          1.8713,          1.0263,          0.2126,          0.7035,          1.6985,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
         120,        0.991667,          1.0092,          0.2796,          0.8382,          1.8712,          1.0263,          0.2125,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8015,          1.3310,          0.7776,          0.7216,          1.4447
         121,        1.000000,          1.0092,          0.2797,          0.8381,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
         122,        1.008333,          1.0092,          0.2796,          0.8381,          1.8712,          1.0263,          0.2126,          0.7036,          1.6986,          0.2812,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4447
         123,        1.016667,          1.0092,          0.2796,          0.8381,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4447
         124,        1.025000,          1.0092,          0.2796,          0.8381,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4638,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4447
         125,        1.033333,          1.0092,          0.2796,          0.8381,          1.8713,          1.0263,          0.2127,          0.7036,          1.6986,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
         126,        1.041667,          1.0092,          0.2796,          0.8381,          1.8712,          1.0264,          0.2126,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
         127,        1.050000,          1.0092,          0.2796,          0.8382,          1.8713,          1.0263,          0.2125,          0.7036,          1.6986,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4447
