"VanillaC4_014 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_014.tcf]","Time (h)","Q 2 [VanillaC4_014]","Q 3 [VanillaC4_014]","Q 4 [VanillaC4_014]","Q 5 [VanillaC4_014]","Q 6 [VanillaC4_014]","Q 7 [VanillaC4_014]","Q 1 [VanillaC4_014]","Q  8 [VanillaC4_014]"
         161,        1.333333,        -29.9999,        -30.0001,        -29.9996,        -30.0003,        -29.9999,        -30.0000,        -29.9997,        -30.0010
         162,        1.341667,        -30.0001,        -30.0000,        -29.9999,        -30.0000,        -30.0002,        -30.0001,        -30.0004,        -30.0008
         163,        1.350000,        -29.9999,        -29.9998,        -30.0001,        -30.0000,        -29.9996,        -30.0000,        -30.0001,        -29.9997
         164,        1.358333,        -30.0000,        -30.0000,        -29.9998,        -30.0001,        -30.0000,        -30.0002,        -29.9999,        -29.9998
         165,        1.366667,        -29.9997,        -30.0001,        -30.0003,        -29.9998,        -30.0001,        -30.0000,        -29.9998,        -29.9996
         166,        1.375000,        -29.9999,        -30.0001,        -30.0003,        -30.0002,        -30.0002,        -29.9998,        -30.0001,        -30.0002
         167,        1.383333,        -30.0000,        -30.0000,        -30.0001,        -30.0001,        -29.9999,        -30.0000,        -30.0000,        -30.0006
         168,        1.391667,        -29.9999,        -30.0003,        -30.0001,        -29.9998,        -30.0000,        -30.0000,        -30.0001,        -29.9993
         169,        1.400000,        -30.0002,        -29.9999,        -30.0002,        -30.0001,        -30.0000,        -30.0000,        -30.0000,        -30.0004
         170,        1.408333,        -30.0001,        -30.0002,        -30.0002,        -30.0001,        -30.0001,        -29.9999,        -29.9995,        -30.0005
         171,        1.416667,        -29.9997,        -30.0001,        -29.9999,        -30.0001,        -30.0000,        -30.0002,        -30.0000,        -30.0002
         172,        1.425000,        -30.0001,        -30.0000,        -30.0000,        -30.0000,        -30.0001,        -29.9997,        -30.0001,        -30.0003
         173,        1.433333,        -30.0002,        -30.0002,        -30.0001,        -30.0001,        -30.0001,        -30.0000,        -30.0002,        -30.0009
         174,        1.441667,        -29.9998,        -30.0000,        -30.0001,        -30.0002,        -29.9998,        -29.9998,        -30.0005,        -29.9994
         175,        1.450000,        -30.0001,        -30.0000,        -29.9997,        -30.0004,        -29.9999,        -29.9998,        -30.0001,        -29.9999
         176,        1.458333,        -30.0002,        -29.9997,        -30.0002,        -30.0000,        -29.9998,        -30.0004,        -29.9999,        -30.0000
         177,        1.466667,        -30.0001,        -30.0000,        -30.0000,        -30.0002,        -30.0000,        -29.9999,        -30.0003,        -30.0009
         178,        1.475000,        -29.9995,        -30.0001,        -29.9999,        -30.0000,        -30.0000,        -29.9999,        -29.9999,        -30.0003
         179,        1.483333,        -29.9999,        -30.0000,        -30.0000,        -29.9996,        -29.9997,        -30.0000,        -30.0002,        -29.9992
         180,        1.491667,        -29.9998,        -30.0004,        -29.9999,        -29.9998,        -29.9999,        -30.0000,        -29.9998,        -29.9996
         181,        1.500000,        -30.0000,        -30.0000,        -30.0001,        -29.9999,        -29.9998,        -29.9999,        -29.9999,        -29.9999
         182,        1.508333,        -30.0001,        -29.9999,        -30.0001,        -30.0000,        -29.9998,        -29.9998,        -30.0001,        -29.9998
         183,        1.516667,        -29.9998,        -30.0004,        -29.9998,        -29.9999,        -29.9998,        -29.9999,        -29.9997,        -30.0003
         184,        1.525000,        -30.0002,        -29.9999,        -29.9995,        -30.0002,        -29.9995,        -29.9999,        -29.9999,        -30.0001
         185,        1.533333,        -30.0000,        -30.0000,        -30.0001,        -30.0001,        -30.0000,        -30.0000,        -30.0000,        -30.0001
         186,        1.541667,        -30.0000,        -30.0002,        -29.9997,        -29.9997,        -30.0001,        -29.9999,        -29.9996,        -30.0001
         187,        1.550000,        -30.0002,        -30.0000,        -29.9997,        -30.0001,        -29.9999,        -29.9999,        -29.9998,        -30.0007
         188,        1.558333,        -30.0001,        -30.0001,        -30.0000,        -30.0001,        -30.0000,        -29.9999,        -30.0001,        -29.9999
         189,        1.566667,        -29.9997,        -30.0002,        -29.9999,        -30.0003,        -29.9998,        -29.9999,        -29.9999,        -30.0012
         190,        1.575000,        -29.9998,        -30.0002,        -29.9999,        -30.0000,        -29.9997,        -29.9998,        -29.9997,        -29.9997
         191,        1.583333,        -29.9999,        -30.0000,        -30.0001,        -30.0003,        -30.0001,        -30.0001,        -30.0000,        -29.9994
         192,        1.591667,        -29.9998,        -30.0000,        -30.0002,        -30.0001,        -30.0000,        -30.0000,        -30.0002,        -30.0000
         193,        1.600000,        -30.0002,        -30.0001,        -30.0001,        -30.0001,        -30.0002,        -30.0000,        -30.0003,        -30.0012
         194,        1.608333,        -29.9999,        -30.0000,        -29.9995,        -30.0002,        -29.9999,        -30.0002,        -30.0001,        -30.0000
         195,        1.616667,        -30.0001,        -30.0002,        -30.0000,        -30.0000,        -30.0001,        -29.9998,        -30.0002,        -29.9996
         196,        1.625000,        -30.0001,        -30.0000,        -30.0000,        -30.0002,        -29.9999,        -30.0000,        -29.9996,        -30.0013
         197,        1.633333,        -29.9999,        -30.0001,        -29.9998,        -29.9997,        -29.9999,        -30.0001,        -30.0000,        -29.9993
         198,        1.641667,        -29.9998,        -30.0000,        -30.0003,        -29.9996,        -30.0000,        -29.9997,        -29.9997,        -29.9999
         199,        1.650000,        -30.0001,        -29.9998,        -30.0000,        -30.0001,        -29.9999,        -30.0000,        -30.0001,        -30.0004
         200,        1.658333,        -29.9999,        -29.9997,        -30.0002,        -30.0001,        -30.0000,        -29.9997,        -30.0000,        -29.9998
         201,        1.666667,        -30.0001,        -30.0001,        -30.0003,        -29.9999,        -29.9998,        -30.0000,        -30.0003,        -30.0007
         202,        1.675000,        -30.0002,        -30.0001,        -30.0000,        -29.9997,        -30.0000,        -29.9999,        -30.0001,        -30.0011
         203,        1.683333,        -29.9999,        -29.9999,        -29.9998,        -29.9999,        -29.9998,        -30.0000,        -30.0000,        -29.9981
         204,        1.691667,        -29.9999,        -30.0000,        -30.0000,        -29.9999,        -29.9999,        -29.9998,        -30.0000,        -29.9996
         205,        1.700000,        -30.0000,        -30.0000,        -30.0000,        -30.0002,        -29.9998,        -29.9999,        -29.9999,        -30.0009
         206,        1.708333,        -29.9998,        -29.9997,        -30.0000,        -29.9998,        -30.0001,        -29.9997,        -30.0002,        -29.9994
         207,        1.716667,        -30.0001,        -29.9999,        -29.9998,        -30.0002,        -29.9997,        -29.9998,        -29.9999,        -29.9994
         208,        1.725000,        -29.9999,        -29.9998,        -29.9997,        -30.0004,        -29.9999,        -29.9999,        -30.0000,        -30.0005
         209,        1.733333,        -29.9998,        -30.0000,        -30.0003,        -29.9999,        -30.0000,        -30.0000,        -29.9999,        -29.9998
