"InphaseC4_013 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_013.tcf]","Time (h)","Q 2 [InphaseC4_013]","Q 3 [InphaseC4_013]","Q 4 [InphaseC4_013]","Q 5 [InphaseC4_013]","Q 6 [InphaseC4_013]","Q 7 [InphaseC4_013]","Q 1 [InphaseC4_013]","Q  8 [InphaseC4_013]"
         207,        1.716667,        -20.0001,        -20.0002,        -19.9998,        -19.9997,        -19.9989,        -19.9999,        -19.9999,        -19.9993
         208,        1.725000,        -19.9999,        -19.9998,        -19.9997,        -19.9998,        -19.9998,        -20.0000,        -19.9997,        -20.0002
         209,        1.733333,        -20.0004,        -19.9999,        -20.0002,        -20.0003,        -20.0008,        -20.0000,        -20.0004,        -19.9991
         210,        1.741667,        -20.0006,        -20.0000,        -19.9998,        -20.0003,        -20.0004,        -19.9999,        -19.9999,        -19.9999
         211,        1.750000,        -20.0000,        -20.0001,        -19.9996,        -20.0001,        -19.9998,        -20.0000,        -20.0000,        -19.9995
         212,        1.758333,        -19.9997,        -19.9999,        -19.9998,        -20.0000,        -19.9998,        -20.0000,        -20.0000,        -20.0000
         213,        1.766667,        -20.0005,        -19.9999,        -19.9998,        -20.0003,        -20.0005,        -19.9999,        -20.0000,        -20.0005
         214,        1.775000,        -20.0007,        -19.9999,        -20.0002,        -19.9997,        -19.9999,        -19.9999,        -19.9999,        -20.0005
         215,        1.783333,        -19.9999,        -20.0000,        -20.0001,        -20.0002,        -19.9999,        -20.0002,        -19.9998,        -19.9999
         216,        1.791667,        -19.9998,        -19.9999,        -20.0005,        -19.9997,        -20.0003,        -19.9997,        -20.0001,        -20.0000
         217,        1.800000,        -20.0001,        -20.0001,        -20.0005,        -20.0002,        -20.0002,        -19.9999,        -20.0000,        -19.9995
         218,        1.808333,        -19.9993,        -20.0001,        -20.0003,        -20.0002,        -19.9993,        -20.0001,        -20.0000,        -20.0004
         219,        1.816667,        -20.0005,        -19.9999,        -20.0005,        -20.0003,        -19.9998,        -19.9999,        -19.9999,        -20.0006
         220,        1.825000,        -20.0001,        -20.0000,        -19.9999,        -20.0001,        -20.0001,        -19.9999,        -20.0001,        -19.9994
         221,        1.833333,        -20.0005,        -19.9997,        -19.9995,        -20.0001,        -20.0001,        -19.9999,        -20.0001,        -20.0008
         222,        1.841667,        -19.9994,        -19.9998,        -20.0000,        -20.0000,        -20.0005,        -19.9999,        -20.0001,        -19.9993
         223,        1.850000,        -19.9995,        -20.0001,        -19.9992,        -19.9999,        -20.0001,        -20.0002,        -20.0001,        -20.0000
         224,        1.858333,        -19.9998,        -20.0000,        -20.0000,        -20.0001,        -19.9994,        -19.9999,        -20.0001,        -19.9999
         225,        1.866667,        -20.0004,        -19.9999,        -20.0003,        -19.9997,        -19.9992,        -19.9999,        -20.0001,        -19.9999
         226,        1.875000,        -20.0000,        -20.0000,        -20.0003,        -19.9998,        -20.0001,        -19.9999,        -19.9999,        -20.0001
         227,        1.883333,        -19.9991,        -20.0001,        -20.0003,        -20.0001,        -20.0007,        -20.0000,        -19.9999,        -19.9998
         228,        1.891667,        -20.0000,        -20.0001,        -20.0002,        -20.0000,        -20.0000,        -19.9998,        -19.9999,        -20.0001
         229,        1.900000,        -20.0000,        -20.0000,        -20.0004,        -20.0001,        -20.0001,        -20.0002,        -19.9998,        -20.0003
         230,        1.908333,        -19.9998,        -19.9998,        -20.0001,        -20.0004,        -20.0004,        -19.9998,        -20.0000,        -19.9995
         231,        1.916667,        -19.9996,        -20.0001,        -20.0002,        -20.0000,        -20.0004,        -19.9998,        -20.0000,        -19.9994
         232,        1.925000,        -20.0004,        -20.0000,        -20.0006,        -20.0005,        -19.9996,        -20.0000,        -19.9998,        -20.0002
         233,        1.933333,        -20.0001,        -20.0001,        -20.0000,        -19.9998,        -20.0009,        -19.9998,        -19.9999,        -20.0002
         234,        1.941667,        -20.0003,        -20.0000,        -19.9995,        -20.0002,        -20.0001,        -20.0000,        -20.0002,        -19.9993
         235,        1.950000,        -20.0001,        -20.0002,        -20.0000,        -19.9998,        -20.0000,        -20.0003,        -20.0000,        -20.0004
         236,        1.958333,        -20.0001,        -19.9999,        -19.9998,        -20.0004,        -19.9999,        -19.9999,        -20.0001,        -20.0002
         237,        1.966667,        -20.0001,        -20.0000,        -20.0001,        -20.0003,        -19.9999,        -19.9997,        -20.0002,        -19.9995
         238,        1.975000,        -19.9993,        -20.0002,        -20.0003,        -20.0000,        -20.0002,        -19.9999,        -20.0000,        -19.9998
         239,        1.983333,        -20.0003,        -20.0000,        -19.9997,        -20.0000,        -19.9997,        -20.0000,        -19.9998,        -20.0000
         240,        1.991667,        -20.0000,        -20.0001,        -19.9999,        -20.0001,        -20.0000,        -19.9999,        -20.0001,        -20.0002
         241,        2.000000,        -20.0001,        -20.0000,        -19.9998,        -20.0000,        -20.0002,        -20.0000,        -20.0001,        -19.9997
         242,        2.008333,        -20.0004,        -19.9999,        -20.0004,        -19.9997,        -19.9993,        -20.0000,        -20.0003,        -19.9998
         243,        2.016667,        -19.9997,        -20.0002,        -20.0002,        -20.0000,        -19.9995,        -20.0001,        -20.0002,        -19.9997
         244,        2.025000,        -19.9996,        -20.0001,        -20.0005,        -19.9998,        -19.9997,        -19.9999,        -20.0002,        -19.9994
         245,        2.033333,        -20.0000,        -19.9999,        -19.9994,        -20.0001,        -19.9998,        -20.0003,        -19.9998,        -20.0000
         246,        2.041667,        -20.0002,        -20.0001,        -20.0001,        -19.9999,        -19.9999,        -19.9999,        -20.0002,        -20.0011
         247,        2.050000,        -19.9994,        -19.9999,        -19.9996,        -20.0000,        -19.9991,        -19.9999,        -20.0001,        -20.0001
         248,        2.058333,        -19.9998,        -19.9998,        -20.0007,        -20.0002,        -20.0003,        -19.9998,        -20.0001,        -19.9998
         249,        2.066667,        -19.9997,        -19.9999,        -20.0002,        -20.0002,        -20.0002,        -19.9997,        -19.9998,        -20.0001
         250,        2.075000,        -20.0002,        -20.0000,        -20.0001,        -19.9999,        -19.9999,        -19.9998,        -20.0001,        -20.0002
         251,        2.083333,        -20.0008,        -19.9998,        -20.0008,        -20.0000,        -20.0000,        -19.9999,        -19.9999,        -20.0002
         252,        2.091667,        -20.0005,        -19.9998,        -20.0003,        -20.0000,        -19.9997,        -20.0001,        -20.0001,        -20.0007
         253,        2.100000,        -19.9996,        -20.0001,        -19.9999,        -19.9997,        -20.0001,        -20.0001,        -20.0001,        -20.0005
         254,        2.108333,        -19.9996,        -20.0001,        -19.9999,        -19.9998,        -19.9992,        -20.0000,        -20.0004,        -20.0002
         255,        2.116667,        -19.9999,        -20.0000,        -19.9996,        -20.0001,        -20.0004,        -19.9999,        -19.9999,        -19.9998
         256,        2.125000,        -20.0008,        -20.0001,        -20.0005,        -19.9996,        -19.9992,        -20.0001,        -20.0001,        -20.0009
         257,        2.133333,        -19.9998,        -20.0000,        -19.9995,        -19.9999,        -20.0006,        -19.9997,        -20.0003,        -19.9999
         258,        2.141667,        -20.0001,        -20.0000,        -20.0002,        -19.9996,        -20.0001,        -20.0001,        -20.0003,        -19.9996
         259,        2.150000,        -19.9996,        -20.0000,        -19.9999,        -20.0001,        -19.9996,        -19.9998,        -19.9999,        -19.9999
         260,        2.158333,        -19.9996,        -20.0002,        -19.9998,        -19.9998,        -19.9999,        -19.9996,        -20.0002,        -20.0005
         261,        2.166667,        -20.0002,        -19.9998,        -20.0009,        -19.9999,        -19.9993,        -19.9998,        -20.0002,        -20.0001
         262,        2.175000,        -19.9995,        -20.0001,        -20.0002,        -20.0005,        -20.0000,        -20.0001,        -20.0001,        -19.9998
         263,        2.183333,        -20.0000,        -20.0001,        -19.9995,        -20.0002,        -19.9999,        -20.0000,        -20.0001,        -20.0004
         264,        2.191667,        -20.0001,        -19.9999,        -19.9996,        -19.9999,        -20.0000,        -20.0001,        -20.0002,        -20.0000
         265,        2.200000,        -19.9998,        -19.9997,        -19.9999,        -20.0002,        -19.9995,        -19.9998,        -19.9998,        -19.9992
         266,        2.208333,        -20.0004,        -20.0000,        -19.9998,        -20.0001,        -20.0004,        -20.0001,        -19.9998,        -20.0005
         267,        2.216667,        -20.0005,        -20.0003,        -20.0000,        -20.0003,        -20.0007,        -19.9999,        -19.9999,        -20.0001
         268,        2.225000,        -19.9998,        -20.0000,        -19.9997,        -20.0002,        -20.0000,        -19.9999,        -19.9998,        -20.0001
         269,        2.233333,        -19.9997,        -19.9998,        -20.0001,        -20.0001,        -19.9999,        -20.0000,        -20.0001,        -19.9999
         270,        2.241667,        -20.0001,        -20.0000,        -19.9997,        -20.0000,        -20.0003,        -20.0000,        -20.0000,        -19.9995
         271,        2.250000,        -20.0000,        -20.0000,        -20.0006,        -20.0004,        -20.0001,        -20.0000,        -20.0000,        -19.9997
         272,        2.258333,        -20.0003,        -19.9998,        -19.9999,        -20.0002,        -19.9993,        -20.0001,        -19.9999,        -20.0002
         273,        2.266667,        -19.9999,        -20.0002,        -19.9999,        -20.0001,        -19.9996,        -20.0000,        -20.0000,        -20.0003
         274,        2.275000,        -20.0007,        -20.0002,        -20.0003,        -19.9996,        -20.0001,        -19.9999,        -19.9998,        -19.9993
         275,        2.283333,        -20.0001,        -19.9999,        -19.9999,        -19.9999,        -19.9997,        -19.9999,        -19.9998,        -19.9997
         276,        2.291667,        -20.0005,        -20.0001,        -20.0001,        -19.9998,        -19.9996,        -20.0001,        -20.0000,        -19.9999
         277,        2.300000,        -20.0000,        -20.0000,        -20.0004,        -19.9999,        -19.9995,        -19.9999,        -20.0000,        -19.9999
         278,        2.308333,        -20.0002,        -20.0001,        -20.0000,        -20.0000,        -20.0000,        -19.9999,        -20.0000,        -20.0003
         279,        2.316667,        -20.0002,        -20.0000,        -19.9998,        -20.0002,        -19.9998,        -20.0003,        -20.0000,        -19.9998
         280,        2.325000,        -19.9996,        -19.9998,        -19.9997,        -19.9998,        -20.0004,        -20.0000,        -20.0001,        -20.0003
         281,        2.333333,        -20.0000,        -19.9998,        -20.0002,        -19.9999,        -20.0001,        -20.0001,        -19.9997,        -19.9996
         282,        2.341667,        -20.0001,        -20.0001,        -20.0000,        -19.9996,        -19.9995,        -20.0001,        -20.0001,        -20.0003
         283,        2.350000,        -20.0004,        -20.0001,        -19.9997,        -19.9998,        -20.0000,        -19.9998,        -19.9999,        -20.0007
         284,        2.358333,        -20.0001,        -20.0000,        -19.9998,        -20.0002,        -19.9997,        -19.9999,        -20.0002,        -20.0006
         285,        2.366667,        -20.0002,        -20.0003,        -20.0004,        -20.0001,        -20.0000,        -20.0002,        -19.9999,        -19.9997
         286,        2.375000,        -19.9995,        -20.0000,        -20.0002,        -20.0005,        -20.0003,        -20.0002,        -20.0001,        -19.9994
         287,        2.383333,        -19.9996,        -20.0002,        -20.0001,        -20.0004,        -20.0001,        -20.0000,        -19.9999,        -19.9992
         288,        2.391667,        -20.0004,        -20.0001,        -20.0005,        -19.9996,        -20.0002,        -19.9997,        -20.0001,        -20.0005
         289,        2.400000,        -20.0002,        -19.9999,        -20.0000,        -19.9997,        -19.9996,        -19.9998,        -19.9996,        -20.0002
         290,        2.408333,        -20.0007,        -19.9999,        -20.0000,        -19.9996,        -20.0004,        -19.9999,        -19.9999,        -19.9996
         291,        2.416667,        -20.0000,        -20.0000,        -20.0001,        -20.0000,        -20.0002,        -20.0002,        -20.0002,        -20.0003
         292,        2.425000,        -20.0001,        -19.9998,        -20.0001,        -20.0002,        -19.9996,        -19.9999,        -19.9999,        -19.9999
         293,        2.433333,        -19.9998,        -20.0000,        -20.0002,        -19.9998,        -20.0000,        -19.9998,        -20.0001,        -20.0004
         294,        2.441667,        -20.0001,        -19.9999,        -20.0004,        -19.9999,        -20.0004,        -20.0001,        -20.0002,        -19.9995
         295,        2.450000,        -19.9998,        -20.0000,        -19.9997,        -20.0002,        -19.9999,        -20.0002,        -20.0001,        -19.9996
         296,        2.458333,        -20.0005,        -20.0000,        -19.9996,        -20.0003,        -20.0003,        -20.0002,        -19.9998,        -19.9995
         297,        2.466667,        -20.0003,        -19.9999,        -20.0008,        -20.0003,        -19.9997,        -19.9998,        -20.0000,        -20.0008
         298,        2.475000,        -20.0001,        -20.0002,        -19.9997,        -19.9998,        -20.0005,        -19.9999,        -20.0000,        -20.0002
         299,        2.483333,        -19.9999,        -19.9998,        -20.0002,        -20.0000,        -19.9996,        -20.0001,        -20.0000,        -20.0002
         300,        2.491667,        -20.0001,        -20.0000,        -20.0000,        -19.9999,        -19.9993,        -20.0000,        -20.0002,        -20.0005
         301,        2.500000,        -19.9995,        -20.0001,        -20.0004,        -19.9999,        -20.0009,        -19.9997,        -20.0002,        -20.0002
         302,        2.508333,        -19.9998,        -20.0002,        -20.0001,        -19.9999,        -20.0002,        -19.9999,        -20.0000,        -19.9999
         303,        2.516667,        -20.0002,        -19.9999,        -19.9999,        -20.0001,        -19.9998,        -19.9999,        -20.0002,        -20.0000
         304,        2.525000,        -20.0001,        -19.9999,        -19.9994,        -19.9996,        -20.0000,        -19.9997,        -20.0000,        -20.0000
         305,        2.533333,        -19.9994,        -19.9999,        -19.9998,        -20.0002,        -19.9994,        -19.9999,        -20.0002,        -20.0003
         306,        2.541667,        -19.9994,        -20.0001,        -19.9999,        -20.0004,        -20.0001,        -20.0001,        -20.0001,        -19.9998
         307,        2.550000,        -20.0005,        -20.0003,        -20.0004,        -19.9999,        -20.0001,        -19.9997,        -20.0002,        -19.9999
         308,        2.558333,        -19.9995,        -20.0001,        -20.0003,        -19.9996,        -20.0000,        -20.0000,        -19.9997,        -20.0001
         309,        2.566667,        -19.9996,        -20.0000,        -19.9999,        -20.0000,        -19.9995,        -19.9999,        -20.0005,        -19.9997
         310,        2.575000,        -20.0007,        -20.0002,        -19.9998,        -19.9997,        -20.0000,        -20.0000,        -20.0001,        -20.0003
         311,        2.583333,        -20.0003,        -20.0000,        -19.9999,        -20.0003,        -20.0002,        -20.0000,        -20.0001,        -20.0002
         312,        2.591667,        -20.0006,        -20.0000,        -19.9998,        -20.0001,        -20.0001,        -19.9996,        -19.9999,        -20.0000
         313,        2.600000,        -19.9994,        -19.9997,        -20.0000,        -20.0003,        -20.0000,        -19.9998,        -20.0000,        -20.0000
         314,        2.608333,        -20.0000,        -19.9997,        -19.9996,        -19.9994,        -20.0006,        -19.9999,        -20.0000,        -19.9999
         315,        2.616667,        -19.9996,        -20.0000,        -20.0004,        -20.0003,        -20.0001,        -20.0000,        -19.9999,        -19.9999
         316,        2.625000,        -19.9994,        -19.9998,        -19.9994,        -20.0001,        -20.0000,        -20.0001,        -19.9999,        -20.0000
         317,        2.633333,        -19.9992,        -19.9998,        -20.0006,        -20.0002,        -20.0004,        -20.0000,        -20.0003,        -20.0006
         318,        2.641667,        -20.0003,        -19.9998,        -20.0004,        -20.0002,        -19.9999,        -19.9998,        -20.0001,        -19.9994
         319,        2.650000,        -20.0000,        -19.9999,        -19.9999,        -19.9994,        -20.0002,        -20.0002,        -19.9999,        -20.0006
         320,        2.658333,        -19.9998,        -20.0001,        -19.9999,        -20.0002,        -20.0007,        -20.0002,        -20.0000,        -20.0002
         321,        2.666667,        -20.0003,        -20.0000,        -19.9996,        -19.9998,        -19.9998,        -20.0000,        -20.0000,        -19.9986
         322,        2.675000,        -20.0002,        -20.0002,        -19.9996,        -20.0002,        -19.9997,        -20.0002,        -20.0001,        -19.9997
         323,        2.683333,        -20.0005,        -20.0001,        -19.9996,        -19.9997,        -19.9997,        -19.9998,        -19.9998,        -20.0004
         324,        2.691667,        -20.0000,        -19.9999,        -19.9995,        -20.0002,        -19.9994,        -20.0000,        -20.0002,        -20.0003
         325,        2.700000,        -20.0000,        -20.0002,        -19.9997,        -20.0001,        -20.0000,        -20.0001,        -19.9999,        -20.0000
         326,        2.708333,        -20.0002,        -20.0000,        -19.9996,        -19.9999,        -20.0002,        -20.0003,        -20.0000,        -20.0006
         327,        2.716667,        -20.0004,        -20.0000,        -20.0003,        -20.0002,        -19.9994,        -20.0000,        -20.0004,        -20.0004
         328,        2.725000,        -19.9999,        -20.0000,        -20.0000,        -19.9998,        -20.0004,        -19.9999,        -19.9999,        -19.9996
         329,        2.733333,        -20.0001,        -19.9998,        -19.9998,        -20.0006,        -20.0002,        -20.0000,        -20.0001,        -19.9996
         330,        2.741667,        -19.9995,        -20.0000,        -19.9999,        -20.0001,        -19.9994,        -20.0001,        -19.9998,        -19.9999
         331,        2.750000,        -19.9998,        -20.0000,        -19.9997,        -20.0000,        -20.0003,        -20.0000,        -19.9998,        -20.0001
         332,        2.758333,        -20.0001,        -20.0000,        -19.9994,        -20.0004,        -19.9997,        -19.9998,        -19.9999,        -20.0001
         333,        2.766667,        -20.0004,        -20.0001,        -20.0001,        -19.9997,        -19.9996,        -20.0002,        -20.0003,        -20.0002
         334,        2.775000,        -20.0001,        -20.0000,        -20.0003,        -20.0005,        -19.9997,        -20.0001,        -20.0000,        -20.0001
         335,        2.783333,        -20.0008,        -20.0000,        -20.0007,        -19.9999,        -19.9998,        -19.9999,        -19.9999,        -20.0002
         336,        2.791667,        -19.9994,        -20.0002,        -19.9997,        -19.9996,        -20.0000,        -20.0000,        -20.0001,        -20.0001
         337,        2.800000,        -20.0002,        -19.9999,        -19.9998,        -20.0001,        -19.9998,        -20.0000,        -20.0001,        -20.0001
         338,        2.808333,        -19.9998,        -20.0002,        -19.9994,        -19.9996,        -19.9999,        -19.9999,        -20.0000,        -19.9999
         339,        2.816667,        -20.0006,        -19.9999,        -19.9999,        -19.9997,        -20.0000,        -19.9999,        -19.9998,        -20.0002
         340,        2.825000,        -20.0002,        -20.0001,        -19.9997,        -19.9999,        -20.0001,        -20.0001,        -19.9998,        -19.9999
         341,        2.833333,        -19.9995,        -20.0000,        -20.0002,        -20.0001,        -19.9999,        -19.9996,        -20.0001,        -20.0001
         342,        2.841667,        -19.9998,        -19.9999,        -20.0000,        -20.0000,        -19.9998,        -20.0001,        -20.0004,        -19.9994
         343,        2.850000,        -20.0000,        -19.9998,        -20.0003,        -19.9999,        -20.0007,        -20.0002,        -20.0000,        -19.9999
         344,        2.858333,        -19.9996,        -20.0001,        -19.9999,        -19.9997,        -20.0009,        -20.0001,        -19.9999,        -19.9996
         345,        2.866667,        -19.9999,        -20.0002,        -20.0001,        -20.0003,        -20.0000,        -20.0003,        -19.9997,        -19.9997
         346,        2.875000,        -20.0002,        -20.0000,        -19.9998,        -19.9999,        -19.9999,        -19.9999,        -20.0000,        -19.9991
         347,        2.883333,        -19.9994,        -19.9998,        -20.0006,        -19.9998,        -19.9998,        -19.9997,        -19.9995,        -19.9998
         348,        2.891667,        -20.0002,        -20.0000,        -20.0003,        -19.9998,        -20.0001,        -20.0003,        -20.0002,        -20.0000
         349,        2.900000,        -19.9997,        -20.0001,        -19.9999,        -20.0002,        -20.0001,        -19.9999,        -19.9998,        -19.9998
         350,        2.908333,        -20.0002,        -19.9999,        -19.9999,        -20.0000,        -19.9998,        -19.9998,        -19.9999,        -20.0001
         351,        2.916667,        -19.9998,        -19.9998,        -20.0000,        -19.9998,        -19.9995,        -20.0003,        -19.9999,        -19.9999
         352,        2.925000,        -19.9999,        -20.0001,        -20.0000,        -19.9997,        -20.0004,        -19.9999,        -19.9998,        -19.9997
         353,        2.933333,        -20.0002,        -19.9996,        -20.0000,        -20.0003,        -20.0005,        -19.9999,        -20.0000,        -19.9997
         354,        2.941667,        -19.9997,        -19.9998,        -20.0004,        -20.0001,        -19.9996,        -20.0001,        -20.0001,        -19.9994
         355,        2.950000,        -20.0001,        -20.0002,        -19.9997,        -19.9997,        -19.9993,        -19.9999,        -20.0001,        -19.9993
         356,        2.958333,        -19.9997,        -19.9998,        -19.9992,        -20.0005,        -20.0000,        -19.9998,        -19.9999,        -19.9995
         357,        2.966667,        -20.0010,        -20.0001,        -19.9992,        -20.0001,        -19.9997,        -19.9998,        -19.9996,        -20.0007
         358,        2.975000,        -20.0002,        -19.9999,        -20.0007,        -20.0002,        -19.9994,        -20.0000,        -19.9999,        -20.0001
         359,        2.983333,        -20.0001,        -19.9998,        -20.0004,        -19.9994,        -19.9999,        -20.0000,        -20.0000,        -19.9999
         360,        2.991667,        -20.0000,        -20.0000,        -20.0001,        -19.9999,        -20.0000,        -19.9998,        -19.9999,        -20.0006
         361,        3.000000,        -19.9998,        -19.9996,        -20.0000,        -19.9998,        -19.9998,        -20.0002,        -20.0000,        -19.9993
         362,        3.008333,        -19.9997,        -20.0002,        -19.9998,        -20.0002,        -20.0002,        -20.0001,        -20.0004,        -19.9996
         363,        3.016667,        -19.9997,        -19.9999,        -20.0002,        -19.9999,        -20.0002,        -20.0001,        -20.0001,        -20.0003
         364,        3.025000,        -19.9999,        -20.0003,        -20.0006,        -19.9999,        -20.0001,        -20.0001,        -20.0002,        -20.0003
         365,        3.033333,        -20.0000,        -20.0000,        -20.0006,        -20.0001,        -19.9997,        -19.9999,        -19.9999,        -20.0005
         366,        3.041667,        -20.0002,        -20.0001,        -19.9995,        -20.0003,        -19.9999,        -19.9999,        -19.9999,        -19.9998
         367,        3.050000,        -19.9998,        -20.0000,        -20.0001,        -20.0003,        -19.9998,        -20.0002,        -20.0000,        -20.0001
         368,        3.058333,        -20.0003,        -19.9999,        -20.0000,        -20.0002,        -20.0007,        -20.0002,        -20.0000,        -20.0004
         369,        3.066667,        -20.0004,        -20.0001,        -19.9994,        -20.0004,        -19.9997,        -19.9999,        -20.0003,        -20.0001
         370,        3.075000,        -19.9996,        -19.9998,        -20.0002,        -20.0000,        -20.0000,        -20.0000,        -19.9997,        -20.0004
         371,        3.083333,        -20.0000,        -20.0000,        -20.0002,        -19.9998,        -20.0003,        -20.0004,        -20.0003,        -20.0004
         372,        3.091667,        -19.9996,        -20.0000,        -20.0008,        -20.0002,        -19.9999,        -20.0001,        -20.0001,        -20.0003
         373,        3.100000,        -20.0001,        -20.0001,        -20.0002,        -19.9997,        -20.0001,        -20.0001,        -19.9999,        -20.0002
         374,        3.108333,        -20.0001,        -20.0002,        -20.0000,        -20.0001,        -19.9998,        -20.0001,        -20.0000,        -20.0002
         375,        3.116667,        -20.0005,        -19.9999,        -20.0000,        -20.0003,        -19.9994,        -20.0001,        -20.0000,        -20.0003
         376,        3.125000,        -20.0004,        -19.9999,        -19.9998,        -20.0001,        -19.9999,        -20.0000,        -20.0001,        -19.9996
         377,        3.133333,        -20.0000,        -19.9999,        -19.9992,        -20.0001,        -20.0002,        -20.0001,        -20.0001,        -19.9998
         378,        3.141667,        -19.9998,        -20.0000,        -19.9997,        -19.9998,        -19.9997,        -20.0002,        -20.0000,        -19.9997
         379,        3.150000,        -20.0004,        -19.9998,        -20.0006,        -20.0002,        -20.0001,        -20.0000,        -19.9999,        -20.0000
         380,        3.158333,        -20.0008,        -20.0000,        -19.9995,        -19.9999,        -20.0002,        -19.9999,        -19.9999,        -19.9994
         381,        3.166667,        -20.0003,        -20.0002,        -20.0003,        -19.9999,        -20.0001,        -20.0002,        -19.9999,        -19.9995
         382,        3.175000,        -20.0003,        -19.9999,        -19.9997,        -20.0004,        -20.0004,        -20.0000,        -19.9996,        -19.9999
         383,        3.183333,        -20.0000,        -20.0000,        -20.0006,        -19.9999,        -20.0003,        -20.0001,        -19.9998,        -20.0003
         384,        3.191667,        -19.9999,        -20.0000,        -20.0006,        -20.0001,        -20.0003,        -19.9998,        -19.9998,        -20.0001
         385,        3.200000,        -19.9997,        -20.0000,        -20.0002,        -19.9997,        -20.0003,        -19.9999,        -20.0000,        -20.0006
         386,        3.208333,        -20.0002,        -20.0002,        -20.0002,        -20.0006,        -20.0000,        -19.9999,        -20.0001,        -19.9999
         387,        3.216667,        -20.0000,        -20.0000,        -19.9999,        -20.0003,        -20.0004,        -20.0000,        -20.0001,        -19.9995
         388,        3.225000,        -20.0006,        -19.9998,        -20.0001,        -20.0001,        -19.9996,        -19.9995,        -20.0001,        -20.0003
         389,        3.233333,        -20.0001,        -20.0001,        -19.9997,        -19.9999,        -19.9996,        -19.9998,        -20.0000,        -20.0001
         390,        3.241667,        -19.9999,        -19.9998,        -19.9998,        -19.9999,        -20.0006,        -20.0004,        -20.0003,        -19.9996
         391,        3.250000,        -19.9998,        -19.9999,        -20.0004,        -19.9998,        -19.9999,        -19.9999,        -19.9998,        -19.9997
         392,        3.258333,        -20.0003,        -20.0000,        -20.0001,        -20.0000,        -20.0001,        -19.9999,        -20.0000,        -20.0010
         393,        3.266667,        -19.9996,        -20.0000,        -20.0004,        -20.0001,        -20.0003,        -19.9999,        -20.0000,        -20.0000
         394,        3.275000,        -20.0002,        -20.0001,        -20.0001,        -19.9999,        -20.0002,        -20.0001,        -20.0003,        -19.9999
         395,        3.283333,        -20.0005,        -20.0001,        -19.9999,        -20.0003,        -20.0000,        -20.0000,        -20.0000,        -20.0012
         396,        3.291667,        -20.0001,        -19.9999,        -20.0001,        -20.0001,        -20.0002,        -20.0002,        -20.0003,        -20.0002
         397,        3.300000,        -20.0006,        -19.9998,        -19.9996,        -19.9998,        -20.0002,        -20.0000,        -19.9998,        -20.0002
         398,        3.308333,        -20.0001,        -20.0004,        -19.9995,        -19.9997,        -19.9993,        -20.0002,        -20.0000,        -19.9997
         399,        3.316667,        -20.0000,        -19.9998,        -19.9995,        -20.0002,        -19.9996,        -20.0000,        -20.0001,        -20.0003
         400,        3.325000,        -19.9998,        -19.9999,        -20.0002,        -20.0000,        -20.0008,        -20.0002,        -20.0001,        -20.0000
         401,        3.333333,        -20.0001,        -19.9999,        -19.9995,        -20.0003,        -19.9999,        -20.0001,        -20.0001,        -19.9991
         402,        3.341667,        -19.9994,        -20.0000,        -19.9995,        -20.0002,        -20.0001,        -20.0001,        -19.9999,        -19.9996
         403,        3.350000,        -20.0007,        -19.9998,        -19.9995,        -20.0001,        -19.9997,        -20.0002,        -20.0001,        -19.9997
         404,        3.358333,        -20.0003,        -20.0002,        -20.0000,        -20.0005,        -20.0002,        -20.0001,        -19.9997,        -19.9996
         405,        3.366667,        -19.9996,        -20.0000,        -19.9997,        -20.0001,        -20.0004,        -20.0001,        -19.9999,        -20.0000
         406,        3.375000,        -19.9996,        -20.0000,        -19.9999,        -20.0001,        -19.9999,        -20.0003,        -20.0001,        -20.0001
         407,        3.383333,        -20.0001,        -20.0001,        -20.0000,        -19.9999,        -19.9998,        -19.9998,        -20.0000,        -19.9996
         408,        3.391667,        -19.9996,        -20.0000,        -20.0002,        -20.0003,        -20.0004,        -20.0002,        -20.0000,        -20.0000
         409,        3.400000,        -19.9996,        -19.9999,        -19.9992,        -19.9995,        -19.9994,        -20.0001,        -20.0000,        -19.9994
         410,        3.408333,        -19.9999,        -20.0001,        -20.0004,        -20.0000,        -20.0002,        -20.0002,        -20.0000,        -19.9997
         411,        3.416667,        -19.9996,        -20.0000,        -20.0003,        -19.9998,        -19.9997,        -19.9999,        -19.9999,        -19.9997
         412,        3.425000,        -20.0002,        -19.9998,        -19.9996,        -19.9997,        -20.0001,        -19.9999,        -20.0001,        -20.0007
         413,        3.433333,        -20.0001,        -19.9999,        -19.9998,        -19.9997,        -20.0002,        -19.9999,        -20.0000,        -19.9998
         414,        3.441667,        -19.9999,        -20.0001,        -19.9999,        -20.0003,        -19.9993,        -20.0000,        -19.9999,        -19.9998
         415,        3.450000,        -20.0001,        -20.0000,        -20.0003,        -20.0001,        -19.9994,        -20.0000,        -20.0000,        -20.0004
         416,        3.458333,        -19.9995,        -20.0000,        -20.0002,        -20.0004,        -19.9996,        -20.0001,        -19.9999,        -19.9992
         417,        3.466667,        -19.9999,        -20.0000,        -20.0003,        -19.9995,        -19.9997,        -19.9998,        -20.0002,        -20.0001
         418,        3.475000,        -20.0001,        -19.9999,        -19.9996,        -20.0001,        -19.9999,        -20.0001,        -20.0002,        -19.9994
