"InphaseC4_013 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_013.tcf]","Time (h)","V 2 [InphaseC4_013]","V 3 [InphaseC4_013]","V 4 [InphaseC4_013]","V 5 [InphaseC4_013]","V 6 [InphaseC4_013]","V 7 [InphaseC4_013]","V 8 [InphaseC4_013]","V 9 [InphaseC4_013]","V 10 [InphaseC4_013]","V 11 [InphaseC4_013]","V 12 [InphaseC4_013]","V 13 [InphaseC4_013]","V 14 [InphaseC4_013]","V 15 [InphaseC4_013]","V 16 [InphaseC4_013]","V  1 [InphaseC4_013]"
          11,        0.083333,          1.2157,          0.3250,          0.9516,          1.9564,          1.6543,          0.0000,          0.4814,          0.0000,          0.0002,          0.0001,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          1.6824
          12,        0.091667,          1.1997,          0.3387,          0.9615,          1.9790,          1.4943,          0.0499,          0.5614,          0.6934,          0.0001,          0.0001,          0.0000,          0.0001,          0.0000,          0.0001,          0.0000,          1.6513
          13,        0.100000,          1.1888,          0.3487,          0.9678,          1.9931,          1.3995,          0.1174,          0.6315,          1.1946,          0.3045,          0.2895,          0.0000,          0.0002,          0.0001,          0.0000,          0.0000,          1.6301
          14,        0.108333,          1.1823,          0.3560,          0.9725,          2.0025,          1.3377,          0.1641,          0.6836,          1.4532,          0.3494,          0.3795,          0.4176,          0.0002,          0.0001,          0.0001,          0.0001,          1.6157
          15,        0.116667,          1.1778,          0.3616,          0.9756,          2.0090,          1.2969,          0.2003,          0.7241,          1.6101,          0.1959,          0.3816,          0.4821,          0.2769,          0.0500,          0.0001,          0.0001,          1.6061
          16,        0.125000,          1.1744,          0.3653,          0.9774,          2.0133,          1.2689,          0.2281,          0.7537,          1.7100,          0.1592,          0.4129,          0.6696,          0.4174,          0.2057,          0.1165,          0.0234,          1.6000
          17,        0.133333,          1.1724,          0.3678,          0.9786,          2.0159,          1.2484,          0.2503,          0.7746,          1.7749,          0.1854,          0.4359,          0.8295,          0.6198,          0.3519,          0.2096,          0.1772,          1.5958
          18,        0.141667,          1.1709,          0.3694,          0.9795,          2.0178,          1.2338,          0.2681,          0.7896,          1.8178,          0.2222,          0.4514,          0.9481,          0.8696,          0.6272,          0.3919,          0.3506,          1.5928
          19,        0.150000,          1.1700,          0.3706,          0.9799,          2.0192,          1.2229,          0.2807,          0.8006,          1.8475,          0.2561,          0.4710,          1.0221,          1.2120,          0.9173,          0.5263,          0.4791,          1.5909
          20,        0.158333,          1.1693,          0.3713,          0.9804,          2.0200,          1.2157,          0.2897,          0.8083,          1.8658,          0.2907,          0.4965,          1.0727,          1.4511,          1.0529,          0.5975,          0.5684,          1.5897
          21,        0.166667,          1.1688,          0.3718,          0.9806,          2.0206,          1.2109,          0.2967,          0.8136,          1.8792,          0.3185,          0.5191,          1.1099,          1.6242,          1.1803,          0.6932,          0.6144,          1.5888
          22,        0.175000,          1.1686,          0.3721,          0.9808,          2.0209,          1.2075,          0.3016,          0.8174,          1.8908,          0.3416,          0.5355,          1.1372,          1.7519,          1.2699,          0.7657,          0.6562,          1.5882
          23,        0.183333,          1.1684,          0.3723,          0.9809,          2.0212,          1.2050,          0.3048,          0.8200,          1.8988,          0.3598,          0.5477,          1.1564,          1.8414,          1.3234,          0.8132,          0.6983,          1.5878
          24,        0.191667,          1.1682,          0.3724,          0.9810,          2.0214,          1.2029,          0.3071,          0.8218,          1.9044,          0.3726,          0.5574,          1.1696,          1.8781,          1.3658,          0.8548,          0.7497,          1.5875
          25,        0.200000,          1.1681,          0.3726,          0.9810,          2.0215,          1.2018,          0.3086,          0.8230,          1.9064,          0.3823,          0.5648,          1.1796,          1.9070,          1.3928,          0.8841,          0.7869,          1.5874
          26,        0.208333,          1.1681,          0.3726,          0.9811,          2.0216,          1.2010,          0.3096,          0.8239,          1.9107,          0.3894,          0.5701,          1.1866,          1.9346,          1.4121,          0.9039,          0.8113,          1.5873
          27,        0.216667,          1.1680,          0.3727,          0.9810,          2.0216,          1.2005,          0.3104,          0.8245,          1.9093,          0.3950,          0.5741,          1.1915,          1.9493,          1.4266,          0.9178,          0.8272,          1.5872
          28,        0.225000,          1.1680,          0.3727,          0.9810,          2.0217,          1.2000,          0.3109,          0.8249,          1.9082,          0.3991,          0.5772,          1.1950,          1.9580,          1.4365,          0.9270,          0.8379,          1.5871
          29,        0.233333,          1.1680,          0.3727,          0.9810,          2.0217,          1.1998,          0.3113,          0.8252,          1.9071,          0.4020,          0.5794,          1.1974,          1.9643,          1.4436,          0.9335,          0.8451,          1.5871
          30,        0.241667,          1.1679,          0.3727,          0.9811,          2.0217,          1.1996,          0.3115,          0.8254,          1.9060,          0.4040,          0.5809,          1.1992,          1.9688,          1.4486,          0.9381,          0.8501,          1.5871
          31,        0.250000,          1.1679,          0.3728,          0.9811,          2.0217,          1.1994,          0.3116,          0.8255,          1.9046,          0.4054,          0.5818,          1.2004,          1.9719,          1.4519,          0.9414,          0.8537,          1.5871
          32,        0.258333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1993,          0.3118,          0.8256,          1.9037,          0.4063,          0.5826,          1.2013,          1.9737,          1.4543,          0.9437,          0.8562,          1.5870
          33,        0.266667,          1.1679,          0.3728,          0.9810,          2.0217,          1.1992,          0.3118,          0.8257,          1.9032,          0.4070,          0.5831,          1.2019,          1.9751,          1.4560,          0.9454,          0.8580,          1.5871
          34,        0.275000,          1.1680,          0.3728,          0.9811,          2.0217,          1.1992,          0.3119,          0.8257,          1.9028,          0.4075,          0.5835,          1.2024,          1.9761,          1.4571,          0.9466,          0.8593,          1.5870
          35,        0.283333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1992,          0.3119,          0.8258,          1.9045,          0.4079,          0.5838,          1.2027,          1.9769,          1.4580,          0.9475,          0.8602,          1.5871
          36,        0.291667,          1.1679,          0.3728,          0.9811,          2.0217,          1.1992,          0.3119,          0.8258,          1.9059,          0.4082,          0.5838,          1.2029,          1.9773,          1.4586,          0.9480,          0.8608,          1.5870
          37,        0.300000,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3119,          0.8257,          1.9059,          0.4084,          0.5840,          1.2030,          1.9776,          1.4590,          0.9484,          0.8613,          1.5871
          38,        0.308333,          1.1679,          0.3728,          0.9810,          2.0217,          1.1991,          0.3120,          0.8259,          1.9060,          0.4086,          0.5841,          1.2031,          1.9779,          1.4592,          0.9487,          0.8616,          1.5870
          39,        0.316667,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4087,          0.5842,          1.2032,          1.9781,          1.4594,          0.9488,          0.8617,          1.5871
          40,        0.325000,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3119,          0.8258,          1.9059,          0.4087,          0.5842,          1.2033,          1.9782,          1.4596,          0.9490,          0.8619,          1.5870
          41,        0.333333,          1.1679,          0.3727,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4087,          0.5843,          1.2033,          1.9782,          1.4597,          0.9491,          0.8620,          1.5870
          42,        0.341667,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4087,          0.5843,          1.2033,          1.9783,          1.4597,          0.9492,          0.8621,          1.5871
          43,        0.350000,          1.1680,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4598,          0.9492,          0.8621,          1.5870
          44,        0.358333,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2033,          1.9784,          1.4598,          0.9493,          0.8621,          1.5870
          45,        0.366667,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3119,          0.8257,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          46,        0.375000,          1.1679,          0.3727,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9783,          1.4598,          0.9493,          0.8622,          1.5870
          47,        0.383333,          1.1680,          0.3728,          0.9811,          2.0218,          1.1991,          0.3121,          0.8258,          1.9058,          0.4088,          0.5843,          1.2033,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          48,        0.391667,          1.1679,          0.3727,          0.9810,          2.0218,          1.1991,          0.3120,          0.8258,          1.9058,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5871
          49,        0.400000,          1.1679,          0.3728,          0.9810,          2.0217,          1.1991,          0.3120,          0.8258,          1.9060,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          50,        0.408333,          1.1680,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2033,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          51,        0.416667,          1.1679,          0.3728,          0.9810,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5844,          1.2034,          1.9783,          1.4599,          0.9493,          0.8622,          1.5871
          52,        0.425000,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9783,          1.4599,          0.9493,          0.8622,          1.5870
          53,        0.433333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3121,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          54,        0.441667,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          55,        0.450000,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          56,        0.458333,          1.1679,          0.3728,          0.9810,          2.0217,          1.1991,          0.3120,          0.8258,          1.9060,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5871
          57,        0.466667,          1.1680,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4089,          0.5843,          1.2034,          1.9784,          1.4599,          0.9494,          0.8622,          1.5870
          58,        0.475000,          1.1679,          0.3728,          0.9810,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5844,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          59,        0.483333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4089,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          60,        0.491667,          1.1679,          0.3728,          0.9811,          2.0218,          1.1991,          0.3120,          0.8259,          1.9059,          0.4088,          0.5842,          1.2033,          1.9784,          1.4598,          0.9493,          0.8622,          1.5870
          61,        0.500000,          1.1679,          0.3728,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          62,        0.508333,          1.1679,          0.3727,          0.9810,          2.0218,          1.1991,          0.3121,          0.8258,          1.9059,          0.4088,          0.5843,          1.2033,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          63,        0.516667,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8259,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4598,          0.9493,          0.8622,          1.5871
          64,        0.525000,          1.1679,          0.3727,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4600,          0.9493,          0.8623,          1.5870
          65,        0.533333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5844,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          66,        0.541667,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5844,          1.2034,          1.9785,          1.4599,          0.9493,          0.8623,          1.5870
          67,        0.550000,          1.1679,          0.3728,          0.9810,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          68,        0.558333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5871
          69,        0.566667,          1.1679,          0.3727,          0.9810,          2.0217,          1.1991,          0.3120,          0.8258,          1.9060,          0.4089,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          70,        0.575000,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          71,        0.583333,          1.1680,          0.3728,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9060,          0.4088,          0.5843,          1.2035,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          72,        0.591667,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          73,        0.600000,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8257,          1.9059,          0.4089,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          74,        0.608333,          1.1679,          0.3728,          0.9810,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          75,        0.616667,          1.1680,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4089,          0.5843,          1.2033,          1.9784,          1.4599,          0.9494,          0.8622,          1.5870
          76,        0.625000,          1.1679,          0.3728,          0.9810,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5871
          77,        0.633333,          1.1679,          0.3727,          0.9811,          2.0218,          1.1991,          0.3121,          0.8258,          1.9059,          0.4089,          0.5843,          1.2034,          1.9784,          1.4599,          0.9494,          0.8623,          1.5871
          78,        0.641667,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9783,          1.4599,          0.9494,          0.8623,          1.5871
          79,        0.650000,          1.1679,          0.3727,          0.9810,          2.0217,          1.1991,          0.3121,          0.8258,          1.9060,          0.4088,          0.5842,          1.2034,          1.9784,          1.4598,          0.9493,          0.8622,          1.5870
          80,        0.658333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2035,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          81,        0.666667,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9494,          0.8623,          1.5871
          82,        0.675000,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          83,        0.683333,          1.1679,          0.3727,          0.9811,          2.0218,          1.1991,          0.3121,          0.8258,          1.9060,          0.4088,          0.5843,          1.2033,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          84,        0.691667,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          85,        0.700000,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3121,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5871
          86,        0.708333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9494,          0.8623,          1.5870
          87,        0.716667,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9783,          1.4599,          0.9493,          0.8623,          1.5870
          88,        0.725000,          1.1679,          0.3727,          0.9811,          2.0218,          1.1991,          0.3121,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          89,        0.733333,          1.1679,          0.3727,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          90,        0.741667,          1.1679,          0.3728,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4089,          0.5844,          1.2034,          1.9784,          1.4599,          0.9494,          0.8623,          1.5870
          91,        0.750000,          1.1680,          0.3728,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2033,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          92,        0.758333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
          93,        0.766667,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3121,          0.8258,          1.9059,          0.4088,          0.5843,          1.2033,          1.9783,          1.4599,          0.9494,          0.8622,          1.5870
          94,        0.775000,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8257,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          95,        0.783333,          1.1679,          0.3728,          0.9810,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          96,        0.791667,          1.1679,          0.3728,          0.9810,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          97,        0.800000,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8259,          1.9060,          0.4088,          0.5843,          1.2034,          1.9785,          1.4599,          0.9493,          0.8623,          1.5870
          98,        0.808333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9060,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
          99,        0.816667,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
         100,        0.825000,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3121,          0.8259,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
         101,        0.833333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
         102,        0.841667,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9060,          0.4089,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
         103,        0.850000,          1.1679,          0.3728,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5844,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
         104,        0.858333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8259,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5871
         105,        0.866667,          1.1680,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
         106,        0.875000,          1.1679,          0.3728,          0.9810,          2.0218,          1.1991,          0.3120,          0.8258,          1.9060,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
         107,        0.883333,          1.1679,          0.3728,          0.9810,          2.0217,          1.1991,          0.3120,          0.8258,          1.9060,          0.4088,          0.5843,          1.2035,          1.9784,          1.4599,          0.9494,          0.8623,          1.5870
         108,        0.891667,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
         109,        0.900000,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4089,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
         110,        0.908333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4598,          0.9493,          0.8622,          1.5870
         111,        0.916667,          1.1679,          0.3727,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9060,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
         112,        0.925000,          1.1679,          0.3727,          0.9810,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4089,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
         113,        0.933333,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
         114,        0.941667,          1.1679,          0.3728,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2035,          1.9784,          1.4599,          0.9494,          0.8623,          1.5871
         115,        0.950000,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4089,          0.5843,          1.2034,          1.9784,          1.4599,          0.9494,          0.8622,          1.5870
         116,        0.958333,          1.1679,          0.3728,          0.9810,          2.0217,          1.1991,          0.3121,          0.8258,          1.9060,          0.4088,          0.5843,          1.2033,          1.9784,          1.4599,          0.9494,          0.8622,          1.5870
         117,        0.966667,          1.1679,          0.3728,          0.9810,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
         118,        0.975000,          1.1679,          0.3728,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9060,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
         119,        0.983333,          1.1679,          0.3727,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
         120,        0.991667,          1.1680,          0.3727,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9494,          0.8622,          1.5870
         121,        1.000000,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9060,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9494,          0.8623,          1.5870
         122,        1.008333,          1.1679,          0.3727,          0.9811,          2.0217,          1.1991,          0.3121,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
         123,        1.016667,          1.1679,          0.3727,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4089,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
         124,        1.025000,          1.1679,          0.3727,          0.9812,          2.0218,          1.1991,          0.3120,          0.8257,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
         125,        1.033333,          1.1679,          0.3728,          0.9812,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8623,          1.5870
         126,        1.041667,          1.1679,          0.3728,          0.9811,          2.0218,          1.1991,          0.3120,          0.8258,          1.9059,          0.4088,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
         127,        1.050000,          1.1679,          0.3728,          0.9811,          2.0217,          1.1991,          0.3120,          0.8258,          1.9059,          0.4089,          0.5843,          1.2034,          1.9784,          1.4599,          0.9493,          0.8622,          1.5870
