"sfe_25 [F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\002\sfe_25.tcf]","Time (h)","V 1 [sfe_25]","V 2 [sfe_25]","V 3 [sfe_25]","V 4 [sfe_25]","V 5 [sfe_25]","V 6 [sfe_25]"
          67,        1.100000,          0.0692,          0.1332,          0.0004,          0.4102,          0.2010,          0.5400
          68,        1.116667,          0.0693,          0.1332,          0.0005,          0.4107,          0.2031,          0.5405
          69,        1.133333,          0.0693,          0.1332,          0.0005,          0.4109,          0.1965,          0.5406
          70,        1.150000,          0.0692,          0.1332,          0.0005,          0.4117,          0.2013,          0.5411
          71,        1.166667,          0.0693,          0.1331,          0.0004,          0.4119,          0.1984,          0.5413
          72,        1.183333,          0.0693,          0.1331,          0.0006,          0.4120,          0.1986,          0.5413
          73,        1.200000,          0.0693,          0.1331,          0.0004,          0.4124,          0.2008,          0.5416
          74,        1.216667,          0.0693,          0.1331,          0.0003,          0.4124,          0.2024,          0.5417
          75,        1.233333,          0.0692,          0.1331,          0.0004,          0.4125,          0.1970,          0.5416
          76,        1.250000,          0.0693,          0.1331,          0.0004,          0.4126,          0.2003,          0.5418
          77,        1.266667,          0.0693,          0.1331,          0.0004,          0.4126,          0.2015,          0.5418
          78,        1.283333,          0.0693,          0.1331,          0.0003,          0.4127,          0.1971,          0.5420
          79,        1.300000,          0.0693,          0.1331,          0.0003,          0.4126,          0.1988,          0.5419
          80,        1.316667,          0.0693,          0.1331,          0.0004,          0.4127,          0.2017,          0.5421
          81,        1.333333,          0.0693,          0.1331,          0.0004,          0.4127,          0.2035,          0.5419
          82,        1.350000,          0.0693,          0.1331,          0.0004,          0.4128,          0.1971,          0.5419
          83,        1.366667,          0.0693,          0.1331,          0.0002,          0.4128,          0.2005,          0.5421
          84,        1.383333,          0.0693,          0.1331,          0.0002,          0.4127,          0.1990,          0.5421
          85,        1.400000,          0.0693,          0.1331,          0.0003,          0.4128,          0.1999,          0.5419
          86,        1.416667,          0.0692,          0.1331,          0.0003,          0.4129,          0.2002,          0.5422
          87,        1.433333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2002,          0.5421
          88,        1.450000,          0.0692,          0.1331,          0.0004,          0.4128,          0.1985,          0.5421
          89,        1.466667,          0.0693,          0.1331,          0.0002,          0.4127,          0.2014,          0.5421
          90,        1.483333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2006,          0.5422
          91,        1.500000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2045,          0.5420
          92,        1.516667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2073,          0.5421
          93,        1.533333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2011,          0.5420
          94,        1.550000,          0.0692,          0.1331,          0.0002,          0.4128,          0.2028,          0.5420
          95,        1.566667,          0.0692,          0.1331,          0.0003,          0.4128,          0.1963,          0.5422
          96,        1.583333,          0.0692,          0.1331,          0.0004,          0.4128,          0.2004,          0.5422
          97,        1.600000,          0.0693,          0.1331,          0.0004,          0.4128,          0.2070,          0.5422
          98,        1.616667,          0.0692,          0.1331,          0.0003,          0.4128,          0.1950,          0.5422
          99,        1.633333,          0.0693,          0.1331,          0.0004,          0.4128,          0.2071,          0.5420
         100,        1.650000,          0.0693,          0.1331,          0.0004,          0.4128,          0.2009,          0.5421
         101,        1.666667,          0.0693,          0.1331,          0.0004,          0.4127,          0.1991,          0.5421
         102,        1.683333,          0.0692,          0.1331,          0.0003,          0.4128,          0.2012,          0.5423
         103,        1.700000,          0.0693,          0.1331,          0.0004,          0.4128,          0.2027,          0.5420
         104,        1.716667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1997,          0.5422
         105,        1.733333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2063,          0.5422
         106,        1.750000,          0.0693,          0.1331,          0.0003,          0.4128,          0.1961,          0.5421
         107,        1.766667,          0.0691,          0.1331,          0.0003,          0.4128,          0.1994,          0.5419
         108,        1.783333,          0.0693,          0.1331,          0.0004,          0.4128,          0.2008,          0.5420
         109,        1.800000,          0.0693,          0.1331,          0.0003,          0.4127,          0.1999,          0.5422
         110,        1.816667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1960,          0.5422
         111,        1.833333,          0.0693,          0.1331,          0.0004,          0.4128,          0.2033,          0.5421
         112,        1.850000,          0.0693,          0.1331,          0.0002,          0.4127,          0.1953,          0.5421
         113,        1.866667,          0.0693,          0.1331,          0.0004,          0.4128,          0.1968,          0.5420
         114,        1.883333,          0.0692,          0.1331,          0.0003,          0.4128,          0.1929,          0.5421
         115,        1.900000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2000,          0.5421
         116,        1.916667,          0.0693,          0.1331,          0.0004,          0.4128,          0.2068,          0.5421
         117,        1.933333,          0.0693,          0.1331,          0.0003,          0.4128,          0.1978,          0.5421
         118,        1.950000,          0.0692,          0.1331,          0.0003,          0.4128,          0.2003,          0.5422
         119,        1.966667,          0.0693,          0.1331,          0.0003,          0.4127,          0.2079,          0.5421
         120,        1.983333,          0.0693,          0.1331,          0.0003,          0.4128,          0.1991,          0.5421
         121,        2.000000,          0.0692,          0.1331,          0.0003,          0.4127,          0.2020,          0.5421
         122,        2.016667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2062,          0.5421
         123,        2.033333,          0.0693,          0.1331,          0.0004,          0.4128,          0.1969,          0.5421
         124,        2.050000,          0.0693,          0.1331,          0.0003,          0.4127,          0.1963,          0.5421
         125,        2.066667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2033,          0.5421
         126,        2.083333,          0.0693,          0.1331,          0.0002,          0.4128,          0.2069,          0.5422
         127,        2.100000,          0.0692,          0.1331,          0.0002,          0.4128,          0.2039,          0.5421
         128,        2.116667,          0.0692,          0.1331,          0.0004,          0.4128,          0.2081,          0.5420
         129,        2.133333,          0.0692,          0.1331,          0.0003,          0.4128,          0.1974,          0.5421
         130,        2.150000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2020,          0.5421
         131,        2.166667,          0.0693,          0.1331,          0.0004,          0.4128,          0.1937,          0.5420
         132,        2.183333,          0.0693,          0.1331,          0.0003,          0.4128,          0.1940,          0.5422
         133,        2.200000,          0.0693,          0.1331,          0.0002,          0.4128,          0.1994,          0.5421
         134,        2.216667,          0.0693,          0.1331,          0.0003,          0.4127,          0.1984,          0.5421
         135,        2.233333,          0.0692,          0.1331,          0.0004,          0.4128,          0.2023,          0.5421
         136,        2.250000,          0.0693,          0.1331,          0.0003,          0.4128,          0.1969,          0.5422
         137,        2.266667,          0.0693,          0.1331,          0.0004,          0.4128,          0.2024,          0.5420
         138,        2.283333,          0.0692,          0.1331,          0.0002,          0.4128,          0.2051,          0.5422
         139,        2.300000,          0.0692,          0.1331,          0.0005,          0.4128,          0.1988,          0.5421
         140,        2.316667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1966,          0.5422
         141,        2.333333,          0.0693,          0.1331,          0.0003,          0.4127,          0.2020,          0.5420
         142,        2.350000,          0.0693,          0.1331,          0.0003,          0.4128,          0.1945,          0.5420
         143,        2.366667,          0.0693,          0.1331,          0.0004,          0.4127,          0.1973,          0.5422
         144,        2.383333,          0.0693,          0.1331,          0.0004,          0.4129,          0.2022,          0.5422
         145,        2.400000,          0.0693,          0.1331,          0.0004,          0.4128,          0.1972,          0.5421
         146,        2.416667,          0.0693,          0.1331,          0.0002,          0.4128,          0.2026,          0.5421
         147,        2.433333,          0.0693,          0.1331,          0.0004,          0.4128,          0.1981,          0.5421
         148,        2.450000,          0.0693,          0.1331,          0.0003,          0.4128,          0.1949,          0.5421
         149,        2.466667,          0.0694,          0.1331,          0.0004,          0.4128,          0.2042,          0.5422
         150,        2.483333,          0.0693,          0.1331,          0.0004,          0.4128,          0.2040,          0.5422
         151,        2.500000,          0.0692,          0.1331,          0.0004,          0.4128,          0.1979,          0.5420
         152,        2.516667,          0.0692,          0.1331,          0.0005,          0.4128,          0.1960,          0.5421
         153,        2.533333,          0.0693,          0.1331,          0.0003,          0.4127,          0.2009,          0.5421
         154,        2.550000,          0.0693,          0.1331,          0.0002,          0.4128,          0.2038,          0.5421
         155,        2.566667,          0.0694,          0.1331,          0.0003,          0.4128,          0.2005,          0.5421
         156,        2.583333,          0.0693,          0.1331,          0.0004,          0.4128,          0.1992,          0.5421
         157,        2.600000,          0.0693,          0.1331,          0.0003,          0.4127,          0.1971,          0.5420
         158,        2.616667,          0.0692,          0.1331,          0.0003,          0.4128,          0.2060,          0.5422
         159,        2.633333,          0.0692,          0.1331,          0.0003,          0.4128,          0.1986,          0.5420
         160,        2.650000,          0.0693,          0.1331,          0.0002,          0.4127,          0.1921,          0.5421
         161,        2.666667,          0.0693,          0.1331,          0.0002,          0.4127,          0.2035,          0.5421
         162,        2.683333,          0.0693,          0.1331,          0.0003,          0.4127,          0.1998,          0.5422
         163,        2.700000,          0.0692,          0.1331,          0.0003,          0.4128,          0.2043,          0.5420
         164,        2.716667,          0.0693,          0.1331,          0.0004,          0.4128,          0.2040,          0.5422
         165,        2.733333,          0.0693,          0.1331,          0.0002,          0.4128,          0.1981,          0.5422
         166,        2.750000,          0.0692,          0.1331,          0.0003,          0.4128,          0.2011,          0.5421
         167,        2.766667,          0.0693,          0.1331,          0.0005,          0.4127,          0.2003,          0.5420
         168,        2.783333,          0.0692,          0.1331,          0.0002,          0.4128,          0.2009,          0.5421
         169,        2.800000,          0.0692,          0.1331,          0.0003,          0.4128,          0.2051,          0.5422
         170,        2.816667,          0.0695,          0.1331,          0.0003,          0.4128,          0.2034,          0.5422
         171,        2.833333,          0.0693,          0.1331,          0.0003,          0.4128,          0.1990,          0.5421
         172,        2.850000,          0.0693,          0.1331,          0.0004,          0.4128,          0.2020,          0.5421
         173,        2.866667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1949,          0.5421
         174,        2.883333,          0.0692,          0.1331,          0.0002,          0.4128,          0.1992,          0.5421
         175,        2.900000,          0.0693,          0.1331,          0.0004,          0.4128,          0.2052,          0.5420
         176,        2.916667,          0.0693,          0.1331,          0.0001,          0.4128,          0.1988,          0.5421
         177,        2.933333,          0.0694,          0.1331,          0.0003,          0.4128,          0.2058,          0.5421
         178,        2.950000,          0.0692,          0.1331,          0.0001,          0.4128,          0.2052,          0.5421
         179,        2.966667,          0.0693,          0.1331,          0.0002,          0.4128,          0.2009,          0.5422
         180,        2.983333,          0.0693,          0.1331,          0.0002,          0.4128,          0.1969,          0.5423
         181,        3.000000,          0.0693,          0.1331,          0.0004,          0.4128,          0.1989,          0.5420
         182,        3.016667,          0.0694,          0.1331,          0.0004,          0.4128,          0.2045,          0.5421
         183,        3.033333,          0.0693,          0.1331,          0.0002,          0.4127,          0.2074,          0.5421
         184,        3.050000,          0.0692,          0.1331,          0.0004,          0.4127,          0.2042,          0.5421
         185,        3.066667,          0.0693,          0.1331,          0.0003,          0.4127,          0.1977,          0.5422
         186,        3.083333,          0.0693,          0.1331,          0.0004,          0.4127,          0.2016,          0.5420
         187,        3.100000,          0.0693,          0.1331,          0.0004,          0.4128,          0.1971,          0.5422
         188,        3.116667,          0.0692,          0.1331,          0.0004,          0.4128,          0.2077,          0.5421
         189,        3.133333,          0.0693,          0.1331,          0.0004,          0.4128,          0.2021,          0.5421
         190,        3.150000,          0.0693,          0.1331,          0.0004,          0.4127,          0.2007,          0.5421
         191,        3.166667,          0.0693,          0.1331,          0.0005,          0.4128,          0.2079,          0.5421
         192,        3.183333,          0.0693,          0.1331,          0.0004,          0.4128,          0.1978,          0.5420
         193,        3.200000,          0.0692,          0.1331,          0.0002,          0.4128,          0.1946,          0.5422
         194,        3.216667,          0.0693,          0.1331,          0.0002,          0.4128,          0.1985,          0.5421
         195,        3.233333,          0.0692,          0.1331,          0.0002,          0.4127,          0.1944,          0.5422
         196,        3.250000,          0.0693,          0.1331,          0.0002,          0.4127,          0.1984,          0.5422
         197,        3.266667,          0.0694,          0.1331,          0.0005,          0.4128,          0.2016,          0.5421
         198,        3.283333,          0.0692,          0.1331,          0.0003,          0.4128,          0.1922,          0.5421
         199,        3.300000,          0.0694,          0.1331,          0.0004,          0.4128,          0.1947,          0.5422
         200,        3.316667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2014,          0.5421
         201,        3.333333,          0.0693,          0.1331,          0.0001,          0.4128,          0.1979,          0.5421
         202,        3.350000,          0.0693,          0.1331,          0.0004,          0.4128,          0.2017,          0.5420
         203,        3.366667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1988,          0.5421
         204,        3.383333,          0.0693,          0.1331,          0.0004,          0.4127,          0.1991,          0.5422
         205,        3.400000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2007,          0.5420
         206,        3.416667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1970,          0.5421
         207,        3.433333,          0.0693,          0.1331,          0.0005,          0.4128,          0.1994,          0.5421
         208,        3.450000,          0.0693,          0.1331,          0.0004,          0.4128,          0.2023,          0.5420
         209,        3.466667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2004,          0.5422
         210,        3.483333,          0.0693,          0.1331,          0.0002,          0.4128,          0.1980,          0.5421
         211,        3.500000,          0.0692,          0.1331,          0.0002,          0.4128,          0.2000,          0.5420
         212,        3.516667,          0.0692,          0.1331,          0.0002,          0.4128,          0.2003,          0.5422
         213,        3.533333,          0.0693,          0.1331,          0.0003,          0.4127,          0.2012,          0.5422
         214,        3.550000,          0.0692,          0.1331,          0.0004,          0.4128,          0.1953,          0.5421
         215,        3.566667,          0.0693,          0.1331,          0.0004,          0.4128,          0.2053,          0.5420
         216,        3.583333,          0.0692,          0.1331,          0.0003,          0.4128,          0.1986,          0.5422
         217,        3.600000,          0.0693,          0.1331,          0.0001,          0.4127,          0.1945,          0.5420
         218,        3.616667,          0.0692,          0.1331,          0.0003,          0.4128,          0.2018,          0.5421
         219,        3.633333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2062,          0.5422
         220,        3.650000,          0.0694,          0.1331,          0.0003,          0.4127,          0.1943,          0.5421
         221,        3.666667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2018,          0.5422
         222,        3.683333,          0.0693,          0.1331,          0.0002,          0.4128,          0.1967,          0.5421
         223,        3.700000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2039,          0.5421
         224,        3.716667,          0.0693,          0.1331,          0.0004,          0.4127,          0.1994,          0.5421
         225,        3.733333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2017,          0.5420
         226,        3.750000,          0.0692,          0.1331,          0.0002,          0.4128,          0.2067,          0.5421
         227,        3.766667,          0.0693,          0.1331,          0.0004,          0.4128,          0.1993,          0.5421
         228,        3.783333,          0.0693,          0.1331,          0.0003,          0.4128,          0.1997,          0.5421
         229,        3.800000,          0.0693,          0.1331,          0.0004,          0.4127,          0.2056,          0.5422
         230,        3.816667,          0.0693,          0.1331,          0.0002,          0.4128,          0.2010,          0.5421
         231,        3.833333,          0.0693,          0.1331,          0.0002,          0.4128,          0.2016,          0.5421
         232,        3.850000,          0.0693,          0.1331,          0.0003,          0.4128,          0.1975,          0.5422
         233,        3.866667,          0.0692,          0.1331,          0.0003,          0.4128,          0.2036,          0.5422
         234,        3.883333,          0.0692,          0.1331,          0.0004,          0.4128,          0.1969,          0.5422
         235,        3.900000,          0.0693,          0.1331,          0.0003,          0.4127,          0.2083,          0.5421
         236,        3.916667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1970,          0.5421
         237,        3.933333,          0.0692,          0.1331,          0.0003,          0.4128,          0.2055,          0.5422
         238,        3.950000,          0.0694,          0.1331,          0.0003,          0.4128,          0.2014,          0.5421
         239,        3.966667,          0.0693,          0.1331,          0.0002,          0.4128,          0.2032,          0.5420
         240,        3.983333,          0.0693,          0.1331,          0.0003,          0.4128,          0.1956,          0.5422
         241,        4.000000,          0.0693,          0.1331,          0.0004,          0.4128,          0.1953,          0.5421
         242,        4.016667,          0.0693,          0.1331,          0.0005,          0.4128,          0.1969,          0.5421
         243,        4.033333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2035,          0.5420
         244,        4.050000,          0.0692,          0.1331,          0.0001,          0.4128,          0.1969,          0.5420
         245,        4.066667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2024,          0.5422
         246,        4.083333,          0.0693,          0.1331,          0.0003,          0.4127,          0.1971,          0.5421
         247,        4.100000,          0.0692,          0.1331,          0.0004,          0.4128,          0.2046,          0.5422
         248,        4.116667,          0.0693,          0.1331,          0.0003,          0.4127,          0.2002,          0.5422
         249,        4.133333,          0.0693,          0.1331,          0.0002,          0.4127,          0.2013,          0.5421
         250,        4.150000,          0.0693,          0.1331,          0.0001,          0.4127,          0.2009,          0.5421
         251,        4.166667,          0.0693,          0.1331,          0.0002,          0.4127,          0.1956,          0.5422
         252,        4.183333,          0.0692,          0.1331,          0.0003,          0.4128,          0.2018,          0.5421
         253,        4.200000,          0.0693,          0.1331,          0.0002,          0.4128,          0.1981,          0.5420
         254,        4.216667,          0.0693,          0.1331,          0.0003,          0.4127,          0.2015,          0.5421
         255,        4.233333,          0.0693,          0.1331,          0.0004,          0.4127,          0.2021,          0.5421
         256,        4.250000,          0.0693,          0.1331,          0.0003,          0.4127,          0.2045,          0.5421
         257,        4.266667,          0.0693,          0.1331,          0.0003,          0.4127,          0.1980,          0.5422
         258,        4.283333,          0.0693,          0.1331,          0.0002,          0.4128,          0.1982,          0.5421
         259,        4.300000,          0.0692,          0.1331,          0.0003,          0.4127,          0.1988,          0.5420
         260,        4.316667,          0.0693,          0.1331,          0.0003,          0.4127,          0.1961,          0.5421
         261,        4.333333,          0.0693,          0.1331,          0.0001,          0.4128,          0.2071,          0.5421
         262,        4.350000,          0.0692,          0.1331,          0.0003,          0.4128,          0.1982,          0.5422
         263,        4.366667,          0.0693,          0.1331,          0.0003,          0.4127,          0.2038,          0.5421
         264,        4.383333,          0.0692,          0.1331,          0.0003,          0.4127,          0.2000,          0.5423
         265,        4.400000,          0.0692,          0.1331,          0.0005,          0.4127,          0.1969,          0.5421
         266,        4.416667,          0.0692,          0.1331,          0.0003,          0.4128,          0.1976,          0.5421
         267,        4.433333,          0.0693,          0.1331,          0.0002,          0.4128,          0.2025,          0.5422
         268,        4.450000,          0.0693,          0.1331,          0.0004,          0.4128,          0.2001,          0.5421
         269,        4.466667,          0.0693,          0.1331,          0.0004,          0.4127,          0.2024,          0.5421
         270,        4.483333,          0.0693,          0.1331,          0.0002,          0.4127,          0.1976,          0.5421
         271,        4.500000,          0.0692,          0.1331,          0.0004,          0.4128,          0.1985,          0.5421
         272,        4.516667,          0.0692,          0.1331,          0.0003,          0.4128,          0.2056,          0.5422
         273,        4.533333,          0.0692,          0.1331,          0.0003,          0.4127,          0.1947,          0.5421
         274,        4.550000,          0.0693,          0.1331,          0.0002,          0.4127,          0.2040,          0.5421
         275,        4.566667,          0.0693,          0.1331,          0.0004,          0.4127,          0.1953,          0.5420
         276,        4.583333,          0.0693,          0.1331,          0.0002,          0.4128,          0.2034,          0.5421
         277,        4.600000,          0.0693,          0.1331,          0.0005,          0.4128,          0.2000,          0.5422
         278,        4.616667,          0.0694,          0.1331,          0.0003,          0.4128,          0.1993,          0.5421
         279,        4.633333,          0.0693,          0.1331,          0.0002,          0.4128,          0.1952,          0.5421
         280,        4.650000,          0.0693,          0.1331,          0.0002,          0.4128,          0.2052,          0.5420
         281,        4.666667,          0.0692,          0.1331,          0.0003,          0.4128,          0.2026,          0.5420
         282,        4.683333,          0.0693,          0.1331,          0.0003,          0.4128,          0.1978,          0.5422
         283,        4.700000,          0.0693,          0.1331,          0.0004,          0.4128,          0.2097,          0.5421
         284,        4.716667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1977,          0.5421
         285,        4.733333,          0.0693,          0.1331,          0.0003,          0.4128,          0.1981,          0.5421
         286,        4.750000,          0.0692,          0.1331,          0.0003,          0.4128,          0.2033,          0.5421
         287,        4.766667,          0.0692,          0.1331,          0.0003,          0.4128,          0.1988,          0.5421
         288,        4.783333,          0.0693,          0.1331,          0.0003,          0.4127,          0.1942,          0.5421
         289,        4.800000,          0.0692,          0.1331,          0.0002,          0.4128,          0.1934,          0.5420
         290,        4.816667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2071,          0.5422
         291,        4.833333,          0.0692,          0.1331,          0.0002,          0.4128,          0.1999,          0.5421
         292,        4.850000,          0.0692,          0.1331,          0.0002,          0.4127,          0.2042,          0.5422
         293,        4.866667,          0.0693,          0.1331,          0.0004,          0.4128,          0.1994,          0.5421
         294,        4.883333,          0.0693,          0.1331,          0.0002,          0.4128,          0.1968,          0.5422
         295,        4.900000,          0.0692,          0.1331,          0.0003,          0.4128,          0.2026,          0.5421
         296,        4.916667,          0.0692,          0.1331,          0.0001,          0.4128,          0.2023,          0.5422
         297,        4.933333,          0.0693,          0.1331,          0.0004,          0.4128,          0.1997,          0.5422
         298,        4.950000,          0.0692,          0.1331,          0.0002,          0.4128,          0.2068,          0.5421
         299,        4.966667,          0.0692,          0.1331,          0.0003,          0.4128,          0.2011,          0.5420
         300,        4.983333,          0.0692,          0.1331,          0.0002,          0.4128,          0.2028,          0.5422
         301,        5.000000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2022,          0.5420
         302,        5.016667,          0.0693,          0.1331,          0.0001,          0.4128,          0.1964,          0.5422
         303,        5.033333,          0.0693,          0.1331,          0.0003,          0.4128,          0.1967,          0.5422
         304,        5.050000,          0.0693,          0.1331,          0.0005,          0.4128,          0.2034,          0.5422
         305,        5.066667,          0.0692,          0.1331,          0.0002,          0.4128,          0.1983,          0.5421
