"sfe_25 [F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\002\sfe_25.tcf]","Time (h)","Q 1 [sfe_25]","Q 2 [sfe_25]","Q 3 [sfe_25]","Q 4 [sfe_25]"
         213,        3.533333,          0.0985,          0.0985,          0.1030,          0.0986
         214,        3.550000,          0.0985,          0.0986,          0.1025,          0.0985
         215,        3.566667,          0.0985,          0.0986,          0.1047,          0.0985
         216,        3.583333,          0.0985,          0.0984,          0.1035,          0.0985
         217,        3.600000,          0.0985,          0.0985,          0.1055,          0.0985
         218,        3.616667,          0.0985,          0.0985,          0.1030,          0.0985
         219,        3.633333,          0.0985,          0.0985,          0.1033,          0.0985
         220,        3.650000,          0.0985,          0.0986,          0.1045,          0.0985
         221,        3.666667,          0.0985,          0.0985,          0.1056,          0.0985
         222,        3.683333,          0.0985,          0.0986,          0.1051,          0.0985
         223,        3.700000,          0.0985,          0.0985,          0.1050,          0.0985
         224,        3.716667,          0.0985,          0.0985,          0.1026,          0.0985
         225,        3.733333,          0.0985,          0.0985,          0.1035,          0.0985
         226,        3.750000,          0.0985,          0.0986,          0.1024,          0.0985
         227,        3.766667,          0.0985,          0.0985,          0.1027,          0.0985
         228,        3.783333,          0.0985,          0.0986,          0.1053,          0.0985
         229,        3.800000,          0.0985,          0.0984,          0.1039,          0.0985
         230,        3.816667,          0.0985,          0.0983,          0.1027,          0.0985
         231,        3.833333,          0.0985,          0.0986,          0.1054,          0.0985
         232,        3.850000,          0.0985,          0.0986,          0.1030,          0.0985
         233,        3.866667,          0.0985,          0.0985,          0.1055,          0.0985
         234,        3.883333,          0.0985,          0.0985,          0.0908,          0.0985
         235,        3.900000,          0.0985,          0.0985,          0.1053,          0.0985
         236,        3.916667,          0.0985,          0.0986,          0.1052,          0.0985
         237,        3.933333,          0.0985,          0.0987,          0.1035,          0.0985
         238,        3.950000,          0.0985,          0.0985,          0.0908,          0.0985
         239,        3.966667,          0.0985,          0.0987,          0.1047,          0.0985
         240,        3.983333,          0.0985,          0.0985,          0.1052,          0.0985
         241,        4.000000,          0.0985,          0.0985,          0.1044,          0.0985
         242,        4.016667,          0.0985,          0.0986,          0.1029,          0.0985
         243,        4.033333,          0.0985,          0.0985,          0.1026,          0.0985
         244,        4.050000,          0.0985,          0.0983,          0.1027,          0.0985
         245,        4.066667,          0.0985,          0.0985,          0.1025,          0.0985
         246,        4.083333,          0.0985,          0.0985,          0.1028,          0.0985
         247,        4.100000,          0.0985,          0.0985,          0.1026,          0.0985
         248,        4.116667,          0.0985,          0.0985,          0.1054,          0.0985
         249,        4.133333,          0.0985,          0.0985,          0.1024,          0.0985
         250,        4.150000,          0.0985,          0.0984,          0.1054,          0.0985
         251,        4.166667,          0.0985,          0.0986,          0.1056,          0.0985
         252,        4.183333,          0.0985,          0.0986,          0.1028,          0.0985
         253,        4.200000,          0.0985,          0.0986,          0.1054,          0.0985
         254,        4.216667,          0.0985,          0.0984,          0.1026,          0.0985
         255,        4.233333,          0.0985,          0.0986,          0.1049,          0.0985
         256,        4.250000,          0.0985,          0.0986,          0.1026,          0.0985
         257,        4.266667,          0.0985,          0.0986,          0.1052,          0.0985
         258,        4.283333,          0.0985,          0.0985,          0.1025,          0.0985
         259,        4.300000,          0.0985,          0.0987,          0.1029,          0.0985
         260,        4.316667,          0.0985,          0.0986,          0.1032,          0.0985
         261,        4.333333,          0.0985,          0.0985,          0.1025,          0.0985
         262,        4.350000,          0.0985,          0.0985,          0.1026,          0.0985
         263,        4.366667,          0.0985,          0.0985,          0.1028,          0.0985
         264,        4.383333,          0.0985,          0.0986,          0.1024,          0.0986
         265,        4.400000,          0.0985,          0.0986,          0.1052,          0.0985
         266,        4.416667,          0.0985,          0.0985,          0.1045,          0.0985
         267,        4.433333,          0.0985,          0.0985,          0.1052,          0.0985
         268,        4.450000,          0.0985,          0.0985,          0.1051,          0.0985
         269,        4.466667,          0.0985,          0.0985,          0.1027,          0.0985
         270,        4.483333,          0.0985,          0.0985,          0.1040,          0.0985
         271,        4.500000,          0.0985,          0.0985,          0.1055,          0.0985
         272,        4.516667,          0.0985,          0.0986,          0.1030,          0.0985
         273,        4.533333,          0.0985,          0.0986,          0.1041,          0.0985
         274,        4.550000,          0.0985,          0.0986,          0.1042,          0.0985
         275,        4.566667,          0.0985,          0.0986,          0.1053,          0.0985
         276,        4.583333,          0.0985,          0.0987,          0.1048,          0.0985
         277,        4.600000,          0.0985,          0.0985,          0.1052,          0.0985
         278,        4.616667,          0.0985,          0.0986,          0.1055,          0.0985
         279,        4.633333,          0.0985,          0.0986,          0.1026,          0.0985
         280,        4.650000,          0.0985,          0.0987,          0.1024,          0.0985
         281,        4.666667,          0.0985,          0.0985,          0.1027,          0.0985
         282,        4.683333,          0.0985,          0.0984,          0.1046,          0.0985
         283,        4.700000,          0.0985,          0.0985,          0.1028,          0.0985
         284,        4.716667,          0.0985,          0.0985,          0.1055,          0.0985
         285,        4.733333,          0.0985,          0.0984,          0.1027,          0.0985
         286,        4.750000,          0.0985,          0.0985,          0.1053,          0.0985
         287,        4.766667,          0.0985,          0.0986,          0.1047,          0.0985
         288,        4.783333,          0.0985,          0.0986,          0.1031,          0.0985
         289,        4.800000,          0.0985,          0.0984,          0.1052,          0.0985
         290,        4.816667,          0.0985,          0.0986,          0.1026,          0.0985
         291,        4.833333,          0.0985,          0.0985,          0.1027,          0.0985
         292,        4.850000,          0.0985,          0.0985,          0.1024,          0.0986
         293,        4.866667,          0.0985,          0.0984,          0.1055,          0.0985
         294,        4.883333,          0.0985,          0.0986,          0.1053,          0.0985
         295,        4.900000,          0.0985,          0.0984,          0.1031,          0.0985
         296,        4.916667,          0.0985,          0.0986,          0.1024,          0.0985
         297,        4.933333,          0.0985,          0.0984,          0.1044,          0.0985
         298,        4.950000,          0.0985,          0.0986,          0.1026,          0.0985
         299,        4.966667,          0.0985,          0.0985,          0.1050,          0.0985
         300,        4.983333,          0.0985,          0.0985,          0.1026,          0.0985
         301,        5.000000,          0.0985,          0.0986,          0.1029,          0.0985
         302,        5.016667,          0.0985,          0.0985,          0.1050,          0.0985
         303,        5.033333,          0.0985,          0.0985,          0.1050,          0.0985
         304,        5.050000,          0.0985,          0.0983,          0.1048,          0.0985
         305,        5.066667,          0.0985,          0.0987,          0.1041,          0.0985
         306,        5.083333,          0.0985,          0.0985,          0.1027,          0.0985
         307,        5.100000,          0.0985,          0.0985,          0.1056,          0.0985
         308,        5.116667,          0.0985,          0.0986,          0.1027,          0.0985
         309,        5.133333,          0.0985,          0.0986,          0.1028,          0.0985
         310,        5.150000,          0.0985,          0.0985,          0.1045,          0.0985
         311,        5.166667,          0.0985,          0.0985,          0.1031,          0.0986
         312,        5.183333,          0.0985,          0.0986,          0.1024,          0.0985
         313,        5.200000,          0.0985,          0.0984,          0.1055,          0.0985
         314,        5.216667,          0.0985,          0.0984,          0.1032,          0.0985
         315,        5.233333,          0.0985,          0.0985,          0.1023,          0.0985
         316,        5.250000,          0.0985,          0.0987,          0.1026,          0.0985
         317,        5.266667,          0.0985,          0.0986,          0.1054,          0.0985
         318,        5.283333,          0.0985,          0.0985,          0.1029,          0.0985
         319,        5.300000,          0.0985,          0.0984,          0.1025,          0.0985
         320,        5.316667,          0.0985,          0.0986,          0.1053,          0.0985
         321,        5.333333,          0.0985,          0.0985,          0.1025,          0.0986
         322,        5.350000,          0.0985,          0.0985,          0.1042,          0.0985
         323,        5.366667,          0.0985,          0.0985,          0.1034,          0.0985
         324,        5.383333,          0.0985,          0.0984,          0.1023,          0.0985
         325,        5.400000,          0.0985,          0.0985,          0.1024,          0.0985
         326,        5.416667,          0.0985,          0.0985,          0.1045,          0.0985
         327,        5.433333,          0.0985,          0.0986,          0.1027,          0.0985
         328,        5.450000,          0.0985,          0.0984,          0.1023,          0.0985
         329,        5.466667,          0.0985,          0.0985,          0.0905,          0.0985
         330,        5.483333,          0.0985,          0.0986,          0.1029,          0.0985
         331,        5.500000,          0.0985,          0.0984,          0.1027,          0.0985
         332,        5.516667,          0.0985,          0.0985,          0.1053,          0.0985
         333,        5.533333,          0.0985,          0.0987,          0.1026,          0.0985
         334,        5.550000,          0.0985,          0.0986,          0.1052,          0.0985
         335,        5.566667,          0.0985,          0.0985,          0.1029,          0.0985
         336,        5.583333,          0.0985,          0.0985,          0.0906,          0.0986
         337,        5.600000,          0.0985,          0.0986,          0.1028,          0.0985
         338,        5.616667,          0.0985,          0.0986,          0.1026,          0.0985
         339,        5.633333,          0.0985,          0.0985,          0.1053,          0.0985
         340,        5.650000,          0.0985,          0.0983,          0.1051,          0.0985
         341,        5.666667,          0.0985,          0.0985,          0.1027,          0.0985
         342,        5.683333,          0.0985,          0.0986,          0.1048,          0.0985
         343,        5.700000,          0.0985,          0.0985,          0.1029,          0.0985
         344,        5.716667,          0.0985,          0.0986,          0.1054,          0.0985
         345,        5.733333,          0.0985,          0.0984,          0.1021,          0.0986
         346,        5.750000,          0.0985,          0.0984,          0.1028,          0.0985
         347,        5.766667,          0.0985,          0.0983,          0.1022,          0.0985
         348,        5.783333,          0.0985,          0.0986,          0.1044,          0.0985
         349,        5.800000,          0.0985,          0.0984,          0.1055,          0.0985
         350,        5.816667,          0.0985,          0.0986,          0.1023,          0.0985
         351,        5.833333,          0.0985,          0.0985,          0.1030,          0.0985
         352,        5.850000,          0.0985,          0.0985,          0.1038,          0.0985
         353,        5.866667,          0.0985,          0.0986,          0.1038,          0.0985
         354,        5.883333,          0.0985,          0.0984,          0.1054,          0.0985
         355,        5.900000,          0.0985,          0.0985,          0.1047,          0.0986
         356,        5.916667,          0.0985,          0.0985,          0.1029,          0.0985
         357,        5.933333,          0.0985,          0.0984,          0.1024,          0.0985
         358,        5.950000,          0.0985,          0.0985,          0.1044,          0.0985
         359,        5.966667,          0.0985,          0.0985,          0.1023,          0.0985
         360,        5.983333,          0.0985,          0.0988,          0.1053,          0.0985
         361,        6.000000,          0.0985,          0.0986,          0.1053,          0.0985
         362,        6.016667,          0.0985,          0.0986,          0.1028,          0.0985
         363,        6.033333,          0.0985,          0.0984,          0.1038,          0.0985
         364,        6.050000,          0.0985,          0.0984,          0.1029,          0.0985
         365,        6.066667,          0.0985,          0.0987,          0.1024,          0.0985
         366,        6.083333,          0.0985,          0.0985,          0.1025,          0.0985
         367,        6.100000,          0.0985,          0.0984,          0.1027,          0.0985
         368,        6.116667,          0.0985,          0.0984,          0.1027,          0.0985
         369,        6.133333,          0.0985,          0.0987,          0.1026,          0.0985
         370,        6.150000,          0.0985,          0.0985,          0.1027,          0.0986
         371,        6.166667,          0.0985,          0.0986,          0.1052,          0.0985
         372,        6.183333,          0.0985,          0.0986,          0.1056,          0.0985
         373,        6.200000,          0.0985,          0.0985,          0.1027,          0.0985
         374,        6.216667,          0.0985,          0.0986,          0.1028,          0.0985
         375,        6.233333,          0.0985,          0.0984,          0.1022,          0.0985
         376,        6.250000,          0.0985,          0.0986,          0.1030,          0.0985
         377,        6.266667,          0.0985,          0.0986,          0.1022,          0.0985
         378,        6.283333,          0.0985,          0.0985,          0.1044,          0.0986
         379,        6.300000,          0.0985,          0.0984,          0.1049,          0.0985
         380,        6.316667,          0.0985,          0.0985,          0.1053,          0.0985
         381,        6.333333,          0.0985,          0.0985,          0.1048,          0.0985
         382,        6.350000,          0.0985,          0.0985,          0.1049,          0.0985
         383,        6.366667,          0.0985,          0.0985,          0.1023,          0.0985
         384,        6.383333,          0.0985,          0.0985,          0.1029,          0.0985
         385,        6.400000,          0.0985,          0.0985,          0.1026,          0.0986
         386,        6.416667,          0.0985,          0.0986,          0.1053,          0.0985
         387,        6.433333,          0.0985,          0.0986,          0.1025,          0.0985
         388,        6.450000,          0.0985,          0.0986,          0.1054,          0.0985
         389,        6.466667,          0.0985,          0.0984,          0.1043,          0.0985
         390,        6.483333,          0.0985,          0.0985,          0.1049,          0.0985
         391,        6.500000,          0.0985,          0.0988,          0.1050,          0.0985
         392,        6.516667,          0.0985,          0.0985,          0.1053,          0.0985
         393,        6.533333,          0.0985,          0.0984,          0.1054,          0.0986
         394,        6.550000,          0.0985,          0.0987,          0.1024,          0.0985
         395,        6.566667,          0.0985,          0.0986,          0.1036,          0.0985
         396,        6.583333,          0.0985,          0.0985,          0.1027,          0.0985
         397,        6.600000,          0.0985,          0.0985,          0.1054,          0.0985
         398,        6.616667,          0.0985,          0.0985,          0.1024,          0.0985
         399,        6.633333,          0.0985,          0.0988,          0.1024,          0.0985
         400,        6.650000,          0.0985,          0.0986,          0.1031,          0.0985
         401,        6.666667,          0.0985,          0.0984,          0.1038,          0.0985
         402,        6.683333,          0.0985,          0.0986,          0.1050,          0.0985
         403,        6.700000,          0.0985,          0.0986,          0.1036,          0.0985
         404,        6.716667,          0.0985,          0.0986,          0.1024,          0.0985
         405,        6.733333,          0.0985,          0.0985,          0.1046,          0.0985
         406,        6.750000,          0.0985,          0.0984,          0.1051,          0.0986
         407,        6.766667,          0.0985,          0.0985,          0.1054,          0.0985
         408,        6.783333,          0.0985,          0.0985,          0.1027,          0.0985
         409,        6.800000,          0.0985,          0.0986,          0.1050,          0.0985
         410,        6.816667,          0.0985,          0.0986,          0.1023,          0.0986
         411,        6.833333,          0.0985,          0.0986,          0.1025,          0.0985
         412,        6.850000,          0.0985,          0.0985,          0.1029,          0.0985
         413,        6.866667,          0.0985,          0.0986,          0.1027,          0.0985
         414,        6.883333,          0.0985,          0.0985,          0.1044,          0.0985
         415,        6.900000,          0.0985,          0.0985,          0.1051,          0.0985
         416,        6.916667,          0.0985,          0.0986,          0.1025,          0.0985
         417,        6.933333,          0.0985,          0.0985,          0.1038,          0.0985
