"InphaseC4_013 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_013.tcf]","Time (h)","Q 2 [InphaseC4_013]","Q 3 [InphaseC4_013]","Q 4 [InphaseC4_013]","Q 5 [InphaseC4_013]","Q 6 [InphaseC4_013]","Q 7 [InphaseC4_013]","Q 1 [InphaseC4_013]","Q  8 [InphaseC4_013]"
         199,        1.650000,        -19.9994,        -20.0000,        -19.9995,        -19.9995,        -20.0003,        -20.0000,        -19.9999,        -20.0002
         200,        1.658333,        -19.9996,        -20.0000,        -20.0002,        -20.0004,        -20.0000,        -20.0001,        -20.0001,        -19.9995
         201,        1.666667,        -19.9997,        -20.0000,        -20.0003,        -19.9999,        -19.9997,        -20.0001,        -19.9999,        -20.0000
         202,        1.675000,        -19.9999,        -19.9999,        -20.0002,        -19.9998,        -19.9996,        -20.0000,        -20.0003,        -20.0004
         203,        1.683333,        -20.0003,        -20.0001,        -20.0003,        -20.0000,        -20.0002,        -20.0001,        -20.0000,        -19.9988
         204,        1.691667,        -19.9999,        -19.9999,        -20.0000,        -20.0002,        -19.9995,        -20.0002,        -20.0001,        -19.9997
         205,        1.700000,        -20.0000,        -20.0002,        -19.9999,        -20.0002,        -19.9997,        -20.0000,        -19.9998,        -20.0002
         206,        1.708333,        -19.9999,        -20.0001,        -19.9995,        -20.0001,        -20.0002,        -20.0000,        -20.0000,        -19.9997
         207,        1.716667,        -19.9998,        -19.9999,        -19.9994,        -19.9996,        -19.9996,        -19.9999,        -20.0000,        -19.9990
         208,        1.725000,        -19.9997,        -19.9999,        -20.0002,        -20.0000,        -19.9998,        -19.9999,        -20.0001,        -19.9991
         209,        1.733333,        -20.0002,        -19.9998,        -20.0003,        -19.9999,        -20.0004,        -20.0001,        -20.0000,        -19.9988
         210,        1.741667,        -19.9994,        -20.0001,        -20.0002,        -19.9998,        -20.0005,        -20.0002,        -19.9997,        -20.0001
         211,        1.750000,        -20.0001,        -19.9999,        -19.9992,        -19.9997,        -20.0003,        -20.0002,        -20.0003,        -20.0001
         212,        1.758333,        -20.0001,        -19.9998,        -19.9993,        -19.9999,        -20.0003,        -19.9998,        -20.0000,        -20.0002
         213,        1.766667,        -19.9998,        -20.0000,        -20.0000,        -20.0000,        -20.0003,        -20.0000,        -19.9996,        -19.9999
         214,        1.775000,        -20.0002,        -19.9999,        -19.9997,        -20.0001,        -19.9998,        -19.9998,        -19.9999,        -19.9999
         215,        1.783333,        -19.9995,        -20.0001,        -19.9998,        -20.0000,        -20.0002,        -20.0000,        -20.0000,        -19.9997
         216,        1.791667,        -19.9998,        -20.0002,        -19.9994,        -20.0000,        -19.9995,        -20.0000,        -20.0002,        -20.0002
         217,        1.800000,        -20.0004,        -19.9996,        -19.9999,        -19.9997,        -19.9996,        -19.9997,        -20.0001,        -19.9997
         218,        1.808333,        -20.0003,        -19.9999,        -19.9996,        -20.0000,        -20.0002,        -20.0000,        -19.9998,        -20.0001
         219,        1.816667,        -19.9998,        -20.0001,        -20.0001,        -20.0004,        -19.9993,        -20.0001,        -19.9997,        -19.9998
         220,        1.825000,        -19.9995,        -19.9999,        -20.0000,        -20.0008,        -19.9999,        -19.9999,        -19.9999,        -19.9994
         221,        1.833333,        -19.9998,        -19.9998,        -20.0004,        -19.9999,        -19.9997,        -19.9998,        -20.0000,        -20.0005
         222,        1.841667,        -20.0001,        -20.0001,        -19.9999,        -20.0000,        -19.9996,        -20.0000,        -20.0000,        -20.0008
         223,        1.850000,        -19.9999,        -19.9999,        -19.9995,        -20.0006,        -20.0007,        -20.0000,        -20.0002,        -20.0002
         224,        1.858333,        -20.0001,        -20.0000,        -19.9999,        -19.9997,        -19.9999,        -20.0001,        -20.0001,        -19.9995
         225,        1.866667,        -20.0001,        -19.9998,        -19.9998,        -19.9997,        -20.0002,        -20.0000,        -20.0001,        -20.0001
         226,        1.875000,        -20.0003,        -20.0000,        -19.9997,        -20.0003,        -19.9994,        -19.9999,        -19.9999,        -20.0002
         227,        1.883333,        -20.0004,        -20.0003,        -19.9995,        -19.9997,        -20.0002,        -19.9999,        -20.0001,        -19.9989
         228,        1.891667,        -19.9994,        -19.9999,        -20.0006,        -19.9999,        -19.9999,        -20.0001,        -19.9999,        -19.9998
         229,        1.900000,        -19.9994,        -20.0003,        -20.0002,        -20.0008,        -20.0000,        -20.0000,        -19.9999,        -20.0002
         230,        1.908333,        -20.0001,        -20.0000,        -19.9995,        -19.9999,        -20.0005,        -20.0003,        -19.9999,        -19.9998
         231,        1.916667,        -20.0008,        -19.9999,        -19.9998,        -20.0000,        -20.0000,        -20.0000,        -19.9999,        -20.0000
         232,        1.925000,        -19.9995,        -20.0003,        -19.9996,        -19.9999,        -19.9999,        -20.0002,        -20.0000,        -19.9997
         233,        1.933333,        -20.0002,        -20.0001,        -20.0002,        -20.0001,        -19.9996,        -19.9998,        -20.0000,        -20.0005
         234,        1.941667,        -19.9998,        -20.0000,        -20.0002,        -20.0000,        -19.9993,        -20.0000,        -19.9999,        -20.0000
         235,        1.950000,        -20.0000,        -19.9999,        -19.9996,        -20.0004,        -19.9996,        -20.0004,        -20.0004,        -19.9999
         236,        1.958333,        -19.9997,        -19.9998,        -19.9992,        -19.9998,        -20.0002,        -20.0000,        -19.9998,        -19.9992
         237,        1.966667,        -20.0002,        -20.0001,        -20.0004,        -20.0002,        -19.9991,        -19.9997,        -20.0000,        -20.0003
         238,        1.975000,        -20.0002,        -20.0001,        -20.0003,        -19.9998,        -19.9995,        -20.0001,        -20.0005,        -19.9998
         239,        1.983333,        -20.0001,        -19.9999,        -20.0002,        -20.0001,        -19.9992,        -20.0000,        -19.9999,        -20.0006
         240,        1.991667,        -19.9994,        -20.0000,        -19.9997,        -20.0005,        -20.0004,        -20.0001,        -20.0001,        -19.9997
         241,        2.000000,        -19.9996,        -19.9999,        -20.0003,        -20.0001,        -19.9995,        -20.0001,        -20.0001,        -20.0001
         242,        2.008333,        -20.0002,        -19.9998,        -20.0007,        -20.0004,        -19.9995,        -19.9999,        -20.0000,        -20.0002
         243,        2.016667,        -20.0000,        -20.0000,        -20.0001,        -20.0001,        -19.9999,        -20.0002,        -20.0001,        -20.0003
         244,        2.025000,        -20.0002,        -20.0001,        -19.9990,        -20.0000,        -20.0005,        -20.0001,        -20.0000,        -19.9997
         245,        2.033333,        -19.9997,        -20.0001,        -20.0000,        -20.0001,        -20.0000,        -20.0000,        -20.0002,        -20.0008
         246,        2.041667,        -20.0007,        -20.0002,        -19.9994,        -20.0002,        -19.9996,        -20.0001,        -20.0001,        -20.0000
         247,        2.050000,        -19.9998,        -20.0000,        -20.0001,        -20.0001,        -19.9991,        -20.0001,        -19.9999,        -19.9997
         248,        2.058333,        -20.0005,        -19.9999,        -20.0002,        -19.9997,        -20.0008,        -19.9999,        -19.9997,        -19.9997
         249,        2.066667,        -20.0002,        -20.0002,        -20.0003,        -20.0000,        -19.9996,        -20.0005,        -20.0000,        -19.9996
         250,        2.075000,        -20.0002,        -20.0000,        -19.9994,        -19.9997,        -19.9995,        -20.0001,        -19.9998,        -19.9999
         251,        2.083333,        -20.0005,        -20.0001,        -20.0001,        -20.0001,        -19.9994,        -20.0001,        -20.0002,        -20.0004
         252,        2.091667,        -19.9998,        -19.9998,        -20.0004,        -20.0000,        -20.0005,        -19.9999,        -19.9999,        -20.0000
         253,        2.100000,        -20.0002,        -20.0002,        -19.9997,        -20.0000,        -20.0007,        -20.0000,        -20.0000,        -20.0001
         254,        2.108333,        -19.9994,        -19.9995,        -19.9996,        -19.9999,        -20.0003,        -20.0000,        -20.0000,        -19.9995
         255,        2.116667,        -19.9999,        -19.9999,        -19.9998,        -19.9999,        -20.0002,        -20.0001,        -20.0002,        -20.0004
         256,        2.125000,        -20.0008,        -20.0000,        -19.9998,        -19.9999,        -20.0003,        -20.0000,        -20.0000,        -19.9991
         257,        2.133333,        -20.0001,        -19.9998,        -20.0000,        -20.0001,        -19.9999,        -20.0002,        -19.9996,        -20.0007
         258,        2.141667,        -19.9998,        -20.0000,        -19.9997,        -20.0001,        -20.0001,        -20.0003,        -20.0001,        -19.9999
         259,        2.150000,        -19.9996,        -20.0002,        -20.0001,        -20.0000,        -20.0001,        -20.0002,        -20.0000,        -20.0000
         260,        2.158333,        -20.0000,        -20.0003,        -20.0000,        -20.0001,        -20.0008,        -20.0001,        -19.9999,        -20.0002
         261,        2.166667,        -20.0000,        -20.0001,        -19.9998,        -20.0000,        -19.9998,        -19.9998,        -20.0002,        -19.9996
         262,        2.175000,        -20.0001,        -20.0002,        -20.0004,        -20.0003,        -20.0004,        -19.9998,        -20.0000,        -20.0003
         263,        2.183333,        -20.0003,        -19.9998,        -19.9995,        -19.9999,        -20.0002,        -20.0001,        -20.0000,        -20.0008
         264,        2.191667,        -19.9996,        -19.9999,        -20.0005,        -20.0003,        -19.9999,        -19.9996,        -20.0000,        -19.9999
         265,        2.200000,        -20.0005,        -19.9999,        -19.9996,        -20.0001,        -20.0002,        -20.0000,        -19.9999,        -20.0003
         266,        2.208333,        -19.9997,        -20.0002,        -19.9995,        -20.0000,        -20.0000,        -20.0000,        -20.0003,        -19.9990
         267,        2.216667,        -19.9999,        -20.0000,        -19.9999,        -19.9997,        -20.0002,        -20.0001,        -20.0000,        -19.9999
         268,        2.225000,        -19.9995,        -20.0000,        -19.9999,        -19.9999,        -19.9998,        -20.0001,        -20.0002,        -19.9996
         269,        2.233333,        -20.0000,        -20.0000,        -20.0000,        -20.0001,        -20.0002,        -19.9998,        -20.0001,        -20.0004
         270,        2.241667,        -20.0003,        -20.0003,        -20.0002,        -20.0004,        -19.9989,        -20.0002,        -19.9999,        -19.9997
         271,        2.250000,        -20.0004,        -19.9999,        -20.0002,        -20.0000,        -20.0004,        -19.9999,        -20.0000,        -19.9999
         272,        2.258333,        -20.0001,        -20.0003,        -20.0003,        -19.9995,        -20.0003,        -20.0001,        -20.0000,        -19.9997
         273,        2.266667,        -20.0006,        -19.9998,        -20.0001,        -19.9996,        -19.9991,        -19.9999,        -19.9999,        -19.9994
         274,        2.275000,        -20.0003,        -20.0002,        -20.0001,        -20.0001,        -20.0003,        -20.0000,        -19.9995,        -20.0001
         275,        2.283333,        -19.9998,        -20.0000,        -19.9995,        -20.0000,        -20.0005,        -20.0000,        -20.0000,        -20.0003
         276,        2.291667,        -19.9996,        -20.0001,        -20.0004,        -20.0004,        -19.9995,        -20.0001,        -20.0001,        -19.9994
         277,        2.300000,        -19.9997,        -19.9998,        -20.0001,        -19.9999,        -19.9997,        -19.9998,        -19.9999,        -20.0007
         278,        2.308333,        -19.9998,        -19.9998,        -20.0003,        -20.0000,        -19.9999,        -20.0001,        -19.9998,        -20.0003
         279,        2.316667,        -20.0004,        -19.9999,        -20.0003,        -19.9999,        -19.9998,        -20.0000,        -20.0001,        -20.0004
         280,        2.325000,        -19.9998,        -20.0000,        -20.0006,        -19.9997,        -20.0008,        -19.9999,        -19.9997,        -19.9999
         281,        2.333333,        -20.0003,        -20.0001,        -20.0002,        -19.9999,        -19.9999,        -19.9999,        -19.9999,        -19.9995
         282,        2.341667,        -20.0002,        -19.9999,        -20.0000,        -20.0005,        -19.9994,        -20.0001,        -20.0002,        -19.9998
         283,        2.350000,        -20.0006,        -20.0000,        -19.9994,        -20.0004,        -19.9998,        -20.0000,        -19.9997,        -19.9999
         284,        2.358333,        -19.9995,        -19.9998,        -20.0002,        -19.9996,        -20.0003,        -20.0001,        -20.0001,        -19.9998
         285,        2.366667,        -19.9999,        -20.0000,        -20.0001,        -20.0003,        -20.0005,        -19.9998,        -19.9999,        -20.0000
         286,        2.375000,        -20.0003,        -20.0001,        -19.9998,        -20.0001,        -20.0012,        -20.0001,        -20.0000,        -19.9999
         287,        2.383333,        -20.0001,        -19.9999,        -20.0001,        -20.0001,        -19.9993,        -19.9997,        -19.9999,        -20.0002
         288,        2.391667,        -19.9994,        -19.9998,        -19.9998,        -20.0001,        -19.9998,        -19.9999,        -20.0000,        -19.9996
         289,        2.400000,        -20.0001,        -20.0002,        -19.9999,        -19.9995,        -19.9994,        -19.9999,        -19.9999,        -19.9996
         290,        2.408333,        -20.0004,        -19.9999,        -20.0001,        -19.9997,        -20.0000,        -20.0003,        -20.0001,        -20.0005
         291,        2.416667,        -20.0002,        -19.9998,        -19.9996,        -19.9997,        -20.0000,        -20.0002,        -19.9999,        -20.0001
         292,        2.425000,        -20.0000,        -19.9999,        -19.9998,        -20.0002,        -19.9996,        -20.0001,        -19.9999,        -20.0007
         293,        2.433333,        -19.9998,        -20.0000,        -19.9997,        -20.0005,        -19.9999,        -20.0001,        -20.0001,        -20.0004
         294,        2.441667,        -19.9999,        -19.9996,        -19.9992,        -19.9994,        -20.0000,        -20.0001,        -19.9997,        -20.0000
         295,        2.450000,        -20.0004,        -20.0000,        -20.0003,        -19.9998,        -20.0010,        -20.0000,        -20.0000,        -19.9998
         296,        2.458333,        -20.0005,        -20.0000,        -20.0003,        -20.0000,        -20.0000,        -19.9998,        -20.0002,        -19.9998
         297,        2.466667,        -20.0004,        -20.0000,        -20.0008,        -19.9999,        -20.0001,        -20.0004,        -20.0000,        -20.0006
         298,        2.475000,        -20.0001,        -20.0001,        -19.9999,        -19.9996,        -19.9998,        -20.0000,        -20.0001,        -19.9998
         299,        2.483333,        -20.0002,        -20.0000,        -20.0001,        -20.0001,        -20.0001,        -20.0002,        -20.0001,        -19.9995
         300,        2.491667,        -19.9995,        -20.0001,        -19.9998,        -20.0003,        -19.9995,        -20.0000,        -20.0000,        -20.0000
         301,        2.500000,        -20.0005,        -20.0000,        -20.0002,        -20.0003,        -19.9993,        -20.0000,        -20.0001,        -20.0005
         302,        2.508333,        -19.9998,        -20.0001,        -19.9995,        -20.0000,        -19.9998,        -19.9999,        -20.0000,        -20.0004
         303,        2.516667,        -20.0003,        -20.0000,        -20.0002,        -20.0002,        -19.9991,        -19.9999,        -19.9997,        -19.9999
         304,        2.525000,        -19.9996,        -20.0002,        -20.0000,        -19.9999,        -19.9997,        -20.0001,        -20.0000,        -19.9996
         305,        2.533333,        -20.0001,        -20.0006,        -19.9998,        -19.9999,        -20.0003,        -19.9997,        -20.0000,        -19.9998
         306,        2.541667,        -19.9999,        -20.0000,        -20.0000,        -20.0002,        -20.0007,        -20.0000,        -20.0001,        -19.9998
         307,        2.550000,        -19.9996,        -20.0001,        -19.9996,        -20.0004,        -20.0000,        -20.0001,        -20.0000,        -19.9997
         308,        2.558333,        -20.0001,        -19.9999,        -19.9995,        -20.0000,        -20.0003,        -20.0004,        -20.0000,        -20.0000
         309,        2.566667,        -19.9995,        -20.0000,        -19.9997,        -19.9999,        -20.0001,        -20.0000,        -20.0000,        -19.9999
         310,        2.575000,        -20.0000,        -20.0000,        -19.9998,        -20.0001,        -20.0006,        -19.9996,        -20.0004,        -20.0006
         311,        2.583333,        -19.9997,        -19.9998,        -20.0000,        -20.0004,        -20.0001,        -20.0001,        -20.0004,        -19.9998
         312,        2.591667,        -19.9992,        -19.9999,        -20.0002,        -20.0001,        -19.9997,        -20.0000,        -20.0001,        -20.0004
         313,        2.600000,        -19.9998,        -19.9999,        -19.9996,        -19.9999,        -19.9996,        -19.9999,        -19.9999,        -20.0003
         314,        2.608333,        -20.0000,        -20.0000,        -20.0002,        -20.0001,        -20.0003,        -20.0002,        -20.0000,        -19.9997
         315,        2.616667,        -20.0003,        -20.0000,        -19.9995,        -20.0001,        -19.9997,        -20.0001,        -19.9999,        -20.0000
         316,        2.625000,        -20.0005,        -19.9999,        -20.0000,        -19.9995,        -20.0000,        -20.0002,        -19.9998,        -20.0002
         317,        2.633333,        -19.9995,        -20.0002,        -19.9999,        -20.0002,        -19.9993,        -19.9998,        -20.0002,        -20.0005
         318,        2.641667,        -19.9997,        -20.0000,        -20.0000,        -20.0002,        -19.9997,        -19.9998,        -19.9999,        -19.9998
         319,        2.650000,        -19.9997,        -19.9999,        -20.0004,        -20.0000,        -19.9996,        -20.0001,        -20.0000,        -20.0006
         320,        2.658333,        -20.0004,        -19.9998,        -20.0000,        -20.0003,        -20.0003,        -20.0001,        -20.0001,        -20.0004
         321,        2.666667,        -19.9995,        -20.0000,        -19.9997,        -19.9999,        -20.0004,        -20.0002,        -20.0002,        -20.0000
         322,        2.675000,        -20.0005,        -20.0001,        -20.0003,        -20.0001,        -20.0003,        -19.9999,        -20.0001,        -19.9997
         323,        2.683333,        -19.9997,        -19.9999,        -20.0003,        -19.9999,        -20.0003,        -19.9998,        -20.0003,        -20.0005
         324,        2.691667,        -20.0001,        -20.0000,        -19.9999,        -20.0002,        -19.9997,        -19.9997,        -20.0000,        -19.9996
         325,        2.700000,        -19.9998,        -20.0004,        -20.0000,        -19.9998,        -20.0003,        -19.9999,        -19.9997,        -20.0010
         326,        2.708333,        -20.0003,        -19.9998,        -20.0003,        -20.0003,        -19.9997,        -19.9999,        -20.0000,        -20.0006
         327,        2.716667,        -20.0001,        -19.9996,        -20.0001,        -19.9997,        -20.0003,        -19.9999,        -19.9998,        -20.0002
         328,        2.725000,        -19.9999,        -20.0000,        -19.9999,        -20.0000,        -20.0005,        -20.0000,        -20.0001,        -19.9997
         329,        2.733333,        -20.0006,        -19.9999,        -19.9997,        -20.0001,        -20.0000,        -20.0001,        -20.0000,        -20.0004
         330,        2.741667,        -20.0004,        -20.0001,        -19.9996,        -19.9999,        -20.0001,        -20.0000,        -20.0001,        -20.0000
         331,        2.750000,        -20.0002,        -20.0000,        -19.9999,        -19.9998,        -19.9994,        -19.9998,        -20.0001,        -19.9994
         332,        2.758333,        -20.0003,        -20.0002,        -20.0001,        -20.0003,        -19.9998,        -20.0001,        -19.9999,        -20.0002
         333,        2.766667,        -20.0002,        -20.0002,        -19.9995,        -19.9998,        -20.0005,        -19.9998,        -19.9997,        -20.0000
         334,        2.775000,        -20.0003,        -20.0001,        -19.9994,        -19.9999,        -19.9999,        -20.0002,        -20.0001,        -20.0006
         335,        2.783333,        -19.9996,        -19.9999,        -20.0001,        -20.0002,        -20.0003,        -20.0000,        -20.0002,        -19.9994
         336,        2.791667,        -20.0004,        -19.9996,        -19.9998,        -19.9999,        -20.0000,        -20.0001,        -19.9999,        -19.9998
         337,        2.800000,        -20.0000,        -19.9998,        -20.0003,        -20.0002,        -20.0004,        -20.0000,        -19.9999,        -20.0000
         338,        2.808333,        -19.9998,        -19.9999,        -19.9998,        -20.0002,        -19.9996,        -20.0001,        -20.0001,        -20.0001
         339,        2.816667,        -19.9996,        -19.9996,        -19.9995,        -19.9997,        -20.0004,        -20.0000,        -20.0002,        -19.9997
         340,        2.825000,        -19.9997,        -20.0002,        -19.9999,        -19.9999,        -20.0001,        -19.9997,        -19.9999,        -19.9998
         341,        2.833333,        -19.9998,        -20.0001,        -20.0007,        -19.9999,        -20.0001,        -19.9999,        -20.0002,        -19.9995
         342,        2.841667,        -20.0000,        -20.0000,        -20.0002,        -20.0004,        -20.0001,        -19.9999,        -20.0001,        -20.0002
         343,        2.850000,        -19.9997,        -19.9999,        -20.0003,        -20.0000,        -19.9991,        -20.0002,        -19.9999,        -20.0000
         344,        2.858333,        -20.0001,        -20.0002,        -19.9995,        -19.9997,        -19.9993,        -19.9999,        -20.0001,        -19.9991
         345,        2.866667,        -20.0003,        -20.0003,        -20.0002,        -20.0000,        -20.0000,        -20.0001,        -20.0000,        -20.0005
         346,        2.875000,        -20.0001,        -19.9999,        -19.9998,        -20.0000,        -20.0000,        -19.9999,        -20.0000,        -20.0004
         347,        2.883333,        -20.0002,        -20.0000,        -19.9997,        -20.0004,        -19.9997,        -20.0002,        -20.0000,        -20.0006
         348,        2.891667,        -20.0002,        -20.0002,        -19.9999,        -20.0001,        -19.9997,        -20.0000,        -19.9998,        -20.0001
         349,        2.900000,        -20.0000,        -19.9999,        -20.0001,        -19.9998,        -19.9996,        -20.0000,        -20.0000,        -20.0004
         350,        2.908333,        -20.0002,        -20.0000,        -20.0000,        -20.0000,        -20.0002,        -20.0002,        -19.9999,        -19.9999
         351,        2.916667,        -20.0002,        -20.0001,        -19.9998,        -19.9998,        -20.0003,        -20.0001,        -20.0000,        -20.0000
         352,        2.925000,        -20.0003,        -19.9997,        -19.9995,        -19.9998,        -19.9998,        -20.0000,        -20.0002,        -20.0003
         353,        2.933333,        -19.9996,        -20.0000,        -20.0001,        -19.9999,        -19.9998,        -20.0002,        -20.0003,        -19.9999
         354,        2.941667,        -19.9995,        -20.0000,        -19.9996,        -19.9997,        -19.9997,        -19.9997,        -19.9999,        -20.0001
         355,        2.950000,        -20.0001,        -20.0000,        -20.0000,        -19.9998,        -20.0002,        -19.9997,        -20.0002,        -19.9997
         356,        2.958333,        -19.9998,        -20.0000,        -19.9999,        -19.9997,        -19.9998,        -20.0001,        -19.9998,        -19.9999
         357,        2.966667,        -20.0006,        -20.0000,        -19.9995,        -19.9998,        -19.9996,        -20.0002,        -20.0000,        -20.0001
         358,        2.975000,        -19.9999,        -20.0000,        -20.0000,        -20.0004,        -19.9999,        -20.0000,        -20.0002,        -20.0002
         359,        2.983333,        -20.0001,        -19.9999,        -20.0001,        -19.9998,        -19.9994,        -20.0001,        -20.0001,        -20.0000
         360,        2.991667,        -19.9995,        -20.0000,        -19.9998,        -19.9996,        -19.9995,        -20.0003,        -20.0000,        -19.9999
         361,        3.000000,        -20.0002,        -19.9996,        -19.9996,        -20.0000,        -19.9998,        -19.9999,        -20.0000,        -19.9996
         362,        3.008333,        -19.9999,        -20.0000,        -20.0002,        -19.9999,        -20.0002,        -19.9997,        -20.0001,        -19.9994
         363,        3.016667,        -19.9997,        -19.9999,        -20.0001,        -20.0004,        -20.0008,        -19.9997,        -20.0002,        -19.9999
         364,        3.025000,        -19.9998,        -19.9999,        -19.9998,        -20.0006,        -20.0007,        -19.9997,        -20.0001,        -20.0000
         365,        3.033333,        -20.0005,        -20.0003,        -19.9999,        -19.9998,        -20.0002,        -20.0001,        -20.0002,        -20.0001
         366,        3.041667,        -20.0002,        -19.9999,        -19.9992,        -20.0000,        -20.0006,        -19.9997,        -20.0000,        -19.9999
         367,        3.050000,        -20.0010,        -20.0002,        -20.0003,        -20.0006,        -19.9991,        -20.0001,        -20.0000,        -20.0000
         368,        3.058333,        -20.0000,        -20.0001,        -20.0000,        -20.0002,        -19.9990,        -20.0000,        -20.0000,        -20.0005
         369,        3.066667,        -19.9999,        -20.0000,        -20.0003,        -20.0000,        -19.9997,        -19.9999,        -19.9996,        -20.0000
         370,        3.075000,        -19.9998,        -20.0002,        -20.0001,        -19.9993,        -19.9998,        -20.0003,        -20.0000,        -19.9998
         371,        3.083333,        -19.9996,        -19.9997,        -20.0001,        -20.0000,        -19.9996,        -20.0000,        -19.9998,        -19.9998
         372,        3.091667,        -19.9992,        -20.0002,        -19.9999,        -20.0002,        -19.9993,        -20.0002,        -20.0002,        -19.9995
         373,        3.100000,        -20.0000,        -19.9999,        -19.9996,        -20.0001,        -20.0003,        -20.0003,        -19.9996,        -20.0000
         374,        3.108333,        -19.9999,        -20.0001,        -20.0002,        -20.0004,        -20.0002,        -20.0002,        -20.0000,        -20.0004
         375,        3.116667,        -20.0006,        -20.0000,        -19.9999,        -20.0000,        -20.0002,        -20.0001,        -20.0004,        -19.9993
         376,        3.125000,        -19.9995,        -20.0000,        -19.9999,        -20.0000,        -19.9997,        -20.0006,        -19.9999,        -20.0005
         377,        3.133333,        -19.9998,        -19.9999,        -19.9997,        -20.0001,        -20.0003,        -19.9999,        -19.9999,        -20.0007
         378,        3.141667,        -20.0006,        -20.0000,        -20.0000,        -19.9997,        -20.0008,        -19.9999,        -20.0004,        -19.9994
         379,        3.150000,        -19.9999,        -19.9997,        -20.0002,        -20.0004,        -19.9999,        -20.0003,        -19.9999,        -20.0001
         380,        3.158333,        -20.0004,        -20.0002,        -20.0001,        -19.9998,        -20.0003,        -19.9999,        -20.0003,        -19.9998
         381,        3.166667,        -20.0003,        -19.9998,        -20.0002,        -20.0001,        -20.0001,        -20.0000,        -20.0000,        -20.0000
         382,        3.175000,        -20.0004,        -19.9998,        -20.0005,        -20.0000,        -20.0002,        -20.0001,        -20.0002,        -19.9992
         383,        3.183333,        -19.9997,        -19.9999,        -20.0004,        -19.9999,        -19.9995,        -20.0001,        -19.9997,        -19.9999
         384,        3.191667,        -20.0002,        -20.0000,        -20.0003,        -20.0001,        -20.0008,        -19.9999,        -19.9998,        -19.9989
         385,        3.200000,        -20.0000,        -19.9998,        -19.9998,        -19.9998,        -20.0007,        -20.0000,        -19.9999,        -20.0008
         386,        3.208333,        -19.9994,        -20.0000,        -20.0004,        -20.0003,        -19.9999,        -19.9999,        -19.9998,        -20.0002
         387,        3.216667,        -19.9998,        -19.9999,        -19.9998,        -19.9998,        -19.9999,        -20.0003,        -19.9999,        -20.0004
         388,        3.225000,        -20.0004,        -19.9999,        -19.9996,        -20.0000,        -20.0004,        -20.0001,        -19.9997,        -20.0001
         389,        3.233333,        -19.9997,        -20.0000,        -20.0000,        -19.9997,        -20.0001,        -19.9999,        -20.0003,        -19.9997
         390,        3.241667,        -19.9999,        -20.0003,        -19.9998,        -19.9999,        -19.9996,        -19.9998,        -19.9998,        -20.0001
         391,        3.250000,        -20.0000,        -19.9999,        -19.9999,        -20.0000,        -20.0003,        -19.9998,        -19.9999,        -20.0000
         392,        3.258333,        -19.9999,        -19.9999,        -20.0000,        -19.9995,        -19.9998,        -19.9998,        -20.0000,        -20.0003
         393,        3.266667,        -20.0001,        -19.9999,        -19.9997,        -19.9999,        -19.9998,        -20.0001,        -20.0002,        -19.9992
         394,        3.275000,        -19.9999,        -20.0002,        -20.0002,        -20.0001,        -20.0000,        -20.0000,        -20.0001,        -20.0000
         395,        3.283333,        -20.0007,        -20.0002,        -19.9998,        -20.0004,        -20.0002,        -20.0001,        -20.0003,        -19.9996
         396,        3.291667,        -20.0003,        -19.9999,        -20.0007,        -20.0001,        -20.0006,        -19.9997,        -20.0002,        -19.9994
         397,        3.300000,        -19.9995,        -19.9999,        -20.0003,        -19.9997,        -20.0001,        -20.0000,        -20.0001,        -19.9999
         398,        3.308333,        -20.0000,        -20.0002,        -20.0002,        -19.9998,        -20.0001,        -20.0001,        -20.0002,        -20.0006
         399,        3.316667,        -19.9997,        -19.9999,        -20.0002,        -20.0000,        -19.9996,        -19.9998,        -19.9999,        -19.9996
         400,        3.325000,        -19.9993,        -19.9999,        -20.0001,        -20.0005,        -19.9995,        -20.0000,        -20.0002,        -20.0000
         401,        3.333333,        -20.0001,        -20.0001,        -20.0001,        -20.0000,        -19.9998,        -19.9998,        -20.0000,        -20.0001
         402,        3.341667,        -19.9998,        -19.9998,        -19.9998,        -20.0000,        -19.9996,        -20.0001,        -20.0000,        -19.9996
         403,        3.350000,        -19.9997,        -20.0003,        -19.9996,        -19.9998,        -20.0004,        -20.0002,        -19.9998,        -19.9998
         404,        3.358333,        -20.0004,        -20.0002,        -19.9997,        -20.0004,        -20.0005,        -20.0001,        -20.0003,        -19.9995
         405,        3.366667,        -20.0000,        -19.9997,        -20.0003,        -19.9999,        -20.0001,        -20.0001,        -20.0000,        -20.0002
         406,        3.375000,        -20.0001,        -19.9997,        -19.9999,        -19.9998,        -20.0004,        -19.9999,        -20.0002,        -19.9999
         407,        3.383333,        -19.9999,        -20.0000,        -19.9999,        -20.0001,        -19.9999,        -20.0001,        -20.0001,        -20.0001
         408,        3.391667,        -20.0003,        -19.9999,        -19.9997,        -19.9997,        -19.9990,        -20.0000,        -20.0001,        -20.0001
         409,        3.400000,        -20.0002,        -19.9996,        -20.0005,        -20.0000,        -19.9991,        -20.0000,        -20.0000,        -20.0001
         410,        3.408333,        -19.9992,        -20.0001,        -20.0001,        -19.9998,        -20.0003,        -19.9998,        -20.0002,        -19.9998
