"OutphaseC4_008 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_008.tcf]","Time (h)","Q 2 [OutphaseC4_008]","Q 3 [OutphaseC4_008]","Q 4 [OutphaseC4_008]","Q 5 [OutphaseC4_008]","Q 6 [OutphaseC4_008]","Q 7 [OutphaseC4_008]","Q 1 [OutphaseC4_008]","Q  8 [OutphaseC4_008]"
         213,        1.766667,         -8.0051,         -7.9989,         -7.9999,         -7.9993,         -7.9981,         -7.9966,         -8.0230,         -7.9962
         214,        1.775000,         -7.9976,         -8.0022,         -8.0003,         -7.9970,         -7.9977,         -7.9954,         -7.8947,         -7.9962
         215,        1.783333,         -7.9908,         -8.0004,         -8.0005,         -7.9985,         -7.9979,         -7.9966,         -7.8681,         -7.9962
         216,        1.791667,         -7.9941,         -8.0014,         -7.9992,         -7.9976,         -7.9975,         -7.9968,         -7.8666,         -7.9962
         217,        1.800000,         -8.0016,         -8.0008,         -8.0000,         -7.9983,         -7.9976,         -7.9961,         -7.9932,         -7.9962
         218,        1.808333,         -8.0057,         -7.9987,         -7.9998,         -7.9983,         -7.9975,         -7.9958,         -8.0586,         -7.9962
         219,        1.816667,         -7.9994,         -8.0010,         -8.0003,         -7.9979,         -7.9975,         -7.9964,         -7.9148,         -7.9963
         220,        1.825000,         -7.9917,         -7.9988,         -8.0005,         -7.9974,         -7.9976,         -7.9960,         -7.8258,         -7.9963
         221,        1.833333,         -7.9930,         -8.0029,         -7.9995,         -7.9971,         -7.9973,         -7.9962,         -7.8472,         -7.9963
         222,        1.841667,         -8.0005,         -8.0000,         -7.9999,         -7.9983,         -7.9977,         -7.9957,         -7.9941,         -7.9964
         223,        1.850000,         -8.0060,         -7.9989,         -7.9998,         -7.9988,         -7.9976,         -7.9962,         -8.0820,         -7.9964
         224,        1.858333,         -8.0010,         -8.0014,         -8.0003,         -7.9976,         -7.9976,         -7.9961,         -7.9681,         -7.9964
         225,        1.866667,         -7.9929,         -7.9986,         -8.0005,         -7.9980,         -7.9979,         -7.9964,         -7.8201,         -7.9965
         226,        1.875000,         -7.9927,         -8.0024,         -7.9996,         -7.9976,         -7.9977,         -7.9967,         -7.8359,         -7.9965
         227,        1.883333,         -7.9998,         -8.0012,         -8.0000,         -7.9971,         -7.9977,         -7.9963,         -7.9818,         -7.9967
         228,        1.891667,         -8.0066,         -7.9995,         -7.9996,         -7.9970,         -7.9979,         -7.9966,         -8.0926,         -7.9966
         229,        1.900000,         -8.0030,         -8.0001,         -8.0002,         -7.9970,         -7.9979,         -7.9973,         -8.0388,         -7.9966
         230,        1.908333,         -7.9944,         -7.9982,         -8.0006,         -7.9984,         -7.9980,         -7.9965,         -7.8648,         -7.9966
         231,        1.916667,         -7.9937,         -8.0013,         -7.9997,         -7.9976,         -7.9978,         -7.9974,         -7.8349,         -7.9970
         232,        1.925000,         -7.9993,         -8.0017,         -7.9999,         -7.9997,         -7.9981,         -7.9971,         -7.9691,         -7.9969
         233,        1.933333,         -8.0071,         -7.9999,         -7.9995,         -7.9974,         -7.9985,         -7.9978,         -8.0910,         -7.9971
         234,        1.941667,         -8.0029,         -7.9992,         -8.0003,         -7.9981,         -7.9983,         -7.9972,         -8.1007,         -7.9973
         235,        1.950000,         -7.9960,         -7.9973,         -8.0005,         -7.9985,         -7.9984,         -7.9972,         -7.9542,         -7.9973
         236,        1.958333,         -7.9949,         -8.0019,         -7.9997,         -7.9978,         -7.9984,         -7.9978,         -7.8609,         -7.9974
         237,        1.966667,         -7.9994,         -7.9997,         -8.0000,         -8.0004,         -7.9986,         -7.9975,         -7.9587,         -7.9975
         238,        1.975000,         -8.0077,         -8.0000,         -7.9994,         -7.9983,         -7.9987,         -7.9975,         -8.0968,         -7.9976
         239,        1.983333,         -8.0036,         -7.9992,         -8.0003,         -7.9980,         -7.9984,         -7.9979,         -8.1365,         -7.9978
         240,        1.991667,         -7.9975,         -7.9980,         -8.0005,         -7.9994,         -7.9988,         -7.9976,         -8.0592,         -7.9978
         241,        2.000000,         -7.9960,         -8.0013,         -8.0000,         -7.9979,         -7.9984,         -7.9987,         -7.9249,         -7.9980
         242,        2.008333,         -7.9999,         -7.9998,         -8.0002,         -8.0006,         -7.9987,         -7.9979,         -7.9581,         -7.9981
         243,        2.016667,         -8.0074,         -8.0011,         -7.9992,         -7.9988,         -7.9989,         -7.9982,         -8.1024,         -7.9981
         244,        2.025000,         -8.0042,         -8.0001,         -8.0003,         -7.9991,         -7.9990,         -7.9983,         -8.1497,         -7.9982
         245,        2.033333,         -7.9987,         -7.9966,         -8.0006,         -7.9994,         -7.9990,         -7.9988,         -8.1310,         -7.9982
         246,        2.041667,         -7.9971,         -8.0016,         -7.9998,         -7.9991,         -7.9987,         -7.9989,         -8.0111,         -7.9984
         247,        2.050000,         -8.0001,         -8.0012,         -8.0002,         -7.9997,         -7.9994,         -7.9988,         -7.9730,         -7.9985
         248,        2.058333,         -8.0075,         -8.0018,         -7.9992,         -7.9988,         -7.9990,         -7.9986,         -8.1009,         -7.9985
         249,        2.066667,         -8.0045,         -7.9985,         -8.0002,         -7.9994,         -7.9990,         -7.9982,         -8.1329,         -7.9986
         250,        2.075000,         -7.9996,         -7.9974,         -8.0004,         -8.0007,         -7.9996,         -7.9983,         -8.1407,         -7.9986
         251,        2.083333,         -7.9969,         -8.0015,         -8.0001,         -7.9996,         -7.9991,         -7.9988,         -8.0940,         -7.9987
         252,        2.091667,         -8.0000,         -8.0002,         -8.0001,         -8.0005,         -7.9993,         -7.9981,         -7.9976,         -7.9987
         253,        2.100000,         -8.0075,         -8.0024,         -7.9992,         -7.9989,         -7.9994,         -7.9987,         -8.0877,         -7.9987
         254,        2.108333,         -8.0050,         -7.9984,         -8.0000,         -8.0000,         -7.9993,         -7.9990,         -8.0952,         -7.9990
         255,        2.116667,         -8.0011,         -7.9960,         -8.0002,         -7.9997,         -7.9996,         -7.9994,         -8.1043,         -7.9989
         256,        2.125000,         -7.9963,         -8.0021,         -8.0001,         -7.9990,         -7.9990,         -7.9990,         -8.1245,         -7.9990
         257,        2.133333,         -7.9992,         -8.0010,         -8.0002,         -8.0001,         -7.9995,         -7.9999,         -8.0184,         -7.9991
         258,        2.141667,         -8.0063,         -8.0012,         -7.9993,         -7.9999,         -7.9993,         -7.9994,         -8.0535,         -7.9991
         259,        2.150000,         -8.0050,         -7.9996,         -8.0000,         -7.9999,         -7.9995,         -7.9979,         -8.0488,         -7.9992
         260,        2.158333,         -8.0019,         -7.9969,         -8.0005,         -8.0008,         -7.9997,         -7.9992,         -8.0548,         -7.9991
         261,        2.166667,         -7.9947,         -8.0014,         -8.0003,         -7.9996,         -7.9996,         -7.9996,         -8.1026,         -7.9993
         262,        2.175000,         -7.9978,         -7.9994,         -8.0001,         -8.0002,         -7.9998,         -7.9997,         -8.0247,         -7.9992
         263,        2.183333,         -8.0046,         -8.0019,         -7.9993,         -7.9997,         -7.9997,         -8.0000,         -8.0051,         -7.9993
         264,        2.191667,         -8.0048,         -7.9993,         -8.0001,         -7.9997,         -7.9996,         -7.9988,         -8.0095,         -7.9995
         265,        2.200000,         -8.0029,         -7.9971,         -8.0005,         -7.9998,         -8.0001,         -8.0000,         -8.0044,         -7.9994
         266,        2.208333,         -7.9953,         -8.0015,         -8.0001,         -7.9997,         -7.9994,         -7.9994,         -8.0432,         -7.9995
         267,        2.216667,         -7.9953,         -7.9998,         -8.0003,         -8.0009,         -8.0000,         -7.9985,         -8.0158,         -7.9995
         268,        2.225000,         -8.0023,         -8.0025,         -7.9994,         -7.9997,         -7.9996,         -7.9990,         -7.9581,         -7.9995
         269,        2.233333,         -8.0043,         -7.9989,         -8.0001,         -8.0008,         -8.0001,         -7.9996,         -7.9910,         -7.9997
         270,        2.241667,         -8.0036,         -7.9974,         -8.0000,         -7.9998,         -7.9998,         -7.9991,         -7.9821,         -7.9996
         271,        2.250000,         -7.9950,         -8.0018,         -8.0002,         -7.9987,         -7.9996,         -7.9999,         -7.9772,         -7.9997
         272,        2.258333,         -7.9932,         -8.0007,         -8.0003,         -8.0006,         -8.0000,         -7.9997,         -7.9821,         -7.9998
         273,        2.266667,         -7.9999,         -8.0019,         -7.9993,         -8.0010,         -7.9998,         -7.9997,         -7.9224,         -7.9997
         274,        2.275000,         -8.0040,         -8.0002,         -7.9999,         -7.9998,         -7.9999,         -8.0005,         -7.9864,         -7.9998
         275,        2.283333,         -8.0044,         -7.9975,         -8.0003,         -8.0000,         -7.9998,         -7.9999,         -7.9860,         -7.9997
         276,        2.291667,         -7.9950,         -8.0022,         -8.0003,         -8.0002,         -8.0000,         -7.9996,         -7.9204,         -7.9999
         277,        2.300000,         -7.9919,         -7.9994,         -8.0005,         -8.0010,         -8.0002,         -7.9998,         -7.9337,         -7.9997
         278,        2.308333,         -7.9970,         -8.0020,         -7.9994,         -7.9993,         -8.0000,         -8.0004,         -7.8920,         -7.9997
         279,        2.316667,         -8.0026,         -7.9985,         -7.9999,         -8.0003,         -7.9999,         -7.9999,         -7.9913,         -7.9997
         280,        2.325000,         -8.0051,         -7.9975,         -8.0001,         -8.0000,         -7.9998,         -7.9999,         -8.0142,         -7.9998
         281,        2.333333,         -7.9966,         -8.0015,         -8.0005,         -7.9991,         -7.9996,         -8.0003,         -7.8930,         -8.0000
         282,        2.341667,         -7.9912,         -7.9977,         -8.0005,         -7.9998,         -8.0001,         -7.9993,         -7.8764,         -7.9999
         283,        2.350000,         -7.9942,         -8.0023,         -7.9993,         -8.0000,         -7.9999,         -8.0010,         -7.8704,         -7.9999
         284,        2.358333,         -8.0017,         -7.9993,         -7.9999,         -8.0001,         -8.0002,         -7.9996,         -7.9938,         -7.9998
         285,        2.366667,         -8.0054,         -7.9998,         -7.9999,         -7.9999,         -8.0000,         -7.9991,         -8.0528,         -7.9998
         286,        2.375000,         -7.9995,         -8.0011,         -8.0004,         -7.9999,         -7.9998,         -8.0011,         -7.9088,         -8.0000
         287,        2.383333,         -7.9913,         -7.9994,         -8.0004,         -8.0006,         -8.0001,         -7.9995,         -7.8324,         -8.0000
         288,        2.391667,         -7.9929,         -8.0025,         -7.9994,         -7.9992,         -7.9998,         -7.9996,         -7.8513,         -7.9999
         289,        2.400000,         -8.0005,         -8.0008,         -7.9999,         -8.0006,         -8.0001,         -8.0010,         -7.9947,         -8.0000
         290,        2.408333,         -8.0060,         -7.9993,         -7.9997,         -8.0009,         -8.0000,         -7.9998,         -8.0787,         -7.9999
         291,        2.416667,         -8.0006,         -8.0000,         -8.0004,         -8.0005,         -7.9999,         -8.0003,         -7.9581,         -8.0000
         292,        2.425000,         -7.9926,         -7.9987,         -8.0005,         -8.0012,         -8.0002,         -7.9995,         -7.8158,         -8.0000
         293,        2.433333,         -7.9929,         -8.0007,         -7.9995,         -7.9999,         -7.9999,         -8.0002,         -7.8350,         -7.9998
         294,        2.441667,         -7.9997,         -8.0005,         -8.0000,         -8.0003,         -8.0000,         -8.0001,         -7.9843,         -8.0000
         295,        2.450000,         -8.0070,         -7.9996,         -7.9995,         -8.0002,         -7.9999,         -8.0003,         -8.0918,         -8.0000
         296,        2.458333,         -8.0023,         -8.0008,         -8.0002,         -7.9993,         -7.9999,         -7.9999,         -8.0232,         -8.0000
         297,        2.466667,         -7.9943,         -7.9983,         -8.0008,         -8.0010,         -8.0001,         -7.9993,         -7.8520,         -8.0000
         298,        2.475000,         -7.9936,         -8.0022,         -7.9997,         -8.0000,         -7.9999,         -7.9996,         -7.8316,         -7.9999
         299,        2.483333,         -7.9995,         -8.0011,         -7.9999,         -8.0007,         -8.0003,         -7.9997,         -7.9712,         -8.0000
         300,        2.491667,         -8.0069,         -7.9994,         -7.9996,         -7.9997,         -8.0001,         -8.0005,         -8.0921,         -8.0000
         301,        2.500000,         -8.0032,         -8.0001,         -8.0003,         -8.0002,         -7.9999,         -7.9994,         -8.0897,         -8.0000
         302,        2.508333,         -7.9959,         -7.9994,         -8.0004,         -8.0005,         -8.0002,         -8.0005,         -7.9385,         -7.9999
         303,        2.516667,         -7.9951,         -8.0026,         -7.9996,         -7.9989,         -8.0000,         -8.0002,         -7.8530,         -8.0000
         304,        2.525000,         -7.9996,         -8.0013,         -8.0001,         -8.0012,         -8.0002,         -7.9997,         -7.9601,         -8.0000
         305,        2.533333,         -8.0074,         -7.9997,         -7.9994,         -7.9998,         -8.0001,         -7.9997,         -8.0924,         -8.0000
         306,        2.541667,         -8.0039,         -7.9986,         -8.0002,         -7.9996,         -7.9997,         -7.9998,         -8.1323,         -8.0000
         307,        2.550000,         -7.9969,         -7.9980,         -8.0005,         -8.0011,         -8.0003,         -7.9993,         -8.0418,         -8.0000
         308,        2.558333,         -7.9964,         -8.0006,         -7.9999,         -7.9992,         -7.9997,         -8.0001,         -7.9111,         -8.0000
         309,        2.566667,         -7.9992,         -8.0009,         -8.0000,         -8.0012,         -8.0001,         -8.0004,         -7.9586,         -7.9999
         310,        2.575000,         -8.0078,         -7.9998,         -7.9993,         -8.0001,         -8.0000,         -7.9995,         -8.1003,         -8.0000
         311,        2.583333,         -8.0041,         -7.9985,         -8.0002,         -7.9991,         -7.9996,         -8.0011,         -8.1495,         -8.0001
         312,        2.591667,         -7.9984,         -7.9986,         -8.0006,         -8.0006,         -8.0004,         -7.9997,         -8.1173,         -7.9999
         313,        2.600000,         -7.9963,         -8.0013,         -7.9999,         -7.9989,         -8.0000,         -8.0002,         -7.9960,         -8.0000
         314,        2.608333,         -8.0001,         -7.9995,         -8.0002,         -8.0000,         -8.0000,         -8.0006,         -7.9713,         -8.0000
         315,        2.616667,         -8.0078,         -8.0008,         -7.9993,         -7.9994,         -8.0001,         -8.0005,         -8.1061,         -8.0000
         316,        2.625000,         -8.0044,         -7.9999,         -8.0002,         -7.9997,         -7.9999,         -7.9998,         -8.1378,         -8.0000
         317,        2.633333,         -7.9997,         -7.9975,         -8.0005,         -7.9995,         -8.0000,         -7.9998,         -8.1429,         -8.0000
         318,        2.641667,         -7.9959,         -8.0012,         -8.0000,         -7.9992,         -8.0000,         -8.0009,         -8.0784,         -8.0000
         319,        2.650000,         -8.0004,         -7.9994,         -8.0000,         -8.0011,         -8.0000,         -7.9993,         -7.9919,         -8.0000
         320,        2.658333,         -8.0069,         -8.0015,         -7.9994,         -7.9996,         -7.9999,         -8.0001,         -8.0921,         -8.0000
         321,        2.666667,         -8.0049,         -7.9977,         -8.0000,         -8.0010,         -7.9999,         -8.0003,         -8.1037,         -8.0001
         322,        2.675000,         -8.0007,         -7.9960,         -8.0006,         -8.0011,         -8.0000,         -7.9994,         -8.1162,         -8.0000
         323,        2.683333,         -7.9968,         -8.0024,         -8.0000,         -7.9996,         -7.9999,         -8.0004,         -8.1212,         -8.0000
         324,        2.691667,         -7.9997,         -8.0008,         -8.0002,         -8.0002,         -7.9997,         -7.9994,         -8.0158,         -8.0000
         325,        2.700000,         -8.0065,         -8.0013,         -7.9991,         -7.9994,         -8.0000,         -8.0001,         -8.0587,         -8.0000
         326,        2.708333,         -8.0049,         -7.9992,         -8.0002,         -8.0001,         -8.0000,         -7.9999,         -8.0567,         -8.0001
         327,        2.716667,         -8.0016,         -7.9972,         -8.0003,         -8.0002,         -8.0000,         -7.9993,         -8.0616,         -7.9999
         328,        2.725000,         -7.9956,         -8.0024,         -8.0001,         -7.9984,         -8.0001,         -8.0002,         -8.1112,         -8.0001
         329,        2.733333,         -7.9978,         -8.0004,         -8.0003,         -8.0011,         -8.0000,         -7.9999,         -8.0250,         -8.0001
         330,        2.741667,         -8.0053,         -8.0014,         -7.9991,         -8.0001,         -7.9998,         -8.0005,         -8.0158,         -7.9999
         331,        2.750000,         -8.0049,         -7.9993,         -8.0000,         -7.9995,         -7.9999,         -8.0005,         -8.0161,         -8.0000
         332,        2.758333,         -8.0026,         -7.9975,         -8.0003,         -7.9996,         -8.0002,         -8.0005,         -8.0132,         -8.0000
         333,        2.766667,         -7.9946,         -8.0017,         -8.0002,         -7.9996,         -7.9998,         -7.9996,         -8.0571,         -8.0000
         334,        2.775000,         -7.9959,         -7.9997,         -8.0004,         -8.0008,         -8.0003,         -8.0003,         -8.0183,         -8.0001
         335,        2.783333,         -8.0031,         -8.0021,         -7.9992,         -7.9991,         -8.0000,         -8.0000,         -7.9690,         -7.9999
         336,        2.791667,         -8.0044,         -7.9996,         -8.0000,         -8.0003,         -8.0000,         -7.9993,         -7.9926,         -8.0000
         337,        2.800000,         -8.0034,         -7.9984,         -8.0003,         -7.9998,         -8.0000,         -8.0004,         -7.9843,         -7.9999
         338,        2.808333,         -7.9944,         -8.0013,         -8.0002,         -7.9991,         -7.9999,         -7.9997,         -7.9874,         -8.0001
         339,        2.816667,         -7.9939,         -7.9997,         -8.0004,         -8.0005,         -8.0002,         -7.9994,         -7.9883,         -7.9999
         340,        2.825000,         -8.0000,         -8.0023,         -7.9994,         -7.9991,         -8.0000,         -7.9995,         -7.9283,         -8.0000
         341,        2.833333,         -8.0043,         -7.9994,         -7.9999,         -8.0010,         -8.0001,         -8.0005,         -7.9861,         -8.0001
         342,        2.841667,         -8.0041,         -7.9984,         -8.0001,         -7.9994,         -7.9998,         -8.0004,         -7.9839,         -8.0000
         343,        2.850000,         -7.9956,         -8.0013,         -8.0003,         -7.9994,         -7.9998,         -8.0008,         -7.9297,         -8.0000
         344,        2.858333,         -7.9920,         -7.9983,         -8.0005,         -8.0002,         -8.0002,         -8.0000,         -7.9432,         -8.0001
         345,        2.866667,         -7.9973,         -8.0021,         -7.9994,         -7.9998,         -7.9997,         -7.9999,         -7.8964,         -8.0000
         346,        2.875000,         -8.0028,         -8.0002,         -7.9998,         -8.0004,         -8.0001,         -8.0000,         -7.9920,         -7.9999
         347,        2.883333,         -8.0052,         -7.9973,         -7.9999,         -8.0009,         -8.0000,         -7.9999,         -8.0093,         -8.0000
         348,        2.891667,         -7.9964,         -8.0010,         -8.0002,         -8.0004,         -7.9999,         -7.9994,         -7.8968,         -8.0000
         349,        2.900000,         -7.9909,         -7.9987,         -8.0006,         -8.0010,         -8.0001,         -7.9996,         -7.8885,         -8.0000
         350,        2.908333,         -7.9952,         -8.0014,         -7.9993,         -7.9987,         -7.9999,         -8.0009,         -7.8731,         -7.9999
         351,        2.916667,         -8.0018,         -8.0000,         -7.9999,         -7.9997,         -8.0001,         -8.0002,         -7.9920,         -8.0002
         352,        2.925000,         -8.0058,         -7.9982,         -7.9997,         -8.0005,         -8.0000,         -8.0004,         -8.0458,         -8.0000
         353,        2.933333,         -7.9984,         -8.0013,         -8.0002,         -7.9989,         -7.9999,         -8.0004,         -7.9003,         -8.0001
         354,        2.941667,         -7.9911,         -7.9981,         -8.0006,         -8.0013,         -8.0002,         -7.9996,         -7.8383,         -8.0000
         355,        2.950000,         -7.9935,         -8.0011,         -7.9994,         -7.9986,         -7.9997,         -7.9997,         -7.8538,         -8.0000
         356,        2.958333,         -8.0009,         -8.0009,         -7.9998,         -8.0004,         -8.0002,         -7.9999,         -7.9945,         -8.0000
         357,        2.966667,         -8.0056,         -7.9995,         -7.9997,         -7.9990,         -7.9999,         -8.0003,         -8.0750,         -7.9999
         358,        2.975000,         -8.0006,         -8.0013,         -8.0003,         -8.0002,         -7.9997,         -8.0002,         -7.9457,         -8.0001
         359,        2.983333,         -7.9924,         -7.9972,         -8.0007,         -8.0008,         -8.0001,         -7.9997,         -7.8145,         -8.0000
         360,        2.991667,         -7.9927,         -8.0030,         -7.9997,         -7.9985,         -8.0001,         -8.0000,         -7.8399,         -8.0001
         361,        3.000000,         -7.9999,         -8.0013,         -7.9999,         -8.0005,         -8.0001,         -7.9997,         -7.9891,         -8.0000
         362,        3.008333,         -8.0065,         -7.9976,         -7.9994,         -8.0006,         -8.0002,         -7.9999,         -8.0903,         -8.0000
         363,        3.016667,         -8.0020,         -8.0003,         -8.0002,         -8.0007,         -8.0001,         -8.0003,         -8.0103,         -8.0001
         364,        3.025000,         -7.9936,         -7.9992,         -8.0006,         -8.0011,         -8.0002,         -7.9996,         -7.8413,         -7.9999
         365,        3.033333,         -7.9934,         -8.0018,         -7.9997,         -7.9995,         -7.9999,         -8.0004,         -7.8313,         -7.9999
         366,        3.041667,         -7.9992,         -8.0015,         -8.0000,         -7.9997,         -8.0000,         -8.0002,         -7.9744,         -8.0001
         367,        3.050000,         -8.0070,         -7.9973,         -7.9995,         -8.0009,         -8.0002,         -8.0006,         -8.0926,         -8.0000
         368,        3.058333,         -8.0031,         -8.0021,         -8.0002,         -8.0001,         -7.9998,         -8.0005,         -8.0798,         -8.0000
         369,        3.066667,         -7.9955,         -7.9989,         -8.0006,         -8.0015,         -8.0002,         -7.9995,         -7.9158,         -8.0001
         370,        3.075000,         -7.9948,         -8.0007,         -7.9998,         -7.9997,         -7.9999,         -8.0004,         -7.8465,         -8.0000
         371,        3.083333,         -7.9994,         -8.0000,         -8.0001,         -8.0010,         -8.0001,         -7.9997,         -7.9615,         -8.0001
         372,        3.091667,         -8.0076,         -7.9991,         -7.9994,         -7.9993,         -8.0000,         -8.0001,         -8.0943,         -7.9999
         373,        3.100000,         -8.0033,         -7.9990,         -8.0002,         -8.0002,         -7.9999,         -8.0006,         -8.1265,         -8.0001
         374,        3.108333,         -7.9971,         -7.9984,         -8.0006,         -7.9997,         -8.0004,         -8.0005,         -8.0221,         -7.9999
         375,        3.116667,         -7.9954,         -8.0022,         -7.9998,         -8.0005,         -7.9999,         -7.9998,         -7.8957,         -8.0001
         376,        3.125000,         -7.9998,         -7.9999,         -8.0000,         -8.0005,         -8.0000,         -7.9995,         -7.9573,         -8.0000
         377,        3.133333,         -8.0076,         -8.0009,         -7.9993,         -8.0003,         -8.0000,         -8.0007,         -8.1007,         -8.0000
         378,        3.141667,         -8.0036,         -7.9992,         -8.0002,         -8.0010,         -8.0000,         -7.9993,         -8.1474,         -8.0000
         379,        3.150000,         -7.9981,         -7.9971,         -8.0004,         -8.0004,         -8.0003,         -8.0000,         -8.1137,         -8.0000
         380,        3.158333,         -7.9969,         -8.0016,         -7.9997,         -7.9991,         -7.9997,         -8.0007,         -7.9776,         -8.0000
         381,        3.166667,         -8.0005,         -8.0003,         -8.0000,         -8.0001,         -8.0002,         -8.0005,         -7.9691,         -8.0000
         382,        3.175000,         -8.0076,         -8.0004,         -7.9995,         -8.0000,         -7.9999,         -7.9993,         -8.1041,         -8.0000
         383,        3.183333,         -8.0043,         -7.9984,         -8.0001,         -7.9996,         -7.9999,         -8.0004,         -8.1403,         -8.0000
         384,        3.191667,         -7.9994,         -7.9980,         -8.0005,         -8.0002,         -8.0001,         -8.0001,         -8.1384,         -7.9999
         385,        3.200000,         -7.9970,         -8.0017,         -7.9999,         -8.0001,         -7.9997,         -8.0000,         -8.0647,         -8.0000
         386,        3.208333,         -7.9999,         -8.0003,         -8.0001,         -8.0012,         -8.0002,         -7.9994,         -7.9880,         -8.0000
         387,        3.216667,         -8.0075,         -8.0014,         -7.9992,         -7.9997,         -8.0001,         -8.0000,         -8.0954,         -8.0001
         388,        3.225000,         -8.0046,         -7.9997,         -8.0001,         -7.9995,         -8.0000,         -8.0003,         -8.1113,         -7.9999
         389,        3.233333,         -8.0006,         -7.9975,         -8.0005,         -8.0002,         -8.0002,         -8.0007,         -8.1225,         -7.9999
         390,        3.241667,         -7.9966,         -8.0023,         -8.0000,         -7.9997,         -8.0001,         -8.0001,         -8.1182,         -8.0001
         391,        3.250000,         -8.0000,         -8.0005,         -8.0003,         -7.9998,         -8.0003,         -8.0004,         -8.0114,         -8.0001
         392,        3.258333,         -8.0069,         -8.0014,         -7.9992,         -7.9997,         -7.9999,         -8.0002,         -8.0688,         -8.0000
         393,        3.266667,         -8.0048,         -7.9992,         -8.0003,         -7.9997,         -7.9997,         -8.0002,         -8.0673,         -8.0001
         394,        3.275000,         -8.0017,         -7.9981,         -8.0003,         -8.0000,         -8.0001,         -7.9997,         -8.0743,         -7.9999
         395,        3.283333,         -7.9952,         -8.0015,         -8.0002,         -7.9999,         -7.9999,         -8.0002,         -8.1147,         -7.9999
         396,        3.291667,         -7.9983,         -7.9992,         -8.0002,         -8.0011,         -7.9999,         -8.0000,         -8.0243,         -8.0001
         397,        3.300000,         -8.0052,         -8.0020,         -7.9991,         -7.9990,         -7.9999,         -8.0005,         -8.0245,         -8.0000
         398,        3.308333,         -8.0055,         -7.9990,         -8.0001,         -8.0001,         -8.0001,         -8.0002,         -8.0207,         -8.0001
         399,        3.316667,         -8.0028,         -7.9987,         -8.0005,         -7.9998,         -8.0001,         -7.9991,         -8.0221,         -8.0000
         400,        3.325000,         -7.9951,         -8.0018,         -8.0002,         -7.9997,         -7.9998,         -7.9999,         -8.0674,         -7.9999
         401,        3.333333,         -7.9964,         -8.0001,         -8.0003,         -8.0006,         -8.0002,         -8.0004,         -8.0223,         -7.9999
         402,        3.341667,         -8.0035,         -8.0015,         -7.9991,         -8.0002,         -8.0000,         -8.0004,         -7.9772,         -8.0000
         403,        3.350000,         -8.0045,         -7.9988,         -7.9999,         -8.0001,         -7.9999,         -7.9998,         -7.9964,         -8.0001
         404,        3.358333,         -8.0034,         -7.9964,         -8.0003,         -8.0000,         -8.0001,         -7.9995,         -7.9855,         -8.0000
         405,        3.366667,         -7.9947,         -8.0020,         -8.0003,         -7.9995,         -8.0000,         -8.0001,         -8.0036,         -8.0001
         406,        3.375000,         -7.9943,         -7.9999,         -8.0004,         -8.0008,         -8.0000,         -7.9998,         -7.9978,         -7.9999
         407,        3.383333,         -8.0014,         -8.0007,         -7.9993,         -8.0006,         -8.0001,         -8.0000,         -7.9343,         -8.0000
         408,        3.391667,         -8.0045,         -7.9993,         -8.0000,         -8.0002,         -8.0002,         -8.0004,         -7.9855,         -8.0001
         409,        3.400000,         -8.0044,         -7.9978,         -8.0001,         -7.9994,         -7.9999,         -8.0010,         -7.9822,         -7.9999
         410,        3.408333,         -7.9950,         -8.0023,         -8.0002,         -7.9989,         -8.0003,         -7.9998,         -7.9391,         -7.9999
         411,        3.416667,         -7.9923,         -7.9990,         -8.0004,         -8.0000,         -8.0000,         -7.9998,         -7.9522,         -8.0000
         412,        3.425000,         -7.9980,         -8.0013,         -7.9993,         -7.9983,         -8.0000,         -8.0007,         -7.9038,         -7.9999
         413,        3.433333,         -8.0035,         -7.9994,         -7.9999,         -7.9994,         -8.0001,         -7.9999,         -7.9903,         -8.0000
         414,        3.441667,         -8.0047,         -7.9972,         -8.0000,         -8.0005,         -8.0001,         -8.0003,         -8.0031,         -8.0001
         415,        3.450000,         -7.9963,         -8.0016,         -8.0002,         -7.9986,         -7.9999,         -7.9997,         -7.9010,         -8.0000
         416,        3.458333,         -7.9915,         -7.9996,         -8.0004,         -8.0000,         -8.0002,         -8.0004,         -7.8976,         -8.0000
         417,        3.466667,         -7.9953,         -8.0025,         -7.9993,         -7.9987,         -7.9999,         -7.9997,         -7.8796,         -8.0000
         418,        3.475000,         -8.0022,         -7.9994,         -7.9999,         -8.0011,         -8.0000,         -8.0001,         -7.9966,         -7.9999
         419,        3.483333,         -8.0056,         -8.0000,         -7.9999,         -8.0005,         -8.0000,         -7.9999,         -8.0378,         -7.9999
         420,        3.491667,         -7.9982,         -8.0016,         -8.0003,         -7.9989,         -7.9998,         -8.0003,         -7.8970,         -8.0000
         421,        3.500000,         -7.9910,         -7.9981,         -8.0005,         -8.0018,         -8.0000,         -8.0000,         -7.8459,         -8.0000
         422,        3.508333,         -7.9934,         -8.0006,         -7.9995,         -7.9995,         -8.0000,         -7.9996,         -7.8576,         -7.9999
         423,        3.516667,         -8.0009,         -7.9992,         -8.0000,         -7.9991,         -8.0000,         -8.0003,         -7.9939,         -8.0000
         424,        3.525000,         -8.0059,         -7.9976,         -7.9997,         -7.9996,         -7.9999,         -8.0002,         -8.0713,         -8.0001
