"InphaseC4_012","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_012.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\results\012\InphaseC4_012_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0237,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          2.4526,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -12.5206,          0.0004
,        0.016667,          2.5778,          0.0000,          0.0000,          0.0000,          0.0237,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          2.4678,        -10.3529,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0002,        -15.1288,          0.0005
,        0.025000,          2.4159,          0.0000,          0.7055,          0.0000,          0.0237,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          2.4624,        -10.1385,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,        -14.9561,          0.0003
,        0.033333,          1.6177,          0.0973,          0.4856,          0.0000,          0.0237,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.0001,          2.4538,         -7.8898,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0003,        -14.9770,          0.0012
,        0.041667,          1.3572,          0.0213,          0.5312,          0.7334,          0.0237,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0000,          0.0001,          2.4555,         -9.0573,         -1.2730,          0.0000,          0.0000,          0.0000,          0.0007,        -15.0101,         -0.0007
,        0.050000,          1.2543,          0.0962,          0.6394,          1.2202,          0.0237,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          2.4684,        -10.7842,         -3.7906,          0.0000,          0.0000,          0.0000,         -0.0009,        -14.5415,         -0.0006
,        0.058333,          1.1681,          0.1374,          0.6913,          1.4839,          1.7628,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0000,          0.0000,          1.9822,        -11.5309,         -6.6655,         -1.5973,          0.0000,          0.0000,         -0.0004,        -14.4058,          0.0001
,        0.066667,          1.1135,          0.1663,          0.7255,          1.6136,          2.0710,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0000,          0.0002,          1.7525,        -12.2138,         -8.7837,         -5.1188,          0.0000,          0.0000,          0.0007,        -14.3911,         -0.0009
,        0.075000,          1.0861,          0.2000,          0.7605,          1.6947,          2.2189,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.0000,          0.0000,          0.0001,          1.6451,        -13.0309,        -10.4128,         -5.8964,          0.0000,         -0.0000,         -0.0013,        -14.5112,          0.0011
,        0.083333,          1.0657,          0.2255,          0.7865,          1.7527,          2.2324,          0.0000,          0.1673,          0.0000,          0.0001,          0.0002,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          1.5819,        -13.6334,        -11.7371,         -6.7668,          0.0000,          0.0000,          0.0004,        -14.6501,          0.0001
,        0.091667,          1.0471,          0.2386,          0.8020,          1.7912,          1.6062,          0.0000,          0.3040,          0.0000,          0.0001,          0.0002,          0.0000,          0.0002,          0.0001,          0.0000,          0.0001,          1.5375,        -14.0004,        -12.7106,         -8.1525,         -0.5161,          0.0003,          0.0003,        -14.7302,         -0.0000
,        0.100000,          1.0340,          0.2499,          0.8124,          1.8157,          1.4113,          0.0000,          0.3924,          0.0000,          0.0003,          0.0001,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          1.5079,        -14.2804,        -13.3781,         -8.9863,         -2.3294,         -0.0003,          0.0006,        -14.7980,          0.0006
,        0.108333,          1.0257,          0.2589,          0.8204,          1.8328,          1.2784,          0.0000,          0.4479,          0.0771,          0.0002,          0.0001,          0.0000,          0.0001,          0.0000,          0.0001,          0.0002,          1.4869,        -14.5040,        -13.8560,         -9.8487,         -4.3560,         -0.0007,          0.0006,        -14.8586,         -0.0011
,        0.116667,          1.0195,          0.2652,          0.8262,          1.8449,          1.2004,          0.0414,          0.5078,          0.8429,          0.2113,          0.0016,          0.0000,          0.0003,          0.0001,          0.0000,          0.0000,          1.4732,        -14.6572,        -14.2032,        -10.9055,         -6.4647,         -0.0004,          0.0001,        -14.9039,         -0.0012
