"VanillaC4_014 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_014.tcf]","Time (h)","V 2 [VanillaC4_014]","V 3 [VanillaC4_014]","V 4 [VanillaC4_014]","V 5 [VanillaC4_014]","V 6 [VanillaC4_014]","V 7 [VanillaC4_014]","V 8 [VanillaC4_014]","V 9 [VanillaC4_014]","V 10 [VanillaC4_014]","V 11 [VanillaC4_014]","V 12 [VanillaC4_014]","V 13 [VanillaC4_014]","V 14 [VanillaC4_014]","V 15 [VanillaC4_014]","V 16 [VanillaC4_014]","V  1 [VanillaC4_014]"
         191,        1.583333,          1.6428,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6112,          1.5706,          1.6442
         192,        1.591667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6115,          1.5706,          1.6442
         193,        1.600000,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6114,          1.5709,          1.6442
         194,        1.608333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6111,          1.5707,          1.6442
         195,        1.616667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3294,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6111,          1.5710,          1.6442
         196,        1.625000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6404,          1.6112,          1.5706,          1.6443
         197,        1.633333,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5699,          1.6442
         198,        1.641667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6404,          1.6112,          1.5704,          1.6442
         199,        1.650000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6110,          1.5701,          1.6443
         200,        1.658333,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6442
         201,        1.666667,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4321,          1.6404,          1.6111,          1.5707,          1.6442
         202,        1.675000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6111,          1.5698,          1.6442
         203,        1.683333,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3692,          1.4034,          1.4366,          1.2426,          1.4322,          1.6404,          1.6111,          1.5713,          1.6442
         204,        1.691667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2889,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6113,          1.5699,          1.6443
         205,        1.700000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3692,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6110,          1.5713,          1.6444
         206,        1.708333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5705,          1.6442
         207,        1.716667,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6112,          1.5708,          1.6442
         208,        1.725000,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6113,          1.5782,          1.6443
         209,        1.733333,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6404,          1.6130,          1.5732,          1.6442
         210,        1.741667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6405,          1.6124,          1.5718,          1.6442
         211,        1.750000,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4325,          1.6409,          1.6112,          1.5840,          1.6442
         212,        1.758333,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2889,          1.3295,          1.3693,          1.4034,          1.4365,          1.2429,          1.4324,          1.6405,          1.6133,          1.5734,          1.6442
         213,        1.766667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2428,          1.4322,          1.6407,          1.6126,          1.5640,          1.6443
         214,        1.775000,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2428,          1.4325,          1.6410,          1.6130,          1.5689,          1.6443
         215,        1.783333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2428,          1.4325,          1.6409,          1.6116,          1.5696,          1.6442
         216,        1.791667,          1.6429,          1.2886,          1.5986,          1.5838,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2429,          1.4324,          1.6406,          1.6116,          1.5703,          1.6443
         217,        1.800000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6240,          1.2889,          1.3295,          1.3693,          1.4034,          1.4366,          1.2428,          1.4323,          1.6404,          1.6114,          1.5704,          1.6442
         218,        1.808333,          1.6429,          1.2885,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6113,          1.5705,          1.6443
         219,        1.816667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6113,          1.5705,          1.6443
         220,        1.825000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6404,          1.6114,          1.5706,          1.6442
         221,        1.833333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5706,          1.6442
         222,        1.841667,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6442
         223,        1.850000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6443
         224,        1.858333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6442
         225,        1.866667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5707,          1.6442
         226,        1.875000,          1.6428,          1.2885,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2426,          1.4321,          1.6403,          1.6113,          1.5706,          1.6442
         227,        1.883333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6114,          1.5706,          1.6443
         228,        1.891667,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5706,          1.6443
         229,        1.900000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6114,          1.5706,          1.6442
         230,        1.908333,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3692,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6113,          1.5706,          1.6442
         231,        1.916667,          1.6428,          1.2886,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6114,          1.5706,          1.6443
         232,        1.925000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5707,          1.6442
         233,        1.933333,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5706,          1.6443
         234,        1.941667,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5706,          1.6443
         235,        1.950000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6113,          1.5707,          1.6443
         236,        1.958333,          1.6428,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6113,          1.5706,          1.6443
         237,        1.966667,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5706,          1.6442
         238,        1.975000,          1.6429,          1.2885,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6442
         239,        1.983333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6114,          1.5707,          1.6442
         240,        1.991667,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6404,          1.6113,          1.5707,          1.6443
         241,        2.000000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5706,          1.6442
         242,        2.008333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5707,          1.6442
         243,        2.016667,          1.6428,          1.2885,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5707,          1.6442
         244,        2.025000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6114,          1.5706,          1.6442
         245,        2.033333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6114,          1.5707,          1.6443
         246,        2.041667,          1.6429,          1.2886,          1.5986,          1.5838,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5706,          1.6442
         247,        2.050000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5706,          1.6442
         248,        2.058333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2889,          1.3295,          1.3692,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6114,          1.5706,          1.6443
         249,        2.066667,          1.6429,          1.2885,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5706,          1.6442
         250,        2.075000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6442
         251,        2.083333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6442
         252,        2.091667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2889,          1.3294,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6114,          1.5706,          1.6442
         253,        2.100000,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6114,          1.5708,          1.6442
         254,        2.108333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6113,          1.5706,          1.6443
         255,        2.116667,          1.6428,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6113,          1.5706,          1.6442
         256,        2.125000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5707,          1.6442
         257,        2.133333,          1.6428,          1.2885,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3692,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5706,          1.6442
         258,        2.141667,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6114,          1.5707,          1.6443
         259,        2.150000,          1.6428,          1.2886,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6113,          1.5707,          1.6442
         260,        2.158333,          1.6428,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3294,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6443
         261,        2.166667,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2426,          1.4322,          1.6404,          1.6112,          1.5706,          1.6442
         262,        2.175000,          1.6428,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6113,          1.5708,          1.6442
         263,        2.183333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6442
         264,        2.191667,          1.6428,          1.2886,          1.5986,          1.5837,          1.6240,          1.2889,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6442
         265,        2.200000,          1.6428,          1.2885,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6113,          1.5707,          1.6442
         266,        2.208333,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5707,          1.6442
         267,        2.216667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2426,          1.4322,          1.6403,          1.6113,          1.5707,          1.6442
         268,        2.225000,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5707,          1.6442
         269,        2.233333,          1.6429,          1.2885,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6111,          1.5706,          1.6443
         270,        2.241667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6404,          1.6114,          1.5707,          1.6442
         271,        2.250000,          1.6429,          1.2886,          1.5985,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6112,          1.5707,          1.6442
         272,        2.258333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6113,          1.5706,          1.6442
         273,        2.266667,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3692,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5707,          1.6443
         274,        2.275000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6111,          1.5706,          1.6442
         275,        2.283333,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5708,          1.6443
         276,        2.291667,          1.6428,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5707,          1.6442
         277,        2.300000,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2426,          1.4322,          1.6403,          1.6113,          1.5707,          1.6443
         278,        2.308333,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6113,          1.5708,          1.6442
         279,        2.316667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6111,          1.5707,          1.6443
         280,        2.325000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3294,          1.3692,          1.4034,          1.4365,          1.2427,          1.4321,          1.6403,          1.6112,          1.5708,          1.6443
         281,        2.333333,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5707,          1.6443
         282,        2.341667,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6112,          1.5708,          1.6443
         283,        2.350000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5708,          1.6443
         284,        2.358333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2426,          1.4322,          1.6403,          1.6113,          1.5706,          1.6441
         285,        2.366667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6442
         286,        2.375000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3692,          1.4034,          1.4366,          1.2427,          1.4322,          1.6404,          1.6114,          1.5706,          1.6442
         287,        2.383333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6112,          1.5707,          1.6442
         288,        2.391667,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6442
         289,        2.400000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6112,          1.5707,          1.6443
         290,        2.408333,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6404,          1.6111,          1.5706,          1.6442
         291,        2.416667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6403,          1.6109,          1.5703,          1.6442
         292,        2.425000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6110,          1.5711,          1.6443
         293,        2.433333,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6109,          1.5697,          1.6442
         294,        2.441667,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3294,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6108,          1.5708,          1.6442
         295,        2.450000,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6111,          1.5705,          1.6442
         296,        2.458333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3294,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6110,          1.5698,          1.6443
         297,        2.466667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6115,          1.5703,          1.6443
         298,        2.475000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6112,          1.5708,          1.6441
         299,        2.483333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6443
         300,        2.491667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6111,          1.5707,          1.6442
         301,        2.500000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6112,          1.5704,          1.6443
         302,        2.508333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4321,          1.6403,          1.6114,          1.5710,          1.6443
         303,        2.516667,          1.6428,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5785,          1.6442
         304,        2.525000,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6134,          1.5722,          1.6442
         305,        2.533333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6406,          1.6117,          1.5707,          1.6443
         306,        2.541667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4325,          1.6406,          1.6111,          1.5707,          1.6442
         307,        2.550000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2428,          1.4323,          1.6404,          1.6112,          1.5706,          1.6443
         308,        2.558333,          1.6428,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6404,          1.6113,          1.5706,          1.6442
         309,        2.566667,          1.6429,          1.2885,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6114,          1.5706,          1.6442
         310,        2.575000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3692,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5706,          1.6443
         311,        2.583333,          1.6428,          1.2886,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4321,          1.6403,          1.6114,          1.5706,          1.6443
         312,        2.591667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6443
         313,        2.600000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2426,          1.4322,          1.6403,          1.6113,          1.5706,          1.6443
         314,        2.608333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6113,          1.5706,          1.6443
         315,        2.616667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6113,          1.5706,          1.6443
         316,        2.625000,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3692,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6113,          1.5707,          1.6442
         317,        2.633333,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6404,          1.6114,          1.5706,          1.6443
         318,        2.641667,          1.6429,          1.2886,          1.5986,          1.5837,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5707,          1.6442
         319,        2.650000,          1.6429,          1.2885,          1.5986,          1.5837,          1.6240,          1.2890,          1.3295,          1.3693,          1.4034,          1.4366,          1.2427,          1.4322,          1.6404,          1.6114,          1.5706,          1.6442
         320,        2.658333,          1.6429,          1.2886,          1.5986,          1.5838,          1.6241,          1.2890,          1.3295,          1.3693,          1.4034,          1.4365,          1.2427,          1.4322,          1.6403,          1.6114,          1.5706,          1.6443
