iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
1,0.025,0.025,0.025,0.000473022,0.0610504,0.000808716,6.10504
2,0.0504889,0.0255102,0.0254889,0.00204468,0.0622864,0.00296021,6.16482
3,0.0765094,0.0260308,0.0260204,0.00466919,0.0671234,0.00665283,6.35012
4,0.103061,0.0265621,0.0265515,0.00836182,0.078537,0.0118256,6.73667
5,0.130141,0.0271041,0.0270806,0.0128937,0.0883789,0.0182037,7.17231
6,0.157799,0.0276573,0.0276573,0.0179443,0.0966034,0.0253448,7.60838
7,0.186005,0.0282217,0.0282062,0.0231018,0.103165,0.0326233,8.10275
8,0.214783,0.0287977,0.028778,0.0279388,0.108063,0.039505,8.78026
9,0.244157,0.0293854,0.029374,0.0321808,0.11142,0.0455933,9.55163
10,0.274122,0.0299851,0.0299656,0.0358124,0.113373,0.050705,10.3539
11,0.304705,0.030597,0.0305822,0.0387878,0.114105,0.0548248,11.148
12,0.335897,0.0312215,0.0311925,0.0411682,0.113846,0.0580444,11.9078
13,0.367726,0.0318586,0.0318284,0.0428925,0.112808,0.0603485,12.6167
14,0.400217,0.0325088,0.0324915,0.0444946,0.111221,0.0614166,13.2535
15,0.433364,0.0331722,0.0331465,0.0485077,0.109314,0.061554,13.8079
16,0.467193,0.0338492,0.0338291,0.0525665,0.107239,0.0609283,14.2778
17,0.501694,0.03454,0.0345009,0.0566406,0.105133,0.0597229,14.6634
18,0.536937,0.0352449,0.0352429,0.0605774,0.103104,0.058197,14.9742
19,0.572867,0.0359642,0.0359306,0.0643311,0.101166,0.056488,15.2149
20,0.609559,0.0366982,0.0366922,0.0679169,0.0993652,0.054718,15.3968
21,0.646999,0.0374471,0.0374401,0.0713654,0.0977173,0.0529022,15.526
22,0.68517,0.0382114,0.0381704,0.074295,0.0962219,0.0510712,15.6085
23,0.724152,0.0389912,0.0389825,0.0764618,0.0952148,0.0492096,15.651
24,0.763929,0.0397869,0.039777,0.0779572,0.0971527,0.0474396,15.6593
25,0.804478,0.0405989,0.0405493,0.0802917,0.0991364,0.0458374,15.6392
26,0.845891,0.0414274,0.0414121,0.084549,0.101166,0.0444031,15.5979
27,0.888143,0.0422729,0.0422523,0.0889587,0.103226,0.0431366,15.5395
28,0.931272,0.0431356,0.0431287,0.0932922,0.105331,0.0423584,15.4737
29,0.975248,0.0440159,0.0439769,0.0973816,0.107483,0.0454407,15.4583
30,1.02011,0.0449142,0.0448605,0.10112,0.10968,0.0449219,15.4362
31,1.06589,0.0458308,0.0457818,0.104218,0.111908,0.0445099,15.4098
32,1.11263,0.0467662,0.0467433,0.106384,0.114197,0.0481415,15.4363
33,1.1603,0.0477206,0.0476689,0.107681,0.116531,0.0488586,15.4705
34,1.20894,0.0486945,0.0486336,0.111588,0.118912,0.0500793,15.5188
35,1.25858,0.0496882,0.0496398,0.116364,0.121338,0.0545349,15.623
36,1.30927,0.0507023,0.0506903,0.12088,0.12381,0.0529175,15.7009
37,1.36096,0.051737,0.051695,0.124939,0.126343,0.0509186,15.7487
38,1.4137,0.0527929,0.0527422,0.128036,0.128906,0.0555267,15.851
39,1.46754,0.0538703,0.0538348,0.130005,0.131546,0.0595398,15.9971
40,1.52241,0.0549697,0.0548701,0.130966,0.134232,0.057663,16.112
41,1.57847,0.0560915,0.0560583,0.135284,0.136963,0.0600281,16.25
42,1.63565,0.0572362,0.0571862,0.140167,0.139771,0.0616608,16.3999
43,1.69402,0.0584043,0.0583629,0.144409,0.142609,0.0610809,16.5358
44,1.75361,0.0595962,0.0595915,0.147385,0.145523,0.0653992,16.7146
45,1.81435,0.0608125,0.0607449,0.149063,0.148499,0.0654297,16.8844
46,1.8763,0.0620536,0.0619465,0.149597,0.15152,0.0628204,17.0171
47,1.9395,0.06332,0.0631993,0.155258,0.154617,0.0670776,17.1898
48,2.00401,0.0646122,0.0645069,0.160492,0.157776,0.0665283,17.3491
49,2.06988,0.0659308,0.0658729,0.164307,0.160995,0.0712585,17.5523
50,2.13702,0.0672763,0.0671397,0.166641,0.164276,0.0765533,17.8009
51,2.20565,0.0686493,0.068628,0.167664,0.167633,0.0805206,18.0819
52,2.27566,0.0700503,0.070011,0.167587,0.171051,0.0828094,18.3743
53,2.34711,0.0714799,0.0714545,0.166595,0.174545,0.0838928,18.666
54,2.41988,0.0729387,0.0727708,0.166504,0.178101,0.0842285,18.947
55,2.49422,0.0744272,0.0743399,0.166489,0.181747,0.0842896,19.2187
56,2.57,0.0759462,0.0757735,0.166229,0.185455,0.0842133,19.4779
57,2.64748,0.0774961,0.0774859,0.16571,0.18924,0.0839996,19.7272
58,2.72654,0.0790776,0.0790535,0.163742,0.1931,0.0831146,19.9582
59,2.80723,0.0806915,0.0806907,0.162537,0.197037,0.0823975,20.174
