iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
1,0.025,0.025,0.025,0.000534058,0.0625458,0.00088501,6.25458
2,0.0504889,0.0255102,0.0254889,0.0022583,0.0638123,0.00326538,6.31583
3,0.0765094,0.0260308,0.0260204,0.00517273,0.0707092,0.00735474,6.57167
4,0.103061,0.0265621,0.0265515,0.00923157,0.0826721,0.0130615,7.00764
5,0.130141,0.0271041,0.0270806,0.0141754,0.092865,0.0200195,7.48016
6,0.157799,0.0276573,0.0276573,0.0196075,0.101257,0.0276947,7.94385
7,0.186005,0.0282217,0.0282062,0.0250397,0.107788,0.0353851,8.52687
8,0.214783,0.0287977,0.028778,0.0300446,0.112534,0.0424957,9.28104
9,0.244157,0.0293854,0.029374,0.0343323,0.115601,0.0486603,10.1151
10,0.274122,0.0299851,0.0299656,0.0379639,0.117172,0.0537262,10.9658
11,0.304705,0.030597,0.0305822,0.040863,0.117508,0.0577087,11.7949
12,0.335897,0.0312215,0.0311925,0.0431519,0.116852,0.060791,12.5796
13,0.367726,0.0318586,0.0318284,0.0445404,0.115433,0.0626678,13.2971
14,0.400217,0.0325088,0.0324915,0.0475922,0.113525,0.063324,13.9304
15,0.433364,0.0331722,0.0331465,0.0518188,0.111343,0.0630798,14.4719
16,0.467193,0.0338492,0.0338291,0.0561066,0.10907,0.0620728,14.9213
17,0.501694,0.03454,0.0345009,0.0602875,0.106812,0.0605774,15.2822
18,0.536937,0.0352449,0.0352429,0.0643005,0.10466,0.0588226,15.566
19,0.572867,0.0359642,0.0359306,0.0681,0.102646,0.0569763,15.7798
20,0.609559,0.0366982,0.0366922,0.0717316,0.1008,0.0550537,15.9344
21,0.646999,0.0374471,0.0374401,0.075058,0.0991058,0.0531311,16.037
22,0.68517,0.0382114,0.0381704,0.0776367,0.09758,0.0511475,16.0924
23,0.724152,0.0389912,0.0389825,0.079422,0.0975494,0.0492249,16.1092
24,0.763929,0.0397869,0.039777,0.0809784,0.0995331,0.0474548,16.0938
25,0.804478,0.0405989,0.0405493,0.0853424,0.101578,0.0458832,16.0526
26,0.845891,0.0414274,0.0414121,0.0899048,0.103638,0.0444946,15.9925
27,0.888143,0.0422729,0.0422523,0.0944519,0.105759,0.0434418,15.9203
28,0.931272,0.0431356,0.0431287,0.0987549,0.107925,0.0457458,15.8891
29,0.975248,0.0440159,0.0439769,0.102722,0.110123,0.0457458,15.8596
30,1.02011,0.0449142,0.0448605,0.106094,0.112366,0.0455475,15.829
31,1.06589,0.0458308,0.0457818,0.108521,0.114655,0.0489349,15.849
32,1.11263,0.0467662,0.0467433,0.110001,0.117004,0.0495911,15.8773
33,1.1603,0.0477206,0.0476689,0.113647,0.119385,0.0510406,15.9232
34,1.20894,0.0486945,0.0486336,0.118607,0.121826,0.0557404,16.0291
35,1.25858,0.0496882,0.0496398,0.123306,0.124313,0.0542297,16.1092
36,1.30927,0.0507023,0.0506903,0.127533,0.126846,0.0527802,16.1665
37,1.36096,0.051737,0.051695,0.130814,0.12944,0.0573425,16.2779
38,1.4137,0.0527929,0.0527422,0.132904,0.13208,0.0601807,16.4183
39,1.46754,0.0538703,0.0538348,0.133926,0.134781,0.057724,16.5214
40,1.52241,0.0549697,0.0548701,0.138626,0.137527,0.0625916,16.6765
41,1.57847,0.0560915,0.0560583,0.143646,0.140335,0.0619049,16.8167
42,1.63565,0.0572362,0.0571862,0.147964,0.143204,0.0639038,16.9728
43,1.69402,0.0584043,0.0583629,0.15097,0.146118,0.0680389,17.1689
44,1.75361,0.0595962,0.0595915,0.152618,0.149109,0.0635986,17.3058
45,1.81435,0.0608125,0.0607449,0.153961,0.152145,0.0656281,17.458
46,1.8763,0.0620536,0.0619465,0.159851,0.155258,0.069458,17.6447
47,1.9395,0.06332,0.0631993,0.165054,0.158417,0.0679016,17.8058
48,2.00401,0.0646122,0.0645069,0.168716,0.161652,0.0744476,18.0302
49,2.06988,0.0659308,0.0658729,0.170868,0.164948,0.0796204,18.3003
50,2.13702,0.0672763,0.0671397,0.171707,0.16832,0.0832214,18.5951
51,2.20565,0.0686493,0.068628,0.171417,0.171753,0.0851898,18.8998
52,2.27566,0.0700503,0.070011,0.170258,0.175262,0.0860291,19.2001
53,2.34711,0.0714799,0.0714545,0.170441,0.178833,0.0862579,19.4906
54,2.41988,0.0729387,0.0727708,0.170334,0.18248,0.0862732,19.7673
55,2.49422,0.0744272,0.0743399,0.17009,0.186203,0.0861969,20.0335
56,2.57,0.0759462,0.0757735,0.169418,0.190002,0.0858917,20.285
57,2.64748,0.0774961,0.0774859,0.16713,0.193878,0.0847626,20.5181
58,2.72654,0.0790776,0.0790535,0.166016,0.197845,0.0839996,20.7348
59,2.80723,0.0806915,0.0806907,0.164749,0.201874,0.0834351,20.9382
60,2.88938,0.0823382,0.0821534,0.16304,0.205994,0.0845032,21.142
61,2.97331,0.0840186,0.0839338,0.161972,0.210205,0.0824738,21.3204
62,3.05884,0.0857333,0.0855275,0.159607,0.214493,0.0811462,21.4788
63,3.14631,0.0874829,0.0874713,0.15712,0.218872,0.0862122,21.6805
64,3.23553,0.0892683,0.0892149,0.155716,0.223343,0.0894318,21.9042
65,3.32656,0.0910901,0.0910356,0.15274,0.22789,0.0843201,22.0734
66,3.4195,0.0929491,0.0929388,0.147629,0.232544,0.0787811,22.1872
67,3.51409,0.094846,0.0945925,0.146667,0.237289,0.0823059,22.3265
68,3.61076,0.0967816,0.0966639,0.144043,0.242142,0.0922241,22.5507
69,3.70922,0.0987568,0.0984673,0.142776,0.24707,0.0940704,22.7821
70,3.80996,0.100772,0.100731,0.146957,0.252121,0.0926208,22.9957
71,3.91266,0.102829,0.102706,0.153671,0.257263,0.0775757,23.07
72,4.01743,0.104927,0.104768,0.158371,0.262512,0.0838318,23.196
73,4.12435,0.107069,0.106924,0.160217,0.267868,0.0937805,23.404
74,4.23353,0.109254,0.10918,0.162613,0.273331,0.0917816,23.5889
75,4.3446,0.111483,0.111062,0.172058,0.278915,0.0909882,23.7582
76,4.45812,0.113759,0.113519,0.179489,0.284607,0.0731812,23.8765
77,4.57369,0.11608,0.115574,0.181091,0.290421,0.088562,24.0158
