iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
1,0.025,0.025,0.025,0.000106812,0.0430145,0.000274658,4.30145
2,0.0504889,0.0255102,0.0254889,0.000442505,0.0438995,0.000762939,4.34428
3,0.0765094,0.0260308,0.0260204,0.00111389,0.0447998,0.00161743,4.38983
4,0.103061,0.0265621,0.0265515,0.00201416,0.0457001,0.00285339,4.43578
5,0.130141,0.0271041,0.0270806,0.00320435,0.0466461,0.00448608,4.48255
6,0.157799,0.0276573,0.0276573,0.00466919,0.047699,0.00653076,4.53291
7,0.186005,0.0282217,0.0282062,0.00640869,0.0522919,0.00894165,4.63806
8,0.214783,0.0287977,0.028778,0.00836182,0.0565491,0.0116882,4.77379
9,0.244157,0.0293854,0.029374,0.0105133,0.0604553,0.014679,4.92651
10,0.274122,0.0299851,0.0299656,0.0127563,0.0639954,0.0178375,5.08707
11,0.304705,0.030597,0.0305822,0.0150299,0.0670929,0.0210419,5.28013
12,0.335897,0.0312215,0.0311925,0.0172729,0.0697784,0.0242004,5.53821
13,0.367726,0.0318586,0.0318284,0.0193939,0.072052,0.0272217,5.8435
14,0.400217,0.0325088,0.0324915,0.0213623,0.0738983,0.0300446,6.18172
15,0.433364,0.0331722,0.0331465,0.0231476,0.0753632,0.0326233,6.54
16,0.467193,0.0338492,0.0338291,0.024704,0.0764465,0.0349426,6.90933
17,0.501694,0.03454,0.0345009,0.0261078,0.0771942,0.0370026,7.28143
18,0.536937,0.0352449,0.0352429,0.0274353,0.0776062,0.0388031,7.65243
19,0.572867,0.0359642,0.0359306,0.0285797,0.0777435,0.0403595,8.01546
20,0.609559,0.0366982,0.0366922,0.0293732,0.077652,0.0414581,8.36469
21,0.646999,0.0374471,0.0374401,0.0298309,0.0773621,0.0421753,8.69402
22,0.68517,0.0382114,0.0381704,0.0312195,0.0769653,0.042572,8.99939
23,0.724152,0.0389912,0.0389825,0.0334167,0.0764618,0.0426941,9.28086
24,0.763929,0.0397869,0.039777,0.0356445,0.0759125,0.042572,9.53633
25,0.804478,0.0405989,0.0405493,0.0379181,0.0753174,0.0422211,9.76416
26,0.845891,0.0414274,0.0414121,0.0401917,0.0747375,0.0417175,9.96667
27,0.888143,0.0422729,0.0422523,0.0424194,0.0741577,0.0410919,10.1438
28,0.931272,0.0431356,0.0431287,0.044632,0.074234,0.0404053,10.2977
29,0.975248,0.0440159,0.0439769,0.0467834,0.0757446,0.0396576,10.4289
30,1.02011,0.0449142,0.0448605,0.0488892,0.077301,0.0388794,10.5395
