"OutphaseC4_017 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_017.tcf]","Time (h)","Q 2 [OutphaseC4_017]","Q 3 [OutphaseC4_017]","Q 4 [OutphaseC4_017]","Q 5 [OutphaseC4_017]","Q 6 [OutphaseC4_017]","Q 7 [OutphaseC4_017]","Q 1 [OutphaseC4_017]","Q  8 [OutphaseC4_017]"
         210,        1.741667,        -59.9995,        -59.9999,        -60.0000,        -59.9989,        -59.9995,        -59.9985,        -59.9997,        -59.9991
         211,        1.750000,        -59.9996,        -60.0008,        -60.0000,        -59.9989,        -59.9993,        -59.9983,        -59.9992,        -59.9986
         212,        1.758333,        -59.9989,        -59.9993,        -59.9998,        -60.0004,        -59.9993,        -59.9990,        -60.0002,        -59.9987
         213,        1.766667,        -59.9968,        -59.9996,        -59.9999,        -59.9985,        -59.9991,        -59.9976,        -60.0005,        -59.9989
         214,        1.775000,        -60.0024,        -59.9993,        -60.0001,        -60.0006,        -59.9992,        -59.9986,        -60.0005,        -59.9986
         215,        1.783333,        -60.0020,        -59.9993,        -59.9999,        -59.9995,        -59.9992,        -59.9990,        -59.9996,        -59.9987
         216,        1.791667,        -59.9986,        -60.0007,        -60.0000,        -59.9985,        -59.9987,        -59.9989,        -59.9996,        -59.9992
         217,        1.800000,        -60.0007,        -60.0004,        -59.9997,        -59.9995,        -60.0000,        -59.9989,        -60.0005,        -59.9990
         218,        1.808333,        -59.9991,        -60.0007,        -59.9998,        -59.9975,        -59.9994,        -60.0001,        -59.9999,        -59.9988
         219,        1.816667,        -60.0000,        -60.0005,        -59.9999,        -60.0002,        -59.9987,        -59.9988,        -59.9992,        -59.9981
         220,        1.825000,        -59.9990,        -60.0001,        -60.0000,        -59.9996,        -59.9995,        -59.9983,        -59.9997,        -59.9991
         221,        1.833333,        -60.0018,        -60.0001,        -59.9998,        -59.9985,        -59.9992,        -59.9980,        -59.9995,        -59.9982
         222,        1.841667,        -59.9979,        -60.0004,        -60.0004,        -59.9990,        -59.9997,        -59.9974,        -60.0001,        -59.9987
         223,        1.850000,        -60.0016,        -59.9997,        -60.0001,        -59.9994,        -59.9997,        -59.9981,        -60.0003,        -59.9984
         224,        1.858333,        -60.0015,        -60.0007,        -60.0002,        -59.9996,        -59.9991,        -59.9988,        -60.0000,        -59.9988
         225,        1.866667,        -59.9995,        -59.9998,        -59.9999,        -60.0000,        -59.9991,        -59.9982,        -59.9991,        -59.9981
         226,        1.875000,        -60.0003,        -59.9999,        -60.0000,        -59.9985,        -59.9993,        -59.9987,        -59.9998,        -59.9985
         227,        1.883333,        -60.0002,        -60.0002,        -60.0004,        -60.0000,        -59.9988,        -59.9981,        -59.9998,        -59.9984
         228,        1.891667,        -59.9985,        -60.0015,        -59.9995,        -60.0004,        -59.9990,        -59.9981,        -59.9990,        -59.9981
         229,        1.900000,        -60.0010,        -60.0013,        -59.9999,        -59.9982,        -59.9989,        -59.9983,        -59.9997,        -59.9984
         230,        1.908333,        -59.9998,        -59.9988,        -59.9998,        -60.0003,        -59.9992,        -59.9982,        -60.0005,        -59.9983
         231,        1.916667,        -59.9991,        -60.0016,        -60.0002,        -59.9979,        -59.9985,        -59.9978,        -59.9983,        -59.9987
         232,        1.925000,        -60.0004,        -59.9988,        -60.0002,        -60.0002,        -59.9994,        -59.9973,        -60.0003,        -59.9985
         233,        1.933333,        -60.0008,        -59.9995,        -60.0004,        -59.9985,        -59.9989,        -59.9985,        -60.0003,        -59.9984
         234,        1.941667,        -60.0004,        -59.9999,        -60.0003,        -59.9991,        -59.9991,        -59.9985,        -59.9998,        -59.9981
         235,        1.950000,        -59.9990,        -60.0001,        -59.9997,        -59.9989,        -59.9985,        -59.9974,        -59.9995,        -59.9987
         236,        1.958333,        -59.9999,        -59.9996,        -59.9999,        -60.0009,        -59.9988,        -59.9973,        -60.0009,        -59.9985
         237,        1.966667,        -60.0009,        -60.0002,        -60.0004,        -59.9989,        -59.9987,        -59.9969,        -59.9991,        -59.9979
         238,        1.975000,        -60.0032,        -60.0008,        -59.9997,        -60.0002,        -59.9988,        -59.9974,        -60.0000,        -59.9981
         239,        1.983333,        -59.9981,        -59.9998,        -60.0002,        -59.9990,        -59.9992,        -59.9981,        -60.0005,        -59.9978
         240,        1.991667,        -59.9997,        -60.0014,        -59.9996,        -60.0002,        -59.9984,        -59.9984,        -59.9993,        -59.9975
         241,        2.000000,        -60.0022,        -59.9986,        -59.9997,        -59.9999,        -59.9989,        -59.9984,        -60.0005,        -59.9975
         242,        2.008333,        -60.0000,        -59.9990,        -60.0006,        -60.0009,        -59.9988,        -59.9972,        -60.0003,        -59.9976
         243,        2.016667,        -60.0011,        -60.0000,        -59.9999,        -59.9993,        -59.9988,        -59.9984,        -60.0012,        -59.9976
         244,        2.025000,        -59.9993,        -59.9996,        -59.9998,        -59.9988,        -59.9985,        -59.9968,        -60.0012,        -59.9979
         245,        2.033333,        -59.9993,        -60.0015,        -60.0006,        -59.9992,        -59.9993,        -59.9977,        -60.0001,        -59.9981
         246,        2.041667,        -60.0010,        -59.9994,        -60.0006,        -60.0005,        -59.9978,        -59.9975,        -59.9995,        -59.9976
         247,        2.050000,        -59.9978,        -59.9992,        -60.0000,        -60.0001,        -59.9983,        -59.9981,        -60.0001,        -59.9974
         248,        2.058333,        -60.0010,        -60.0006,        -60.0001,        -59.9995,        -59.9983,        -59.9978,        -59.9992,        -59.9977
         249,        2.066667,        -60.0007,        -59.9993,        -59.9997,        -59.9994,        -59.9981,        -59.9973,        -60.0009,        -59.9975
         250,        2.075000,        -59.9974,        -59.9997,        -60.0000,        -59.9994,        -59.9982,        -59.9979,        -60.0006,        -59.9976
         251,        2.083333,        -60.0001,        -59.9995,        -60.0002,        -59.9993,        -59.9977,        -59.9967,        -59.9991,        -59.9975
         252,        2.091667,        -59.9997,        -59.9998,        -60.0004,        -59.9978,        -59.9983,        -59.9975,        -60.0005,        -59.9976
         253,        2.100000,        -59.9988,        -60.0006,        -60.0002,        -59.9996,        -59.9983,        -59.9977,        -59.9999,        -59.9971
         254,        2.108333,        -59.9996,        -59.9997,        -60.0006,        -60.0001,        -59.9989,        -59.9967,        -59.9993,        -59.9970
         255,        2.116667,        -59.9996,        -60.0006,        -60.0004,        -59.9998,        -59.9986,        -59.9964,        -59.9998,        -59.9973
         256,        2.125000,        -59.9995,        -59.9995,        -60.0004,        -59.9990,        -59.9985,        -59.9971,        -60.0011,        -59.9972
         257,        2.133333,        -59.9993,        -59.9996,        -60.0000,        -60.0006,        -59.9982,        -59.9972,        -59.9995,        -59.9977
         258,        2.141667,        -60.0011,        -59.9999,        -59.9997,        -59.9990,        -59.9977,        -59.9968,        -60.0006,        -59.9968
         259,        2.150000,        -59.9998,        -59.9988,        -60.0003,        -60.0008,        -59.9981,        -59.9972,        -59.9999,        -59.9967
         260,        2.158333,        -60.0004,        -60.0004,        -60.0001,        -60.0001,        -59.9987,        -59.9962,        -59.9991,        -59.9975
         261,        2.166667,        -59.9999,        -59.9999,        -60.0005,        -59.9988,        -59.9984,        -59.9971,        -60.0015,        -59.9970
         262,        2.175000,        -60.0019,        -59.9996,        -60.0000,        -59.9986,        -59.9984,        -59.9971,        -59.9983,        -59.9971
         263,        2.183333,        -60.0015,        -59.9997,        -59.9999,        -59.9993,        -59.9986,        -59.9975,        -60.0010,        -59.9976
         264,        2.191667,        -59.9994,        -59.9997,        -60.0000,        -59.9976,        -59.9984,        -59.9968,        -60.0009,        -59.9970
         265,        2.200000,        -59.9979,        -60.0000,        -59.9998,        -59.9996,        -59.9980,        -59.9972,        -60.0003,        -59.9968
         266,        2.208333,        -59.9995,        -59.9999,        -59.9998,        -59.9975,        -59.9986,        -59.9969,        -59.9992,        -59.9970
         267,        2.216667,        -60.0000,        -59.9999,        -60.0003,        -60.0000,        -59.9981,        -59.9963,        -60.0000,        -59.9972
         268,        2.225000,        -60.0009,        -60.0011,        -59.9995,        -60.0001,        -59.9982,        -59.9969,        -59.9992,        -59.9968
         269,        2.233333,        -60.0037,        -59.9990,        -59.9998,        -59.9999,        -59.9985,        -59.9969,        -59.9998,        -59.9967
         270,        2.241667,        -60.0000,        -60.0007,        -59.9999,        -59.9996,        -59.9979,        -59.9975,        -59.9992,        -59.9973
         271,        2.250000,        -59.9990,        -60.0005,        -60.0001,        -59.9994,        -59.9980,        -59.9966,        -59.9985,        -59.9970
         272,        2.258333,        -59.9998,        -60.0001,        -60.0001,        -59.9984,        -59.9992,        -59.9973,        -60.0004,        -59.9968
         273,        2.266667,        -59.9994,        -60.0006,        -59.9996,        -59.9996,        -59.9979,        -59.9951,        -59.9992,        -59.9975
         274,        2.275000,        -60.0011,        -60.0012,        -60.0000,        -59.9993,        -59.9982,        -59.9971,        -59.9994,        -59.9967
         275,        2.283333,        -60.0004,        -59.9996,        -59.9995,        -59.9994,        -59.9983,        -59.9960,        -59.9999,        -59.9973
         276,        2.291667,        -59.9996,        -60.0003,        -59.9999,        -59.9988,        -59.9986,        -59.9968,        -59.9994,        -59.9967
         277,        2.300000,        -60.0000,        -59.9992,        -60.0001,        -59.9997,        -59.9990,        -59.9967,        -60.0000,        -59.9974
         278,        2.308333,        -60.0004,        -60.0004,        -60.0000,        -59.9984,        -59.9980,        -59.9965,        -60.0001,        -59.9967
         279,        2.316667,        -60.0004,        -59.9995,        -59.9996,        -59.9979,        -59.9978,        -59.9967,        -60.0001,        -59.9969
         280,        2.325000,        -59.9997,        -59.9999,        -60.0002,        -59.9986,        -59.9981,        -59.9965,        -59.9992,        -59.9965
         281,        2.333333,        -60.0009,        -60.0004,        -60.0000,        -59.9988,        -59.9988,        -59.9964,        -59.9993,        -59.9966
         282,        2.341667,        -60.0007,        -60.0001,        -60.0005,        -59.9999,        -59.9977,        -59.9970,        -60.0007,        -59.9971
         283,        2.350000,        -60.0017,        -60.0001,        -59.9995,        -60.0016,        -59.9980,        -59.9961,        -60.0002,        -59.9970
         284,        2.358333,        -60.0002,        -59.9998,        -59.9999,        -59.9994,        -59.9980,        -59.9972,        -59.9997,        -59.9973
         285,        2.366667,        -59.9997,        -59.9994,        -59.9993,        -59.9993,        -59.9981,        -59.9963,        -59.9997,        -59.9967
         286,        2.375000,        -59.9986,        -60.0015,        -60.0005,        -59.9997,        -59.9992,        -59.9970,        -59.9998,        -59.9972
         287,        2.383333,        -59.9995,        -59.9995,        -59.9998,        -60.0001,        -59.9984,        -59.9962,        -59.9999,        -59.9971
         288,        2.391667,        -60.0018,        -59.9998,        -59.9999,        -59.9994,        -59.9985,        -59.9971,        -59.9988,        -59.9972
         289,        2.400000,        -59.9992,        -60.0000,        -59.9999,        -59.9994,        -59.9980,        -59.9968,        -60.0011,        -59.9971
         290,        2.408333,        -59.9985,        -59.9994,        -60.0002,        -59.9991,        -59.9989,        -59.9966,        -59.9991,        -59.9973
         291,        2.416667,        -60.0008,        -60.0002,        -59.9995,        -59.9990,        -59.9987,        -59.9975,        -59.9995,        -59.9965
         292,        2.425000,        -60.0001,        -59.9996,        -60.0005,        -59.9997,        -59.9987,        -59.9963,        -60.0000,        -59.9972
         293,        2.433333,        -60.0016,        -60.0000,        -59.9993,        -59.9993,        -59.9984,        -59.9970,        -59.9999,        -59.9976
         294,        2.441667,        -60.0004,        -60.0007,        -60.0006,        -60.0004,        -59.9980,        -59.9969,        -60.0012,        -59.9971
         295,        2.450000,        -59.9992,        -59.9992,        -59.9999,        -59.9994,        -59.9988,        -59.9981,        -59.9995,        -59.9967
         296,        2.458333,        -59.9981,        -60.0001,        -59.9998,        -60.0001,        -59.9982,        -59.9977,        -60.0004,        -59.9968
         297,        2.466667,        -60.0004,        -60.0001,        -60.0004,        -59.9996,        -59.9990,        -59.9983,        -60.0003,        -59.9982
         298,        2.475000,        -59.9996,        -59.9994,        -59.9999,        -59.9990,        -59.9982,        -59.9974,        -60.0010,        -59.9972
         299,        2.483333,        -60.0030,        -59.9992,        -59.9995,        -59.9988,        -59.9986,        -59.9963,        -59.9992,        -59.9976
         300,        2.491667,        -60.0000,        -60.0010,        -60.0000,        -59.9993,        -59.9983,        -59.9975,        -60.0010,        -59.9974
         301,        2.500000,        -60.0006,        -60.0001,        -60.0001,        -59.9983,        -59.9988,        -59.9965,        -59.9994,        -59.9975
         302,        2.508333,        -60.0010,        -60.0000,        -59.9999,        -60.0008,        -59.9986,        -59.9981,        -60.0001,        -59.9976
         303,        2.516667,        -59.9992,        -59.9989,        -59.9999,        -60.0002,        -59.9985,        -59.9982,        -60.0004,        -59.9975
         304,        2.525000,        -60.0015,        -60.0004,        -59.9990,        -59.9988,        -59.9993,        -59.9970,        -60.0006,        -59.9978
         305,        2.533333,        -60.0003,        -59.9994,        -59.9999,        -60.0005,        -59.9985,        -59.9983,        -59.9999,        -59.9972
         306,        2.541667,        -60.0011,        -59.9995,        -60.0000,        -60.0000,        -59.9987,        -59.9975,        -60.0006,        -59.9975
         307,        2.550000,        -59.9997,        -59.9993,        -60.0006,        -59.9996,        -59.9983,        -59.9981,        -59.9996,        -59.9978
         308,        2.558333,        -59.9998,        -60.0009,        -59.9999,        -59.9992,        -59.9989,        -59.9969,        -60.0008,        -59.9977
         309,        2.566667,        -59.9987,        -60.0003,        -60.0005,        -59.9986,        -59.9988,        -59.9982,        -60.0007,        -59.9973
         310,        2.575000,        -59.9988,        -59.9996,        -59.9995,        -59.9999,        -59.9988,        -59.9971,        -60.0007,        -59.9974
         311,        2.583333,        -59.9991,        -59.9987,        -60.0000,        -59.9997,        -59.9983,        -59.9976,        -59.9999,        -59.9982
         312,        2.591667,        -59.9995,        -59.9990,        -59.9998,        -60.0002,        -59.9989,        -59.9981,        -60.0000,        -59.9986
         313,        2.600000,        -60.0015,        -59.9996,        -60.0000,        -60.0001,        -59.9988,        -59.9973,        -59.9994,        -59.9979
         314,        2.608333,        -60.0012,        -59.9991,        -60.0003,        -59.9981,        -59.9990,        -59.9979,        -60.0000,        -59.9981
         315,        2.616667,        -59.9970,        -59.9994,        -59.9994,        -60.0013,        -59.9996,        -59.9978,        -60.0000,        -59.9979
         316,        2.625000,        -59.9989,        -60.0003,        -59.9999,        -60.0002,        -59.9989,        -59.9978,        -59.9999,        -59.9983
         317,        2.633333,        -60.0004,        -60.0001,        -59.9997,        -59.9997,        -59.9989,        -59.9977,        -59.9988,        -59.9984
         318,        2.641667,        -60.0002,        -59.9992,        -59.9998,        -59.9998,        -59.9991,        -59.9976,        -59.9993,        -59.9985
         319,        2.650000,        -60.0000,        -59.9995,        -59.9994,        -60.0000,        -59.9991,        -59.9987,        -60.0002,        -59.9981
         320,        2.658333,        -59.9979,        -60.0006,        -60.0002,        -59.9988,        -59.9990,        -59.9979,        -60.0004,        -59.9984
         321,        2.666667,        -60.0006,        -59.9992,        -59.9998,        -59.9991,        -59.9988,        -59.9981,        -59.9996,        -59.9981
         322,        2.675000,        -59.9975,        -59.9995,        -60.0002,        -59.9982,        -59.9990,        -59.9983,        -59.9992,        -59.9982
         323,        2.683333,        -60.0004,        -59.9997,        -59.9999,        -60.0001,        -59.9993,        -59.9985,        -60.0006,        -59.9986
         324,        2.691667,        -60.0011,        -59.9999,        -59.9999,        -60.0010,        -59.9992,        -59.9975,        -60.0009,        -59.9982
         325,        2.700000,        -60.0008,        -60.0007,        -59.9998,        -59.9985,        -59.9991,        -59.9982,        -59.9996,        -59.9986
         326,        2.708333,        -60.0012,        -60.0003,        -59.9992,        -59.9995,        -59.9991,        -59.9984,        -59.9999,        -59.9987
         327,        2.716667,        -60.0003,        -60.0002,        -60.0007,        -60.0002,        -59.9987,        -59.9969,        -59.9999,        -59.9982
         328,        2.725000,        -59.9992,        -60.0004,        -59.9995,        -59.9989,        -59.9993,        -59.9990,        -60.0009,        -59.9983
         329,        2.733333,        -60.0003,        -60.0009,        -60.0003,        -60.0009,        -59.9993,        -59.9990,        -60.0003,        -59.9985
         330,        2.741667,        -59.9991,        -59.9993,        -59.9998,        -59.9992,        -59.9990,        -59.9981,        -60.0000,        -59.9986
         331,        2.750000,        -59.9984,        -60.0005,        -60.0005,        -59.9993,        -60.0000,        -59.9978,        -60.0003,        -59.9988
         332,        2.758333,        -60.0009,        -60.0014,        -59.9999,        -59.9999,        -59.9994,        -59.9980,        -59.9995,        -59.9987
         333,        2.766667,        -59.9984,        -60.0001,        -59.9998,        -60.0007,        -59.9995,        -59.9986,        -59.9995,        -59.9987
         334,        2.775000,        -60.0001,        -60.0010,        -60.0000,        -60.0011,        -59.9991,        -59.9987,        -59.9997,        -59.9986
         335,        2.783333,        -59.9999,        -60.0002,        -59.9996,        -59.9991,        -59.9994,        -59.9982,        -60.0004,        -59.9990
         336,        2.791667,        -59.9992,        -60.0005,        -60.0005,        -59.9986,        -60.0001,        -59.9999,        -59.9993,        -59.9986
         337,        2.800000,        -59.9990,        -59.9993,        -59.9995,        -59.9999,        -59.9991,        -59.9992,        -60.0001,        -59.9987
         338,        2.808333,        -60.0012,        -60.0002,        -60.0001,        -60.0010,        -59.9991,        -59.9991,        -60.0002,        -59.9991
         339,        2.816667,        -59.9995,        -59.9997,        -59.9995,        -60.0006,        -59.9992,        -59.9992,        -60.0004,        -59.9992
         340,        2.825000,        -59.9989,        -60.0008,        -60.0000,        -60.0007,        -59.9992,        -59.9990,        -59.9996,        -59.9988
         341,        2.833333,        -59.9984,        -59.9992,        -60.0000,        -59.9998,        -59.9994,        -59.9989,        -60.0002,        -59.9989
         342,        2.841667,        -59.9990,        -60.0008,        -60.0000,        -60.0000,        -59.9995,        -60.0001,        -59.9996,        -59.9992
         343,        2.850000,        -59.9996,        -60.0004,        -60.0001,        -59.9991,        -59.9999,        -59.9989,        -59.9992,        -59.9994
         344,        2.858333,        -60.0024,        -59.9986,        -60.0002,        -60.0006,        -60.0003,        -59.9990,        -59.9998,        -59.9994
         345,        2.866667,        -60.0013,        -59.9995,        -60.0003,        -60.0003,        -59.9995,        -59.9990,        -60.0009,        -59.9992
         346,        2.875000,        -59.9996,        -60.0008,        -59.9995,        -60.0000,        -59.9994,        -59.9990,        -59.9993,        -59.9998
         347,        2.883333,        -59.9989,        -59.9998,        -60.0003,        -60.0011,        -59.9993,        -59.9991,        -59.9991,        -59.9992
         348,        2.891667,        -59.9993,        -59.9998,        -59.9994,        -60.0001,        -59.9999,        -59.9983,        -59.9998,        -59.9987
         349,        2.900000,        -59.9983,        -59.9992,        -60.0002,        -59.9998,        -59.9995,        -59.9985,        -60.0001,        -59.9988
         350,        2.908333,        -60.0014,        -60.0007,        -59.9993,        -59.9994,        -59.9996,        -59.9980,        -60.0006,        -59.9995
         351,        2.916667,        -60.0027,        -59.9992,        -60.0005,        -59.9996,        -59.9994,        -59.9987,        -60.0004,        -59.9992
         352,        2.925000,        -59.9980,        -60.0004,        -59.9996,        -59.9999,        -59.9998,        -59.9995,        -59.9998,        -59.9993
         353,        2.933333,        -59.9982,        -59.9998,        -60.0004,        -59.9994,        -59.9992,        -59.9987,        -60.0003,        -59.9988
         354,        2.941667,        -60.0012,        -59.9992,        -59.9998,        -60.0004,        -60.0002,        -59.9991,        -59.9992,        -59.9993
         355,        2.950000,        -60.0024,        -60.0006,        -60.0001,        -60.0011,        -59.9994,        -59.9990,        -60.0000,        -59.9995
         356,        2.958333,        -60.0010,        -59.9997,        -60.0002,        -59.9997,        -59.9994,        -59.9989,        -60.0002,        -59.9993
         357,        2.966667,        -60.0023,        -59.9998,        -59.9996,        -59.9994,        -59.9999,        -59.9995,        -59.9996,        -59.9990
         358,        2.975000,        -60.0013,        -60.0000,        -60.0002,        -59.9999,        -60.0000,        -59.9997,        -60.0005,        -59.9996
         359,        2.983333,        -59.9997,        -60.0005,        -59.9993,        -60.0005,        -59.9995,        -60.0002,        -60.0005,        -59.9993
         360,        2.991667,        -60.0002,        -60.0001,        -60.0003,        -60.0003,        -59.9998,        -59.9987,        -60.0005,        -60.0000
         361,        3.000000,        -59.9989,        -59.9995,        -59.9991,        -59.9991,        -60.0000,        -59.9995,        -60.0002,        -59.9992
         362,        3.008333,        -60.0015,        -60.0004,        -59.9998,        -59.9999,        -60.0005,        -59.9993,        -60.0004,        -59.9998
         363,        3.016667,        -59.9996,        -60.0010,        -59.9997,        -60.0005,        -60.0002,        -59.9999,        -59.9994,        -59.9992
         364,        3.025000,        -60.0000,        -59.9984,        -60.0000,        -60.0011,        -59.9995,        -59.9986,        -60.0009,        -59.9995
         365,        3.033333,        -60.0003,        -59.9997,        -59.9999,        -59.9983,        -59.9999,        -60.0000,        -59.9981,        -59.9989
         366,        3.041667,        -59.9976,        -59.9998,        -59.9994,        -60.0012,        -59.9997,        -59.9997,        -60.0002,        -60.0003
         367,        3.050000,        -60.0011,        -59.9998,        -60.0003,        -60.0003,        -59.9993,        -59.9992,        -59.9996,        -60.0003
         368,        3.058333,        -59.9988,        -59.9992,        -60.0001,        -60.0004,        -59.9995,        -59.9993,        -60.0000,        -59.9993
         369,        3.066667,        -60.0018,        -60.0003,        -60.0004,        -60.0005,        -59.9997,        -59.9994,        -60.0007,        -59.9995
         370,        3.075000,        -59.9988,        -60.0010,        -59.9999,        -59.9994,        -59.9999,        -59.9993,        -59.9995,        -60.0001
         371,        3.083333,        -60.0016,        -60.0002,        -60.0000,        -60.0004,        -59.9996,        -59.9999,        -60.0000,        -59.9992
         372,        3.091667,        -59.9994,        -60.0000,        -60.0000,        -60.0001,        -59.9998,        -59.9994,        -60.0011,        -59.9994
         373,        3.100000,        -59.9998,        -60.0002,        -59.9998,        -60.0002,        -59.9998,        -59.9992,        -60.0016,        -59.9996
         374,        3.108333,        -60.0009,        -60.0004,        -60.0004,        -60.0008,        -59.9997,        -59.9985,        -59.9996,        -59.9998
         375,        3.116667,        -59.9996,        -60.0021,        -59.9996,        -60.0004,        -60.0000,        -59.9999,        -59.9997,        -59.9999
         376,        3.125000,        -60.0009,        -60.0000,        -60.0005,        -59.9995,        -59.9999,        -59.9992,        -60.0020,        -59.9997
         377,        3.133333,        -60.0009,        -59.9995,        -59.9999,        -60.0003,        -60.0000,        -60.0001,        -60.0000,        -59.9996
         378,        3.141667,        -60.0009,        -59.9996,        -60.0002,        -59.9989,        -59.9998,        -60.0004,        -59.9998,        -59.9998
         379,        3.150000,        -59.9991,        -59.9997,        -59.9996,        -60.0000,        -59.9999,        -59.9998,        -60.0006,        -60.0001
         380,        3.158333,        -60.0013,        -59.9992,        -60.0002,        -60.0001,        -59.9993,        -60.0010,        -59.9990,        -60.0005
         381,        3.166667,        -59.9990,        -59.9999,        -60.0001,        -59.9995,        -59.9995,        -59.9994,        -60.0010,        -59.9996
         382,        3.175000,        -59.9990,        -60.0006,        -60.0000,        -59.9990,        -60.0004,        -60.0005,        -59.9999,        -59.9997
         383,        3.183333,        -59.9975,        -60.0007,        -60.0003,        -60.0008,        -59.9999,        -59.9990,        -59.9998,        -60.0001
         384,        3.191667,        -60.0005,        -60.0008,        -59.9998,        -60.0003,        -59.9996,        -60.0000,        -59.9996,        -59.9997
         385,        3.200000,        -60.0008,        -59.9997,        -59.9999,        -60.0003,        -59.9994,        -60.0001,        -60.0008,        -59.9997
         386,        3.208333,        -59.9999,        -59.9995,        -59.9994,        -59.9992,        -60.0002,        -59.9986,        -59.9991,        -59.9998
         387,        3.216667,        -60.0008,        -59.9996,        -60.0003,        -60.0003,        -59.9997,        -60.0002,        -60.0008,        -59.9993
         388,        3.225000,        -60.0002,        -60.0001,        -59.9999,        -60.0000,        -59.9996,        -60.0001,        -60.0011,        -60.0004
         389,        3.233333,        -59.9991,        -59.9995,        -60.0000,        -59.9993,        -59.9995,        -59.9996,        -60.0018,        -60.0001
         390,        3.241667,        -60.0001,        -60.0010,        -60.0003,        -59.9995,        -60.0000,        -60.0004,        -60.0005,        -60.0000
         391,        3.250000,        -60.0012,        -60.0004,        -60.0000,        -60.0002,        -59.9995,        -59.9993,        -59.9985,        -59.9998
         392,        3.258333,        -60.0014,        -60.0007,        -60.0002,        -59.9987,        -59.9998,        -60.0002,        -60.0002,        -60.0000
         393,        3.266667,        -60.0017,        -59.9980,        -60.0000,        -59.9986,        -59.9996,        -60.0003,        -59.9995,        -59.9998
         394,        3.275000,        -59.9993,        -60.0003,        -60.0002,        -59.9993,        -60.0001,        -60.0003,        -59.9998,        -59.9991
         395,        3.283333,        -59.9997,        -59.9995,        -59.9992,        -59.9992,        -59.9997,        -59.9993,        -60.0015,        -60.0000
         396,        3.291667,        -59.9981,        -60.0004,        -60.0008,        -60.0008,        -59.9995,        -60.0003,        -60.0011,        -59.9997
         397,        3.300000,        -60.0042,        -59.9979,        -59.9989,        -59.9990,        -60.0000,        -60.0006,        -59.9998,        -59.9994
         398,        3.308333,        -60.0000,        -60.0003,        -59.9999,        -60.0001,        -60.0002,        -59.9999,        -60.0004,        -59.9995
         399,        3.316667,        -60.0000,        -59.9993,        -59.9999,        -59.9999,        -60.0004,        -60.0006,        -59.9999,        -59.9999
         400,        3.325000,        -59.9992,        -60.0007,        -60.0005,        -59.9977,        -60.0002,        -59.9995,        -59.9992,        -60.0003
         401,        3.333333,        -60.0006,        -59.9998,        -59.9997,        -59.9990,        -59.9993,        -59.9999,        -60.0012,        -59.9997
         402,        3.341667,        -60.0015,        -60.0002,        -59.9999,        -60.0000,        -60.0000,        -60.0005,        -59.9996,        -59.9997
         403,        3.350000,        -60.0009,        -60.0001,        -59.9997,        -59.9987,        -59.9996,        -60.0001,        -60.0005,        -59.9997
         404,        3.358333,        -59.9989,        -60.0004,        -59.9997,        -59.9992,        -59.9998,        -59.9998,        -59.9990,        -59.9996
         405,        3.366667,        -60.0005,        -60.0005,        -60.0003,        -60.0001,        -59.9995,        -59.9997,        -59.9994,        -59.9998
         406,        3.375000,        -59.9995,        -59.9994,        -59.9999,        -59.9996,        -60.0003,        -59.9998,        -59.9992,        -59.9998
         407,        3.383333,        -60.0004,        -59.9994,        -60.0003,        -60.0004,        -60.0002,        -59.9997,        -59.9997,        -59.9996
         408,        3.391667,        -60.0000,        -60.0006,        -59.9998,        -60.0010,        -59.9998,        -59.9993,        -60.0003,        -60.0001
         409,        3.400000,        -60.0018,        -59.9993,        -59.9997,        -59.9999,        -60.0001,        -59.9998,        -59.9996,        -59.9997
         410,        3.408333,        -59.9986,        -60.0006,        -59.9997,        -59.9990,        -59.9994,        -59.9999,        -60.0005,        -59.9996
         411,        3.416667,        -60.0023,        -60.0000,        -59.9998,        -59.9997,        -59.9998,        -60.0002,        -60.0010,        -59.9998
         412,        3.425000,        -59.9998,        -60.0001,        -60.0001,        -59.9995,        -60.0002,        -60.0000,        -60.0005,        -60.0001
         413,        3.433333,        -59.9988,        -60.0004,        -59.9995,        -59.9983,        -60.0002,        -59.9994,        -59.9994,        -59.9997
         414,        3.441667,        -60.0018,        -59.9988,        -59.9998,        -60.0001,        -59.9996,        -59.9997,        -60.0004,        -59.9994
         415,        3.450000,        -59.9974,        -60.0004,        -59.9993,        -59.9990,        -59.9999,        -59.9999,        -60.0001,        -60.0000
         416,        3.458333,        -60.0014,        -60.0000,        -60.0003,        -60.0003,        -59.9998,        -59.9997,        -59.9992,        -60.0003
         417,        3.466667,        -60.0012,        -59.9995,        -59.9996,        -59.9989,        -60.0000,        -59.9991,        -60.0003,        -60.0002
         418,        3.475000,        -59.9993,        -60.0003,        -59.9998,        -60.0008,        -59.9997,        -59.9998,        -60.0003,        -59.9997
         419,        3.483333,        -59.9992,        -59.9994,        -59.9999,        -59.9992,        -60.0000,        -60.0002,        -60.0011,        -60.0000
         420,        3.491667,        -60.0001,        -59.9991,        -59.9998,        -60.0002,        -60.0004,        -59.9999,        -60.0002,        -59.9993
         421,        3.500000,        -60.0000,        -60.0001,        -59.9995,        -59.9994,        -60.0000,        -59.9998,        -59.9999,        -59.9999
