"InphaseC4_004","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_004.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\results\004\InphaseC4_004_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.6458,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.4080,          0.0000
,        0.016667,          1.8781,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.7176,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -3.9699,          0.0005
,        0.025000,          1.7873,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          1.7179,         -2.4399,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,         -3.9993,          0.0005
,        0.033333,          1.7122,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          1.7179,         -1.8141,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,         -4.0000,         -0.0001
,        0.041667,          1.0921,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          1.7178,         -1.6180,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,         -4.0001,         -0.0001
,        0.050000,          0.9041,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          1.7178,         -2.0537,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0005,         -4.0000,          0.0008
,        0.058333,          0.7746,          0.0000,          0.1474,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          1.7178,         -1.9652,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -4.0002,         -0.0002
,        0.066667,          0.6827,          0.0000,          0.1296,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          1.7180,         -1.8930,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,         -4.0001,         -0.0005
,        0.075000,          0.6331,          0.0000,          0.1568,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          1.7181,         -2.1056,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0004,         -3.9995,         -0.0006
,        0.083333,          0.5919,          0.0000,          0.1698,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0001,          1.7169,         -2.1798,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0001,         -4.0001,          0.0003
,        0.091667,          0.5479,          0.0000,          0.1680,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          1.7188,         -2.1446,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0002,         -3.9480,          0.0000
,        0.100000,          0.5215,          0.0000,          0.1813,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          1.7192,         -2.2610,         -0.0002,          0.0000,          0.0000,          0.0000,         -0.0004,         -3.8845,          0.0004
,        0.108333,          0.5050,          0.0000,          0.2045,          0.0386,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          1.5283,         -2.4393,         -0.1948,          0.0000,          0.0000,          0.0000,         -0.0004,         -3.8619,         -0.0005
