"InphaseC4_014","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_014.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\results\014\InphaseC4_014_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          3.4972,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.9061,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -28.1762,         -0.0005
,        0.016667,          2.9544,          0.0000,          1.4908,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.8755,        -24.4726,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,        -30.0522,         -0.0008
,        0.025000,          2.6495,          0.0980,          1.0482,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          2.8724,        -21.7506,         -1.2222,          0.0000,          0.0000,          0.0000,          0.0004,        -30.0062,         -0.0013
,        0.033333,          1.8410,          0.1023,          0.9787,          1.7288,          0.0010,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.0000,          0.0000,          2.8724,        -19.9952,        -10.5479,          0.0000,          0.0000,          0.0000,          0.0002,        -30.0015,          0.0021
,        0.041667,          1.6879,          0.2752,          1.0543,          1.8986,          2.3254,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          0.0001,          0.0000,          2.7501,        -23.1364,        -15.2180,         -9.5509,          0.0000,         -0.0006,          0.0003,        -28.4083,          0.0001
,        0.050000,          1.6161,          0.3927,          1.1420,          2.0510,          2.6017,          0.0000,          0.4574,          0.0000,          0.0001,          0.0000,          0.0001,          0.0001,          0.0001,          0.0000,          0.0001,          2.1525,        -26.0705,        -20.2198,        -13.1522,          0.0000,          0.0005,         -0.0001,        -28.9558,         -0.0007
,        0.058333,          1.5489,          0.4369,          1.1744,          2.1355,          2.4581,          0.0000,          0.5397,          0.0000,          0.0000,          0.0001,          0.0003,          0.0001,          0.0001,          0.0000,          0.0000,          2.0301,        -27.3483,        -23.9104,        -15.1874,         -2.7485,          0.0003,         -0.0004,        -29.2384,         -0.0008
,        0.066667,          1.5072,          0.4699,          1.1892,          2.1751,          1.9481,          0.1129,          0.6818,          0.2819,          0.0000,          0.0001,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          1.9500,        -28.1087,        -26.0231,        -18.4498,         -7.8025,          0.0002,          0.0002,        -29.3659,          0.0003
,        0.075000,          1.4876,          0.5001,          1.2017,          2.1993,          1.7709,          0.2015,          0.7762,          1.3822,          0.3267,          0.0120,          0.0002,          0.0001,          0.0001,          0.0001,          0.0000,          1.8974,        -28.7793,        -27.3727,        -21.3160,        -13.4137,         -0.0212,          0.0007,        -29.5665,         -0.0008
,        0.083333,          1.4759,          0.5180,          1.2105,          2.2162,          1.6618,          0.2715,          0.8456,          1.7281,          0.5308,          0.4809,          0.2645,          0.0001,          0.0001,          0.0000,          0.0001,          1.8678,        -29.2511,        -28.3194,        -23.5755,        -18.0260,         -9.1041,          0.0003,        -29.7361,          0.0003
,        0.091667,          1.4672,          0.5282,          1.2147,          2.2268,          1.5964,          0.3415,          0.9033,          1.9113,          0.3671,          0.5707,          0.7566,          0.4373,          0.1549,          0.0000,          0.0001,          1.8495,        -29.5181,        -28.9393,        -25.5187,        -21.6027,        -12.9722,         -4.3167,        -29.8304,          0.0007
,        0.100000,          1.4614,          0.5344,          1.2173,          2.2330,          1.5526,          0.3981,          0.9446,          2.0205,          0.3419,          0.6008,          0.9700,          0.6796,          0.3861,          0.2701,          0.1383,          1.8378,        -29.6840,        -29.3218,        -26.9597,        -24.2801,        -16.0377,         -9.2337,        -29.8855,         -7.0441
,        0.108333,          1.4585,          0.5384,          1.2190,          2.2370,          1.5225,          0.4362,          0.9740,          2.0880,          0.4002,          0.6111,          1.1168,          0.9194,          0.6681,          0.4358,          0.4329,          1.8307,        -29.7960,        -29.5628,        -27.9337,        -26.1519,        -19.6460,        -13.8423,        -29.9250,        -12.4423
,        0.116667,          1.4565,          0.5408,          1.2201,          2.2395,          1.5010,          0.4612,          0.9929,          2.1297,          0.4637,          0.6588,          1.2197,          1.1356,          0.9662,          0.7424,          0.6454,          1.8260,        -29.8732,        -29.7215,        -28.6078,        -27.4168,        -22.6346,        -18.5605,        -29.9527,        -19.8153
,        0.125000,          1.4552,          0.5422,          1.2209,          2.2410,          1.4872,          0.4779,          1.0062,          2.1545,          0.5127,          0.6905,          1.2780,          1.5371,          1.2158,          0.8899,          0.7775,          1.8226,        -29.9185,        -29.8233,        -29.0715,        -28.2721,        -24.6439,        -22.9972,        -29.9710,        -23.7672
,        0.133333,          1.4543,          0.5431,          1.2215,          2.2421,          1.4781,          0.4888,          1.0151,          2.1767,          0.5537,          0.7206,          1.3192,          1.7221,          1.3447,          0.9864,          0.8441,          1.8213,        -29.9478,        -29.8872,        -29.3868,        -28.8541,        -26.1460,        -24.3070,        -29.9810,        -24.7567
,        0.141667,          1.4538,          0.5437,          1.2218,          2.2428,          1.4715,          0.4964,          1.0213,          2.1901,          0.5867,          0.7473,          1.3503,          1.8488,          1.4499,          1.0497,          0.8802,          1.8202,        -29.9664,        -29.9280,        -29.5939,        -29.2408,        -27.3295,        -25.6704,        -29.9875,        -25.4981
,        0.150000,          1.4535,          0.5441,          1.2220,          2.2431,          1.4672,          0.4999,          1.0252,          2.1900,          0.6105,          0.7664,          1.3708,          1.9378,          1.5145,          1.0974,          0.9418,          1.8194,        -29.9787,        -29.9542,        -29.7313,        -29.4967,        -28.1590,        -26.8613,        -29.9919,        -26.4029
,        0.158333,          1.4534,          0.5443,          1.2221,          2.2434,          1.4644,          0.5025,          1.0280,          2.1890,          0.6284,          0.7787,          1.3849,          1.9822,          1.5512,          1.1402,          0.9876,          1.8189,        -29.9867,        -29.9708,        -29.8227,        -29.6685,        -28.7285,        -27.7050,        -29.9949,        -27.3660
,        0.166667,          1.4532,          0.5444,          1.2222,          2.2437,          1.4624,          0.5041,          1.0298,          2.1758,          0.6409,          0.7878,          1.3942,          2.0060,          1.5784,          1.1749,          1.0241,          1.8186,        -29.9914,        -29.9814,        -29.8845,        -29.7811,        -29.1174,        -28.4468,        -29.9968,        -28.2371
,        0.175000,          1.4531,          0.5445,          1.2224,          2.2438,          1.4611,          0.5053,          1.0312,          2.1558,          0.6496,          0.7943,          1.4009,          2.0300,          1.5962,          1.1977,          1.0511,          1.8184,        -29.9940,        -29.9874,        -29.9235,        -29.8560,        -29.3929,        -28.9564,        -29.9981,        -28.8527
,        0.183333,          1.4531,          0.5446,          1.2223,          2.2440,          1.4603,          0.5060,          1.0319,          2.1446,          0.6556,          0.7987,          1.4054,          2.0485,          1.6095,          1.2119,          1.0675,          1.8183,        -29.9965,        -29.9923,        -29.9493,        -29.9050,        -29.5859,        -29.2891,        -29.9989,        -29.2363
,        0.191667,          1.4530,          0.5446,          1.2223,          2.2440,          1.4597,          0.5066,          1.0324,          2.1374,          0.6597,          0.8016,          1.4086,          2.0623,          1.6193,          1.2211,          1.0775,          1.8182,        -29.9978,        -29.9954,        -29.9671,        -29.9378,        -29.7184,        -29.5174,        -29.9991,        -29.4806
,        0.200000,          1.4530,          0.5446,          1.2224,          2.2440,          1.4594,          0.5069,          1.0328,          2.1322,          0.6625,          0.8038,          1.4108,          2.0720,          1.6260,          1.2272,          1.0837,          1.8181,        -29.9986,        -29.9967,        -29.9783,        -29.9589,        -29.8078,        -29.6688,        -29.9991,        -29.6395
,        0.208333,          1.4530,          0.5447,          1.2224,          2.2440,          1.4591,          0.5070,          1.0330,          2.1283,          0.6644,          0.8053,          1.4122,          2.0781,          1.6305,          1.2314,          1.0878,          1.8181,        -29.9992,        -29.9982,        -29.9855,        -29.9734,        -29.8710,        -29.7715,        -29.9998,        -29.7476
,        0.216667,          1.4530,          0.5446,          1.2224,          2.2441,          1.4589,          0.5073,          1.0331,          2.1188,          0.6658,          0.8063,          1.4132,          2.0819,          1.6335,          1.2344,          1.0908,          1.8181,        -29.9996,        -29.9990,        -29.9910,        -29.9825,        -29.9121,        -29.8444,        -29.9993,        -29.8274
,        0.225000,          1.4530,          0.5447,          1.2224,          2.2441,          1.4588,          0.5073,          1.0332,          2.1139,          0.6667,          0.8071,          1.4139,          2.0845,          1.6356,          1.2364,          1.0929,          1.8180,        -29.9991,        -29.9991,        -29.9940,        -29.9889,        -29.9407,        -29.8949,        -30.0003,        -29.8821
,        0.233333,          1.4529,          0.5447,          1.2224,          2.2441,          1.4588,          0.5074,          1.0334,          2.1112,          0.6675,          0.8075,          1.4145,          2.0862,          1.6368,          1.2379,          1.0944,          1.8181,        -30.0000,        -29.9996,        -29.9957,        -29.9924,        -29.9598,        -29.9283,        -29.9996,        -29.9202
,        0.241667,          1.4530,          0.5446,          1.2224,          2.2441,          1.4587,          0.5074,          1.0334,          2.1096,          0.6678,          0.8078,          1.4147,          2.0873,          1.6378,          1.2388,          1.0953,          1.8180,        -29.9998,        -29.9996,        -29.9969,        -29.9953,        -29.9724,        -29.9517,        -29.9998,        -29.9470
,        0.250000,          1.4530,          0.5447,          1.2224,          2.2441,          1.4587,          0.5075,          1.0334,          2.1088,          0.6682,          0.8080,          1.4149,          2.0882,          1.6384,          1.2395,          1.0960,          1.8180,        -30.0001,        -29.9996,        -29.9986,        -29.9969,        -29.9823,        -29.9676,        -29.9997,        -29.9647
,        0.258333,          1.4530,          0.5447,          1.2224,          2.2441,          1.4586,          0.5075,          1.0335,          2.1083,          0.6684,          0.8082,          1.4151,          2.0888,          1.6388,          1.2399,          1.0965,          1.8180,        -30.0000,        -30.0000,        -29.9984,        -29.9982,        -29.9884,        -29.9785,        -30.0001,        -29.9766
,        0.266667,          1.4529,          0.5446,          1.2224,          2.2441,          1.4587,          0.5074,          1.0335,          2.1080,          0.6686,          0.8083,          1.4152,          2.0891,          1.6391,          1.2402,          1.0968,          1.8180,        -30.0002,        -30.0000,        -29.9986,        -29.9985,        -29.9921,        -29.9856,        -29.9998,        -29.9845
,        0.275000,          1.4530,          0.5447,          1.2224,          2.2441,          1.4587,          0.5075,          1.0334,          2.1077,          0.6687,          0.8083,          1.4153,          2.0894,          1.6393,          1.2404,          1.0969,          1.8180,        -30.0002,        -29.9999,        -29.9996,        -29.9995,        -29.9942,        -29.9904,        -30.0003,        -29.9890
,        0.283333,          1.4530,          0.5446,          1.2223,          2.2442,          1.4587,          0.5075,          1.0334,          2.1075,          0.6687,          0.8084,          1.4153,          2.0895,          1.6395,          1.2405,          1.0971,          1.8180,        -30.0006,        -30.0002,        -29.9995,        -29.9992,        -29.9967,        -29.9931,        -29.9999,        -29.9923
,        0.291667,          1.4530,          0.5447,          1.2224,          2.2441,          1.4586,          0.5075,          1.0335,          2.1074,          0.6688,          0.8084,          1.4153,          2.0896,          1.6395,          1.2406,          1.0972,          1.8180,        -29.9999,        -29.9997,        -30.0001,        -29.9996,        -29.9976,        -29.9961,        -30.0001,        -29.9955
,        0.300000,          1.4530,          0.5447,          1.2225,          2.2442,          1.4586,          0.5075,          1.0335,          2.1074,          0.6688,          0.8084,          1.4153,          2.0897,          1.6396,          1.2407,          1.0974,          1.8180,        -30.0001,        -30.0004,        -30.0001,        -29.9997,        -29.9990,        -29.9970,        -29.9996,        -29.9971
,        0.308333,          1.4530,          0.5447,          1.2224,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6688,          0.8085,          1.4154,          2.0897,          1.6396,          1.2408,          1.0973,          1.8180,        -30.0001,        -29.9999,        -30.0000,        -30.0001,        -29.9994,        -29.9982,        -29.9999,        -29.9981
,        0.316667,          1.4530,          0.5447,          1.2224,          2.2442,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8084,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.8180,        -30.0003,        -30.0000,        -29.9999,        -29.9999,        -29.9997,        -29.9987,        -29.9997,        -29.9986
,        0.325000,          1.4530,          0.5447,          1.2224,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.8180,        -29.9995,        -29.9998,        -29.9996,        -30.0002,        -29.9997,        -29.9988,        -29.9998,        -29.9994
,        0.333333,          1.4530,          0.5447,          1.2225,          2.2441,          1.4587,          0.5075,          1.0334,          2.1072,          0.6688,          0.8084,          1.4154,          2.0898,          1.6397,          1.2408,          1.0973,          1.8180,        -29.9989,        -29.9999,        -30.0004,        -29.9999,        -29.9992,        -29.9993,        -30.0004,        -29.9997
,        0.341667,          1.4530,          0.5447,          1.2224,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6688,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.8181,        -30.0004,        -29.9997,        -30.0004,        -29.9997,        -30.0000,        -29.9999,        -30.0005,        -30.0000
,        0.350000,          1.4530,          0.5446,          1.2223,          2.2441,          1.4586,          0.5075,          1.0334,          2.1071,          0.6689,          0.8085,          1.4153,          2.0898,          1.6397,          1.2408,          1.0974,          1.8180,        -29.9999,        -30.0000,        -30.0004,        -30.0002,        -30.0000,        -30.0000,        -30.0003,        -30.0000
,        0.358333,          1.4530,          0.5446,          1.2224,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8084,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.8180,        -30.0003,        -29.9999,        -29.9998,        -29.9999,        -30.0000,        -29.9999,        -29.9998,        -29.9997
,        0.366667,          1.4530,          0.5446,          1.2224,          2.2441,          1.4586,          0.5075,          1.0335,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.8180,        -30.0003,        -30.0000,        -30.0001,        -29.9999,        -30.0002,        -29.9997,        -30.0000,        -29.9991
,        0.375000,          1.4530,          0.5447,          1.2224,          2.2441,          1.4586,          0.5075,          1.0335,          2.1071,          0.6690,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.8180,        -29.9997,        -29.9997,        -30.0005,        -30.0003,        -29.9997,        -30.0000,        -30.0000,        -29.9996
