"InphaseC4_005 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_005.tcf]","Time (h)","V 2 [InphaseC4_005]","V 3 [InphaseC4_005]","V 4 [InphaseC4_005]","V 5 [InphaseC4_005]","V 6 [InphaseC4_005]","V 7 [InphaseC4_005]","V 8 [InphaseC4_005]","V 9 [InphaseC4_005]","V 10 [InphaseC4_005]","V 11 [InphaseC4_005]","V 12 [InphaseC4_005]","V 13 [InphaseC4_005]","V 14 [InphaseC4_005]","V 15 [InphaseC4_005]","V 16 [InphaseC4_005]","V  1 [InphaseC4_005]"
          14,        0.108333,          0.5643,          0.0353,          0.3017,          0.8262,          0.2136,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          1.2813
          15,        0.116667,          0.5515,          0.0470,          0.3274,          0.9505,          1.0879,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          1.1826
          16,        0.125000,          0.5402,          0.0546,          0.3486,          1.0425,          1.2754,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          1.1146
          17,        0.133333,          0.5333,          0.0627,          0.3667,          1.1099,          1.4063,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          1.0658
          18,        0.141667,          0.5274,          0.0699,          0.3836,          1.1627,          1.5030,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          1.0289
          19,        0.150000,          0.5222,          0.0753,          0.3964,          1.2040,          1.5754,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0002,          1.0008
          20,        0.158333,          0.5181,          0.0794,          0.4063,          1.2356,          1.6329,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.9789
          21,        0.166667,          0.5146,          0.0833,          0.4152,          1.2601,          1.4021,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.9628
          22,        0.175000,          0.5122,          0.0864,          0.4223,          1.2797,          1.0788,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.9506
          23,        0.183333,          0.5099,          0.0887,          0.4276,          1.2950,          0.9114,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.9405
          24,        0.191667,          0.5082,          0.0904,          0.4318,          1.3070,          0.8045,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.9324
          25,        0.200000,          0.5067,          0.0918,          0.4352,          1.3164,          0.7300,          0.0000,          0.0782,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.9262
          26,        0.208333,          0.5055,          0.0933,          0.4381,          1.3237,          0.6719,          0.0000,          0.1175,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.9215
          27,        0.216667,          0.5046,          0.0946,          0.4403,          1.3296,          0.6333,          0.0000,          0.1467,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.9177
          28,        0.225000,          0.5037,          0.0957,          0.4418,          1.3341,          0.6002,          0.0000,          0.1770,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.9148
          29,        0.233333,          0.5032,          0.0964,          0.4434,          1.3377,          0.5743,          0.0000,          0.2047,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.9126
          30,        0.241667,          0.5026,          0.0972,          0.4443,          1.3405,          0.5599,          0.0000,          0.2307,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.9111
          31,        0.250000,          0.5023,          0.0977,          0.4453,          1.3428,          0.5477,          0.0000,          0.2551,          0.0739,          0.0000,          0.0889,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.9097
          32,        0.258333,          0.5020,          0.0981,          0.4460,          1.3444,          0.5368,          0.0000,          0.2750,          0.2813,          0.0000,          0.0607,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.9085
          33,        0.266667,          0.5018,          0.0985,          0.4465,          1.3459,          0.5290,          0.0000,          0.2918,          0.4423,          0.0000,          0.0628,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.9077
          34,        0.275000,          0.5016,          0.0986,          0.4468,          1.3470,          0.5226,          0.0000,          0.3065,          0.5507,          0.0000,          0.1088,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.9069
          35,        0.283333,          0.5014,          0.0989,          0.4471,          1.3477,          0.5182,          0.0000,          0.3188,          0.6310,          0.0193,          0.1090,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.9063
          36,        0.291667,          0.5013,          0.0991,          0.4474,          1.3485,          0.5144,          0.0000,          0.3282,          0.6888,          0.0153,          0.0933,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.9059
          37,        0.300000,          0.5013,          0.0992,          0.4476,          1.3490,          0.5119,          0.0000,          0.3361,          0.7331,          0.0209,          0.1101,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.9055
          38,        0.308333,          0.5012,          0.0994,          0.4478,          1.3495,          0.5098,          0.0000,          0.3429,          0.7662,          0.0256,          0.1221,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.9053
          39,        0.316667,          0.5011,          0.0994,          0.4479,          1.3497,          0.5082,          0.0000,          0.3477,          0.7936,          0.0368,          0.1214,          0.0000,          0.0000,          0.0002,          0.0001,          0.0002,          0.9050
          40,        0.325000,          0.5011,          0.0995,          0.4481,          1.3500,          0.5067,          0.0000,          0.3518,          0.8153,          0.0378,          0.1254,          0.0000,          0.0000,          0.0003,          0.0001,          0.0002,          0.9049
          41,        0.333333,          0.5011,          0.0995,          0.4480,          1.3502,          0.5055,          0.0000,          0.3551,          0.8324,          0.0320,          0.1329,          0.1570,          0.0496,          0.0718,          0.0220,          0.0001,          0.9047
          42,        0.341667,          0.5010,          0.0995,          0.4481,          1.3504,          0.5045,          0.0000,          0.3578,          0.8456,          0.0223,          0.1382,          0.2629,          0.2620,          0.1213,          0.0490,          0.0393,          0.9046
          43,        0.350000,          0.5008,          0.0995,          0.4482,          1.3506,          0.5038,          0.0000,          0.3598,          0.8571,          0.0181,          0.1422,          0.3335,          0.4903,          0.1976,          0.0713,          0.0854,          0.9045
          44,        0.358333,          0.5008,          0.0995,          0.4481,          1.3506,          0.5031,          0.0000,          0.3614,          0.8654,          0.0115,          0.1481,          0.3891,          0.6281,          0.3431,          0.1222,          0.1314,          0.9045
          45,        0.366667,          0.5008,          0.0995,          0.4482,          1.3507,          0.5025,          0.0000,          0.3630,          0.8719,          0.0080,          0.1542,          0.4345,          0.7290,          0.4654,          0.1528,          0.1739,          0.9044
          46,        0.375000,          0.5008,          0.0996,          0.4482,          1.3508,          0.5020,          0.0000,          0.3639,          0.8774,          0.0112,          0.1602,          0.4707,          0.8089,          0.5434,          0.1626,          0.1938,          0.9043
          47,        0.383333,          0.5008,          0.0995,          0.4483,          1.3508,          0.5018,          0.0000,          0.3649,          0.8821,          0.0170,          0.1660,          0.5001,          0.8708,          0.6105,          0.1848,          0.2126,          0.9043
          48,        0.391667,          0.5007,          0.0997,          0.4483,          1.3509,          0.5015,          0.0000,          0.3656,          0.8856,          0.0223,          0.1707,          0.5233,          0.9189,          0.6659,          0.2036,          0.2274,          0.9043
          49,        0.400000,          0.5008,          0.0996,          0.4483,          1.3508,          0.5013,          0.0000,          0.3661,          0.8882,          0.0271,          0.1743,          0.5416,          0.9571,          0.7028,          0.2159,          0.2439,          0.9043
          50,        0.408333,          0.5007,          0.0996,          0.4483,          1.3509,          0.5012,          0.0000,          0.3664,          0.8902,          0.0310,          0.1775,          0.5561,          0.9883,          0.7374,          0.2319,          0.2587,          0.9042
          51,        0.416667,          0.5007,          0.0996,          0.4483,          1.3510,          0.5010,          0.0000,          0.3668,          0.8919,          0.0346,          0.1805,          0.5679,          1.0132,          0.7625,          0.2497,          0.2734,          0.9043
          52,        0.425000,          0.5008,          0.0996,          0.4483,          1.3509,          0.5010,          0.0000,          0.3671,          0.8931,          0.0378,          0.1827,          0.5775,          1.0330,          0.7810,          0.2701,          0.2852,          0.9043
          53,        0.433333,          0.5007,          0.0996,          0.4484,          1.3510,          0.5009,          0.0000,          0.3673,          0.8942,          0.0408,          0.1846,          0.5853,          1.0485,          0.7977,          0.2853,          0.2950,          0.9042
          54,        0.441667,          0.5007,          0.0996,          0.4483,          1.3509,          0.5009,          0.0000,          0.3674,          0.8949,          0.0433,          0.1861,          0.5916,          1.0609,          0.8104,          0.2963,          0.3036,          0.9042
          55,        0.450000,          0.5007,          0.0996,          0.4482,          1.3509,          0.5008,          0.0000,          0.3676,          0.8955,          0.0454,          0.1873,          0.5966,          1.0707,          0.8202,          0.3041,          0.3104,          0.9042
          56,        0.458333,          0.5007,          0.0995,          0.4484,          1.3510,          0.5007,          0.0000,          0.3677,          0.8961,          0.0470,          0.1882,          0.6006,          1.0784,          0.8279,          0.3105,          0.3164,          0.9042
          57,        0.466667,          0.5007,          0.0996,          0.4483,          1.3510,          0.5008,          0.0000,          0.3678,          0.8965,          0.0483,          0.1893,          0.6037,          1.0844,          0.8343,          0.3157,          0.3214,          0.9042
          58,        0.475000,          0.5007,          0.0996,          0.4483,          1.3510,          0.5007,          0.0000,          0.3679,          0.8968,          0.0496,          0.1902,          0.6064,          1.0892,          0.8390,          0.3196,          0.3263,          0.9042
          59,        0.483333,          0.5007,          0.0996,          0.4483,          1.3510,          0.5007,          0.0000,          0.3679,          0.8970,          0.0506,          0.1909,          0.6083,          1.0933,          0.8429,          0.3226,          0.3317,          0.9042
          60,        0.491667,          0.5007,          0.0996,          0.4483,          1.3510,          0.5007,          0.0000,          0.3679,          0.8973,          0.0514,          0.1915,          0.6098,          1.0963,          0.8460,          0.3251,          0.3359,          0.9042
          61,        0.500000,          0.5007,          0.0997,          0.4484,          1.3510,          0.5007,          0.0000,          0.3680,          0.8973,          0.0519,          0.1919,          0.6112,          1.0989,          0.8485,          0.3270,          0.3389,          0.9042
          62,        0.508333,          0.5008,          0.0997,          0.4484,          1.3510,          0.5007,          0.0000,          0.3680,          0.8975,          0.0524,          0.1923,          0.6122,          1.1008,          0.8504,          0.3286,          0.3410,          0.9042
          63,        0.516667,          0.5008,          0.0996,          0.4484,          1.3510,          0.5007,          0.0000,          0.3681,          0.8977,          0.0528,          0.1926,          0.6130,          1.1024,          0.8520,          0.3299,          0.3428,          0.9042
          64,        0.525000,          0.5007,          0.0997,          0.4484,          1.3510,          0.5007,          0.0000,          0.3680,          0.8976,          0.0531,          0.1928,          0.6137,          1.1036,          0.8532,          0.3310,          0.3442,          0.9042
          65,        0.533333,          0.5007,          0.0997,          0.4483,          1.3510,          0.5008,          0.0000,          0.3680,          0.8977,          0.0534,          0.1930,          0.6142,          1.1048,          0.8542,          0.3317,          0.3452,          0.9042
          66,        0.541667,          0.5007,          0.0996,          0.4484,          1.3510,          0.5007,          0.0000,          0.3681,          0.8978,          0.0537,          0.1930,          0.6146,          1.1056,          0.8549,          0.3325,          0.3461,          0.9042
          67,        0.550000,          0.5007,          0.0997,          0.4483,          1.3510,          0.5007,          0.0000,          0.3681,          0.8978,          0.0539,          0.1932,          0.6149,          1.1061,          0.8555,          0.3330,          0.3468,          0.9042
          68,        0.558333,          0.5007,          0.0996,          0.4485,          1.3509,          0.5007,          0.0000,          0.3682,          0.8978,          0.0541,          0.1932,          0.6153,          1.1067,          0.8560,          0.3334,          0.3472,          0.9042
          69,        0.566667,          0.5007,          0.0996,          0.4483,          1.3509,          0.5007,          0.0000,          0.3681,          0.8979,          0.0542,          0.1933,          0.6154,          1.1072,          0.8564,          0.3337,          0.3476,          0.9042
          70,        0.575000,          0.5007,          0.0997,          0.4484,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0543,          0.1934,          0.6156,          1.1074,          0.8567,          0.3340,          0.3480,          0.9042
          71,        0.583333,          0.5007,          0.0997,          0.4483,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0544,          0.1935,          0.6158,          1.1077,          0.8570,          0.3342,          0.3482,          0.9042
          72,        0.591667,          0.5007,          0.0996,          0.4483,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0543,          0.1935,          0.6159,          1.1080,          0.8572,          0.3344,          0.3484,          0.9042
          73,        0.600000,          0.5007,          0.0996,          0.4484,          1.3510,          0.5007,          0.0000,          0.3680,          0.8979,          0.0544,          0.1935,          0.6160,          1.1081,          0.8573,          0.3344,          0.3486,          0.9042
          74,        0.608333,          0.5007,          0.0996,          0.4482,          1.3510,          0.5007,          0.0000,          0.3681,          0.8978,          0.0544,          0.1935,          0.6160,          1.1082,          0.8575,          0.3346,          0.3487,          0.9042
          75,        0.616667,          0.5007,          0.0995,          0.4483,          1.3510,          0.5007,          0.0000,          0.3682,          0.8979,          0.0546,          0.1936,          0.6161,          1.1084,          0.8576,          0.3347,          0.3488,          0.9042
          76,        0.625000,          0.5007,          0.0997,          0.4483,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0545,          0.1935,          0.6161,          1.1085,          0.8576,          0.3348,          0.3489,          0.9042
          77,        0.633333,          0.5007,          0.0997,          0.4483,          1.3510,          0.5007,          0.0000,          0.3682,          0.8979,          0.0544,          0.1936,          0.6162,          1.1085,          0.8577,          0.3348,          0.3490,          0.9042
          78,        0.641667,          0.5007,          0.0996,          0.4483,          1.3511,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1935,          0.6162,          1.1086,          0.8578,          0.3349,          0.3491,          0.9042
          79,        0.650000,          0.5007,          0.0996,          0.4483,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6162,          1.1086,          0.8578,          0.3349,          0.3491,          0.9042
          80,        0.658333,          0.5008,          0.0996,          0.4483,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6162,          1.1087,          0.8578,          0.3349,          0.3491,          0.9042
          81,        0.666667,          0.5008,          0.0996,          0.4483,          1.3510,          0.5008,          0.0000,          0.3682,          0.8979,          0.0545,          0.1936,          0.6163,          1.1087,          0.8579,          0.3350,          0.3492,          0.9042
          82,        0.675000,          0.5007,          0.0996,          0.4483,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6162,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
          83,        0.683333,          0.5007,          0.0997,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0545,          0.1937,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
          84,        0.691667,          0.5007,          0.0997,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1937,          0.6163,          1.1088,          0.8579,          0.3350,          0.3491,          0.9042
          85,        0.700000,          0.5007,          0.0996,          0.4483,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
          86,        0.708333,          0.5007,          0.0996,          0.4484,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
          87,        0.716667,          0.5007,          0.0996,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
          88,        0.725000,          0.5007,          0.0995,          0.4483,          1.3510,          0.5008,          0.0000,          0.3680,          0.8979,          0.0546,          0.1937,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
          89,        0.733333,          0.5007,          0.0996,          0.4484,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3493,          0.9042
          90,        0.741667,          0.5007,          0.0997,          0.4484,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1937,          0.6163,          1.1088,          0.8580,          0.3350,          0.3493,          0.9042
          91,        0.750000,          0.5007,          0.0997,          0.4484,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8580,          0.3350,          0.3492,          0.9042
          92,        0.758333,          0.5007,          0.0996,          0.4483,          1.3510,          0.5007,          0.0000,          0.3682,          0.8979,          0.0546,          0.1937,          0.6164,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
          93,        0.766667,          0.5007,          0.0996,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
          94,        0.775000,          0.5007,          0.0996,          0.4483,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0546,          0.1937,          0.6163,          1.1088,          0.8579,          0.3350,          0.3493,          0.9042
          95,        0.783333,          0.5007,          0.0997,          0.4482,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1089,          0.8579,          0.3350,          0.3493,          0.9042
          96,        0.791667,          0.5007,          0.0997,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
          97,        0.800000,          0.5007,          0.0995,          0.4483,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0545,          0.1936,          0.6163,          1.1088,          0.8580,          0.3350,          0.3493,          0.9042
          98,        0.808333,          0.5007,          0.0995,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
          99,        0.816667,          0.5007,          0.0997,          0.4484,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0545,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
         100,        0.825000,          0.5007,          0.0995,          0.4483,          1.3510,          0.5008,          0.0000,          0.3682,          0.8979,          0.0547,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
         101,        0.833333,          0.5007,          0.0996,          0.4484,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0545,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
         102,        0.841667,          0.5007,          0.0996,          0.4483,          1.3510,          0.5008,          0.0000,          0.3680,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
         103,        0.850000,          0.5007,          0.0997,          0.4483,          1.3510,          0.5008,          0.0000,          0.3682,          0.8979,          0.0545,          0.1937,          0.6162,          1.1088,          0.8579,          0.3350,          0.3493,          0.9042
         104,        0.858333,          0.5007,          0.0996,          0.4484,          1.3510,          0.5008,          0.0000,          0.3681,          0.8980,          0.0546,          0.1936,          0.6163,          1.1089,          0.8580,          0.3349,          0.3492,          0.9042
         105,        0.866667,          0.5007,          0.0997,          0.4483,          1.3510,          0.5008,          0.0000,          0.3682,          0.8979,          0.0546,          0.1937,          0.6163,          1.1088,          0.8579,          0.3350,          0.3493,          0.9042
         106,        0.875000,          0.5007,          0.0996,          0.4484,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0547,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3493,          0.9042
         107,        0.883333,          0.5007,          0.0996,          0.4484,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1089,          0.8580,          0.3351,          0.3492,          0.9042
         108,        0.891667,          0.5007,          0.0997,          0.4483,          1.3510,          0.5008,          0.0000,          0.3682,          0.8979,          0.0546,          0.1937,          0.6163,          1.1088,          0.8579,          0.3350,          0.3493,          0.9042
         109,        0.900000,          0.5007,          0.0996,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8980,          0.0546,          0.1936,          0.6163,          1.1088,          0.8580,          0.3350,          0.3492,          0.9042
         110,        0.908333,          0.5007,          0.0996,          0.4484,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3493,          0.9042
         111,        0.916667,          0.5007,          0.0997,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8580,          0.3351,          0.3493,          0.9042
         112,        0.925000,          0.5007,          0.0996,          0.4483,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1089,          0.8580,          0.3350,          0.3493,          0.9042
         113,        0.933333,          0.5007,          0.0996,          0.4484,          1.3510,          0.5007,          0.0000,          0.3682,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8580,          0.3350,          0.3493,          0.9042
         114,        0.941667,          0.5007,          0.0997,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0547,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
         115,        0.950000,          0.5007,          0.0995,          0.4484,          1.3510,          0.5007,          0.0000,          0.3682,          0.8979,          0.0546,          0.1937,          0.6163,          1.1088,          0.8580,          0.3350,          0.3492,          0.9042
         116,        0.958333,          0.5008,          0.0996,          0.4484,          1.3509,          0.5007,          0.0000,          0.3681,          0.8979,          0.0546,          0.1937,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
         117,        0.966667,          0.5007,          0.0997,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3493,          0.9042
         118,        0.975000,          0.5007,          0.0996,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3493,          0.9042
         119,        0.983333,          0.5007,          0.0996,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8580,          0.3350,          0.3492,          0.9042
         120,        0.991667,          0.5007,          0.0995,          0.4484,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1937,          0.6163,          1.1088,          0.8579,          0.3350,          0.3493,          0.9042
         121,        1.000000,          0.5007,          0.0997,          0.4484,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1937,          0.6163,          1.1088,          0.8580,          0.3350,          0.3492,          0.9042
         122,        1.008333,          0.5007,          0.0997,          0.4482,          1.3509,          0.5008,          0.0000,          0.3681,          0.8980,          0.0546,          0.1937,          0.6163,          1.1088,          0.8580,          0.3351,          0.3492,          0.9042
         123,        1.016667,          0.5007,          0.0995,          0.4484,          1.3510,          0.5007,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
         124,        1.025000,          0.5007,          0.0996,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
         125,        1.033333,          0.5008,          0.0996,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
         126,        1.041667,          0.5007,          0.0997,          0.4483,          1.3510,          0.5008,          0.0000,          0.3681,          0.8979,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3493,          0.9042
         127,        1.050000,          0.5007,          0.0997,          0.4484,          1.3510,          0.5008,          0.0000,          0.3681,          0.8980,          0.0546,          0.1936,          0.6163,          1.1088,          0.8579,          0.3350,          0.3492,          0.9042
