"VanillaC4_013","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_013.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\results\013\VanillaC4_013_POMM.csv","Maximum (Extracted from Time Series)",          1.7881,          1.1005,          1.5727,          1.5137,          1.5574,          1.0702,          1.1146,          1.1579,          1.1937,          1.2293,          1.0202,          1.2270,          1.4513,          1.4269,          1.3992,          2.0459,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0007,          0.0000,          0.0011
"","Time of Maximum",          0.0167,          0.0333,          0.0333,          0.0417,          0.0500,          0.1167,          0.1500,          0.1417,          0.1583,          0.6167,          1.3500,          0.4833,          0.4833,          0.4667,          0.4583,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0750,          0.1083,          0.0000,          0.0250
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -20.0004,        -20.0004,        -20.0004,        -20.0004,        -20.0005,        -20.0013,        -20.0006,        -20.0310
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.1750,          5.5833,          4.2583,          2.6833,          0.5333,          5.6000,          1.5333,          0.4583
