"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8047.967    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         4.000,              , 0.6173161    ,  561649.9    ,  576000.0    ,  0.000000    ,  576000.6    ,  561649.9    ,  14350.69    ,  14350.73    , 0.4644668E-01, 0.4082685E-05,  1137651.    ,  22398.70    ,  1137651.    , 0.4644668E-01, 0.4082685E-05, 0.4082685E-05
         4.500,              ,  0.000000    ,  72000.00    ,  72000.00    ,  0.000000    ,  72000.00    ,  72000.00    ,-0.1787186E-02,-0.7812500E-02,-0.6025314E-02,-0.4184246E-05,  144000.0    ,  22398.69    ,  1281651.    , 0.4042137E-01, 0.3153853E-05, 0.3153853E-05
         5.000,              ,  0.000000    ,  72000.00    ,  72000.00    ,  0.000000    ,  72000.00    ,  72000.00    ,-0.2132416E-02, 0.3906250E-02, 0.6038666E-02, 0.4193518E-05,  144000.0    ,  22398.70    ,  1425651.    , 0.4646003E-01, 0.3258866E-05, 0.3258866E-05
         5.500,              ,  0.000000    ,  72000.00    ,  72000.00    ,  0.000000    ,  72000.00    ,  72000.00    ,-0.1930237E-02,-0.1953125E-02,-0.2288818E-04,-0.1589457E-07,  144000.0    ,  22398.69    ,  1569651.    , 0.4643715E-01, 0.2958439E-05, 0.2958439E-05
         6.000,              ,  0.000000    ,  72000.00    ,  72000.00    ,  0.000000    ,  72000.00    ,  72000.00    ,-0.2696037E-02,  0.000000    , 0.2696037E-02, 0.1872248E-05,  144000.0    ,  22398.69    ,  1713651.    , 0.4913318E-01, 0.2867165E-05, 0.2867165E-05
         6.000,              ,  0.000000    ,  5.012527    ,  5.012513    ,  0.000000    ,  5.012513    ,  5.012527    ,-0.1430511E-04,-0.5859375E-02,-0.5845070E-02,-0.5830470E-01,  10.02504    ,  22398.69    ,  1713661.    , 0.4328811E-01, 0.2526061E-05, 0.2526061E-05
