"OutphaseC4_003","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_003.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\003\OutphaseC4_003_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.016667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.025000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1826,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.033333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1642,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.1034,          0.0000
,        0.041667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1435,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.2260,          0.0000
,        0.050000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1352,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.3369,          0.0000
,        0.058333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1235,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.4279,          0.0000
,        0.066667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1200,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.5315,          0.0000
,        0.075000,          0.1763,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1135,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.6179,          0.0000
,        0.083333,          0.2418,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1126,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.7223,          0.0000
,        0.091667,          0.2769,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1097,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.8258,          0.0000
,        0.100000,          0.3145,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1102,         -0.0001,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.9304,          0.0000
,        0.108333,          0.3572,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1122,         -0.1558,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.0870,          0.0000
,        0.116667,          0.4048,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1157,         -0.3832,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.2659,          0.0000
,        0.125000,          0.4447,          0.0000,          0.0562,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1215,         -0.6244,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.4243,          0.0000
,        0.133333,          0.4790,          0.0000,          0.6171,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1253,         -0.8695,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.6108,          0.0000
,        0.141667,          0.5094,          0.0000,          0.7667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1306,         -1.1170,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.7825,          0.0000
,        0.150000,          0.5374,          0.0000,          0.8740,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1352,         -1.3513,         -0.3202,          0.0000,          0.0000,          0.0000,          0.0000,         -1.9253,          0.0000
,        0.158333,          0.5588,          0.0000,          0.9574,          0.1275,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1374,         -1.5714,         -0.4168,          0.0000,          0.0000,          0.0000,          0.0000,         -2.0830,          0.0000
,        0.166667,          0.5786,          0.0000,          1.0273,          0.1196,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1428,         -1.7722,         -0.5124,          0.0000,          0.0000,          0.0000,          0.0000,         -2.2062,          0.0000
,        0.175000,          0.5932,          0.0000,          1.0836,          0.1195,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1451,         -1.9498,         -0.6114,          0.0000,          0.0000,          0.0000,          0.0000,         -2.3385,          0.0000
,        0.183333,          0.6083,          0.0000,          1.1300,          0.1105,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1467,         -2.1092,         -0.6827,          0.0000,          0.0000,          0.0000,          0.0000,         -2.4185,          0.0000
,        0.191667,          0.6181,          0.0000,          1.1757,          0.1062,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1516,         -2.2451,         -0.7692,          0.0000,          0.0000,          0.0000,          0.0000,         -2.5199,          0.0000
,        0.200000,          0.6284,          0.0000,          1.0543,          0.1007,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1510,         -2.3666,         -0.8291,          0.0000,          0.0000,          0.0000,          0.0000,         -2.5929,          0.0000
,        0.208333,          0.6358,          0.0000,          0.8342,          0.0966,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1549,         -2.4680,         -0.9008,          0.0000,          0.0000,          0.0000,          0.0000,         -2.6669,          0.0000
,        0.216667,          0.6423,          0.0000,          0.6869,          0.0940,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1546,         -2.5551,         -0.9485,          0.0000,          0.0000,          0.0000,          0.0000,         -2.7166,          0.0000
,        0.225000,          0.6474,          0.0000,          0.5932,          0.0917,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1562,         -2.6273,         -0.9885,          0.0000,          0.0000,          0.0000,          0.0000,         -2.7740,          0.0000
,        0.233333,          0.6531,          0.0000,          0.5307,          0.0895,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1581,         -2.6912,         -1.0324,          0.0000,          0.0000,          0.0000,          0.0000,         -2.7992,          0.0000
,        0.241667,          0.6561,          0.0000,          0.4791,          0.0875,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1575,         -2.7401,         -1.0594,          0.0000,          0.0000,          0.0000,          0.0000,         -2.8376,          0.0000
,        0.250000,          0.6589,          0.0000,          0.4410,          0.0877,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1599,         -2.7870,         -1.1026,          0.0000,          0.0000,          0.0000,          0.0000,         -2.8731,          0.0000
,        0.258333,          0.6623,          0.0000,          0.4098,          0.0877,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1592,         -2.8215,         -1.1326,          0.0000,          0.0000,          0.0000,          0.0000,         -2.8786,          0.0000
,        0.266667,          0.6633,          0.0000,          0.3818,          0.0884,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1600,         -2.8529,         -1.1440,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9114,          0.0000
,        0.275000,          0.6662,          0.0000,          0.3617,          0.0880,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1612,         -2.8786,         -1.1683,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9208,          0.0000
,        0.283333,          0.6672,          0.0000,          0.3447,          0.0894,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1602,         -2.8965,         -1.1926,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9429,          0.0000
,        0.291667,          0.6676,          0.0000,          0.3295,          0.0903,          0.0396,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1623,         -2.9176,         -1.2086,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9524,          0.0000
,        0.300000,          0.6695,          0.0000,          0.3167,          0.0923,          0.0628,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1609,         -2.9301,         -1.2359,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9480,          0.0000
