"InphaseC4_019 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_019.tcf]","Time (h)","Q 2 [InphaseC4_019]","Q 3 [InphaseC4_019]","Q 4 [InphaseC4_019]","Q 5 [InphaseC4_019]","Q 6 [InphaseC4_019]","Q 7 [InphaseC4_019]","Q 1 [InphaseC4_019]","Q  8 [InphaseC4_019]"
          15,        0.116667,        -79.9229,        -79.8134,        -79.4349,        -79.1424,        -79.6020,        -79.6170,        -79.9634,        -79.5623
          16,        0.125000,        -79.9451,        -79.8683,        -79.6060,        -79.4616,        -79.6321,        -79.6678,        -79.9730,        -79.7135
          17,        0.133333,        -79.9602,        -79.9057,        -79.7423,        -79.6678,        -79.6707,        -79.6868,        -79.9799,        -79.7224
          18,        0.141667,        -79.9713,        -79.9337,        -79.8454,        -79.7960,        -79.7347,        -79.7113,        -79.9862,        -79.7072
          19,        0.150000,        -79.9798,        -79.9532,        -79.9090,        -79.8749,        -79.8056,        -79.7556,        -79.9902,        -79.7300
          20,        0.158333,        -79.9860,        -79.9687,        -79.9438,        -79.9194,        -79.8653,        -79.8058,        -79.9927,        -79.7833
          21,        0.166667,        -79.9904,        -79.9796,        -79.9615,        -79.9459,        -79.9065,        -79.8561,        -79.9957,        -79.8427
          22,        0.175000,        -79.9932,        -79.9868,        -79.9741,        -79.9637,        -79.9333,        -79.8979,        -79.9963,        -79.8919
          23,        0.183333,        -79.9957,        -79.9915,        -79.9815,        -79.9745,        -79.9511,        -79.9292,        -79.9967,        -79.9271
          24,        0.191667,        -79.9977,        -79.9944,        -79.9882,        -79.9830,        -79.9643,        -79.9518,        -79.9984,        -79.9506
          25,        0.200000,        -79.9984,        -79.9961,        -79.9921,        -79.9881,        -79.9744,        -79.9652,        -79.9992,        -79.9647
          26,        0.208333,        -79.9986,        -79.9986,        -79.9943,        -79.9923,        -79.9826,        -79.9757,        -79.9997,        -79.9749
          27,        0.216667,        -79.9994,        -79.9985,        -79.9959,        -79.9948,        -79.9880,        -79.9828,        -79.9999,        -79.9821
          28,        0.225000,        -79.9994,        -79.9987,        -79.9975,        -79.9966,        -79.9920,        -79.9884,        -79.9997,        -79.9874
          29,        0.233333,        -79.9998,        -79.9999,        -79.9987,        -79.9975,        -79.9943,        -79.9913,        -80.0002,        -79.9917
          30,        0.241667,        -79.9998,        -79.9994,        -79.9990,        -79.9982,        -79.9956,        -79.9942,        -79.9994,        -79.9952
          31,        0.250000,        -80.0003,        -79.9995,        -79.9986,        -79.9996,        -79.9970,        -79.9972,        -79.9996,        -79.9955
          32,        0.258333,        -80.0000,        -80.0001,        -79.9994,        -79.9991,        -79.9974,        -79.9978,        -80.0002,        -79.9973
          33,        0.266667,        -79.9999,        -80.0001,        -79.9993,        -79.9997,        -79.9987,        -79.9988,        -79.9995,        -79.9977
          34,        0.275000,        -80.0001,        -80.0000,        -80.0004,        -80.0000,        -79.9991,        -79.9982,        -79.9998,        -79.9985
          35,        0.283333,        -80.0000,        -80.0000,        -80.0000,        -79.9994,        -79.9990,        -79.9993,        -80.0003,        -79.9990
          36,        0.291667,        -80.0002,        -79.9997,        -80.0000,        -79.9993,        -79.9996,        -79.9999,        -79.9999,        -79.9993
          37,        0.300000,        -80.0001,        -80.0000,        -79.9992,        -79.9996,        -79.9989,        -79.9990,        -79.9994,        -79.9991
          38,        0.308333,        -80.0000,        -80.0002,        -79.9999,        -79.9991,        -80.0001,        -79.9994,        -80.0000,        -80.0002
          39,        0.316667,        -80.0003,        -79.9998,        -79.9993,        -79.9999,        -79.9996,        -79.9989,        -79.9997,        -79.9996
          40,        0.325000,        -79.9997,        -79.9995,        -79.9993,        -79.9997,        -79.9999,        -79.9994,        -79.9997,        -79.9996
          41,        0.333333,        -79.9998,        -79.9999,        -79.9997,        -80.0006,        -79.9995,        -80.0000,        -79.9992,        -80.0000
          42,        0.341667,        -79.9995,        -80.0003,        -79.9997,        -80.0002,        -80.0002,        -79.9997,        -79.9987,        -80.0003
          43,        0.350000,        -80.0002,        -80.0004,        -80.0005,        -80.0000,        -79.9998,        -80.0004,        -79.9999,        -80.0001
          44,        0.358333,        -80.0004,        -80.0003,        -79.9990,        -80.0001,        -79.9988,        -80.0007,        -79.9998,        -79.9995
          45,        0.366667,        -79.9996,        -80.0000,        -80.0003,        -79.9989,        -80.0000,        -80.0002,        -79.9998,        -80.0004
          46,        0.375000,        -80.0003,        -79.9995,        -80.0005,        -79.9998,        -79.9996,        -79.9994,        -80.0002,        -79.9999
          47,        0.383333,        -79.9998,        -79.9994,        -79.9997,        -79.9998,        -79.9998,        -79.9995,        -80.0004,        -80.0000
          48,        0.391667,        -79.9995,        -80.0000,        -79.9998,        -79.9995,        -80.0007,        -80.0007,        -80.0007,        -80.0002
          49,        0.400000,        -80.0001,        -79.9999,        -79.9999,        -80.0000,        -79.9995,        -79.9996,        -79.9991,        -80.0006
          50,        0.408333,        -80.0002,        -79.9999,        -79.9995,        -79.9997,        -79.9993,        -79.9999,        -79.9997,        -80.0004
          51,        0.416667,        -80.0000,        -79.9998,        -80.0000,        -79.9993,        -80.0000,        -80.0011,        -79.9991,        -80.0002
          52,        0.425000,        -80.0000,        -80.0003,        -80.0001,        -80.0005,        -80.0006,        -79.9998,        -79.9988,        -79.9997
          53,        0.433333,        -80.0006,        -80.0000,        -80.0004,        -79.9995,        -79.9998,        -79.9999,        -79.9996,        -80.0008
          54,        0.441667,        -80.0005,        -79.9998,        -80.0003,        -79.9996,        -79.9998,        -80.0001,        -79.9994,        -80.0007
          55,        0.450000,        -80.0005,        -79.9998,        -79.9992,        -79.9996,        -79.9996,        -80.0005,        -80.0006,        -80.0001
          56,        0.458333,        -79.9994,        -80.0000,        -79.9998,        -80.0003,        -79.9996,        -80.0002,        -80.0002,        -79.9994
          57,        0.466667,        -79.9999,        -79.9999,        -80.0008,        -80.0000,        -79.9999,        -79.9998,        -79.9997,        -79.9997
          58,        0.475000,        -80.0000,        -80.0002,        -79.9991,        -79.9996,        -79.9998,        -80.0005,        -80.0003,        -79.9996
          59,        0.483333,        -79.9997,        -80.0003,        -79.9997,        -80.0003,        -79.9996,        -79.9981,        -80.0002,        -79.9181
          60,        0.491667,        -80.0001,        -79.9995,        -80.0008,        -80.0001,        -80.0001,        -80.0036,        -79.9993,        -79.9962
          61,        0.500000,        -79.9997,        -80.0001,        -80.0003,        -79.9996,        -79.9992,        -80.0104,        -79.9995,        -79.9689
          62,        0.508333,        -79.9997,        -80.0000,        -80.0004,        -80.0007,        -80.0031,        -79.9819,        -79.9994,        -79.9787
          63,        0.516667,        -80.0000,        -79.9996,        -80.0006,        -79.9995,        -80.0000,        -79.9924,        -80.0006,        -79.9912
          64,        0.525000,        -80.0001,        -80.0005,        -80.0005,        -79.9992,        -80.0003,        -79.9975,        -80.0005,        -79.9983
          65,        0.533333,        -79.9998,        -79.9999,        -79.9999,        -79.9999,        -79.9994,        -79.9982,        -80.0004,        -80.0009
          66,        0.541667,        -80.0000,        -80.0004,        -79.9997,        -79.9996,        -79.9984,        -80.0001,        -80.0000,        -80.0000
          67,        0.550000,        -79.9992,        -80.0004,        -80.0004,        -79.9996,        -79.9997,        -79.9990,        -80.0000,        -80.0001
          68,        0.558333,        -80.0001,        -79.9995,        -79.9998,        -80.0005,        -79.9992,        -79.9997,        -80.0000,        -80.0000
          69,        0.566667,        -80.0004,        -80.0001,        -80.0000,        -80.0003,        -80.0005,        -79.9999,        -79.9999,        -79.9997
          70,        0.575000,        -79.9998,        -79.9997,        -79.9994,        -79.9996,        -79.9999,        -80.0011,        -79.9997,        -79.9999
          71,        0.583333,        -79.9997,        -80.0001,        -79.9993,        -79.9996,        -79.9996,        -80.0004,        -80.0003,        -80.0003
          72,        0.591667,        -80.0000,        -79.9996,        -79.9997,        -80.0005,        -80.0002,        -79.9998,        -79.9996,        -80.0005
          73,        0.600000,        -79.9999,        -79.9997,        -79.9999,        -80.0000,        -80.0002,        -79.9998,        -80.0003,        -80.0006
          74,        0.608333,        -80.0002,        -80.0002,        -80.0002,        -79.9999,        -79.9993,        -79.9996,        -80.0002,        -79.9998
          75,        0.616667,        -80.0002,        -79.9998,        -79.9997,        -79.9999,        -79.9992,        -79.9998,        -79.9995,        -79.9993
          76,        0.625000,        -79.9999,        -80.0002,        -80.0008,        -80.0002,        -80.0006,        -79.9994,        -79.9987,        -79.9998
          77,        0.633333,        -80.0002,        -80.0004,        -80.0001,        -79.9999,        -79.9998,        -79.9997,        -80.0004,        -80.0001
          78,        0.641667,        -80.0001,        -80.0003,        -79.9998,        -79.9995,        -80.0004,        -79.9996,        -79.9996,        -80.0001
          79,        0.650000,        -79.9998,        -80.0002,        -79.9997,        -80.0002,        -79.9998,        -79.9999,        -80.0003,        -80.0002
          80,        0.658333,        -80.0000,        -79.9998,        -80.0003,        -79.9996,        -80.0000,        -80.0002,        -80.0004,        -79.9997
          81,        0.666667,        -79.9998,        -79.9999,        -79.9998,        -79.9997,        -79.9999,        -79.9999,        -79.9992,        -80.0000
          82,        0.675000,        -80.0005,        -79.9999,        -80.0002,        -80.0009,        -79.9997,        -79.9999,        -80.0003,        -80.0005
          83,        0.683333,        -80.0002,        -79.9998,        -80.0002,        -80.0000,        -79.9999,        -80.0007,        -79.9997,        -80.0005
          84,        0.691667,        -79.9996,        -79.9999,        -80.0002,        -80.0005,        -80.0001,        -80.0004,        -80.0004,        -79.9997
          85,        0.700000,        -80.0000,        -79.9996,        -79.9997,        -80.0002,        -79.9990,        -80.0003,        -80.0003,        -80.0000
          86,        0.708333,        -79.9999,        -79.9996,        -80.0004,        -80.0000,        -79.9998,        -79.9995,        -79.9997,        -80.0001
          87,        0.716667,        -79.9998,        -80.0006,        -79.9998,        -80.0004,        -80.0000,        -80.0000,        -79.9994,        -79.9998
          88,        0.725000,        -80.0003,        -80.0006,        -79.9995,        -80.0002,        -80.0004,        -80.0002,        -79.9997,        -79.9999
          89,        0.733333,        -79.9996,        -79.9997,        -79.9998,        -79.9998,        -79.9992,        -79.9994,        -80.0002,        -79.9998
          90,        0.741667,        -79.9998,        -80.0005,        -79.9996,        -80.0000,        -79.9994,        -79.9997,        -80.0002,        -80.0003
          91,        0.750000,        -79.9997,        -80.0000,        -79.9995,        -80.0010,        -79.9993,        -80.0001,        -80.0001,        -80.0006
          92,        0.758333,        -80.0001,        -80.0005,        -80.0000,        -79.9990,        -79.9998,        -79.9997,        -79.9994,        -80.0001
          93,        0.766667,        -80.0006,        -80.0000,        -80.0000,        -80.0000,        -80.0004,        -79.9998,        -79.9997,        -79.9996
          94,        0.775000,        -80.0001,        -80.0002,        -80.0008,        -80.0004,        -80.0001,        -80.0005,        -80.0001,        -79.9998
          95,        0.783333,        -80.0001,        -79.9999,        -79.9992,        -79.9997,        -80.0001,        -80.0006,        -79.9998,        -79.9999
          96,        0.791667,        -79.9999,        -80.0001,        -79.9998,        -79.9999,        -79.9995,        -80.0004,        -79.9994,        -79.9998
          97,        0.800000,        -80.0003,        -79.9996,        -80.0000,        -80.0004,        -79.9999,        -80.0000,        -80.0000,        -79.9998
          98,        0.808333,        -79.9998,        -80.0002,        -80.0002,        -80.0003,        -80.0003,        -79.9994,        -80.0003,        -79.9991
          99,        0.816667,        -80.0000,        -80.0000,        -80.0001,        -80.0000,        -79.9993,        -80.0000,        -80.0006,        -80.0009
         100,        0.825000,        -80.0000,        -79.9999,        -79.9999,        -80.0001,        -79.9999,        -80.0000,        -80.0002,        -80.0001
         101,        0.833333,        -79.9996,        -79.9999,        -79.9998,        -79.9997,        -79.9998,        -79.9997,        -80.0005,        -79.9993
         102,        0.841667,        -79.9997,        -79.9996,        -80.0004,        -79.9999,        -80.0002,        -79.9999,        -80.0000,        -80.0000
         103,        0.850000,        -80.0004,        -80.0000,        -79.9995,        -79.9997,        -80.0005,        -79.9996,        -80.0002,        -80.0003
         104,        0.858333,        -80.0000,        -80.0003,        -79.9997,        -79.9994,        -79.9997,        -80.0000,        -80.0008,        -80.0000
         105,        0.866667,        -79.9998,        -80.0000,        -79.9996,        -80.0000,        -79.9997,        -80.0004,        -80.0000,        -79.9997
         106,        0.875000,        -79.9998,        -79.9998,        -79.9995,        -80.0006,        -80.0001,        -79.9994,        -79.9996,        -79.9994
         107,        0.883333,        -80.0005,        -80.0003,        -80.0007,        -79.9999,        -79.9997,        -79.9998,        -80.0002,        -80.0001
         108,        0.891667,        -80.0002,        -80.0003,        -80.0002,        -79.9994,        -79.9997,        -80.0003,        -79.9999,        -79.9993
         109,        0.900000,        -79.9999,        -80.0004,        -79.9994,        -79.9997,        -79.9997,        -79.9997,        -79.9997,        -80.0001
         110,        0.908333,        -80.0002,        -79.9999,        -80.0007,        -80.0000,        -79.9997,        -80.0003,        -79.9999,        -80.0006
         111,        0.916667,        -79.9999,        -80.0005,        -80.0005,        -80.0007,        -80.0002,        -79.9995,        -79.9994,        -80.0001
         112,        0.925000,        -80.0005,        -79.9998,        -80.0005,        -80.0003,        -80.0003,        -79.9996,        -80.0001,        -80.0006
         113,        0.933333,        -79.9996,        -80.0005,        -79.9988,        -79.9998,        -80.0001,        -80.0005,        -79.9996,        -80.0003
         114,        0.941667,        -80.0000,        -80.0003,        -80.0002,        -80.0000,        -80.0005,        -79.9998,        -79.9997,        -80.0000
         115,        0.950000,        -80.0000,        -79.9997,        -80.0000,        -79.9995,        -80.0001,        -79.9996,        -79.9998,        -79.9998
         116,        0.958333,        -79.9999,        -80.0001,        -80.0002,        -80.0000,        -79.9999,        -80.0006,        -80.0003,        -79.9999
         117,        0.966667,        -79.9995,        -80.0001,        -79.9997,        -80.0000,        -79.9991,        -80.0004,        -79.9997,        -80.0004
         118,        0.975000,        -80.0002,        -79.9998,        -80.0004,        -80.0000,        -80.0004,        -79.9996,        -79.9998,        -80.0002
         119,        0.983333,        -79.9998,        -80.0000,        -79.9995,        -79.9994,        -79.9997,        -80.0009,        -80.0002,        -79.9998
         120,        0.991667,        -80.0004,        -80.0001,        -80.0001,        -80.0003,        -79.9996,        -80.0000,        -80.0006,        -79.9999
         121,        1.000000,        -79.9997,        -79.9997,        -80.0000,        -79.9997,        -80.0003,        -79.9992,        -80.0000,        -80.0001
         122,        1.008333,        -79.9998,        -80.0002,        -80.0002,        -80.0007,        -79.9999,        -79.9995,        -79.9990,        -80.0001
         123,        1.016667,        -80.0003,        -79.9996,        -80.0000,        -80.0000,        -79.9999,        -79.9988,        -80.0003,        -79.9444
         124,        1.025000,        -80.0001,        -80.0000,        -80.0000,        -79.9995,        -80.0000,        -79.9800,        -80.0002,        -80.0238
         125,        1.033333,        -79.9998,        -79.9996,        -80.0002,        -80.0000,        -80.0000,        -79.9903,        -79.9994,        -79.9795
         126,        1.041667,        -79.9996,        -79.9999,        -80.0001,        -79.9996,        -80.0005,        -79.9858,        -79.9998,        -79.9885
         127,        1.050000,        -80.0007,        -80.0002,        -80.0001,        -79.9995,        -80.0008,        -79.9963,        -79.9999,        -79.9942
         128,        1.058333,        -80.0004,        -80.0003,        -79.9998,        -79.9998,        -80.0001,        -79.9976,        -79.9996,        -79.9983
         129,        1.066667,        -80.0000,        -80.0001,        -79.9999,        -80.0005,        -79.9997,        -79.9988,        -79.9996,        -80.0007
         130,        1.075000,        -79.9995,        -80.0005,        -80.0005,        -79.9998,        -79.9998,        -80.0007,        -79.9997,        -79.9995
         131,        1.083333,        -79.9997,        -80.0005,        -79.9998,        -79.9998,        -79.9996,        -80.0002,        -80.0003,        -80.0002
         132,        1.091667,        -79.9999,        -79.9995,        -80.0003,        -79.9993,        -79.9994,        -79.9997,        -79.9993,        -79.9999
         133,        1.100000,        -80.0003,        -80.0000,        -80.0002,        -79.9999,        -79.9999,        -79.9998,        -79.9997,        -80.0007
         134,        1.108333,        -79.9998,        -79.9992,        -80.0003,        -80.0004,        -79.9998,        -79.9994,        -80.0001,        -80.0002
         135,        1.116667,        -79.9998,        -80.0003,        -79.9994,        -80.0005,        -79.9996,        -80.0006,        -80.0000,        -79.9998
         136,        1.125000,        -80.0000,        -80.0004,        -79.9995,        -79.9997,        -80.0004,        -79.9991,        -80.0004,        -80.0000
         137,        1.133333,        -80.0002,        -80.0001,        -80.0002,        -79.9993,        -80.0001,        -79.9999,        -80.0002,        -79.9994
         138,        1.141667,        -80.0001,        -80.0003,        -80.0005,        -80.0002,        -79.9998,        -80.0001,        -80.0010,        -79.9996
         139,        1.150000,        -80.0000,        -79.9998,        -79.9992,        -80.0001,        -80.0004,        -80.0005,        -79.9996,        -80.0000
         140,        1.158333,        -80.0001,        -80.0004,        -80.0000,        -80.0001,        -79.9999,        -80.0004,        -79.9998,        -79.9997
         141,        1.166667,        -80.0000,        -79.9998,        -79.9998,        -80.0002,        -79.9999,        -79.9999,        -79.9991,        -80.0002
         142,        1.175000,        -80.0001,        -79.9998,        -79.9998,        -79.9994,        -79.9992,        -80.0002,        -80.0003,        -79.9996
         143,        1.183333,        -79.9997,        -80.0004,        -79.9997,        -80.0010,        -79.9998,        -79.9993,        -79.9999,        -80.0005
         144,        1.191667,        -80.0002,        -80.0002,        -80.0003,        -80.0001,        -79.9998,        -80.0003,        -80.0000,        -79.9999
         145,        1.200000,        -80.0000,        -79.9999,        -80.0004,        -79.9998,        -80.0000,        -79.9997,        -79.9995,        -80.0001
         146,        1.208333,        -80.0005,        -80.0005,        -80.0000,        -80.0004,        -80.0007,        -80.0000,        -79.9998,        -80.0000
         147,        1.216667,        -80.0002,        -80.0001,        -79.9998,        -79.9999,        -80.0001,        -80.0001,        -80.0000,        -79.9998
         148,        1.225000,        -80.0006,        -80.0001,        -80.0002,        -79.9989,        -80.0005,        -79.9989,        -79.9995,        -79.9999
         149,        1.233333,        -79.9999,        -80.0004,        -80.0002,        -79.9998,        -80.0001,        -80.0004,        -80.0001,        -80.0002
         150,        1.241667,        -80.0002,        -80.0000,        -80.0006,        -79.9999,        -79.9996,        -80.0006,        -79.9994,        -80.0000
         151,        1.250000,        -80.0008,        -79.9995,        -80.0003,        -80.0005,        -79.9994,        -79.9994,        -80.0006,        -80.0009
         152,        1.258333,        -79.9997,        -80.0002,        -80.0007,        -80.0006,        -79.9997,        -80.0006,        -80.0004,        -79.9999
         153,        1.266667,        -80.0003,        -80.0004,        -80.0001,        -79.9999,        -79.9999,        -80.0002,        -80.0007,        -80.0002
         154,        1.275000,        -79.9998,        -79.9999,        -79.9998,        -80.0001,        -80.0007,        -79.9996,        -80.0007,        -79.9999
         155,        1.283333,        -80.0001,        -79.9999,        -80.0002,        -80.0000,        -80.0005,        -80.0003,        -80.0011,        -79.9997
         156,        1.291667,        -79.9995,        -80.0000,        -80.0002,        -79.9993,        -80.0001,        -79.9998,        -80.0004,        -80.0000
         157,        1.300000,        -80.0000,        -79.9996,        -80.0006,        -79.9999,        -79.9988,        -79.9992,        -80.0000,        -79.9999
         158,        1.308333,        -79.9996,        -80.0003,        -80.0001,        -79.9998,        -79.9995,        -79.9994,        -80.0007,        -80.0003
         159,        1.316667,        -80.0000,        -80.0000,        -79.9996,        -79.9998,        -79.9998,        -80.0016,        -80.0002,        -79.9995
         160,        1.325000,        -79.9996,        -80.0000,        -79.9999,        -80.0002,        -80.0002,        -80.0005,        -80.0007,        -80.0008
         161,        1.333333,        -80.0001,        -79.9998,        -79.9997,        -79.9998,        -79.9998,        -80.0001,        -80.0008,        -79.9999
         162,        1.341667,        -79.9999,        -80.0002,        -80.0004,        -79.9997,        -79.9999,        -80.0004,        -80.0002,        -79.9995
         163,        1.350000,        -80.0000,        -79.9994,        -80.0005,        -79.9994,        -80.0001,        -80.0000,        -79.9997,        -79.9999
         164,        1.358333,        -80.0002,        -80.0004,        -80.0005,        -80.0004,        -80.0000,        -80.0000,        -80.0003,        -80.0000
         165,        1.366667,        -80.0001,        -80.0004,        -79.9996,        -80.0005,        -79.9998,        -79.9999,        -79.9999,        -79.9995
         166,        1.375000,        -80.0003,        -80.0002,        -79.9997,        -80.0003,        -80.0003,        -80.0004,        -79.9991,        -79.9998
         167,        1.383333,        -79.9999,        -79.9995,        -79.9999,        -80.0001,        -80.0001,        -80.0005,        -80.0009,        -80.0009
         168,        1.391667,        -80.0003,        -79.9998,        -79.9998,        -79.9994,        -80.0000,        -80.0003,        -79.9997,        -80.0003
         169,        1.400000,        -79.9999,        -80.0000,        -79.9995,        -79.9996,        -80.0003,        -80.0000,        -80.0001,        -79.9991
         170,        1.408333,        -79.9997,        -79.9999,        -80.0000,        -80.0003,        -79.9995,        -80.0003,        -79.9997,        -80.0000
         171,        1.416667,        -80.0000,        -80.0001,        -79.9989,        -80.0002,        -80.0003,        -79.9988,        -80.0011,        -80.0000
         172,        1.425000,        -79.9996,        -80.0000,        -79.9997,        -80.0005,        -80.0000,        -80.0002,        -80.0005,        -79.9997
         173,        1.433333,        -80.0000,        -80.0001,        -80.0003,        -80.0004,        -79.9991,        -79.9997,        -79.9996,        -79.9998
         174,        1.441667,        -80.0002,        -79.9997,        -80.0004,        -79.9998,        -80.0004,        -80.0001,        -79.9999,        -80.0001
         175,        1.450000,        -80.0005,        -80.0006,        -79.9998,        -80.0005,        -79.9999,        -79.9995,        -80.0004,        -79.9997
         176,        1.458333,        -79.9999,        -80.0003,        -80.0001,        -79.9996,        -79.9998,        -79.9999,        -79.9996,        -80.0001
         177,        1.466667,        -80.0001,        -79.9999,        -79.9995,        -79.9997,        -79.9993,        -79.9997,        -80.0006,        -79.9998
         178,        1.475000,        -79.9997,        -80.0001,        -79.9999,        -79.9998,        -80.0002,        -79.9993,        -80.0001,        -80.0004
         179,        1.483333,        -80.0000,        -80.0000,        -80.0008,        -79.9996,        -80.0003,        -79.9999,        -80.0000,        -80.0006
         180,        1.491667,        -79.9995,        -80.0001,        -79.9993,        -79.9996,        -80.0003,        -79.9998,        -79.9994,        -80.0000
         181,        1.500000,        -79.9997,        -80.0001,        -79.9996,        -79.9998,        -79.9997,        -80.0001,        -80.0005,        -80.0000
         182,        1.508333,        -79.9997,        -79.9998,        -80.0006,        -79.9998,        -79.9997,        -79.9999,        -80.0006,        -79.9997
         183,        1.516667,        -80.0000,        -79.9999,        -79.9996,        -80.0006,        -80.0001,        -80.0005,        -79.9998,        -80.0005
         184,        1.525000,        -80.0004,        -79.9999,        -79.9997,        -79.9996,        -79.9996,        -80.0002,        -79.9996,        -80.0001
         185,        1.533333,        -80.0001,        -79.9999,        -80.0010,        -79.9996,        -79.9998,        -79.9994,        -79.9993,        -79.9995
         186,        1.541667,        -79.9999,        -79.9995,        -80.0000,        -80.0000,        -80.0003,        -80.0007,        -80.0004,        -79.9778
         187,        1.550000,        -80.0003,        -80.0000,        -80.0003,        -79.9990,        -80.0002,        -79.9747,        -80.0003,        -80.0137
         188,        1.558333,        -80.0000,        -79.9996,        -79.9996,        -80.0004,        -79.9994,        -79.9970,        -79.9998,        -79.9705
         189,        1.566667,        -79.9995,        -80.0004,        -80.0004,        -80.0002,        -80.0022,        -79.9882,        -80.0005,        -79.9875
         190,        1.575000,        -79.9999,        -80.0000,        -79.9991,        -80.0005,        -80.0005,        -79.9950,        -80.0000,        -79.9946
         191,        1.583333,        -79.9999,        -80.0000,        -79.9994,        -79.9997,        -80.0010,        -79.9985,        -80.0009,        -79.9982
         192,        1.591667,        -79.9998,        -79.9997,        -80.0002,        -79.9992,        -79.9994,        -79.9987,        -80.0001,        -80.0000
         193,        1.600000,        -80.0002,        -79.9998,        -79.9994,        -79.9993,        -79.9992,        -79.9996,        -79.9998,        -80.0004
         194,        1.608333,        -80.0004,        -80.0000,        -80.0001,        -80.0001,        -79.9995,        -79.9997,        -79.9999,        -79.9996
         195,        1.616667,        -79.9994,        -79.9998,        -79.9995,        -79.9995,        -80.0000,        -80.0003,        -80.0005,        -80.0001
         196,        1.625000,        -79.9997,        -79.9998,        -80.0007,        -80.0004,        -79.9992,        -80.0002,        -80.0004,        -80.0001
         197,        1.633333,        -79.9998,        -79.9999,        -80.0005,        -80.0001,        -79.9993,        -79.9993,        -80.0001,        -80.0001
         198,        1.641667,        -79.9998,        -80.0000,        -80.0000,        -79.9997,        -80.0000,        -79.9994,        -80.0000,        -79.9992
         199,        1.650000,        -79.9998,        -80.0003,        -80.0002,        -80.0011,        -79.9994,        -79.9999,        -79.9995,        -79.9999
         200,        1.658333,        -80.0003,        -80.0000,        -79.9994,        -79.9995,        -80.0002,        -80.0002,        -79.9998,        -80.0007
         201,        1.666667,        -79.9999,        -80.0000,        -80.0006,        -80.0001,        -80.0011,        -79.9995,        -80.0011,        -80.0003
         202,        1.675000,        -79.9997,        -79.9999,        -80.0005,        -80.0005,        -79.9997,        -79.9993,        -79.9996,        -79.9995
         203,        1.683333,        -80.0000,        -79.9997,        -80.0004,        -79.9997,        -80.0003,        -80.0009,        -79.9998,        -79.9999
         204,        1.691667,        -80.0004,        -80.0002,        -80.0000,        -79.9999,        -79.9999,        -79.9998,        -80.0004,        -80.0003
         205,        1.700000,        -80.0005,        -80.0001,        -79.9999,        -80.0001,        -80.0001,        -79.9998,        -79.9998,        -80.0003
         206,        1.708333,        -80.0000,        -79.9997,        -79.9998,        -80.0004,        -80.0002,        -79.9987,        -79.9995,        -79.9993
         207,        1.716667,        -79.9998,        -80.0000,        -80.0004,        -80.0005,        -79.9993,        -80.0001,        -79.9998,        -80.0000
         208,        1.725000,        -79.9998,        -80.0001,        -80.0002,        -79.9997,        -80.0003,        -80.0002,        -80.0000,        -80.0002
         209,        1.733333,        -79.9997,        -79.9999,        -79.9997,        -79.9994,        -80.0000,        -79.9998,        -79.9995,        -79.9996
