"VanillaC4_013 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_013.tcf]","Time (h)","Q 2 [VanillaC4_013]","Q 3 [VanillaC4_013]","Q 4 [VanillaC4_013]","Q 5 [VanillaC4_013]","Q 6 [VanillaC4_013]","Q 7 [VanillaC4_013]","Q 1 [VanillaC4_013]","Q  8 [VanillaC4_013]"
          16,        0.125000,        -19.9381,        -19.7819,        -19.3905,        -18.7203,        -15.5414,        -10.1566,        -19.9852,         -5.5608
          17,        0.133333,        -19.9549,        -19.8368,        -19.5402,        -19.0361,        -16.6866,        -12.7536,        -19.9893,         -9.3299
          18,        0.141667,        -19.9659,        -19.8779,        -19.6533,        -19.2677,        -17.4952,        -14.5883,        -19.9927,        -14.1126
          19,        0.150000,        -19.9742,        -19.9076,        -19.7374,        -19.4406,        -18.1028,        -15.9486,        -19.9941,        -15.5030
          20,        0.158333,        -19.9811,        -19.9304,        -19.8007,        -19.5729,        -18.5532,        -17.0617,        -19.9952,        -16.3648
          21,        0.166667,        -19.9856,        -19.9475,        -19.8483,        -19.6735,        -18.8895,        -17.8557,        -19.9970,        -17.0601
          22,        0.175000,        -19.9888,        -19.9600,        -19.8848,        -19.7504,        -19.1420,        -18.3600,        -19.9980,        -17.6672
          23,        0.183333,        -19.9920,        -19.9698,        -19.9118,        -19.8082,        -19.3384,        -18.7350,        -19.9980,        -18.1702
          24,        0.191667,        -19.9940,        -19.9771,        -19.9327,        -19.8525,        -19.4962,        -19.0121,        -19.9983,        -18.5705
          25,        0.200000,        -19.9951,        -19.9827,        -19.9487,        -19.8867,        -19.6135,        -19.2333,        -19.9990,        -18.8764
          26,        0.208333,        -19.9965,        -19.9867,        -19.9608,        -19.9129,        -19.7026,        -19.4039,        -19.9992,        -19.1232
          27,        0.216667,        -19.9972,        -19.9898,        -19.9697,        -19.9329,        -19.7705,        -19.5379,        -19.9992,        -19.3164
          28,        0.225000,        -19.9980,        -19.9922,        -19.9767,        -19.9484,        -19.8228,        -19.6419,        -19.9995,        -19.4689
          29,        0.233333,        -19.9985,        -19.9939,        -19.9823,        -19.9602,        -19.8632,        -19.7224,        -19.9995,        -19.5866
          30,        0.241667,        -19.9989,        -19.9954,        -19.9862,        -19.9697,        -19.8945,        -19.7852,        -19.9997,        -19.6799
          31,        0.250000,        -19.9993,        -19.9965,        -19.9894,        -19.9764,        -19.9184,        -19.8336,        -19.9999,        -19.7502
          32,        0.258333,        -19.9992,        -19.9974,        -19.9918,        -19.9819,        -19.9371,        -19.8714,        -19.9999,        -19.8056
          33,        0.266667,        -19.9995,        -19.9981,        -19.9936,        -19.9857,        -19.9514,        -19.9003,        -19.9999,        -19.8502
          34,        0.275000,        -19.9994,        -19.9983,        -19.9953,        -19.9894,        -19.9625,        -19.9227,        -20.0000,        -19.8841
          35,        0.283333,        -19.9998,        -19.9989,        -19.9964,        -19.9915,        -19.9710,        -19.9406,        -20.0002,        -19.9111
          36,        0.291667,        -19.9997,        -19.9990,        -19.9973,        -19.9936,        -19.9778,        -19.9540,        -19.9998,        -19.9302
          37,        0.300000,        -20.0000,        -19.9992,        -19.9978,        -19.9953,        -19.9826,        -19.9644,        -19.9999,        -19.9465
          38,        0.308333,        -20.0000,        -19.9992,        -19.9985,        -19.9962,        -19.9866,        -19.9725,        -20.0000,        -19.9585
          39,        0.316667,        -19.9998,        -19.9994,        -19.9988,        -19.9972,        -19.9896,        -19.9786,        -20.0000,        -19.9686
          40,        0.325000,        -20.0001,        -19.9996,        -19.9992,        -19.9976,        -19.9920,        -19.9835,        -20.0002,        -19.9757
          41,        0.333333,        -19.9999,        -19.9999,        -19.9992,        -19.9984,        -19.9939,        -19.9872,        -20.0000,        -19.9807
          42,        0.341667,        -19.9998,        -19.9998,        -19.9997,        -19.9986,        -19.9950,        -19.9902,        -20.0001,        -19.9852
          43,        0.350000,        -20.0001,        -19.9999,        -19.9996,        -19.9990,        -19.9963,        -19.9925,        -20.0001,        -19.9881
          44,        0.358333,        -20.0002,        -20.0000,        -19.9995,        -19.9993,        -19.9973,        -19.9943,        -20.0000,        -19.9908
          45,        0.366667,        -20.0001,        -19.9999,        -20.0001,        -19.9993,        -19.9976,        -19.9953,        -19.9997,        -19.9938
          46,        0.375000,        -19.9999,        -20.0001,        -19.9998,        -19.9993,        -19.9983,        -19.9965,        -20.0000,        -19.9939
          47,        0.383333,        -19.9998,        -19.9998,        -20.0001,        -19.9998,        -19.9986,        -19.9971,        -20.0000,        -19.9990
          48,        0.391667,        -19.9999,        -19.9998,        -19.9997,        -19.9997,        -19.9990,        -19.9979,        -19.9997,        -19.9971
          49,        0.400000,        -20.0001,        -19.9998,        -19.9998,        -19.9998,        -19.9993,        -19.9985,        -19.9998,        -20.0032
          50,        0.408333,        -19.9999,        -20.0000,        -20.0001,        -19.9998,        -19.9996,        -19.9989,        -20.0000,        -19.9932
          51,        0.416667,        -19.9999,        -20.0001,        -19.9998,        -19.9999,        -19.9993,        -20.0000,        -20.0002,        -19.9946
          52,        0.425000,        -19.9999,        -20.0000,        -20.0001,        -19.9999,        -19.9997,        -19.9988,        -19.9997,        -20.0252
          53,        0.433333,        -19.9998,        -20.0000,        -19.9999,        -19.9999,        -19.9995,        -19.9993,        -19.9999,        -19.9968
          54,        0.441667,        -19.9999,        -20.0001,        -20.0000,        -20.0000,        -19.9997,        -20.0000,        -20.0001,        -19.9873
          55,        0.450000,        -20.0001,        -19.9997,        -19.9998,        -19.9998,        -20.0000,        -19.9998,        -20.0002,        -19.9925
          56,        0.458333,        -20.0001,        -19.9999,        -19.9999,        -20.0001,        -19.9997,        -20.0007,        -20.0001,        -20.0310
          57,        0.466667,        -20.0000,        -20.0002,        -19.9998,        -20.0000,        -20.0000,        -19.9993,        -20.0002,        -19.9797
          58,        0.475000,        -20.0001,        -20.0001,        -19.9997,        -20.0000,        -20.0001,        -20.0003,        -19.9997,        -19.9882
          59,        0.483333,        -20.0001,        -19.9998,        -20.0002,        -20.0000,        -20.0001,        -20.0010,        -19.9999,        -19.9946
          60,        0.491667,        -20.0002,        -20.0000,        -19.9999,        -20.0001,        -20.0001,        -19.9992,        -19.9998,        -19.9970
          61,        0.500000,        -19.9999,        -20.0001,        -20.0001,        -19.9998,        -20.0001,        -19.9991,        -20.0001,        -19.9981
          62,        0.508333,        -19.9999,        -19.9997,        -19.9999,        -20.0000,        -19.9999,        -19.9993,        -20.0000,        -19.9986
          63,        0.516667,        -20.0000,        -20.0000,        -19.9998,        -20.0000,        -19.9996,        -19.9996,        -19.9999,        -19.9995
          64,        0.525000,        -19.9999,        -19.9999,        -20.0000,        -19.9999,        -19.9999,        -19.9997,        -19.9999,        -19.9992
          65,        0.533333,        -20.0000,        -19.9999,        -20.0001,        -19.9998,        -20.0005,        -19.9999,        -20.0001,        -19.9997
          66,        0.541667,        -20.0001,        -19.9999,        -20.0001,        -20.0001,        -20.0002,        -20.0000,        -20.0002,        -19.9991
          67,        0.550000,        -19.9999,        -20.0001,        -20.0000,        -19.9999,        -19.9998,        -20.0000,        -19.9998,        -20.0008
          68,        0.558333,        -19.9998,        -20.0000,        -19.9998,        -19.9999,        -20.0000,        -19.9997,        -19.9999,        -19.9994
          69,        0.566667,        -19.9998,        -20.0000,        -20.0000,        -20.0000,        -20.0001,        -19.9997,        -20.0003,        -20.0000
          70,        0.575000,        -20.0001,        -20.0000,        -19.9999,        -20.0001,        -20.0000,        -19.9998,        -20.0001,        -20.0001
          71,        0.583333,        -20.0002,        -20.0002,        -20.0002,        -19.9998,        -20.0001,        -20.0000,        -20.0001,        -20.0001
          72,        0.591667,        -20.0000,        -20.0002,        -20.0000,        -20.0002,        -20.0000,        -20.0001,        -20.0001,        -19.9998
          73,        0.600000,        -19.9998,        -19.9997,        -20.0001,        -20.0001,        -20.0003,        -20.0002,        -20.0000,        -20.0004
          74,        0.608333,        -19.9999,        -20.0001,        -19.9999,        -20.0000,        -19.9999,        -19.9999,        -20.0002,        -19.9996
          75,        0.616667,        -19.9998,        -19.9999,        -19.9997,        -20.0003,        -20.0000,        -20.0001,        -19.9998,        -19.9997
          76,        0.625000,        -19.9999,        -19.9999,        -19.9999,        -20.0001,        -20.0002,        -20.0001,        -19.9999,        -20.0000
          77,        0.633333,        -20.0002,        -20.0002,        -19.9999,        -19.9999,        -20.0001,        -20.0000,        -20.0003,        -20.0000
          78,        0.641667,        -20.0003,        -20.0000,        -20.0002,        -19.9997,        -20.0000,        -19.9999,        -20.0001,        -20.0004
          79,        0.650000,        -20.0001,        -19.9999,        -20.0000,        -19.9998,        -19.9999,        -19.9999,        -19.9998,        -20.0003
          80,        0.658333,        -19.9997,        -20.0000,        -20.0000,        -20.0001,        -19.9998,        -19.9999,        -19.9996,        -19.9996
          81,        0.666667,        -19.9999,        -19.9998,        -19.9999,        -19.9998,        -19.9999,        -20.0000,        -19.9999,        -19.9997
          82,        0.675000,        -20.0000,        -20.0002,        -20.0000,        -20.0002,        -19.9998,        -20.0000,        -19.9998,        -20.0004
          83,        0.683333,        -20.0000,        -20.0000,        -19.9999,        -19.9999,        -19.9999,        -19.9999,        -20.0002,        -19.9993
          84,        0.691667,        -19.9998,        -20.0000,        -19.9999,        -20.0002,        -20.0002,        -20.0000,        -20.0000,        -20.0006
          85,        0.700000,        -20.0000,        -19.9999,        -19.9998,        -20.0001,        -20.0000,        -20.0000,        -20.0000,        -19.9994
          86,        0.708333,        -20.0001,        -19.9998,        -20.0000,        -20.0000,        -20.0000,        -20.0000,        -20.0001,        -20.0001
          87,        0.716667,        -20.0000,        -20.0001,        -20.0002,        -20.0001,        -19.9999,        -19.9999,        -20.0000,        -20.0006
          88,        0.725000,        -19.9998,        -20.0000,        -19.9999,        -20.0000,        -20.0001,        -20.0002,        -20.0000,        -20.0002
          89,        0.733333,        -20.0002,        -19.9997,        -20.0002,        -20.0000,        -19.9998,        -20.0000,        -20.0002,        -19.9997
          90,        0.741667,        -19.9999,        -20.0002,        -19.9999,        -20.0001,        -20.0001,        -19.9999,        -20.0001,        -20.0007
          91,        0.750000,        -20.0001,        -20.0002,        -19.9999,        -20.0000,        -20.0000,        -20.0001,        -19.9999,        -20.0000
          92,        0.758333,        -20.0002,        -20.0000,        -19.9997,        -19.9999,        -19.9998,        -20.0001,        -19.9999,        -20.0004
          93,        0.766667,        -20.0000,        -19.9999,        -19.9998,        -20.0000,        -19.9999,        -19.9999,        -20.0001,        -19.9994
          94,        0.775000,        -19.9998,        -20.0002,        -19.9998,        -20.0002,        -20.0000,        -19.9999,        -19.9998,        -19.9997
          95,        0.783333,        -20.0000,        -20.0000,        -19.9999,        -19.9998,        -20.0001,        -19.9999,        -19.9999,        -20.0001
          96,        0.791667,        -20.0000,        -20.0002,        -19.9999,        -20.0000,        -20.0004,        -20.0001,        -20.0000,        -20.0007
          97,        0.800000,        -19.9999,        -20.0001,        -20.0001,        -20.0003,        -19.9999,        -19.9999,        -20.0000,        -19.9998
          98,        0.808333,        -19.9999,        -20.0001,        -19.9999,        -20.0000,        -19.9999,        -19.9996,        -19.9998,        -20.0000
          99,        0.816667,        -19.9998,        -20.0001,        -20.0001,        -20.0000,        -20.0000,        -19.9999,        -20.0000,        -20.0001
         100,        0.825000,        -20.0000,        -20.0002,        -20.0002,        -20.0001,        -20.0002,        -20.0000,        -20.0000,        -20.0005
         101,        0.833333,        -19.9998,        -19.9998,        -19.9997,        -19.9999,        -20.0002,        -19.9997,        -20.0002,        -19.9986
         102,        0.841667,        -19.9999,        -20.0000,        -20.0000,        -20.0003,        -19.9999,        -19.9998,        -20.0002,        -20.0000
         103,        0.850000,        -19.9998,        -20.0000,        -19.9999,        -20.0002,        -20.0001,        -20.0000,        -19.9999,        -19.9995
         104,        0.858333,        -19.9999,        -20.0001,        -19.9997,        -19.9999,        -20.0001,        -19.9998,        -20.0001,        -20.0002
         105,        0.866667,        -20.0000,        -20.0000,        -20.0000,        -20.0000,        -20.0001,        -20.0003,        -20.0001,        -20.0001
         106,        0.875000,        -20.0001,        -20.0000,        -20.0001,        -19.9998,        -19.9996,        -19.9999,        -20.0003,        -19.9998
         107,        0.883333,        -20.0001,        -20.0001,        -20.0001,        -20.0001,        -20.0002,        -19.9999,        -20.0001,        -19.9997
         108,        0.891667,        -20.0001,        -20.0003,        -20.0001,        -20.0002,        -19.9998,        -20.0000,        -20.0000,        -20.0003
         109,        0.900000,        -20.0000,        -20.0000,        -19.9999,        -20.0000,        -19.9998,        -19.9999,        -20.0000,        -19.9998
         110,        0.908333,        -20.0001,        -19.9999,        -20.0001,        -20.0001,        -19.9998,        -19.9997,        -20.0001,        -20.0007
         111,        0.916667,        -20.0002,        -20.0000,        -20.0003,        -19.9998,        -20.0001,        -20.0001,        -19.9998,        -20.0007
         112,        0.925000,        -19.9999,        -19.9999,        -20.0001,        -20.0001,        -20.0001,        -19.9999,        -20.0000,        -19.9996
         113,        0.933333,        -19.9998,        -20.0001,        -20.0002,        -19.9997,        -20.0001,        -20.0000,        -20.0001,        -20.0005
         114,        0.941667,        -19.9998,        -20.0000,        -20.0001,        -19.9998,        -19.9999,        -19.9999,        -20.0000,        -19.9995
         115,        0.950000,        -19.9999,        -20.0004,        -20.0000,        -20.0001,        -20.0001,        -19.9998,        -19.9999,        -19.9997
         116,        0.958333,        -20.0001,        -20.0002,        -20.0001,        -20.0002,        -20.0001,        -19.9999,        -20.0000,        -20.0002
         117,        0.966667,        -20.0000,        -20.0000,        -19.9999,        -20.0002,        -20.0000,        -20.0002,        -19.9998,        -19.9999
         118,        0.975000,        -20.0001,        -20.0001,        -19.9998,        -20.0000,        -19.9999,        -20.0000,        -19.9997,        -20.0002
         119,        0.983333,        -19.9998,        -20.0000,        -20.0001,        -19.9999,        -19.9999,        -19.9998,        -20.0001,        -19.9995
         120,        0.991667,        -20.0000,        -20.0001,        -20.0002,        -19.9999,        -19.9999,        -20.0000,        -20.0001,        -19.9998
         121,        1.000000,        -20.0001,        -19.9999,        -20.0000,        -20.0001,        -19.9999,        -19.9997,        -19.9996,        -19.9991
         122,        1.008333,        -20.0002,        -20.0001,        -19.9998,        -20.0000,        -20.0001,        -20.0000,        -20.0000,        -20.0004
         123,        1.016667,        -19.9998,        -19.9999,        -19.9999,        -20.0001,        -20.0002,        -20.0000,        -20.0003,        -20.0013
         124,        1.025000,        -20.0002,        -20.0003,        -20.0002,        -20.0000,        -20.0001,        -20.0000,        -19.9999,        -20.0005
         125,        1.033333,        -19.9997,        -20.0000,        -19.9997,        -20.0000,        -20.0002,        -20.0000,        -19.9999,        -20.0008
         126,        1.041667,        -19.9999,        -20.0000,        -20.0000,        -20.0002,        -19.9998,        -20.0002,        -19.9998,        -20.0006
         127,        1.050000,        -19.9997,        -20.0001,        -19.9997,        -19.9999,        -20.0000,        -20.0000,        -19.9999,        -19.9993
         128,        1.058333,        -20.0001,        -19.9999,        -20.0000,        -19.9999,        -19.9997,        -20.0002,        -20.0001,        -19.9993
         129,        1.066667,        -19.9999,        -20.0001,        -20.0001,        -19.9999,        -20.0000,        -19.9999,        -20.0001,        -19.9997
         130,        1.075000,        -20.0000,        -20.0000,        -20.0000,        -20.0000,        -20.0002,        -19.9999,        -19.9999,        -20.0000
         131,        1.083333,        -20.0002,        -20.0000,        -20.0001,        -20.0000,        -19.9999,        -19.9999,        -19.9999,        -20.0004
         132,        1.091667,        -19.9999,        -20.0002,        -20.0002,        -20.0001,        -20.0002,        -20.0002,        -19.9999,        -20.0016
         133,        1.100000,        -19.9998,        -19.9999,        -20.0001,        -20.0000,        -20.0003,        -20.0000,        -20.0000,        -20.0004
         134,        1.108333,        -20.0004,        -20.0000,        -20.0001,        -19.9999,        -20.0000,        -20.0002,        -19.9998,        -19.9993
         135,        1.116667,        -20.0002,        -20.0001,        -19.9999,        -20.0001,        -20.0002,        -19.9999,        -20.0004,        -20.0001
         136,        1.125000,        -19.9999,        -19.9999,        -20.0000,        -20.0001,        -20.0000,        -20.0000,        -20.0000,        -20.0000
         137,        1.133333,        -19.9998,        -20.0000,        -19.9998,        -19.9997,        -19.9999,        -20.0000,        -20.0003,        -20.0004
         138,        1.141667,        -20.0002,        -20.0000,        -19.9999,        -20.0000,        -19.9998,        -20.0002,        -20.0002,        -20.0006
         139,        1.150000,        -20.0002,        -20.0001,        -19.9996,        -20.0000,        -20.0002,        -20.0002,        -19.9998,        -20.0008
         140,        1.158333,        -20.0002,        -20.0003,        -20.0002,        -19.9999,        -19.9999,        -20.0002,        -20.0001,        -19.9997
         141,        1.166667,        -19.9998,        -20.0001,        -20.0001,        -20.0002,        -19.9999,        -20.0001,        -20.0000,        -19.9992
         142,        1.175000,        -20.0004,        -20.0001,        -19.9998,        -20.0003,        -20.0002,        -19.9999,        -19.9998,        -20.0002
         143,        1.183333,        -20.0000,        -20.0001,        -20.0000,        -20.0002,        -20.0002,        -20.0002,        -19.9999,        -20.0002
         144,        1.191667,        -19.9999,        -20.0001,        -20.0004,        -20.0000,        -20.0002,        -19.9999,        -20.0000,        -19.9996
         145,        1.200000,        -20.0000,        -20.0000,        -19.9999,        -20.0000,        -20.0000,        -20.0000,        -20.0001,        -20.0000
         146,        1.208333,        -20.0000,        -20.0000,        -19.9999,        -20.0001,        -20.0002,        -19.9999,        -19.9999,        -19.9996
         147,        1.216667,        -19.9997,        -20.0000,        -19.9998,        -19.9999,        -20.0001,        -20.0000,        -20.0001,        -19.9991
         148,        1.225000,        -20.0003,        -19.9999,        -19.9999,        -19.9999,        -19.9997,        -19.9998,        -20.0001,        -19.9992
         149,        1.233333,        -19.9998,        -20.0001,        -19.9997,        -19.9998,        -19.9999,        -20.0000,        -19.9998,        -19.9997
         150,        1.241667,        -20.0001,        -20.0001,        -19.9999,        -20.0001,        -19.9997,        -20.0000,        -19.9999,        -19.9997
         151,        1.250000,        -20.0000,        -19.9997,        -20.0001,        -20.0000,        -19.9998,        -20.0005,        -20.0000,        -20.0026
         152,        1.258333,        -19.9998,        -20.0002,        -20.0002,        -20.0002,        -19.9998,        -19.9999,        -20.0002,        -20.0048
         153,        1.266667,        -20.0000,        -20.0000,        -19.9998,        -20.0000,        -20.0001,        -20.0000,        -20.0003,        -19.9902
         154,        1.275000,        -19.9999,        -20.0001,        -19.9998,        -19.9999,        -20.0001,        -20.0004,        -20.0001,        -19.9960
         155,        1.283333,        -20.0001,        -19.9998,        -20.0001,        -19.9996,        -20.0001,        -20.0012,        -20.0000,        -19.9981
         156,        1.291667,        -20.0000,        -19.9999,        -20.0001,        -20.0000,        -20.0000,        -20.0000,        -19.9998,        -19.9985
         157,        1.300000,        -20.0000,        -20.0002,        -20.0000,        -19.9998,        -19.9997,        -19.9998,        -19.9998,        -19.9997
         158,        1.308333,        -20.0000,        -20.0001,        -19.9999,        -20.0002,        -20.0000,        -20.0000,        -20.0001,        -19.9997
         159,        1.316667,        -19.9999,        -19.9999,        -20.0000,        -19.9999,        -20.0001,        -20.0000,        -20.0000,        -19.9999
         160,        1.325000,        -20.0000,        -20.0000,        -20.0001,        -20.0002,        -20.0000,        -20.0000,        -20.0003,        -19.9993
         161,        1.333333,        -19.9998,        -19.9998,        -19.9998,        -19.9999,        -20.0000,        -20.0003,        -20.0002,        -19.9995
         162,        1.341667,        -19.9999,        -20.0002,        -19.9998,        -20.0001,        -20.0001,        -19.9998,        -19.9998,        -19.9997
         163,        1.350000,        -19.9999,        -19.9999,        -20.0000,        -20.0000,        -20.0001,        -19.9999,        -20.0001,        -19.9997
         164,        1.358333,        -19.9999,        -19.9998,        -20.0002,        -20.0000,        -20.0003,        -19.9999,        -20.0001,        -20.0003
         165,        1.366667,        -20.0000,        -20.0000,        -19.9999,        -20.0001,        -19.9999,        -20.0000,        -19.9999,        -20.0002
         166,        1.375000,        -20.0003,        -20.0000,        -19.9999,        -19.9999,        -20.0000,        -20.0000,        -20.0001,        -19.9998
         167,        1.383333,        -20.0000,        -20.0001,        -20.0001,        -20.0003,        -20.0002,        -20.0001,        -19.9995,        -20.0006
         168,        1.391667,        -19.9999,        -20.0000,        -20.0000,        -19.9998,        -20.0000,        -20.0002,        -20.0001,        -19.9996
         169,        1.400000,        -19.9999,        -20.0000,        -20.0000,        -20.0000,        -20.0000,        -19.9999,        -20.0002,        -19.9992
         170,        1.408333,        -19.9999,        -20.0001,        -20.0001,        -20.0002,        -20.0000,        -20.0002,        -20.0000,        -20.0000
         171,        1.416667,        -19.9998,        -20.0000,        -20.0003,        -19.9998,        -19.9999,        -20.0000,        -19.9998,        -20.0000
         172,        1.425000,        -20.0001,        -19.9999,        -20.0003,        -20.0001,        -20.0001,        -19.9999,        -20.0001,        -20.0001
         173,        1.433333,        -20.0000,        -20.0000,        -19.9999,        -19.9999,        -20.0001,        -20.0000,        -20.0001,        -20.0002
         174,        1.441667,        -19.9999,        -20.0000,        -20.0000,        -20.0002,        -20.0000,        -20.0001,        -20.0003,        -19.9998
         175,        1.450000,        -19.9999,        -19.9999,        -20.0000,        -19.9999,        -20.0000,        -19.9999,        -19.9999,        -19.9997
         176,        1.458333,        -19.9998,        -20.0001,        -20.0000,        -19.9999,        -20.0000,        -19.9999,        -19.9998,        -19.9994
         177,        1.466667,        -19.9999,        -20.0002,        -20.0001,        -20.0001,        -20.0001,        -20.0001,        -20.0001,        -19.9996
         178,        1.475000,        -19.9998,        -20.0001,        -20.0001,        -20.0001,        -19.9999,        -20.0001,        -19.9999,        -20.0003
         179,        1.483333,        -19.9997,        -20.0000,        -19.9999,        -20.0000,        -20.0001,        -20.0001,        -19.9999,        -19.9997
         180,        1.491667,        -19.9999,        -20.0000,        -20.0001,        -20.0002,        -20.0000,        -20.0001,        -19.9999,        -20.0005
         181,        1.500000,        -20.0001,        -20.0002,        -20.0002,        -20.0000,        -19.9999,        -20.0001,        -20.0003,        -19.9995
         182,        1.508333,        -19.9999,        -20.0002,        -20.0000,        -20.0000,        -19.9999,        -19.9998,        -20.0000,        -19.9997
         183,        1.516667,        -20.0000,        -19.9999,        -19.9997,        -19.9999,        -19.9999,        -20.0001,        -20.0001,        -20.0001
         184,        1.525000,        -20.0000,        -20.0000,        -20.0001,        -19.9999,        -20.0001,        -20.0000,        -20.0001,        -20.0001
         185,        1.533333,        -20.0003,        -20.0002,        -20.0002,        -20.0002,        -20.0001,        -19.9999,        -20.0006,        -19.9999
         186,        1.541667,        -19.9999,        -20.0002,        -20.0000,        -19.9997,        -19.9998,        -19.9999,        -20.0000,        -19.9996
         187,        1.550000,        -20.0001,        -20.0000,        -20.0001,        -19.9999,        -20.0002,        -20.0002,        -20.0002,        -19.9995
         188,        1.558333,        -20.0000,        -20.0001,        -20.0001,        -20.0000,        -19.9999,        -19.9998,        -20.0000,        -19.9996
         189,        1.566667,        -20.0000,        -20.0000,        -19.9998,        -19.9999,        -19.9999,        -19.9999,        -19.9999,        -20.0002
         190,        1.575000,        -19.9999,        -20.0001,        -20.0001,        -20.0001,        -20.0001,        -20.0001,        -20.0002,        -19.9996
         191,        1.583333,        -19.9999,        -19.9999,        -19.9999,        -19.9998,        -19.9998,        -19.9998,        -20.0001,        -20.0001
         192,        1.591667,        -20.0000,        -20.0002,        -19.9999,        -20.0000,        -20.0000,        -19.9999,        -20.0000,        -20.0002
         193,        1.600000,        -20.0001,        -20.0001,        -19.9999,        -19.9998,        -20.0002,        -19.9998,        -20.0002,        -20.0009
         194,        1.608333,        -19.9999,        -19.9998,        -19.9999,        -20.0000,        -20.0001,        -20.0002,        -20.0001,        -20.0000
         195,        1.616667,        -20.0002,        -20.0000,        -20.0003,        -20.0000,        -20.0000,        -20.0000,        -20.0003,        -20.0005
         196,        1.625000,        -20.0001,        -20.0000,        -20.0001,        -20.0001,        -20.0002,        -19.9999,        -20.0001,        -20.0005
         197,        1.633333,        -20.0001,        -20.0002,        -20.0000,        -20.0001,        -19.9999,        -19.9999,        -19.9999,        -20.0002
         198,        1.641667,        -20.0001,        -20.0001,        -20.0000,        -20.0000,        -20.0000,        -20.0001,        -20.0000,        -20.0001
         199,        1.650000,        -20.0001,        -20.0000,        -19.9998,        -19.9999,        -20.0002,        -19.9998,        -20.0003,        -19.9997
         200,        1.658333,        -19.9996,        -20.0000,        -20.0001,        -19.9998,        -20.0001,        -19.9999,        -20.0001,        -20.0007
         201,        1.666667,        -20.0000,        -20.0000,        -20.0001,        -20.0001,        -19.9999,        -19.9998,        -19.9999,        -20.0002
         202,        1.675000,        -20.0001,        -20.0001,        -20.0001,        -20.0000,        -20.0000,        -20.0002,        -20.0006,        -20.0004
         203,        1.683333,        -19.9999,        -20.0002,        -19.9999,        -19.9997,        -19.9999,        -19.9999,        -20.0001,        -19.9990
         204,        1.691667,        -20.0004,        -20.0002,        -20.0000,        -20.0001,        -20.0001,        -19.9999,        -19.9999,        -20.0002
         205,        1.700000,        -19.9999,        -20.0003,        -20.0000,        -20.0001,        -20.0001,        -19.9999,        -19.9999,        -19.9997
         206,        1.708333,        -19.9999,        -20.0001,        -19.9998,        -20.0000,        -20.0000,        -19.9999,        -19.9999,        -20.0001
         207,        1.716667,        -19.9999,        -19.9999,        -20.0002,        -19.9999,        -20.0002,        -19.9999,        -20.0000,        -19.9998
         208,        1.725000,        -19.9998,        -19.9999,        -19.9998,        -20.0001,        -20.0000,        -20.0000,        -19.9998,        -20.0006
         209,        1.733333,        -19.9998,        -20.0002,        -20.0001,        -20.0003,        -19.9999,        -19.9999,        -20.0000,        -20.0002
