"VanillaC4_006","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
,        0.166667,          1.0047,          0.5158,          0.9419,          0.9235,          0.9762,          0.5110,          0.5649,          0.6135,          0.6425,          0.6573,          0.0000,          0.0000,          0.0003,          0.0003,          0.0001,          0.9857,         -5.9952,         -5.9738,         -5.8889,         -5.6849,         -4.0894,         -0.0000,         -5.9992,          0.0002
,        0.175000,          1.0046,          0.5158,          0.9416,          0.9232,          0.9756,          0.5125,          0.5681,          0.6197,          0.6558,          0.6846,          0.0000,          0.0104,          0.0002,          0.0005,          0.0001,          0.9856,         -5.9966,         -5.9806,         -5.9181,         -5.7638,         -4.6232,          0.0001,         -5.9995,          0.0004
,        0.183333,          1.0045,          0.5158,          0.9414,          0.9229,          0.9751,          0.5138,          0.5705,          0.6238,          0.6634,          0.6979,          0.2142,          0.5557,          0.9809,          0.0003,          0.0002,          0.9855,         -5.9976,         -5.9861,         -5.9393,         -5.8239,         -4.9870,         -1.8793,         -5.9996,          0.0000
,        0.191667,          1.0045,          0.5159,          0.9413,          0.9227,          0.9747,          0.5145,          0.5722,          0.6267,          0.6685,          0.7072,          0.3157,          0.6343,          1.0042,          0.1530,          0.0002,          0.9855,         -5.9982,         -5.9899,         -5.9553,         -5.8688,         -5.2501,         -3.2704,         -5.9997,         -0.0006
,        0.200000,          1.0044,          0.5160,          0.9412,          0.9225,          0.9745,          0.5151,          0.5735,          0.6288,          0.6719,          0.7133,          0.3678,          0.6707,          1.0065,          0.7189,          0.0035,          0.9856,         -5.9986,         -5.9926,         -5.9670,         -5.9021,         -5.4409,         -4.0639,         -5.9997,         -1.2109
,        0.208333,          1.0044,          0.5159,          0.9411,          0.9224,          0.9743,          0.5155,          0.5744,          0.6303,          0.6744,          0.7173,          0.3932,          0.6881,          1.0062,          0.8447,          0.3764,          0.9855,         -5.9991,         -5.9947,         -5.9754,         -5.9267,         -5.5797,         -4.5881,         -6.0000,         -2.5439
,        0.216667,          1.0044,          0.5159,          0.9411,          0.9223,          0.9741,          0.5159,          0.5751,          0.6313,          0.6764,          0.7200,          0.4083,          0.6987,          1.0048,          0.8905,          0.6524,          0.9854,         -5.9994,         -5.9961,         -5.9816,         -5.9451,         -5.6812,         -4.9491,         -5.9999,         -3.4931
,        0.225000,          1.0043,          0.5159,          0.9410,          0.9223,          0.9741,          0.5161,          0.5755,          0.6321,          0.6779,          0.7222,          0.4196,          0.7067,          1.0042,          0.9140,          0.7730,          0.9855,         -5.9995,         -5.9970,         -5.9865,         -5.9590,         -5.7567,         -5.2136,         -5.9998,         -4.3493
,        0.233333,          1.0043,          0.5160,          0.9410,          0.9223,          0.9740,          0.5163,          0.5759,          0.6326,          0.6790,          0.7237,          0.4277,          0.7118,          1.0034,          0.9439,          0.8261,          0.9855,         -5.9997,         -5.9979,         -5.9900,         -5.9695,         -5.8156,         -5.4080,         -5.9999,         -4.7305
,        0.241667,          1.0043,          0.5159,          0.9410,          0.9222,          0.9738,          0.5164,          0.5762,          0.6331,          0.6797,          0.7247,          0.4336,          0.7152,          1.0025,          0.9592,          0.8625,          0.9855,         -5.9997,         -5.9984,         -5.9927,         -5.9772,         -5.8601,         -5.5511,         -6.0000,         -5.0270
,        0.250000,          1.0043,          0.5159,          0.9410,          0.9221,          0.9737,          0.5165,          0.5764,          0.6334,          0.6802,          0.7255,          0.4383,          0.7179,          1.0029,          0.9666,          0.8895,          0.9854,         -5.9999,         -5.9989,         -5.9946,         -5.9829,         -5.8937,         -5.6598,         -6.0000,         -5.2604
,        0.258333,          1.0043,          0.5160,          0.9409,          0.9221,          0.9737,          0.5165,          0.5765,          0.6336,          0.6807,          0.7260,          0.4418,          0.7204,          1.0033,          0.9711,          0.9093,          0.9854,         -5.9998,         -5.9991,         -5.9959,         -5.9871,         -5.9195,         -5.7398,         -6.0000,         -5.4395
,        0.266667,          1.0043,          0.5160,          0.9409,          0.9221,          0.9737,          0.5166,          0.5766,          0.6338,          0.6810,          0.7264,          0.4445,          0.7222,          1.0038,          0.9741,          0.9236,          0.9854,         -5.9998,         -5.9994,         -5.9969,         -5.9903,         -5.9391,         -5.8017,         -5.9998,         -5.5703
,        0.275000,          1.0043,          0.5160,          0.9409,          0.9221,          0.9737,          0.5167,          0.5767,          0.6339,          0.6812,          0.7266,          0.4465,          0.7235,          1.0042,          0.9767,          0.9337,          0.9855,         -5.9998,         -5.9995,         -5.9978,         -5.9928,         -5.9536,         -5.8491,         -6.0001,         -5.6688
,        0.283333,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5168,          0.5767,          0.6340,          0.6814,          0.7269,          0.4480,          0.7243,          1.0043,          0.9786,          0.9414,          0.9854,         -5.9998,         -5.9998,         -5.9984,         -5.9947,         -5.9649,         -5.8849,         -6.0000,         -5.7465
,        0.291667,          1.0043,          0.5160,          0.9409,          0.9220,          0.9737,          0.5167,          0.5768,          0.6341,          0.6815,          0.7271,          0.4492,          0.7249,          1.0044,          0.9799,          0.9472,          0.9854,         -5.9999,         -5.9998,         -5.9989,         -5.9960,         -5.9735,         -5.9124,         -5.9999,         -5.8058
,        0.300000,          1.0044,          0.5160,          0.9409,          0.9221,          0.9737,          0.5167,          0.5768,          0.6341,          0.6816,          0.7272,          0.4501,          0.7255,          1.0044,          0.9809,          0.9518,          0.9855,         -5.9999,         -5.9999,         -5.9992,         -5.9970,         -5.9798,         -5.9332,         -6.0000,         -5.8516
,        0.308333,          1.0043,          0.5159,          0.9409,          0.9221,          0.9736,          0.5167,          0.5768,          0.6341,          0.6816,          0.7273,          0.4508,          0.7259,          1.0045,          0.9817,          0.9553,          0.9854,         -6.0001,         -5.9999,         -5.9991,         -5.9978,         -5.9847,         -5.9492,         -6.0000,         -5.8868
,        0.316667,          1.0043,          0.5160,          0.9409,          0.9220,          0.9736,          0.5168,          0.5769,          0.6342,          0.6817,          0.7273,          0.4513,          0.7262,          1.0045,          0.9822,          0.9577,          0.9855,         -6.0000,         -6.0000,         -5.9995,         -5.9984,         -5.9883,         -5.9615,         -5.9999,         -5.9137
,        0.325000,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6817,          0.7274,          0.4516,          0.7264,          1.0046,          0.9827,          0.9595,          0.9854,         -5.9999,         -6.0000,         -5.9996,         -5.9988,         -5.9914,         -5.9708,         -6.0000,         -5.9343
,        0.333333,          1.0043,          0.5160,          0.9408,          0.9221,          0.9737,          0.5168,          0.5769,          0.6342,          0.6817,          0.7273,          0.4519,          0.7266,          1.0045,          0.9830,          0.9611,          0.9854,         -6.0000,         -6.0000,         -5.9998,         -5.9990,         -5.9933,         -5.9778,         -5.9999,         -5.9501
,        0.341667,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5167,          0.5770,          0.6342,          0.6817,          0.7274,          0.4522,          0.7266,          1.0045,          0.9833,          0.9624,          0.9854,         -6.0001,         -5.9999,         -5.9998,         -5.9993,         -5.9949,         -5.9831,         -5.9999,         -5.9618
,        0.350000,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5168,          0.5768,          0.6343,          0.6817,          0.7274,          0.4524,          0.7268,          1.0045,          0.9834,          0.9631,          0.9854,         -5.9999,         -6.0000,         -5.9999,         -5.9995,         -5.9961,         -5.9871,         -6.0000,         -5.9710
,        0.358333,          1.0043,          0.5159,          0.9409,          0.9221,          0.9737,          0.5167,          0.5769,          0.6342,          0.6818,          0.7275,          0.4525,          0.7269,          1.0046,          0.9836,          0.9637,          0.9855,         -5.9998,         -6.0000,         -6.0000,         -5.9997,         -5.9971,         -5.9902,         -5.9999,         -5.9778
,        0.366667,          1.0043,          0.5159,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7274,          0.4526,          0.7269,          1.0045,          0.9836,          0.9642,          0.9854,         -5.9999,         -6.0000,         -6.0000,         -5.9996,         -5.9978,         -5.9926,         -5.9999,         -5.9834
,        0.375000,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7274,          0.4527,          0.7269,          1.0045,          0.9838,          0.9645,          0.9854,         -6.0001,         -6.0001,         -6.0001,         -5.9998,         -5.9984,         -5.9944,         -5.9999,         -5.9872
,        0.383333,          1.0043,          0.5159,          0.9409,          0.9220,          0.9737,          0.5168,          0.5769,          0.6343,          0.6818,          0.7274,          0.4527,          0.7269,          1.0046,          0.9839,          0.9651,          0.9854,         -6.0000,         -6.0000,         -5.9999,         -5.9998,         -5.9989,         -5.9958,         -6.0001,         -5.9902
,        0.391667,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7275,          0.4527,          0.7270,          1.0046,          0.9838,          0.9649,          0.9854,         -5.9999,         -6.0002,         -6.0000,         -5.9999,         -5.9990,         -5.9968,         -5.9998,         -5.9926
,        0.400000,          1.0043,          0.5159,          0.9409,          0.9220,          0.9736,          0.5167,          0.5769,          0.6343,          0.6818,          0.7275,          0.4527,          0.7270,          1.0046,          0.9839,          0.9648,          0.9855,         -5.9999,         -5.9999,         -6.0000,         -5.9998,         -5.9994,         -5.9976,         -6.0000,         -5.9943
,        0.408333,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7275,          0.4528,          0.7271,          1.0046,          0.9839,          0.9655,          0.9854,         -6.0001,         -5.9999,         -5.9998,         -6.0000,         -5.9995,         -5.9981,         -6.0000,         -5.9956
,        0.416667,          1.0044,          0.5160,          0.9408,          0.9221,          0.9736,          0.5167,          0.5769,          0.6343,          0.6818,          0.7275,          0.4528,          0.7270,          1.0046,          0.9839,          0.9655,          0.9854,         -5.9998,         -6.0000,         -6.0001,         -5.9998,         -5.9997,         -5.9985,         -6.0001,         -5.9967
,        0.425000,          1.0043,          0.5159,          0.9409,          0.9220,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7275,          0.4528,          0.7271,          1.0045,          0.9840,          0.9655,          0.9854,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -5.9996,         -5.9988,         -6.0002,         -5.9976
,        0.433333,          1.0043,          0.5160,          0.9409,          0.9220,          0.9736,          0.5167,          0.5769,          0.6343,          0.6818,          0.7275,          0.4528,          0.7270,          1.0045,          0.9839,          0.9656,          0.9854,         -6.0000,         -5.9999,         -5.9998,         -5.9999,         -5.9997,         -5.9992,         -6.0001,         -5.9981
,        0.441667,          1.0043,          0.5160,          0.9409,          0.9221,          0.9737,          0.5168,          0.5769,          0.6342,          0.6818,          0.7275,          0.4528,          0.7270,          1.0045,          0.9839,          0.9658,          0.9855,         -6.0000,         -6.0000,         -6.0002,         -6.0001,         -6.0000,         -5.9995,         -6.0000,         -5.9984
,        0.450000,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6819,          0.7275,          0.4528,          0.7271,          1.0045,          0.9840,          0.9657,          0.9855,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -5.9998,         -5.9996,         -6.0000,         -5.9989
,        0.458333,          1.0043,          0.5159,          0.9409,          0.9220,          0.9736,          0.5167,          0.5770,          0.6343,          0.6819,          0.7275,          0.4529,          0.7270,          1.0046,          0.9840,          0.9656,          0.9855,         -5.9999,         -6.0001,         -5.9999,         -6.0001,         -5.9998,         -5.9995,         -6.0000,         -5.9991
,        0.466667,          1.0042,          0.5159,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7275,          0.4529,          0.7271,          1.0045,          0.9840,          0.9655,          0.9855,         -6.0000,         -6.0000,         -5.9997,         -5.9999,         -5.9999,         -5.9997,         -5.9999,         -5.9993
,        0.475000,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7275,          0.4529,          0.7270,          1.0046,          0.9840,          0.9657,          0.9854,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9996,         -5.9999,         -5.9995
,        0.483333,          1.0043,          0.5159,          0.9408,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6819,          0.7275,          0.4529,          0.7271,          1.0045,          0.9840,          0.9656,          0.9854,         -6.0000,         -6.0001,         -5.9999,         -6.0001,         -6.0001,         -5.9997,         -6.0002,         -5.9995
,        0.491667,          1.0043,          0.5160,          0.9409,          0.9220,          0.9736,          0.5167,          0.5769,          0.6343,          0.6819,          0.7275,          0.4529,          0.7270,          1.0045,          0.9840,          0.9655,          0.9854,         -6.0000,         -6.0001,         -6.0002,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -5.9998
,        0.500000,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5167,          0.5769,          0.6343,          0.6819,          0.7275,          0.4528,          0.7271,          1.0045,          0.9840,          0.9656,          0.9855,         -6.0001,         -6.0001,         -5.9999,         -6.0000,         -6.0000,         -5.9998,         -6.0000,         -5.9998
,        0.508333,          1.0042,          0.5159,          0.9409,          0.9221,          0.9736,          0.5167,          0.5769,          0.6343,          0.6818,          0.7275,          0.4529,          0.7270,          1.0045,          0.9840,          0.9659,          0.9854,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -5.9999,         -5.9999
,        0.516667,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7275,          0.4528,          0.7271,          1.0045,          0.9840,          0.9657,          0.9854,         -6.0002,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -5.9999
,        0.525000,          1.0043,          0.5160,          0.9409,          0.9221,          0.9737,          0.5167,          0.5769,          0.6343,          0.6819,          0.7274,          0.4529,          0.7270,          1.0045,          0.9840,          0.9657,          0.9855,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -5.9999,         -5.9999,         -5.9998,         -6.0000
,        0.533333,          1.0042,          0.5160,          0.9409,          0.9221,          0.9736,          0.5167,          0.5769,          0.6343,          0.6818,          0.7275,          0.4529,          0.7271,          1.0045,          0.9840,          0.9657,          0.9855,         -5.9998,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -5.9998,         -5.9999
,        0.541667,          1.0043,          0.5159,          0.9409,          0.9221,          0.9737,          0.5167,          0.5769,          0.6343,          0.6818,          0.7274,          0.4528,          0.7271,          1.0046,          0.9840,          0.9658,          0.9855,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -5.9998
,        0.550000,          1.0043,          0.5160,          0.9409,          0.9221,          0.9735,          0.5167,          0.5769,          0.6343,          0.6818,          0.7274,          0.4528,          0.7271,          1.0046,          0.9840,          0.9654,          0.9855,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0000
,        0.558333,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5167,          0.5770,          0.6343,          0.6819,          0.7275,          0.4529,          0.7271,          1.0045,          0.9840,          0.9658,          0.9855,         -6.0000,         -5.9999,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0001
,        0.566667,          1.0043,          0.5159,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7275,          0.4529,          0.7271,          1.0045,          0.9841,          0.9656,          0.9855,         -5.9998,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -5.9998
,        0.575000,          1.0044,          0.5159,          0.9409,          0.9220,          0.9737,          0.5167,          0.5769,          0.6342,          0.6818,          0.7275,          0.4528,          0.7271,          1.0045,          0.9840,          0.9658,          0.9855,         -6.0000,         -6.0000,         -5.9998,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0001
,        0.583333,          1.0043,          0.5159,          0.9409,          0.9220,          0.9736,          0.5167,          0.5769,          0.6343,          0.6818,          0.7275,          0.4528,          0.7271,          1.0045,          0.9839,          0.9656,          0.9854,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -5.9997
,        0.591667,          1.0043,          0.5160,          0.9410,          0.9221,          0.9736,          0.5167,          0.5769,          0.6343,          0.6819,          0.7275,          0.4529,          0.7271,          1.0045,          0.9840,          0.9657,          0.9854,         -6.0000,         -5.9998,         -5.9999,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -5.9998
,        0.600000,          1.0043,          0.5159,          0.9409,          0.9221,          0.9736,          0.5169,          0.5770,          0.6343,          0.6818,          0.7275,          0.4529,          0.7271,          1.0045,          0.9840,          0.9655,          0.9854,         -6.0000,         -5.9999,         -5.9999,         -5.9999,         -6.0001,         -5.9999,         -5.9999,         -5.9998
,        0.608333,          1.0043,          0.5159,          0.9409,          0.9220,          0.9736,          0.5168,          0.5769,          0.6343,          0.6819,          0.7275,          0.4529,          0.7270,          1.0046,          0.9840,          0.9656,          0.9854,         -6.0001,         -6.0001,         -5.9999,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0001
,        0.616667,          1.0043,          0.5159,          0.9409,          0.9220,          0.9736,          0.5168,          0.5769,          0.6343,          0.6819,          0.7275,          0.4529,          0.7270,          1.0045,          0.9840,          0.9654,          0.9854,         -6.0000,         -6.0000,         -5.9998,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -5.9999
,        0.625000,          1.0043,          0.5159,          0.9409,          0.9220,          0.9736,          0.5168,          0.5769,          0.6343,          0.6819,          0.7275,          0.4528,          0.7270,          1.0045,          0.9840,          0.9656,          0.9854,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -5.9998
,        0.633333,          1.0043,          0.5159,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7275,          0.4529,          0.7271,          1.0045,          0.9840,          0.9658,          0.9854,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -6.0001,         -5.9999,         -5.9999,         -5.9997
,        0.641667,          1.0044,          0.5159,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7275,          0.4529,          0.7270,          1.0045,          0.9840,          0.9655,          0.9854,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -5.9997,         -6.0000,         -6.0000
,        0.650000,          1.0043,          0.5159,          0.9409,          0.9221,          0.9736,          0.5168,          0.5770,          0.6343,          0.6819,          0.7275,          0.4529,          0.7270,          1.0045,          0.9840,          0.9654,          0.9854,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0002,         -6.0000,         -5.9998
,        0.658333,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7275,          0.4529,          0.7270,          1.0045,          0.9839,          0.9659,          0.9854,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9998
,        0.666667,          1.0043,          0.5159,          0.9409,          0.9220,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7275,          0.4529,          0.7270,          1.0046,          0.9840,          0.9656,          0.9855,         -6.0001,         -6.0000,         -6.0001,         -5.9999,         -5.9998,         -6.0000,         -6.0000,         -5.9999
,        0.675000,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5168,          0.5769,          0.6343,          0.6818,          0.7275,          0.4529,          0.7270,          1.0045,          0.9840,          0.9658,          0.9855,         -5.9999,         -6.0000,         -6.0001,         -6.0002,         -5.9999,         -6.0000,         -6.0001,         -5.9999
,        0.683333,          1.0043,          0.5160,          0.9409,          0.9221,          0.9736,          0.5167,          0.5769,          0.6342,          0.6819,          0.7276,          0.4529,          0.7271,          1.0045,          0.9840,          0.9656,          0.9854,         -6.0001,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -5.9998,         -6.0000,         -5.9999
,        0.691667,          1.0043,          0.5160,          0.9408,          0.9220,          0.9736,          0.5168,          0.5769,          0.6342,          0.6818,          0.7275,          0.4529,          0.7270,          1.0045,          0.9840,          0.9655,          0.9855,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -5.9999,         -5.9999,         -5.9999,         -5.9999
,        0.700000,          1.0043,          0.5160,          0.9409,          0.9220,          0.9736,          0.5168,          0.5768,          0.6343,          0.6818,          0.7275,          0.4528,          0.7271,          1.0045,          0.9840,          0.9655,          0.9855,         -6.0001,         -5.9999,         -5.9999,         -6.0001,         -5.9998,         -6.0001,         -5.9999,         -6.0000
