"OutphaseC4_003 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_003.tcf]","Time (h)","V 2 [OutphaseC4_003]","V 3 [OutphaseC4_003]","V 4 [OutphaseC4_003]","V 5 [OutphaseC4_003]","V 6 [OutphaseC4_003]","V 7 [OutphaseC4_003]","V 8 [OutphaseC4_003]","V 9 [OutphaseC4_003]","V 10 [OutphaseC4_003]","V 11 [OutphaseC4_003]","V 12 [OutphaseC4_003]","V 13 [OutphaseC4_003]","V 14 [OutphaseC4_003]","V 15 [OutphaseC4_003]","V 16 [OutphaseC4_003]","V  1 [OutphaseC4_003]"
          29,        0.233333,          0.6531,          0.0000,          0.5307,          0.0895,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1581
          30,        0.241667,          0.6561,          0.0000,          0.4791,          0.0875,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1575
          31,        0.250000,          0.6589,          0.0000,          0.4410,          0.0877,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1599
          32,        0.258333,          0.6623,          0.0000,          0.4098,          0.0877,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1592
          33,        0.266667,          0.6633,          0.0000,          0.3818,          0.0884,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1600
          34,        0.275000,          0.6662,          0.0000,          0.3617,          0.0880,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1612
          35,        0.283333,          0.6672,          0.0000,          0.3447,          0.0894,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1602
          36,        0.291667,          0.6676,          0.0000,          0.3295,          0.0903,          0.0396,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1623
          37,        0.300000,          0.6695,          0.0000,          0.3167,          0.0923,          0.0628,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1609
          38,        0.308333,          0.6693,          0.0000,          0.3055,          0.0932,          0.0644,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1616
          39,        0.316667,          0.6712,          0.0000,          0.2963,          0.0946,          0.0667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1624
          40,        0.325000,          0.6714,          0.0000,          0.2888,          0.0960,          0.0670,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1610
          41,        0.333333,          0.6712,          0.0000,          0.2822,          0.0969,          0.0718,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1631
          42,        0.341667,          0.6729,          0.0000,          0.2759,          0.0977,          0.0741,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1616
          43,        0.350000,          0.6717,          0.0000,          0.2713,          0.0997,          0.0795,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1623
          44,        0.358333,          0.6733,          0.0000,          0.2665,          0.1004,          0.0838,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629
          45,        0.366667,          0.6729,          0.0000,          0.2628,          0.1018,          0.0910,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1615
          46,        0.375000,          0.6726,          0.0000,          0.2593,          0.1034,          0.1002,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1636
          47,        0.383333,          0.6741,          0.0000,          0.2558,          0.1048,          0.1119,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1619
          48,        0.391667,          0.6725,          0.0000,          0.2532,          0.1066,          0.1244,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1625
          49,        0.400000,          0.6741,          0.0000,          0.2509,          0.1078,          0.1370,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629
          50,        0.408333,          0.6736,          0.0000,          0.2488,          0.1106,          0.1503,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1616
          51,        0.416667,          0.6730,          0.0000,          0.2473,          0.1131,          0.1618,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1639
          52,        0.425000,          0.6745,          0.0000,          0.2457,          0.1164,          0.1750,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1620
          53,        0.433333,          0.6728,          0.0000,          0.2449,          0.1199,          0.1876,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1626
          54,        0.441667,          0.6745,          0.0000,          0.2433,          0.1232,          0.1988,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1630
          55,        0.450000,          0.6738,          0.0000,          0.2434,          0.1268,          0.2099,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1618
          56,        0.458333,          0.6731,          0.0000,          0.2425,          0.1299,          0.2201,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1640
          57,        0.466667,          0.6746,          0.0000,          0.2427,          0.1331,          0.2304,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1621
          58,        0.475000,          0.6729,          0.0000,          0.2421,          0.1362,          0.2393,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1627
          59,        0.483333,          0.6747,          0.0000,          0.2420,          0.1388,          0.2478,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1630
          60,        0.491667,          0.6739,          0.0000,          0.2416,          0.1413,          0.2563,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1619
          61,        0.500000,          0.6733,          0.0000,          0.2409,          0.1436,          0.2634,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1641
          62,        0.508333,          0.6747,          0.0000,          0.2400,          0.1456,          0.2714,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1621
          63,        0.516667,          0.6729,          0.0000,          0.2395,          0.1482,          0.2777,          0.0000,          0.0000,          0.0230,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1627
          64,        0.525000,          0.6749,          0.0000,          0.2376,          0.1501,          0.2842,          0.0000,          0.0000,          0.0177,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1630
          65,        0.533333,          0.6739,          0.0000,          0.2369,          0.1527,          0.2900,          0.0000,          0.0000,          0.0335,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1619
          66,        0.541667,          0.6733,          0.0000,          0.2368,          0.1551,          0.2951,          0.0000,          0.0000,          0.0352,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1642
          67,        0.550000,          0.6748,          0.0000,          0.2347,          0.1574,          0.3003,          0.0000,          0.0669,          0.0368,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1620
          68,        0.558333,          0.6729,          0.0000,          0.2327,          0.1594,          0.3044,          0.0000,          0.0898,          0.0345,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628
          69,        0.566667,          0.6749,          0.0000,          0.2313,          0.1615,          0.3085,          0.0000,          0.1108,          0.0360,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629
          70,        0.575000,          0.6739,          0.0000,          0.2301,          0.1628,          0.3122,          0.0000,          0.1204,          0.0343,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1620
          71,        0.583333,          0.6735,          0.0000,          0.2289,          0.1631,          0.3154,          0.0000,          0.1231,          0.0358,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1644
          72,        0.591667,          0.6748,          0.0000,          0.2270,          0.1641,          0.3191,          0.0000,          0.1304,          0.0335,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1619
          73,        0.600000,          0.6728,          0.0000,          0.2260,          0.1652,          0.3216,          0.0000,          0.1331,          0.0325,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629
          74,        0.608333,          0.6749,          0.0000,          0.2247,          0.1653,          0.3246,          0.0000,          0.1326,          0.0322,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1630
          75,        0.616667,          0.6739,          0.0000,          0.2246,          0.1646,          0.3268,          0.0000,          0.1327,          0.0307,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1619
          76,        0.625000,          0.6734,          0.0000,          0.2250,          0.1633,          0.3288,          0.0000,          0.1353,          0.0308,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1646
          77,        0.633333,          0.6746,          0.0000,          0.2241,          0.1626,          0.3313,          0.0000,          0.1338,          0.0293,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1619
          78,        0.641667,          0.6728,          0.0000,          0.2229,          0.1615,          0.3322,          0.0000,          0.1334,          0.0288,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1631
          79,        0.650000,          0.6750,          0.0000,          0.2210,          0.1597,          0.3343,          0.0000,          0.1327,          0.0274,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628
          80,        0.658333,          0.6738,          0.0000,          0.2198,          0.1576,          0.3355,          0.0000,          0.1314,          0.0274,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1621
          81,        0.666667,          0.6733,          0.0000,          0.2194,          0.1552,          0.3365,          0.0000,          0.1308,          0.0268,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1648
          82,        0.675000,          0.6747,          0.0000,          0.2193,          0.1543,          0.3380,          0.0000,          0.1292,          0.0271,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1619
          83,        0.683333,          0.6729,          0.0000,          0.2201,          0.1545,          0.3383,          0.0000,          0.1290,          0.0278,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1632
          84,        0.691667,          0.6749,          0.0000,          0.2198,          0.1548,          0.3398,          0.0000,          0.1279,          0.0279,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628
          85,        0.700000,          0.6738,          0.0000,          0.2196,          0.1551,          0.3404,          0.0000,          0.1266,          0.0282,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1621
          86,        0.708333,          0.6735,          0.0000,          0.2192,          0.1537,          0.3408,          0.0000,          0.1253,          0.0288,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1649
          87,        0.716667,          0.6747,          0.0000,          0.2182,          0.1523,          0.3418,          0.0000,          0.1231,          0.0293,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1620
          88,        0.725000,          0.6728,          0.0000,          0.2177,          0.1507,          0.3419,          0.0000,          0.1213,          0.0304,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1632
          89,        0.733333,          0.6750,          0.0000,          0.2165,          0.1499,          0.3433,          0.0000,          0.1198,          0.0311,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1627
          90,        0.741667,          0.6739,          0.0000,          0.2161,          0.1503,          0.3441,          0.0000,          0.1176,          0.0318,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1621
          91,        0.750000,          0.6736,          0.0000,          0.2158,          0.1507,          0.3449,          0.0000,          0.1149,          0.0325,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1650
          92,        0.758333,          0.6747,          0.0000,          0.2148,          0.1519,          0.3457,          0.0000,          0.1122,          0.0332,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1620
          93,        0.766667,          0.6727,          0.0000,          0.2144,          0.1528,          0.3453,          0.0000,          0.1098,          0.0341,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1634
          94,        0.775000,          0.6750,          0.0000,          0.2137,          0.1531,          0.3461,          0.0000,          0.1065,          0.0351,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1627
          95,        0.783333,          0.6738,          0.0000,          0.2138,          0.1534,          0.3460,          0.0000,          0.1038,          0.0358,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1622
          96,        0.791667,          0.6738,          0.0000,          0.2140,          0.1529,          0.3466,          0.0000,          0.1013,          0.0371,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1652
          97,        0.800000,          0.6746,          0.0000,          0.2140,          0.1530,          0.3475,          0.0000,          0.0986,          0.0383,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1620
          98,        0.808333,          0.6727,          0.0000,          0.2147,          0.1527,          0.3476,          0.0000,          0.0967,          0.0398,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1635
          99,        0.816667,          0.6751,          0.0000,          0.2146,          0.1521,          0.3486,          0.0000,          0.0946,          0.0412,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1626
         100,        0.825000,          0.6737,          0.0000,          0.2152,          0.1514,          0.3485,          0.0000,          0.0930,          0.0429,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1623
         101,        0.833333,          0.6738,          0.0000,          0.2157,          0.1503,          0.3486,          0.0000,          0.0913,          0.0450,          0.0000,          0.0000,          0.0257,          0.0000,          0.0000,          0.0000,          0.0000,          0.1654
         102,        0.841667,          0.6745,          0.0000,          0.2158,          0.1498,          0.3492,          0.0000,          0.0896,          0.0466,          0.0000,          0.0000,          0.0294,          0.0151,          0.0000,          0.0000,          0.0000,          0.1621
         103,        0.850000,          0.6727,          0.0000,          0.2166,          0.1492,          0.3486,          0.0000,          0.0880,          0.0482,          0.0000,          0.0000,          0.0475,          0.0475,          0.0000,          0.0000,          0.0000,          0.1635
         104,        0.858333,          0.6751,          0.0000,          0.2167,          0.1490,          0.3493,          0.0000,          0.0862,          0.0493,          0.0000,          0.0000,          0.0537,          0.0418,          0.0000,          0.0000,          0.0000,          0.1626
         105,        0.866667,          0.6738,          0.0000,          0.2171,          0.1493,          0.3490,          0.0000,          0.0843,          0.0503,          0.0000,          0.0000,          0.0642,          0.0416,          0.0000,          0.0000,          0.0000,          0.1623
         106,        0.875000,          0.6740,          0.0000,          0.2176,          0.1494,          0.3491,          0.0000,          0.0825,          0.0512,          0.0000,          0.0000,          0.0703,          0.0423,          0.0000,          0.0000,          0.0000,          0.1654
         107,        0.883333,          0.6745,          0.0000,          0.2175,          0.1502,          0.3494,          0.0000,          0.0815,          0.0523,          0.0000,          0.0000,          0.0784,          0.0429,          0.0000,          0.0000,          0.0000,          0.1621
         108,        0.891667,          0.6726,          0.0000,          0.2181,          0.1508,          0.3489,          0.0000,          0.0802,          0.0539,          0.0000,          0.0000,          0.0856,          0.0440,          0.0135,          0.0000,          0.0000,          0.1637
         109,        0.900000,          0.6751,          0.0000,          0.2179,          0.1516,          0.3496,          0.0000,          0.0787,          0.0561,          0.0000,          0.0000,          0.0911,          0.0445,          0.0694,          0.0000,          0.0000,          0.1625
         110,        0.908333,          0.6737,          0.0000,          0.2182,          0.1527,          0.3494,          0.0000,          0.0778,          0.0588,          0.0000,          0.0000,          0.0959,          0.0412,          0.0585,          0.0000,          0.0000,          0.1624
         111,        0.916667,          0.6742,          0.0000,          0.2183,          0.1534,          0.3496,          0.0000,          0.0774,          0.0618,          0.0000,          0.0000,          0.0992,          0.0423,          0.0643,          0.0000,          0.0000,          0.1655
         112,        0.925000,          0.6745,          0.0000,          0.2182,          0.1547,          0.3501,          0.0000,          0.0767,          0.0648,          0.0000,          0.0000,          0.1058,          0.0394,          0.0586,          0.0000,          0.0000,          0.1620
         113,        0.933333,          0.6725,          0.0000,          0.2186,          0.1557,          0.3498,          0.0000,          0.0753,          0.0673,          0.0000,          0.0000,          0.1083,          0.0390,          0.0574,          0.0000,          0.0000,          0.1638
         114,        0.941667,          0.6750,          0.0000,          0.2183,          0.1566,          0.3505,          0.0000,          0.0738,          0.0695,          0.0000,          0.0000,          0.1110,          0.0384,          0.0600,          0.0000,          0.0000,          0.1624
         115,        0.950000,          0.6736,          0.0000,          0.2182,          0.1578,          0.3503,          0.0000,          0.0734,          0.0714,          0.0000,          0.0000,          0.1133,          0.0389,          0.0566,          0.0000,          0.0000,          0.1626
         116,        0.958333,          0.6743,          0.0000,          0.2182,          0.1583,          0.3505,          0.0000,          0.0734,          0.0732,          0.0000,          0.0000,          0.1155,          0.0363,          0.0579,          0.0000,          0.0000,          0.1656
         117,        0.966667,          0.6745,          0.0000,          0.2176,          0.1593,          0.3509,          0.0000,          0.0734,          0.0744,          0.0000,          0.0000,          0.1164,          0.0360,          0.0569,          0.0000,          0.0000,          0.1620
         118,        0.975000,          0.6725,          0.0000,          0.2176,          0.1598,          0.3505,          0.0000,          0.0726,          0.0756,          0.0000,          0.0000,          0.1168,          0.0363,          0.0566,          0.0000,          0.0000,          0.1638
         119,        0.983333,          0.6750,          0.0000,          0.2169,          0.1605,          0.3513,          0.0000,          0.0715,          0.0770,          0.0000,          0.0000,          0.1173,          0.0367,          0.0551,          0.0000,          0.0000,          0.1624
         120,        0.991667,          0.6736,          0.0000,          0.2167,          0.1613,          0.3508,          0.0000,          0.0707,          0.0779,          0.0000,          0.0000,          0.1174,          0.0352,          0.0543,          0.0000,          0.0000,          0.1626
         121,        1.000000,          0.6744,          0.0000,          0.2162,          0.1616,          0.3510,          0.0000,          0.0700,          0.0780,          0.0000,          0.0000,          0.1170,          0.0355,          0.0546,          0.0000,          0.0000,          0.1657
         122,        1.008333,          0.6744,          0.0000,          0.2154,          0.1623,          0.3513,          0.0000,          0.0695,          0.0772,          0.0000,          0.0000,          0.1162,          0.0349,          0.0542,          0.0000,          0.0000,          0.1621
         123,        1.016667,          0.6724,          0.0000,          0.2153,          0.1626,          0.3507,          0.0000,          0.0693,          0.0767,          0.0000,          0.0000,          0.1146,          0.0347,          0.0546,          0.0000,          0.0000,          0.1639
         124,        1.025000,          0.6750,          0.0000,          0.2143,          0.1628,          0.3513,          0.0000,          0.0695,          0.0767,          0.0000,          0.0000,          0.1134,          0.0361,          0.0544,          0.0000,          0.0000,          0.1623
         125,        1.033333,          0.6734,          0.0000,          0.2138,          0.1633,          0.3509,          0.0000,          0.0700,          0.0767,          0.0000,          0.0000,          0.1121,          0.0358,          0.0545,          0.0000,          0.0000,          0.1625
         126,        1.041667,          0.6745,          0.0000,          0.2132,          0.1632,          0.3511,          0.0000,          0.0701,          0.0763,          0.0000,          0.0000,          0.1100,          0.0362,          0.0555,          0.0000,          0.0000,          0.1658
