"OutphaseC4_003 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_003.tcf]","Time (h)","Q 2 [OutphaseC4_003]","Q 3 [OutphaseC4_003]","Q 4 [OutphaseC4_003]","Q 5 [OutphaseC4_003]","Q 6 [OutphaseC4_003]","Q 7 [OutphaseC4_003]","Q 1 [OutphaseC4_003]","Q  8 [OutphaseC4_003]"
          28,        0.225000,         -2.6273,         -0.9885,          0.0000,          0.0000,          0.0000,          0.0000,         -2.7740,          0.0000
          29,        0.233333,         -2.6912,         -1.0324,          0.0000,          0.0000,          0.0000,          0.0000,         -2.7992,          0.0000
          30,        0.241667,         -2.7401,         -1.0594,          0.0000,          0.0000,          0.0000,          0.0000,         -2.8376,          0.0000
          31,        0.250000,         -2.7870,         -1.1026,          0.0000,          0.0000,          0.0000,          0.0000,         -2.8731,          0.0000
          32,        0.258333,         -2.8215,         -1.1326,          0.0000,          0.0000,          0.0000,          0.0000,         -2.8786,          0.0000
          33,        0.266667,         -2.8529,         -1.1440,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9114,          0.0000
          34,        0.275000,         -2.8786,         -1.1683,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9208,          0.0000
          35,        0.283333,         -2.8965,         -1.1926,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9429,          0.0000
          36,        0.291667,         -2.9176,         -1.2086,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9524,          0.0000
          37,        0.300000,         -2.9301,         -1.2359,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9480,          0.0000
          38,        0.308333,         -2.9431,         -1.2513,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9708,          0.0000
          39,        0.316667,         -2.9539,         -1.2678,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9649,          0.0000
          40,        0.325000,         -2.9590,         -1.2784,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9763,          0.0000
          41,        0.333333,         -2.9692,         -1.2850,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9837,          0.0000
          42,        0.341667,         -2.9720,         -1.3007,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9750,          0.0000
          43,        0.350000,         -2.9778,         -1.3192,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9970,          0.0000
          44,        0.358333,         -2.9831,         -1.3375,         -0.0001,          0.0000,          0.0000,          0.0000,         -2.9790,          0.0000
          45,        0.366667,         -2.9827,         -1.3744,         -0.0013,          0.0000,          0.0000,          0.0000,         -2.9917,          0.0000
          46,        0.375000,         -2.9897,         -1.4003,         -0.0598,          0.0000,          0.0000,          0.0000,         -2.9963,          0.0000
          47,        0.383333,         -2.9883,         -1.4394,         -0.1242,         -0.0000,          0.0000,          0.0000,         -2.9869,          0.0000
          48,        0.391667,         -2.9918,         -1.4840,         -0.1995,         -0.0001,          0.0000,          0.0000,         -3.0049,          0.0000
          49,        0.400000,         -2.9942,         -1.5257,         -0.2877,         -0.0001,          0.0000,          0.0000,         -2.9845,          0.0000
          50,        0.408333,         -2.9918,         -1.5877,         -0.3824,         -0.0002,          0.0000,          0.0000,         -2.9979,          0.0000
          51,        0.416667,         -2.9977,         -1.6443,         -0.4877,         -0.1877,          0.0000,          0.0000,         -3.0013,          0.0000
          52,        0.425000,         -2.9945,         -1.7099,         -0.5959,         -0.3274,          0.0000,          0.0000,         -2.9898,          0.0000
          53,        0.433333,         -2.9972,         -1.7629,         -0.7105,         -0.4465,          0.0000,          0.0000,         -3.0087,          0.0000
          54,        0.441667,         -2.9985,         -1.8268,         -0.8269,         -0.5536,          0.0000,          0.0000,         -2.9870,          0.0000
          55,        0.450000,         -2.9953,         -1.8984,         -0.9447,         -0.6334,          0.0000,          0.0000,         -3.0004,          0.0000
          56,        0.458333,         -3.0004,         -1.9499,         -1.0602,         -0.7202,          0.0000,          0.0000,         -3.0033,          0.0000
          57,        0.466667,         -2.9967,         -2.0233,         -1.1773,         -0.7989,          0.0000,          0.0000,         -2.9933,          0.0000
          58,        0.475000,         -2.9994,         -2.0769,         -1.2896,         -0.8760,          0.0000,          0.0000,         -3.0090,          0.0000
          59,        0.483333,         -3.0001,         -2.1364,         -1.4004,         -0.9418,          0.0000,          0.0000,         -2.9882,          0.0000
          60,        0.491667,         -2.9965,         -2.1994,         -1.5066,         -1.0269,          0.0000,          0.0000,         -3.0014,          0.0000
          61,        0.500000,         -3.0018,         -2.2442,         -1.6084,         -1.0869,          0.0000,          0.0000,         -3.0035,          0.0000
          62,        0.508333,         -2.9976,         -2.3054,         -1.7070,         -1.1528,          0.0000,          0.0000,         -2.9938,          0.0000
          63,        0.516667,         -3.0002,         -2.3509,         -1.7986,         -1.2126,          0.0000,          0.0000,         -3.0100,          0.0000
          64,        0.525000,         -3.0008,         -2.3992,         -1.8879,         -1.2698,          0.0000,          0.0000,         -2.9882,          0.0000
          65,        0.533333,         -2.9968,         -2.4485,         -1.9706,         -1.3269,          0.0000,          0.0000,         -3.0029,          0.0000
          66,        0.541667,         -3.0021,         -2.4824,         -2.0490,         -1.3724,          0.0000,          0.0000,         -3.0041,          0.0000
          67,        0.550000,         -2.9978,         -2.5314,         -2.1231,         -1.4209,          0.0000,          0.0000,         -2.9946,          0.0000
          68,        0.558333,         -3.0008,         -2.5619,         -2.1900,         -1.4547,          0.0000,          0.0000,         -3.0107,          0.0000
          69,        0.566667,         -3.0009,         -2.5970,         -2.2558,         -1.4987,          0.0000,          0.0000,         -2.9874,          0.0000
          70,        0.575000,         -2.9969,         -2.6336,         -2.3143,         -1.5335,          0.0000,          0.0000,         -3.0025,          0.0000
          71,        0.583333,         -3.0024,         -2.6544,         -2.3702,         -1.5695,          0.0000,          0.0000,         -3.0032,          0.0000
          72,        0.591667,         -2.9978,         -2.6916,         -2.4216,         -1.5923,          0.0000,          0.0000,         -2.9950,          0.0000
          73,        0.600000,         -3.0012,         -2.7099,         -2.4681,         -1.6366,          0.0000,          0.0000,         -3.0107,          0.0000
          74,        0.608333,         -3.0010,         -2.7350,         -2.5139,         -1.6482,          0.0000,          0.0000,         -2.9853,          0.0000
          75,        0.616667,         -2.9969,         -2.7620,         -2.5526,         -1.6803,          0.0000,          0.0000,         -3.0048,          0.0000
          76,        0.625000,         -3.0029,         -2.7728,         -2.5915,         -1.6961,          0.0000,          0.0000,         -3.0023,          0.0000
          77,        0.633333,         -2.9976,         -2.8030,         -2.6254,         -1.7200,          0.0000,          0.0000,         -2.9957,          0.0000
          78,        0.641667,         -3.0013,         -2.8120,         -2.6566,         -1.7393,          0.0000,          0.0000,         -3.0109,          0.0000
          79,        0.650000,         -3.0011,         -2.8295,         -2.6874,         -1.7623,          0.0000,          0.0000,         -2.9839,          0.0000
          80,        0.658333,         -2.9968,         -2.8510,         -2.7120,         -1.7791,          0.0000,          0.0000,         -3.0067,          0.0000
          81,        0.666667,         -3.0027,         -2.8526,         -2.7382,         -1.7899,          0.0000,          0.0000,         -3.0017,          0.0000
          82,        0.675000,         -2.9975,         -2.8767,         -2.7601,         -1.8083,          0.0000,          0.0000,         -2.9953,          0.0000
          83,        0.683333,         -3.0015,         -2.8795,         -2.7804,         -1.8142,          0.0000,          0.0000,         -3.0105,          0.0000
          84,        0.691667,         -3.0010,         -2.8921,         -2.8010,         -1.8315,          0.0000,          0.0000,         -2.9828,          0.0000
          85,        0.700000,         -2.9971,         -2.9063,         -2.8159,         -1.8591,          0.0000,          0.0000,         -3.0081,          0.0000
          86,        0.708333,         -3.0029,         -2.9041,         -2.8339,         -1.8640,          0.0000,          0.0000,         -3.0011,          0.0000
          87,        0.716667,         -2.9974,         -2.9244,         -2.8476,         -1.8953,         -0.0001,          0.0000,         -2.9968,          0.0000
          88,        0.725000,         -3.0018,         -2.9216,         -2.8602,         -1.9258,         -0.0001,          0.0000,         -3.0095,          0.0000
          89,        0.733333,         -3.0010,         -2.9326,         -2.8741,         -1.9469,         -0.0746,          0.0000,         -2.9816,          0.0000
          90,        0.741667,         -2.9969,         -2.9424,         -2.8833,         -1.9815,         -0.1661,          0.0000,         -3.0092,          0.0000
          91,        0.750000,         -3.0028,         -2.9363,         -2.8954,         -2.0172,         -0.2543,          0.0000,         -3.0015,          0.0000
          92,        0.758333,         -2.9971,         -2.9545,         -2.9037,         -2.0509,         -0.3516,          0.0000,         -2.9975,          0.0000
          93,        0.766667,         -3.0021,         -2.9470,         -2.9117,         -2.0904,         -0.4537,          0.0000,         -3.0096,          0.0000
          94,        0.775000,         -3.0010,         -2.9585,         -2.9208,         -2.1337,         -0.5653,          0.0000,         -2.9788,          0.0000
          95,        0.783333,         -2.9969,         -2.9649,         -2.9260,         -2.1768,         -0.6773,          0.0000,         -3.0101,          0.0000
          96,        0.791667,         -3.0027,         -2.9574,         -2.9344,         -2.2147,         -0.7915,          0.0000,         -3.0004,          0.0000
          97,        0.800000,         -2.9969,         -2.9749,         -2.9389,         -2.2556,         -0.9094,          0.0000,         -2.9984,          0.0000
          98,        0.808333,         -3.0023,         -2.9641,         -2.9442,         -2.2989,         -1.0260,          0.0000,         -3.0104,          0.0000
          99,        0.816667,         -3.0010,         -2.9745,         -2.9504,         -2.3361,         -1.1394,          0.0000,         -2.9774,          0.0000
         100,        0.825000,         -2.9970,         -2.9782,         -2.9529,         -2.3801,         -1.2514,          0.0000,         -3.0111,          0.0000
         101,        0.833333,         -3.0028,         -2.9714,         -2.9592,         -2.4154,         -1.3618,          0.0000,         -3.0011,          0.0000
         102,        0.841667,         -2.9967,         -2.9866,         -2.9614,         -2.4560,         -1.4688,          0.0000,         -2.9995,          0.0000
         103,        0.850000,         -3.0024,         -2.9768,         -2.9647,         -2.4912,         -1.5705,          0.0000,         -3.0091,          0.0000
         104,        0.858333,         -3.0008,         -2.9850,         -2.9690,         -2.5266,         -1.6685,          0.0000,         -2.9750,          0.0000
         105,        0.866667,         -2.9971,         -2.9877,         -2.9700,         -2.5586,         -1.7612,          0.0000,         -3.0107,          0.0000
         106,        0.875000,         -3.0026,         -2.9803,         -2.9747,         -2.5887,         -1.8500,          0.0000,         -3.0010,          0.0000
         107,        0.883333,         -2.9965,         -2.9950,         -2.9755,         -2.6221,         -1.9335,         -0.0018,         -3.0011,          0.0000
         108,        0.891667,         -3.0027,         -2.9831,         -2.9776,         -2.6489,         -2.0125,         -0.0100,         -3.0087,          0.0000
         109,        0.900000,         -3.0009,         -2.9912,         -2.9808,         -2.6759,         -2.0872,         -0.0262,         -2.9737,          0.0000
         110,        0.908333,         -2.9974,         -2.9917,         -2.9807,         -2.7001,         -2.1567,         -0.0393,         -3.0110,          0.0000
         111,        0.916667,         -3.0027,         -2.9858,         -2.9845,         -2.7206,         -2.2222,         -0.0597,         -3.0006,          0.0000
         112,        0.925000,         -2.9964,         -2.9983,         -2.9844,         -2.7457,         -2.2827,         -0.0791,         -3.0020,          0.0000
         113,        0.933333,         -3.0028,         -2.9876,         -2.9860,         -2.7635,         -2.3392,         -0.0956,         -3.0094,          0.0000
         114,        0.941667,         -3.0008,         -2.9942,         -2.9881,         -2.7832,         -2.3921,         -0.1230,         -2.9715,          0.0000
         115,        0.950000,         -2.9974,         -2.9968,         -2.9874,         -2.8012,         -2.4406,         -0.1384,         -3.0116,          0.0000
         116,        0.958333,         -3.0027,         -2.9896,         -2.9908,         -2.8148,         -2.4863,         -0.1668,         -3.0005,          0.0000
         117,        0.966667,         -2.9963,         -3.0011,         -2.9900,         -2.8337,         -2.5274,         -0.1808,         -3.0032,          0.0000
         118,        0.975000,         -3.0029,         -2.9906,         -2.9912,         -2.8442,         -2.5667,         -0.2067,         -3.0093,          0.0000
         119,        0.983333,         -3.0007,         -2.9973,         -2.9928,         -2.8579,         -2.6022,         -0.2232,         -2.9701,          0.0000
         120,        0.991667,         -2.9975,         -2.9995,         -2.9918,         -2.8712,         -2.6348,         -0.2479,         -3.0123,          0.0000
         121,        1.000000,         -3.0026,         -2.9911,         -2.9946,         -2.8790,         -2.6657,         -0.2721,         -3.0007,          0.0000
         122,        1.008333,         -2.9961,         -3.0028,         -2.9935,         -2.8920,         -2.6932,         -0.2925,         -3.0032,          0.0000
         123,        1.016667,         -3.0031,         -2.9900,         -2.9943,         -2.8991,         -2.7194,         -0.3176,         -3.0095,          0.0000
         124,        1.025000,         -3.0006,         -3.0002,         -2.9957,         -2.9074,         -2.7430,         -0.3383,         -2.9704,          0.0000
         125,        1.033333,         -2.9976,         -3.0002,         -2.9944,         -2.9169,         -2.7644,         -0.3640,         -3.0124,          0.0000
         126,        1.041667,         -3.0025,         -2.9927,         -2.9970,         -2.9208,         -2.7845,         -0.3994,         -3.0008,          0.0000
         127,        1.050000,         -2.9960,         -3.0054,         -2.9958,         -2.9314,         -2.8026,         -0.4289,         -3.0048,          0.0000
         128,        1.058333,         -3.0030,         -2.9910,         -2.9966,         -2.9349,         -2.8198,         -0.4740,         -3.0090,         -0.0001
         129,        1.066667,         -3.0006,         -3.0010,         -2.9977,         -2.9413,         -2.8352,         -0.5241,         -2.9692,         -0.0001
         130,        1.075000,         -2.9979,         -3.0012,         -2.9962,         -2.9473,         -2.8495,         -0.5852,         -3.0138,         -0.0003
         131,        1.083333,         -3.0024,         -2.9937,         -2.9988,         -2.9494,         -2.8623,         -0.6508,         -3.0007,         -0.0966
         132,        1.091667,         -2.9957,         -3.0060,         -2.9971,         -2.9564,         -2.8663,         -0.7284,         -3.0050,         -0.1821
         133,        1.100000,         -3.0031,         -2.9927,         -2.9979,         -2.9571,         -2.8706,         -0.8129,         -3.0101,         -0.2769
         134,        1.108333,         -3.0006,         -3.0017,         -2.9988,         -2.9640,         -2.8739,         -0.8966,         -2.9677,         -0.3712
         135,        1.116667,         -2.9980,         -3.0007,         -2.9972,         -2.9659,         -2.8779,         -0.9844,         -3.0136,         -0.4782
         136,        1.125000,         -3.0023,         -2.9948,         -2.9997,         -2.9669,         -2.8825,         -1.0831,         -3.0011,         -0.5892
         137,        1.133333,         -2.9956,         -3.0062,         -2.9979,         -2.9738,         -2.8868,         -1.1755,         -3.0057,         -0.6996
         138,        1.141667,         -3.0031,         -2.9933,         -2.9987,         -2.9721,         -2.8916,         -1.2706,         -3.0096,         -0.8160
         139,        1.150000,         -3.0004,         -3.0035,         -2.9995,         -2.9750,         -2.8968,         -1.3677,         -2.9666,         -0.9335
         140,        1.158333,         -2.9984,         -3.0011,         -2.9978,         -2.9795,         -2.9003,         -1.4612,         -3.0138,         -1.0485
         141,        1.166667,         -3.0024,         -2.9943,         -3.0003,         -2.9787,         -2.9062,         -1.5551,         -3.0012,         -1.1619
         142,        1.175000,         -2.9955,         -3.0059,         -2.9983,         -2.9833,         -2.9115,         -1.6425,         -3.0064,         -1.2730
         143,        1.183333,         -3.0033,         -2.9932,         -2.9991,         -2.9818,         -2.9151,         -1.7315,         -3.0091,         -1.3828
         144,        1.191667,         -3.0004,         -3.0031,         -2.9999,         -2.9853,         -2.9213,         -1.8144,         -2.9670,         -1.4882
         145,        1.200000,         -2.9984,         -3.0005,         -2.9983,         -2.9878,         -2.9249,         -1.8956,         -3.0138,         -1.5894
         146,        1.208333,         -3.0024,         -2.9944,         -3.0005,         -2.9861,         -2.9295,         -1.9726,         -3.0015,         -1.6857
         147,        1.216667,         -2.9954,         -3.0059,         -2.9987,         -2.9895,         -2.9349,         -2.0430,         -3.0064,         -1.7778
         148,        1.225000,         -3.0033,         -2.9927,         -2.9996,         -2.9883,         -2.9387,         -2.1136,         -3.0089,         -1.8653
         149,        1.233333,         -3.0002,         -3.0032,         -3.0001,         -2.9896,         -2.9418,         -2.1787,         -2.9666,         -1.9480
         150,        1.241667,         -2.9988,         -3.0005,         -2.9985,         -2.9925,         -2.9469,         -2.2408,         -3.0139,         -2.0259
         151,        1.250000,         -3.0023,         -2.9950,         -3.0009,         -2.9902,         -2.9506,         -2.2978,         -3.0019,         -2.0994
         152,        1.258333,         -2.9954,         -3.0071,         -2.9988,         -2.9952,         -2.9538,         -2.3513,         -3.0064,         -2.1680
         153,        1.266667,         -3.0034,         -2.9914,         -2.9997,         -2.9919,         -2.9571,         -2.4024,         -3.0094,         -2.2323
         154,        1.275000,         -3.0001,         -3.0032,         -3.0003,         -2.9945,         -2.9596,         -2.4484,         -2.9667,         -2.2926
         155,        1.283333,         -2.9990,         -3.0007,         -2.9987,         -2.9943,         -2.9633,         -2.4935,         -3.0145,         -2.3481
         156,        1.291667,         -3.0023,         -2.9955,         -3.0010,         -2.9952,         -2.9662,         -2.5333,         -3.0023,         -2.3999
         157,        1.300000,         -2.9953,         -3.0057,         -2.9990,         -2.9965,         -2.9687,         -2.5703,         -3.0076,         -2.4481
         158,        1.308333,         -3.0035,         -2.9916,         -2.9999,         -2.9940,         -2.9712,         -2.6060,         -3.0098,         -2.4926
         159,        1.316667,         -3.0001,         -3.0036,         -3.0002,         -2.9971,         -2.9731,         -2.6368,         -2.9668,         -2.5338
         160,        1.325000,         -2.9991,         -3.0006,         -2.9987,         -2.9960,         -2.9752,         -2.6677,         -3.0146,         -2.5719
         161,        1.333333,         -3.0023,         -2.9955,         -3.0010,         -2.9953,         -2.9775,         -2.6942,         -3.0020,         -2.6069
         162,        1.341667,         -2.9951,         -3.0067,         -2.9989,         -2.9992,         -2.9786,         -2.7201,         -3.0072,         -2.6397
         163,        1.350000,         -3.0034,         -2.9910,         -3.0001,         -2.9953,         -2.9812,         -2.7428,         -3.0092,         -2.6695
         164,        1.358333,         -2.9997,         -3.0035,         -3.0003,         -2.9991,         -2.9823,         -2.7651,         -2.9673,         -2.6970
         165,        1.366667,         -2.9994,         -3.0012,         -2.9988,         -2.9977,         -2.9840,         -2.7842,         -3.0148,         -2.7222
         166,        1.375000,         -3.0022,         -2.9958,         -3.0011,         -2.9969,         -2.9853,         -2.8019,         -3.0023,         -2.7458
         167,        1.383333,         -2.9953,         -3.0078,         -2.9990,         -3.0002,         -2.9865,         -2.8200,         -3.0076,         -2.7675
         168,        1.391667,         -3.0035,         -2.9926,         -3.0001,         -2.9962,         -2.9879,         -2.8344,         -3.0097,         -2.7870
         169,        1.400000,         -2.9998,         -3.0046,         -3.0004,         -2.9997,         -2.9884,         -2.8489,         -2.9677,         -2.8051
         170,        1.408333,         -2.9995,         -3.0003,         -2.9989,         -2.9981,         -2.9895,         -2.8606,         -3.0150,         -2.8214
         171,        1.416667,         -3.0021,         -2.9964,         -3.0011,         -2.9979,         -2.9906,         -2.8729,         -3.0019,         -2.8368
         172,        1.425000,         -2.9951,         -3.0071,         -2.9990,         -3.0007,         -2.9910,         -2.8843,         -3.0083,         -2.8506
         173,        1.433333,         -3.0035,         -2.9914,         -3.0003,         -2.9967,         -2.9922,         -2.8940,         -3.0088,         -2.8633
         174,        1.441667,         -2.9998,         -3.0043,         -3.0002,         -2.9990,         -2.9922,         -2.9031,         -2.9681,         -2.8753
         175,        1.450000,         -2.9997,         -2.9998,         -2.9988,         -2.9994,         -2.9929,         -2.9111,         -3.0166,         -2.8858
         176,        1.458333,         -3.0021,         -2.9971,         -3.0011,         -2.9985,         -2.9939,         -2.9191,         -3.0020,         -2.8957
         177,        1.466667,         -2.9951,         -3.0075,         -2.9988,         -2.9999,         -2.9941,         -2.9263,         -3.0084,         -2.9047
         178,        1.475000,         -3.0035,         -2.9922,         -3.0002,         -2.9982,         -2.9953,         -2.9321,         -3.0092,         -2.9129
         179,        1.483333,         -2.9997,         -3.0051,         -3.0003,         -3.0009,         -2.9950,         -2.9377,         -2.9691,         -2.9202
         180,        1.491667,         -2.9999,         -2.9992,         -2.9989,         -3.0001,         -2.9954,         -2.9437,         -3.0162,         -2.9271
         181,        1.500000,         -3.0021,         -2.9960,         -3.0011,         -2.9976,         -2.9962,         -2.9479,         -3.0015,         -2.9335
         182,        1.508333,         -2.9951,         -3.0079,         -2.9989,         -3.0011,         -2.9959,         -2.9531,         -3.0077,         -2.9391
         183,        1.516667,         -3.0035,         -2.9917,         -3.0002,         -2.9976,         -2.9969,         -2.9563,         -3.0089,         -2.9444
         184,        1.525000,         -2.9996,         -3.0050,         -3.0002,         -3.0009,         -2.9965,         -2.9612,         -2.9702,         -2.9492
         185,        1.533333,         -3.0001,         -2.9996,         -2.9989,         -3.0001,         -2.9973,         -2.9645,         -3.0182,         -2.9535
         186,        1.541667,         -3.0019,         -2.9971,         -3.0011,         -2.9991,         -2.9974,         -2.9661,         -3.0009,         -2.9576
         187,        1.550000,         -2.9952,         -3.0070,         -2.9988,         -3.0023,         -2.9973,         -2.9699,         -3.0079,         -2.9613
         188,        1.558333,         -3.0035,         -2.9923,         -3.0003,         -2.9986,         -2.9981,         -2.9729,         -3.0080,         -2.9646
         189,        1.566667,         -2.9994,         -3.0035,         -3.0003,         -3.0003,         -2.9976,         -2.9756,         -2.9704,         -2.9677
         190,        1.575000,         -3.0003,         -2.9995,         -2.9989,         -2.9992,         -2.9982,         -2.9770,         -3.0178,         -2.9704
         191,        1.583333,         -3.0019,         -2.9968,         -3.0010,         -2.9992,         -2.9983,         -2.9790,         -3.0010,         -2.9730
         192,        1.591667,         -2.9952,         -3.0068,         -2.9988,         -3.0012,         -2.9983,         -2.9812,         -3.0080,         -2.9753
         193,        1.600000,         -3.0036,         -2.9924,         -3.0003,         -2.9973,         -2.9988,         -2.9818,         -3.0069,         -2.9775
         194,        1.608333,         -2.9992,         -3.0053,         -3.0002,         -3.0003,         -2.9985,         -2.9836,         -2.9722,         -2.9795
         195,        1.616667,         -3.0003,         -2.9978,         -2.9989,         -2.9998,         -2.9986,         -2.9856,         -3.0181,         -2.9811
         196,        1.625000,         -3.0020,         -2.9980,         -3.0011,         -2.9983,         -2.9989,         -2.9869,         -3.0016,         -2.9828
         197,        1.633333,         -2.9950,         -3.0068,         -2.9987,         -3.0022,         -2.9988,         -2.9884,         -3.0085,         -2.9843
         198,        1.641667,         -3.0036,         -2.9914,         -3.0002,         -2.9975,         -2.9991,         -2.9881,         -3.0070,         -2.9856
         199,        1.650000,         -2.9992,         -3.0051,         -3.0002,         -3.0001,         -2.9989,         -2.9890,         -2.9724,         -2.9868
         200,        1.658333,         -3.0006,         -2.9988,         -2.9988,         -3.0003,         -2.9990,         -2.9906,         -3.0191,         -2.9879
         201,        1.666667,         -3.0019,         -2.9967,         -3.0010,         -2.9992,         -2.9991,         -2.9910,         -3.0002,         -2.9890
         202,        1.675000,         -2.9950,         -3.0076,         -2.9987,         -3.0017,         -2.9989,         -2.9917,         -3.0084,         -2.9899
         203,        1.683333,         -3.0036,         -2.9913,         -3.0003,         -2.9973,         -2.9992,         -2.9928,         -3.0067,         -2.9908
         204,        1.691667,         -2.9990,         -3.0051,         -2.9999,         -3.0022,         -2.9992,         -2.9930,         -2.9740,         -2.9915
         205,        1.700000,         -3.0007,         -2.9980,         -2.9988,         -2.9988,         -2.9994,         -2.9931,         -3.0188,         -2.9923
         206,        1.708333,         -3.0021,         -2.9972,         -3.0010,         -2.9988,         -2.9995,         -2.9945,         -2.9989,         -2.9930
         207,        1.716667,         -2.9950,         -3.0066,         -2.9986,         -3.0013,         -2.9991,         -2.9946,         -3.0082,         -2.9935
         208,        1.725000,         -3.0036,         -2.9914,         -3.0002,         -2.9970,         -2.9996,         -2.9958,         -3.0052,         -2.9940
         209,        1.733333,         -2.9989,         -3.0049,         -2.9999,         -3.0010,         -2.9991,         -2.9962,         -2.9756,         -2.9946
         210,        1.741667,         -3.0008,         -2.9983,         -2.9987,         -2.9992,         -2.9996,         -2.9964,         -3.0196,         -2.9950
         211,        1.750000,         -3.0018,         -2.9974,         -3.0009,         -2.9998,         -2.9994,         -2.9962,         -2.9986,         -2.9954
         212,        1.758333,         -2.9952,         -3.0062,         -2.9984,         -3.0015,         -2.9993,         -2.9969,         -3.0073,         -2.9958
         213,        1.766667,         -3.0036,         -2.9916,         -3.0003,         -2.9984,         -2.9995,         -2.9968,         -3.0051,         -2.9961
         214,        1.775000,         -2.9988,         -3.0047,         -2.9998,         -3.0012,         -2.9992,         -2.9971,         -2.9766,         -2.9964
         215,        1.783333,         -3.0009,         -2.9974,         -2.9988,         -2.9988,         -2.9993,         -2.9971,         -3.0192,         -2.9966
