"VanillaC4_009 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_009.tcf]","Time (h)","V 2 [VanillaC4_009]","V 3 [VanillaC4_009]","V 4 [VanillaC4_009]","V 5 [VanillaC4_009]","V 6 [VanillaC4_009]","V 7 [VanillaC4_009]","V 8 [VanillaC4_009]","V 9 [VanillaC4_009]","V 10 [VanillaC4_009]","V 11 [VanillaC4_009]","V 12 [VanillaC4_009]","V 13 [VanillaC4_009]","V 14 [VanillaC4_009]","V 15 [VanillaC4_009]","V 16 [VanillaC4_009]","V  1 [VanillaC4_009]"
          17,        0.133333,          1.1382,          0.6890,          1.0818,          1.0655,          1.1169,          0.6798,          0.7233,          0.7577,          0.7645,          0.7089,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          1.1140
          18,        0.141667,          1.1378,          0.6890,          1.0809,          1.0643,          1.1151,          0.6827,          0.7290,          0.7695,          0.7912,          0.7964,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          1.1138
          19,        0.150000,          1.1375,          0.6890,          1.0802,          1.0635,          1.1137,          0.6847,          0.7329,          0.7776,          0.8075,          0.8292,          0.0416,          0.0000,          0.0002,          0.0001,          0.0000,          1.1135
          20,        0.158333,          1.1372,          0.6890,          1.0797,          1.0627,          1.1126,          0.6861,          0.7358,          0.7826,          0.8184,          0.8497,          0.4133,          0.6846,          0.9086,          0.0002,          0.0000,          1.1133
          21,        0.166667,          1.1370,          0.6890,          1.0793,          1.0622,          1.1117,          0.6871,          0.7379,          0.7866,          0.8244,          0.8592,          0.4981,          0.7780,          1.0802,          0.4353,          0.0001,          1.1132
          22,        0.175000,          1.1369,          0.6890,          1.0790,          1.0618,          1.1111,          0.6878,          0.7393,          0.7889,          0.8282,          0.8662,          0.5421,          0.8136,          1.1094,          0.7613,          0.2896,          1.1131
          23,        0.183333,          1.1368,          0.6890,          1.0788,          1.0614,          1.1105,          0.6883,          0.7403,          0.7906,          0.8308,          0.8705,          0.5702,          0.8363,          1.1187,          0.8925,          0.5261,          1.1131
          24,        0.191667,          1.1368,          0.6890,          1.0786,          1.0612,          1.1101,          0.6887,          0.7411,          0.7918,          0.8330,          0.8731,          0.5863,          0.8470,          1.1215,          0.9555,          0.8147,          1.1131
          25,        0.200000,          1.1367,          0.6890,          1.0785,          1.0610,          1.1098,          0.6889,          0.7416,          0.7925,          0.8345,          0.8755,          0.5979,          0.8551,          1.1235,          1.0252,          0.8987,          1.1129
          26,        0.208333,          1.1367,          0.6890,          1.0784,          1.0609,          1.1096,          0.6891,          0.7420,          0.7931,          0.8356,          0.8769,          0.6060,          0.8602,          1.1248,          1.0634,          0.9452,          1.1129
          27,        0.216667,          1.1367,          0.6890,          1.0784,          1.0608,          1.1095,          0.6893,          0.7423,          0.7935,          0.8362,          0.8778,          0.6121,          0.8639,          1.1296,          1.0802,          0.9807,          1.1130
          28,        0.225000,          1.1366,          0.6890,          1.0783,          1.0607,          1.1093,          0.6894,          0.7424,          0.7938,          0.8368,          0.8784,          0.6168,          0.8691,          1.1324,          1.0898,          1.0081,          1.1129
          29,        0.233333,          1.1366,          0.6890,          1.0782,          1.0607,          1.1092,          0.6894,          0.7426,          0.7940,          0.8372,          0.8788,          0.6206,          0.8719,          1.1343,          1.0967,          1.0282,          1.1129
          30,        0.241667,          1.1366,          0.6890,          1.0783,          1.0606,          1.1091,          0.6895,          0.7427,          0.7941,          0.8373,          0.8791,          0.6234,          0.8739,          1.1353,          1.1016,          1.0436,          1.1129
          31,        0.250000,          1.1366,          0.6890,          1.0782,          1.0605,          1.1091,          0.6895,          0.7428,          0.7943,          0.8376,          0.8793,          0.6255,          0.8753,          1.1360,          1.1052,          1.0551,          1.1128
          32,        0.258333,          1.1366,          0.6890,          1.0782,          1.0605,          1.1090,          0.6895,          0.7429,          0.7943,          0.8377,          0.8795,          0.6270,          0.8763,          1.1364,          1.1079,          1.0639,          1.1130
          33,        0.266667,          1.1365,          0.6890,          1.0782,          1.0605,          1.1090,          0.6896,          0.7429,          0.7944,          0.8378,          0.8797,          0.6282,          0.8771,          1.1367,          1.1099,          1.0705,          1.1128
          34,        0.275000,          1.1365,          0.6890,          1.0782,          1.0605,          1.1090,          0.6896,          0.7429,          0.7944,          0.8378,          0.8798,          0.6290,          0.8776,          1.1369,          1.1114,          1.0759,          1.1129
          35,        0.283333,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7429,          0.7944,          0.8379,          0.8798,          0.6297,          0.8781,          1.1370,          1.1124,          1.0796,          1.1128
          36,        0.291667,          1.1365,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7429,          0.7945,          0.8379,          0.8798,          0.6302,          0.8784,          1.1372,          1.1133,          1.0826,          1.1128
          37,        0.300000,          1.1365,          0.6890,          1.0782,          1.0604,          1.1089,          0.6896,          0.7429,          0.7945,          0.8379,          0.8799,          0.6306,          0.8786,          1.1372,          1.1139,          1.0847,          1.1129
          38,        0.308333,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7944,          0.8380,          0.8800,          0.6310,          0.8788,          1.1373,          1.1144,          1.0861,          1.1129
          39,        0.316667,          1.1366,          0.6890,          1.0781,          1.0605,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6311,          0.8789,          1.1373,          1.1148,          1.0881,          1.1129
          40,        0.325000,          1.1366,          0.6890,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7946,          0.8380,          0.8799,          0.6313,          0.8790,          1.1373,          1.1151,          1.0890,          1.1129
          41,        0.333333,          1.1365,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8379,          0.8800,          0.6314,          0.8791,          1.1374,          1.1153,          1.0895,          1.1129
          42,        0.341667,          1.1365,          0.6889,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8799,          0.6315,          0.8792,          1.1374,          1.1155,          1.0899,          1.1129
          43,        0.350000,          1.1365,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6316,          0.8792,          1.1373,          1.1156,          1.0906,          1.1129
          44,        0.358333,          1.1365,          0.6889,          1.0781,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8801,          0.6317,          0.8793,          1.1374,          1.1156,          1.0908,          1.1129
          45,        0.366667,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6317,          0.8792,          1.1374,          1.1157,          1.0909,          1.1129
          46,        0.375000,          1.1366,          0.6889,          1.0781,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6317,          0.8793,          1.1375,          1.1158,          1.0916,          1.1129
          47,        0.383333,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6317,          0.8793,          1.1374,          1.1159,          1.0916,          1.1129
          48,        0.391667,          1.1365,          0.6890,          1.0782,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1373,          1.1159,          1.0918,          1.1128
          49,        0.400000,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8381,          0.8800,          0.6317,          0.8793,          1.1373,          1.1159,          1.0917,          1.1129
          50,        0.408333,          1.1366,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8381,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0919,          1.1128
          51,        0.416667,          1.1365,          0.6889,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1129
          52,        0.425000,          1.1365,          0.6890,          1.0782,          1.0605,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0920,          1.1129
          53,        0.433333,          1.1365,          0.6890,          1.0781,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0920,          1.1128
          54,        0.441667,          1.1366,          0.6890,          1.0781,          1.0604,          1.1089,          0.6897,          0.7429,          0.7946,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0922,          1.1129
          55,        0.450000,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1159,          1.0920,          1.1129
          56,        0.458333,          1.1365,          0.6889,          1.0781,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0919,          1.1129
          57,        0.466667,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8801,          0.6318,          0.8793,          1.1374,          1.1160,          1.0922,          1.1129
          58,        0.475000,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7946,          0.8381,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0917,          1.1129
          59,        0.483333,          1.1366,          0.6889,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1375,          1.1159,          1.0920,          1.1128
          60,        0.491667,          1.1366,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1375,          1.1159,          1.0922,          1.1129
          61,        0.500000,          1.1366,          0.6890,          1.0781,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0920,          1.1129
          62,        0.508333,          1.1366,          0.6890,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1160,          1.0918,          1.1129
          63,        0.516667,          1.1365,          0.6889,          1.0781,          1.0604,          1.1088,          0.6896,          0.7429,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1160,          1.0921,          1.1129
          64,        0.525000,          1.1366,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0918,          1.1129
          65,        0.533333,          1.1365,          0.6890,          1.0781,          1.0605,          1.1088,          0.6897,          0.7430,          0.7945,          0.8381,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0920,          1.1129
          66,        0.541667,          1.1365,          0.6890,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8801,          0.6318,          0.8794,          1.1374,          1.1159,          1.0922,          1.1129
          67,        0.550000,          1.1366,          0.6890,          1.0781,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8799,          0.6318,          0.8794,          1.1375,          1.1159,          1.0920,          1.1129
          68,        0.558333,          1.1366,          0.6889,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8801,          0.6318,          0.8794,          1.1374,          1.1159,          1.0921,          1.1129
          69,        0.566667,          1.1366,          0.6890,          1.0782,          1.0604,          1.1089,          0.6897,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1129
          70,        0.575000,          1.1366,          0.6890,          1.0781,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0922,          1.1129
          71,        0.583333,          1.1366,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1375,          1.1160,          1.0922,          1.1129
          72,        0.591667,          1.1366,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0920,          1.1129
          73,        0.600000,          1.1365,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8801,          0.6319,          0.8793,          1.1374,          1.1160,          1.0922,          1.1129
          74,        0.608333,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0928,          1.1129
          75,        0.616667,          1.1366,          0.6889,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0923,          1.1129
          76,        0.625000,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0941,          1.1129
          77,        0.633333,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0978,          1.1129
          78,        0.641667,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0929,          1.1129
          79,        0.650000,          1.1366,          0.6890,          1.0781,          1.0605,          1.1089,          0.6897,          0.7429,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1165,          1.0924,          1.1129
          80,        0.658333,          1.1366,          0.6890,          1.0782,          1.0605,          1.1088,          0.6897,          0.7430,          0.7945,          0.8381,          0.8800,          0.6318,          0.8793,          1.1375,          1.1162,          1.0917,          1.1129
          81,        0.666667,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7429,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1375,          1.1161,          1.0921,          1.1129
          82,        0.675000,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1375,          1.1160,          1.0921,          1.1129
          83,        0.683333,          1.1366,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1128
          84,        0.691667,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7944,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1160,          1.0921,          1.1129
          85,        0.700000,          1.1366,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1129
          86,        0.708333,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0922,          1.1129
          87,        0.716667,          1.1365,          0.6890,          1.0781,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8799,          0.6319,          0.8793,          1.1374,          1.1160,          1.0922,          1.1129
          88,        0.725000,          1.1366,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8801,          0.6318,          0.8793,          1.1373,          1.1159,          1.0921,          1.1129
          89,        0.733333,          1.1365,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8381,          0.8800,          0.6319,          0.8793,          1.1374,          1.1160,          1.0922,          1.1129
          90,        0.741667,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7946,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0922,          1.1129
          91,        0.750000,          1.1366,          0.6890,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8381,          0.8800,          0.6319,          0.8794,          1.1373,          1.1159,          1.0922,          1.1129
          92,        0.758333,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7429,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0920,          1.1128
          93,        0.766667,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1129
          94,        0.775000,          1.1365,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0921,          1.1129
          95,        0.783333,          1.1365,          0.6890,          1.0782,          1.0604,          1.1088,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1160,          1.0921,          1.1129
          96,        0.791667,          1.1366,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7946,          0.8381,          0.8801,          0.6319,          0.8794,          1.1374,          1.1160,          1.0922,          1.1129
          97,        0.800000,          1.1365,          0.6889,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0922,          1.1129
          98,        0.808333,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0922,          1.1129
          99,        0.816667,          1.1365,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0921,          1.1129
         100,        0.825000,          1.1365,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8381,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0922,          1.1129
         101,        0.833333,          1.1366,          0.6890,          1.0781,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8381,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0921,          1.1129
         102,        0.841667,          1.1366,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1375,          1.1160,          1.0923,          1.1129
         103,        0.850000,          1.1365,          0.6890,          1.0781,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8799,          0.6319,          0.8794,          1.1374,          1.1159,          1.0922,          1.1129
         104,        0.858333,          1.1365,          0.6890,          1.0781,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8799,          0.6319,          0.8794,          1.1374,          1.1159,          1.0922,          1.1129
         105,        0.866667,          1.1366,          0.6889,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0922,          1.1129
         106,        0.875000,          1.1366,          0.6890,          1.0782,          1.0605,          1.1089,          0.6897,          0.7429,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0921,          1.1128
         107,        0.883333,          1.1365,          0.6890,          1.0782,          1.0604,          1.1089,          0.6897,          0.7429,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0922,          1.1129
         108,        0.891667,          1.1366,          0.6890,          1.0781,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8799,          0.6318,          0.8794,          1.1374,          1.1160,          1.0920,          1.1129
         109,        0.900000,          1.1366,          0.6890,          1.0782,          1.0604,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0920,          1.1128
         110,        0.908333,          1.1366,          0.6890,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0922,          1.1129
         111,        0.916667,          1.1366,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0922,          1.1129
         112,        0.925000,          1.1365,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8381,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0920,          1.1129
         113,        0.933333,          1.1366,          0.6890,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1375,          1.1160,          1.0922,          1.1129
         114,        0.941667,          1.1365,          0.6890,          1.0782,          1.0605,          1.1088,          0.6896,          0.7430,          0.7944,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0920,          1.1129
         115,        0.950000,          1.1365,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0921,          1.1129
         116,        0.958333,          1.1365,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1160,          1.0922,          1.1129
         117,        0.966667,          1.1366,          0.6889,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8801,          0.6318,          0.8794,          1.1375,          1.1159,          1.0921,          1.1129
         118,        0.975000,          1.1365,          0.6889,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1129
         119,        0.983333,          1.1366,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1375,          1.1160,          1.0922,          1.1129
         120,        0.991667,          1.1366,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0921,          1.1129
         121,        1.000000,          1.1366,          0.6890,          1.0782,          1.0604,          1.1089,          0.6896,          0.7429,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1375,          1.1160,          1.0923,          1.1128
         122,        1.008333,          1.1366,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0921,          1.1129
         123,        1.016667,          1.1366,          0.6889,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1128
         124,        1.025000,          1.1365,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0922,          1.1129
         125,        1.033333,          1.1366,          0.6890,          1.0781,          1.0605,          1.1089,          0.6897,          0.7430,          0.7946,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0921,          1.1129
         126,        1.041667,          1.1366,          0.6890,          1.0781,          1.0605,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1375,          1.1160,          1.0922,          1.1129
         127,        1.050000,          1.1365,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8799,          0.6318,          0.8793,          1.1374,          1.1159,          1.0921,          1.1129
