"VanillaC4_009 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_009.tcf]","Time (h)","Q 2 [VanillaC4_009]","Q 3 [VanillaC4_009]","Q 4 [VanillaC4_009]","Q 5 [VanillaC4_009]","Q 6 [VanillaC4_009]","Q 7 [VanillaC4_009]","Q 1 [VanillaC4_009]","Q  8 [VanillaC4_009]"
          46,        0.375000,         -9.0002,         -8.9999,         -9.0000,         -8.9997,         -8.9988,         -8.9957,         -9.0001,         -8.9919
          47,        0.383333,         -9.0001,         -9.0000,         -9.0000,         -8.9998,         -8.9989,         -8.9969,         -9.0003,         -8.9935
          48,        0.391667,         -8.9999,         -9.0000,         -8.9999,         -8.9998,         -8.9992,         -8.9975,         -9.0001,         -8.9948
          49,        0.400000,         -9.0001,         -9.0001,         -9.0000,         -8.9999,         -8.9993,         -8.9984,         -9.0002,         -8.9965
          50,        0.408333,         -9.0000,         -9.0001,         -8.9999,         -8.9998,         -8.9995,         -8.9987,         -9.0000,         -8.9972
          51,        0.416667,         -8.9999,         -9.0001,         -9.0000,         -8.9999,         -8.9995,         -8.9988,         -9.0002,         -8.9978
          52,        0.425000,         -9.0001,         -9.0001,         -9.0000,         -8.9999,         -8.9998,         -8.9993,         -9.0001,         -8.9982
          53,        0.433333,         -9.0000,         -9.0000,         -8.9999,         -8.9999,         -8.9999,         -8.9995,         -9.0002,         -8.9988
          54,        0.441667,         -9.0001,         -9.0000,         -8.9999,         -9.0000,         -8.9998,         -8.9997,         -8.9997,         -8.9991
          55,        0.450000,         -8.9999,         -9.0000,         -9.0000,         -9.0001,         -8.9998,         -8.9995,         -9.0001,         -8.9992
          56,        0.458333,         -9.0000,         -8.9998,         -8.9999,         -8.9999,         -8.9997,         -8.9997,         -9.0001,         -8.9993
          57,        0.466667,         -9.0000,         -9.0002,         -8.9999,         -8.9999,         -8.9998,         -8.9997,         -9.0002,         -8.9994
          58,        0.475000,         -9.0000,         -9.0001,         -9.0000,         -8.9999,         -8.9999,         -8.9998,         -9.0000,         -8.9998
          59,        0.483333,         -9.0001,         -9.0001,         -8.9999,         -9.0000,         -9.0001,         -8.9998,         -9.0002,         -8.9995
          60,        0.491667,         -9.0001,         -9.0001,         -9.0001,         -9.0000,         -8.9999,         -9.0001,         -8.9999,         -8.9997
          61,        0.500000,         -9.0001,         -9.0001,         -8.9998,         -9.0000,         -8.9999,         -9.0000,         -9.0002,         -8.9996
          62,        0.508333,         -8.9999,         -9.0000,         -8.9999,         -9.0001,         -9.0001,         -8.9999,         -9.0001,         -8.9999
          63,        0.516667,         -9.0001,         -9.0000,         -9.0000,         -9.0000,         -8.9998,         -9.0002,         -8.9999,         -8.9997
          64,        0.525000,         -8.9999,         -8.9998,         -8.9999,         -9.0000,         -9.0000,         -8.9999,         -8.9999,         -8.9995
          65,        0.533333,         -9.0000,         -9.0002,         -8.9999,         -8.9999,         -8.9998,         -9.0001,         -9.0000,         -8.9997
          66,        0.541667,         -8.9999,         -9.0000,         -9.0001,         -9.0000,         -8.9998,         -8.9999,         -8.9998,         -8.9998
          67,        0.550000,         -9.0000,         -9.0000,         -8.9999,         -9.0000,         -9.0001,         -9.0001,         -9.0001,         -8.9999
          68,        0.558333,         -9.0001,         -9.0001,         -8.9999,         -8.9999,         -9.0000,         -8.9999,         -8.9999,         -9.0003
          69,        0.566667,         -9.0001,         -9.0000,         -9.0002,         -9.0002,         -9.0000,         -9.0000,         -8.9999,         -8.9997
          70,        0.575000,         -9.0002,         -9.0000,         -9.0002,         -9.0001,         -9.0001,         -9.0000,         -9.0000,         -9.0001
          71,        0.583333,         -9.0001,         -9.0000,         -9.0000,         -9.0002,         -9.0000,         -8.9999,         -9.0000,         -9.0000
          72,        0.591667,         -8.9999,         -8.9999,         -9.0000,         -9.0001,         -9.0000,         -8.9999,         -8.9999,         -9.0006
          73,        0.600000,         -8.9999,         -9.0000,         -9.0000,         -9.0000,         -9.0000,         -9.0000,         -8.9999,         -8.9997
          74,        0.608333,         -8.9999,         -9.0002,         -9.0001,         -9.0001,         -9.0000,         -9.0001,         -9.0001,         -8.9994
          75,        0.616667,         -9.0001,         -9.0000,         -9.0000,         -8.9999,         -8.9999,         -9.0001,         -9.0000,         -9.0002
          76,        0.625000,         -8.9999,         -8.9998,         -8.9999,         -9.0000,         -9.0000,         -9.0001,         -9.0001,         -8.9995
          77,        0.633333,         -9.0000,         -8.9999,         -9.0000,         -8.9999,         -9.0000,         -8.9998,         -9.0001,         -9.0006
          78,        0.641667,         -9.0001,         -9.0001,         -8.9999,         -8.9999,         -9.0001,         -9.0000,         -9.0001,         -9.0065
          79,        0.650000,         -9.0000,         -8.9999,         -9.0000,         -9.0001,         -8.9999,         -9.0000,         -9.0000,         -9.0032
          80,        0.658333,         -9.0000,         -8.9999,         -9.0000,         -9.0001,         -8.9998,         -9.0003,         -8.9999,         -8.9956
          81,        0.666667,         -8.9998,         -9.0002,         -9.0000,         -8.9999,         -8.9999,         -9.0001,         -9.0000,         -8.9989
          82,        0.675000,         -9.0000,         -9.0000,         -8.9998,         -8.9999,         -9.0000,         -9.0000,         -9.0000,         -8.9993
          83,        0.683333,         -9.0000,         -9.0002,         -9.0001,         -9.0000,         -9.0001,         -9.0001,         -9.0000,         -8.9994
          84,        0.691667,         -8.9999,         -9.0000,         -9.0001,         -9.0000,         -9.0000,         -9.0001,         -8.9999,         -8.9997
          85,        0.700000,         -9.0000,         -9.0001,         -9.0003,         -9.0001,         -9.0000,         -8.9999,         -9.0000,         -8.9999
          86,        0.708333,         -9.0002,         -9.0000,         -9.0000,         -9.0000,         -9.0002,         -9.0000,         -9.0000,         -9.0000
          87,        0.716667,         -8.9999,         -9.0000,         -9.0002,         -9.0001,         -9.0003,         -8.9999,         -9.0001,         -9.0000
          88,        0.725000,         -9.0001,         -8.9999,         -9.0000,         -9.0001,         -8.9998,         -9.0000,         -9.0000,         -9.0000
          89,        0.733333,         -8.9997,         -9.0000,         -9.0000,         -8.9999,         -9.0001,         -8.9999,         -9.0001,         -9.0000
          90,        0.741667,         -9.0000,         -8.9999,         -9.0001,         -9.0001,         -9.0000,         -8.9999,         -8.9999,         -9.0000
          91,        0.750000,         -9.0001,         -9.0000,         -8.9999,         -9.0001,         -8.9999,         -9.0000,         -8.9999,         -8.9999
          92,        0.758333,         -9.0000,         -9.0002,         -8.9999,         -8.9998,         -9.0001,         -9.0000,         -9.0000,         -9.0000
          93,        0.766667,         -9.0000,         -9.0002,         -8.9999,         -9.0001,         -8.9998,         -9.0001,         -8.9996,         -8.9999
          94,        0.775000,         -9.0000,         -8.9999,         -9.0001,         -9.0000,         -9.0000,         -8.9999,         -9.0000,         -8.9998
          95,        0.783333,         -9.0000,         -9.0001,         -8.9999,         -9.0000,         -9.0000,         -9.0001,         -8.9998,         -9.0000
          96,        0.791667,         -8.9999,         -8.9999,         -9.0001,         -9.0001,         -9.0000,         -8.9999,         -9.0001,         -8.9998
          97,        0.800000,         -8.9999,         -9.0000,         -9.0001,         -8.9999,         -8.9999,         -8.9999,         -9.0001,         -8.9998
          98,        0.808333,         -9.0000,         -9.0000,         -9.0001,         -9.0000,         -9.0001,         -8.9999,         -9.0000,         -9.0004
          99,        0.816667,         -8.9999,         -9.0000,         -9.0000,         -9.0001,         -9.0001,         -8.9998,         -9.0001,         -8.9999
         100,        0.825000,         -9.0000,         -9.0000,         -9.0000,         -8.9998,         -9.0000,         -8.9997,         -9.0000,         -9.0000
         101,        0.833333,         -9.0000,         -8.9998,         -8.9999,         -8.9999,         -9.0000,         -8.9999,         -8.9999,         -9.0001
         102,        0.841667,         -9.0001,         -8.9999,         -9.0002,         -9.0000,         -9.0000,         -8.9999,         -9.0001,         -8.9998
         103,        0.850000,         -9.0000,         -8.9999,         -9.0001,         -9.0000,         -9.0001,         -9.0002,         -9.0001,         -8.9998
         104,        0.858333,         -9.0001,         -9.0000,         -8.9999,         -9.0001,         -9.0000,         -9.0000,         -8.9999,         -9.0001
         105,        0.866667,         -9.0001,         -9.0000,         -9.0000,         -9.0000,         -8.9999,         -9.0000,         -8.9999,         -9.0000
         106,        0.875000,         -9.0001,         -8.9999,         -9.0000,         -9.0001,         -8.9999,         -8.9999,         -8.9999,         -8.9999
         107,        0.883333,         -9.0000,         -9.0001,         -9.0000,         -9.0001,         -9.0003,         -9.0001,         -9.0002,         -9.0001
         108,        0.891667,         -8.9999,         -8.9998,         -9.0001,         -9.0000,         -9.0003,         -9.0000,         -9.0000,         -9.0000
         109,        0.900000,         -9.0000,         -9.0000,         -9.0000,         -9.0000,         -8.9999,         -8.9999,         -8.9998,         -9.0001
         110,        0.908333,         -9.0000,         -9.0001,         -9.0001,         -9.0001,         -9.0000,         -9.0000,         -9.0000,         -9.0000
         111,        0.916667,         -9.0001,         -8.9999,         -8.9999,         -9.0000,         -9.0002,         -9.0001,         -8.9998,         -9.0000
         112,        0.925000,         -8.9999,         -9.0000,         -8.9999,         -9.0000,         -9.0003,         -9.0000,         -8.9998,         -8.9997
         113,        0.933333,         -9.0000,         -9.0000,         -9.0001,         -8.9999,         -9.0000,         -8.9999,         -9.0002,         -9.0001
         114,        0.941667,         -8.9998,         -9.0002,         -8.9999,         -8.9998,         -9.0000,         -8.9999,         -8.9999,         -9.0000
         115,        0.950000,         -9.0001,         -9.0001,         -8.9999,         -8.9998,         -9.0000,         -8.9999,         -8.9998,         -9.0000
         116,        0.958333,         -9.0000,         -8.9999,         -8.9998,         -8.9999,         -8.9999,         -9.0000,         -9.0002,         -8.9998
         117,        0.966667,         -8.9999,         -9.0001,         -9.0001,         -8.9999,         -9.0000,         -9.0001,         -9.0000,         -9.0001
         118,        0.975000,         -9.0001,         -9.0000,         -9.0001,         -8.9999,         -8.9999,         -9.0001,         -9.0001,         -9.0000
         119,        0.983333,         -9.0000,         -9.0002,         -9.0000,         -8.9999,         -9.0002,         -8.9999,         -8.9999,         -9.0001
         120,        0.991667,         -8.9999,         -9.0001,         -9.0000,         -9.0001,         -9.0000,         -9.0001,         -9.0000,         -9.0000
         121,        1.000000,         -9.0000,         -8.9998,         -9.0002,         -9.0000,         -8.9999,         -9.0000,         -9.0001,         -9.0002
         122,        1.008333,         -9.0001,         -9.0001,         -9.0000,         -8.9997,         -9.0000,         -8.9999,         -8.9999,         -9.0000
         123,        1.016667,         -8.9998,         -9.0002,         -9.0001,         -9.0002,         -9.0001,         -8.9999,         -9.0000,         -8.9997
         124,        1.025000,         -9.0000,         -9.0000,         -9.0000,         -9.0000,         -9.0001,         -9.0000,         -8.9999,         -8.9998
         125,        1.033333,         -9.0000,         -9.0000,         -8.9999,         -8.9999,         -8.9999,         -9.0002,         -9.0000,         -9.0000
         126,        1.041667,         -9.0000,         -9.0000,         -9.0001,         -9.0001,         -9.0002,         -9.0000,         -8.9999,         -8.9999
         127,        1.050000,         -8.9999,         -9.0000,         -9.0001,         -9.0001,         -9.0000,         -9.0000,         -9.0000,         -8.9999
         128,        1.058333,         -9.0001,         -9.0000,         -9.0001,         -9.0000,         -9.0001,         -9.0001,         -9.0001,         -8.9997
         129,        1.066667,         -9.0000,         -8.9999,         -9.0000,         -9.0001,         -9.0002,         -9.0002,         -9.0002,         -9.0001
         130,        1.075000,         -9.0000,         -8.9999,         -9.0000,         -9.0001,         -9.0000,         -8.9999,         -9.0000,         -8.9998
         131,        1.083333,         -9.0001,         -9.0001,         -8.9999,         -9.0000,         -9.0001,         -8.9999,         -8.9999,         -8.9999
         132,        1.091667,         -9.0000,         -8.9999,         -8.9999,         -9.0000,         -9.0000,         -9.0002,         -9.0002,         -8.9999
         133,        1.100000,         -9.0001,         -9.0000,         -8.9999,         -8.9999,         -9.0002,         -9.0001,         -9.0002,         -8.9997
         134,        1.108333,         -9.0000,         -9.0002,         -9.0001,         -9.0000,         -9.0001,         -9.0002,         -9.0001,         -9.0000
         135,        1.116667,         -8.9999,         -9.0001,         -8.9999,         -9.0000,         -8.9999,         -9.0000,         -8.9998,         -8.9999
         136,        1.125000,         -8.9999,         -9.0000,         -9.0001,         -9.0000,         -8.9998,         -9.0001,         -9.0000,         -9.0000
         137,        1.133333,         -9.0000,         -9.0000,         -9.0000,         -9.0000,         -9.0000,         -9.0000,         -9.0000,         -8.9999
         138,        1.141667,         -8.9999,         -8.9998,         -9.0000,         -9.0000,         -9.0001,         -9.0002,         -9.0001,         -9.0002
         139,        1.150000,         -9.0000,         -9.0000,         -9.0002,         -9.0001,         -9.0002,         -8.9999,         -9.0002,         -9.0000
         140,        1.158333,         -9.0000,         -9.0000,         -8.9998,         -9.0001,         -9.0000,         -9.0001,         -9.0000,         -8.9997
         141,        1.166667,         -8.9998,         -9.0000,         -8.9999,         -9.0000,         -9.0000,         -9.0000,         -8.9999,         -8.9999
         142,        1.175000,         -8.9998,         -9.0000,         -9.0000,         -9.0001,         -9.0000,         -9.0001,         -9.0000,         -8.9999
         143,        1.183333,         -9.0001,         -8.9999,         -8.9999,         -9.0000,         -8.9999,         -8.9999,         -9.0001,         -9.0000
         144,        1.191667,         -9.0001,         -9.0000,         -9.0000,         -8.9999,         -9.0000,         -9.0002,         -8.9999,         -9.0002
         145,        1.200000,         -9.0000,         -8.9998,         -9.0001,         -9.0001,         -9.0001,         -9.0000,         -8.9997,         -9.0000
         146,        1.208333,         -8.9999,         -9.0000,         -8.9998,         -9.0000,         -9.0000,         -9.0001,         -9.0001,         -9.0000
         147,        1.216667,         -9.0001,         -9.0000,         -9.0001,         -8.9998,         -9.0000,         -9.0000,         -9.0000,         -9.0001
         148,        1.225000,         -8.9999,         -9.0000,         -9.0002,         -8.9999,         -8.9999,         -9.0000,         -9.0000,         -9.0000
         149,        1.233333,         -9.0000,         -9.0000,         -9.0000,         -9.0001,         -9.0000,         -9.0000,         -9.0000,         -9.0000
         150,        1.241667,         -8.9999,         -9.0000,         -9.0000,         -8.9999,         -8.9998,         -8.9999,         -9.0001,         -8.9998
         151,        1.250000,         -8.9999,         -9.0001,         -9.0000,         -9.0000,         -8.9997,         -9.0001,         -8.9999,         -8.9999
         152,        1.258333,         -9.0000,         -9.0000,         -8.9999,         -8.9999,         -9.0002,         -9.0000,         -8.9997,         -8.9997
         153,        1.266667,         -9.0000,         -9.0000,         -8.9999,         -9.0002,         -9.0000,         -9.0002,         -9.0001,         -9.0000
         154,        1.275000,         -9.0001,         -8.9997,         -8.9999,         -8.9999,         -9.0001,         -9.0001,         -9.0000,         -8.9998
         155,        1.283333,         -9.0000,         -8.9999,         -9.0001,         -8.9998,         -9.0000,         -9.0000,         -9.0002,         -8.9998
         156,        1.291667,         -8.9999,         -8.9998,         -9.0001,         -9.0001,         -9.0000,         -8.9999,         -9.0000,         -8.9998
         157,        1.300000,         -9.0001,         -9.0000,         -9.0000,         -8.9998,         -9.0000,         -9.0000,         -8.9999,         -9.0000
         158,        1.308333,         -9.0000,         -8.9999,         -8.9999,         -8.9999,         -9.0000,         -9.0002,         -8.9999,         -9.0001
         159,        1.316667,         -9.0000,         -9.0000,         -8.9998,         -9.0000,         -8.9999,         -9.0001,         -9.0002,         -9.0000
         160,        1.325000,         -9.0000,         -9.0002,         -8.9999,         -8.9999,         -8.9998,         -8.9999,         -8.9999,         -8.9998
         161,        1.333333,         -8.9998,         -9.0001,         -9.0001,         -8.9998,         -9.0001,         -8.9999,         -9.0001,         -9.0002
         162,        1.341667,         -9.0001,         -9.0000,         -9.0002,         -8.9999,         -9.0000,         -9.0002,         -9.0000,         -9.0002
         163,        1.350000,         -8.9998,         -9.0001,         -9.0002,         -9.0000,         -9.0001,         -9.0000,         -9.0001,         -9.0002
         164,        1.358333,         -9.0001,         -9.0001,         -9.0000,         -9.0001,         -9.0000,         -9.0000,         -9.0000,         -9.0000
         165,        1.366667,         -9.0000,         -8.9998,         -8.9998,         -9.0001,         -8.9999,         -8.9999,         -9.0000,         -9.0002
         166,        1.375000,         -9.0000,         -9.0003,         -9.0000,         -9.0001,         -8.9999,         -9.0001,         -9.0001,         -8.9999
         167,        1.383333,         -9.0003,         -9.0001,         -9.0000,         -9.0001,         -9.0000,         -8.9999,         -9.0001,         -8.9999
         168,        1.391667,         -9.0002,         -9.0000,         -9.0002,         -8.9998,         -9.0001,         -8.9999,         -8.9999,         -8.9999
         169,        1.400000,         -8.9999,         -9.0000,         -8.9998,         -9.0001,         -8.9998,         -9.0002,         -8.9998,         -8.9999
         170,        1.408333,         -8.9999,         -9.0000,         -9.0002,         -9.0001,         -9.0001,         -9.0001,         -8.9998,         -9.0001
         171,        1.416667,         -8.9999,         -8.9999,         -8.9999,         -9.0000,         -9.0000,         -9.0000,         -9.0002,         -8.9997
         172,        1.425000,         -9.0001,         -9.0001,         -9.0003,         -9.0000,         -8.9999,         -8.9999,         -9.0000,         -8.9996
         173,        1.433333,         -9.0001,         -9.0002,         -9.0002,         -9.0000,         -8.9999,         -9.0002,         -8.9999,         -9.0000
         174,        1.441667,         -9.0000,         -9.0001,         -8.9999,         -9.0000,         -9.0000,         -9.0000,         -8.9999,         -8.9997
         175,        1.450000,         -9.0002,         -8.9999,         -8.9999,         -9.0000,         -9.0004,         -9.0002,         -9.0001,         -8.9998
         176,        1.458333,         -9.0002,         -9.0000,         -9.0002,         -9.0002,         -9.0000,         -8.9999,         -8.9998,         -8.9998
         177,        1.466667,         -9.0000,         -9.0000,         -8.9998,         -8.9998,         -9.0000,         -9.0000,         -8.9999,         -8.9999
         178,        1.475000,         -9.0000,         -9.0001,         -9.0000,         -8.9999,         -9.0001,         -9.0001,         -9.0000,         -8.9998
         179,        1.483333,         -8.9998,         -9.0001,         -9.0001,         -9.0000,         -8.9999,         -9.0000,         -9.0001,         -9.0000
         180,        1.491667,         -9.0002,         -9.0001,         -8.9998,         -8.9998,         -9.0002,         -9.0002,         -9.0000,         -9.0003
         181,        1.500000,         -9.0001,         -8.9999,         -9.0002,         -9.0002,         -9.0000,         -8.9999,         -9.0002,         -9.0000
         182,        1.508333,         -8.9999,         -8.9999,         -8.9998,         -9.0000,         -8.9999,         -9.0000,         -9.0003,         -8.9994
         183,        1.516667,         -8.9997,         -9.0001,         -8.9998,         -8.9998,         -9.0001,         -9.0000,         -8.9998,         -8.9996
         184,        1.525000,         -9.0000,         -8.9999,         -8.9999,         -9.0002,         -8.9999,         -9.0001,         -8.9999,         -9.0001
         185,        1.533333,         -9.0001,         -8.9999,         -9.0001,         -9.0001,         -9.0000,         -9.0001,         -9.0001,         -8.9996
         186,        1.541667,         -8.9999,         -8.9999,         -9.0001,         -8.9999,         -8.9999,         -9.0000,         -9.0001,         -8.9996
         187,        1.550000,         -9.0001,         -9.0000,         -9.0002,         -9.0000,         -9.0000,         -9.0000,         -9.0000,         -9.0000
         188,        1.558333,         -9.0001,         -9.0001,         -8.9998,         -8.9998,         -8.9999,         -9.0000,         -8.9998,         -8.9996
         189,        1.566667,         -9.0001,         -9.0001,         -9.0002,         -9.0000,         -8.9999,         -9.0000,         -8.9998,         -8.9998
         190,        1.575000,         -9.0000,         -9.0001,         -9.0000,         -9.0000,         -8.9999,         -9.0001,         -9.0001,         -9.0002
         191,        1.583333,         -9.0000,         -9.0002,         -8.9998,         -9.0000,         -8.9999,         -8.9999,         -9.0000,         -8.9998
         192,        1.591667,         -9.0001,         -9.0002,         -9.0001,         -8.9999,         -9.0002,         -8.9998,         -8.9999,         -8.9999
         193,        1.600000,         -8.9999,         -8.9999,         -9.0001,         -9.0000,         -8.9999,         -8.9999,         -9.0000,         -8.9999
         194,        1.608333,         -9.0000,         -9.0001,         -8.9999,         -9.0001,         -9.0000,         -9.0000,         -9.0000,         -8.9999
         195,        1.616667,         -9.0000,         -9.0000,         -9.0001,         -9.0002,         -9.0000,         -9.0000,         -8.9999,         -8.9996
         196,        1.625000,         -8.9998,         -9.0000,         -9.0001,         -8.9999,         -9.0000,         -9.0000,         -9.0001,         -8.9996
         197,        1.633333,         -9.0000,         -9.0000,         -9.0001,         -9.0001,         -8.9999,         -8.9998,         -9.0002,         -8.9995
         198,        1.641667,         -8.9999,         -8.9999,         -9.0000,         -9.0000,         -9.0001,         -8.9999,         -8.9999,         -9.0003
         199,        1.650000,         -8.9998,         -8.9999,         -9.0001,         -8.9999,         -8.9999,         -8.9999,         -9.0000,         -9.0001
         200,        1.658333,         -8.9998,         -9.0002,         -9.0000,         -9.0001,         -9.0001,         -8.9999,         -9.0000,         -9.0001
         201,        1.666667,         -8.9999,         -9.0001,         -8.9999,         -8.9999,         -9.0000,         -9.0000,         -8.9998,         -8.9998
         202,        1.675000,         -9.0000,         -9.0000,         -9.0000,         -9.0001,         -9.0000,         -9.0002,         -8.9999,         -9.0000
         203,        1.683333,         -9.0000,         -9.0000,         -9.0001,         -9.0001,         -9.0002,         -9.0002,         -9.0001,         -8.9999
         204,        1.691667,         -9.0002,         -9.0001,         -9.0000,         -9.0001,         -8.9999,         -9.0000,         -8.9998,         -9.0010
         205,        1.700000,         -9.0001,         -9.0001,         -9.0000,         -8.9999,         -8.9999,         -8.9999,         -9.0000,         -9.0019
         206,        1.708333,         -9.0002,         -9.0001,         -9.0000,         -9.0000,         -9.0001,         -8.9998,         -9.0001,         -8.9999
         207,        1.716667,         -9.0001,         -8.9999,         -9.0002,         -9.0000,         -9.0000,         -9.0000,         -9.0001,         -9.0002
         208,        1.725000,         -9.0000,         -8.9999,         -9.0001,         -9.0000,         -9.0001,         -9.0000,         -9.0003,         -8.9987
         209,        1.733333,         -8.9998,         -8.9998,         -9.0000,         -8.9998,         -9.0000,         -9.0001,         -9.0001,         -8.9987
         210,        1.741667,         -9.0000,         -9.0000,         -8.9998,         -9.0000,         -8.9999,         -9.0000,         -9.0001,         -8.9995
