"InphaseC4_008 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_008.tcf]","Time (h)","V 2 [InphaseC4_008]","V 3 [InphaseC4_008]","V 4 [InphaseC4_008]","V 5 [InphaseC4_008]","V 6 [InphaseC4_008]","V 7 [InphaseC4_008]","V 8 [InphaseC4_008]","V 9 [InphaseC4_008]","V 10 [InphaseC4_008]","V 11 [InphaseC4_008]","V 12 [InphaseC4_008]","V 13 [InphaseC4_008]","V 14 [InphaseC4_008]","V 15 [InphaseC4_008]","V 16 [InphaseC4_008]","V  1 [InphaseC4_008]"
          29,        0.233333,          0.6918,          0.1575,          0.5880,          1.5604,          0.7100,          0.0469,          0.4634,          1.1222,          0.0193,          0.1930,          0.2675,          0.1614,          0.0774,          0.0021,          0.0001,          1.1261
          30,        0.241667,          0.6916,          0.1576,          0.5882,          1.5609,          0.7065,          0.0545,          0.4697,          1.1505,          0.0116,          0.2029,          0.3918,          0.3100,          0.1389,          0.0646,          0.0450,          1.1257
          31,        0.250000,          0.6915,          0.1577,          0.5884,          1.5614,          0.7040,          0.0596,          0.4745,          1.1716,          0.0158,          0.2066,          0.4884,          0.5977,          0.2433,          0.1034,          0.0969,          1.1253
          32,        0.258333,          0.6914,          0.1578,          0.5885,          1.5617,          0.7020,          0.0635,          0.4783,          1.1875,          0.0248,          0.2151,          0.5606,          0.8429,          0.4362,          0.1818,          0.1847,          1.1251
          33,        0.266667,          0.6913,          0.1579,          0.5886,          1.5619,          0.7005,          0.0662,          0.4812,          1.1995,          0.0383,          0.2274,          0.6129,          1.0078,          0.6172,          0.2375,          0.2501,          1.1248
          34,        0.275000,          0.6913,          0.1579,          0.5887,          1.5621,          0.6993,          0.0680,          0.4833,          1.2080,          0.0495,          0.2369,          0.6567,          1.1175,          0.7075,          0.2598,          0.2892,          1.1247
          35,        0.283333,          0.6913,          0.1580,          0.5888,          1.5622,          0.6982,          0.0699,          0.4848,          1.2144,          0.0604,          0.2445,          0.6893,          1.1849,          0.7936,          0.2922,          0.3120,          1.1246
          36,        0.291667,          0.6912,          0.1580,          0.5888,          1.5623,          0.6974,          0.0711,          0.4863,          1.2191,          0.0707,          0.2514,          0.7133,          1.2353,          0.8626,          0.3216,          0.3331,          1.1245
          37,        0.300000,          0.6912,          0.1580,          0.5888,          1.5624,          0.6968,          0.0720,          0.4871,          1.2227,          0.0797,          0.2571,          0.7323,          1.2735,          0.9042,          0.3478,          0.3564,          1.1244
          38,        0.308333,          0.6912,          0.1582,          0.5888,          1.5625,          0.6965,          0.0726,          0.4879,          1.2255,          0.0873,          0.2616,          0.7476,          1.3030,          0.9432,          0.3874,          0.3763,          1.1244
          39,        0.316667,          0.6912,          0.1581,          0.5888,          1.5625,          0.6962,          0.0730,          0.4885,          1.2277,          0.0928,          0.2657,          0.7589,          1.3251,          0.9696,          0.4137,          0.3955,          1.1244
          40,        0.325000,          0.6911,          0.1580,          0.5889,          1.5625,          0.6960,          0.0735,          0.4889,          1.2294,          0.0973,          0.2693,          0.7674,          1.3412,          0.9884,          0.4310,          0.4109,          1.1244
          41,        0.333333,          0.6911,          0.1581,          0.5889,          1.5626,          0.6958,          0.0738,          0.4892,          1.2307,          0.1011,          0.2721,          0.7739,          1.3542,          1.0037,          0.4447,          0.4231,          1.1244
          42,        0.341667,          0.6912,          0.1581,          0.5889,          1.5625,          0.6957,          0.0739,          0.4895,          1.2318,          0.1039,          0.2742,          0.7791,          1.3640,          1.0152,          0.4552,          0.4347,          1.1243
          43,        0.350000,          0.6912,          0.1581,          0.5889,          1.5626,          0.6956,          0.0742,          0.4898,          1.2326,          0.1062,          0.2757,          0.7831,          1.3713,          1.0240,          0.4626,          0.4478,          1.1243
          44,        0.358333,          0.6912,          0.1582,          0.5890,          1.5626,          0.6955,          0.0744,          0.4899,          1.2333,          0.1079,          0.2769,          0.7860,          1.3772,          1.0307,          0.4684,          0.4562,          1.1242
          45,        0.366667,          0.6912,          0.1582,          0.5890,          1.5625,          0.6955,          0.0743,          0.4900,          1.2337,          0.1093,          0.2779,          0.7882,          1.3817,          1.0358,          0.4728,          0.4623,          1.1243
          46,        0.375000,          0.6911,          0.1582,          0.5890,          1.5625,          0.6955,          0.0743,          0.4900,          1.2341,          0.1105,          0.2787,          0.7901,          1.3850,          1.0396,          0.4761,          0.4667,          1.1242
          47,        0.383333,          0.6912,          0.1581,          0.5889,          1.5625,          0.6955,          0.0743,          0.4901,          1.2344,          0.1114,          0.2792,          0.7914,          1.3876,          1.0426,          0.4787,          0.4700,          1.1242
          48,        0.391667,          0.6912,          0.1581,          0.5889,          1.5625,          0.6954,          0.0744,          0.4901,          1.2346,          0.1120,          0.2797,          0.7924,          1.3896,          1.0449,          0.4806,          0.4725,          1.1243
          49,        0.400000,          0.6912,          0.1581,          0.5889,          1.5625,          0.6954,          0.0745,          0.4902,          1.2347,          0.1126,          0.2801,          0.7932,          1.3912,          1.0467,          0.4821,          0.4742,          1.1242
          50,        0.408333,          0.6911,          0.1581,          0.5888,          1.5625,          0.6954,          0.0745,          0.4902,          1.2348,          0.1130,          0.2804,          0.7938,          1.3923,          1.0480,          0.4833,          0.4757,          1.1243
          51,        0.416667,          0.6912,          0.1581,          0.5889,          1.5626,          0.6953,          0.0746,          0.4902,          1.2348,          0.1134,          0.2806,          0.7943,          1.3933,          1.0489,          0.4841,          0.4768,          1.1243
          52,        0.425000,          0.6912,          0.1581,          0.5890,          1.5626,          0.6954,          0.0745,          0.4902,          1.2348,          0.1135,          0.2807,          0.7946,          1.3939,          1.0497,          0.4848,          0.4776,          1.1242
          53,        0.433333,          0.6912,          0.1581,          0.5889,          1.5625,          0.6954,          0.0745,          0.4902,          1.2349,          0.1138,          0.2809,          0.7949,          1.3945,          1.0503,          0.4853,          0.4782,          1.1243
          54,        0.441667,          0.6912,          0.1582,          0.5889,          1.5626,          0.6953,          0.0747,          0.4902,          1.2349,          0.1141,          0.2810,          0.7951,          1.3949,          1.0507,          0.4857,          0.4787,          1.1243
          55,        0.450000,          0.6911,          0.1581,          0.5888,          1.5626,          0.6954,          0.0745,          0.4903,          1.2349,          0.1142,          0.2810,          0.7953,          1.3953,          1.0511,          0.4861,          0.4790,          1.1242
          56,        0.458333,          0.6912,          0.1581,          0.5889,          1.5626,          0.6954,          0.0746,          0.4904,          1.2350,          0.1143,          0.2811,          0.7954,          1.3955,          1.0514,          0.4863,          0.4794,          1.1243
          57,        0.466667,          0.6912,          0.1582,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2350,          0.1143,          0.2811,          0.7955,          1.3956,          1.0516,          0.4864,          0.4796,          1.1242
          58,        0.475000,          0.6912,          0.1582,          0.5890,          1.5626,          0.6953,          0.0745,          0.4903,          1.2350,          0.1143,          0.2812,          0.7955,          1.3958,          1.0517,          0.4865,          0.4798,          1.1242
          59,        0.483333,          0.6912,          0.1582,          0.5889,          1.5625,          0.6953,          0.0745,          0.4903,          1.2350,          0.1144,          0.2812,          0.7956,          1.3959,          1.0518,          0.4867,          0.4799,          1.1243
          60,        0.491667,          0.6912,          0.1581,          0.5890,          1.5626,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2812,          0.7957,          1.3960,          1.0519,          0.4868,          0.4800,          1.1242
          61,        0.500000,          0.6911,          0.1580,          0.5889,          1.5625,          0.6953,          0.0745,          0.4903,          1.2350,          0.1143,          0.2812,          0.7957,          1.3960,          1.0520,          0.4869,          0.4801,          1.1243
          62,        0.508333,          0.6912,          0.1581,          0.5889,          1.5626,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7957,          1.3960,          1.0521,          0.4869,          0.4801,          1.1242
          63,        0.516667,          0.6911,          0.1580,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2812,          0.7958,          1.3961,          1.0521,          0.4869,          0.4801,          1.1243
          64,        0.525000,          0.6911,          0.1581,          0.5889,          1.5626,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2812,          0.7957,          1.3962,          1.0521,          0.4870,          0.4802,          1.1243
          65,        0.533333,          0.6912,          0.1581,          0.5889,          1.5626,          0.6953,          0.0747,          0.4904,          1.2350,          0.1144,          0.2812,          0.7958,          1.3962,          1.0521,          0.4869,          0.4802,          1.1243
          66,        0.541667,          0.6912,          0.1581,          0.5889,          1.5625,          0.6954,          0.0745,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0521,          0.4870,          0.4803,          1.1243
          67,        0.550000,          0.6911,          0.1581,          0.5889,          1.5625,          0.6954,          0.0747,          0.4902,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
          68,        0.558333,          0.6911,          0.1581,          0.5889,          1.5626,          0.6953,          0.0747,          0.4904,          1.2350,          0.1143,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
          69,        0.566667,          0.6912,          0.1581,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3963,          1.0521,          0.4871,          0.4803,          1.1242
          70,        0.575000,          0.6912,          0.1581,          0.5889,          1.5626,          0.6954,          0.0746,          0.4903,          1.2350,          0.1144,          0.2812,          0.7958,          1.3962,          1.0522,          0.4870,          0.4804,          1.1243
          71,        0.583333,          0.6911,          0.1581,          0.5890,          1.5626,          0.6953,          0.0746,          0.4903,          1.2350,          0.1143,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
          72,        0.591667,          0.6911,          0.1581,          0.5890,          1.5626,          0.6954,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
          73,        0.600000,          0.6911,          0.1581,          0.5889,          1.5626,          0.6953,          0.0746,          0.4904,          1.2351,          0.1144,          0.2812,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
          74,        0.608333,          0.6912,          0.1581,          0.5889,          1.5626,          0.6953,          0.0746,          0.4902,          1.2351,          0.1144,          0.2813,          0.7958,          1.3963,          1.0522,          0.4871,          0.4803,          1.1243
          75,        0.616667,          0.6911,          0.1581,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3963,          1.0522,          0.4871,          0.4803,          1.1242
          76,        0.625000,          0.6912,          0.1581,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3963,          1.0522,          0.4871,          0.4802,          1.1242
          77,        0.633333,          0.6912,          0.1581,          0.5890,          1.5625,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
          78,        0.641667,          0.6913,          0.1581,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2350,          0.1143,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
          79,        0.650000,          0.6912,          0.1581,          0.5890,          1.5626,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3963,          1.0522,          0.4870,          0.4803,          1.1243
          80,        0.658333,          0.6911,          0.1581,          0.5889,          1.5626,          0.6953,          0.0745,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
          81,        0.666667,          0.6911,          0.1580,          0.5889,          1.5625,          0.6954,          0.0747,          0.4903,          1.2351,          0.1144,          0.2814,          0.7958,          1.3962,          1.0522,          0.4870,          0.4802,          1.1243
          82,        0.675000,          0.6912,          0.1582,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
          83,        0.683333,          0.6911,          0.1581,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2812,          0.7958,          1.3962,          1.0522,          0.4870,          0.4804,          1.1243
          84,        0.691667,          0.6912,          0.1581,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7959,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
          85,        0.700000,          0.6911,          0.1582,          0.5889,          1.5626,          0.6953,          0.0747,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
          86,        0.708333,          0.6912,          0.1582,          0.5889,          1.5625,          0.6954,          0.0747,          0.4902,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4871,          0.4803,          1.1242
          87,        0.716667,          0.6911,          0.1581,          0.5890,          1.5626,          0.6954,          0.0746,          0.4904,          1.2350,          0.1143,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
          88,        0.725000,          0.6911,          0.1582,          0.5889,          1.5626,          0.6953,          0.0747,          0.4902,          1.2350,          0.1143,          0.2813,          0.7959,          1.3963,          1.0522,          0.4870,          0.4804,          1.1243
          89,        0.733333,          0.6912,          0.1581,          0.5890,          1.5626,          0.6954,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4802,          1.1242
          90,        0.741667,          0.6912,          0.1581,          0.5889,          1.5626,          0.6953,          0.0746,          0.4903,          1.2351,          0.1144,          0.2813,          0.7959,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
          91,        0.750000,          0.6912,          0.1582,          0.5890,          1.5626,          0.6954,          0.0745,          0.4903,          1.2350,          0.1145,          0.2812,          0.7958,          1.3962,          1.0522,          0.4871,          0.4803,          1.1243
          92,        0.758333,          0.6912,          0.1581,          0.5889,          1.5626,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
          93,        0.766667,          0.6911,          0.1581,          0.5889,          1.5626,          0.6954,          0.0745,          0.4903,          1.2351,          0.1144,          0.2812,          0.7958,          1.3963,          1.0522,          0.4870,          0.4803,          1.1243
          94,        0.775000,          0.6912,          0.1581,          0.5889,          1.5626,          0.6953,          0.0746,          0.4903,          1.2350,          0.1145,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
          95,        0.783333,          0.6912,          0.1581,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4871,          0.4803,          1.1243
          96,        0.791667,          0.6912,          0.1581,          0.5889,          1.5625,          0.6954,          0.0747,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
          97,        0.800000,          0.6912,          0.1582,          0.5890,          1.5626,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
          98,        0.808333,          0.6911,          0.1581,          0.5890,          1.5626,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
          99,        0.816667,          0.6912,          0.1581,          0.5889,          1.5626,          0.6953,          0.0746,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4871,          0.4803,          1.1242
         100,        0.825000,          0.6912,          0.1582,          0.5889,          1.5626,          0.6953,          0.0747,          0.4904,          1.2351,          0.1144,          0.2813,          0.7959,          1.3962,          1.0522,          0.4871,          0.4803,          1.1242
         101,        0.833333,          0.6912,          0.1581,          0.5889,          1.5626,          0.6954,          0.0745,          0.4903,          1.2351,          0.1144,          0.2812,          0.7958,          1.3963,          1.0522,          0.4870,          0.4803,          1.1243
         102,        0.841667,          0.6912,          0.1582,          0.5889,          1.5626,          0.6953,          0.0747,          0.4902,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
         103,        0.850000,          0.6912,          0.1582,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
         104,        0.858333,          0.6912,          0.1581,          0.5889,          1.5626,          0.6954,          0.0747,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3963,          1.0522,          0.4870,          0.4804,          1.1243
         105,        0.866667,          0.6912,          0.1581,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2812,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
         106,        0.875000,          0.6912,          0.1581,          0.5889,          1.5626,          0.6954,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7959,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
         107,        0.883333,          0.6912,          0.1581,          0.5889,          1.5626,          0.6953,          0.0746,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
         108,        0.891667,          0.6912,          0.1581,          0.5889,          1.5625,          0.6953,          0.0747,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4871,          0.4802,          1.1242
         109,        0.900000,          0.6912,          0.1581,          0.5889,          1.5625,          0.6953,          0.0745,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3963,          1.0522,          0.4871,          0.4803,          1.1242
         110,        0.908333,          0.6912,          0.1581,          0.5890,          1.5625,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3961,          1.0522,          0.4870,          0.4803,          1.1242
         111,        0.916667,          0.6912,          0.1582,          0.5889,          1.5626,          0.6953,          0.0747,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
         112,        0.925000,          0.6911,          0.1581,          0.5889,          1.5626,          0.6953,          0.0746,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3963,          1.0522,          0.4870,          0.4803,          1.1243
         113,        0.933333,          0.6911,          0.1581,          0.5889,          1.5626,          0.6954,          0.0746,          0.4903,          1.2350,          0.1144,          0.2812,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
         114,        0.941667,          0.6912,          0.1581,          0.5889,          1.5626,          0.6954,          0.0746,          0.4903,          1.2350,          0.1143,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
         115,        0.950000,          0.6912,          0.1581,          0.5889,          1.5626,          0.6953,          0.0746,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
         116,        0.958333,          0.6911,          0.1581,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2350,          0.1144,          0.2813,          0.7957,          1.3963,          1.0522,          0.4870,          0.4803,          1.1242
         117,        0.966667,          0.6912,          0.1580,          0.5889,          1.5626,          0.6954,          0.0745,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
         118,        0.975000,          0.6911,          0.1582,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2351,          0.1144,          0.2813,          0.7957,          1.3962,          1.0522,          0.4870,          0.4804,          1.1242
         119,        0.983333,          0.6912,          0.1581,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3963,          1.0522,          0.4870,          0.4803,          1.1242
         120,        0.991667,          0.6912,          0.1581,          0.5889,          1.5625,          0.6953,          0.0746,          0.4903,          1.2350,          0.1143,          0.2812,          0.7958,          1.3962,          1.0522,          0.4871,          0.4803,          1.1243
         121,        1.000000,          0.6912,          0.1581,          0.5889,          1.5625,          0.6954,          0.0745,          0.4903,          1.2350,          0.1144,          0.2813,          0.7959,          1.3962,          1.0522,          0.4870,          0.4802,          1.1242
         122,        1.008333,          0.6912,          0.1581,          0.5889,          1.5626,          0.6953,          0.0747,          0.4903,          1.2351,          0.1144,          0.2813,          0.7958,          1.3963,          1.0522,          0.4871,          0.4803,          1.1242
         123,        1.016667,          0.6912,          0.1582,          0.5889,          1.5626,          0.6954,          0.0745,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3963,          1.0523,          0.4871,          0.4803,          1.1243
         124,        1.025000,          0.6912,          0.1582,          0.5890,          1.5625,          0.6953,          0.0745,          0.4903,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4871,          0.4803,          1.1242
         125,        1.033333,          0.6912,          0.1581,          0.5889,          1.5626,          0.6953,          0.0745,          0.4903,          1.2351,          0.1144,          0.2812,          0.7958,          1.3962,          1.0522,          0.4871,          0.4803,          1.1242
         126,        1.041667,          0.6912,          0.1581,          0.5889,          1.5626,          0.6953,          0.0746,          0.4903,          1.2350,          0.1143,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1243
         127,        1.050000,          0.6911,          0.1581,          0.5889,          1.5625,          0.6953,          0.0746,          0.4902,          1.2350,          0.1144,          0.2813,          0.7958,          1.3962,          1.0522,          0.4870,          0.4803,          1.1242
