"InphaseC4_008 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_008.tcf]","Time (h)","Q 2 [InphaseC4_008]","Q 3 [InphaseC4_008]","Q 4 [InphaseC4_008]","Q 5 [InphaseC4_008]","Q 6 [InphaseC4_008]","Q 7 [InphaseC4_008]","Q 1 [InphaseC4_008]","Q  8 [InphaseC4_008]"
          29,        0.233333,         -7.9836,         -7.9626,         -7.5766,         -7.0700,         -3.7542,         -0.9044,         -7.9958,         -0.0005
          30,        0.241667,         -7.9880,         -7.9716,         -7.6724,         -7.2893,         -4.4503,         -1.6009,         -7.9966,         -1.0247
          31,        0.250000,         -7.9908,         -7.9788,         -7.7499,         -7.4551,         -4.9910,         -2.5422,         -7.9977,         -1.7282
          32,        0.258333,         -7.9933,         -7.9843,         -7.8098,         -7.5849,         -5.4845,         -3.4032,         -7.9982,         -3.3245
          33,        0.266667,         -7.9948,         -7.9881,         -7.8548,         -7.6846,         -5.9649,         -4.4922,         -7.9988,         -4.4883
          34,        0.275000,         -7.9965,         -7.9911,         -7.8893,         -7.7604,         -6.3831,         -5.0225,         -7.9992,         -4.9534
          35,        0.283333,         -7.9973,         -7.9932,         -7.9159,         -7.8178,         -6.7072,         -5.5684,         -7.9995,         -5.4170
          36,        0.291667,         -7.9980,         -7.9950,         -7.9365,         -7.8614,         -6.9718,         -6.1033,         -7.9995,         -5.8152
          37,        0.300000,         -7.9982,         -7.9963,         -7.9517,         -7.8949,         -7.2027,         -6.4349,         -7.9999,         -6.1917
          38,        0.308333,         -7.9994,         -7.9972,         -7.9635,         -7.9205,         -7.3783,         -6.7886,         -7.9999,         -6.5480
          39,        0.316667,         -7.9986,         -7.9978,         -7.9723,         -7.9396,         -7.5167,         -7.0659,         -7.9995,         -6.8784
          40,        0.325000,         -7.9995,         -7.9984,         -7.9787,         -7.9543,         -7.6235,         -7.2665,         -7.9999,         -7.1185
          41,        0.333333,         -7.9997,         -7.9987,         -7.9847,         -7.9651,         -7.7093,         -7.4307,         -7.9999,         -7.3098
          42,        0.341667,         -7.9999,         -7.9992,         -7.9878,         -7.9735,         -7.7767,         -7.5614,         -7.9996,         -7.4665
          43,        0.350000,         -8.0001,         -7.9992,         -7.9909,         -7.9801,         -7.8273,         -7.6601,         -8.0001,         -7.5825
          44,        0.358333,         -7.9993,         -7.9994,         -7.9926,         -7.9848,         -7.8667,         -7.7379,         -8.0000,         -7.6752
          45,        0.366667,         -8.0002,         -7.9997,         -7.9946,         -7.9886,         -7.8977,         -7.7986,         -8.0000,         -7.7502
          46,        0.375000,         -8.0002,         -7.9997,         -7.9966,         -7.9912,         -7.9221,         -7.8442,         -8.0000,         -7.8054
          47,        0.383333,         -7.9995,         -7.9999,         -7.9968,         -7.9932,         -7.9397,         -7.8803,         -7.9999,         -7.8492
          48,        0.391667,         -8.0000,         -7.9999,         -7.9982,         -7.9952,         -7.9535,         -7.9080,         -7.9998,         -7.8838
          49,        0.400000,         -7.9994,         -8.0000,         -7.9979,         -7.9962,         -7.9650,         -7.9290,         -8.0000,         -7.9106
          50,        0.408333,         -8.0002,         -7.9999,         -7.9991,         -7.9972,         -7.9730,         -7.9459,         -7.9999,         -7.9309
          51,        0.416667,         -8.0001,         -7.9998,         -7.9986,         -7.9982,         -7.9790,         -7.9583,         -8.0003,         -7.9461
          52,        0.425000,         -7.9997,         -8.0001,         -7.9995,         -7.9985,         -7.9838,         -7.9678,         -8.0000,         -7.9591
          53,        0.433333,         -8.0008,         -7.9999,         -7.9996,         -7.9989,         -7.9873,         -7.9754,         -8.0002,         -7.9690
          54,        0.441667,         -7.9995,         -8.0000,         -7.9999,         -7.9992,         -7.9906,         -7.9809,         -7.9998,         -7.9761
          55,        0.450000,         -8.0001,         -7.9999,         -8.0003,         -7.9992,         -7.9932,         -7.9856,         -7.9996,         -7.9807
          56,        0.458333,         -8.0000,         -8.0000,         -7.9998,         -7.9994,         -7.9946,         -7.9887,         -7.9999,         -7.9862
          57,        0.466667,         -8.0002,         -8.0000,         -7.9998,         -7.9994,         -7.9962,         -7.9914,         -7.9998,         -7.9890
          58,        0.475000,         -8.0003,         -8.0000,         -8.0002,         -7.9998,         -7.9967,         -7.9936,         -7.9999,         -7.9926
          59,        0.483333,         -7.9996,         -8.0000,         -8.0010,         -7.9999,         -7.9973,         -7.9952,         -7.9999,         -7.9935
          60,        0.491667,         -7.9995,         -8.0000,         -7.9993,         -7.9999,         -7.9980,         -7.9964,         -7.9999,         -7.9951
          61,        0.500000,         -7.9998,         -7.9999,         -7.9996,         -8.0000,         -7.9986,         -7.9973,         -7.9998,         -7.9961
          62,        0.508333,         -8.0001,         -8.0000,         -7.9994,         -7.9997,         -7.9980,         -7.9978,         -8.0000,         -7.9969
          63,        0.516667,         -7.9999,         -8.0001,         -7.9990,         -8.0001,         -7.9988,         -7.9982,         -8.0002,         -7.9977
          64,        0.525000,         -7.9998,         -8.0000,         -7.9998,         -7.9999,         -7.9991,         -7.9988,         -7.9998,         -7.9980
          65,        0.533333,         -8.0002,         -8.0001,         -8.0004,         -7.9999,         -7.9999,         -7.9990,         -7.9997,         -7.9983
          66,        0.541667,         -8.0003,         -8.0000,         -7.9999,         -7.9998,         -7.9990,         -7.9993,         -7.9999,         -7.9991
          67,        0.550000,         -7.9998,         -7.9999,         -7.9999,         -8.0000,         -7.9992,         -7.9995,         -8.0001,         -7.9995
          68,        0.558333,         -8.0001,         -7.9999,         -7.9995,         -8.0000,         -8.0000,         -7.9995,         -7.9998,         -7.9991
          69,        0.566667,         -7.9994,         -8.0000,         -7.9998,         -8.0000,         -7.9996,         -7.9996,         -8.0001,         -7.9991
          70,        0.575000,         -8.0005,         -7.9998,         -7.9995,         -7.9999,         -7.9999,         -7.9996,         -8.0001,         -8.0001
          71,        0.583333,         -8.0002,         -8.0002,         -8.0000,         -8.0004,         -8.0000,         -8.0000,         -8.0002,         -8.0002
          72,        0.591667,         -7.9999,         -8.0002,         -7.9995,         -7.9998,         -8.0004,         -7.9996,         -8.0000,         -8.0005
          73,        0.600000,         -8.0004,         -8.0000,         -8.0002,         -8.0000,         -7.9999,         -7.9998,         -8.0002,         -8.0002
          74,        0.608333,         -8.0003,         -8.0000,         -8.0003,         -8.0000,         -7.9996,         -8.0002,         -7.9999,         -8.0001
          75,        0.616667,         -7.9999,         -8.0001,         -7.9995,         -8.0001,         -8.0008,         -8.0000,         -8.0001,         -7.9997
          76,        0.625000,         -8.0001,         -8.0000,         -7.9992,         -8.0001,         -7.9995,         -8.0001,         -8.0000,         -8.0001
          77,        0.633333,         -8.0004,         -7.9999,         -8.0003,         -7.9999,         -7.9994,         -7.9999,         -8.0000,         -8.0006
          78,        0.641667,         -7.9998,         -8.0001,         -7.9999,         -8.0000,         -7.9996,         -8.0000,         -7.9998,         -8.0000
          79,        0.650000,         -8.0004,         -8.0000,         -7.9998,         -7.9999,         -7.9995,         -8.0002,         -8.0002,         -8.0004
          80,        0.658333,         -8.0003,         -7.9999,         -7.9998,         -8.0002,         -7.9998,         -8.0001,         -8.0001,         -7.9996
          81,        0.666667,         -7.9997,         -8.0000,         -7.9998,         -8.0001,         -8.0002,         -7.9999,         -8.0001,         -8.0001
          82,        0.675000,         -8.0000,         -8.0000,         -7.9998,         -8.0000,         -8.0005,         -8.0000,         -8.0001,         -8.0004
          83,        0.683333,         -8.0001,         -7.9999,         -7.9999,         -8.0002,         -7.9994,         -7.9999,         -8.0003,         -8.0002
          84,        0.691667,         -7.9998,         -8.0000,         -8.0001,         -8.0001,         -7.9997,         -8.0002,         -8.0001,         -8.0002
          85,        0.700000,         -8.0005,         -8.0000,         -7.9999,         -8.0002,         -8.0004,         -7.9999,         -8.0001,         -8.0003
          86,        0.708333,         -8.0003,         -8.0000,         -7.9997,         -8.0002,         -8.0005,         -8.0001,         -8.0000,         -7.9997
          87,        0.716667,         -8.0000,         -8.0001,         -8.0001,         -8.0004,         -8.0004,         -8.0000,         -8.0001,         -7.9995
          88,        0.725000,         -8.0004,         -7.9999,         -8.0002,         -7.9999,         -8.0000,         -8.0000,         -7.9999,         -7.9998
          89,        0.733333,         -8.0000,         -8.0000,         -7.9999,         -8.0000,         -8.0003,         -8.0000,         -8.0000,         -7.9999
          90,        0.741667,         -7.9997,         -8.0000,         -7.9999,         -8.0003,         -7.9999,         -7.9999,         -7.9998,         -7.9998
          91,        0.750000,         -8.0001,         -8.0000,         -7.9997,         -8.0000,         -8.0004,         -8.0003,         -8.0002,         -8.0003
          92,        0.758333,         -8.0002,         -8.0001,         -8.0000,         -8.0001,         -8.0006,         -8.0001,         -7.9998,         -7.9998
          93,        0.766667,         -7.9997,         -8.0001,         -7.9998,         -8.0000,         -7.9996,         -7.9999,         -8.0001,         -8.0001
          94,        0.775000,         -7.9999,         -8.0000,         -7.9995,         -8.0000,         -8.0000,         -8.0001,         -8.0001,         -7.9996
          95,        0.783333,         -8.0003,         -7.9999,         -8.0007,         -8.0002,         -7.9998,         -8.0003,         -8.0000,         -8.0003
          96,        0.791667,         -8.0004,         -8.0000,         -7.9998,         -8.0001,         -8.0008,         -8.0002,         -8.0000,         -8.0001
          97,        0.800000,         -8.0002,         -8.0000,         -8.0002,         -8.0000,         -7.9997,         -7.9998,         -7.9999,         -8.0004
          98,        0.808333,         -7.9997,         -8.0001,         -8.0001,         -8.0000,         -8.0000,         -8.0000,         -7.9998,         -7.9996
          99,        0.816667,         -7.9999,         -8.0002,         -8.0004,         -7.9999,         -7.9995,         -7.9998,         -8.0002,         -7.9998
         100,        0.825000,         -7.9998,         -7.9999,         -7.9998,         -7.9998,         -8.0000,         -7.9999,         -7.9999,         -7.9995
         101,        0.833333,         -7.9992,         -8.0000,         -7.9994,         -8.0002,         -8.0004,         -8.0000,         -8.0000,         -8.0012
         102,        0.841667,         -8.0003,         -8.0003,         -7.9996,         -8.0000,         -7.9998,         -8.0001,         -8.0002,         -7.9998
         103,        0.850000,         -8.0006,         -7.9999,         -8.0004,         -7.9999,         -8.0004,         -8.0000,         -8.0000,         -7.9997
         104,        0.858333,         -8.0000,         -8.0001,         -8.0004,         -8.0001,         -7.9997,         -8.0000,         -8.0001,         -7.9998
         105,        0.866667,         -7.9999,         -8.0001,         -7.9997,         -8.0000,         -8.0004,         -8.0000,         -8.0001,         -8.0000
         106,        0.875000,         -7.9996,         -8.0001,         -8.0000,         -7.9998,         -7.9995,         -8.0000,         -7.9999,         -8.0004
         107,        0.883333,         -7.9996,         -8.0002,         -8.0001,         -7.9999,         -7.9998,         -8.0000,         -8.0001,         -8.0003
         108,        0.891667,         -8.0001,         -7.9999,         -8.0003,         -8.0000,         -8.0004,         -8.0000,         -8.0001,         -8.0004
         109,        0.900000,         -8.0002,         -8.0001,         -7.9999,         -7.9999,         -8.0004,         -8.0000,         -8.0000,         -8.0003
         110,        0.908333,         -8.0003,         -7.9999,         -8.0004,         -8.0000,         -7.9997,         -7.9999,         -8.0003,         -8.0001
         111,        0.916667,         -8.0002,         -8.0000,         -7.9999,         -8.0001,         -7.9999,         -8.0001,         -7.9999,         -8.0000
         112,        0.925000,         -8.0003,         -8.0001,         -8.0001,         -8.0000,         -7.9996,         -8.0000,         -8.0001,         -8.0002
         113,        0.933333,         -7.9994,         -7.9999,         -7.9997,         -7.9998,         -8.0000,         -7.9999,         -8.0000,         -7.9997
         114,        0.941667,         -7.9994,         -8.0001,         -8.0003,         -8.0002,         -8.0000,         -8.0001,         -8.0000,         -8.0005
         115,        0.950000,         -7.9999,         -8.0000,         -7.9996,         -8.0004,         -7.9997,         -8.0000,         -8.0001,         -7.9998
         116,        0.958333,         -8.0001,         -8.0000,         -8.0001,         -8.0001,         -8.0000,         -8.0000,         -8.0002,         -7.9998
         117,        0.966667,         -7.9997,         -8.0000,         -8.0002,         -7.9999,         -8.0000,         -8.0002,         -7.9999,         -8.0003
         118,        0.975000,         -8.0000,         -8.0000,         -8.0001,         -7.9998,         -8.0007,         -8.0000,         -7.9999,         -8.0004
         119,        0.983333,         -8.0000,         -8.0000,         -8.0004,         -8.0001,         -8.0001,         -8.0000,         -7.9999,         -8.0000
         120,        0.991667,         -8.0003,         -8.0001,         -8.0000,         -8.0002,         -8.0002,         -8.0001,         -8.0000,         -8.0005
         121,        1.000000,         -8.0001,         -8.0001,         -8.0006,         -7.9997,         -8.0004,         -8.0001,         -8.0002,         -7.9996
         122,        1.008333,         -7.9994,         -8.0001,         -8.0003,         -8.0001,         -7.9999,         -8.0000,         -8.0000,         -8.0006
         123,        1.016667,         -7.9999,         -8.0001,         -7.9999,         -8.0000,         -7.9998,         -8.0001,         -8.0002,         -8.0001
         124,        1.025000,         -8.0002,         -8.0002,         -8.0001,         -8.0003,         -8.0009,         -8.0000,         -8.0000,         -8.0002
         125,        1.033333,         -8.0001,         -8.0001,         -8.0001,         -8.0001,         -7.9999,         -8.0000,         -8.0000,         -8.0001
         126,        1.041667,         -7.9999,         -8.0000,         -7.9990,         -8.0000,         -8.0002,         -7.9998,         -8.0001,         -7.9997
         127,        1.050000,         -8.0000,         -8.0000,         -8.0004,         -7.9998,         -7.9998,         -8.0000,         -8.0001,         -8.0005
         128,        1.058333,         -8.0003,         -8.0000,         -8.0003,         -8.0000,         -8.0001,         -8.0000,         -8.0003,         -7.9996
         129,        1.066667,         -8.0000,         -7.9999,         -8.0006,         -7.9998,         -7.9999,         -8.0002,         -8.0000,         -8.0000
         130,        1.075000,         -7.9997,         -8.0000,         -7.9998,         -8.0002,         -8.0000,         -8.0000,         -7.9998,         -7.9987
         131,        1.083333,         -8.0002,         -8.0002,         -7.9998,         -8.0000,         -8.0002,         -7.9999,         -8.0001,         -7.9997
         132,        1.091667,         -7.9999,         -8.0001,         -8.0005,         -8.0000,         -8.0003,         -7.9999,         -7.9999,         -7.9998
         133,        1.100000,         -8.0000,         -8.0000,         -7.9994,         -7.9999,         -7.9996,         -8.0000,         -7.9999,         -8.0003
         134,        1.108333,         -8.0003,         -7.9999,         -8.0001,         -8.0004,         -8.0002,         -7.9998,         -7.9998,         -8.0003
         135,        1.116667,         -7.9994,         -7.9999,         -8.0001,         -8.0002,         -8.0000,         -8.0002,         -7.9997,         -7.9996
         136,        1.125000,         -7.9997,         -8.0001,         -7.9994,         -8.0002,         -7.9999,         -7.9999,         -7.9999,         -8.0002
         137,        1.133333,         -8.0000,         -7.9999,         -8.0004,         -7.9998,         -8.0003,         -8.0001,         -7.9998,         -7.9995
         138,        1.141667,         -8.0003,         -7.9999,         -8.0005,         -7.9999,         -7.9997,         -8.0002,         -8.0000,         -8.0003
         139,        1.150000,         -8.0000,         -7.9999,         -8.0000,         -8.0000,         -7.9993,         -8.0000,         -8.0000,         -8.0000
         140,        1.158333,         -8.0008,         -8.0000,         -7.9996,         -8.0000,         -8.0005,         -8.0001,         -7.9998,         -8.0005
         141,        1.166667,         -8.0000,         -7.9999,         -7.9999,         -8.0001,         -7.9993,         -7.9999,         -8.0000,         -8.0003
         142,        1.175000,         -8.0001,         -8.0002,         -8.0000,         -8.0000,         -8.0003,         -8.0002,         -8.0001,         -8.0003
         143,        1.183333,         -7.9998,         -8.0001,         -8.0003,         -8.0001,         -8.0005,         -8.0001,         -7.9999,         -8.0002
         144,        1.191667,         -8.0005,         -8.0000,         -7.9999,         -7.9998,         -8.0004,         -8.0001,         -7.9998,         -8.0001
         145,        1.200000,         -7.9998,         -8.0001,         -8.0002,         -8.0000,         -7.9994,         -8.0001,         -8.0001,         -7.9996
         146,        1.208333,         -7.9997,         -8.0000,         -7.9999,         -8.0001,         -8.0001,         -8.0000,         -8.0002,         -8.0001
         147,        1.216667,         -8.0000,         -8.0000,         -8.0001,         -7.9999,         -7.9998,         -7.9999,         -8.0001,         -8.0002
         148,        1.225000,         -8.0002,         -8.0000,         -7.9999,         -7.9999,         -7.9994,         -7.9999,         -8.0000,         -7.9998
         149,        1.233333,         -7.9994,         -8.0000,         -8.0005,         -8.0000,         -8.0003,         -7.9999,         -8.0002,         -8.0002
         150,        1.241667,         -8.0000,         -8.0000,         -8.0002,         -8.0000,         -7.9996,         -8.0002,         -7.9999,         -7.9989
         151,        1.250000,         -8.0004,         -8.0000,         -8.0003,         -7.9999,         -8.0002,         -7.9999,         -8.0002,         -8.0000
         152,        1.258333,         -7.9995,         -7.9999,         -7.9997,         -8.0000,         -8.0001,         -8.0000,         -8.0000,         -7.9994
         153,        1.266667,         -7.9998,         -8.0000,         -8.0002,         -7.9996,         -8.0002,         -7.9999,         -8.0000,         -8.0002
         154,        1.275000,         -8.0002,         -8.0000,         -7.9997,         -8.0002,         -7.9997,         -8.0000,         -8.0000,         -8.0005
         155,        1.283333,         -8.0000,         -8.0001,         -8.0005,         -8.0001,         -7.9994,         -8.0000,         -7.9998,         -8.0003
         156,        1.291667,         -7.9999,         -7.9999,         -8.0002,         -8.0003,         -8.0002,         -7.9999,         -8.0002,         -8.0004
         157,        1.300000,         -7.9996,         -7.9999,         -8.0004,         -8.0001,         -7.9997,         -8.0000,         -7.9998,         -8.0003
         158,        1.308333,         -8.0003,         -7.9999,         -8.0001,         -8.0002,         -7.9999,         -7.9999,         -8.0000,         -8.0003
         159,        1.316667,         -8.0002,         -8.0001,         -8.0002,         -7.9998,         -7.9999,         -8.0001,         -8.0001,         -8.0002
         160,        1.325000,         -7.9999,         -7.9999,         -7.9997,         -8.0001,         -8.0001,         -8.0000,         -7.9999,         -7.9993
         161,        1.333333,         -7.9997,         -8.0000,         -7.9997,         -7.9999,         -7.9997,         -8.0001,         -7.9998,         -7.9996
         162,        1.341667,         -8.0004,         -8.0000,         -8.0001,         -8.0003,         -7.9999,         -8.0001,         -8.0001,         -8.0002
         163,        1.350000,         -8.0005,         -8.0000,         -8.0001,         -8.0000,         -8.0003,         -7.9999,         -8.0001,         -8.0001
         164,        1.358333,         -7.9997,         -8.0000,         -7.9996,         -8.0003,         -8.0002,         -8.0000,         -7.9999,         -8.0000
         165,        1.366667,         -8.0001,         -8.0001,         -7.9994,         -8.0000,         -8.0001,         -7.9999,         -8.0000,         -8.0000
         166,        1.375000,         -8.0000,         -8.0000,         -8.0002,         -8.0000,         -7.9995,         -8.0001,         -8.0001,         -8.0001
         167,        1.383333,         -7.9996,         -7.9999,         -8.0000,         -8.0000,         -7.9997,         -7.9999,         -7.9999,         -8.0000
         168,        1.391667,         -8.0004,         -7.9999,         -7.9997,         -7.9999,         -7.9997,         -8.0000,         -7.9999,         -8.0001
         169,        1.400000,         -7.9999,         -7.9998,         -8.0001,         -8.0002,         -8.0000,         -8.0001,         -8.0002,         -7.9995
         170,        1.408333,         -8.0006,         -8.0000,         -7.9996,         -8.0001,         -8.0002,         -8.0001,         -7.9998,         -8.0005
         171,        1.416667,         -7.9998,         -7.9999,         -7.9996,         -8.0000,         -8.0003,         -7.9997,         -7.9998,         -8.0000
         172,        1.425000,         -7.9996,         -7.9999,         -8.0001,         -7.9998,         -8.0005,         -7.9999,         -8.0000,         -7.9999
         173,        1.433333,         -8.0004,         -8.0000,         -8.0002,         -8.0000,         -8.0009,         -8.0001,         -8.0000,         -7.9995
         174,        1.441667,         -8.0004,         -8.0000,         -8.0004,         -8.0000,         -7.9991,         -8.0002,         -7.9999,         -7.9996
         175,        1.450000,         -7.9998,         -7.9999,         -8.0003,         -7.9999,         -7.9998,         -8.0000,         -8.0000,         -7.9996
         176,        1.458333,         -7.9995,         -8.0001,         -8.0000,         -7.9998,         -8.0002,         -7.9999,         -8.0001,         -7.9999
         177,        1.466667,         -8.0001,         -8.0001,         -8.0008,         -8.0001,         -8.0007,         -7.9999,         -7.9998,         -7.9999
         178,        1.475000,         -7.9999,         -8.0000,         -7.9994,         -8.0002,         -8.0004,         -8.0000,         -8.0001,         -8.0002
         179,        1.483333,         -7.9998,         -8.0002,         -8.0001,         -8.0000,         -8.0001,         -7.9999,         -7.9999,         -7.9998
         180,        1.491667,         -8.0007,         -8.0000,         -8.0000,         -8.0002,         -8.0007,         -8.0003,         -8.0001,         -7.9999
         181,        1.500000,         -7.9998,         -7.9999,         -7.9996,         -8.0000,         -8.0005,         -7.9999,         -8.0001,         -8.0000
         182,        1.508333,         -8.0005,         -7.9999,         -7.9997,         -8.0001,         -8.0003,         -7.9999,         -8.0002,         -7.9995
         183,        1.516667,         -8.0000,         -8.0001,         -7.9995,         -8.0000,         -7.9997,         -7.9999,         -8.0000,         -8.0009
         184,        1.525000,         -8.0001,         -8.0001,         -8.0001,         -7.9999,         -7.9999,         -8.0001,         -8.0000,         -8.0002
         185,        1.533333,         -7.9999,         -8.0001,         -7.9999,         -7.9998,         -7.9999,         -8.0002,         -8.0001,         -8.0006
         186,        1.541667,         -7.9999,         -8.0000,         -8.0001,         -8.0000,         -7.9997,         -8.0001,         -8.0000,         -8.0009
         187,        1.550000,         -7.9997,         -8.0000,         -8.0002,         -8.0002,         -7.9998,         -7.9999,         -8.0002,         -8.0004
         188,        1.558333,         -7.9999,         -8.0001,         -8.0000,         -8.0001,         -8.0005,         -8.0001,         -7.9998,         -8.0002
         189,        1.566667,         -8.0004,         -8.0000,         -8.0003,         -7.9999,         -8.0005,         -8.0001,         -8.0001,         -8.0005
         190,        1.575000,         -7.9997,         -7.9999,         -8.0001,         -7.9999,         -7.9999,         -8.0000,         -8.0001,         -8.0005
         191,        1.583333,         -8.0001,         -8.0001,         -7.9995,         -7.9999,         -8.0002,         -8.0002,         -7.9999,         -8.0002
         192,        1.591667,         -7.9996,         -8.0001,         -7.9994,         -8.0002,         -7.9999,         -7.9999,         -7.9999,         -7.9999
         193,        1.600000,         -8.0003,         -7.9998,         -7.9995,         -8.0003,         -8.0002,         -7.9999,         -8.0000,         -8.0001
         194,        1.608333,         -7.9998,         -7.9998,         -7.9998,         -7.9998,         -7.9998,         -8.0000,         -7.9998,         -8.0000
         195,        1.616667,         -8.0001,         -7.9999,         -8.0001,         -7.9999,         -7.9999,         -8.0000,         -8.0000,         -7.9990
         196,        1.625000,         -7.9996,         -8.0000,         -8.0000,         -8.0001,         -7.9995,         -8.0002,         -8.0000,         -7.9996
         197,        1.633333,         -7.9999,         -8.0000,         -7.9999,         -8.0000,         -8.0004,         -8.0003,         -8.0003,         -7.9997
         198,        1.641667,         -7.9996,         -8.0000,         -8.0002,         -8.0002,         -8.0000,         -8.0000,         -8.0000,         -7.9995
         199,        1.650000,         -8.0002,         -8.0000,         -7.9998,         -8.0001,         -8.0002,         -7.9998,         -8.0000,         -8.0004
         200,        1.658333,         -7.9999,         -8.0001,         -8.0005,         -8.0000,         -7.9997,         -8.0002,         -7.9996,         -8.0004
         201,        1.666667,         -8.0000,         -8.0000,         -7.9999,         -8.0001,         -8.0000,         -8.0000,         -8.0001,         -7.9998
         202,        1.675000,         -7.9997,         -8.0001,         -8.0004,         -7.9999,         -8.0001,         -8.0000,         -7.9999,         -7.9996
         203,        1.683333,         -8.0000,         -8.0000,         -7.9998,         -8.0002,         -7.9999,         -8.0000,         -8.0000,         -8.0001
         204,        1.691667,         -8.0005,         -8.0000,         -8.0001,         -7.9999,         -8.0004,         -8.0002,         -7.9999,         -7.9998
         205,        1.700000,         -7.9997,         -8.0000,         -8.0005,         -7.9999,         -7.9994,         -8.0000,         -7.9999,         -8.0000
         206,        1.708333,         -8.0000,         -8.0000,         -7.9997,         -8.0000,         -8.0002,         -8.0001,         -8.0001,         -8.0007
         207,        1.716667,         -8.0002,         -8.0000,         -7.9998,         -8.0002,         -8.0001,         -8.0000,         -7.9997,         -7.9999
         208,        1.725000,         -7.9996,         -7.9999,         -8.0000,         -8.0000,         -8.0000,         -7.9998,         -8.0002,         -8.0000
         209,        1.733333,         -7.9998,         -8.0001,         -8.0001,         -8.0000,         -8.0000,         -7.9999,         -8.0001,         -8.0003
         210,        1.741667,         -8.0003,         -8.0000,         -8.0001,         -7.9999,         -7.9999,         -8.0001,         -7.9998,         -7.9994
