"InphaseC4_003 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_003.tcf]","Time (h)","Q 2 [InphaseC4_003]","Q 3 [InphaseC4_003]","Q 4 [InphaseC4_003]","Q 5 [InphaseC4_003]","Q 6 [InphaseC4_003]","Q 7 [InphaseC4_003]","Q 1 [InphaseC4_003]","Q  8 [InphaseC4_003]"
          28,        0.225000,         -2.7044,         -2.3018,         -1.2105,          0.0000,          0.0000,          0.0002,         -2.9451,          0.0003
          29,        0.233333,         -2.7515,         -2.4127,         -1.2877,          0.0000,          0.0000,          0.0005,         -2.9530,         -0.0003
          30,        0.241667,         -2.7908,         -2.5086,         -1.3565,          0.0000,          0.0000,         -0.0001,         -2.9585,          0.0007
          31,        0.250000,         -2.8245,         -2.5886,         -1.4241,          0.0000,          0.0000,          0.0000,         -2.9652,         -0.0011
          32,        0.258333,         -2.8537,         -2.6563,         -1.4826,          0.0000,          0.0000,         -0.0001,         -2.9712,         -0.0000
          33,        0.266667,         -2.8791,         -2.7137,         -1.5350,          0.0000,          0.0000,         -0.0005,         -2.9762,         -0.0007
          34,        0.275000,         -2.8983,         -2.7620,         -1.5890,          0.0000,          0.0000,         -0.0005,         -2.9799,         -0.0008
          35,        0.283333,         -2.9150,         -2.8022,         -1.6198,          0.0000,          0.0000,          0.0005,         -2.9829,          0.0007
          36,        0.291667,         -2.9304,         -2.8357,         -1.6716,          0.0000,          0.0000,          0.0001,         -2.9862,          0.0013
          37,        0.300000,         -2.9421,         -2.8639,         -1.7092,         -0.0060,          0.0000,         -0.0003,         -2.9882,          0.0010
          38,        0.308333,         -2.9512,         -2.8872,         -1.7468,         -0.0796,          0.0000,          0.0001,         -2.9905,          0.0002
          39,        0.316667,         -2.9606,         -2.9065,         -1.8158,         -0.1908,          0.0000,         -0.0001,         -2.9920,          0.0001
          40,        0.325000,         -2.9672,         -2.9227,         -1.8722,         -0.3390,          0.0000,         -0.0002,         -2.9933,         -0.0004
          41,        0.333333,         -2.9723,         -2.9360,         -1.9557,         -0.5252,          0.0000,         -0.0006,         -2.9948,          0.0001
          42,        0.341667,         -2.9766,         -2.9471,         -2.0390,         -0.7306,         -0.0000,         -0.0001,         -2.9954,         -0.0011
          43,        0.350000,         -2.9814,         -2.9560,         -2.1333,         -0.9496,          0.0001,         -0.0002,         -2.9962,          0.0006
          44,        0.358333,         -2.9845,         -2.9639,         -2.2312,         -1.1751,         -0.3786,          0.0004,         -2.9969,         -0.0004
          45,        0.366667,         -2.9878,         -2.9700,         -2.3183,         -1.3917,         -0.1788,         -0.0000,         -2.9976,          0.0007
          46,        0.375000,         -2.9888,         -2.9752,         -2.3978,         -1.5953,         -0.2431,          0.0002,         -2.9979,          0.0002
          47,        0.383333,         -2.9913,         -2.9795,         -2.4854,         -1.7834,         -0.4171,          0.0006,         -2.9986,          0.0001
          48,        0.391667,         -2.9926,         -2.9832,         -2.5582,         -1.9560,         -0.4956,          0.0005,         -2.9984,          0.0010
          49,        0.400000,         -2.9932,         -2.9859,         -2.6163,         -2.1097,         -0.4235,         -0.0000,         -2.9990,         -0.0003
          50,        0.408333,         -2.9948,         -2.9884,         -2.6745,         -2.2414,         -0.6475,          0.0001,         -2.9988,          0.0005
          51,        0.416667,         -2.9963,         -2.9905,         -2.7262,         -2.3588,         -0.7354,         -0.0000,         -2.9992,          0.0005
          52,        0.425000,         -2.9967,         -2.9921,         -2.7678,         -2.4594,         -0.7095,         -0.0001,         -2.9994,         -0.0009
          53,        0.433333,         -2.9970,         -2.9935,         -2.8045,         -2.5453,         -0.8174,         -0.0005,         -2.9993,         -0.0009
          54,        0.441667,         -2.9975,         -2.9946,         -2.8376,         -2.6183,         -0.9674,          0.0004,         -2.9995,          0.0001
          55,        0.450000,         -2.9977,         -2.9956,         -2.8636,         -2.6811,         -0.9896,          0.0004,         -2.9995,          0.0006
          56,        0.458333,         -2.9980,         -2.9964,         -2.8847,         -2.7336,         -1.0515,          0.0002,         -2.9997,         -0.0000
          57,        0.466667,         -2.9985,         -2.9968,         -2.9032,         -2.7774,         -1.1931,          0.0001,         -2.9997,          0.0003
          58,        0.475000,         -2.9983,         -2.9974,         -2.9199,         -2.8146,         -1.3151,         -0.0005,         -2.9998,          0.0005
          59,        0.483333,         -2.9991,         -2.9979,         -2.9337,         -2.8457,         -1.4215,         -0.0651,         -2.9999,         -0.0007
          60,        0.491667,         -2.9995,         -2.9985,         -2.9448,         -2.8718,         -1.5507,         -0.3805,         -2.9996,         -0.0430
          61,        0.500000,         -2.9989,         -2.9985,         -2.9542,         -2.8935,         -1.7170,         -0.6222,         -2.9997,         -0.3765
          62,        0.508333,         -2.9995,         -2.9987,         -2.9618,         -2.9117,         -1.8588,         -0.8285,         -2.9998,         -0.6215
          63,        0.516667,         -2.9999,         -2.9988,         -2.9683,         -2.9267,         -1.9812,         -1.0889,         -3.0001,         -1.0128
          64,        0.525000,         -2.9996,         -2.9991,         -2.9735,         -2.9391,         -2.1118,         -1.3236,         -3.0000,         -1.3570
          65,        0.533333,         -2.9994,         -2.9993,         -2.9786,         -2.9494,         -2.2353,         -1.5411,         -2.9999,         -1.4283
          66,        0.541667,         -2.9997,         -2.9994,         -2.9827,         -2.9583,         -2.3399,         -1.7145,         -2.9997,         -1.6252
          67,        0.550000,         -3.0001,         -2.9995,         -2.9849,         -2.9653,         -2.4307,         -1.9140,         -3.0000,         -1.7700
          68,        0.558333,         -3.0007,         -2.9995,         -2.9877,         -2.9712,         -2.5144,         -2.0394,         -2.9998,         -1.9025
          69,        0.566667,         -2.9998,         -2.9999,         -2.9895,         -2.9763,         -2.5879,         -2.1895,         -2.9998,         -2.0292
          70,        0.575000,         -2.9999,         -2.9997,         -2.9914,         -2.9802,         -2.6536,         -2.3140,         -3.0000,         -2.1820
          71,        0.583333,         -3.0001,         -2.9997,         -2.9932,         -2.9835,         -2.7050,         -2.4136,         -3.0000,         -2.2899
          72,        0.591667,         -3.0001,         -2.9997,         -2.9943,         -2.9865,         -2.7499,         -2.5025,         -3.0001,         -2.3847
          73,        0.600000,         -3.0004,         -2.9998,         -2.9947,         -2.9888,         -2.7907,         -2.5829,         -2.9997,         -2.4829
          74,        0.608333,         -3.0002,         -2.9997,         -2.9960,         -2.9906,         -2.8248,         -2.6486,         -2.9999,         -2.5553
          75,        0.616667,         -3.0001,         -2.9997,         -2.9963,         -2.9923,         -2.8536,         -2.7024,         -3.0000,         -2.6203
          76,        0.625000,         -2.9996,         -2.9997,         -2.9971,         -2.9936,         -2.8762,         -2.7521,         -2.9998,         -2.6784
          77,        0.633333,         -2.9998,         -2.9999,         -2.9975,         -2.9948,         -2.8969,         -2.7919,         -3.0000,         -2.7283
          78,        0.641667,         -2.9998,         -2.9999,         -2.9979,         -2.9956,         -2.9144,         -2.8256,         -3.0000,         -2.7687
          79,        0.650000,         -3.0001,         -2.9998,         -2.9984,         -2.9963,         -2.9290,         -2.8542,         -3.0000,         -2.8058
          80,        0.658333,         -2.9999,         -2.9999,         -2.9992,         -2.9969,         -2.9401,         -2.8785,         -3.0001,         -2.8369
          81,        0.666667,         -3.0004,         -3.0003,         -2.9991,         -2.9975,         -2.9498,         -2.8979,         -3.0001,         -2.8626
          82,        0.675000,         -3.0000,         -3.0000,         -2.9992,         -2.9981,         -2.9591,         -2.9147,         -2.9999,         -2.8839
          83,        0.683333,         -2.9995,         -2.9998,         -2.9992,         -2.9981,         -2.9657,         -2.9295,         -2.9999,         -2.9020
          84,        0.691667,         -3.0001,         -2.9999,         -2.9998,         -2.9985,         -2.9707,         -2.9406,         -3.0001,         -2.9183
          85,        0.700000,         -3.0004,         -3.0000,         -2.9996,         -2.9990,         -2.9761,         -2.9505,         -3.0000,         -2.9316
          86,        0.708333,         -3.0006,         -2.9999,         -3.0000,         -2.9991,         -2.9804,         -2.9589,         -2.9998,         -2.9426
          87,        0.716667,         -2.9997,         -2.9999,         -2.9992,         -2.9993,         -2.9835,         -2.9658,         -2.9999,         -2.9530
          88,        0.725000,         -3.0002,         -2.9999,         -2.9996,         -2.9993,         -2.9860,         -2.9716,         -3.0003,         -2.9602
          89,        0.733333,         -2.9997,         -2.9998,         -3.0003,         -2.9997,         -2.9889,         -2.9762,         -3.0001,         -2.9665
          90,        0.741667,         -3.0003,         -2.9999,         -3.0000,         -2.9996,         -2.9901,         -2.9804,         -3.0001,         -2.9724
          91,        0.750000,         -2.9998,         -2.9999,         -2.9999,         -2.9996,         -2.9919,         -2.9835,         -3.0000,         -2.9769
          92,        0.758333,         -3.0001,         -2.9999,         -2.9997,         -2.9996,         -2.9931,         -2.9864,         -2.9999,         -2.9805
          93,        0.766667,         -3.0003,         -2.9999,         -3.0000,         -2.9998,         -2.9940,         -2.9887,         -3.0001,         -2.9841
          94,        0.775000,         -3.0001,         -3.0000,         -3.0007,         -2.9997,         -2.9955,         -2.9907,         -2.9999,         -2.9861
          95,        0.783333,         -3.0000,         -2.9999,         -3.0000,         -2.9997,         -2.9956,         -2.9921,         -3.0000,         -2.9881
          96,        0.791667,         -3.0006,         -3.0000,         -2.9999,         -3.0000,         -2.9968,         -2.9933,         -3.0001,         -2.9906
          97,        0.800000,         -2.9998,         -2.9999,         -2.9998,         -2.9998,         -2.9979,         -2.9944,         -2.9999,         -2.9924
          98,        0.808333,         -3.0001,         -2.9999,         -3.0001,         -2.9998,         -2.9980,         -2.9954,         -2.9998,         -2.9937
          99,        0.816667,         -2.9995,         -2.9998,         -3.0002,         -2.9999,         -2.9978,         -2.9962,         -2.9999,         -2.9948
         100,        0.825000,         -3.0002,         -2.9999,         -3.0002,         -2.9999,         -2.9989,         -2.9969,         -3.0000,         -2.9952
         101,        0.833333,         -3.0001,         -3.0000,         -3.0002,         -2.9999,         -2.9988,         -2.9972,         -2.9999,         -2.9968
         102,        0.841667,         -2.9998,         -2.9999,         -3.0004,         -3.0000,         -2.9990,         -2.9977,         -2.9999,         -2.9974
         103,        0.850000,         -3.0002,         -2.9999,         -3.0007,         -2.9999,         -2.9986,         -2.9981,         -2.9999,         -2.9976
         104,        0.858333,         -2.9995,         -3.0000,         -2.9996,         -3.0000,         -2.9990,         -2.9985,         -3.0000,         -2.9978
         105,        0.866667,         -3.0002,         -2.9999,         -2.9998,         -2.9999,         -2.9995,         -2.9988,         -3.0002,         -2.9989
         106,        0.875000,         -3.0001,         -2.9999,         -2.9996,         -3.0001,         -2.9988,         -2.9992,         -2.9999,         -2.9994
         107,        0.883333,         -2.9997,         -2.9999,         -3.0001,         -3.0001,         -2.9996,         -2.9993,         -2.9997,         -2.9985
         108,        0.891667,         -2.9999,         -2.9999,         -3.0001,         -3.0001,         -2.9991,         -2.9995,         -3.0000,         -2.9992
         109,        0.900000,         -2.9996,         -2.9999,         -2.9999,         -3.0000,         -3.0000,         -2.9995,         -3.0001,         -2.9991
         110,        0.908333,         -3.0004,         -2.9999,         -2.9999,         -3.0000,         -3.0005,         -2.9994,         -3.0000,         -2.9995
         111,        0.916667,         -3.0002,         -3.0000,         -3.0006,         -3.0000,         -2.9999,         -2.9994,         -2.9998,         -2.9992
         112,        0.925000,         -3.0004,         -2.9999,         -3.0002,         -3.0002,         -2.9996,         -2.9996,         -3.0000,         -2.9995
         113,        0.933333,         -3.0003,         -2.9999,         -3.0001,         -2.9999,         -3.0000,         -2.9998,         -3.0000,         -2.9993
         114,        0.941667,         -3.0000,         -2.9999,         -2.9993,         -3.0001,         -3.0000,         -2.9998,         -2.9999,         -2.9998
         115,        0.950000,         -3.0002,         -2.9999,         -3.0009,         -3.0000,         -3.0000,         -2.9997,         -3.0001,         -2.9997
         116,        0.958333,         -3.0003,         -3.0002,         -3.0000,         -3.0000,         -2.9998,         -2.9997,         -3.0000,         -2.9996
         117,        0.966667,         -3.0003,         -2.9999,         -2.9997,         -3.0000,         -2.9995,         -2.9997,         -3.0000,         -2.9992
         118,        0.975000,         -2.9999,         -2.9999,         -3.0005,         -3.0001,         -2.9999,         -2.9999,         -3.0000,         -2.9992
         119,        0.983333,         -3.0004,         -2.9999,         -2.9998,         -3.0001,         -2.9999,         -2.9998,         -2.9998,         -3.0005
         120,        0.991667,         -2.9999,         -3.0000,         -3.0003,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -2.9998
         121,        1.000000,         -3.0003,         -2.9999,         -2.9997,         -3.0000,         -2.9993,         -2.9999,         -2.9999,         -2.9996
         122,        1.008333,         -3.0000,         -2.9999,         -2.9999,         -2.9999,         -3.0004,         -3.0000,         -3.0000,         -3.0002
         123,        1.016667,         -3.0004,         -2.9999,         -3.0000,         -2.9999,         -2.9994,         -3.0000,         -3.0001,         -2.9999
         124,        1.025000,         -2.9998,         -2.9999,         -2.9995,         -3.0000,         -3.0000,         -3.0000,         -3.0004,         -3.0002
         125,        1.033333,         -3.0003,         -2.9999,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -3.0004
         126,        1.041667,         -3.0002,         -2.9999,         -3.0004,         -3.0001,         -3.0003,         -3.0000,         -2.9999,         -3.0002
         127,        1.050000,         -3.0007,         -2.9999,         -3.0000,         -3.0001,         -3.0003,         -3.0000,         -3.0000,         -3.0006
         128,        1.058333,         -3.0000,         -3.0000,         -2.9997,         -3.0000,         -3.0000,         -3.0003,         -3.0000,         -3.0000
         129,        1.066667,         -2.9997,         -2.9999,         -3.0001,         -3.0000,         -2.9999,         -3.0000,         -2.9999,         -2.9995
         130,        1.075000,         -2.9998,         -2.9999,         -3.0000,         -3.0000,         -3.0002,         -3.0000,         -2.9999,         -2.9997
         131,        1.083333,         -3.0003,         -3.0002,         -3.0008,         -2.9998,         -3.0007,         -2.9999,         -3.0000,         -3.0005
         132,        1.091667,         -3.0002,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -2.9998,         -2.9999
         133,        1.100000,         -2.9999,         -3.0000,         -3.0003,         -2.9999,         -3.0002,         -2.9999,         -3.0002,         -3.0006
         134,        1.108333,         -2.9997,         -2.9999,         -2.9999,         -2.9999,         -3.0000,         -3.0003,         -3.0003,         -3.0000
         135,        1.116667,         -3.0002,         -2.9999,         -2.9997,         -2.9998,         -2.9997,         -2.9999,         -3.0001,         -2.9997
         136,        1.125000,         -3.0000,         -2.9999,         -3.0000,         -3.0001,         -2.9995,         -3.0002,         -3.0001,         -3.0001
         137,        1.133333,         -2.9997,         -3.0001,         -3.0002,         -2.9999,         -2.9999,         -3.0000,         -3.0000,         -3.0005
         138,        1.141667,         -3.0004,         -3.0000,         -2.9998,         -2.9998,         -3.0001,         -2.9999,         -2.9997,         -2.9997
         139,        1.150000,         -3.0000,         -2.9999,         -3.0002,         -2.9999,         -2.9995,         -2.9997,         -2.9998,         -2.9997
         140,        1.158333,         -3.0005,         -3.0000,         -3.0000,         -2.9999,         -2.9999,         -3.0000,         -3.0000,         -3.0005
         141,        1.166667,         -3.0005,         -3.0000,         -2.9998,         -2.9999,         -3.0003,         -3.0000,         -3.0002,         -3.0000
         142,        1.175000,         -3.0001,         -3.0000,         -3.0002,         -3.0000,         -3.0002,         -2.9999,         -3.0001,         -2.9994
         143,        1.183333,         -3.0003,         -2.9999,         -2.9997,         -2.9999,         -3.0004,         -2.9998,         -3.0000,         -2.9995
         144,        1.191667,         -3.0000,         -3.0000,         -3.0007,         -2.9998,         -2.9999,         -3.0000,         -2.9998,         -2.9996
         145,        1.200000,         -3.0001,         -2.9999,         -3.0002,         -3.0000,         -3.0003,         -3.0000,         -2.9997,         -3.0001
         146,        1.208333,         -3.0004,         -2.9999,         -3.0007,         -3.0002,         -3.0002,         -3.0000,         -2.9999,         -3.0001
         147,        1.216667,         -3.0005,         -2.9999,         -2.9998,         -3.0000,         -2.9996,         -3.0000,         -2.9999,         -2.9997
         148,        1.225000,         -2.9997,         -2.9999,         -2.9994,         -3.0000,         -2.9997,         -3.0000,         -2.9998,         -2.9995
         149,        1.233333,         -3.0000,         -3.0000,         -2.9998,         -3.0001,         -3.0000,         -2.9998,         -3.0002,         -2.9999
         150,        1.241667,         -2.9999,         -2.9999,         -3.0003,         -3.0000,         -2.9997,         -2.9999,         -2.9999,         -3.0003
         151,        1.250000,         -3.0005,         -2.9999,         -3.0009,         -2.9999,         -3.0003,         -3.0000,         -3.0000,         -3.0001
         152,        1.258333,         -3.0001,         -3.0000,         -2.9998,         -3.0001,         -3.0000,         -3.0001,         -3.0000,         -2.9999
         153,        1.266667,         -2.9999,         -3.0000,         -3.0006,         -3.0000,         -3.0000,         -3.0001,         -3.0001,         -3.0004
         154,        1.275000,         -3.0000,         -2.9999,         -2.9996,         -2.9999,         -2.9995,         -2.9999,         -2.9999,         -3.0000
         155,        1.283333,         -3.0002,         -2.9999,         -3.0000,         -3.0001,         -3.0002,         -3.0000,         -2.9999,         -3.0001
         156,        1.291667,         -2.9996,         -2.9999,         -3.0004,         -2.9999,         -3.0000,         -3.0000,         -3.0001,         -2.9999
         157,        1.300000,         -2.9999,         -3.0000,         -2.9997,         -2.9999,         -3.0005,         -3.0001,         -3.0001,         -2.9997
         158,        1.308333,         -3.0009,         -2.9999,         -3.0004,         -2.9998,         -2.9998,         -3.0000,         -2.9997,         -2.9998
         159,        1.316667,         -2.9997,         -2.9999,         -2.9996,         -3.0000,         -2.9995,         -2.9999,         -2.9999,         -2.9997
         160,        1.325000,         -3.0001,         -2.9999,         -2.9995,         -3.0001,         -2.9999,         -3.0001,         -3.0002,         -3.0005
         161,        1.333333,         -3.0001,         -2.9999,         -3.0001,         -3.0000,         -3.0001,         -2.9999,         -3.0000,         -3.0005
         162,        1.341667,         -3.0001,         -2.9999,         -3.0003,         -2.9998,         -3.0003,         -3.0000,         -2.9999,         -2.9999
         163,        1.350000,         -3.0005,         -3.0000,         -2.9998,         -3.0002,         -3.0001,         -3.0000,         -3.0000,         -3.0003
         164,        1.358333,         -3.0002,         -2.9999,         -2.9995,         -2.9999,         -2.9993,         -3.0001,         -2.9999,         -3.0001
         165,        1.366667,         -2.9997,         -2.9999,         -3.0006,         -3.0000,         -2.9998,         -3.0000,         -2.9998,         -3.0007
         166,        1.375000,         -3.0001,         -2.9999,         -2.9999,         -3.0001,         -2.9998,         -3.0001,         -2.9999,         -2.9999
         167,        1.383333,         -2.9999,         -3.0002,         -3.0001,         -3.0001,         -3.0005,         -3.0002,         -3.0001,         -3.0004
         168,        1.391667,         -3.0004,         -3.0000,         -2.9997,         -2.9999,         -3.0000,         -2.9999,         -3.0001,         -2.9999
         169,        1.400000,         -2.9997,         -2.9999,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -3.0006
         170,        1.408333,         -2.9996,         -3.0000,         -2.9998,         -3.0000,         -3.0001,         -3.0000,         -2.9999,         -3.0000
         171,        1.416667,         -2.9999,         -2.9999,         -2.9997,         -3.0000,         -2.9994,         -3.0001,         -2.9996,         -3.0002
         172,        1.425000,         -3.0006,         -2.9999,         -3.0000,         -3.0000,         -3.0005,         -3.0000,         -2.9998,         -3.0000
         173,        1.433333,         -2.9999,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -3.0000
         174,        1.441667,         -2.9998,         -3.0000,         -3.0001,         -2.9999,         -3.0002,         -3.0000,         -3.0000,         -3.0003
         175,        1.450000,         -2.9999,         -2.9999,         -3.0001,         -3.0000,         -3.0001,         -3.0003,         -3.0000,         -3.0002
         176,        1.458333,         -2.9999,         -2.9999,         -3.0003,         -3.0000,         -2.9997,         -2.9999,         -3.0001,         -3.0006
         177,        1.466667,         -2.9995,         -2.9999,         -2.9999,         -3.0001,         -2.9999,         -3.0001,         -2.9998,         -3.0001
         178,        1.475000,         -3.0005,         -2.9999,         -3.0004,         -3.0000,         -2.9995,         -2.9999,         -3.0002,         -3.0006
         179,        1.483333,         -2.9998,         -2.9998,         -2.9997,         -3.0000,         -3.0002,         -3.0000,         -2.9998,         -2.9997
         180,        1.491667,         -2.9996,         -3.0001,         -2.9997,         -3.0000,         -2.9999,         -3.0000,         -3.0001,         -3.0002
         181,        1.500000,         -3.0002,         -2.9999,         -3.0001,         -2.9999,         -2.9999,         -3.0000,         -2.9998,         -3.0000
         182,        1.508333,         -3.0004,         -2.9999,         -2.9998,         -3.0001,         -3.0004,         -2.9999,         -3.0002,         -2.9994
         183,        1.516667,         -2.9996,         -3.0000,         -3.0004,         -3.0000,         -2.9997,         -3.0001,         -2.9998,         -2.9996
         184,        1.525000,         -3.0000,         -2.9999,         -3.0005,         -3.0000,         -3.0001,         -2.9999,         -2.9999,         -2.9993
         185,        1.533333,         -2.9999,         -3.0000,         -2.9995,         -3.0001,         -3.0003,         -3.0000,         -2.9999,         -2.9997
         186,        1.541667,         -3.0003,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000
         187,        1.550000,         -3.0000,         -3.0000,         -2.9997,         -3.0001,         -3.0002,         -3.0002,         -2.9999,         -3.0000
         188,        1.558333,         -3.0006,         -2.9999,         -3.0002,         -3.0000,         -3.0001,         -3.0000,         -2.9998,         -3.0000
         189,        1.566667,         -3.0000,         -2.9999,         -2.9995,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -2.9999
         190,        1.575000,         -2.9997,         -2.9999,         -2.9999,         -3.0001,         -3.0007,         -3.0001,         -3.0001,         -2.9998
         191,        1.583333,         -2.9996,         -2.9999,         -2.9994,         -2.9999,         -2.9998,         -3.0001,         -2.9998,         -2.9999
         192,        1.591667,         -3.0002,         -2.9999,         -2.9996,         -3.0001,         -3.0000,         -2.9999,         -3.0002,         -3.0006
         193,        1.600000,         -2.9996,         -2.9998,         -3.0000,         -3.0000,         -2.9999,         -3.0001,         -3.0000,         -3.0001
         194,        1.608333,         -3.0002,         -2.9999,         -2.9997,         -2.9999,         -3.0004,         -3.0000,         -2.9998,         -2.9999
         195,        1.616667,         -3.0003,         -2.9999,         -3.0005,         -3.0000,         -3.0005,         -3.0000,         -3.0001,         -3.0009
         196,        1.625000,         -2.9997,         -2.9999,         -3.0002,         -3.0000,         -2.9996,         -3.0002,         -3.0001,         -3.0005
         197,        1.633333,         -3.0000,         -3.0002,         -2.9999,         -3.0002,         -3.0002,         -3.0000,         -2.9998,         -3.0000
         198,        1.641667,         -2.9999,         -2.9999,         -2.9998,         -3.0003,         -2.9997,         -2.9999,         -3.0001,         -2.9995
         199,        1.650000,         -2.9998,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0002,         -2.9999,         -3.0001
         200,        1.658333,         -3.0005,         -2.9999,         -2.9998,         -2.9999,         -2.9999,         -3.0000,         -2.9998,         -2.9994
         201,        1.666667,         -3.0003,         -2.9999,         -3.0000,         -3.0000,         -2.9990,         -3.0000,         -3.0000,         -2.9999
         202,        1.675000,         -2.9996,         -2.9999,         -2.9997,         -2.9999,         -2.9993,         -3.0000,         -3.0001,         -3.0003
         203,        1.683333,         -2.9998,         -3.0000,         -2.9994,         -2.9998,         -3.0007,         -3.0001,         -3.0001,         -3.0003
         204,        1.691667,         -3.0002,         -2.9999,         -3.0004,         -2.9999,         -3.0009,         -2.9999,         -3.0000,         -2.9996
         205,        1.700000,         -2.9997,         -2.9999,         -2.9995,         -2.9998,         -2.9995,         -3.0000,         -2.9997,         -2.9998
         206,        1.708333,         -2.9996,         -2.9999,         -2.9994,         -2.9998,         -3.0003,         -3.0001,         -3.0000,         -2.9998
         207,        1.716667,         -2.9998,         -2.9998,         -3.0000,         -3.0001,         -3.0003,         -3.0001,         -2.9999,         -2.9994
         208,        1.725000,         -2.9992,         -2.9999,         -2.9998,         -3.0000,         -2.9998,         -3.0002,         -3.0001,         -3.0001
         209,        1.733333,         -3.0000,         -2.9999,         -2.9996,         -3.0001,         -3.0004,         -3.0000,         -2.9998,         -3.0002
         210,        1.741667,         -3.0009,         -3.0000,         -2.9999,         -3.0001,         -2.9997,         -3.0000,         -3.0002,         -2.9998
         211,        1.750000,         -2.9995,         -2.9999,         -2.9997,         -3.0000,         -2.9996,         -3.0000,         -3.0001,         -2.9999
