"InphaseC4_003 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_003.tcf]","Time (h)","V 2 [InphaseC4_003]","V 3 [InphaseC4_003]","V 4 [InphaseC4_003]","V 5 [InphaseC4_003]","V 6 [InphaseC4_003]","V 7 [InphaseC4_003]","V 8 [InphaseC4_003]","V 9 [InphaseC4_003]","V 10 [InphaseC4_003]","V 11 [InphaseC4_003]","V 12 [InphaseC4_003]","V 13 [InphaseC4_003]","V 14 [InphaseC4_003]","V 15 [InphaseC4_003]","V 16 [InphaseC4_003]","V  1 [InphaseC4_003]"
          36,        0.291667,          0.3414,          0.0570,          0.3220,          1.1187,          0.4932,          0.0000,          0.0008,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.7043
          37,        0.300000,          0.3410,          0.0573,          0.3233,          1.1227,          0.4629,          0.0000,          0.0518,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0002,          0.7019
          38,        0.308333,          0.3407,          0.0577,          0.3243,          1.1259,          0.4377,          0.0000,          0.0620,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.7004
          39,        0.316667,          0.3404,          0.0579,          0.3253,          1.1286,          0.4203,          0.0000,          0.0826,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.6991
          40,        0.325000,          0.3402,          0.0582,          0.3259,          1.1307,          0.4060,          0.0000,          0.0986,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.6980
          41,        0.333333,          0.3400,          0.0586,          0.3267,          1.1325,          0.3936,          0.0000,          0.1141,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.6971
          42,        0.341667,          0.3397,          0.0587,          0.3272,          1.1340,          0.3823,          0.0000,          0.1324,          0.0000,          0.0000,          0.0002,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.6964
          43,        0.350000,          0.3396,          0.0588,          0.3276,          1.1353,          0.3734,          0.0000,          0.1492,          0.0000,          0.0000,          0.0002,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.6957
          44,        0.358333,          0.3395,          0.0589,          0.3279,          1.1362,          0.3664,          0.0000,          0.1644,          0.0000,          0.0000,          0.0571,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.6952
          45,        0.366667,          0.3393,          0.0591,          0.3282,          1.1370,          0.3618,          0.0000,          0.1785,          0.0000,          0.0000,          0.0247,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.6948
          46,        0.375000,          0.3393,          0.0591,          0.3285,          1.1378,          0.3584,          0.0000,          0.1902,          0.0543,          0.0000,          0.0300,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.6944
          47,        0.383333,          0.3393,          0.0592,          0.3285,          1.1383,          0.3559,          0.0000,          0.2020,          0.0910,          0.0000,          0.0614,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.6941
          48,        0.391667,          0.3391,          0.0592,          0.3287,          1.1388,          0.3538,          0.0000,          0.2114,          0.1562,          0.0000,          0.0579,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.6939
          49,        0.400000,          0.3391,          0.0593,          0.3289,          1.1392,          0.3516,          0.0000,          0.2198,          0.1999,          0.0000,          0.0489,          0.0000,          0.0000,          0.0001,          0.0000,          0.0002,          0.6937
          50,        0.408333,          0.3391,          0.0593,          0.3290,          1.1395,          0.3498,          0.0000,          0.2267,          0.2515,          0.0000,          0.0666,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.6935
          51,        0.416667,          0.3390,          0.0594,          0.3291,          1.1398,          0.3481,          0.0000,          0.2329,          0.3009,          0.0000,          0.0698,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.6934
          52,        0.425000,          0.3390,          0.0596,          0.3292,          1.1400,          0.3465,          0.0000,          0.2378,          0.3489,          0.0000,          0.0600,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.6933
          53,        0.433333,          0.3390,          0.0594,          0.3292,          1.1402,          0.3455,          0.0000,          0.2421,          0.3849,          0.0122,          0.0662,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.6931
          54,        0.441667,          0.3390,          0.0595,          0.3294,          1.1403,          0.3445,          0.0000,          0.2457,          0.4091,          0.0198,          0.0754,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.6930
          55,        0.450000,          0.3390,          0.0596,          0.3293,          1.1405,          0.3434,          0.0000,          0.2488,          0.4316,          0.0273,          0.0701,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.6931
          56,        0.458333,          0.3390,          0.0595,          0.3294,          1.1406,          0.3425,          0.0000,          0.2512,          0.4499,          0.0323,          0.0699,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.6930
          57,        0.466667,          0.3390,          0.0595,          0.3294,          1.1407,          0.3421,          0.0000,          0.2532,          0.4653,          0.0316,          0.0750,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.6929
          58,        0.475000,          0.3389,          0.0596,          0.3296,          1.1407,          0.3416,          0.0000,          0.2551,          0.4774,          0.0325,          0.0789,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.6929
          59,        0.483333,          0.3390,          0.0596,          0.3294,          1.1408,          0.3412,          0.0000,          0.2566,          0.4874,          0.0324,          0.0804,          0.0000,          0.0000,          0.0068,          0.0002,          0.0000,          0.6929
          60,        0.491667,          0.3389,          0.0595,          0.3294,          1.1408,          0.3408,          0.0000,          0.2577,          0.4956,          0.0291,          0.0836,          0.0000,          0.0000,          0.0501,          0.0183,          0.0002,          0.6928
          61,        0.500000,          0.3389,          0.0595,          0.3295,          1.1409,          0.3405,          0.0000,          0.2588,          0.5033,          0.0250,          0.0883,          0.0723,          0.0493,          0.0843,          0.0298,          0.0242,          0.6929
          62,        0.508333,          0.3389,          0.0597,          0.3295,          1.1410,          0.3403,          0.0000,          0.2595,          0.5088,          0.0205,          0.0920,          0.1459,          0.0862,          0.1231,          0.0401,          0.0530,          0.6928
          63,        0.516667,          0.3389,          0.0597,          0.3295,          1.1409,          0.3401,          0.0000,          0.2603,          0.5135,          0.0171,          0.0953,          0.2022,          0.2507,          0.2029,          0.0680,          0.0783,          0.6928
          64,        0.525000,          0.3389,          0.0596,          0.3297,          1.1410,          0.3399,          0.0000,          0.2609,          0.5172,          0.0133,          0.0998,          0.2422,          0.3685,          0.2962,          0.0862,          0.1045,          0.6928
          65,        0.533333,          0.3389,          0.0597,          0.3296,          1.1410,          0.3398,          0.0000,          0.2613,          0.5205,          0.0088,          0.1041,          0.2754,          0.4510,          0.3607,          0.0908,          0.1173,          0.6928
          66,        0.541667,          0.3389,          0.0595,          0.3296,          1.1410,          0.3397,          0.0000,          0.2617,          0.5229,          0.0063,          0.1070,          0.3034,          0.5182,          0.4123,          0.1036,          0.1301,          0.6928
          67,        0.550000,          0.3389,          0.0596,          0.3295,          1.1410,          0.3396,          0.0000,          0.2620,          0.5251,          0.0048,          0.1094,          0.3255,          0.5697,          0.4611,          0.1166,          0.1395,          0.6928
          68,        0.558333,          0.3389,          0.0596,          0.3295,          1.1410,          0.3396,          0.0000,          0.2624,          0.5268,          0.0049,          0.1118,          0.3450,          0.6118,          0.4931,          0.1236,          0.1515,          0.6928
          69,        0.566667,          0.3389,          0.0594,          0.3295,          1.1411,          0.3395,          0.0000,          0.2625,          0.5284,          0.0067,          0.1143,          0.3613,          0.6453,          0.5255,          0.1330,          0.1614,          0.6928
          70,        0.575000,          0.3389,          0.0597,          0.3295,          1.1411,          0.3394,          0.0000,          0.2629,          0.5295,          0.0090,          0.1166,          0.3747,          0.6733,          0.5505,          0.1431,          0.1728,          0.6928
          71,        0.583333,          0.3389,          0.0597,          0.3296,          1.1411,          0.3395,          0.0000,          0.2629,          0.5305,          0.0112,          0.1187,          0.3855,          0.6970,          0.5703,          0.1500,          0.1820,          0.6927
          72,        0.591667,          0.3389,          0.0596,          0.3295,          1.1411,          0.3395,          0.0000,          0.2631,          0.5314,          0.0132,          0.1203,          0.3945,          0.7163,          0.5874,          0.1569,          0.1897,          0.6927
          73,        0.600000,          0.3389,          0.0596,          0.3296,          1.1411,          0.3394,          0.0000,          0.2632,          0.5320,          0.0149,          0.1216,          0.4018,          0.7325,          0.6016,          0.1641,          0.1971,          0.6928
          74,        0.608333,          0.3389,          0.0597,          0.3295,          1.1411,          0.3394,          0.0000,          0.2633,          0.5326,          0.0165,          0.1223,          0.4081,          0.7463,          0.6127,          0.1722,          0.2034,          0.6928
          75,        0.616667,          0.3389,          0.0595,          0.3295,          1.1411,          0.3394,          0.0000,          0.2634,          0.5330,          0.0177,          0.1231,          0.4133,          0.7576,          0.6220,          0.1815,          0.2085,          0.6927
          76,        0.625000,          0.3389,          0.0596,          0.3296,          1.1411,          0.3394,          0.0000,          0.2635,          0.5335,          0.0189,          0.1238,          0.4177,          0.7669,          0.6300,          0.1888,          0.2132,          0.6928
          77,        0.633333,          0.3389,          0.0597,          0.3294,          1.1411,          0.3394,          0.0000,          0.2635,          0.5353,          0.0198,          0.1243,          0.4214,          0.7751,          0.6365,          0.1941,          0.2174,          0.6928
          78,        0.641667,          0.3388,          0.0596,          0.3295,          1.1410,          0.3394,          0.0000,          0.2636,          0.5359,          0.0206,          0.1251,          0.4244,          0.7815,          0.6417,          0.1982,          0.2207,          0.6927
          79,        0.650000,          0.3388,          0.0597,          0.3296,          1.1411,          0.3395,          0.0000,          0.2636,          0.5361,          0.0212,          0.1255,          0.4269,          0.7869,          0.6462,          0.2017,          0.2237,          0.6927
          80,        0.658333,          0.3389,          0.0597,          0.3296,          1.1410,          0.3395,          0.0000,          0.2636,          0.5362,          0.0217,          0.1260,          0.4290,          0.7913,          0.6498,          0.2045,          0.2263,          0.6927
          81,        0.666667,          0.3388,          0.0596,          0.3295,          1.1411,          0.3394,          0.0000,          0.2636,          0.5366,          0.0221,          0.1264,          0.4308,          0.7950,          0.6528,          0.2068,          0.2287,          0.6927
          82,        0.675000,          0.3389,          0.0596,          0.3295,          1.1410,          0.3394,          0.0000,          0.2637,          0.5366,          0.0225,          0.1268,          0.4323,          0.7981,          0.6552,          0.2087,          0.2306,          0.6927
          83,        0.683333,          0.3389,          0.0596,          0.3296,          1.1411,          0.3394,          0.0000,          0.2637,          0.5367,          0.0228,          0.1270,          0.4336,          0.8005,          0.6573,          0.2103,          0.2322,          0.6928
          84,        0.691667,          0.3389,          0.0596,          0.3295,          1.1411,          0.3394,          0.0000,          0.2637,          0.5368,          0.0230,          0.1273,          0.4345,          0.8025,          0.6590,          0.2115,          0.2339,          0.6927
          85,        0.700000,          0.3389,          0.0596,          0.3294,          1.1410,          0.3395,          0.0000,          0.2638,          0.5370,          0.0232,          0.1274,          0.4354,          0.8043,          0.6604,          0.2126,          0.2359,          0.6927
          86,        0.708333,          0.3389,          0.0596,          0.3295,          1.1410,          0.3394,          0.0000,          0.2638,          0.5371,          0.0233,          0.1275,          0.4361,          0.8057,          0.6615,          0.2135,          0.2374,          0.6927
          87,        0.716667,          0.3389,          0.0596,          0.3296,          1.1411,          0.3395,          0.0000,          0.2636,          0.5371,          0.0235,          0.1277,          0.4368,          0.8070,          0.6626,          0.2143,          0.2385,          0.6928
          88,        0.725000,          0.3389,          0.0597,          0.3295,          1.1410,          0.3395,          0.0000,          0.2638,          0.5371,          0.0234,          0.1278,          0.4371,          0.8080,          0.6633,          0.2149,          0.2395,          0.6927
          89,        0.733333,          0.3389,          0.0597,          0.3296,          1.1411,          0.3395,          0.0000,          0.2637,          0.5371,          0.0238,          0.1279,          0.4376,          0.8086,          0.6640,          0.2154,          0.2402,          0.6927
          90,        0.741667,          0.3389,          0.0598,          0.3296,          1.1411,          0.3394,          0.0000,          0.2637,          0.5370,          0.0238,          0.1279,          0.4380,          0.8093,          0.6645,          0.2158,          0.2408,          0.6927
          91,        0.750000,          0.3389,          0.0597,          0.3295,          1.1411,          0.3395,          0.0000,          0.2638,          0.5371,          0.0239,          0.1279,          0.4382,          0.8100,          0.6650,          0.2162,          0.2413,          0.6927
          92,        0.758333,          0.3389,          0.0596,          0.3296,          1.1411,          0.3395,          0.0000,          0.2638,          0.5371,          0.0240,          0.1281,          0.4385,          0.8103,          0.6654,          0.2166,          0.2417,          0.6928
          93,        0.766667,          0.3389,          0.0595,          0.3295,          1.1411,          0.3394,          0.0000,          0.2637,          0.5371,          0.0239,          0.1280,          0.4386,          0.8109,          0.6658,          0.2167,          0.2421,          0.6927
          94,        0.775000,          0.3389,          0.0596,          0.3295,          1.1410,          0.3395,          0.0000,          0.2637,          0.5371,          0.0240,          0.1281,          0.4388,          0.8112,          0.6660,          0.2170,          0.2424,          0.6928
          95,        0.783333,          0.3388,          0.0596,          0.3295,          1.1410,          0.3394,          0.0000,          0.2638,          0.5371,          0.0241,          0.1282,          0.4389,          0.8114,          0.6662,          0.2171,          0.2427,          0.6927
          96,        0.791667,          0.3388,          0.0596,          0.3295,          1.1411,          0.3395,          0.0000,          0.2637,          0.5371,          0.0242,          0.1282,          0.4391,          0.8117,          0.6663,          0.2173,          0.2428,          0.6927
          97,        0.800000,          0.3389,          0.0596,          0.3295,          1.1411,          0.3395,          0.0000,          0.2638,          0.5371,          0.0242,          0.1282,          0.4391,          0.8119,          0.6665,          0.2174,          0.2430,          0.6928
          98,        0.808333,          0.3388,          0.0596,          0.3296,          1.1411,          0.3395,          0.0000,          0.2637,          0.5371,          0.0242,          0.1283,          0.4392,          0.8119,          0.6666,          0.2175,          0.2430,          0.6928
          99,        0.816667,          0.3389,          0.0595,          0.3295,          1.1410,          0.3395,          0.0000,          0.2638,          0.5371,          0.0242,          0.1283,          0.4393,          0.8121,          0.6667,          0.2176,          0.2431,          0.6927
         100,        0.825000,          0.3388,          0.0596,          0.3296,          1.1410,          0.3395,          0.0000,          0.2637,          0.5372,          0.0242,          0.1284,          0.4393,          0.8123,          0.6668,          0.2177,          0.2432,          0.6928
         101,        0.833333,          0.3389,          0.0597,          0.3296,          1.1410,          0.3395,          0.0000,          0.2637,          0.5371,          0.0243,          0.1284,          0.4393,          0.8123,          0.6669,          0.2177,          0.2433,          0.6927
         102,        0.841667,          0.3388,          0.0596,          0.3295,          1.1411,          0.3395,          0.0000,          0.2638,          0.5372,          0.0242,          0.1284,          0.4394,          0.8124,          0.6670,          0.2177,          0.2434,          0.6927
         103,        0.850000,          0.3388,          0.0598,          0.3295,          1.1411,          0.3395,          0.0000,          0.2637,          0.5372,          0.0242,          0.1284,          0.4395,          0.8125,          0.6670,          0.2178,          0.2434,          0.6928
         104,        0.858333,          0.3389,          0.0598,          0.3295,          1.1410,          0.3395,          0.0000,          0.2638,          0.5371,          0.0243,          0.1284,          0.4394,          0.8126,          0.6670,          0.2178,          0.2435,          0.6927
         105,        0.866667,          0.3389,          0.0595,          0.3295,          1.1411,          0.3395,          0.0000,          0.2637,          0.5371,          0.0242,          0.1284,          0.4395,          0.8127,          0.6671,          0.2178,          0.2435,          0.6928
         106,        0.875000,          0.3388,          0.0597,          0.3295,          1.1411,          0.3395,          0.0000,          0.2637,          0.5372,          0.0243,          0.1283,          0.4395,          0.8127,          0.6671,          0.2179,          0.2435,          0.6928
         107,        0.883333,          0.3388,          0.0596,          0.3296,          1.1410,          0.3396,          0.0000,          0.2637,          0.5371,          0.0243,          0.1284,          0.4395,          0.8127,          0.6671,          0.2179,          0.2436,          0.6928
         108,        0.891667,          0.3388,          0.0597,          0.3295,          1.1410,          0.3395,          0.0000,          0.2638,          0.5372,          0.0243,          0.1284,          0.4396,          0.8127,          0.6671,          0.2179,          0.2436,          0.6928
         109,        0.900000,          0.3389,          0.0597,          0.3296,          1.1410,          0.3395,          0.0000,          0.2637,          0.5371,          0.0244,          0.1284,          0.4396,          0.8126,          0.6672,          0.2179,          0.2436,          0.6928
         110,        0.908333,          0.3388,          0.0596,          0.3295,          1.1410,          0.3395,          0.0000,          0.2638,          0.5371,          0.0243,          0.1284,          0.4395,          0.8127,          0.6671,          0.2179,          0.2436,          0.6927
         111,        0.916667,          0.3389,          0.0597,          0.3295,          1.1411,          0.3394,          0.0000,          0.2638,          0.5371,          0.0244,          0.1284,          0.4395,          0.8127,          0.6673,          0.2179,          0.2436,          0.6928
         112,        0.925000,          0.3389,          0.0596,          0.3296,          1.1411,          0.3395,          0.0000,          0.2637,          0.5372,          0.0243,          0.1283,          0.4396,          0.8127,          0.6672,          0.2180,          0.2437,          0.6928
         113,        0.933333,          0.3388,          0.0597,          0.3296,          1.1410,          0.3395,          0.0000,          0.2638,          0.5371,          0.0243,          0.1284,          0.4396,          0.8127,          0.6672,          0.2180,          0.2436,          0.6928
         114,        0.941667,          0.3388,          0.0596,          0.3296,          1.1411,          0.3395,          0.0000,          0.2636,          0.5371,          0.0244,          0.1284,          0.4396,          0.8127,          0.6672,          0.2180,          0.2436,          0.6928
         115,        0.950000,          0.3388,          0.0596,          0.3295,          1.1410,          0.3395,          0.0000,          0.2638,          0.5371,          0.0244,          0.1285,          0.4396,          0.8127,          0.6672,          0.2179,          0.2437,          0.6928
         116,        0.958333,          0.3389,          0.0596,          0.3297,          1.1410,          0.3395,          0.0000,          0.2638,          0.5371,          0.0243,          0.1284,          0.4395,          0.8127,          0.6672,          0.2180,          0.2437,          0.6927
         117,        0.966667,          0.3388,          0.0596,          0.3295,          1.1411,          0.3395,          0.0000,          0.2637,          0.5372,          0.0244,          0.1284,          0.4397,          0.8127,          0.6672,          0.2180,          0.2437,          0.6928
         118,        0.975000,          0.3389,          0.0596,          0.3295,          1.1410,          0.3395,          0.0000,          0.2638,          0.5372,          0.0243,          0.1284,          0.4395,          0.8127,          0.6672,          0.2179,          0.2437,          0.6928
         119,        0.983333,          0.3389,          0.0596,          0.3295,          1.1410,          0.3395,          0.0000,          0.2637,          0.5371,          0.0243,          0.1284,          0.4396,          0.8127,          0.6672,          0.2179,          0.2437,          0.6927
         120,        0.991667,          0.3389,          0.0596,          0.3295,          1.1411,          0.3395,          0.0000,          0.2638,          0.5372,          0.0245,          0.1285,          0.4396,          0.8127,          0.6672,          0.2180,          0.2437,          0.6927
         121,        1.000000,          0.3389,          0.0597,          0.3295,          1.1411,          0.3395,          0.0000,          0.2638,          0.5371,          0.0244,          0.1285,          0.4396,          0.8127,          0.6672,          0.2179,          0.2437,          0.6928
         122,        1.008333,          0.3389,          0.0596,          0.3296,          1.1411,          0.3395,          0.0000,          0.2636,          0.5371,          0.0244,          0.1285,          0.4397,          0.8127,          0.6672,          0.2180,          0.2437,          0.6927
         123,        1.016667,          0.3389,          0.0595,          0.3296,          1.1411,          0.3395,          0.0000,          0.2637,          0.5372,          0.0244,          0.1284,          0.4396,          0.8127,          0.6673,          0.2180,          0.2437,          0.6928
         124,        1.025000,          0.3389,          0.0595,          0.3295,          1.1411,          0.3395,          0.0000,          0.2639,          0.5372,          0.0244,          0.1284,          0.4397,          0.8127,          0.6673,          0.2180,          0.2437,          0.6928
         125,        1.033333,          0.3388,          0.0598,          0.3296,          1.1411,          0.3395,          0.0000,          0.2638,          0.5371,          0.0244,          0.1284,          0.4396,          0.8127,          0.6672,          0.2180,          0.2437,          0.6928
         126,        1.041667,          0.3388,          0.0597,          0.3296,          1.1411,          0.3395,          0.0000,          0.2637,          0.5372,          0.0244,          0.1284,          0.4396,          0.8127,          0.6672,          0.2180,          0.2438,          0.6927
         127,        1.050000,          0.3389,          0.0596,          0.3295,          1.1411,          0.3395,          0.0000,          0.2638,          0.5372,          0.0243,          0.1284,          0.4396,          0.8127,          0.6673,          0.2180,          0.2437,          0.6927
