"VanillaC4_011","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_011.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\results\011\VanillaC4_011_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.7113,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -6.2204,          0.0000
,        0.016667,          1.5378,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.4418,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -10.2929,          0.0004
,        0.025000,          1.4115,          0.6475,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          1.3478,         -7.1704,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -11.2083,         -0.0003
,        0.033333,          1.3479,          0.7768,          1.3017,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0001,          1.2927,         -9.4888,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,        -11.4675,          0.0004
,        0.041667,          1.3129,          0.8117,          1.2855,          1.1844,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          1.2680,        -10.5180,         -4.4853,          0.0000,          0.0000,          0.0000,         -0.0001,        -11.7092,         -0.0008
,        0.050000,          1.2904,          0.8160,          1.2606,          1.2393,          0.8973,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0002,          1.2490,        -11.0421,         -7.8045,          0.0000,          0.0000,          0.0000,          0.0001,        -11.8023,         -0.0005
,        0.058333,          1.2755,          0.8204,          1.2406,          1.2282,          1.2956,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          1.2389,        -11.3806,         -9.3640,          0.0000,          0.0000,          0.0000,         -0.0001,        -11.8705,         -0.0007
,        0.066667,          1.2654,          0.8220,          1.2263,          1.2164,          1.2812,          0.4897,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          1.2307,        -11.5784,        -10.2534,         -5.5309,          0.0000,          0.0000,         -0.0001,        -11.9101,          0.0005
,        0.075000,          1.2581,          0.8213,          1.2168,          1.2052,          1.2676,          0.6919,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          1.2254,        -11.7087,        -10.8001,         -7.9024,          0.0000,          0.0000,         -0.0003,        -11.9377,         -0.0007
,        0.083333,          1.2532,          0.8214,          1.2089,          1.1964,          1.2562,          0.7484,          0.6498,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0002,          1.2220,        -11.7943,        -11.1634,         -9.2297,         -4.2327,          0.0000,          0.0002,        -11.9567,          0.0005
,        0.091667,          1.2498,          0.8211,          1.2032,          1.1904,          1.2461,          0.7800,          0.7663,          0.4638,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0001,          1.2193,        -11.8532,        -11.4071,        -10.0684,         -7.0658,          0.0000,         -0.0002,        -11.9684,          0.0006
