"InphaseC4_002 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\runs\InphaseC4_002.tcf]","Time (h)","V 2 [InphaseC4_002]","V 3 [InphaseC4_002]","V 4 [InphaseC4_002]","V 5 [InphaseC4_002]","V 6 [InphaseC4_002]","V 7 [InphaseC4_002]","V 8 [InphaseC4_002]","V 9 [InphaseC4_002]","V 10 [InphaseC4_002]","V 11 [InphaseC4_002]","V 12 [InphaseC4_002]","V 13 [InphaseC4_002]","V 14 [InphaseC4_002]","V 15 [InphaseC4_002]","V 16 [InphaseC4_002]","V  1 [InphaseC4_002]"
         172,        1.425000,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         173,        1.433333,          0.9428,          0.2501,          0.7847,          1.8108,          0.9584,          0.1801,          0.6582,          1.6103,          0.2394,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         174,        1.441667,          0.9428,          0.2501,          0.7846,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2394,          0.4219,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         175,        1.450000,          0.9427,          0.2501,          0.7846,          1.8109,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         176,        1.458333,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1801,          0.6580,          1.6103,          0.2394,          0.4219,          1.0126,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         177,        1.466667,          0.9427,          0.2500,          0.7846,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6692,          1.3820
         178,        1.475000,          0.9427,          0.2500,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4218,          1.0126,          1.7260,          1.2773,          0.7138,          0.6694,          1.3819
         179,        1.483333,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         180,        1.491667,          0.9427,          0.2501,          0.7846,          1.8108,          0.9584,          0.1800,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6692,          1.3820
         181,        1.500000,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6102,          0.2394,          0.4219,          1.0127,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         182,        1.508333,          0.9427,          0.2500,          0.7846,          1.8107,          0.9584,          0.1801,          0.6582,          1.6103,          0.2393,          0.4218,          1.0126,          1.7261,          1.2772,          0.7137,          0.6693,          1.3820
         183,        1.516667,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         184,        1.525000,          0.9427,          0.2501,          0.7846,          1.8108,          0.9584,          0.1801,          0.6582,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         185,        1.533333,          0.9427,          0.2500,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         186,        1.541667,          0.9427,          0.2501,          0.7847,          1.8108,          0.9585,          0.1801,          0.6581,          1.6103,          0.2394,          0.4218,          1.0126,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         187,        1.550000,          0.9428,          0.2500,          0.7846,          1.8108,          0.9585,          0.1801,          0.6581,          1.6102,          0.2394,          0.4219,          1.0126,          1.7260,          1.2773,          0.7138,          0.6693,          1.3820
         188,        1.558333,          0.9427,          0.2501,          0.7846,          1.8107,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         189,        1.566667,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         190,        1.575000,          0.9427,          0.2501,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         191,        1.583333,          0.9428,          0.2501,          0.7846,          1.8108,          0.9584,          0.1801,          0.6581,          1.6102,          0.2394,          0.4219,          1.0127,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         192,        1.591667,          0.9428,          0.2501,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6102,          0.2394,          0.4219,          1.0127,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         193,        1.600000,          0.9427,          0.2501,          0.7847,          1.8108,          0.9585,          0.1802,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2772,          0.7138,          0.6692,          1.3820
         194,        1.608333,          0.9428,          0.2500,          0.7846,          1.8108,          0.9584,          0.1801,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6694,          1.3820
         195,        1.616667,          0.9427,          0.2501,          0.7847,          1.8108,          0.9585,          0.1801,          0.6581,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         196,        1.625000,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6102,          0.2393,          0.4218,          1.0126,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         197,        1.633333,          0.9428,          0.2501,          0.7846,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2393,          0.4218,          1.0128,          1.7260,          1.2773,          0.7138,          0.6693,          1.3820
         198,        1.641667,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2394,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         199,        1.650000,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         200,        1.658333,          0.9427,          0.2500,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2394,          0.4218,          1.0126,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         201,        1.666667,          0.9427,          0.2500,          0.7846,          1.8107,          0.9585,          0.1802,          0.6581,          1.6103,          0.2394,          0.4218,          1.0127,          1.7260,          1.2773,          0.7138,          0.6693,          1.3820
         202,        1.675000,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2394,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         203,        1.683333,          0.9427,          0.2501,          0.7847,          1.8108,          0.9585,          0.1802,          0.6580,          1.6103,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         204,        1.691667,          0.9428,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2394,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         205,        1.700000,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4218,          1.0126,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         206,        1.708333,          0.9427,          0.2500,          0.7846,          1.8108,          0.9584,          0.1801,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         207,        1.716667,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         208,        1.725000,          0.9428,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         209,        1.733333,          0.9428,          0.2501,          0.7847,          1.8107,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         210,        1.741667,          0.9428,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2394,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6692,          1.3820
         211,        1.750000,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2394,          0.4219,          1.0126,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         212,        1.758333,          0.9428,          0.2500,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2394,          0.4219,          1.0126,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         213,        1.766667,          0.9427,          0.2500,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6692,          1.3820
         214,        1.775000,          0.9427,          0.2501,          0.7846,          1.8109,          0.9584,          0.1802,          0.6581,          1.6102,          0.2394,          0.4219,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         215,        1.783333,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         216,        1.791667,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         217,        1.800000,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1803,          0.6582,          1.6102,          0.2394,          0.4218,          1.0126,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         218,        1.808333,          0.9427,          0.2501,          0.7846,          1.8108,          0.9584,          0.1801,          0.6582,          1.6103,          0.2392,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6692,          1.3820
         219,        1.816667,          0.9427,          0.2501,          0.7847,          1.8108,          0.9585,          0.1802,          0.6581,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7137,          0.6694,          1.3820
         220,        1.825000,          0.9427,          0.2500,          0.7846,          1.8108,          0.9585,          0.1801,          0.6581,          1.6103,          0.2394,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6694,          1.3820
         221,        1.833333,          0.9427,          0.2501,          0.7846,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2393,          0.4218,          1.0126,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         222,        1.841667,          0.9428,          0.2501,          0.7847,          1.8108,          0.9585,          0.1802,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         223,        1.850000,          0.9427,          0.2501,          0.7847,          1.8108,          0.9585,          0.1801,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6692,          1.3820
         224,        1.858333,          0.9427,          0.2501,          0.7846,          1.8109,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3819
         225,        1.866667,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2394,          0.4218,          1.0127,          1.7261,          1.2772,          0.7138,          0.6692,          1.3820
         226,        1.875000,          0.9427,          0.2501,          0.7846,          1.8107,          0.9585,          0.1801,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         227,        1.883333,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1801,          0.6580,          1.6103,          0.2393,          0.4219,          1.0126,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         228,        1.891667,          0.9427,          0.2501,          0.7846,          1.8108,          0.9585,          0.1802,          0.6581,          1.6103,          0.2394,          0.4219,          1.0127,          1.7261,          1.2772,          0.7137,          0.6693,          1.3820
         229,        1.900000,          0.9427,          0.2500,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         230,        1.908333,          0.9428,          0.2501,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         231,        1.916667,          0.9427,          0.2500,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6692,          1.3820
         232,        1.925000,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1803,          0.6580,          1.6102,          0.2393,          0.4219,          1.0126,          1.7260,          1.2773,          0.7138,          0.6693,          1.3820
         233,        1.933333,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1801,          0.6580,          1.6103,          0.2393,          0.4218,          1.0126,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         234,        1.941667,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         235,        1.950000,          0.9428,          0.2500,          0.7846,          1.8108,          0.9585,          0.1802,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7260,          1.2772,          0.7137,          0.6692,          1.3820
         236,        1.958333,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6580,          1.6103,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         237,        1.966667,          0.9428,          0.2501,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6102,          0.2394,          0.4218,          1.0127,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         238,        1.975000,          0.9427,          0.2501,          0.7847,          1.8108,          0.9585,          0.1801,          0.6581,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         239,        1.983333,          0.9427,          0.2500,          0.7846,          1.8108,          0.9584,          0.1801,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         240,        1.991667,          0.9428,          0.2500,          0.7847,          1.8108,          0.9584,          0.1801,          0.6580,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         241,        2.000000,          0.9428,          0.2501,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2772,          0.7137,          0.6693,          1.3820
         242,        2.008333,          0.9428,          0.2500,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2394,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         243,        2.016667,          0.9427,          0.2501,          0.7846,          1.8107,          0.9584,          0.1802,          0.6581,          1.6103,          0.2394,          0.4218,          1.0127,          1.7260,          1.2773,          0.7137,          0.6693,          1.3820
         244,        2.025000,          0.9428,          0.2501,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6692,          1.3820
         245,        2.033333,          0.9428,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7137,          0.6692,          1.3820
         246,        2.041667,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         247,        2.050000,          0.9428,          0.2501,          0.7846,          1.8107,          0.9585,          0.1801,          0.6581,          1.6102,          0.2393,          0.4218,          1.0126,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         248,        2.058333,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1801,          0.6580,          1.6103,          0.2394,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         249,        2.066667,          0.9428,          0.2501,          0.7846,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2394,          0.4218,          1.0126,          1.7261,          1.2773,          0.7138,          0.6692,          1.3820
         250,        2.075000,          0.9427,          0.2501,          0.7847,          1.8107,          0.9584,          0.1801,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7260,          1.2773,          0.7137,          0.6693,          1.3820
         251,        2.083333,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         252,        2.091667,          0.9428,          0.2501,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2394,          0.4219,          1.0127,          1.7261,          1.2772,          0.7138,          0.6692,          1.3820
         253,        2.100000,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         254,        2.108333,          0.9427,          0.2501,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         255,        2.116667,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1803,          0.6580,          1.6102,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         256,        2.125000,          0.9427,          0.2501,          0.7846,          1.8108,          0.9584,          0.1801,          0.6582,          1.6102,          0.2394,          0.4218,          1.0128,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         257,        2.133333,          0.9428,          0.2502,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7260,          1.2773,          0.7138,          0.6693,          1.3820
         258,        2.141667,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         259,        2.150000,          0.9428,          0.2501,          0.7846,          1.8108,          0.9585,          0.1801,          0.6581,          1.6103,          0.2393,          0.4218,          1.0126,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         260,        2.158333,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6582,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         261,        2.166667,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2394,          0.4219,          1.0126,          1.7260,          1.2773,          0.7138,          0.6693,          1.3820
         262,        2.175000,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6582,          1.6103,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7137,          0.6694,          1.3820
         263,        2.183333,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2394,          0.4218,          1.0127,          1.7260,          1.2773,          0.7138,          0.6693,          1.3820
         264,        2.191667,          0.9427,          0.2501,          0.7846,          1.8108,          0.9584,          0.1802,          0.6582,          1.6102,          0.2394,          0.4218,          1.0126,          1.7261,          1.2772,          0.7137,          0.6693,          1.3820
         265,        2.200000,          0.9428,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2394,          0.4219,          1.0126,          1.7261,          1.2773,          0.7138,          0.6694,          1.3820
         266,        2.208333,          0.9427,          0.2501,          0.7847,          1.8108,          0.9585,          0.1801,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         267,        2.216667,          0.9427,          0.2501,          0.7847,          1.8108,          0.9585,          0.1801,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         268,        2.225000,          0.9427,          0.2501,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         269,        2.233333,          0.9427,          0.2500,          0.7846,          1.8108,          0.9584,          0.1802,          0.6582,          1.6102,          0.2393,          0.4218,          1.0127,          1.7260,          1.2772,          0.7138,          0.6693,          1.3820
         270,        2.241667,          0.9428,          0.2501,          0.7846,          1.8108,          0.9585,          0.1802,          0.6581,          1.6103,          0.2394,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         271,        2.250000,          0.9428,          0.2500,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         272,        2.258333,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7260,          1.2773,          0.7138,          0.6693,          1.3820
         273,        2.266667,          0.9428,          0.2500,          0.7846,          1.8108,          0.9584,          0.1803,          0.6580,          1.6102,          0.2393,          0.4218,          1.0127,          1.7260,          1.2772,          0.7138,          0.6692,          1.3820
         274,        2.275000,          0.9427,          0.2501,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4218,          1.0126,          1.7260,          1.2773,          0.7138,          0.6693,          1.3820
         275,        2.283333,          0.9427,          0.2500,          0.7847,          1.8108,          0.9585,          0.1801,          0.6581,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         276,        2.291667,          0.9427,          0.2501,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2394,          0.4219,          1.0126,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         277,        2.300000,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6580,          1.6103,          0.2394,          0.4219,          1.0127,          1.7261,          1.2773,          0.7137,          0.6692,          1.3820
         278,        2.308333,          0.9428,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6582,          1.6103,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         279,        2.316667,          0.9427,          0.2500,          0.7846,          1.8107,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6694,          1.3820
         280,        2.325000,          0.9427,          0.2500,          0.7846,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         281,        2.333333,          0.9427,          0.2501,          0.7846,          1.8109,          0.9585,          0.1802,          0.6581,          1.6102,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6692,          1.3820
         282,        2.341667,          0.9428,          0.2501,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6692,          1.3820
         283,        2.350000,          0.9427,          0.2501,          0.7847,          1.8108,          0.9585,          0.1802,          0.6582,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         284,        2.358333,          0.9427,          0.2500,          0.7847,          1.8107,          0.9584,          0.1801,          0.6582,          1.6103,          0.2393,          0.4219,          1.0127,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         285,        2.366667,          0.9427,          0.2501,          0.7847,          1.8108,          0.9585,          0.1802,          0.6580,          1.6102,          0.2394,          0.4219,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         286,        2.375000,          0.9427,          0.2500,          0.7846,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         287,        2.383333,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2394,          0.4218,          1.0126,          1.7260,          1.2773,          0.7138,          0.6693,          1.3820
         288,        2.391667,          0.9428,          0.2501,          0.7847,          1.8107,          0.9584,          0.1801,          0.6581,          1.6103,          0.2394,          0.4218,          1.0127,          1.7261,          1.2772,          0.7137,          0.6693,          1.3820
         289,        2.400000,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2394,          0.4218,          1.0126,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         290,        2.408333,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6582,          1.6102,          0.2393,          0.4218,          1.0127,          1.7260,          1.2773,          0.7138,          0.6693,          1.3820
         291,        2.416667,          0.9428,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4218,          1.0126,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         292,        2.425000,          0.9427,          0.2500,          0.7846,          1.8108,          0.9584,          0.1801,          0.6581,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         293,        2.433333,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6582,          1.6103,          0.2393,          0.4218,          1.0127,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         294,        2.441667,          0.9427,          0.2500,          0.7847,          1.8108,          0.9584,          0.1803,          0.6581,          1.6102,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
         295,        2.450000,          0.9427,          0.2501,          0.7847,          1.8108,          0.9585,          0.1801,          0.6581,          1.6103,          0.2393,          0.4219,          1.0128,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         296,        2.458333,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4219,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         297,        2.466667,          0.9427,          0.2501,          0.7848,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2393,          0.4219,          1.0127,          1.7260,          1.2773,          0.7138,          0.6693,          1.3820
         298,        2.475000,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1801,          0.6581,          1.6102,          0.2393,          0.4218,          1.0127,          1.7261,          1.2773,          0.7138,          0.6693,          1.3820
         299,        2.483333,          0.9427,          0.2501,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6103,          0.2394,          0.4218,          1.0126,          1.7260,          1.2772,          0.7138,          0.6693,          1.3820
         300,        2.491667,          0.9427,          0.2500,          0.7847,          1.8108,          0.9585,          0.1802,          0.6581,          1.6103,          0.2394,          0.4218,          1.0126,          1.7261,          1.2772,          0.7138,          0.6693,          1.3820
         301,        2.500000,          0.9428,          0.2500,          0.7847,          1.8108,          0.9584,          0.1802,          0.6581,          1.6102,          0.2393,          0.4218,          1.0126,          1.7261,          1.2773,          0.7137,          0.6693,          1.3820
