"InphaseC4_016","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_016.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\results\016\InphaseC4_016_POMM.csv","Maximum (Extracted from Time Series)",          4.0589,          0.9073,          1.8936,          2.5404,          2.5443,          0.8795,          1.3740,          2.4929,          1.1530,          1.2145,          1.7268,          2.1535,          1.8709,          1.7068,          1.4633,          3.1758,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0013,          0.0000,          0.0012
"","Time of Maximum",          0.0083,          5.4583,          0.0167,          0.1000,          0.0417,          2.6750,          3.5500,          0.0917,          5.1917,          5.7833,          1.4500,          2.3417,          1.2417,          4.2000,          1.2083,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0417,          0.0333,          0.0000,          0.0417
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -50.0013,        -50.0007,        -50.0012,        -50.0011,        -50.0014,        -50.0010,        -50.1105,        -50.0014
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.7583,          4.7250,          1.1167,          1.9000,          5.7500,          4.9583,          0.0250,          2.7167
