"InphaseC4_009 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_009.tcf]","Time (h)","Q 2 [InphaseC4_009]","Q 3 [InphaseC4_009]","Q 4 [InphaseC4_009]","Q 5 [InphaseC4_009]","Q 6 [InphaseC4_009]","Q 7 [InphaseC4_009]","Q 1 [InphaseC4_009]","Q  8 [InphaseC4_009]"
          22,        0.175000,         -8.9089,         -8.7859,         -7.2364,         -5.1523,         -1.7464,         -0.0005,         -8.9764,         -0.0014
          23,        0.183333,         -8.9316,         -8.8417,         -7.6025,         -5.9602,         -1.6457,          0.0001,         -8.9825,          0.0004
          24,        0.191667,         -8.9491,         -8.8826,         -7.9097,         -6.6322,         -2.3657,         -0.0004,         -8.9866,         -0.0005
          25,        0.200000,         -8.9629,         -8.9131,         -8.1618,         -7.1806,         -3.3068,         -0.0005,         -8.9902,         -0.0010
          26,        0.208333,         -8.9724,         -8.9355,         -8.3566,         -7.6089,         -3.7745,         -0.0199,         -8.9927,         -0.0005
          27,        0.216667,         -8.9794,         -8.9524,         -8.5085,         -7.9402,         -4.3447,         -1.2593,         -8.9947,         -0.0433
          28,        0.225000,         -8.9847,         -8.9649,         -8.6267,         -8.1962,         -5.1443,         -2.2051,         -8.9961,         -1.4065
          29,        0.233333,         -8.9883,         -8.9741,         -8.7211,         -8.3935,         -5.8470,         -3.2070,         -8.9970,         -2.7587
          30,        0.241667,         -8.9923,         -8.9809,         -8.7878,         -8.5432,         -6.3910,         -4.4776,         -8.9979,         -4.3059
          31,        0.250000,         -8.9932,         -8.9856,         -8.8398,         -8.6561,         -6.9132,         -5.3414,         -8.9982,         -5.4675
          32,        0.258333,         -8.9957,         -8.9894,         -8.8811,         -8.7411,         -7.3587,         -5.9797,         -8.9990,         -5.8393
          33,        0.266667,         -8.9963,         -8.9923,         -8.9104,         -8.8063,         -7.7182,         -6.5877,         -8.9989,         -6.3784
          34,        0.275000,         -8.9969,         -8.9944,         -8.9336,         -8.8546,         -7.9939,         -7.1215,         -8.9996,         -6.8312
          35,        0.283333,         -8.9981,         -8.9959,         -8.9500,         -8.8913,         -8.2183,         -7.4884,         -8.9997,         -7.2210
          36,        0.291667,         -8.9983,         -8.9969,         -8.9625,         -8.9187,         -8.4017,         -7.8423,         -8.9994,         -7.6256
          37,        0.300000,         -9.0002,         -8.9978,         -8.9719,         -8.9392,         -8.5399,         -8.1171,         -9.0000,         -7.9417
          38,        0.308333,         -8.9992,         -8.9981,         -8.9786,         -8.9545,         -8.6475,         -8.3119,         -8.9998,         -8.1800
          39,        0.316667,         -8.9994,         -8.9988,         -8.9847,         -8.9659,         -8.7308,         -8.4773,         -8.9999,         -8.3677
          40,        0.325000,         -8.9999,         -8.9990,         -8.9881,         -8.9750,         -8.7956,         -8.5992,         -9.0000,         -8.5153
          41,        0.333333,         -8.9997,         -8.9994,         -8.9911,         -8.9810,         -8.8434,         -8.6932,         -8.9998,         -8.6247
          42,        0.341667,         -9.0001,         -8.9994,         -8.9938,         -8.9859,         -8.8806,         -8.7665,         -9.0000,         -8.7142
          43,        0.350000,         -8.9996,         -8.9996,         -8.9952,         -8.9896,         -8.9091,         -8.8224,         -8.9999,         -8.7806
          44,        0.358333,         -9.0003,         -8.9998,         -8.9957,         -8.9921,         -8.9313,         -8.8641,         -8.9999,         -8.8317
          45,        0.366667,         -8.9999,         -8.9997,         -8.9966,         -8.9941,         -8.9479,         -8.8975,         -9.0001,         -8.8707
          46,        0.375000,         -8.9999,         -8.9999,         -8.9977,         -8.9956,         -8.9601,         -8.9215,         -8.9999,         -8.9020
          47,        0.383333,         -8.9997,         -8.9998,         -8.9984,         -8.9966,         -8.9708,         -8.9405,         -8.9998,         -8.9252
          48,        0.391667,         -8.9997,         -8.9999,         -8.9991,         -8.9977,         -8.9772,         -8.9549,         -9.0001,         -8.9430
          49,        0.400000,         -9.0000,         -9.0001,         -8.9993,         -8.9982,         -8.9825,         -8.9658,         -9.0000,         -8.9565
          50,        0.408333,         -9.0001,         -8.9998,         -8.9986,         -8.9988,         -8.9870,         -8.9740,         -8.9998,         -8.9674
          51,        0.416667,         -9.0004,         -9.0000,         -8.9998,         -8.9989,         -8.9901,         -8.9801,         -9.0000,         -8.9752
          52,        0.425000,         -8.9998,         -9.0000,         -8.9999,         -8.9991,         -8.9921,         -8.9849,         -9.0000,         -8.9811
          53,        0.433333,         -8.9998,         -9.0001,         -8.9997,         -8.9995,         -8.9946,         -8.9888,         -9.0000,         -8.9862
          54,        0.441667,         -9.0002,         -8.9999,         -8.9998,         -8.9997,         -8.9954,         -8.9913,         -9.0002,         -8.9886
          55,        0.450000,         -9.0003,         -8.9999,         -9.0003,         -8.9996,         -8.9958,         -8.9935,         -9.0002,         -8.9914
          56,        0.458333,         -8.9997,         -9.0002,         -9.0003,         -9.0000,         -8.9977,         -8.9951,         -9.0001,         -8.9933
          57,        0.466667,         -9.0002,         -9.0001,         -9.0005,         -8.9998,         -8.9978,         -8.9965,         -9.0000,         -8.9954
          58,        0.475000,         -8.9997,         -9.0000,         -9.0000,         -9.0000,         -8.9994,         -8.9971,         -8.9997,         -8.9969
          59,        0.483333,         -8.9997,         -8.9999,         -9.0002,         -8.9997,         -8.9995,         -8.9979,         -9.0003,         -8.9975
          60,        0.491667,         -9.0000,         -9.0000,         -9.0002,         -9.0000,         -8.9997,         -8.9983,         -9.0000,         -8.9978
          61,        0.500000,         -8.9998,         -9.0000,         -8.9991,         -8.9998,         -8.9993,         -8.9988,         -9.0002,         -8.9984
          62,        0.508333,         -8.9999,         -9.0000,         -8.9996,         -8.9999,         -8.9993,         -8.9993,         -8.9996,         -8.9987
          63,        0.516667,         -8.9998,         -9.0000,         -9.0000,         -9.0002,         -8.9995,         -8.9995,         -9.0002,         -8.9990
          64,        0.525000,         -8.9995,         -9.0000,         -8.9999,         -8.9999,         -8.9991,         -8.9995,         -8.9998,         -8.9996
          65,        0.533333,         -8.9999,         -9.0001,         -8.9999,         -8.9996,         -8.9995,         -8.9996,         -9.0001,         -8.9995
          66,        0.541667,         -8.9998,         -8.9998,         -9.0004,         -8.9999,         -9.0001,         -8.9997,         -9.0001,         -8.9992
          67,        0.550000,         -8.9999,         -9.0000,         -8.9998,         -9.0000,         -8.9997,         -8.9997,         -9.0000,         -8.9991
          68,        0.558333,         -8.9995,         -9.0001,         -9.0003,         -9.0000,         -9.0001,         -8.9999,         -9.0000,         -8.9996
          69,        0.566667,         -8.9996,         -9.0001,         -9.0000,         -9.0000,         -9.0000,         -8.9999,         -9.0001,         -8.9998
          70,        0.575000,         -8.9999,         -8.9998,         -9.0008,         -9.0001,         -9.0005,         -9.0000,         -8.9999,         -9.0004
          71,        0.583333,         -9.0006,         -9.0000,         -8.9998,         -9.0001,         -8.9998,         -8.9999,         -8.9996,         -8.9999
          72,        0.591667,         -9.0001,         -9.0001,         -9.0008,         -8.9998,         -9.0001,         -8.9998,         -9.0000,         -8.9996
          73,        0.600000,         -8.9995,         -8.9999,         -9.0005,         -9.0001,         -9.0000,         -8.9999,         -9.0001,         -9.0003
          74,        0.608333,         -8.9998,         -9.0001,         -8.9995,         -9.0001,         -9.0002,         -8.9999,         -8.9999,         -9.0005
          75,        0.616667,         -9.0001,         -9.0001,         -8.9999,         -9.0000,         -8.9999,         -8.9999,         -9.0000,         -8.9996
          76,        0.625000,         -8.9998,         -8.9998,         -8.9995,         -9.0000,         -9.0003,         -9.0001,         -8.9998,         -9.0006
          77,        0.633333,         -9.0005,         -9.0000,         -8.9998,         -9.0001,         -8.9999,         -9.0000,         -9.0000,         -9.0002
          78,        0.641667,         -8.9994,         -9.0000,         -8.9998,         -8.9999,         -8.9994,         -8.9999,         -8.9999,         -9.0002
          79,        0.650000,         -9.0005,         -9.0000,         -9.0006,         -9.0003,         -8.9995,         -9.0000,         -8.9999,         -8.9999
          80,        0.658333,         -9.0002,         -9.0001,         -8.9998,         -9.0000,         -9.0006,         -9.0002,         -9.0001,         -8.9997
          81,        0.666667,         -8.9996,         -9.0002,         -8.9998,         -8.9997,         -8.9996,         -9.0002,         -9.0001,         -8.9996
          82,        0.675000,         -9.0002,         -9.0001,         -8.9995,         -9.0000,         -9.0000,         -8.9998,         -8.9999,         -8.9999
          83,        0.683333,         -8.9999,         -9.0000,         -8.9999,         -9.0000,         -9.0006,         -9.0000,         -8.9999,         -9.0003
          84,        0.691667,         -9.0001,         -9.0002,         -9.0005,         -9.0000,         -8.9999,         -8.9999,         -9.0001,         -9.0007
          85,        0.700000,         -9.0002,         -9.0000,         -9.0001,         -9.0001,         -9.0001,         -8.9998,         -8.9998,         -9.0005
          86,        0.708333,         -9.0002,         -9.0000,         -8.9998,         -8.9998,         -8.9995,         -9.0000,         -8.9999,         -9.0001
          87,        0.716667,         -8.9995,         -9.0000,         -8.9997,         -9.0001,         -9.0001,         -9.0000,         -9.0002,         -9.0004
          88,        0.725000,         -8.9998,         -8.9999,         -9.0003,         -8.9999,         -8.9999,         -9.0001,         -8.9999,         -8.9996
          89,        0.733333,         -9.0003,         -9.0002,         -8.9998,         -9.0000,         -8.9998,         -9.0000,         -9.0000,         -9.0006
          90,        0.741667,         -9.0008,         -9.0000,         -8.9996,         -9.0000,         -8.9996,         -8.9998,         -8.9999,         -9.0004
          91,        0.750000,         -9.0009,         -9.0000,         -9.0001,         -8.9999,         -8.9997,         -8.9999,         -9.0002,         -8.9999
          92,        0.758333,         -8.9999,         -9.0001,         -8.9998,         -8.9999,         -9.0007,         -8.9999,         -9.0003,         -9.0001
          93,        0.766667,         -9.0001,         -8.9999,         -9.0002,         -8.9999,         -8.9995,         -9.0001,         -9.0000,         -9.0003
          94,        0.775000,         -9.0004,         -9.0000,         -8.9996,         -8.9999,         -8.9998,         -9.0001,         -8.9999,         -9.0003
          95,        0.783333,         -8.9998,         -9.0000,         -8.9999,         -8.9999,         -9.0001,         -9.0001,         -9.0000,         -9.0001
          96,        0.791667,         -9.0001,         -8.9999,         -9.0000,         -9.0000,         -9.0000,         -9.0003,         -8.9999,         -8.9999
          97,        0.800000,         -9.0000,         -9.0001,         -9.0000,         -9.0001,         -9.0002,         -9.0002,         -9.0000,         -8.9999
          98,        0.808333,         -8.9997,         -9.0001,         -8.9997,         -8.9999,         -8.9998,         -9.0001,         -9.0001,         -8.9999
          99,        0.816667,         -9.0001,         -8.9999,         -9.0000,         -9.0001,         -9.0001,         -9.0000,         -8.9999,         -9.0004
         100,        0.825000,         -8.9995,         -9.0002,         -8.9996,         -9.0000,         -9.0001,         -9.0000,         -9.0000,         -9.0003
         101,        0.833333,         -9.0001,         -9.0001,         -9.0003,         -9.0001,         -8.9999,         -9.0000,         -8.9998,         -9.0001
         102,        0.841667,         -9.0000,         -8.9999,         -8.9997,         -8.9999,         -9.0003,         -8.9999,         -9.0001,         -9.0003
         103,        0.850000,         -9.0001,         -8.9999,         -8.9999,         -9.0000,         -8.9998,         -8.9999,         -9.0000,         -8.9998
         104,        0.858333,         -8.9998,         -9.0000,         -9.0006,         -9.0000,         -8.9997,         -9.0000,         -9.0001,         -9.0001
         105,        0.866667,         -8.9998,         -9.0000,         -9.0001,         -8.9998,         -9.0007,         -9.0000,         -9.0001,         -9.0000
         106,        0.875000,         -8.9995,         -9.0001,         -9.0003,         -9.0000,         -8.9995,         -8.9999,         -9.0000,         -8.9998
         107,        0.883333,         -8.9997,         -9.0001,         -9.0016,         -9.0001,         -8.9997,         -8.9997,         -9.0001,         -8.9999
         108,        0.891667,         -9.0002,         -9.0001,         -8.9998,         -9.0002,         -8.9996,         -8.9999,         -9.0002,         -9.0000
         109,        0.900000,         -8.9999,         -9.0000,         -8.9999,         -9.0000,         -9.0005,         -9.0001,         -8.9998,         -8.9996
         110,        0.908333,         -9.0002,         -8.9999,         -8.9998,         -9.0003,         -8.9997,         -9.0001,         -9.0000,         -9.0001
         111,        0.916667,         -9.0000,         -9.0001,         -8.9999,         -9.0000,         -8.9999,         -8.9998,         -9.0001,         -8.9997
         112,        0.925000,         -9.0006,         -9.0001,         -9.0001,         -9.0001,         -9.0005,         -9.0000,         -9.0000,         -9.0003
         113,        0.933333,         -8.9998,         -8.9999,         -9.0002,         -9.0002,         -9.0005,         -8.9998,         -9.0001,         -9.0001
         114,        0.941667,         -9.0003,         -8.9999,         -8.9999,         -9.0000,         -9.0003,         -9.0000,         -9.0001,         -9.0001
         115,        0.950000,         -8.9996,         -9.0000,         -8.9997,         -8.9999,         -9.0004,         -9.0001,         -9.0001,         -8.9999
         116,        0.958333,         -8.9997,         -9.0000,         -8.9996,         -8.9998,         -9.0001,         -8.9998,         -8.9999,         -8.9997
         117,        0.966667,         -9.0000,         -9.0000,         -9.0001,         -8.9998,         -8.9997,         -9.0000,         -9.0001,         -9.0001
         118,        0.975000,         -9.0003,         -9.0000,         -9.0002,         -8.9999,         -8.9994,         -8.9999,         -8.9998,         -8.9999
         119,        0.983333,         -8.9994,         -9.0001,         -8.9996,         -8.9999,         -8.9998,         -8.9998,         -9.0002,         -8.9997
         120,        0.991667,         -8.9998,         -8.9999,         -8.9998,         -9.0000,         -9.0002,         -8.9999,         -9.0003,         -8.9993
         121,        1.000000,         -9.0001,         -8.9999,         -9.0000,         -9.0003,         -8.9997,         -8.9998,         -9.0001,         -9.0001
         122,        1.008333,         -8.9999,         -9.0001,         -8.9997,         -9.0001,         -8.9996,         -8.9999,         -9.0002,         -9.0000
         123,        1.016667,         -9.0003,         -9.0001,         -9.0000,         -8.9999,         -8.9999,         -8.9998,         -8.9998,         -9.0001
         124,        1.025000,         -8.9993,         -9.0000,         -9.0003,         -9.0002,         -9.0001,         -9.0000,         -9.0003,         -8.9999
         125,        1.033333,         -8.9998,         -9.0001,         -9.0005,         -9.0003,         -9.0000,         -9.0000,         -8.9999,         -8.9997
         126,        1.041667,         -9.0006,         -9.0001,         -9.0001,         -8.9999,         -9.0004,         -9.0000,         -8.9999,         -9.0003
         127,        1.050000,         -8.9998,         -9.0000,         -9.0000,         -9.0001,         -9.0000,         -8.9998,         -8.9998,         -8.9999
         128,        1.058333,         -9.0000,         -9.0000,         -8.9999,         -8.9999,         -9.0004,         -9.0001,         -9.0003,         -8.9995
         129,        1.066667,         -8.9998,         -9.0000,         -9.0001,         -8.9998,         -8.9995,         -9.0000,         -9.0000,         -9.0005
         130,        1.075000,         -9.0001,         -9.0001,         -8.9999,         -8.9999,         -9.0005,         -9.0000,         -8.9997,         -9.0003
         131,        1.083333,         -9.0002,         -8.9999,         -8.9999,         -8.9997,         -8.9998,         -8.9999,         -8.9999,         -9.0000
         132,        1.091667,         -9.0006,         -9.0002,         -8.9999,         -9.0001,         -8.9996,         -9.0000,         -9.0000,         -9.0004
         133,        1.100000,         -9.0002,         -9.0001,         -9.0004,         -8.9998,         -9.0001,         -9.0001,         -9.0002,         -8.9995
         134,        1.108333,         -8.9992,         -9.0000,         -9.0001,         -8.9998,         -8.9999,         -8.9999,         -8.9999,         -9.0006
         135,        1.116667,         -8.9998,         -9.0000,         -8.9996,         -9.0000,         -9.0001,         -9.0002,         -9.0001,         -8.9998
         136,        1.125000,         -8.9998,         -9.0000,         -9.0000,         -9.0000,         -8.9993,         -8.9999,         -9.0000,         -9.0005
         137,        1.133333,         -9.0000,         -9.0001,         -8.9999,         -9.0000,         -9.0001,         -9.0000,         -8.9999,         -9.0001
         138,        1.141667,         -9.0004,         -9.0001,         -8.9996,         -9.0002,         -8.9999,         -9.0000,         -9.0001,         -9.0000
         139,        1.150000,         -9.0002,         -9.0000,         -9.0002,         -9.0000,         -8.9999,         -9.0001,         -9.0000,         -9.0005
         140,        1.158333,         -8.9999,         -9.0000,         -9.0002,         -9.0000,         -8.9999,         -9.0000,         -8.9998,         -9.0001
         141,        1.166667,         -9.0002,         -8.9999,         -9.0000,         -9.0000,         -9.0000,         -9.0000,         -8.9999,         -9.0007
         142,        1.175000,         -8.9994,         -9.0002,         -9.0001,         -8.9998,         -9.0000,         -9.0001,         -9.0000,         -8.9996
         143,        1.183333,         -9.0002,         -9.0000,         -8.9996,         -9.0000,         -9.0001,         -9.0001,         -9.0000,         -8.9999
         144,        1.191667,         -8.9998,         -9.0000,         -9.0001,         -8.9998,         -9.0011,         -8.9998,         -9.0001,         -9.0000
         145,        1.200000,         -8.9996,         -9.0001,         -9.0001,         -9.0001,         -9.0003,         -9.0002,         -9.0000,         -9.0006
         146,        1.208333,         -8.9999,         -9.0002,         -9.0002,         -9.0000,         -8.9993,         -8.9999,         -9.0001,         -9.0002
         147,        1.216667,         -9.0001,         -9.0000,         -9.0000,         -8.9999,         -8.9998,         -9.0000,         -8.9999,         -9.0003
         148,        1.225000,         -9.0001,         -9.0000,         -9.0002,         -9.0001,         -8.9996,         -9.0000,         -9.0001,         -8.9992
         149,        1.233333,         -8.9997,         -9.0000,         -9.0001,         -8.9999,         -9.0002,         -9.0000,         -8.9999,         -8.9998
         150,        1.241667,         -9.0004,         -8.9999,         -9.0001,         -9.0000,         -8.9999,         -9.0000,         -8.9999,         -9.0001
         151,        1.250000,         -9.0003,         -9.0001,         -9.0000,         -9.0000,         -9.0005,         -8.9999,         -9.0000,         -9.0004
         152,        1.258333,         -8.9995,         -9.0002,         -9.0001,         -9.0001,         -8.9998,         -8.9999,         -9.0001,         -8.9995
         153,        1.266667,         -8.9996,         -9.0001,         -8.9999,         -9.0002,         -8.9997,         -9.0000,         -9.0001,         -9.0000
         154,        1.275000,         -9.0000,         -9.0000,         -9.0001,         -8.9998,         -9.0004,         -8.9998,         -9.0001,         -8.9999
         155,        1.283333,         -8.9998,         -8.9999,         -9.0008,         -8.9999,         -8.9998,         -8.9999,         -8.9999,         -9.0001
         156,        1.291667,         -9.0004,         -9.0000,         -8.9997,         -9.0002,         -9.0008,         -8.9999,         -9.0001,         -8.9998
         157,        1.300000,         -9.0001,         -9.0001,         -9.0002,         -9.0000,         -8.9997,         -9.0001,         -9.0000,         -9.0000
         158,        1.308333,         -9.0005,         -9.0000,         -9.0002,         -9.0000,         -9.0002,         -8.9999,         -9.0002,         -9.0002
         159,        1.316667,         -8.9996,         -9.0001,         -8.9997,         -8.9998,         -8.9995,         -9.0000,         -8.9998,         -8.9996
         160,        1.325000,         -8.9995,         -8.9999,         -9.0007,         -8.9998,         -8.9998,         -9.0001,         -8.9999,         -8.9997
         161,        1.333333,         -8.9998,         -9.0000,         -9.0004,         -9.0000,         -9.0004,         -8.9999,         -9.0000,         -8.9999
         162,        1.341667,         -9.0000,         -9.0002,         -9.0000,         -9.0002,         -8.9996,         -9.0000,         -9.0003,         -8.9997
         163,        1.350000,         -8.9998,         -8.9999,         -9.0005,         -8.9998,         -8.9996,         -8.9999,         -9.0001,         -8.9998
         164,        1.358333,         -9.0001,         -9.0000,         -8.9997,         -9.0000,         -9.0000,         -9.0001,         -9.0001,         -8.9992
         165,        1.366667,         -8.9997,         -9.0001,         -8.9994,         -9.0000,         -9.0005,         -9.0002,         -8.9999,         -8.9996
         166,        1.375000,         -8.9997,         -9.0002,         -8.9999,         -9.0002,         -9.0003,         -9.0000,         -9.0000,         -8.9998
         167,        1.383333,         -8.9998,         -9.0004,         -9.0003,         -9.0003,         -8.9999,         -8.9999,         -9.0001,         -9.0002
         168,        1.391667,         -8.9993,         -9.0000,         -9.0005,         -8.9997,         -9.0004,         -8.9999,         -8.9998,         -9.0000
         169,        1.400000,         -9.0001,         -9.0001,         -9.0002,         -8.9996,         -9.0000,         -8.9998,         -9.0001,         -9.0001
         170,        1.408333,         -8.9999,         -9.0001,         -8.9995,         -8.9999,         -9.0002,         -9.0001,         -9.0002,         -9.0001
         171,        1.416667,         -9.0008,         -8.9999,         -9.0004,         -9.0001,         -8.9993,         -9.0001,         -8.9999,         -9.0002
         172,        1.425000,         -9.0000,         -9.0000,         -9.0002,         -9.0002,         -9.0004,         -9.0002,         -9.0000,         -9.0003
         173,        1.433333,         -9.0003,         -9.0002,         -8.9997,         -8.9996,         -9.0002,         -9.0001,         -8.9998,         -9.0004
         174,        1.441667,         -8.9999,         -9.0000,         -9.0000,         -9.0001,         -8.9998,         -8.9999,         -9.0001,         -8.9995
         175,        1.450000,         -9.0001,         -8.9999,         -8.9994,         -8.9997,         -8.9998,         -8.9998,         -8.9996,         -9.0001
         176,        1.458333,         -8.9996,         -9.0000,         -9.0007,         -8.9998,         -9.0004,         -8.9998,         -8.9998,         -9.0000
         177,        1.466667,         -9.0004,         -8.9999,         -9.0001,         -8.9998,         -8.9997,         -9.0000,         -9.0001,         -9.0001
         178,        1.475000,         -8.9996,         -8.9999,         -8.9997,         -8.9999,         -9.0002,         -9.0000,         -8.9998,         -9.0006
         179,        1.483333,         -9.0001,         -9.0000,         -8.9998,         -9.0000,         -8.9997,         -9.0000,         -9.0001,         -9.0001
         180,        1.491667,         -9.0003,         -9.0001,         -9.0007,         -9.0000,         -8.9992,         -9.0000,         -8.9999,         -9.0006
         181,        1.500000,         -9.0000,         -9.0000,         -8.9999,         -8.9999,         -9.0002,         -8.9999,         -9.0002,         -8.9991
         182,        1.508333,         -8.9997,         -9.0002,         -8.9998,         -9.0006,         -9.0002,         -9.0002,         -8.9998,         -9.0003
         183,        1.516667,         -9.0004,         -8.9999,         -8.9999,         -9.0001,         -8.9998,         -9.0002,         -8.9999,         -9.0000
         184,        1.525000,         -9.0000,         -9.0001,         -9.0000,         -9.0000,         -8.9997,         -9.0000,         -8.9999,         -9.0000
         185,        1.533333,         -9.0002,         -9.0000,         -9.0000,         -8.9998,         -8.9999,         -9.0000,         -9.0002,         -9.0008
         186,        1.541667,         -8.9992,         -8.9999,         -8.9994,         -9.0000,         -8.9996,         -8.9999,         -8.9999,         -9.0003
         187,        1.550000,         -8.9999,         -9.0000,         -9.0000,         -9.0001,         -9.0003,         -8.9999,         -9.0002,         -8.9992
         188,        1.558333,         -9.0004,         -9.0001,         -8.9999,         -8.9999,         -8.9999,         -9.0000,         -8.9999,         -9.0000
         189,        1.566667,         -8.9998,         -9.0001,         -8.9998,         -9.0000,         -9.0001,         -9.0002,         -9.0000,         -9.0006
         190,        1.575000,         -8.9999,         -8.9999,         -9.0001,         -9.0003,         -8.9999,         -9.0000,         -9.0002,         -9.0003
         191,        1.583333,         -8.9994,         -9.0003,         -9.0004,         -9.0000,         -9.0000,         -8.9999,         -8.9999,         -9.0000
         192,        1.591667,         -8.9995,         -8.9999,         -9.0004,         -9.0002,         -9.0011,         -8.9999,         -8.9999,         -8.9995
         193,        1.600000,         -8.9994,         -9.0001,         -9.0004,         -9.0000,         -9.0002,         -9.0000,         -9.0002,         -8.9998
         194,        1.608333,         -8.9999,         -9.0000,         -8.9998,         -9.0000,         -9.0006,         -9.0001,         -8.9999,         -8.9992
         195,        1.616667,         -8.9998,         -9.0000,         -8.9996,         -9.0003,         -9.0004,         -9.0001,         -9.0001,         -9.0002
         196,        1.625000,         -9.0003,         -9.0000,         -9.0004,         -9.0001,         -8.9999,         -8.9999,         -9.0000,         -8.9997
         197,        1.633333,         -9.0001,         -9.0000,         -8.9999,         -8.9999,         -8.9999,         -9.0002,         -9.0004,         -9.0005
         198,        1.641667,         -9.0004,         -9.0002,         -9.0005,         -9.0001,         -8.9995,         -9.0000,         -9.0000,         -8.9998
         199,        1.650000,         -9.0003,         -9.0001,         -9.0004,         -9.0000,         -8.9995,         -9.0002,         -9.0001,         -9.0005
         200,        1.658333,         -8.9999,         -9.0000,         -9.0000,         -9.0001,         -9.0003,         -9.0001,         -9.0002,         -9.0006
         201,        1.666667,         -9.0004,         -8.9998,         -8.9997,         -9.0000,         -9.0000,         -9.0000,         -8.9999,         -9.0000
         202,        1.675000,         -9.0005,         -9.0001,         -8.9991,         -9.0002,         -9.0003,         -8.9997,         -8.9998,         -9.0001
         203,        1.683333,         -9.0001,         -8.9999,         -9.0004,         -9.0001,         -9.0001,         -9.0000,         -9.0003,         -9.0000
         204,        1.691667,         -9.0001,         -9.0000,         -9.0001,         -9.0003,         -8.9995,         -9.0000,         -9.0000,         -9.0000
         205,        1.700000,         -8.9996,         -8.9999,         -8.9999,         -9.0001,         -9.0003,         -9.0000,         -9.0002,         -9.0005
         206,        1.708333,         -8.9999,         -9.0000,         -9.0007,         -9.0000,         -9.0003,         -9.0001,         -8.9999,         -9.0002
         207,        1.716667,         -8.9996,         -9.0001,         -9.0005,         -8.9997,         -8.9998,         -9.0001,         -8.9999,         -8.9997
         208,        1.725000,         -8.9997,         -8.9999,         -9.0003,         -9.0003,         -8.9998,         -9.0000,         -8.9999,         -9.0002
         209,        1.733333,         -8.9996,         -9.0000,         -8.9999,         -9.0001,         -9.0000,         -9.0000,         -9.0001,         -8.9995
         210,        1.741667,         -9.0001,         -8.9999,         -9.0002,         -9.0001,         -9.0005,         -9.0000,         -8.9999,         -8.9998
