"InphaseC4_020 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_020.tcf]","Time (h)","Q 2 [InphaseC4_020]","Q 3 [InphaseC4_020]","Q 4 [InphaseC4_020]","Q 5 [InphaseC4_020]","Q 6 [InphaseC4_020]","Q 7 [InphaseC4_020]","Q 1 [InphaseC4_020]","Q  8 [InphaseC4_020]"
          83,        0.683333,        -90.0003,        -89.9997,        -89.9997,        -90.0002,        -90.0005,        -90.0000,        -89.9999,        -90.0004
          84,        0.691667,        -89.9999,        -90.0006,        -89.9996,        -89.9998,        -90.0003,        -89.9999,        -90.0002,        -90.0001
          85,        0.700000,        -90.0000,        -89.9998,        -89.9997,        -90.0000,        -89.9996,        -90.0009,        -89.9996,        -90.0000
          86,        0.708333,        -90.0001,        -90.0003,        -90.0002,        -89.9990,        -89.9998,        -90.0006,        -90.0000,        -90.0004
          87,        0.716667,        -89.9998,        -90.0001,        -89.9998,        -89.9997,        -89.9997,        -89.9998,        -90.0000,        -89.9997
          88,        0.725000,        -90.0004,        -89.9999,        -90.0009,        -90.0002,        -90.0005,        -90.0002,        -89.9999,        -89.9996
          89,        0.733333,        -90.0000,        -90.0005,        -89.9995,        -90.0001,        -89.9999,        -90.0003,        -89.9994,        -89.9991
          90,        0.741667,        -90.0006,        -90.0005,        -89.9996,        -89.9999,        -90.0004,        -89.9991,        -89.9997,        -90.0000
          91,        0.750000,        -89.9997,        -89.9999,        -90.0002,        -90.0004,        -90.0000,        -90.0000,        -90.0002,        -89.9997
          92,        0.758333,        -90.0000,        -90.0004,        -90.0004,        -90.0001,        -89.9999,        -90.0001,        -90.0004,        -90.0003
          93,        0.766667,        -89.9999,        -89.9998,        -90.0007,        -89.9998,        -90.0004,        -89.9997,        -90.0003,        -89.9999
          94,        0.775000,        -89.9998,        -90.0004,        -90.0001,        -90.0001,        -90.0006,        -90.0003,        -90.0000,        -90.0000
          95,        0.783333,        -90.0002,        -89.9995,        -90.0010,        -89.9999,        -89.9995,        -89.9997,        -89.9998,        -89.9999
          96,        0.791667,        -89.9998,        -90.0001,        -89.9995,        -90.0003,        -90.0002,        -89.9999,        -90.0003,        -90.0000
          97,        0.800000,        -89.9997,        -89.9999,        -90.0001,        -89.9993,        -89.9999,        -90.0004,        -90.0000,        -90.0002
          98,        0.808333,        -89.9999,        -90.0003,        -90.0001,        -90.0002,        -90.0001,        -90.0000,        -90.0001,        -90.0002
          99,        0.816667,        -90.0002,        -90.0002,        -90.0001,        -90.0008,        -89.9995,        -90.0007,        -90.0003,        -89.9997
         100,        0.825000,        -90.0000,        -90.0003,        -89.9999,        -90.0000,        -90.0005,        -90.0016,        -90.0006,        -90.0003
         101,        0.833333,        -89.9999,        -90.0005,        -89.9995,        -89.9997,        -90.0004,        -90.0006,        -89.9997,        -90.0003
         102,        0.841667,        -89.9994,        -89.9997,        -90.0007,        -90.0002,        -89.9999,        -90.0005,        -89.9998,        -89.9998
         103,        0.850000,        -89.9999,        -90.0000,        -90.0004,        -90.0003,        -90.0007,        -90.0005,        -90.0007,        -89.9995
         104,        0.858333,        -89.9998,        -90.0000,        -90.0004,        -89.9997,        -90.0010,        -90.0003,        -90.0004,        -90.0001
         105,        0.866667,        -90.0003,        -90.0003,        -89.9998,        -90.0001,        -89.9996,        -90.0005,        -90.0000,        -90.0005
         106,        0.875000,        -90.0003,        -89.9996,        -89.9994,        -90.0003,        -90.0003,        -89.9990,        -89.9998,        -90.0000
         107,        0.883333,        -90.0001,        -90.0005,        -90.0003,        -90.0003,        -90.0004,        -90.0004,        -89.9996,        -90.0002
         108,        0.891667,        -90.0001,        -89.9999,        -90.0002,        -89.9998,        -90.0000,        -89.9991,        -89.9994,        -90.0008
         109,        0.900000,        -90.0005,        -90.0004,        -90.0000,        -90.0003,        -90.0005,        -90.0009,        -90.0003,        -89.9994
         110,        0.908333,        -90.0004,        -90.0000,        -89.9995,        -90.0010,        -90.0005,        -90.0010,        -90.0005,        -89.9993
         111,        0.916667,        -90.0001,        -89.9998,        -89.9997,        -90.0008,        -89.9998,        -89.9999,        -90.0002,        -90.0003
         112,        0.925000,        -89.9998,        -90.0001,        -89.9994,        -89.9998,        -89.9995,        -89.9981,        -90.0001,        -89.9524
         113,        0.933333,        -90.0001,        -90.0005,        -90.0002,        -89.9997,        -89.9996,        -89.9954,        -90.0001,        -90.0080
         114,        0.941667,        -89.9999,        -90.0000,        -90.0002,        -89.9997,        -90.0002,        -90.0003,        -90.0005,        -89.9827
         115,        0.950000,        -90.0000,        -89.9999,        -90.0002,        -90.0003,        -90.0023,        -89.9913,        -90.0011,        -89.9913
         116,        0.958333,        -89.9999,        -90.0000,        -89.9999,        -90.0001,        -90.0000,        -89.9958,        -89.9996,        -89.9957
         117,        0.966667,        -90.0001,        -90.0001,        -89.9999,        -89.9996,        -90.0001,        -89.9988,        -89.9995,        -89.9990
         118,        0.975000,        -90.0001,        -90.0006,        -89.9996,        -90.0008,        -89.9992,        -89.9978,        -90.0000,        -90.0000
         119,        0.983333,        -90.0000,        -89.9997,        -90.0000,        -89.9997,        -89.9992,        -89.9994,        -90.0003,        -90.0002
         120,        0.991667,        -90.0000,        -90.0002,        -89.9999,        -90.0000,        -90.0001,        -90.0005,        -90.0003,        -89.9996
         121,        1.000000,        -90.0001,        -90.0005,        -89.9995,        -90.0006,        -90.0005,        -89.9994,        -89.9998,        -90.0004
         122,        1.008333,        -90.0002,        -89.9997,        -89.9999,        -89.9998,        -89.9996,        -90.0005,        -90.0002,        -89.9998
         123,        1.016667,        -90.0002,        -89.9995,        -89.9999,        -90.0004,        -89.9996,        -89.9994,        -89.9998,        -89.9995
         124,        1.025000,        -89.9997,        -90.0004,        -89.9999,        -89.9997,        -90.0003,        -89.9997,        -89.9999,        -89.9999
         125,        1.033333,        -89.9999,        -90.0002,        -89.9996,        -89.9995,        -90.0000,        -90.0008,        -90.0006,        -89.9992
         126,        1.041667,        -90.0003,        -90.0003,        -90.0001,        -89.9993,        -89.9999,        -89.9994,        -90.0002,        -90.0001
         127,        1.050000,        -90.0002,        -90.0004,        -90.0003,        -89.9997,        -89.9999,        -89.9995,        -89.9997,        -90.0004
         128,        1.058333,        -89.9998,        -90.0001,        -90.0004,        -89.9997,        -90.0003,        -90.0002,        -90.0001,        -89.9999
         129,        1.066667,        -89.9997,        -90.0007,        -89.9999,        -90.0005,        -90.0002,        -89.9998,        -90.0001,        -90.0000
         130,        1.075000,        -90.0002,        -90.0000,        -89.9999,        -90.0004,        -90.0002,        -90.0001,        -90.0002,        -90.0003
         131,        1.083333,        -90.0002,        -90.0005,        -90.0000,        -90.0000,        -90.0003,        -89.9998,        -89.9999,        -90.0005
         132,        1.091667,        -89.9998,        -90.0002,        -89.9998,        -90.0001,        -89.9997,        -89.9991,        -90.0012,        -89.9999
         133,        1.100000,        -90.0000,        -89.9993,        -89.9998,        -90.0003,        -89.9996,        -90.0003,        -90.0003,        -90.0006
         134,        1.108333,        -89.9999,        -90.0000,        -90.0008,        -90.0006,        -90.0004,        -90.0003,        -90.0005,        -90.0004
         135,        1.116667,        -89.9998,        -89.9998,        -89.9997,        -90.0003,        -90.0000,        -90.0003,        -89.9996,        -90.0003
         136,        1.125000,        -90.0003,        -89.9997,        -89.9999,        -90.0009,        -90.0002,        -90.0000,        -89.9996,        -90.0001
         137,        1.133333,        -90.0001,        -89.9999,        -89.9996,        -89.9998,        -89.9997,        -90.0000,        -90.0004,        -90.0003
         138,        1.141667,        -89.9996,        -89.9996,        -89.9998,        -90.0001,        -89.9998,        -90.0000,        -89.9998,        -90.0000
         139,        1.150000,        -89.9995,        -90.0000,        -89.9993,        -90.0008,        -90.0006,        -90.0001,        -90.0003,        -90.0005
         140,        1.158333,        -90.0000,        -90.0001,        -89.9998,        -90.0007,        -90.0005,        -89.9998,        -90.0005,        -89.9997
         141,        1.166667,        -89.9998,        -90.0004,        -89.9999,        -89.9997,        -90.0005,        -90.0002,        -89.9996,        -90.0003
         142,        1.175000,        -89.9996,        -90.0005,        -89.9996,        -90.0000,        -90.0001,        -90.0005,        -90.0003,        -90.0004
         143,        1.183333,        -89.9995,        -89.9994,        -89.9996,        -89.9993,        -90.0003,        -89.9996,        -89.9997,        -90.0006
         144,        1.191667,        -89.9996,        -90.0001,        -89.9996,        -89.9995,        -89.9998,        -90.0007,        -89.9999,        -89.9993
         145,        1.200000,        -90.0000,        -90.0002,        -89.9995,        -90.0005,        -90.0001,        -90.0003,        -90.0003,        -89.9998
         146,        1.208333,        -89.9998,        -90.0002,        -89.9998,        -90.0007,        -90.0006,        -90.0005,        -89.9995,        -90.0000
         147,        1.216667,        -89.9998,        -89.9997,        -90.0004,        -89.9997,        -90.0002,        -90.0007,        -89.9994,        -89.9999
         148,        1.225000,        -90.0000,        -89.9997,        -89.9998,        -89.9995,        -89.9997,        -89.9995,        -89.9999,        -90.0001
         149,        1.233333,        -90.0003,        -90.0000,        -90.0002,        -90.0002,        -90.0001,        -90.0005,        -89.9997,        -90.0005
         150,        1.241667,        -89.9999,        -90.0004,        -89.9995,        -90.0003,        -89.9997,        -90.0010,        -89.9996,        -89.9998
         151,        1.250000,        -89.9999,        -90.0001,        -90.0003,        -89.9997,        -90.0000,        -89.9993,        -89.9999,        -89.9995
         152,        1.258333,        -90.0003,        -90.0004,        -89.9999,        -90.0000,        -90.0007,        -90.0000,        -89.9996,        -90.0005
         153,        1.266667,        -89.9999,        -89.9999,        -90.0000,        -90.0006,        -89.9998,        -89.9997,        -89.9991,        -90.0000
         154,        1.275000,        -90.0000,        -90.0000,        -89.9998,        -90.0005,        -90.0001,        -90.0000,        -89.9999,        -89.9999
         155,        1.283333,        -90.0000,        -89.9998,        -89.9998,        -89.9992,        -90.0006,        -90.0014,        -90.0000,        -89.9994
         156,        1.291667,        -89.9996,        -89.9996,        -89.9998,        -89.9997,        -90.0004,        -90.0004,        -89.9991,        -89.9998
         157,        1.300000,        -89.9997,        -89.9999,        -90.0001,        -89.9997,        -90.0001,        -90.0000,        -90.0008,        -90.0001
         158,        1.308333,        -90.0003,        -89.9998,        -89.9995,        -90.0007,        -89.9995,        -90.0005,        -90.0005,        -90.0006
         159,        1.316667,        -89.9994,        -89.9999,        -90.0000,        -89.9999,        -89.9996,        -89.9998,        -89.9993,        -89.9997
         160,        1.325000,        -90.0000,        -90.0002,        -90.0005,        -89.9998,        -90.0001,        -89.9996,        -89.9996,        -89.9998
         161,        1.333333,        -89.9998,        -89.9999,        -89.9996,        -89.9999,        -90.0004,        -90.0012,        -90.0001,        -89.9999
         162,        1.341667,        -89.9994,        -90.0007,        -90.0002,        -90.0006,        -89.9989,        -89.9997,        -90.0000,        -90.0003
         163,        1.350000,        -90.0005,        -89.9997,        -89.9995,        -89.9999,        -90.0003,        -89.9999,        -89.9995,        -89.9994
         164,        1.358333,        -90.0001,        -89.9996,        -90.0004,        -89.9997,        -89.9996,        -90.0000,        -89.9993,        -90.0003
         165,        1.366667,        -89.9998,        -90.0001,        -89.9995,        -89.9999,        -89.9997,        -89.9997,        -90.0002,        -90.0006
         166,        1.375000,        -90.0006,        -89.9997,        -89.9999,        -90.0004,        -90.0007,        -90.0004,        -90.0005,        -90.0000
         167,        1.383333,        -90.0001,        -90.0002,        -90.0000,        -89.9988,        -90.0003,        -89.9997,        -89.9995,        -89.9995
         168,        1.391667,        -90.0001,        -90.0002,        -89.9999,        -90.0004,        -90.0006,        -89.9998,        -90.0003,        -90.0002
         169,        1.400000,        -89.9996,        -90.0008,        -90.0001,        -90.0005,        -90.0004,        -90.0000,        -90.0001,        -89.9999
         170,        1.408333,        -89.9998,        -89.9993,        -90.0002,        -90.0000,        -90.0007,        -90.0003,        -90.0005,        -90.0000
         171,        1.416667,        -89.9998,        -90.0002,        -89.9994,        -89.9996,        -89.9997,        -89.9994,        -90.0000,        -90.0003
         172,        1.425000,        -90.0000,        -89.9998,        -89.9999,        -90.0007,        -90.0006,        -89.9995,        -89.9993,        -90.0004
         173,        1.433333,        -89.9999,        -90.0001,        -90.0008,        -89.9996,        -90.0003,        -90.0002,        -90.0008,        -90.0002
         174,        1.441667,        -90.0000,        -89.9997,        -90.0001,        -90.0005,        -89.9996,        -90.0005,        -90.0002,        -89.9691
         175,        1.450000,        -90.0001,        -90.0008,        -90.0003,        -90.0009,        -89.9997,        -90.0455,        -90.0006,        -90.0100
         176,        1.458333,        -89.9999,        -90.0000,        -90.0001,        -90.0006,        -89.9994,        -89.9873,        -89.9994,        -89.9784
         177,        1.466667,        -90.0000,        -90.0001,        -89.9996,        -89.9989,        -90.0026,        -89.9804,        -90.0004,        -89.9860
         178,        1.475000,        -89.9998,        -89.9990,        -90.0004,        -90.0004,        -90.0011,        -89.9943,        -90.0000,        -89.9919
         179,        1.483333,        -89.9999,        -90.0002,        -90.0000,        -89.9995,        -90.0011,        -89.9967,        -89.9994,        -89.9975
         180,        1.491667,        -90.0004,        -90.0005,        -90.0008,        -90.0000,        -89.9992,        -89.9979,        -89.9998,        -89.9997
         181,        1.500000,        -89.9999,        -89.9997,        -89.9996,        -90.0001,        -89.9996,        -89.9989,        -89.9999,        -90.0000
         182,        1.508333,        -89.9998,        -90.0002,        -90.0004,        -90.0001,        -89.9992,        -89.9999,        -90.0005,        -89.9992
         183,        1.516667,        -90.0001,        -90.0000,        -89.9997,        -89.9999,        -89.9995,        -90.0001,        -90.0004,        -89.9995
         184,        1.525000,        -89.9997,        -89.9997,        -90.0005,        -89.9995,        -89.9997,        -90.0000,        -89.9998,        -89.9996
         185,        1.533333,        -89.9999,        -90.0001,        -89.9999,        -89.9995,        -89.9999,        -89.9998,        -90.0001,        -89.9991
         186,        1.541667,        -89.9998,        -89.9997,        -90.0002,        -89.9992,        -90.0002,        -90.0001,        -90.0006,        -89.9996
         187,        1.550000,        -89.9996,        -89.9996,        -90.0001,        -90.0000,        -90.0002,        -89.9998,        -89.9998,        -90.0000
         188,        1.558333,        -90.0011,        -89.9998,        -90.0001,        -90.0000,        -90.0001,        -89.9997,        -89.9994,        -89.9997
         189,        1.566667,        -90.0000,        -89.9995,        -90.0001,        -89.9994,        -89.9997,        -90.0001,        -90.0008,        -89.9996
         190,        1.575000,        -89.9997,        -90.0001,        -89.9996,        -90.0003,        -89.9997,        -90.0003,        -90.0003,        -89.9999
         191,        1.583333,        -90.0000,        -90.0002,        -89.9997,        -90.0005,        -90.0003,        -89.9997,        -90.0003,        -90.0002
         192,        1.591667,        -90.0001,        -90.0002,        -90.0003,        -89.9996,        -90.0000,        -90.0004,        -89.9997,        -90.0003
         193,        1.600000,        -90.0001,        -89.9998,        -90.0007,        -90.0000,        -89.9999,        -89.9995,        -90.0003,        -89.9994
         194,        1.608333,        -89.9999,        -89.9999,        -90.0002,        -90.0001,        -89.9997,        -90.0008,        -90.0002,        -90.0000
         195,        1.616667,        -90.0004,        -90.0000,        -90.0007,        -90.0007,        -90.0003,        -89.9996,        -89.9994,        -89.9999
         196,        1.625000,        -90.0004,        -90.0002,        -89.9996,        -89.9991,        -89.9993,        -89.9996,        -89.9992,        -90.0005
         197,        1.633333,        -90.0001,        -89.9999,        -89.9998,        -90.0012,        -90.0002,        -89.9997,        -90.0005,        -89.9997
         198,        1.641667,        -89.9997,        -90.0001,        -90.0003,        -90.0002,        -90.0001,        -89.9998,        -90.0005,        -89.9998
         199,        1.650000,        -90.0002,        -90.0005,        -90.0002,        -89.9995,        -89.9999,        -89.9998,        -89.9992,        -90.0000
         200,        1.658333,        -90.0002,        -90.0005,        -89.9993,        -89.9995,        -90.0006,        -89.9994,        -90.0003,        -90.0006
         201,        1.666667,        -89.9998,        -90.0003,        -90.0000,        -90.0002,        -90.0002,        -89.9995,        -90.0003,        -89.9997
         202,        1.675000,        -90.0001,        -90.0002,        -90.0002,        -89.9999,        -90.0002,        -89.9998,        -89.9994,        -89.9998
         203,        1.683333,        -90.0003,        -89.9998,        -90.0001,        -90.0003,        -89.9995,        -90.0007,        -90.0005,        -89.9997
         204,        1.691667,        -90.0001,        -89.9999,        -89.9998,        -89.9992,        -90.0003,        -89.9994,        -90.0000,        -90.0008
         205,        1.700000,        -90.0000,        -90.0006,        -89.9997,        -90.0007,        -90.0000,        -89.9989,        -90.0004,        -89.9994
         206,        1.708333,        -90.0001,        -89.9997,        -90.0003,        -89.9996,        -89.9999,        -90.0001,        -89.9999,        -89.9997
         207,        1.716667,        -89.9998,        -90.0001,        -89.9999,        -89.9996,        -90.0011,        -89.9993,        -89.9994,        -90.0005
         208,        1.725000,        -89.9997,        -90.0001,        -90.0001,        -90.0003,        -90.0002,        -89.9999,        -89.9995,        -90.0005
         209,        1.733333,        -89.9999,        -90.0001,        -90.0004,        -89.9998,        -90.0000,        -90.0004,        -90.0002,        -90.0001
