"OutphaseC4_011 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_011.tcf]","Time (h)","V 2 [OutphaseC4_011]","V 3 [OutphaseC4_011]","V 4 [OutphaseC4_011]","V 5 [OutphaseC4_011]","V 6 [OutphaseC4_011]","V 7 [OutphaseC4_011]","V 8 [OutphaseC4_011]","V 9 [OutphaseC4_011]","V 10 [OutphaseC4_011]","V 11 [OutphaseC4_011]","V 12 [OutphaseC4_011]","V 13 [OutphaseC4_011]","V 14 [OutphaseC4_011]","V 15 [OutphaseC4_011]","V 16 [OutphaseC4_011]","V  1 [OutphaseC4_011]"
          11,        0.083333,          1.0667,          0.0000,          2.0791,          0.3046,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0012,          0.3802
          12,        0.091667,          1.0881,          0.0000,          1.4699,          0.2961,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,          0.3753
          13,        0.100000,          1.1015,          0.0000,          1.2600,          0.2957,          0.1945,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3850
          14,        0.108333,          1.1107,          0.0000,          1.1244,          0.3129,          0.2431,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.3838
          15,        0.116667,          1.1183,          0.0000,          1.0164,          0.3314,          0.2606,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.3836
          16,        0.125000,          1.1216,          0.0000,          0.9370,          0.3554,          0.2826,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3927
          17,        0.133333,          1.1266,          0.0000,          0.8814,          0.3812,          0.3164,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.3823
          18,        0.141667,          1.1260,          0.0000,          0.8341,          0.4050,          0.3559,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0011,          0.3945
          19,        0.150000,          1.1320,          0.0000,          0.7963,          0.4304,          0.3985,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3854
          20,        0.158333,          1.1294,          0.0000,          0.7672,          0.4553,          0.4393,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3904
          21,        0.166667,          1.1315,          0.0000,          0.7441,          0.4752,          0.4766,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0010,          0.3937
          22,        0.175000,          1.1329,          0.0000,          0.7270,          0.4844,          0.5110,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3855
          23,        0.183333,          1.1320,          0.0000,          0.7110,          0.4911,          0.5441,          0.0000,          0.0000,          0.0339,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3969
          24,        0.191667,          1.1341,          0.0000,          0.6989,          0.4964,          0.5715,          0.0000,          0.0000,          0.0988,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0008,          0.3871
          25,        0.200000,          1.1324,          0.0000,          0.6886,          0.4992,          0.5939,          0.0000,          0.0910,          0.1104,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0011,          0.3939
          26,        0.208333,          1.1339,          0.0000,          0.6794,          0.5010,          0.6120,          0.0000,          0.1925,          0.1120,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.3912
          27,        0.216667,          1.1336,          0.0000,          0.6738,          0.5007,          0.6286,          0.0000,          0.2436,          0.1086,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.3883
          28,        0.225000,          1.1330,          0.0000,          0.6697,          0.5003,          0.6430,          0.0000,          0.2667,          0.0969,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3970
          29,        0.233333,          1.1339,          0.0000,          0.6681,          0.4989,          0.6540,          0.0000,          0.2701,          0.0954,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3885
          30,        0.241667,          1.1342,          0.0000,          0.6676,          0.4993,          0.6652,          0.0000,          0.2681,          0.0910,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3947
          31,        0.250000,          1.1342,          0.0000,          0.6671,          0.5030,          0.6733,          0.0000,          0.2639,          0.0922,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3907
          32,        0.258333,          1.1337,          0.0000,          0.6692,          0.5068,          0.6810,          0.0000,          0.2568,          0.0957,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3872
          33,        0.266667,          1.1337,          0.0000,          0.6687,          0.5109,          0.6887,          0.0000,          0.2479,          0.1033,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.3994
          34,        0.275000,          1.1335,          0.0000,          0.6703,          0.5161,          0.6951,          0.0000,          0.2361,          0.1073,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3904
          35,        0.283333,          1.1337,          0.0000,          0.6697,          0.5210,          0.7012,          0.0000,          0.2245,          0.1150,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3957
          36,        0.291667,          1.1335,          0.0000,          0.6658,          0.5247,          0.7046,          0.0000,          0.2112,          0.1223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3898
          37,        0.300000,          1.1338,          0.0000,          0.6663,          0.5302,          0.7090,          0.0000,          0.1991,          0.1318,          0.0186,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3860
          38,        0.308333,          1.1332,          0.0000,          0.6663,          0.5282,          0.7108,          0.0000,          0.1884,          0.1425,          0.2801,          0.0000,          0.0502,          0.0900,          0.0000,          0.0000,          0.0002,          0.4029
          39,        0.316667,          1.1341,          0.0000,          0.6620,          0.5228,          0.7137,          0.0000,          0.1778,          0.1504,          0.4356,          0.0000,          0.0767,          0.1146,          0.0000,          0.0000,          0.0003,          0.3917
          40,        0.325000,          1.1336,          0.0000,          0.6571,          0.5267,          0.7148,          0.0000,          0.1685,          0.1570,          0.5273,          0.0000,          0.1316,          0.1300,          0.0000,          0.0000,          0.0002,          0.4000
          41,        0.333333,          1.1330,          0.0000,          0.6540,          0.5311,          0.7136,          0.0000,          0.1598,          0.1654,          0.5949,          0.0000,          0.1678,          0.1261,          0.1747,          0.0000,          0.0005,          0.3907
          42,        0.341667,          1.1338,          0.0000,          0.6534,          0.5252,          0.7161,          0.0000,          0.1519,          0.1744,          0.6518,          0.0745,          0.1957,          0.1251,          0.1756,          0.0000,          0.0002,          0.3866
          43,        0.350000,          1.1338,          0.0000,          0.6530,          0.5170,          0.7193,          0.0000,          0.1439,          0.1824,          0.6962,          0.2140,          0.2223,          0.1200,          0.1791,          0.0000,          0.0002,          0.4081
          44,        0.358333,          1.1352,          0.0000,          0.6514,          0.5158,          0.7189,          0.0000,          0.1360,          0.1871,          0.7295,          0.4399,          0.2348,          0.1143,          0.1748,          0.0000,          0.0004,          0.3930
          45,        0.366667,          1.1357,          0.0000,          0.6503,          0.5206,          0.7169,          0.0000,          0.1293,          0.1899,          0.7571,          0.5810,          0.2444,          0.1125,          0.1730,          0.0000,          0.0001,          0.4086
          46,        0.375000,          1.1351,          0.0000,          0.6483,          0.5251,          0.7185,          0.0000,          0.1229,          0.1903,          0.7821,          0.6804,          0.2458,          0.1136,          0.1746,          0.0000,          0.0002,          0.3931
          47,        0.383333,          1.1342,          0.0000,          0.6460,          0.5276,          0.7212,          0.0000,          0.1165,          0.1897,          0.8011,          0.7623,          0.2399,          0.1174,          0.1820,          0.0000,          0.0001,          0.3913
          48,        0.391667,          1.1357,          0.0000,          0.6442,          0.5279,          0.7236,          0.0000,          0.1113,          0.1922,          0.8196,          0.8267,          0.2321,          0.1231,          0.1941,          0.5608,          0.0002,          0.4148
          49,        0.400000,          1.1382,          0.0000,          0.6422,          0.5284,          0.7241,          0.0000,          0.1060,          0.1978,          0.8351,          0.8797,          0.2185,          0.1312,          0.2142,          0.7964,          0.0001,          0.3977
          50,        0.408333,          1.1390,          0.0000,          0.6420,          0.5279,          0.7235,          0.0000,          0.1018,          0.2044,          0.8483,          0.9241,          0.2033,          0.1398,          0.2399,          0.9746,          0.5153,          0.4199
          51,        0.416667,          1.1375,          0.0000,          0.6422,          0.5275,          0.7237,          0.0000,          0.0986,          0.2129,          0.8612,          0.9606,          0.1868,          0.1500,          0.2693,          1.1218,          1.2073,          0.3971
          52,        0.425000,          1.1361,          0.0000,          0.6418,          0.5284,          0.7231,          0.0000,          0.0948,          0.2184,          0.8725,          0.9920,          0.1713,          0.1626,          0.3008,          1.2402,          1.4730,          0.3973
          53,        0.433333,          1.1366,          0.0000,          0.6403,          0.5319,          0.7235,          0.0000,          0.0933,          0.2249,          0.8813,          1.0177,          0.1559,          0.1753,          0.3320,          1.3420,          1.6559,          0.4185
          54,        0.441667,          1.1388,          0.0000,          0.6375,          0.5375,          0.7239,          0.0000,          0.0920,          0.2296,          0.8905,          1.0432,          0.1406,          0.1887,          0.3614,          1.4267,          1.8089,          0.4035
          55,        0.450000,          1.1392,          0.0000,          0.6354,          0.5408,          0.7250,          0.0000,          0.0901,          0.2318,          0.8978,          1.0251,          0.1262,          0.1985,          0.3873,          1.4980,          1.9370,          0.4286
          56,        0.458333,          1.1379,          0.0000,          0.6338,          0.5414,          0.7262,          0.0000,          0.0883,          0.2368,          0.9043,          0.8307,          0.1136,          0.2081,          0.4111,          1.5594,          2.0465,          0.4006
          57,        0.466667,          1.1374,          0.0000,          0.6332,          0.5401,          0.7267,          0.0000,          0.0874,          0.2388,          0.9095,          0.5817,          0.1035,          0.2186,          0.4316,          1.6121,          2.1382,          0.3947
          58,        0.475000,          1.1352,          0.0000,          0.6320,          0.5404,          0.7257,          0.0000,          0.0870,          0.2351,          0.9145,          0.4075,          0.0932,          0.2262,          0.4494,          1.6582,          2.2185,          0.4113
          59,        0.483333,          1.1339,          0.0000,          0.6308,          0.5426,          0.7247,          0.0000,          0.0872,          0.2322,          0.9195,          0.3002,          0.0843,          0.2323,          0.4648,          1.6966,          2.2883,          0.4104
          60,        0.491667,          1.1359,          0.0000,          0.6292,          0.5462,          0.7249,          0.0000,          0.0868,          0.2336,          0.9226,          0.2416,          0.0777,          0.2387,          0.4783,          1.7280,          2.3478,          0.4391
          61,        0.500000,          1.1363,          0.0000,          0.6272,          0.5500,          0.7252,          0.0000,          0.0859,          0.2376,          0.9240,          0.2114,          0.0739,          0.2441,          0.4894,          1.7551,          2.3999,          0.4012
          62,        0.508333,          1.1352,          0.0000,          0.6254,          0.5529,          0.7267,          0.0000,          0.0851,          0.2400,          0.9266,          0.1868,          0.0704,          0.2454,          0.4992,          1.7791,          2.4442,          0.3960
          63,        0.516667,          1.1359,          0.0000,          0.6228,          0.5557,          0.7269,          0.0000,          0.0844,          0.2366,          0.9290,          0.1788,          0.0656,          0.2439,          0.5070,          1.7997,          2.4827,          0.4052
          64,        0.525000,          1.1333,          0.0000,          0.6204,          0.5578,          0.7270,          0.0000,          0.0840,          0.2311,          0.9316,          0.1667,          0.0604,          0.2446,          0.5141,          1.8178,          2.5154,          0.4104
          65,        0.533333,          1.1312,          0.0000,          0.6170,          0.5604,          0.7273,          0.0000,          0.0833,          0.2285,          0.9325,          0.1601,          0.0548,          0.2491,          0.5197,          1.8330,          2.5433,          0.4525
          66,        0.541667,          1.1355,          0.0000,          0.6134,          0.5631,          0.7268,          0.0000,          0.0829,          0.2298,          0.9334,          0.1555,          0.0506,          0.2590,          0.5248,          1.8467,          2.5669,          0.4072
          67,        0.550000,          1.1349,          0.0000,          0.6099,          0.5649,          0.7274,          0.0000,          0.0827,          0.2332,          0.9346,          0.1502,          0.0462,          0.2677,          0.5291,          1.8578,          2.5874,          0.4082
          68,        0.558333,          1.1376,          0.0000,          0.6061,          0.5667,          0.7272,          0.0000,          0.0825,          0.2361,          0.9357,          0.1477,          0.0446,          0.2775,          0.5327,          1.8676,          2.6053,          0.4075
          69,        0.566667,          1.1373,          0.0000,          0.6024,          0.5680,          0.7275,          0.0000,          0.0824,          0.2385,          0.9372,          0.1461,          0.0423,          0.2831,          0.5349,          1.8757,          2.6204,          0.4003
          70,        0.575000,          1.1309,          0.0000,          0.5985,          0.5701,          0.7274,          0.0000,          0.0822,          0.2404,          0.9378,          0.1445,          0.0392,          0.2859,          0.5367,          1.8830,          2.6337,          0.4635
          71,        0.583333,          1.1366,          0.0000,          0.5947,          0.5727,          0.7273,          0.0000,          0.0824,          0.2413,          0.9387,          0.1426,          0.0393,          0.2909,          0.5393,          1.8896,          2.6452,          0.4155
          72,        0.591667,          1.1362,          0.0000,          0.5909,          0.5759,          0.7278,          0.0000,          0.0827,          0.2418,          0.9404,          0.1413,          0.0394,          0.2921,          0.5409,          1.8950,          2.6552,          0.4218
          73,        0.600000,          1.1379,          0.0000,          0.5869,          0.5796,          0.7280,          0.0000,          0.0827,          0.2423,          0.9409,          0.1409,          0.0365,          0.2904,          0.5427,          1.9001,          2.6637,          0.4152
          74,        0.608333,          1.1394,          0.0000,          0.5826,          0.5835,          0.7285,          0.0000,          0.0830,          0.2431,          0.9419,          0.1412,          0.0346,          0.2924,          0.5444,          1.9041,          2.6712,          0.3942
          75,        0.616667,          1.1359,          0.0000,          0.5785,          0.5875,          0.7288,          0.0000,          0.0833,          0.2438,          0.9421,          0.1414,          0.0357,          0.2963,          0.5453,          1.9078,          2.6776,          0.4618
          76,        0.625000,          1.1350,          0.0000,          0.5739,          0.5915,          0.7291,          0.0000,          0.0837,          0.2443,          0.9424,          0.1411,          0.0373,          0.2953,          0.5463,          1.9111,          2.6829,          0.4210
          77,        0.633333,          1.1373,          0.0000,          0.5694,          0.5958,          0.7295,          0.0000,          0.0838,          0.2446,          0.9427,          0.1415,          0.0376,          0.2908,          0.5475,          1.9138,          2.6878,          0.4285
          78,        0.641667,          1.1369,          0.0000,          0.5646,          0.6000,          0.7297,          0.0000,          0.0842,          0.2451,          0.9430,          0.1418,          0.0361,          0.2874,          0.5486,          1.9160,          2.6918,          0.4098
          79,        0.650000,          1.1376,          0.0000,          0.5592,          0.6045,          0.7299,          0.0000,          0.0846,          0.2454,          0.9432,          0.1415,          0.0357,          0.2881,          0.5499,          1.9183,          2.6954,          0.4013
          80,        0.658333,          1.1394,          0.0000,          0.5541,          0.6089,          0.7301,          0.0000,          0.0850,          0.2460,          0.9433,          0.1408,          0.0356,          0.2898,          0.5504,          1.9199,          2.6985,          0.4552
          81,        0.666667,          1.1324,          0.0000,          0.5481,          0.6134,          0.7306,          0.0000,          0.0854,          0.2465,          0.9435,          0.1405,          0.0354,          0.2902,          0.5504,          1.9214,          2.7011,          0.4292
          82,        0.675000,          1.1376,          0.0000,          0.5421,          0.6180,          0.7308,          0.0000,          0.0859,          0.2471,          0.9436,          0.1403,          0.0353,          0.2904,          0.5508,          1.9225,          2.7034,          0.4374
          83,        0.683333,          1.1374,          0.0000,          0.5359,          0.6224,          0.7311,          0.0000,          0.0864,          0.2478,          0.9438,          0.1398,          0.0356,          0.2905,          0.5512,          1.9235,          2.7054,          0.4035
          84,        0.691667,          1.1349,          0.0000,          0.5288,          0.6277,          0.7313,          0.0000,          0.0869,          0.2484,          0.9439,          0.1397,          0.0365,          0.2901,          0.5515,          1.9245,          2.7071,          0.4069
          85,        0.700000,          1.1376,          0.0000,          0.5221,          0.6335,          0.7319,          0.0000,          0.0874,          0.2491,          0.9436,          0.1397,          0.0372,          0.2885,          0.5518,          1.9253,          2.7086,          0.4559
          86,        0.708333,          1.1335,          0.0000,          0.5145,          0.6392,          0.7323,          0.0000,          0.0879,          0.2499,          0.9435,          0.1397,          0.0373,          0.2871,          0.5525,          1.9260,          2.7098,          0.4377
          87,        0.716667,          1.1346,          0.0000,          0.5068,          0.6445,          0.7325,          0.0000,          0.0886,          0.2508,          0.9442,          0.1395,          0.0368,          0.2870,          0.5529,          1.9267,          2.7109,          0.4502
          88,        0.725000,          1.1380,          0.0000,          0.4987,          0.6494,          0.7329,          0.0000,          0.0893,          0.2518,          0.9437,          0.1395,          0.0361,          0.2889,          0.5530,          1.9272,          2.7119,          0.4065
          89,        0.733333,          1.1356,          0.0000,          0.4899,          0.6547,          0.7331,          0.0000,          0.0899,          0.2527,          0.9437,          0.1393,          0.0354,          0.2919,          0.5526,          1.9276,          2.7127,          0.3991
          90,        0.741667,          1.1345,          0.0000,          0.4816,          0.6598,          0.7334,          0.0000,          0.0907,          0.2536,          0.9438,          0.1392,          0.0350,          0.2951,          0.5519,          1.9280,          2.7134,          0.4613
          91,        0.750000,          1.1363,          0.0000,          0.4720,          0.6651,          0.7339,          0.0000,          0.0913,          0.2547,          0.9437,          0.1392,          0.0359,          0.2976,          0.5519,          1.9282,          2.7140,          0.4346
          92,        0.758333,          1.1307,          0.0000,          0.4625,          0.6698,          0.7342,          0.0000,          0.0921,          0.2557,          0.9438,          0.1392,          0.0373,          0.2978,          0.5520,          1.9284,          2.7145,          0.4652
          93,        0.766667,          1.1378,          0.0000,          0.4524,          0.6733,          0.7348,          0.0000,          0.0929,          0.2569,          0.9438,          0.1392,          0.0378,          0.2959,          0.5521,          1.9287,          2.7149,          0.4128
          94,        0.775000,          1.1370,          0.0000,          0.4417,          0.6768,          0.7351,          0.0000,          0.0937,          0.2580,          0.9436,          0.1394,          0.0375,          0.2947,          0.5522,          1.9289,          2.7154,          0.3945
          95,        0.783333,          1.1354,          0.0000,          0.4313,          0.6798,          0.7355,          0.0000,          0.0948,          0.2593,          0.9439,          0.1395,          0.0371,          0.2960,          0.5520,          1.9291,          2.7157,          0.4521
          96,        0.791667,          1.1362,          0.0000,          0.4197,          0.6823,          0.7358,          0.0000,          0.0956,          0.2606,          0.9440,          0.1397,          0.0371,          0.2987,          0.5522,          1.9294,          2.7160,          0.4252
          97,        0.800000,          1.1308,          0.0000,          0.4081,          0.6840,          0.7361,          0.0000,          0.0967,          0.2620,          0.9439,          0.1398,          0.0376,          0.3012,          0.5522,          1.9296,          2.7162,          0.4740
          98,        0.808333,          1.1356,          0.0000,          0.3960,          0.6846,          0.7366,          0.0000,          0.0977,          0.2634,          0.9442,          0.1399,          0.0376,          0.3026,          0.5524,          1.9296,          2.7163,          0.4184
          99,        0.816667,          1.1379,          0.0000,          0.3833,          0.6835,          0.7369,          0.0000,          0.0987,          0.2647,          0.9442,          0.1400,          0.0375,          0.3037,          0.5525,          1.9296,          2.7166,          0.4001
         100,        0.825000,          1.1380,          0.0000,          0.3709,          0.6826,          0.7373,          0.0000,          0.0998,          0.2661,          0.9439,          0.1400,          0.0380,          0.3052,          0.5527,          1.9297,          2.7167,          0.4339
         101,        0.833333,          1.1339,          0.0000,          0.3574,          0.6835,          0.7377,          0.0000,          0.1010,          0.2676,          0.9439,          0.1402,          0.0390,          0.3059,          0.5526,          1.9298,          2.7169,          0.4227
         102,        0.841667,          1.1341,          0.0000,          0.3441,          0.6843,          0.7377,          0.0000,          0.1022,          0.2694,          0.9440,          0.1403,          0.0399,          0.3052,          0.5527,          1.9299,          2.7169,          0.4735
         103,        0.850000,          1.1325,          0.0000,          0.3302,          0.6847,          0.7381,          0.0000,          0.1033,          0.2714,          0.9442,          0.1404,          0.0406,          0.3041,          0.5528,          1.9299,          2.7171,          0.4239
         104,        0.858333,          1.1371,          0.0000,          0.3158,          0.6842,          0.7384,          0.0000,          0.1046,          0.2733,          0.9439,          0.1405,          0.0413,          0.3033,          0.5527,          1.9299,          2.7172,          0.4100
         105,        0.866667,          1.1385,          0.0000,          0.3015,          0.6823,          0.7387,          0.0000,          0.1060,          0.2754,          0.9444,          0.1406,          0.0421,          0.3030,          0.5527,          1.9300,          2.7172,          0.4239
         106,        0.875000,          1.1345,          0.0000,          0.2866,          0.6808,          0.7389,          0.0000,          0.1073,          0.2776,          0.9440,          0.1407,          0.0428,          0.3031,          0.5527,          1.9301,          2.7172,          0.4265
         107,        0.883333,          1.1354,          0.0000,          0.2721,          0.6778,          0.7391,          0.0000,          0.1087,          0.2798,          0.9441,          0.1407,          0.0436,          0.3035,          0.5527,          1.9301,          2.7173,          0.4719
         108,        0.891667,          1.1319,          0.0000,          0.2572,          0.6734,          0.7393,          0.0000,          0.1102,          0.2822,          0.9443,          0.1408,          0.0443,          0.3039,          0.5527,          1.9300,          2.7173,          0.4287
         109,        0.900000,          1.1350,          0.0000,          0.2422,          0.6684,          0.7393,          0.0000,          0.1117,          0.2847,          0.9442,          0.1409,          0.0450,          0.3046,          0.5527,          1.9301,          2.7173,          0.4172
         110,        0.908333,          1.1367,          0.0000,          0.2275,          0.6623,          0.7395,          0.0000,          0.1132,          0.2874,          0.9439,          0.1410,          0.0457,          0.3055,          0.5528,          1.9301,          2.7174,          0.4244
         111,        0.916667,          1.1372,          0.0000,          0.2124,          0.6550,          0.7396,          0.0000,          0.1148,          0.2901,          0.9441,          0.1411,          0.0464,          0.3066,          0.5528,          1.9301,          2.7174,          0.4208
         112,        0.925000,          1.1333,          0.0000,          0.1976,          0.6469,          0.7395,          0.0000,          0.1164,          0.2930,          0.9443,          0.1412,          0.0472,          0.3078,          0.5527,          1.9301,          2.7175,          0.4782
         113,        0.933333,          1.1348,          0.0000,          0.1827,          0.6390,          0.7396,          0.0000,          0.1181,          0.2960,          0.9443,          0.1413,          0.0480,          0.3091,          0.5527,          1.9300,          2.7174,          0.4306
         114,        0.941667,          1.1322,          0.0000,          0.1679,          0.6322,          0.7395,          0.0000,          0.1197,          0.2991,          0.9442,          0.1414,          0.0489,          0.3105,          0.5526,          1.9301,          2.7174,          0.4217
         115,        0.950000,          1.1351,          0.0000,          0.1536,          0.6255,          0.7395,          0.0000,          0.1215,          0.3026,          0.9446,          0.1415,          0.0498,          0.3118,          0.5526,          1.9300,          2.7173,          0.4236
         116,        0.958333,          1.1365,          0.0000,          0.1393,          0.6189,          0.7393,          0.0000,          0.1234,          0.3063,          0.9443,          0.1416,          0.0508,          0.3132,          0.5525,          1.9300,          2.7174,          0.4099
         117,        0.966667,          1.1334,          0.0000,          0.1255,          0.6122,          0.7391,          0.0000,          0.1255,          0.3103,          0.9444,          0.1417,          0.0519,          0.3147,          0.5525,          1.9301,          2.7174,          0.4869
         118,        0.975000,          1.1363,          0.0000,          0.1118,          0.6051,          0.7388,          0.0000,          0.1275,          0.3143,          0.9443,          0.1419,          0.0530,          0.3162,          0.5524,          1.9300,          2.7174,          0.4286
         119,        0.983333,          1.1318,          0.0000,          0.0986,          0.5989,          0.7385,          0.0000,          0.1295,          0.3185,          0.9444,          0.1421,          0.0542,          0.3176,          0.5524,          1.9301,          2.7174,          0.4283
         120,        0.991667,          1.1346,          0.0000,          0.0862,          0.5932,          0.7383,          0.0000,          0.1316,          0.3228,          0.9444,          0.1423,          0.0554,          0.3190,          0.5523,          1.9300,          2.7175,          0.4131
         121,        1.000000,          1.1337,          0.0000,          0.0742,          0.5877,          0.7380,          0.0000,          0.1338,          0.3271,          0.9445,          0.1424,          0.0567,          0.3205,          0.5522,          1.9300,          2.7175,          0.4069
         122,        1.008333,          1.1358,          0.0000,          0.0630,          0.5827,          0.7376,          0.0000,          0.1359,          0.3316,          0.9443,          0.1426,          0.0582,          0.3220,          0.5521,          1.9300,          2.7175,          0.4807
         123,        1.016667,          1.1339,          0.0000,          0.0522,          0.5778,          0.7374,          0.0000,          0.1380,          0.3364,          0.9447,          0.1428,          0.0596,          0.3234,          0.5520,          1.9300,          2.7174,          0.4279
         124,        1.025000,          1.1344,          0.0000,          0.0422,          0.5730,          0.7369,          0.0000,          0.1400,          0.3416,          0.9445,          0.1430,          0.0611,          0.3250,          0.5519,          1.9300,          2.7174,          0.4359
         125,        1.033333,          1.1352,          0.0000,          0.0332,          0.5681,          0.7365,          0.0000,          0.1421,          0.3471,          0.9446,          0.1432,          0.0626,          0.3266,          0.5518,          1.9300,          2.7174,          0.4057
         126,        1.041667,          1.1331,          0.0000,          0.0252,          0.5638,          0.7359,          0.0000,          0.1438,          0.3524,          0.9446,          0.1435,          0.0643,          0.3285,          0.5516,          1.9299,          2.7174,          0.4104
