"OutphaseC4_005 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_005.tcf]","Time (h)","V 2 [OutphaseC4_005]","V 3 [OutphaseC4_005]","V 4 [OutphaseC4_005]","V 5 [OutphaseC4_005]","V 6 [OutphaseC4_005]","V 7 [OutphaseC4_005]","V 8 [OutphaseC4_005]","V 9 [OutphaseC4_005]","V 10 [OutphaseC4_005]","V 11 [OutphaseC4_005]","V 12 [OutphaseC4_005]","V 13 [OutphaseC4_005]","V 14 [OutphaseC4_005]","V 15 [OutphaseC4_005]","V 16 [OutphaseC4_005]","V  1 [OutphaseC4_005]"
          29,        0.233333,          0.8175,          0.0000,          0.4332,          0.1626,          0.1288,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2284
          30,        0.241667,          0.8189,          0.0000,          0.4182,          0.1682,          0.1405,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2268
          31,        0.250000,          0.8190,          0.0000,          0.4054,          0.1737,          0.1543,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2295
          32,        0.258333,          0.8199,          0.0000,          0.3949,          0.1790,          0.1730,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2275
          33,        0.266667,          0.8204,          0.0000,          0.3845,          0.1849,          0.1932,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2285
          34,        0.275000,          0.8204,          0.0000,          0.3755,          0.1913,          0.2142,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2291
          35,        0.283333,          0.8211,          0.0000,          0.3688,          0.1977,          0.2347,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2274
          36,        0.291667,          0.8206,          0.0000,          0.3627,          0.2047,          0.2540,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2299
          37,        0.300000,          0.8215,          0.0000,          0.3577,          0.2108,          0.2729,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2280
          38,        0.308333,          0.8214,          0.0000,          0.3540,          0.2155,          0.2900,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2286
          39,        0.316667,          0.8214,          0.0000,          0.3507,          0.2186,          0.3068,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2292
          40,        0.325000,          0.8217,          0.0000,          0.3484,          0.2209,          0.3220,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2276
          41,        0.333333,          0.8213,          0.0000,          0.3471,          0.2226,          0.3359,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2300
          42,        0.341667,          0.8219,          0.0000,          0.3446,          0.2239,          0.3493,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2281
          43,        0.350000,          0.8216,          0.0000,          0.3428,          0.2249,          0.3609,          0.0000,          0.0000,          0.0466,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2287
          44,        0.358333,          0.8217,          0.0000,          0.3403,          0.2263,          0.3715,          0.0000,          0.0000,          0.0489,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2294
          45,        0.366667,          0.8219,          0.0000,          0.3382,          0.2288,          0.3804,          0.0000,          0.0000,          0.0535,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2276
          46,        0.375000,          0.8214,          0.0000,          0.3352,          0.2313,          0.3885,          0.0000,          0.1250,          0.0546,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2302
          47,        0.383333,          0.8221,          0.0000,          0.3326,          0.2341,          0.3958,          0.0000,          0.1526,          0.0545,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2282
          48,        0.391667,          0.8217,          0.0000,          0.3294,          0.2361,          0.4026,          0.0000,          0.1689,          0.0549,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2287
          49,        0.400000,          0.8218,          0.0000,          0.3273,          0.2383,          0.4090,          0.0000,          0.1714,          0.0517,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2295
          50,        0.408333,          0.8221,          0.0000,          0.3261,          0.2394,          0.4149,          0.0000,          0.1784,          0.0500,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2276
          51,        0.416667,          0.8216,          0.0000,          0.3243,          0.2395,          0.4203,          0.0000,          0.1790,          0.0483,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2305
          52,        0.425000,          0.8223,          0.0000,          0.3230,          0.2379,          0.4250,          0.0000,          0.1800,          0.0464,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2282
          53,        0.433333,          0.8216,          0.0000,          0.3223,          0.2350,          0.4292,          0.0000,          0.1816,          0.0445,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2286
          54,        0.441667,          0.8219,          0.0000,          0.3212,          0.2330,          0.4330,          0.0000,          0.1799,          0.0439,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2298
          55,        0.450000,          0.8220,          0.0000,          0.3196,          0.2315,          0.4358,          0.0000,          0.1790,          0.0426,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2276
          56,        0.458333,          0.8216,          0.0000,          0.3181,          0.2298,          0.4385,          0.0000,          0.1790,          0.0438,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2308
          57,        0.466667,          0.8222,          0.0000,          0.3165,          0.2286,          0.4400,          0.0000,          0.1768,          0.0429,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2280
          58,        0.475000,          0.8216,          0.0000,          0.3159,          0.2282,          0.4417,          0.0000,          0.1753,          0.0453,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2287
          59,        0.483333,          0.8219,          0.0000,          0.3157,          0.2282,          0.4438,          0.0000,          0.1727,          0.0450,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2299
          60,        0.491667,          0.8220,          0.0000,          0.3161,          0.2275,          0.4456,          0.0000,          0.1678,          0.0479,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2276
          61,        0.500000,          0.8216,          0.0000,          0.3167,          0.2258,          0.4474,          0.0000,          0.1639,          0.0492,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2313
          62,        0.508333,          0.8223,          0.0000,          0.3166,          0.2234,          0.4490,          0.0000,          0.1608,          0.0514,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2280
          63,        0.516667,          0.8216,          0.0000,          0.3165,          0.2214,          0.4506,          0.0000,          0.1561,          0.0537,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2286
          64,        0.525000,          0.8220,          0.0000,          0.3160,          0.2205,          0.4519,          0.0000,          0.1508,          0.0558,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2301
          65,        0.533333,          0.8220,          0.0000,          0.3160,          0.2209,          0.4526,          0.0000,          0.1455,          0.0589,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2278
          66,        0.541667,          0.8216,          0.0000,          0.3158,          0.2221,          0.4534,          0.0000,          0.1408,          0.0613,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2320
          67,        0.550000,          0.8222,          0.0000,          0.3159,          0.2231,          0.4538,          0.0000,          0.1362,          0.0651,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2278
          68,        0.558333,          0.8217,          0.0000,          0.3167,          0.2234,          0.4546,          0.0000,          0.1320,          0.0678,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2287
          69,        0.566667,          0.8220,          0.0000,          0.3175,          0.2232,          0.4557,          0.0000,          0.1284,          0.0713,          0.0000,          0.0000,          0.0358,          0.0000,          0.0000,          0.0000,          0.0000,          0.2301
          70,        0.575000,          0.8220,          0.0000,          0.3185,          0.2225,          0.4568,          0.0000,          0.1251,          0.0746,          0.0000,          0.0000,          0.0465,          0.0368,          0.0000,          0.0000,          0.0000,          0.2278
          71,        0.583333,          0.8215,          0.0000,          0.3192,          0.2214,          0.4577,          0.0000,          0.1218,          0.0765,          0.0000,          0.0000,          0.0622,          0.0614,          0.0000,          0.0000,          0.0000,          0.2326
          72,        0.591667,          0.8222,          0.0000,          0.3202,          0.2207,          0.4582,          0.0000,          0.1183,          0.0775,          0.0000,          0.0000,          0.0822,          0.0622,          0.0000,          0.0000,          0.0000,          0.2277
          73,        0.600000,          0.8216,          0.0000,          0.3217,          0.2203,          0.4583,          0.0000,          0.1151,          0.0787,          0.0000,          0.0000,          0.0930,          0.0652,          0.0000,          0.0000,          0.0000,          0.2286
          74,        0.608333,          0.8221,          0.0000,          0.3232,          0.2206,          0.4585,          0.0000,          0.1125,          0.0801,          0.0000,          0.0000,          0.1129,          0.0614,          0.1025,          0.0000,          0.0000,          0.2300
          75,        0.616667,          0.8221,          0.0000,          0.3247,          0.2212,          0.4585,          0.0000,          0.1100,          0.0829,          0.0000,          0.0000,          0.1233,          0.0652,          0.1017,          0.0000,          0.0000,          0.2280
          76,        0.625000,          0.8215,          0.0000,          0.3258,          0.2214,          0.4588,          0.0000,          0.1079,          0.0866,          0.0000,          0.0000,          0.1321,          0.0624,          0.0916,          0.0000,          0.0000,          0.2333
          77,        0.633333,          0.8222,          0.0000,          0.3265,          0.2219,          0.4590,          0.0000,          0.1056,          0.0912,          0.0000,          0.0000,          0.1427,          0.0616,          0.0914,          0.0000,          0.0000,          0.2277
          78,        0.641667,          0.8217,          0.0000,          0.3270,          0.2228,          0.4595,          0.0000,          0.1031,          0.0949,          0.0595,          0.0000,          0.1480,          0.0598,          0.0886,          0.0000,          0.0000,          0.2289
          79,        0.650000,          0.8221,          0.0000,          0.3271,          0.2245,          0.4600,          0.0000,          0.1017,          0.0983,          0.0657,          0.0000,          0.1548,          0.0581,          0.0851,          0.0000,          0.0000,          0.2301
          80,        0.658333,          0.8221,          0.0000,          0.3276,          0.2263,          0.4601,          0.0000,          0.1001,          0.1017,          0.0937,          0.0000,          0.1586,          0.0556,          0.0878,          0.0000,          0.0000,          0.2282
          81,        0.666667,          0.8215,          0.0000,          0.3282,          0.2278,          0.4604,          0.0000,          0.0985,          0.1045,          0.0947,          0.0000,          0.1611,          0.0546,          0.0870,          0.0000,          0.0000,          0.2338
          82,        0.675000,          0.8223,          0.0000,          0.3285,          0.2288,          0.4606,          0.0000,          0.0969,          0.1062,          0.1241,          0.0000,          0.1619,          0.0549,          0.0858,          0.0000,          0.0000,          0.2278
          83,        0.683333,          0.8217,          0.0000,          0.3289,          0.2289,          0.4610,          0.0000,          0.0960,          0.1066,          0.1438,          0.0000,          0.1619,          0.0546,          0.0841,          0.0000,          0.0000,          0.2291
          84,        0.691667,          0.8221,          0.0000,          0.3290,          0.2286,          0.4614,          0.0000,          0.0950,          0.1062,          0.1709,          0.0000,          0.1602,          0.0552,          0.0849,          0.0000,          0.0000,          0.2298
          85,        0.700000,          0.8222,          0.0000,          0.3293,          0.2280,          0.4615,          0.0000,          0.0935,          0.1052,          0.1904,          0.0000,          0.1589,          0.0546,          0.0857,          0.0000,          0.0000,          0.2283
          86,        0.708333,          0.8217,          0.0000,          0.3294,          0.2275,          0.4617,          0.0000,          0.0924,          0.1039,          0.2298,          0.0000,          0.1553,          0.0567,          0.0874,          0.0000,          0.0000,          0.2343
          87,        0.716667,          0.8223,          0.0000,          0.3293,          0.2271,          0.4613,          0.0000,          0.0916,          0.1024,          0.2471,          0.0000,          0.1519,          0.0577,          0.0911,          0.0299,          0.0000,          0.2278
          88,        0.725000,          0.8217,          0.0000,          0.3295,          0.2265,          0.4609,          0.0000,          0.0912,          0.1008,          0.2626,          0.0000,          0.1476,          0.0588,          0.0952,          0.3405,          0.0000,          0.2294
          89,        0.733333,          0.8221,          0.0000,          0.3294,          0.2259,          0.4609,          0.0000,          0.0909,          0.0995,          0.2744,          0.0000,          0.1429,          0.0613,          0.1031,          0.4911,          0.0000,          0.2295
          90,        0.741667,          0.8224,          0.0000,          0.3296,          0.2253,          0.4605,          0.0000,          0.0901,          0.0983,          0.2853,          0.0000,          0.1374,          0.0632,          0.1114,          0.6045,          0.0000,          0.2283
          91,        0.750000,          0.8219,          0.0000,          0.3296,          0.2244,          0.4608,          0.0000,          0.0892,          0.0971,          0.2944,          0.0000,          0.1311,          0.0659,          0.1217,          0.6991,          0.6862,          0.2351
          92,        0.758333,          0.8222,          0.0000,          0.3297,          0.2236,          0.4607,          0.0000,          0.0880,          0.0964,          0.3027,          0.0000,          0.1253,          0.0693,          0.1321,          0.7844,          0.8615,          0.2278
          93,        0.766667,          0.8218,          0.0000,          0.3300,          0.2225,          0.4606,          0.0000,          0.0871,          0.0963,          0.3130,          0.0000,          0.1196,          0.0725,          0.1433,          0.8586,          0.9983,          0.2299
          94,        0.775000,          0.8222,          0.0000,          0.3301,          0.2215,          0.4607,          0.0000,          0.0862,          0.0970,          0.3195,          0.0000,          0.1149,          0.0768,          0.1544,          0.9243,          1.1118,          0.2293
          95,        0.783333,          0.8223,          0.0000,          0.3306,          0.2206,          0.4604,          0.0000,          0.0856,          0.0975,          0.3250,          0.0000,          0.1097,          0.0806,          0.1659,          0.9832,          1.2057,          0.2283
          96,        0.791667,          0.8220,          0.0000,          0.3309,          0.2195,          0.4606,          0.0000,          0.0851,          0.0974,          0.3300,          0.0000,          0.1041,          0.0857,          0.1771,          1.0370,          1.2906,          0.2354
          97,        0.800000,          0.8223,          0.0000,          0.3314,          0.2186,          0.4605,          0.0000,          0.0847,          0.0968,          0.3345,          0.0000,          0.0988,          0.0901,          0.1874,          1.0833,          1.3666,          0.2278
          98,        0.808333,          0.8217,          0.0000,          0.3322,          0.2175,          0.4604,          0.0000,          0.0844,          0.0956,          0.3383,          0.0000,          0.0930,          0.0936,          0.1977,          1.1249,          1.4320,          0.2303
          99,        0.816667,          0.8220,          0.0000,          0.3328,          0.2166,          0.4607,          0.0000,          0.0842,          0.0946,          0.3417,          0.0000,          0.0877,          0.0963,          0.2073,          1.1623,          1.4928,          0.2290
         100,        0.825000,          0.8222,          0.0000,          0.3337,          0.2157,          0.4603,          0.0000,          0.0836,          0.0940,          0.3450,          0.0000,          0.0826,          0.0985,          0.2161,          1.1954,          1.5460,          0.2284
         101,        0.833333,          0.8223,          0.0000,          0.3346,          0.2149,          0.4605,          0.0000,          0.0830,          0.0938,          0.3470,          0.0000,          0.0777,          0.1005,          0.2243,          1.2250,          1.5935,          0.2359
         102,        0.841667,          0.8223,          0.0000,          0.3355,          0.2143,          0.4604,          0.0000,          0.0826,          0.0945,          0.3491,          0.0000,          0.0739,          0.1030,          0.2316,          1.2522,          1.6360,          0.2279
         103,        0.850000,          0.8217,          0.0000,          0.3368,          0.2135,          0.4604,          0.0000,          0.0822,          0.0957,          0.3511,          0.0368,          0.0696,          0.1059,          0.2384,          1.2764,          1.6741,          0.2309
         104,        0.858333,          0.8220,          0.0000,          0.3378,          0.2130,          0.4605,          0.0000,          0.0816,          0.0973,          0.3528,          0.0850,          0.0655,          0.1090,          0.2446,          1.2988,          1.7086,          0.2288
         105,        0.866667,          0.8222,          0.0000,          0.3393,          0.2126,          0.4603,          0.0000,          0.0809,          0.0987,          0.3544,          0.0861,          0.0612,          0.1119,          0.2502,          1.3184,          1.7401,          0.2284
         106,        0.875000,          0.8226,          0.0000,          0.3407,          0.2121,          0.4605,          0.0000,          0.0804,          0.0995,          0.3559,          0.0623,          0.0573,          0.1144,          0.2553,          1.3365,          1.7682,          0.2364
         107,        0.883333,          0.8224,          0.0000,          0.3420,          0.2119,          0.4604,          0.0000,          0.0799,          0.1001,          0.3571,          0.0886,          0.0547,          0.1176,          0.2597,          1.3518,          1.7935,          0.2281
         108,        0.891667,          0.8214,          0.0000,          0.3436,          0.2114,          0.4604,          0.0000,          0.0796,          0.1003,          0.3582,          0.0895,          0.0522,          0.1212,          0.2639,          1.3655,          1.8158,          0.2313
         109,        0.900000,          0.8220,          0.0000,          0.3451,          0.2113,          0.4606,          0.0000,          0.0793,          0.1002,          0.3592,          0.0856,          0.0511,          0.1253,          0.2675,          1.3772,          1.8360,          0.2287
         110,        0.908333,          0.8220,          0.0000,          0.3469,          0.2110,          0.4604,          0.0000,          0.0789,          0.0996,          0.3602,          0.0830,          0.0507,          0.1283,          0.2706,          1.3879,          1.8542,          0.2283
         111,        0.916667,          0.8228,          0.0000,          0.3486,          0.2107,          0.4606,          0.0000,          0.0786,          0.0989,          0.3609,          0.0887,          0.0499,          0.1309,          0.2731,          1.3975,          1.8705,          0.2369
         112,        0.925000,          0.8224,          0.0000,          0.3502,          0.2106,          0.4605,          0.0000,          0.0781,          0.0984,          0.3618,          0.0944,          0.0491,          0.1319,          0.2752,          1.4061,          1.8853,          0.2281
         113,        0.933333,          0.8213,          0.0000,          0.3521,          0.2103,          0.4605,          0.0000,          0.0777,          0.0982,          0.3623,          0.0932,          0.0479,          0.1310,          0.2774,          1.4140,          1.8986,          0.2318
         114,        0.941667,          0.8218,          0.0000,          0.3538,          0.2101,          0.4606,          0.0000,          0.0773,          0.0987,          0.3629,          0.0909,          0.0469,          0.1291,          0.2794,          1.4209,          1.9103,          0.2286
         115,        0.950000,          0.8218,          0.0000,          0.3559,          0.2098,          0.4604,          0.0000,          0.0770,          0.0995,          0.3635,          0.0897,          0.0461,          0.1267,          0.2811,          1.4273,          1.9210,          0.2283
         116,        0.958333,          0.8229,          0.0000,          0.3578,          0.2095,          0.4606,          0.0000,          0.0767,          0.1004,          0.3638,          0.0892,          0.0447,          0.1245,          0.2823,          1.4328,          1.9303,          0.2375
         117,        0.966667,          0.8224,          0.0000,          0.3597,          0.2093,          0.4604,          0.0000,          0.0764,          0.1014,          0.3643,          0.0894,          0.0429,          0.1225,          0.2836,          1.4379,          1.9388,          0.2282
         118,        0.975000,          0.8211,          0.0000,          0.3619,          0.2089,          0.4604,          0.0000,          0.0759,          0.1020,          0.3646,          0.0899,          0.0413,          0.1203,          0.2850,          1.4425,          1.9465,          0.2322
         119,        0.983333,          0.8216,          0.0000,          0.3638,          0.2086,          0.4605,          0.0000,          0.0755,          0.1024,          0.3651,          0.0910,          0.0405,          0.1185,          0.2864,          1.4466,          1.9532,          0.2285
         120,        0.991667,          0.8217,          0.0000,          0.3662,          0.2082,          0.4602,          0.0000,          0.0751,          0.1028,          0.3653,          0.0911,          0.0402,          0.1182,          0.2874,          1.4503,          1.9593,          0.2282
         121,        1.000000,          0.8229,          0.0000,          0.3683,          0.2077,          0.4604,          0.0000,          0.0746,          0.1032,          0.3656,          0.0908,          0.0394,          0.1186,          0.2886,          1.4535,          1.9646,          0.2379
         122,        1.008333,          0.8223,          0.0000,          0.3706,          0.2073,          0.4601,          0.0000,          0.0742,          0.1035,          0.3658,          0.0902,          0.0380,          0.1185,          0.2897,          1.4564,          1.9694,          0.2283
         123,        1.016667,          0.8209,          0.0000,          0.3730,          0.2066,          0.4601,          0.0000,          0.0737,          0.1036,          0.3660,          0.0927,          0.0363,          0.1175,          0.2908,          1.4591,          1.9739,          0.2328
         124,        1.025000,          0.8216,          0.0000,          0.3752,          0.2062,          0.4601,          0.0000,          0.0733,          0.1035,          0.3662,          0.0934,          0.0350,          0.1164,          0.2915,          1.4615,          1.9777,          0.2284
         125,        1.033333,          0.8213,          0.0000,          0.3780,          0.2055,          0.4598,          0.0000,          0.0727,          0.1033,          0.3664,          0.0939,          0.0341,          0.1162,          0.2918,          1.4637,          1.9812,          0.2282
         126,        1.041667,          0.8231,          0.0000,          0.3804,          0.2047,          0.4600,          0.0000,          0.0722,          0.1029,          0.3665,          0.0931,          0.0331,          0.1169,          0.2921,          1.4655,          1.9842,          0.2383
