"OutphaseC4_001 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_001.tcf]","Time (h)","V 2 [OutphaseC4_001]","V 3 [OutphaseC4_001]","V 4 [OutphaseC4_001]","V 5 [OutphaseC4_001]","V 6 [OutphaseC4_001]","V 7 [OutphaseC4_001]","V 8 [OutphaseC4_001]","V 9 [OutphaseC4_001]","V 10 [OutphaseC4_001]","V 11 [OutphaseC4_001]","V 12 [OutphaseC4_001]","V 13 [OutphaseC4_001]","V 14 [OutphaseC4_001]","V 15 [OutphaseC4_001]","V 16 [OutphaseC4_001]","V  1 [OutphaseC4_001]"
          29,        0.233333,          0.1032,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0386
          30,        0.241667,          0.1137,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0388
          31,        0.250000,          0.1256,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0384
          32,        0.258333,          0.1407,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0394
          33,        0.266667,          0.1588,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0404
          34,        0.275000,          0.1782,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0412
          35,        0.283333,          0.1970,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0431
          36,        0.291667,          0.2161,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0437
          37,        0.300000,          0.2338,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0458
          38,        0.308333,          0.2510,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0474
          39,        0.316667,          0.2666,          0.0000,          0.1698,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0493
          40,        0.325000,          0.2811,          0.0000,          0.2728,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0508
          41,        0.333333,          0.2952,          0.0000,          0.3554,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0525
          42,        0.341667,          0.3080,          0.0000,          0.4177,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0540
          43,        0.350000,          0.3194,          0.0000,          0.4682,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0556
          44,        0.358333,          0.3301,          0.0000,          0.5061,          0.0053,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0571
          45,        0.366667,          0.3399,          0.0000,          0.5417,          0.0242,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0586
          46,        0.375000,          0.3487,          0.0000,          0.5730,          0.0497,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0599
          47,        0.383333,          0.3568,          0.0000,          0.6016,          0.0451,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0609
          48,        0.391667,          0.3643,          0.0000,          0.6257,          0.0468,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0624
          49,        0.400000,          0.3705,          0.0000,          0.6481,          0.0485,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0631
          50,        0.408333,          0.3764,          0.0000,          0.6679,          0.0449,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0641
          51,        0.416667,          0.3818,          0.0000,          0.6865,          0.0459,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0651
          52,        0.425000,          0.3865,          0.0000,          0.7032,          0.0438,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0659
          53,        0.433333,          0.3908,          0.0000,          0.7106,          0.0446,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0667
          54,        0.441667,          0.3947,          0.0000,          0.6884,          0.0442,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0671
          55,        0.450000,          0.3981,          0.0000,          0.6248,          0.0423,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0678
          56,        0.458333,          0.4012,          0.0000,          0.5377,          0.0407,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0684
          57,        0.466667,          0.4041,          0.0000,          0.4576,          0.0406,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0689
          58,        0.475000,          0.4064,          0.0000,          0.3959,          0.0399,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0693
          59,        0.483333,          0.4088,          0.0000,          0.3503,          0.0384,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0696
          60,        0.491667,          0.4106,          0.0000,          0.3150,          0.0380,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0699
          61,        0.500000,          0.4126,          0.0000,          0.2878,          0.0371,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0704
          62,        0.508333,          0.4139,          0.0000,          0.2670,          0.0362,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0706
          63,        0.516667,          0.4154,          0.0000,          0.2476,          0.0356,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0709
          64,        0.525000,          0.4168,          0.0000,          0.2323,          0.0345,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0710
          65,        0.533333,          0.4180,          0.0000,          0.2186,          0.0346,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0712
          66,        0.541667,          0.4189,          0.0000,          0.2070,          0.0343,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0716
          67,        0.550000,          0.4197,          0.0000,          0.1970,          0.0328,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0716
          68,        0.558333,          0.4207,          0.0000,          0.1876,          0.0332,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0719
          69,        0.566667,          0.4214,          0.0000,          0.1803,          0.0330,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0718
          70,        0.575000,          0.4220,          0.0000,          0.1734,          0.0318,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0721
          71,        0.583333,          0.4225,          0.0000,          0.1672,          0.0320,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0721
          72,        0.591667,          0.4230,          0.0000,          0.1612,          0.0314,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0722
          73,        0.600000,          0.4235,          0.0000,          0.1549,          0.0317,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0723
          74,        0.608333,          0.4239,          0.0000,          0.1511,          0.0310,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0723
          75,        0.616667,          0.4242,          0.0000,          0.1465,          0.0311,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0724
          76,        0.625000,          0.4246,          0.0000,          0.1420,          0.0313,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0725
          77,        0.633333,          0.4249,          0.0000,          0.1391,          0.0306,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0724
          78,        0.641667,          0.4251,          0.0000,          0.1359,          0.0304,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0726
          79,        0.650000,          0.4253,          0.0000,          0.1324,          0.0305,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0726
          80,        0.658333,          0.4256,          0.0000,          0.1297,          0.0307,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0726
          81,        0.666667,          0.4257,          0.0000,          0.1268,          0.0304,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0727
          82,        0.675000,          0.4259,          0.0000,          0.1245,          0.0301,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0726
          83,        0.683333,          0.4260,          0.0000,          0.1219,          0.0305,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0728
          84,        0.691667,          0.4261,          0.0000,          0.1197,          0.0302,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0727
          85,        0.700000,          0.4263,          0.0000,          0.1180,          0.0302,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0727
          86,        0.708333,          0.4264,          0.0000,          0.1159,          0.0302,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0728
          87,        0.716667,          0.4264,          0.0000,          0.1140,          0.0304,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0728
          88,        0.725000,          0.4266,          0.0000,          0.1129,          0.0303,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0728
          89,        0.733333,          0.4265,          0.0000,          0.1115,          0.0300,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
          90,        0.741667,          0.4266,          0.0000,          0.1096,          0.0306,          0.0169,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0728
          91,        0.750000,          0.4267,          0.0000,          0.1086,          0.0303,          0.0130,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0728
          92,        0.758333,          0.4268,          0.0000,          0.1076,          0.0304,          0.0206,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
          93,        0.766667,          0.4268,          0.0000,          0.1059,          0.0303,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
          94,        0.775000,          0.4268,          0.0000,          0.1049,          0.0307,          0.0153,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
          95,        0.783333,          0.4269,          0.0000,          0.1043,          0.0303,          0.0216,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0728
          96,        0.791667,          0.4269,          0.0000,          0.1037,          0.0306,          0.0222,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
          97,        0.800000,          0.4270,          0.0000,          0.1023,          0.0307,          0.0216,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
          98,        0.808333,          0.4270,          0.0000,          0.1018,          0.0307,          0.0223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
          99,        0.816667,          0.4269,          0.0000,          0.1011,          0.0308,          0.0236,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
         100,        0.825000,          0.4270,          0.0000,          0.1003,          0.0310,          0.0217,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
         101,        0.833333,          0.4270,          0.0000,          0.1001,          0.0311,          0.0213,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
         102,        0.841667,          0.4271,          0.0000,          0.0998,          0.0311,          0.0215,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
         103,        0.850000,          0.4270,          0.0000,          0.0991,          0.0311,          0.0232,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
         104,        0.858333,          0.4270,          0.0000,          0.0988,          0.0312,          0.0231,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
         105,        0.866667,          0.4271,          0.0000,          0.0983,          0.0312,          0.0235,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
         106,        0.875000,          0.4270,          0.0000,          0.0977,          0.0314,          0.0240,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
         107,        0.883333,          0.4271,          0.0000,          0.0977,          0.0316,          0.0251,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
         108,        0.891667,          0.4271,          0.0000,          0.0972,          0.0314,          0.0254,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
         109,        0.900000,          0.4270,          0.0000,          0.0968,          0.0316,          0.0261,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
         110,        0.908333,          0.4271,          0.0000,          0.0965,          0.0318,          0.0278,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0728
         111,        0.916667,          0.4271,          0.0000,          0.0962,          0.0318,          0.0289,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
         112,        0.925000,          0.4271,          0.0000,          0.0958,          0.0318,          0.0311,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
         113,        0.933333,          0.4270,          0.0000,          0.0957,          0.0318,          0.0322,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
         114,        0.941667,          0.4271,          0.0000,          0.0955,          0.0322,          0.0351,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
         115,        0.950000,          0.4272,          0.0000,          0.0951,          0.0322,          0.0374,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0728
         116,        0.958333,          0.4271,          0.0000,          0.0954,          0.0324,          0.0405,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
         117,        0.966667,          0.4272,          0.0000,          0.0955,          0.0327,          0.0441,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
         118,        0.975000,          0.4272,          0.0000,          0.0953,          0.0326,          0.0472,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
         119,        0.983333,          0.4272,          0.0000,          0.0954,          0.0332,          0.0506,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
         120,        0.991667,          0.4271,          0.0000,          0.0957,          0.0333,          0.0550,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
         121,        1.000000,          0.4271,          0.0000,          0.0960,          0.0334,          0.0587,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
         122,        1.008333,          0.4272,          0.0000,          0.0960,          0.0337,          0.0627,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
         123,        1.016667,          0.4271,          0.0000,          0.0961,          0.0340,          0.0669,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
         124,        1.025000,          0.4272,          0.0000,          0.0963,          0.0344,          0.0709,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
         125,        1.033333,          0.4272,          0.0000,          0.0967,          0.0347,          0.0747,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0729
         126,        1.041667,          0.4272,          0.0000,          0.0970,          0.0349,          0.0789,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0730
