"VanillaC4_020","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_020.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\results\020\VanillaC4_020_POMM.csv","Maximum (Extracted from Time Series)",          3.5409,          2.4810,          3.0575,          2.7477,          2.7844,          2.1279,          2.0801,          2.0745,          2.0997,          2.1230,          1.9552,          2.1003,          2.2920,          2.2736,          2.1447,          3.5493,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0012,          0.0000,          0.0025
"","Time of Maximum",          0.0083,          0.0167,          0.0167,          0.0250,          0.0250,          0.0417,          0.0583,          0.1917,          4.3083,          2.5333,          4.2833,          1.3333,          4.2750,          5.4500,          1.9250,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0333,          0.0333,          0.0000,          0.0583
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -90.0009,        -90.0007,        -90.0007,        -90.0008,        -90.0085,        -90.2696,        -90.0017,        -90.5594
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.1417,          5.6750,          0.7083,          2.5583,          1.9417,          4.2750,          4.1250,          3.6833
